,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X600276.SH,X000063.SZ,X600372.SH,X600690.SH,X600031.SH,X002241.SZ,X000338.SZ,X000157.SZ,X600703.SH,X600741.SH,X600089.SH,X002236.SZ,X000100.SZ,X000581.SZ,X000050.SZ,X600118.SH,X002475.SZ,X000559.SZ,X601877.SH,X000550.SZ,X002129.SZ,X000568.SZ,X600066.SH,X002456.SZ,X600271.SH,X002294.SZ,X002292.SZ,X600435.SH,X300124.SZ,X300003.SZ,X002038.SZ,X000400.SZ,X000800.SZ,X000869.SZ,X600566.SH,X600839.SH,X002049.SZ,X000977.SZ,X000623.SZ,X002008.SZ,X002007.SZ,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600372.SH,0,0,0,0,0.0499489425569444,0,0,0,0.214989955976171,0,0,0,0,0,0,0,0,0,0,-0.0818046585919049,-0.111874345829076,0,0,0.432302989013518,0,0.112819843233286,0,0,0.0455549340315017,0,0,0,0.432844568351192,0,0,0,0.0290225314490949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019829469187338,0,0,0,0,0,0,0
X600690.SH,0.316553202049769,0,0,0.159116090973585,0,0,0,0,0,0,0.0538974467843903,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.1314696471056,0,0,0,0,0,0,0,0,0,0,0,0,0.0476286717547973,0,-0.0196959629917249,0.0694347120638501,0,0,0,0,0,0,0,0.0247363524510815,0.00732025067957079,0,0,0,0,0,-0.0144341168200641
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230896421394843,0,0.1482953434495,0,0,0,0,0,0.0492414023137523,0,0,0,0,0,0.239244205162158,0.112782249279077,0,0.00681937718899662,0,0,0.0276778878039109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00384075001310558,0,0,0,0,0,0
X002241.SZ,0,-0.0104523581681322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273200443467662,0,0,0,0,0.0870904020287505,0,0,0,0,0,0,0.0665999537131839,0,0,0,0.130102437487335,0.0914080239251071,0,0,0,0,0,0.171380156106997,0.0205166380615522,0,0,0,0.164907134572949,0,0,0,-0.0392995945717956,0.0257063751630576,0,0,0,0,0,0.0479694321687901
X000338.SZ,-0.0511905656545355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192491987893283,0,0.028126906117105,0,0,0.0223864146987216,0.0871329967370013,0,0.0118812648280912,0.0250023149229004,-0.0575899797713129,0,0.164862363760748,0.159202300167713,0,0,0,0,0,0,0,0,0,0,0.0918552150879795,0.0109580838510217,0.061751261644733,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.100542149346817,0,0,0,0.000336438298308242,0,0.264578757335957,0,0,0,0,0.0404363850760731,0,0,0,0,-0.00163775746552856,0,0,0,0,0,0,0,0.105308333362649,-6.93889390390723e-18,0,0,0,0,0.0300789072248061,-0.01415834239822,0,0,0,0,0,0,0.0506106467095401,0,0,-0.00332421207357674,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.189865123524248,0,0,0,0,0,0,0,0,-0.129666742258525,0,0,0,0,0,0,0,0.10789338821758,0,0,0,0,0.0359844207587888,0,0,0,0,0,0,0.00981840728152749,0,0,0.102693208568771,0,0,0,0,0,0.10861155364856,0.221280575006126,0,0,0,0,0,0,0.00370447912120994,-0.019480925063763,0,0,0,0,0,0
X600741.SH,0.0531852602259413,0,0,0,0,0.213669713523277,0,0.0848860391580714,0,0,0,0.00960788626998587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263916590054965,0,0,0,0,0,0,0,0,0.0770153857748727,0,0,0.112055558612871,0,0,0,0,0,0,0,0,0,0,-0.0144782444599651,0,0,0,0,0,0,0
X600089.SH,0.235738024410872,0,0,0,0,0,0,0,0,0,0.0197241517991729,0.131347192168855,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558244268375595,0,0.0936041112353631,0.00227068940542697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683656186708087,-0.00931738274472544,0,0.128448758468049,0,0,0,-0.0383497887918907,0.0323585264414773,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.3047146863711,0,0,0,0,-0.0612883563280529,-0.0703768859835193,0,0,0,0,0,0,0,0,0,0,0,0.0733730952655947,0,0,0,0,0,0.0860800310357968,0,0,0.117460880628846,0,0,0,0.127492379283849,0.0321636357799299,0,0,0,0,0,0.284794871714779,0.0675774949376031,0.202261409446558,0,0,0,0,0,0,-0.0386361106173636,0.0309137574271515,0,0,0,0,0,0.234501508687913
X000100.SZ,0,0,0.0956110285211502,0,0,0,0.0475327717394518,0,0,0,0,0.051492748508721,0,0,0,0,0,0,0,0.0778871716437082,0,0,0,0,0,0.013605226264432,0,0,0,0,0,0,0.155018413894974,0,0,0,0,0,0,0,0.0734301670900008,0,0,0,0,0,0,0,0,0,0,0.036105607327361,0,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,0.0871187756870334,0,0,0,0,0,0,0,0,0,0,0,0,0.0403364905948869,0,0,0,0,0,0.146270068274339,0.0202207757721668,0,0,0,0.0160780802188731,0.0271178212474198,0.204217474558433,0,0.0447240970023202,0,0.0159277153523534,0,0,0,0.0510613815302456,0,0,0,0,0,0,0,0,0,0,0,-0.0239550356389564,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602906931031965,0,0,0,0,0,0,0,0,0.577151463888354,0,0.276217746445604,0,0,-0.6503673704364,0,0,0,0,0.254065703707435,0,0,0,0,0,0.669189580638821,0.135087132945777,0,-0.14831662366314,0,0,0,0,0,0,-0.0457288036204703,0,0,0,0,0,0,0.291615910174744
X600118.SH,0,0,0,0,0.0807544552779221,0,0,0,0,0,0.279361751374905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318905235128871,0.0816695191931534,0,0,0,0.0321237299863132,0,0.0634248666522232,0.0433406539503007,0,0,0,0,0,0.041218599829706,0,0,0.0164803029360445,0.166407350259237,0,0.0557894015925131,0,0,0,0.0678528431508564,-0.0763052904875117,0,0,0,0,0,0
X002475.SZ,0,0,-0.021182815661547,0,0,0,0,0,0,0,0.083971305284645,-0.0348252696291005,0,0,0,0,0.0816922729835364,0,0,6.93889390390723e-18,0,0,0,0.103637104647467,0,0.00475212535780792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193630988753378,0,0,0.0732870240954677,0,0,0,0,0,0.0209327705684589,0,0,0,0,0,0,0
X000559.SZ,0,0,0.254457393671354,0,0,0.0217135058035817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218833662365751,0,0,0,0,0,0,0,0.0711962968659997,0,-0.0681893676316302,0.0152176268593014,0,0,0,0.288454433577437,0,0,0,0,0,0.039765078240411,0.388596277342181,0,0,0,0,-1.73472347597681e-18,-0.0268265829717524,0,0,0,0,0,0
X601877.SH,0,0,0,0,-0.0805170947881119,-0.0349583237165784,0,0,0,0.0683877267917144,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.054778408076151,0,0,0,0,0,0,0,0,0.254591540522295,0,0.0878410852761161,0,-0.0149424801425836,-0.0429441759351973,0.200670407315194,0,0,0,0,0,0.0249241575887075,0,0,0,0,0,0,0,0.0318551392628634,-0.0304412220988497,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0,0,0.0354584118554138,0,0,0,0,0,0,0,0,-0.00916723642755977,0,0,0,0.211069588785294,0.0982998166568268,0,0,0,0,0,0,0,0,0,0,-0.0362541774787871,0,0,0,0,0.378186370204356,0,0,0,0.0750805347822205,0,0,0,0,0,0,0.0197767731442658,-0.0326624099729828,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0.200736268834533,0,0,0,0,0,0,0,0,0.278469306663271,0,0,0.00646368035856828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272656907593624,0,0,0,0,0,0,0,0,0,0.226347798059636,0,0,0,-0.0662056921875956,0.104365441163665,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0.315492358017917,0,0,0.0567755448511141,0.216561799875637,0,0,0,0,0,0,0,0.0131066355187287,0.0326487696409576,0,0,0,0,0,0,0.0798428838834927,0,0,0,0,0,0,0,0,0,-0.124214331852184,0,0,0.0343183115916253,0,0,0.0214792048690288,0,0,0,0,0,0,0,-0.0055083141629599,0,0,0,0,0,0,0
X600066.SH,0.0866354435875763,0,0,0,0,0,0,0,0,0,0.110644785202893,0,0,0,0,0,0,0.0876170380126618,0,0,0.131348033147999,0,0,0.00657049348955982,-0.173433441815788,0.132708159327505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270809282280715,0,0.0250474513390803,0,0,0,0,0,0,-0.0209051117327365,0.0165741749517898,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0.0565187150882698,0,0,0,0,0,0.149886073850767,0,0,0.190691120166295,0,0,0,0,0,0,0,0,0,0.151182707003304,0,0,0,0,0,0,0,0,0,0,0,0,0.0727349860300469,0,0,0,0,0,0,0,0,-0.000111498628799962,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0.00764098254151582,0,0,0,0.220550154947145,0,0,0,0,0,0,0,0,0,0,0,0.00153213931058498,0.0551281853521261,0,0,0,0,0.0917032738348728,0,0,0,0,0,0,0,0,0,0,0,0,0.106302429436559,0,-1.0842021724855e-19,0.0786774453317962,0,0,0,0,0,0,0,0.00686561057184865,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0.154013094848845,0,0,0,0,0,0.0464920417819404,0,0,0,0,0,0.0142411259211707,0,0,0.0513613587757569,0.0327662977643161,0.0277550199846056,0.0850578933577649,0,0,0.0416642944235344,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.00835180368804977,0,0,0,0.0423854263163799,0,0,0.0128943343175665,-0.00956516979149383,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0.0600678696366462,0,0.129559740569837,0,0,0,0,0,0,0,0,0,0,0,0,0.0541645422920959,0,0.131457473926035,-0.0055683194083593,0.0684267921124799,0,0,0.102749588397806,0.0267724770522759,0,0,0,0.100581565089025,0,0,0,0.0344994895232817,0.13406730321946,0,0,0.21735238617023,0,0,0.00286999966312854,0.0770548893637194,0,0,0,0,0,0,0,-0.0200189952410157,0,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0.187095098032899,0,0,-0.268564196827421,0,0.399700128740117,0,0,0,0,0,0,0,0,0,0,0,0.106894550922082,0,0,0.052090557995184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0510766812722964,0.369490614481409,0,0,0,0,0,-7.9297793611438e-05,-0.102904204384621,0,0,0,0,0,0
X300124.SZ,0,-0.426129809635134,0,0,0,0,0,0,0,0,0.242854914034357,0,0,0,0,0,0,0,0,0.279992339934856,0,0,0.0296526329549145,0.116283930464052,0,0,0,0,0,0,0.210942291430706,0,0,0,0.0824936186813603,0,0,0,0,0,0,0,0,0,0,0,0,0.0191693017995177,0,0,0,0.055575761490893,-0.0127153778353896,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0.043121637889282,0,0,0,0,0,0,0,0,0,0.422632176746559,0,0,0,0,0,0,0,0,0,0,0.17091733266765,0,0,0,0.147678301852461,0,0,0.0473624528492376,-0.0484107993321386,0.0279779557639066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.0260049974879718,0,0,0,0,0,0
X002038.SZ,0,0,0,0,0,0,0,0,0.0533247202761544,0,0.0355572504668335,0.0101780043712372,0,0,0,0,0,0,0,0,0,0,-0.0880398130993105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282602348289055,-0.0117370724839288,0,0,0,0,0,0.059461858869586,0,0,0.0249045033275556,-0.0412793561930136,0,0,0,0,0,0
X000400.SZ,0,0,0,0,0.139420567233019,0,0,0,0,0,0.0943441685006333,0,0,0,0,0,0,-0.0423438561981054,0,0.0507834588212662,0,0,-0.000878782618845985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123259498873879,0,0,0,0,0,0,0,0.00293989345574579,0,0,0,0,0,-0.111976466988043
X000800.SZ,0,0,0,0,0,0.0787645625479867,0,0,0,0,0.0832760062363271,0,0,0,0,0,0,0.0181690198103013,0,0.062851498623904,0,0,-0.0135311473743212,0,0,0.00169017760742098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813802008767192,0,0,0,0.082210446600504,0,0,-0.00833205646359648,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0.197071011637577,0,0,0,0.0447009898806356,0,0,0,0.0599936586080846,0,0,0,0,0.0529691380926963,0,0,0.109672203389163,0.0613873727442918,0,0,0,0,0,0.162141108435611,0,0.0418746109013731,0,0,0,0,0,0,0,0,0,0,0.0111670952758674,-0.150758408633703,0,0,0,0,0,0,0,-0.00489248673639512,0,0,0,0,0,0,0
X600566.SH,-0.279335840809328,0,0,0,0,0,0,0,-0.0169778455414999,0,0,-0.0326933717624097,0,0,0,0,0,0,0,0.138798280164044,0,0,0.172135795102645,0.139348911142469,0,0,0,0,0,0,0,0.409015524619928,0.162862193753719,0,0,-0.160782261748576,0,0.513713533744148,0,0,0,0,0,0,0,0,0,0,-0.247741043182219,0,0,0,-0.0726263107690411,0,0,0,0,0,0
X600839.SH,-0.0686677723391533,0,0,0,0,0,0,0,0,0,0,0,0,0.135717597452264,0.113522100323489,0,0,0.219152042582438,0,0.137044292903788,0,0,-0.142854614556937,0,0.173366933107333,0,0.0453238475967457,0,-0.0887755845429676,0.00820344035841813,0,0,0,-0.0413916002318141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0957439785646927,0,0,-0.0102852531371877,-0.00509328136068236,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0742041497628799,0,0,0,0,0.171936460250303,0,0,0,-0.0466362763092286,0,0.0250085906973824,0.0750438526865463,0,0.0922412142838408,0,0.143743214248249,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.20122821310979,0,0,0,0,0.169797995490123,0,0,0,0,0,0.0115490108087462,-0.00241220545904831,0,0,0,0,0,0
X000977.SZ,0.0409680237696043,0,-0.132857476663259,0,0,0.273735396803031,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20827249635834,0,0,0,0,0,-0.0280814882694514,0,0,0,0,0,0,0.27441206183703,0,0,0.0346784913891171,0,0,0,-0.331391403282579,0,0,0,0,0,0,0,0,0,0,0,0,-0.0730815173172555,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0.0608006299860948,0,0,0,0,0.134929927978201,0,0,0,0,0,0,0,0,0,0,0,0,0.148345978060837,0,0,0,0,0.0239199890217032,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.008173979103075,0.103749846799603,0,0,0,0.00107536042638223,0,0,0.0258264383149054,0,0,0,-0.00613405549959855,-0.00803613625643656,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,-0.00038567935010772,0,-0.0492824998891245,0,0,0.467344435845315,0,0,0,0.0546091461299598,0,-0.0981882080520412,0,0,0.0511826165640897,0,0,0.137445481874632,0,0,0.302309237096419,0,0,0,0,0,0,0,-0.0441707699125458,0,-0.189500487414646,0,0,0,0,0.20182750763556,0,0,0,0,-0.18748071614179,0,0,-0.0485741562592589,0.0834948286971164,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.0952877435604677,0.0389058688655729,0,0,0,0.157651219836789,0,0,0,0,0,0,0,0,0.00220049880363495,0.209460743703895,0,0,0,0,0.107976433700465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.00622532666838186,0,0,0,0,0,0,0.0418388163539075,-0.0186070202997295,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0.0396996037029008,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.00910938353328969,0,0,-0.0225829490976118,0.0712599752812026,0,0,0.122612657956443,0,-3.46944695195361e-18,0,0,0.0324315237755331,0.0219446827288969,0,0,0,0,0,0,0,0,0,0,0.265354136794001,0,0,0,0,0.0240815288887386,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0172685216093115,0,-0.0167340802237404,0,0,0,0,0,0,0,-0.134308181076309,0,0,-0.0530600421226367,0,-0.0500778737716156,0,0.0987745920191942,0.163867635142822,-0.0513636964038291,0,0,0,0,-0.0922844468190707,0,0,0,0,0,0,0,0,0.00261765015168464,0,0,0,0,0,0,0
Slope,0,0,0,0,-0.6639848486321,-0.0407600890944952,0,0,0,0,0.514355896747313,0,0,0,0,0,0,0,0,0,0,0,-0.149542894898368,0,0,0.568886404214744,0,0,0,0,0,0,0,0,0,0.152727352067065,0,0,0,0,-1.20062232230942,0,0,0,0.479587250287855,0,0,0,0.54357253866102,0,0,0,0.825451197138841,0,0,0,-3.41927553123678,0,0
TED,0,0,-0.341016990896254,0,0.321907227944248,0,0,0,0,0,0,0,-0.434338966161494,0,0,0,0,0,0,-0.292051377265566,0,0,0,0,0,0.204682656849618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186987668963415,0,-0.0519845553065041,0,0.294669155313567,0,-0.0126717656899788,0,0,0,0.57097042647124,0,0,0,0,0,0,1.36961683153837
RealEstate_excess,0,0,0,0,-0.169178718280876,0,0,0,-0.0339978448151167,0,0.0946069788227179,0,0,-0.144390581415451,0,0,0,0,0,-0.123654147676633,0,0,0,0.0431712878193159,0,0,0,-0.100454064213172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00184189001796352,0,0,0,-0.0671810254597083,0,0.0629189979286331,0,0.00135005194042198,0.0114963912028766,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0761059054851201,0,-0.233619542993969,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124289043161168,0,0,0.0616058959378428,0,0,0,0,0,0,0,0,0,0,-0.00285600834059761,0,0,0,-0.0303920861715065,-0.0472624095166028,0,0.0237124560669235,0.0432631692967595,-0.0260378610054878,0,-0.145277160722443,0,0,0,0.00507752280397128,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00013097650997582,0,0,0,7.79644381248677e-05,0,0,0.000333224458321246,0,0,0,0,0,0,0,0,0,0,-1.6940658945086e-21,0,0,0,0,0,0,0,0.00143780814360149,0,0,0.000247401683399699,0,0,0,0,0,-0.00116511655528795,-0.000881202116517916,0,0,0,0,0,-0.00128485799122739
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00449784578176757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0335415275716996,0,0,0,0,0,0,-0.278242244131482
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00366989521677023,0,0,0.000483099465340488,0,0,0,-1.0842021724855e-19,0,0,0,-0.000598539592428584,0,0,0,0,-0.00105747317600598,0,0,0,0,0,0,3.39820452467798e-05,0,-0.00283491515674961,0,0,0,-0.000929776505228694,0,0,0.0174720388484164,-0.0396288232721835,0,0,0,0,0,-0.0421480937710032
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134988737873684,0,0,0,0,0,0,0
