,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002304.SZ,X002475.SZ,X600690.SH,X000651.SZ,X300124.SZ,X000725.SZ,X000063.SZ,X600104.SH,X003816.SZ,X002129.SZ,X000596.SZ,X600031.SH,X300014.SZ,X002371.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002049.SZ,X002179.SZ,X600089.SH,X000100.SZ,X002241.SZ,X002236.SZ,X000661.SZ,X002180.SZ,X600702.SH,X600522.SH,X601877.SH,X600584.SH,X000977.SZ,X300142.SZ,X000157.SZ,X002074.SZ,X600741.SH,X600460.SH,X000733.SZ,X000066.SZ,X600183.SH,X300003.SZ,X000799.SZ,X002414.SZ,X002463.SZ,X002007.SZ,X600884.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.158320188887407,0,0,0.0593098366517494,0.0528119785932565,0,0,0,0,0.0885428124157965,0,0,0,0,0,0,0.0234916080817452,0,0,0,0,0,0,0,0,0.00813383778785139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557354411684242,0,0,0,0,0,-0.025371915105146,0.05904777352833,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.680463862183101,0,0,0.104747147674927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213259800569996,0.11058919181569,0,0.00781624988959075,0,0,0,0,0,0,0,0,0,0,0.0347135165342184,0,0,0,0,0,0,0,0,0,-0.0168665814802147,-0.0175507683525599,0,0,0,0,0,0
X002415.SZ,0,0.0461041003478018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187605917047988,0.139492145829211,0,0,0,0.0373045111077522,0,0,0,0,0.288202609261736,-0.0566601516329145,0.0220039534801735,0,-0.0943959756811814,0,0,0.145484497349446,0,0,0,0,0,0,0,-0.100756517626862,0,0,0,0,0,0,0,0,-0.0109621679566954,0,0,0,0,0,0
X000568.SZ,0,0.385331887763547,0.108011603082649,0,0,0,0.421752297399373,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.0804182968668454,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0728712100673814,-0.0619512992147121,-0.068326659019507,-0.0161711565804902,0,0,0,0,0,-0.129637799664059,0,0.245172026482356,0,0,0,0,0,-0.044619212627535,0,-0.00382341149076745,4.33680868994202e-19,0,0,0,0,0,0
X600809.SH,0,0,0.0675674700466814,0.240731314219065,0,0,0.18565903279923,0.0703045175506934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,-0.00883090673677917,-0.0707380765759401,0,0,0.182275448494813,0,0,0,0,0,0.00571434889321648,-8.67361737988404e-19,0,0,0,0,0,0
X600276.SH,0,0.130958225858087,0,0,0,0,0,-0.0335434068845299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0903548730555379,0,0,0,0,0,0,0,0.0630985117354136,0,0.0987293125693839,0.0171173449718241,0,0.0302225783902978,0,0.056820253641485,0,0,0,0,0,0,0,0.275554545769556,0,0,0.0618578920786349,0,0,0,-0.0150249859411376,-0.004122134849242,0,0,0,0,0,0
X002304.SZ,0,0.431046427338055,0,0.264685299376564,0,0,0,0,0,0,0,0,0,0,0,0,0.224128906400011,0.0459308404057758,0,0,0,0,0,0,0,0,0,-0.0202021899353396,0,0.0029847678723328,0,0,0,0,0,0,0,0,0,0,0,0,-0.0714984167237919,-0.024079887814466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.16397041209091,0,0,0,0,3.46944695195361e-18,0,0,0.40971623078571,0,0,0,0,0,0,0,0,0.0657547868146137,0,0,0,0,0.245229918350154,0.00317811058357639,0,0,0,0,0.138160576992703,0,0,0,0,0,0,0,0,0,0.198643084279792,0,0.413441459872329,0,-0.0198450812425504,0,0,0,0,0,0
X600690.SH,0,0,0,0.111663938963737,0,0,0,0,0,0,0.0278937623177034,0,0,0,0,-0.0540506178919521,0,0.127295186396805,0,0,0.0967922885930516,0,0,0,0,0,-0.0229904759272636,0,0,0,0,0,0,0,0,0.0204075206051873,0,0,0,0.0442674328782206,0,0,0,0,0,0,0,0,0,0,0,0,0.00988799356028508,0,0,0,0,0,0
X000651.SZ,0,0.127701386438202,0,0,0,0,0.0690116229933121,0,0.282324489726842,0,0,0,0,0,0,-0.0275619378085498,0,0,0,0,0.12681698659124,0,0.0135721272597753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00188153526224516,0,0,0,0.0744575239983247,0,0,0,0,0,0,-0.00232681969156427,0,0,0,0,0,0,0,0
