,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000651.SZ,X002475.SZ,X600690.SH,X002304.SZ,X600031.SH,X000568.SZ,X000725.SZ,X600104.SH,X300014.SZ,X300124.SZ,X002371.SZ,X000625.SZ,X000338.SZ,X600703.SH,X000063.SZ,X002129.SZ,X002241.SZ,X002049.SZ,X003816.SZ,X300142.SZ,X000661.SZ,X601877.SH,X002179.SZ,X000100.SZ,X000596.SZ,X600460.SH,X000157.SZ,X002074.SZ,X002414.SZ,X600741.SH,X002007.SZ,X600702.SH,X002236.SZ,X600584.SH,X600089.SH,X000799.SZ,X600183.SH,X600779.SH,X601799.SH,X000800.SZ,X000733.SZ,X600884.SH,X300146.SZ,X000066.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000568.SZ,0,0.448152583912661,0,0.116695344839631,0,0,0,0,0.111494966339767,0,0,0,-0.191559190336597,0,0,-0.022237912492346,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119905861356919,0,0,0,0,0,0,0,0,0,0,0,0,0.0641900676539207,0,0,0.00261130638964807,0,0,0,0,0,0,0.00895171055274143,0,0,0,0,0,0
X000725.SZ,0,0,0,-0.00455030857699916,-0.0211175929505314,0,0,0,0,0,0,0,0,-0.0411306415846944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368493459466565,0,0,0,0,0,0,0,0.0180017834745406,0,0,0,0,0,0,0,0.226210713263316,0,0,0,0,-0.0102275184163494,0,-2.16840434497101e-19,-0.00089344719096852,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.0575509873107044,0,0,0,0,0,0,0,0.136177632638413,0,0,0,0,0,0,0,0.0371413615029413,0,0.0120620717917506,0.171877854289799,0,0,0,0,0,0,0.049304058709658,0,0,0,0,0,0.0667852374926853,0,0,0,0,-0.146608419745125,0,0,0.0228579848558058,0,0,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0.264312220423255,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.236121381520564,0,0.106610713762357,0,0.29526235704647,0,0,0,0,0,0,0,0,0,0,0,0.198012115327719,0,0,0,0,0,0,0,0,-0.10054696406635,0,0,0,0.000398010925579825,0.0455922748828213,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0.284661296959093,0,0,0,0.104176535887654,0,0.0295081043631638,0,0,0,0,0,0,0.275360457379501,0,0.061398035507103,0,0,0.000485211936076927,0,0,-0.623707264392091,0.0751136584657415,0,0,0,0.0113418116981092,0,0,0,0,0,0,0.339946223694987,0,0,0,0,0,-0.0719259361758842,0,0,0,0,0,0,-0.139822400427137,0,-0.11920443587092,0,0,0.0381477370806724,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,-0.296579074184286,0,0,0,0,0,0,0,0,0.252289961741249,0,0,0,0,0,0,0,0,0,0,0,0.123017632410328,0,0.0175464454928515,0,0,-0.295909733504313,0,0,0.124609337433132,0,0,0,0.124976421094305,0,0,0,0.194843635965143,0,0,0,0,0.0152342624587726,-0.0229884145593205,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263631938340021,0,0,0,0,0,0,0.0435295158085878,0,0,0,-0.0660401872718582,0,0,0,0,0,0,0,0.282332055759123,0.258549168049319,0,0,0,0,0,0,0,0,-0.168637049873957,0,0.000213010675255177,-0.0277789219559255,0.234329677031188,0,0,0,0,-0.04212995862937,-0.192743854587611,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.332642723002763,0,0,0,0,0.0221595812309374,0,0,0,0,0,0,-0.0760336561766751,0,0,0.0506558844973783,0,0,0,0.24542211371442,0,0.151143302718338,0.0132674230908199,0,0,0,0,0,0,0,0,0,0,0.0556892161420084,0,0,0,-0.131448668420294,0.0383375893824613,0.0189178925132927,0,0,0.036800262259918,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.0389269649387679,0,0.106917419460848,0.136681470892609,0,0,0,-0.0212372772848625,0,0.220034914073037,0,0,0,0,0.279558440349921,0,0,0,0,0,0,0.0806774276555152,-0.145047749707434,0,0.227870828414457,0,0.00803548613143613,0,0,0,0,0,0.00012376340683925,-0.174229390625095,-0.0255486251752407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171415776951566,0,0,0,0,0,0,0,0,0,0,0,0.110764703524168,0,0,0,0,0,-0.147558249409483,0.0476853918577506,0,0,0,0,0,0.144159749744509,0,0.021900804645333,0.0133642563111787,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0648173325603247,0.283025091557509,-0.12502397581431,0.00215893152873442,0,0,0.0945496300925021,0,0,0,0,0,0,0,0.202410623558546,0,0,0,0,0,0.22024321125305,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0790945094554688,0,0,0,0.00842920564743338,0,0,0,0,0.0544572584504799,0,0,0,0,0,0,0
X002241.SZ,0,0,-0.0208051543530533,0.166805867978253,0,0,0.39832093854798,-0.197767233197626,0,0,0,0,0,0,-0.152216352804712,-0.0276119560294665,0,0,-0.0233457829132897,0,0,0,0,0,0,0,0,0,0,-0.152544119792435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172279680893496,0,0,0.0212595153187303,0,0,0,-0.0849868512125365,0,0,0,0,0,0
X002049.SZ,0,0,0,-0.0760458231749258,0,0,0,0,0,0,0,0,0,0,0.171913323819331,0.317031171056391,0.108258898618157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284080940692861,0,0.0134827456778957,0,0,0,0,0,0,0.13188119391353,0,0,0,0,0,-0.0613864865929169,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0.0585268788856375,0,0,0,0,-0.012300904601217,0,0,0,0,0,0,0,0,0,0.0139183192216224,0,0,-0.0359456290504579,0,0,0,0,0,0,0,0,0,0,-0.0419126759938754,-0.0250509509417057,0,0.0227948147129109,-0.0279137001789429,8.67361737988404e-19,0,0,0,0,0,0,0.0280861499587222,0,0,0,0.0220967981428041,0,0,0,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050540704253588,0,0,0,0.0584058205582345,0.142933458129181,0,0,0,0,0,0,0,0,0,0,0.0317564137948059,0,0.0176184565039534,0,0,0.0738940094348773,0,0,0,0.0271113276962904,0,0,0,0.282571555362687,0,0,-0.215714184475712,0,0.431060675528081,-0.262550575645025,0,0.011069147930263,0,0,0,0,0,0,0
X000661.SZ,0,0.286461747039722,0,0,0,0,0,0.24117350252405,0,0,0,0,0,0,0.156530866785314,0,0,0,0,0,0.208319976992863,0,-0.243838063733606,0,0,0,0,0,0,0.162756059900587,-0.00305842046087413,0,-0.209496366659342,0,0,0,0,0.267781051783897,0,0,0,0,0,0,0,0,0.0418501441449711,0,-4.33680868994202e-19,0,0,0.0978873141187205,-0.0356453534665511,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134306222033791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102121299098407,0.00973616843137719,0.151299309288197,0,0.0309630741631373,0,0,0,0,0,0,0,0,0.124255003406162,0.10742139135612,0,0.0337353287959213,0.00484402565689672,0,-0.0155063863966291,-0.0300503804098342,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0.153024407832944,0,0,0,0,0,-0.0710428381693963,0,0,0,0,0,0,0,0,0,0,0.158961012528608,0,0.0684047979399995,0,0,0,1.38777878078145e-17,0.161462635210125,0,0,0,0,0,0.0413115851786008,0,0,-0.0190377248448983,0,0,0.173754761773917,0.209470642312937,-0.0299870757130123,0.0799835255983002,0,0,-0.00903921533399829,-0.0824193547455335,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.0565307243916124,0,0,0.0417384879765383,0,0.644628378882663,0,0.0491505434807217,0,0,0,0,-0.0224738452343895,0,-0.010495904154959,0,0,0,0,0,-0.0105295529998927,0,0,0,0,0,0,-0.0224457671967359,0,0,0,0,0,0,0,0,0,0,0,0,0.0479018041276557,0,0.0856647536492547,0,0,-0.0318645417381504,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0.0196569323261633,-0.144536954353443,0,0,0,0,0.0139729660808497,0,0,0,0,0,0,0,0,0,0,0.122110700385727,0,0,0,0,0,0,0,0.0557358457274693,0,0,0.0921079899576218,0,0.120101205421199,0,0.511665969836941,0,0,0,-0.0759999901743922,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,-0.454063081082748,0,0,0,-0.0295723475618942,0,0,0,0,-0.0375682224595199,0.200328308894309,0,0.267026481122925,0.226061129154878,0,0,-0.108299113882254,0.0598729834326657,0,0,-0.343743786139622,0.300246891641768,0,-0.0575816321041267,0,0,0,0,0,0,0,0.210143554068506,0,0.356620420806423,0,0,-0.209771068906154,0,0,0,0,0,0,0,0,0,0.0327011981384964,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.056956942685113,0.517043400187682,0,0,0,0,0,0,0,0,0,-0.0333247390402925,0,0,0,0,0,0,0,0,0,0.0176472897885036,0,0,0,-0.0753827039976936,0,0,0,0,0,0,0.00727013597546158,0,0,0,0,-0.0348671102683405,0.012182670526358,0,0,0,0,0.0221184177754055,0.0545668683521323,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0.164909279546056,0,0,0,0.311024020134871,0,0.169392698481856,0,0,0,0,0,0,0,0,0,0.0628009719892249,0,0,0,0,0,0.0192682590299259,0,0,0,0,0,0,0,0.0758487789222299,0.0219002235226862,0,0,0,0,0,0,0,0,0,0,0.0527416475035211,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392303715430159,0,0.0298974482710588,0,0,0,0,0,0,0,0.252865973918311,0.16747357820468,0,0,0.012822271061963,0,0,0,0,0,0.0211473628304893,0,0,0,0,0.144616711912719,0,0,0,0.140538698295442,0,0.112686704803014,0,0,0,0.018980431400931,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.000631059796665714,0.193914337800329,0,0,0.190336676468708,0,0,-0.0213638623645096,0,0,0,0,-0.0825738903926398,0,0,0,0.00281893100480445,0,0.152143055164948,0,0,0,-0.0289358373043567,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322732287441195,0,0,0,0.183131069212726,0,0,-0.0556859361242689,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0.0109405562215706,0,0.100933066531114,0,0,0,0,0,0.12707268382017,0,0,0,0,0,0,0,0,0,0.0853333716425319,0.0150709093913784,0,0,0,0.0930582541308251,0,0,0.0344878458878971,0,0,0,0,0,0,0,0.00316732381963647,0,0,0,0,0,-0.106201725525264,0,0,0,0,0,-0.0289046401626423,0,0,0,0,0,0
X600702.SH,0,0,0,0,-0.144480842681153,0,0,0,-0.309444005420633,0,0,0,0,-0.291622392718673,0,0,0,0,0,0,0,0,0.105447845459226,0,0,0,0,0,0,0.812007849679595,0,0,0,0,0,0,0,0,0,0,0,0,0.53741383735806,0,0,0,0.20585235296621,0,-0.306389877797274,0,0,-0.0286084340415817,0.238421584491889,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457010665415124,0,-0.0465942119562932,0,-0.0605994170156552,0,0,0,0,0.12224468837168,0,0,0,0,0,0,-0.055693677836136,0,0,0,0.0687285269069793,0,0.080541720547885,0,0,0,0.0969799190358833,0,0,0,0,-0.0188142961777607,0.0563626573661807,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0.124021185505276,-0.230489824765752,0.0809718232059823,0,0,0,0,0,0,0.0826926670229325,0.144646028043502,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.138283689169472,0,0,0,0,0,0,0,0,-0.00769907059629053,0,0,0,0,0,0.0419075464814222,0,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.052574597946888,0,0,0,0.00487795486787362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0632724331136737,0.171680069411976,0,0,0,-0.0546251129204462,0,0,0,0,0,0,0,0,0,0.107909163755406,-0.0348868722456701,0.0561136685756102,0,0,0.0249222648537426,0.0252733594534988,0,0,0,0,0,0
X000799.SZ,0,0,0,0.473159505122099,0.0735925856342406,0,0,0,0,0,0,0,0,0.131402533627755,0.00672001329516519,0,0,0,0,0.0928054249257559,0,0,0,0,0,-0.0484416138775834,0,0,0,0.0344544210561238,0,0,0,0,0,0,6.93889390390723e-18,0,0,-0.062077429400183,0,0,0.332195901753115,0,0,0,0,0.117588553737531,0,0,0,-0.00769167927311007,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0.0377950122134187,0,0,0,0,0,0,0,0,0.124836703838701,0,0,-0.0748499881136799,0,0,0.0178466242921336,0,0,0.0387939456225366,0,0,0,0,0,0,0,0.00982343020148293,0,0,0.105842174189414,0,0,0,0,0,-0.122682680735807,0,0,0,0,0.191436189744965,0.0991508581827652,0,0,0,0.0791404809547969,0,0,0,0,0,0
X600779.SH,0,0.306985069301885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689586266158794,0,0,0,0,0.0367140112384918,0,0,0,0,0,0,0.154895424232895,0,0,0,0.285476976539093,0,0,0,0.107891574373279,0,0,0,0,0.0511128824916332,0,0,0,0,0,0,-0.182813181438216,0,0,0,0,0,0
X601799.SH,0,0,0.0565271781175986,0.00207801464588754,0,0,0.156907499592527,0,0,0,0,0,0,0.102145179802391,-2.16840434497101e-19,0,0,0,0,0.101884234241653,0,0.104485478903087,0,0,0.124655221733388,0,0,0,0,0,0,0,0,0,0.0372728023152033,0,0,0,0,0,0,0,-0.0669062692382167,0,0,0,0.0331184045563654,0.105640246233014,0,0,0,-0.0119265913437362,0.0244696988798155,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871117688145127,0,0.0575498699372118,0,-0.0796874727140013,-0.0173400103914378,0,0,0.0437555652592299,0,0.111769222499987,0,0,0,0.00626086706857876,0,0.0466447246830434,0,0.308465589107255,0,0,0,-5.42101086242752e-20,0,0,0,-0.0519638123774028,0,0,0,0,0,0,-0.0763272449055788,0,0.0348848043012253,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0.0849437842707917,0,0,0,0,0.0255385823799945,0.133228975196363,0,0,-0.144269991262568,0.140364715077573,0,0.00525039903225591,0,0,0,0,0,0,0.308768072218188,0,0,0.0616254454038394,0,0,0,0,0,0,0,0.114172643192496,0,0,0,0,0,0,0,0.0461874058618977,0,0,0,0,0,-0.0332891690414609,0,0,0,0,0,0
X600884.SH,0,0,0,-0.0487244183426901,0,0,-0.153727590577742,0,0,0,0,0,0,0.31031163715295,0,0,0,-0.0512752296318611,0,0,0.11846403195711,-0.0103877467679692,0,0,0,-0.162054144558356,0,0,0,0,0.33158924734236,0,0,0,0,0,0.414251310602331,0,0,0.461925730764037,0,0,-0.314566337497176,0.0515631166493775,0,0.214408395965318,0,0,0,0,0,0.00420027381444239,0,0,0,0,0,0,0
X300146.SZ,0,0,-0.185930502080918,0,0,0,-0.0104511497985812,0,0,0,0,0,0,0,-0.059552631014917,0,0,0,0.232442771086605,0,0,0,0,0,0,0.0774306641287723,0,0,0,0,0,0,0,0.154920729453035,0,0,0.184944792229665,0,0,0,0,0.185263366737896,-0.0226158337156805,0,0,0,0,0,0,0,0,-0.0723624989618052,0.0645666602291434,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0.0661628972652989,0,0,0,0,0,0,0,-0.0371701533565108,0,0,0,0,0,0,0,0,0,0,-0.054120296713345,0,0.31771851436516,0,0,0.292189325509455,0,0,0,0.0387214387069955,0,0,0,0.0672265560626243,0,0,0,0,0,-0.301642169646055,0,0.064741714573127,0,0,0,-0.359794927904752,-0.0183605468637452,-0.021924547302298,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.0780130890314047,0,0,0,0,0,0,0,0,0.189006274153278,0.0438137185106994,0.102377319558527,0,0,0,0,0.194401031942102,0,0,0.129771865008893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00452332253754497,0,0,0,0,0,0.0609799927276912,0,0,-0.0140424022572518,0.0131452203532457,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.174308878881216,0,0,0,0,0.0282739624871049,0,0.0843339005734816,0,0,0,0,0,0,0,0,0,0,0.0267765829814786,0,0,-0.0913755171847859,0,0,0,-0.0135172535917248,0,0,0,0.0139413257354019,0,0,0,0,0.0563432524765089,0.0496544969443485,0,0,0,0,-0.0306720540784449,-0.0564377042878986,0,0,0,0,0,0
Slope,0.650291448492367,0,0,0,0,0,0,0,0,-0.154560742622468,0,0,0,0,0,0.405881708312353,-0.332287894028567,0,0,0,0,-0.14381624055555,0,0,0,0,-0.36056849900812,0,0,0,0.33575443949839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126705675022012,0,-0.194806895836464,0,0,0.837808119308048,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,-0.129416192051322,0,-0.0851475922885055,0,0,0,0,0,0,-0.128518022636847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585535299346132,0,0,0,0,0,0,-0.044180229166263,0,0,0,-0.0563443516661545,0,0,0,0.372494865235429,0,0,0,0,-0.315625528701576,0,0
RealEstate_excess,0,0,0,0.0880541795099282,0,0,0,0,0,0,0,0,0,0,0,0,-0.00488306225544483,0,0,0,-0.0263420508425674,0.178699041675574,0,0,-0.00136665994545622,0,0,0,0,0,-0.0467380174106775,0,0,0,0,0,-0.0643192315349414,-0.110192452866442,0,0,0,0,-0.00144223043797245,0,0,0,8.67361737988404e-19,0,0,0,0,0.0168301124248784,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.071961900658044,0.0791077249306919,0,0,-0.0317127599131172,0.0185895655876916,0,-0.08959467927007,0,0,0,0.0463046969337117,0,0,0,0,0,0.0114176273940136,0.0927568792300804,0,0,0,0,0,0,-0.0402803093750975,0,0,0,0,0,0,0.0132834008349636,0,0,0,0,-0.0366553252315025,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001731640535397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00220620380657999,0,0,0,-0.000523394745619449,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0.0544500319821663,0,0,0,0,0.0592270636408468,0,0,0,0,-0.0316529186486419,0,0.118713407046221,-0.00155808270154148,0,0.127527757556045,0,0,0,0,-0.00527584322300501,-0.00538346015187135,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233251217603799,0,-0.0207705855497205,0,0,0,0,-0.139494992449771,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,-0.0053897168443767,0,0,0,0,0,0,0,-0.00516807717837035,0,-0.00777438039937365,0,0.0038994868222549,0.00291521357609641,0.0032922729050282,0,0,0.00437896982747256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0071428493802054,0,0,0,0,0,0,0,0,0,0,0,-0.0166800505993553,0,0,0,0,0,0,-0.120192417875892
CarbonVol_Hubei,0,0,0,0,0,0,0.00448933932185451,0,0,0,0,0,0,0,0,0.00232473711728828,0.00283978083555977,0,-0.0103590024954559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112529032822727,0.00378017538755127,0,0,0,0,0,0,-0.0100632625931234,0.00775821454701507,0,0,0,0,0.0404972703365435,-0.0277378406037942,0,0,0,0,0,0
