,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600031.SH,X600271.SH,X000100.SZ,X600118.SH,X000559.SZ,X600066.SH,X600372.SH,X000157.SZ,X002241.SZ,X600089.SH,X002292.SZ,X002475.SZ,X600741.SH,X002236.SZ,X000338.SZ,X300124.SZ,X002465.SZ,X300003.SZ,X000568.SZ,X600839.SH,X600177.SH,X002129.SZ,X002294.SZ,X002074.SZ,X600867.SH,X002506.SZ,X002276.SZ,X000800.SZ,X000977.SZ,X000869.SZ,X600498.SH,X002008.SZ,X600582.SH,X002180.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.117183848575246,0,0,0,0,-0.0183164046222315,0.442041553524091,0,0,0,0.0385774640469558,0,0,0,0,-0.191826899391918,0.232242650623843,0,0,0.096995384626737,0,0,0,0,0,0,0,0,0.167185055272957,0,0,0,0.153507718169041,0,0,0,0,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103158048556206,0,0.234098270486416,0,0,0,0.0763430617679028,0,0.0787504678119342,0.177313498064873,0,0.0314981727415524,0,0,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.213198282240302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235280430203173,0.0605948734261528,0,0,0,0,0,0,0.0421360624397018,0,0,0,0.0394676284734798,0,0,0,0,0.0512906715662603,0,0.0306865700291,0,0.025796397963981,0,0,0,0,0.00894201713374466,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307584137389874,0,0,0,0,0,0,0,0,0,0,0,0.364418855963508,8.67361737988404e-19,0,0,0,0,0.0596771357866401,0,0,0,0.0465012370370357,0,0.0883690442875537,0,0,0,0,0,0,0,0,-0.0263578782249514,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.170224692205421,0.133217504460215,0,0.032831266605831,0.0225256033914796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0866230706355282,0,0,0,0.0165747511006992,0,0.0611727934605776,0.140206977726325,0,0,0.0767930538561827,0,0,0,0,-0.0300570813210741,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667466700807558,0,0,0,0,0,0,0,0,0,0.173284337357636,0.0434553123189831,0,0.212751547922704,0,0.159795123590878,0,0.378143965736769,0,0,0,0,-0.0772441178244534,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.0510141664396141,0,0,0.14530185693819,0.000512805442552813,0,0.113675399837465,0.00370484649410363,0,0,0,0,0,0,0,0,0,0,0,0,0.1086003802623,0,0,0,0.024073191100456,0,0,0,0,0,0,0,0,0,0.118218994694289,0,0,0.193700291211943,0,-0.0288752130164901,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.0859911661344433,0,0,0,0,0.0975426617449468,0,0,0,0,0,0,0,0,0,0.270057732697529,-0.186592133781268,0,0,0,0,0,0,0.11510348366559,0,0.108489311902029,0,0,-0.0214748700847203,0,0,0,0,0,0,0,0,0.410501688487216,0.387229858459356,0,0,0,0,0
X002475.SZ,0,0.0790963112773146,0,0,0,0,0,0.180032207496989,0,0,0,0,0,0,0,0,0,0,0.0901189685535191,0,0,0,0,0,0,0,0,0.280530604202321,0,0,0,0,0,0,0,0,-0.171780566987521,0,0,-0.0871755711123781,0,0,0,0,0,0,0.419652801946953,0,-0.00980946197187337,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.196125286424829,0.156466961356326,0.0335214561065718,0.104944527928955,0,0,0,0,0,0,0.0762787027658138,0,0,0,0,0.0192336993679475,0,0,0,0,0,0.110490177347102,0.128256109297626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00440025184465684,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0.0290323524290866,0.0767557501962144,0,0,0,0,0,0,0.149432049252928,0,0,0.00213316750428164,0,0,0,0,0,0.157299977898955,0,0,0,0.093833766440023,0,0.0234842291653368,0,0,0,0,0,0,0,0,0,0.00752921261054333,0,0,0.0519543844024933,0,0,0,0.207686916585005,0,-0.00863290247970424,-0.0832209886267722,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.102029088694216,0.026057829507465,0.0152281978068623,0,0,0.116128527848035,0,0,0.03035927045779,0,0.0796075696041482,0,0,0,0,0,0.0617215594156867,0,0,0.0198931842111848,0,0,0,0,0,0.0860037826224074,0,0,0,0,0,0,0,0,0,0.280937934826052,0,0,0,0,-0.00776798168458097,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192955349117181,0,0.0330825389585968,0,0,0,0,0,0,0,0.023933524079802,0,0,0.0690548686703692,0,0,0,0.0633345799322465,0,0,0,0,0,0,0.0936981016658996,0,0,0.324954629120046,0.00273579161672337,0,0,0,-0.0304116316767032,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669274184119807,0,0.446089580451637,0.0250942227320393,0,0.0355445212975903,0,0,0,0,0,0,0,0,0.0639183863539187,0,0,0,0,0,0.030545799030511,0,0,0,0,0.0244471993865517,0,0.0649984344349459,0,0,0.132251474788996,0,0,0,0,-0.0307153089986743,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0352193156516478,0,0,0,0,0,0,0,0,0.471868143435552,0,0,0,0.0612028169144301,0,0,0,0.0732600241907932,0,0,0,0,0,0,0,0,0,0,0.168008858640252,0,0,0,0,0,0,0,0,-0.0237550463517932,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0.270168015019459,0,0,0,0,0,0,0.0193693418351416,0,0,0,0,0,0,0.0670697509776603,0,0,0.123591307691999,0,0,0,0,0.0672895070348889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292057503356841,0,0,0.00332913961934523,0,0,0,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125606836049355,0,0,0.264309132874331,0,0,0,0,0,0,0,0,0.23181950258721,0,0,0,0,0,0,0.291908282924881,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386799579361053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0886248018040175,0.0381469840142724,0.183543251023941,0,0,0,0,0,0.00235171991436062,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231519716157482,0,0,0,0,0,0,0,0,0.0246563328021573,0,0,0,0,0,0,0,0,0,0,0,0.225348211970719,0.0327877542869491,0,0,0,0.328951017337749,0,0,0,-0.0300275723818163,-0.0208607547131816,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0.104717370297882,0,0.124064071878879,0,0.114218032399855,0,0,0,0.0940219833954992,0,0,0,0,0,0,0,0,0,0.0539855131883395,0.027799651346278,0,0,0,0,0,0.00604278893077447,0,0,0,0,0,0,0,0,0,0,0,0,0.244140709749007,0,-0.0300616776656395,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374795423071202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099623841346327,0,0,0,0,0,0,0.101637602268849,0,0,0,0,0,0,0,0,0,0.000102125973092725,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0.0139155964292541,0,0.106324132240067,0,0,0,0,0,0,0,0,0.116186958720011,0,0,0.0664034802673098,0,0,0,0,0,0,0.191532765050767,0,0,0.0944790343330334,0,0.0624128753363371,0,0.0909991630109582,0.0153681116134316,0,0,0,0,0.086236253197667,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254260644491048,0,0.263021626110735,0,0.0248801562255791,0,0,0.0575882449834386,0.0221469642850935,0,0,0,0,0,0,0,0,-0.0681074098395603,0.228933733418261,0,0,0,0,0,0
X002276.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131077658457103,0,0,0,0,0,0.0939662374913787,0,0,0,0.250172639744808,0,0,0,0,0,0.00455720559922049,0,0,0,0,0.0338906336809952,0.0966192774681027,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00571700361830161,0.0243037199738223,0,0,0,0.240208471490476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219381758370505,0,0.467635226514648,0,0.0208837490821975,0,0,0,0,0.189366201806889,0,0,0,0,0,0,0,-0.00772203976209678,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11550207410269,0,0.114624892917146,0,0.109592060801242,0,0,0,0,0,0,0,0.300187195641101,0.205466349481627,0,0,0,0,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0.112035152576905,0,0.084199705439747,0,0,0,0,0,0.110004648564896,0,0,0,0,0,0,0.0593374199262696,0.111944549841537,0,0,0.067591678581016,0,0,0.213818465896994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0308000754609348,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285222033903757,0.247380542883113,0,0,0,0,0,0.0723444003654093,0,0,0,0,0,0.0212904964158077,0,0,0,0,0.125669345987463,0,0,0,0,0,0,0.102048551960616,0,0,0.0205206032574781,0.265980092515988,0,0,0,-0.017069594703122,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010967352785259,0.172727092120975,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0723433855709493,0,0,0,0,0,0.198533753732142,0,0,0,0.00079915722442175,0.0189761817238305,0,0.197841627114743,0,0,0,0.141492612507155,0,0,0,-0.0416070210258116,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0944969298335377,0,0,0,0,0,0,0,0,0.0582287111665177,0,0,0,0,0.00526629245308088,0.147835845690145,0,0.0461797933244396,0.164433738810315,0,0.448571978836764,0,0,0.0358246536863799,0,0,-0.0054274949480644,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164393666627972,0,0,0,0,0,0,0.146975146555523,0,-0.0754393827780409,0,0,0.11447779199806,0,0,0.0266996873009205,0,0,0,0.0325884199184718,0,-0.168806444541123,0.144645214467591,0,0.0295282117507556,0,0,0,0.192368558361844,0,0,0,-0.0497427908054759,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239404055295679,0,0,0,0,0.0050743101466543,0,0,0,0,0.123790078123186,0,0,0.0862490091424541,0.0039541831627964,0.0540184831272292,0,0,0,0,0.014449583368946,0,0,0,0,0,0,0,0,0.0743449501131939,0.187120374119137,0,0.0585966402613001,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0953214701562202,0,0,0,0,0,0,0,0,0,0,0,0,-0.0599860721128892,0,-0.137842236054203,0,0,0,-0.0349945385689194,0.104384240534598,0,0.00864391577850613,0,0,0,0,0.0659418029457664,0,-0.0376993426224416,0,0,-0.0369532695216507,-0.0491139955727791,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00905644904462746,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.210137240357047,-0.263102593349426,0,0.364237375879833,0,0,0,-0.614015036750618,0,0,0,0,0,1.40035687178842,0,-0.389403433892251,0,10.2211776604387,0,0
TED,0,0,0,0,0,0,0,0,0,0,0.0796694829158356,0,0,0,0,0,0,0,0,0,-0.0489551338321073,0,0.0450450850170867,0,0,0,0,0,-0.0896963039932847,0,0,-0.411723792076793,0,0,0,0,0.103620813650445,0.0912620517651176,0.359476528419959,-0.0702902564195627,0,0,0,0,0,0.0171876198381953,0,0,0.0695304164271003,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0.16591346986532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199021839112535,0,0,0,0,0,0,0,0,0.119241485075182,0,0,0,1.0842021724855e-19,0,0.087912390503151,0,0,-0.206669035731615,0,0,0,0,-0.0763106732668264,-0.252882730849808,0,0.0317866245366159,0.0991838068332076,0,0.594579173428068,0,0,0,0
MKreturn,0,0,0,-0.152023011948567,0,0,-0.386219013587552,0,0,0,0.28090065549663,0,0.072462646910165,0.0404901015524669,0,0,0,0,0,0,0,0,-0.0844173373035017,0,0,0,0,0,0.00652531238008333,0,0,0,0,0.109456346296115,0,-0.00469062162055354,0,0,0.170465833083473,0,0,0,0,-0.119863463037702,0,0,0,0,-0.0476428793608716,0,0.384847560868232,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00183320641268678,0,0,-0.0113134357538901,0,0,0,-0.00605283756079265,0,0,0.0048001443569898,0,0,0.00721574836846695,0,0,0.00892813117341256,0,0,0,0.00304580648688829,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0.0167384476002737,-0.0274750819473254,0,-0.010254289076868,0,-0.0144404198663554,-0.00188164979281616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0177506177216006,0,0,0,-0.00137183581738581,-4.33680868994202e-19,0,0,0,0,0.0212630421881443,0,0,0.0160988628728074,0,0,0,0.0458754193165396,0,-0.0318988069013896,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00455980024802955,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00318477349247081,0,0,0,-0.00116072837743876,0,0,0,0,0,0,0,0.0196256700109586,-0.00103595214844937,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00930856143455099,0,0,0,0,0,0,0,0,0.00478438318207299,0,0,0,0,0,-0.00951223870184275,0,0,-0.0119966952628068,0,0,0,-0.0151970902332741,0.00548022647256733,0,0.00453325015072061,0,0,0.0253857644712432,0,0,0.0170176639911061,0,0,0,-0.0172363624819589,0.0192522277899694,0,0,0,0,0,0
