,X600519.SH,X000858.SZ,X002475.SZ,X600276.SH,X002415.SZ,X600690.SH,X600809.SH,X000651.SZ,X002371.SZ,X003816.SZ,X000568.SZ,X000725.SZ,X600031.SH,X600104.SH,X300124.SZ,X000063.SZ,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X000100.SZ,X300014.SZ,X002179.SZ,X600418.SH,X002241.SZ,X002463.SZ,X600089.SH,X600584.SH,X600839.SH,X600703.SH,X000977.SZ,X000157.SZ,X600372.SH,X002028.SZ,X000066.SZ,X002049.SZ,X600522.SH,X002236.SZ,X002456.SZ,X600066.SH,X600183.SH,X601877.SH,X002085.SZ,X600741.SH,X002129.SZ,X600460.SH,X002156.SZ,X600487.SH,X000661.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.499824719966786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738146294972319,0,0,0,0,0,0,0.0148428698993303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199557935990313,0,0,0,0,0,0,0,0,0,0,0,0,-0.121854204498246,-0.0570973958888462,0,0,-0.0749967989308774,0,0
X000858.SZ,0.358738663692458,0,0,0,0,0,0.430254631146744,0,0,0,0,0,0,0,0,0,0,0.000508442626215517,0.0649102999904043,0,0,0,0.0884623560071491,-0.0715597020470262,0,0,0,0,0.0342855196930257,0,0,0,0,0.069952048339115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,-0.0712098182334256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289925184032381,0,0,0.633866749045448,0.110850293778939,0,0.0379143481874009,0,0,0,0,0,0,0,0,0,0.212448337922218,0,0.0036256507402946,0,0,0,0,0,0,0,0.00479425529430541,0,0,0,0,-0.0464599601714082,0,0,0,0,0,0
X600276.SH,0,0.26930700747091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871631881082702,0,0,0,0,0,0,-0.00450292545719792,-0.270532483512506,-0.0234222786867327,0,0,0,0,0.0287009432207144,0,0,0.0245039574322398,0,0,0,0,0,0.150622078927362,0,0,0,0,0,0.283628778247933,0,0,0.0630874125483748,-0.147176057335048,0,0,0,0,0,0
X002415.SZ,0.0345233133234134,0,0,0,0,0.19995076000282,0.0271321276391691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167294350060822,0,0,0,0,0,0,-0.00852330064743748,0,0,0,0,0,0,0,0,0,0.125790009320595,0,0,0,0,0,0,0.0568004702985505,0,0,0.0983835127853866,0,0,0,0,0.0329092029459781,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.252918376848979,0,0,0,0,0,0,0,0,0.219222941208133,0,1.73472347597681e-18,0,0,0,0,0.0692351953752302,0,0.0203150926305427,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0629244317164848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0.132029709037906,0.526716938218914,0,0,0,0,0,0,0,0,0.254835093496086,0,0,-0.02303390255397,0,0,0,0,0,0,0,0,0,0.0790640313045587,0,-0.0347984780872677,0,0,0,0,0,0,0,0.0598532282573647,0,0,0,0,-0.0337597018451809,0,0,0,0.0384074092492053,0,0,0,0,-0.0192279627629886,0,0
X000651.SZ,0,0,0,0,0,0.435047218104666,0,0,0,0.114966385835144,0,0,0,0,0.00318889026222369,0,0,0.0941463212756333,0,0,0,0,0,0,0,-0.0046570295663455,0,0,0,0,0,0,0.0141910514637278,0,0,0,0,0,0.0312483583329309,0.119829072796985,0,0,0,0,0,-0.0649713579470604,0,0,0,0,0,0,-0.0350409566652944,0,0,0,0.092331260655405,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,-0.009619847111114,0,0,0,0,0.315884420809462,0,0,0,0,0,0,0,0,0,0,0.00390093795374771,0,0.151006688930363,0,0,0.223733638373374,0,0,0,0,0,0,0,0,0,0,0,0.00906898053756887,0,0,0.0725703717392572,0,0,0,0,0,0.118370009099005,-0.0528131766719071,0,0.0708691143924673,0,0,0,0
X003816.SZ,0,0,0,0,0,-0.480407491583954,0,0,-0.0222608093790225,0,0,0,0,0,0,0,0,0,0.209818096328888,0,0,0,0,-0.0893073770002495,0.126416163017714,0,0,0,0,0,-0.094986455319931,0.479360913403719,0,-0.29510283317196,0,0,0,0,0,0,0,0,0,-0.124953023033565,-0.0870531486315327,0,0,1.73472347597681e-18,0,0,0,-0.0955792270699609,-0.0303175127789153,0.253354085929216,0,0,-0.0092763308609117,0,0
X000568.SZ,0,0.182486576933711,0,0,0,0,0.547309711923512,0,0,0,0,0,0,0,0,0,0,0.000585444950329139,0,0.091794519772446,0,0,0,0,0,0,0,0,0.00477908888383255,0,0,0,0,0,0,0,0,0,0,0.0496826345474113,0,0,0,0,0,-0.0198540713980036,0,0,0,0,0,-0.0293725866990789,-0.0156242703451873,-0.103308165229865,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101068718328908,0,0,0,0,0.00514334195249071,0.477125231207296,0.0311036151018713,0,0,0,0,0,0,0.0747562339397135,0.0381201417936271,0,0,0,0,-0.00728900850547625,0,0,0,0.0185351978461721,-0.0156404871108763,0,0,0,0,6.93889390390723e-18,0.00292365726119304,0,0,0,0,0.094316594233858,0.00702732625514778,0,0,0,0,0.0699672764629846,0,0
X600031.SH,0,0,0,0,0.0873040395055085,0,0,0.131923591687666,0,0,0.222670749210578,0,0,0,0,0,0,0,0,0,0,0.0399891206713775,0,0,0,0.0784405910795288,0,0,0,0,0,0.174826349993328,0,0,0,0,0,0,0,0,0,0,-0.000736024563036991,0,0,-0.0193858022396313,0,0,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0.0142562836392461,0,0.0546301335395875,0,0,0.227114809906239,0,0,0,0,0,0,0,0,0,0,0.186200413118097,0,0,0,-0.101084433709906,0,0,0,0,0,0,0,0,0,-0.121945514301215,0,0,0,0.223884885936582,0,0,0.0134696133674919,0,0,0,0,0.0216726396716184,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0.132620226919709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097593771136705,0.404983638655477,0.0552372314189956,-0.0466470741604135,-0.0768086770510557,0,0,0,0,0,0,0,0,0,0.0238419801647394,0,0,0,0.0771957276980069,0,0.0935948740881819,0,0,0,0,-0.0304368054752866,0,0,0.1072487663475,0,0,-0.122381974585372,0.064369429041979,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.144616875066766,0,0.0525099037990756,0,0,0,0,0,0,0.0723964135443238,0,0,0,0,0,0.26154215943849,0,0,0,0,0,0,0.326641478063382,0.0503863126701363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399609630315326,0.108119817419312,0,0,0,0.187396126859719,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203207424799368,0,0,0,0,0.0207639279918949,0,0,0,0,0,0,0,0.0672846569075325,0,0,0.013795808922109,0,0,0,0,0.0244461262415649,0.257656182747989,0,0.141185768938517,0.278726059446103,0,0,0,0,0,0,0,-0.0336125322731,0.0102342223812201,0.00919478971224809,0,0,0,0,0
X002304.SZ,0,0.48579217865953,0,0,0,0,0.0345050149173698,0,0,0,0.00733180048437739,0,0,0.125605278471132,0.0417948817062624,0,0.166590401986101,0,0,0,0,0,0,-0.118137129186922,0,0,0,0,0.0394468201524802,0,0,0,0,0,0,0,0,0,0,0,0,-0.171611453961848,0,0,0,0,0,0,0,0,0,-0.0676297662760069,0,0,0,0,0.040363175643368,0,0
X000338.SZ,0,0.139355282848593,0,0,0,0,0,0,0,0.118379848637987,0,0,0,0,0,0,0,0,0,0,0.0847404656977375,0,0,0,0,0,0,0,0,0,0,0.232156055292397,0,0.137143488723809,0,0,0,0,0,0.0250711928870751,0.169903415431173,0,0,0.0319066761813915,0,0,0,0,0.0442748381343613,0,0,-0.0737792069590477,0.00581704451086713,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0.0985993898518523,0,0,0,0.702150743148135,0,0,0,0,0.220513681422757,0,0,0,0,0,0,0,0,0,0,0,0,0.0544467150385005,0,0,0,0,-0.0604176101965592,0,0.0242260183438457,-0.11701870510043,0,0,-0.0445114800055935,0,0,0,0,0,0,0,0,0,0,0,0.0280338108797494,0,0.105799028163449,0,0,0.0235472891151807,0,0
X000100.SZ,0,0,0.0527941409755805,0,0,0,0,0,0,0,0,0.58522567719489,0,0,0,0,0.0126966535715906,0,0.0616845522714432,0,0,0.0500285640800153,0,0,0,0,0.107624823630194,0,0.0484567180153329,0,0,0.0982935758431304,0,0,0,0,0,0,0.0103136445284443,0,0,0,0,0,0,0,0,0,0,0,0,-0.00863941600517414,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0.309903329280866,0,0,0.135971456536824,0,0,0,0,0,0,0,0.153779614509316,0,0,0,0,0,0.103060096391226,0,0.282118598703992,0,0,0.0620988230763207,0.0213047521412859,0,0,0,0,0,0,0,0,0,0.233347571749465,0,0,0,0,0,0.00280079164661964,0,0.264041629353437,0,0,0,0,0,0,0,0.169507225676752,0,0,0,0.00724269010688339,0,0
X002179.SZ,0,0,0,0,0,0,0,0.0246922082600922,0,0,0,0,0,0,0.085979851119355,0,0.00590636649925207,0,0,0,0,0.131637573116947,0,0,0,0,0,0,0,0,0,0,0.412426759186633,0,0,0,0,0,0.0451696469238494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600418.SH,0,0,0,0,0,0,0,0,0,0,0.0917636541831233,0,0,0,0,0,0,0,0,0,0,0,-0.20675107452123,0,0,0.143944566480414,-0.0690871154566296,0,0.227005299106115,0,0,0,0.339946542248455,0,0,0,0,0,0.137474163673507,0.152501193045713,0,0,0,0,0,0,-0.00390444742079034,0,0,0,0,0,0,0,0,0,0.0411479743434534,0,0
X002241.SZ,0,0,0.376221593665333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214376042599611,0,0,0,0,0,0,0,0,0,0.147779708521287,0.146079482370922,0.0310260258658336,0,0.089054761738413,0.0101427278588248,0,0,0,0.0477733617511728,0,0,0,0,0,0.0143445860920159,0,0,0,0,0,0,0,0,0.0170087004470585,0,-0.0355147047613697,0,0,0,0,0
X002463.SZ,0,0,0.105875616538639,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132266694851845,0,0,0,0,0.022911633392849,0,0,0,0,0,0.00799822710627651,0.00382411921389818,0,0,0,0,0,0,0.249587640390651,0,0,-0.0219517640184107,0,0.79902611450963,0,-0.0301986743759707,0,0,0,0,0,0,0,0,0,-0.00486047250194955,0,0,0,0.071151568317996,0,0
X600089.SH,0.0162359313313201,0,0,0,0,0.181882449587226,0,0,0,0,0,0,0,0.203822852326814,0,0,0.160066213549676,0,0.0963290619125111,0,0.0519602168847827,0.0909167592479258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0940572191156818,0,0,0,0,0,0,0,0,-0.0173506501325702,0,0,-0.0287757051252081,0,0,0,0.0307820996882637,0,0,0,0.0596868433499538,0,0
X600584.SH,0.007293315985995,0,0.371807943957647,0,0,0,0.0762766196209601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485484062165182,-8.67361737988404e-19,0.17298998877966,0,0,0,0,0.172423247550489,0,0,-0.0285280530049558,0.163481946765936,0.173965834661107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022211598827187,0,-0.0889156983093894,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764315795464922,3.46944695195361e-18,0,0,0,0,0.226334212023536,0,0,0.0354574353875031,0,0,0,0,0.137487514646644,0,0,0,0.0141182632443133,0,0.389782347546967,0.184842221330409,0,0,0,0,0,0.196957953096741,-0.116688100017779,-0.0718022634212607,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0858730547103005,0,1.73472347597681e-18,0,0.0615888020901428,0,0.0364219052834846,0.0416947257990162,0,0,0,0,0,0,0.205853104256152,0,0,0.10654814705957,0,0,0,0.0416580031160873,0,0,0,0,0,0.00790736668154118,0,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.0879145438563401,0,0,0,0,0,0.00891217023848933,0,0,0,0,0,0,0,0,-0.011363642955138,0,0,0,0.329860984085521,0.142334187952323,0,0,0,0,0,0,0,0,0,0.0747048502490011,0,0,0,0,0,0.121825811739026,0,0,0,0,0,0,-0.0804095167522271,0,0,0,0,0.010635553239803,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.164656109406794,0,0,0,0,0.0288607420786489,0,0.153418840840488,0.315904494073829,0,0,0,0.103799115857745,0,0,0,0,0,0,0.0591746688522941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00717970308567786,0,0,0,0,0,0,0.011524843831537,0,0,0,0,0,0
X600372.SH,0,0.12360821923688,0,0,0,0,0.187192555149028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130715613955337,0,0.0890348425311014,0,0,0,0,0,0,0,0,0,0,0.0430239239460029,0,0,0,0,0.0674152967283933,0,0,0.11080313924143,0,0,-0.0227060524736277,0,0,0,0,0,0,0,0.00342529431223301,0,0,0.0595282080497786,0,0
X002028.SZ,0,0.0647474974243149,0,0.0815965279224755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471187375870957,0,0,0,0.050890681879908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204268379553753,0,0,-0.0229495020115341,0,0,0,0,0,0,0,0,0,0.0312905747166893,0.0376249837798858,0,0,0.0484910187611264,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417145981458175,0,0,0,0,0,0.0839179431475913,0,0,0,-0.0114120181133218,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.185002386092684,0,0,0,0,0.174717703132813,0,0,-0.0431998579868477,0,0,0,0,0,0,-0.0543426935656365,0,0,0,0.0684926172132929,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200697125535991,0,0,0,0,0,0,0,0,0,0,0.0435292277806348,0,0.182743743658359,0,0.217289985751534,0.222547528828697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0870249454959495,0,0,0,0,0.0727625836084715,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226346161710845,0,0,0,0,0,0,0,0,0,0,0.163102268723859,0.160676030951193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798793486102083,0,0,0,0,0,-0.0428267245788575,0,0,-0.0297654786199232,-0.0257377979548385,-0.0760435216311457,0,0,0,0,0
X002236.SZ,0,0,0.161644757041289,0,0,0,0,0,0,0,0,0,0,0,0.134900647333423,0.0590365291753562,0,0,0,0,0,0.118534321638601,0,-0.0532477792985781,0,0,0,0,0.0601721475270447,0,0.0361768661745925,0,0,0,0.00111339266095294,0,0,0,0.0445668862425915,0,0,0,0.0393145273890667,0,0,0,0,0,0,0.102026140302282,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.201510744927916,0,0.282001692169892,0,0,0,0,0,0,0.147331895678578,0,0.19216985535301,0.183391727709361,0,0,0,0.0497894439419557,0,0,0,0,0,-0.274568192753298,0,0,0.272025927845997,0,0,0,0,0.00103853768910667,0,-0.108657663327768,0.0305086282720289,0,0,0,0,0,0,-0.0645243777232607,0,0,0,0.111525272228875,0,0
X600066.SH,0,0,0.230721883234914,0,0,0,0,0.120399679611327,0,0,0,0,0,0.00428913654297035,0,0,0,0,0.28829752625749,0,0.0354615449372371,0,0,0.0597981045944894,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.0874895286128517,0,0,0,0,0,0,0,0,-0.0714367269713882,0,0,0,0,6.93889390390723e-18,0,0.0319654915546653,0,0,0,0,0,0,0,0,0
X600183.SH,0,0,0.00115469484264324,0,0,0.0205482697230355,0,0,0,0,0,0,0,0,0,0,0.217606107453487,0,0.0861178534439274,0,0,0.178608813927096,0,0.0663194862585271,0,0.132475140715063,0,0,0.0881595964109087,0,0,0,0,0,0.014412779985065,0,0,0,0,0,0,0,0,0,0,-0.0524681040029561,0,0,0,0,0,-0.0269828156877223,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108762858358834,0,0,0,0,0,0.0081776434819088,0.233319041454436,0,0,0,0.00489220709867397,0.0568708059417847,0,0,0,0,0,0,0.0333648702343088,0,0,0.0174257467488205,0,0,0.00148572474653078,0,0,0,0,0,0,0,0,0,0,0,0,0.0481471574783237,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0.0367853328336798,0.239066555914619,0,0,0,0,0,0,0,0,0,0.1853134001287,0.258494792646839,-0.109201241538868,0.0629039044275209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0818815256215732,0.293560551844392,0,0,0,0,0,-0.149750881023113,-0.0966327800659912,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.0866845045808124,0,0,0,0,0,0,0,0,0,0.107562809166503,0.0859938410168766,0,0,0,0.0201083031152814,0,-0.0376164125007851,0,-0.094314745769315,0,0,-0.0760657595769716,0,0,0,0,0.0941124124747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189243599865606,0.29683921951891,0,0,0.0419122175469238,0,0,0,0,0,0
X002129.SZ,0,0.122966115135299,0,0.0390204693383905,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139195282995802,0,0,0,0.259032366449444,0,0,0,0,0,0,0.116214609474559,0,0,0,0,0,0,0,0,0.0400417467950038,0.0277178983051612,0,0,0,0.0741526853357369,0,0,0,0,0,0.194453071046246,0,0,0,0,-0.0221870724304726,0,0,0.170670656041037,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0.153036602440699,0,0,0,0,0,0,0,0,0,0,0,0.327601754674779,0,0.142413028730046,0,-0.0365010080499974,0,0,0.187874484255326,0,0,0,0,0,-0.133921136221247,0,0,0,0.122353167727616,0,0,0,0.152519460137516,0,0,0,-0.00815333376769337,0.259329631538012,0,0,0,-0.185754915297813,0,0,0,0,0.055749926172786,0,0
X002156.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133326018616746,0,0.134929116080751,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0293917671872981,0,0,0,0,0,0.133933664649648,0.255276437644049,0,0,0,0,0,0,0.0598046223019302,0,0,0,-0.0724774746762639,0,0
X600487.SH,0,0.0315333841289908,0,0,0,0.0253013449483579,0,0,0,0,0,0,0,0,0.0244521493447142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429968189099714,0,0,0,0,0,-0.0306198924219275,0,0,0.0811365246710275,0,0,0,0,0,-0.121002213851274,0,0,0,0,0.0457256163912951,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,-0.118270992636963,0,0,0,0,0.0541286763757917,0,0,0,0,0,0,0.226794213305505,0,0,0,-0.086519560016744,0,0,0,0,0,0,0,0,0,0.21087484736508,0,0,0,0,0,0,0,0,0.182610831670138,0.132517161852582,0,-0.0090317510869409,0,0,0,-0.2160135993868,0.0265031540240099,0,-8.67361737988404e-19,0,0.0285206211735539,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0.130938843676593,0,0,0,0,8.67361737988404e-19,0,0.284707732671809,0,0,0,0.17901008987883,0,0,0,0.00285604616705146,0,0,0.0979637852469079,-0.00416759107042671,0,0,0.0141154524219902,0,0,0,0,0,0,0,0.0845018275361226,0,0,0,0,0,0,0,0,0,0,0,0.0803253262473037,-0.0577447999441359,0,0,0,0.0352198549317281,0,0
Change_TY3M,0,0,0,0,0,-0.0789291838334904,0,0,0,0.0920342042397584,0,0.0513063692003763,0,0,0,0,0,0,0,0.0435306904601518,0.0130465049574149,-0.0654821167594019,0,0,0.136040909561869,-0.046943894584008,0,0,0,0,0,0,0,-0.132289107296901,0.0143489868682285,0,0,0,0,0,0,0,-0.0628386366518127,0,0,0,0,0,0,0,0,0,-0.0119187997453071,0.0141641058314183,0,0,-0.0144306393448529,0,0
Slope,0,-0.149003514637347,0,0.512055118488191,0,-0.348532555084505,0,0,0.138754861428965,-0.563927543288027,-0.261347382061742,0,0,0,0,0,0,0,0,0,-0.111750872536718,0.000247950892335907,0,0,0,0,0,0,0.0302094127072457,0,0,0,0,0,0,0,0,-0.201294025774908,0,0,0,0,0,0,0.0419638942255569,0,0,0,0,0,0,0,0.303797486176794,0,0,0,-0.255027743598568,0,0
TED,0,0,0,0,0,0,0,0,0,-0.0734698397129758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104712876356418,0,0,0,0.00569005013596182,0,0,0.0540895939289429,0,0,0.234131499951846,0,-0.361057654952281,0.508455719324158,0,0,0,0,-0.429844500983192,0,0
RealEstate_excess,0,-0.0840037864394577,0,0,0,0,0,0,-0.200171375689223,0.0782321118437594,0,0,0,0,0,0,0,-0.106769003852871,0,0.275774931912477,0,0,0,0,0,0,0,-0.0985559803418917,-0.0827382277604085,0,0,0,0,0,0.319319965494809,0,0,0,-0.00349031677744919,0,0,0,0,0,0,0,0,-0.114230014138807,0.227572080158594,0,0,0,-0.0757358900299889,0,0.108465766983149,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.0809372518626579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795452592271033,0,0,0,0,0,-0.253264426898738,0,0,0,0,0,0,0,-0.225137928910241,0,0,0,0,0,0.0337158357965763,0.0579612825585521,0,0.322663261573317,0,0,-0.00793343948818536,0,0.0964864894392871,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.00167501107499896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6804623078976e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00101514371146441,0,0,0,0,0,0,0,0.00077543361635737,0,0,0,-0.0526388709728812,0,0
CarbonVol_Shenzhen,0,0,0.0155636464440606,0,0,0,0,0.0624990919456823,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.09012801059937,0,0,0,0.109795565636546,0.480429058871701,0,0.0528137388015836,0,0,0,-0.0945787056123305,0,0,0,0,0,-0.408798897200191,0.942721558330196,0,0,-0.17678002048288,0,0,0,0,0,0,0,-0.85537114638142,0,0.045072234013089,0,0,0,-0.422084068779758,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269408438892677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00118588577004026,0,0,0,0,0,-0.0274704660197684,-0.0476329214973778,0,0,0,-0.145682964132131,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00327911243978798,0,0,0,0,0,0,0,0,0,0.00182730329560116,0,0,0,0,0,-0.0015631408688057,0,0,0,0,0,0,-0.00128329028171888,0,0,0,0,0.000644922078452859,0,0
