,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600690.SH,X600276.SH,X002475.SZ,X600104.SH,X000651.SZ,X002129.SZ,X300014.SZ,X000625.SZ,X300124.SZ,X600031.SH,X000725.SZ,X002371.SZ,X003816.SZ,X000596.SZ,X002049.SZ,X000063.SZ,X002241.SZ,X000338.SZ,X600703.SH,X600089.SH,X002179.SZ,X000661.SZ,X600522.SH,X300142.SZ,X601877.SH,X002180.SZ,X002074.SZ,X600460.SH,X600741.SH,X000733.SZ,X000100.SZ,X600702.SH,X600884.SH,X000799.SZ,X000157.SZ,X002236.SZ,X600584.SH,X601799.SH,X002176.SZ,X600779.SH,X600563.SH,X000800.SZ,X002007.SZ,X002056.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652817951608993,0,0,0,0,0,0.0772228468350448,0,0,0,0,0.0050485237623165,0.0420429567251859,0.0476981150992441,0,-0.178190716512901,0,0.0443291791695771,0.0319634262537967,0,-0.101912030713271,0,0.0595218782222813,0,0.456058309352467,0,0,0,0,0,0.020031668723087,0,0,0,0,0,0,0.0147694535753138,-0.0976524731433813,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0.0568719005192462,0,0,0,0,0,0.118234382968383,0,0,0,0,0,0,0,0,0,0,0.0331817989708797,0,0,0,0.0349997213131414,0.013218662613778,0.291597296817089,0.0452222448595639,0.206327154451034,0,0,0,0,0.0613194638422787,0,0,0,0.100032680228079,0,0,-1.38777878078145e-17,0,0,0,0,0,0,-0.0491979398781609,-0.193466448189038,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.459393513905169,0,0,0,0,0,0,0,0,0,-0.257311094406478,0.0920401254410607,0,0,0.0467029901691465,0.122621980373168,0,0,0,0,0,0,0.0369573874402103,0,0,0.232637381687225,0,0,0,0.269062401920225,0,0,0,0,0,0,-0.137520672439367,0,0.329290221675819,0.0343065000968715,-0.0885512305884465,-0.245772821644131,0.0157754272157299,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0.127105709367218,0,0,0,0,0,0,0,0,0,0,0,0,0.0576275575904169,0,0,0.0773714175807949,0,0,0,0,0,0,0,0,0,0,0.173540316845299,0,0,0,0,0.0701855503774217,0,0.0361301304895153,0,0,0.151034790588871,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0828099533530874,0,0,0,0,0,0,0,0,0.0546932036119678,0,0,0,0,0,0,0,0,0,0.0381814997854049,0,0,0,0,0,0,0.118242234121199,0.429604287672896,0,0,0,0,0.154727396506453,0,0,0,0.0209702677247832,0,0.00609786990664559,0,0,0,0,-0.0116187473372195,0,0
X000725.SZ,0,0,0,0,0.0681459252555614,0,0,0,0,0,0,0,0.065243878733754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0944785442877893,0,0.332039484788033,0,0.0501666189246851,8.67361737988404e-19,0,0,0,0,0,0.0238152224648207,0,0,0,0,0,-0.00493754382298508,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.159147885362067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037369957075036,0,0,0,0.105368447580285,-0.0780819338264584,0,0,0,0.376174526087203,0,0,0,0.262495205363945,0,0,0,0,0,0,0,0,0.199939784061191,0,0,-0.0283845808160409,0,-0.0653012284599273,0.0989304137739196,0,0,0,-0.0403911880711882,0,0
X003816.SZ,0,0,0,0,0.00378037113275959,0,0,0,0,0,0,0,0.019149332033399,-0.0561693186754053,0,0.0632877726798649,0,0.0216548817956927,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183567179087713,0,0,0.0144356611426223,0,0,0,0.0110834157947363,0,0.018634024587989,0.0391347634298869,0,0,0,-0.0323604596088893,0,0
X000596.SZ,0,0.111207746810898,0,0.4199238915736,0,0,0,0,0.136240316386742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658325092473701,0,0,0.0545478892094586,0,0.118455144974386,0,0,-0.0134970120985438,0.0988876231763186,0,0,0,0.0106700717557034,0,0
X002049.SZ,0,0,0,0,0.100425490970595,0,0,0,0,0,0,0,0,0.109256673964642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0356210140711777,0,0,0,0.300075696689606,0,0,0,0,0,0,0,0,0.297944668112789,0,0,0.10065084914817,0,0,0,0,-0.0693167177387711,0,0,0,0.0862767446744035,0,0
X000063.SZ,0,0,0.101090170032968,0,0,0,0,0,0.070719699087654,0,0,0.0354237281082021,0.105528903264171,0,0,0.0702089000544059,0,0,0,0.0210254323678134,0.0266664363437506,0,0,0,0.0358474783798979,0.00121073315726798,0,0,0,0,0,0,0,0.0302275314917851,0,0,0,0,0,0,0,0,0.0458673684481471,0,0.0668146722327097,0,0,0,-0.0513300070160923,0,0,0.0124713206014769,0.0254380163171774,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.287386428267176,0,0,0,-0.0151002185583049,0,0,0.249057263223003,0,0.156006151303473,0,0.104650828302503,0,0,0,0,0,0,0,0.0751608865697823,0,0,0,0,0,0.264412615887065,0,0,0,0,-0.0665049782173363,0,0,0,0,0,0,0,0,0,0,0,0,0.0620479036078243,0,0,0,0,0.297795929846356,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0748105840393626,0,0.385556656524181,0,0.0221850444147859,0,0,0,0,0.0542686159144284,0,0,0,0,0.0711151977477449,0,0,0,0,0.0464354086016772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112066011993406,0,0,0,0.0242017361237929,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.0520761026136588,0,0,0.163851885526282,0,0,0,0,0,0,0,0,0,0.0419039472652416,0,0,0,0,0.00703663234376619,0,0,0,0,0.0161392935150016,0,0,0.223474111773127,0,0.261626906230484,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137595483975847,0,-0.0452455566891568,0,0,0,0,0,0,0,-0.0661922480719339,0,0
X600089.SH,0,0,0,0,0.00681211280829916,0,0,0,0,0,0,0,0,0,0,-0.055234519934129,0,0,0,0,0.0395867759960304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223677035014521,0,0,0,0,0,0,0,0.0186619231354132,0,0.0267971899101905,0,0.341704582239872,-0.0272978544761096,0,0,0,0,0,0,0,0.0695580504465245,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229183468603579,0,0,0.105009751747642,0,0,0,0,0.0109399328659175,0,0,0.258769498363102,0,0,0,0.0260484548236311,0.0408662463345367,0,0,0,0,0.00615252397944129,0.020806629447267,0,0.0728381387760619,0,0,0,0
X000661.SZ,0,0,0,0,0.0300163644023246,0.201583173102522,0,0.0133511405545307,0,0,0,0,0,0,0,0,0,-0.0545563669038864,0,0,0,0,0.0556887549378406,0,0,0,0,0,0,0.0452843044669757,0,0,0.130043015325713,0,0,0,0,0.212286544741225,0,0,0,0,0,0,0,0.137956512638408,0,0,0,0,0,0.0307510091190442,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0.00246620751775913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486861410800672,0.232143845557237,0,0,0,0,0,0,0,0.244611062423001,0,0,0,0,0,0,0,0,0,0,0.0716144164874952,0,0.0451241097278806,0,0,0,0,-0.0137567474431176,-0.0276638035787221,0,0,0,-0.102282445938191,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.421434083201357,0.0330926715015072,-0.117548061992827,0,0,0,0,0,0,0,-0.212327531780242,0.241699278383311,0,0,0,0,0,0,0,0,0,0,0,0,0.283989672585971,0,0,0,0.100868912810059,0,0,0,0,0,0,0,-0.0172764017240934,0.187537647378452,0,0,0.127101182748549,-0.0674443418765302,0,0,0,-0.118754081615758,0,0
X601877.SH,0,0,0,-0.0220650131071535,0,0,0,0,0,0,0,0.0175175751269017,0,0,0,0,0,0,0,0,0.0974533636689217,0,0.23359397910418,0,0,0,6.93889390390723e-18,0,0.198872690501004,0,0,0,0.110290507658327,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,-0.0234009555969076,0.205964669828214,0,0,0,-0.0389098945079562,-0.00383273597580717,0,0,0,0,-4.33680868994202e-19,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0876580220799909,0.0329857170553271,0.0823148788028725,0,0,0,0,0,0.00122718000715864,0,0.0544541425370108,0,0.047881207179589,0,0.10964433558602,0,0.0194807168537713,0,0,0,0,0,0,0.0813593395611995,0,0,0,0,0,0,0,0,0.200210490565541,0.027632709998842,0.0631179643628186,0,0,0,0,0.0157804600405689,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.123728054437304,0,0,0,0,0,0,0,0.114701332197938,0,0,0,0.0452796036621801,0,0,0.222234175664708,0,0,0,0,0,0.0580018723510675,0,0,0,0.0522285546330412,0,0,0,0,0,0,0,0.105226297637887,0.176772208254685,0,0,0.117127635922344,0,0.0194164070029613,-0.0224268500191313,0,0,0,0.119960960340966,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297671195467796,0,0,0,0,0.070975041207667,0,0.0049514482540556,0,0,0,0,-0.0906072644455079,0,0,0.180191444106531,0,0,0,0,0,0,0,0,0,0,0,0,0.00120337383434012,0.1178563850063,0,0,0.0438089815731619,0,0.0688696210024331,0,0,0,0,0,0,0
X600741.SH,0,0,0.0605093338372674,0,0,0,0,0,0,0,0,0,0.0271079817421126,0.141451524838938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0763642123323304,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.218428055876664,0,0,0,0.140692211901732,0,0,0,0,0,0,0,0,0.0148094993284013,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307796893544934,0,0.120959862458172,0,0,0.10754966704909,0,0,0,0.0632909665028241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.164595666694554,0,0,0,0,0,0.0478072350827378,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00480892385373203,0,0,0.824341969934302,0,0,0,0,0,-0.0754219046789082,0,0,0.0106317430100205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208058490900939,0.0574613292662955,0,0,0,3.46944695195361e-18,0.0446652216413623,0.0404565599628343,0,0,0,0.00425338999508968,0,0,0,0,-0.0155248489387678,0,0
X600702.SH,0,0,0,0.013767553862624,0,0,0,0,0,0,0,0,0,0.0689758700570863,0,0,0,0.0316934222598069,0,0,0,0,0,0,0,0,0,0,0,0.0951672416954264,0,0,0,0,0,0,0,0,0.00497458334362672,0.778209700317347,0,0,0,0,0.0311875526714969,0,0,0,0,0,0,0.0116754517103072,0,0,0,0,-0.0452447896549211,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0.101069419762489,0.111668268382612,0.264786757661623,0,0,0,0.0111793617776658,0,0,0,0,0,0,0,0.109305122029672,0,0,0,0,0.0143423663515943,0,0,0,0,0,0,0,0,0,0,0.0581004564510053,0,0,0,0.168309396659381,0.0159903377524645,0.00345494158702171,0,0.127171124530631,0,0,0.0194827353205217,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0252838599606527,0,0,0,0,0,0.0482278224911975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.559145669424117,0,0,0,0,0,0,0,0.0812119201583343,0,0,0,0,0,0,0.0372059454446327,0,0,0,0.000501071045588921,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171033367828789,0,0,0,0,0,0,0,0,0.0653880526847087,0,0,0,0,0,0,0,0,0,0,0,0.175187783979981,0,0,0,0,0,0,0,0,0.0925957376097028,0,0,0.00506369660713395,0.0576186393166899,0,0.0341384977778707,0,0,0,0,0,0,0
X002236.SZ,0,0,0,-0.156560499609288,0.562618430091921,0,0,0,0,0,0,0,0,0,0,0,0,0.193309531323228,0,-0.00839303586134399,0,0,0,0,0,0,0,0,0,0.0186397206344111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0991417044328372,0,0.166863442023535,0.0102161755926519,0,0,0,0,0.023657007833333,0.020204138763277,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0533468333161207,0.0653068883947346,0,0,0,0.0477042471712135,0,0,0,0,0.0181337345368655,0,0.2000053851481,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0916637882203875,0,0,0,0,0,0,0.109774375444813,0,0,0,0.115934365658001,0,0,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0.0656693207432566,0.0405765233122998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435240510487992,0,0,0,0,0,-0.0511658099973622,0,0,0,0,0,0.145679589484323,0.0733861972505294,0.234407172519464,0,0,0.0103794959940232,-0.00467496052945511,0,0,0,0,0,0
X002176.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.17072074361509,0.0185274063019191,0,0,0,0,0,0,0.0273679508171959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736158172114423,0.132579798139293,0,0,0,0,0.13120659457173,0,0,0,0,0,0.165338703853569,0,0.0700877942537824,-0.123948392812422,0,0,0,0,0,0
X600779.SH,0,0,0,0,0,0,0,0.486862506230979,0,0,0,0,0.0800844435461451,0,0,0,0,0,0,0,-0.172008347419187,0,0,0,0,0,0,0,0,0,0,0.105964063255393,0,0,0,0,0,0,0.168528302666556,0.123139616012762,0,0,0,0.0398055999076053,0,0,0,0,0,0,0,0.015320680389215,0.085361394893943,0,0,0,-0.00354354018314074,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131444276687674,0,0,0.0422414538392129,-8.67361737988404e-19,0,0.238823874955651,0,0.279906116834503,0,0,0,0,0.0695617548971906,-0.112228548299526,0,0,0,0.126020120959767,0,0,0,0,0,0.0703961534476572,0,0.0126279723680668,-0.0290698273746683,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0.0338326613641926,0,0,0,0,0,0,0,0,0.123114924093168,0,0.00248131431682743,0,0,0,0,0.0273310700289094,0,0,0.0457419259286553,0,0,0,0,0,0,0,0,0,0,0.16699542477199,0,0.192411764118234,0,0,0,0,0,0,0,0.138012120589418,0,0,0,0,0,0,-0.0206335756439083,0.0271852755083552,0,0,0,0.095017912932357,0,0
X002007.SZ,0,0,0,0,-0.0734727666522167,0,0,0,0,0,0,0,0,0,0,-0.194557326821014,0,0,0,0.191071521643416,0,-0.182064239471484,-0.0912551777079979,0,0,0,0,0,0,0.219252886761543,0,0.0198428134256046,0,0.158893915335568,0.2828362009599,0,0,0,0,0,0,0,0,0,0.124002502997759,0,0,0.00927562679715377,0,0.0992217635679624,0,0.0790953105962544,0.18126093169856,0,0,0,0,0,0
X002056.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568432098004727,0,0,0,0,0,0.10326586577928,0,0.0583542818973285,0,0.0318375910935963,0,0,-0.0111380097444008,0.193766809657192,0,0,0,0.227075752048776,0,0
Change_TY3M,0,0,0,0,0,0,-0.00185675633024501,0,0,0,0,0,0,0,-0.0335014925238035,-0.0526904893475584,0,0,0,0,-0.24698264198771,0,0,0,0,0,0,0.201762144530876,-0.087934207001266,0,0,-0.0102266342202247,0.114465820540009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149577336341489,0,-0.0435715400663342,-0.0219047224478303,-0.173295962686649,0,0,-0.0800195175020279,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749676487899593,0,0,0,0.147260505493515,0,0,0,0.74362979144257,0,0,0,-1.94530142324657,0,0
TED,0,0,0,0,0.273152829172127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0698055652312078,0,0,-0.0856322871463648,0,0,0,0,0,0,-0.437160866565162,0,0,0,0,0,0,0,0,0.133252752810007,0,0,0,0,-0.176377298551263,0,0,-0.16116654136382,0.00720384693834512,-0.0432854944303275,0.0261830963162424,-0.0793549330744405,0.168730191453134,0,-0.0335839723585768,0,0,0.246846069081465,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0.0155231495827427,0.0450239742260835,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.119310188323477,0.0730592788247514,0,0,0,0,0.0158482452722723,0,0,0,0.00905333620486408,0,0,0,0,0,0,0,0,0,0,0.019439355873768,0,0,-0.121342862616884,0,0,0,0,0,0,-0.0988012727165374,0,0
MKreturn,0,-0.0446609506940304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397380378265769,0,0,-0.197468813137593,-0.079457862248701,0,0,0,0,0.0847727542856417,0,-0.051932350566693,0,0,0.0174263183362477,0,0,0,0,0,0,0.205454280393698,0,0,0,0,0,-0.170830252806625,0,0.0688298983517613,0,0,0,0,0.00654930279277834,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0.00146654888292007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00155088654579959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0012479120005676,0,0.00832276382776086,-0.00534139415611841,0,0,0,0.0148740252759834,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202217283653653,0,0,0,0,-0.485332658148903,0.394896140565444,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0051858456614017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00207788068692936,0,0,0,0,0,0,0,0,0,0,0,0.00216775093748369,0,-0.0574568718916716,0.029880297085333,0,0,0,0.014809431512343,0,0
CarbonVol_Hubei,0,0,-0.0054950945992642,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,-0.00678886725657434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00225722495310488,0,0,-0.00339901098091833,0,0,0,-0.044287446235249,0.0309631273834044,0,0,0,0.00046490572413588,0,0
