,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600703.SH,X600690.SH,X000568.SZ,X600741.SH,X002236.SZ,X000625.SZ,X002241.SZ,X002475.SZ,X000338.SZ,X600031.SH,X002456.SZ,X600066.SH,X600809.SH,X600487.SH,X601877.SH,X300124.SZ,X002085.SZ,X600522.SH,X002008.SZ,X000100.SZ,X300136.SZ,X002508.SZ,X300003.SZ,X600089.SH,X600177.SH,X600271.SH,X600498.SH,X000157.SZ,X600118.SH,X600699.SH,X002294.SZ,X600867.SH,X000559.SZ,X000050.SZ,X300115.SZ,X600566.SH,X002179.SZ,X000596.SZ,X000981.SZ,X002180.SZ,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.243511213331797,0,0.020379831238242,0,0.0165670359967816,0.0453882512678759,0,0.0302344252747117,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0980386366778859,0,0,0,0,0,0,0,0,0.0282478882758979,0,0,0,0,0,0,0.0328919917969197,0,0.0588846866194485,0,0,0.00927045435382999,-0.0219070371050905,0,0,0,0,0,0
X600104.SH,0,0,0.0770851404911682,0.0242596121457365,0,0,0,0,0,0,0,0.033728808528954,0.365640157859719,0,0,0,0.0112441071098673,0,-0.0305170554934163,0,0,0,0,0,0.0861291390736014,0,0,0,0,0,0,0,-0.0773009626959953,0,0,0,0,0,0,0,0,0,0,0,-0.0352393272081725,0.0140115856468827,0.0226927591815945,0,0,0,0,-0.0459300973273696,0.0383360703586199,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.0363841154016706,0,0,0.175687643667776,0,0.059256332375315,0.100749793332385,0,0,0,0,0,0,0,0.014902526764498,0,0.0593793318300334,0,0,0,0.0274448954993935,0.200831367765887,0,0,0,0,0,0,0,0,0,0,0,0.0700451275870386,0,0,0.0526869010218638,0,0.0168846740630485,0,0,0.0374089025801325,0,0.0455456153209679,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.0652106886256476,0,0,0,0.293573274543811,0.0563124369410236,0,0,0,0,0,0,0.0273653443913341,0,0,0,0,0,0,0,0,-0.00676936132151239,0,0,0.348995592034782,0,0,0,-0.043718199639123,0,0,0,-0.0133218531369463,0,0,0,-0.0331300352238153,0,0,0,0,0,-0.00857550593353749,0,-0.0755822016190053,0.00808173051808237,8.67361737988404e-19,-0.0343719097938318,0,0,0,0,0
X000858.SZ,0,0,0,0.134302642454089,0,0,0,0,0,0,0,0.406040818460448,0,0.00989024439784076,0,0,0,0,0,0,0,0.129330436828363,0.0895178402133319,0,0,0,0,-0.0812687333811236,0,0,0.0305188796433859,0,0,0,0,0,0,0,0,0,0,0,-0.00504208645552892,0,0,0,0,0,0,0,0,-0.0024440006919487,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.0890529595389362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109944650854445,-0.0474260248204733,0.112235548589493,0,-0.0522785177880226,0,0,0,0,0,0,0,0.0530673641790151,0,0,-0.0517969286630722,0.0305071457672765,0,0,0,0.00541176305895502,0,0,0,0,0,0,0,-0.0037607357202315,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0.000743179049673561,0.0278929316159518,0,0.206214928871367,0.188483013130892,0,0,0,0,0,0.153992361858949,-0.0319785394813529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268113293771444,0.113013725516303,0,0,0.0515479575115407,0,-0.0897883952787284,0,0,-0.028432827995477,0.00816256084139559,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0192014660329927,0,0,0.124979840393107,0.276568530847924,0,0,0,0,0,0,0,-0.0230128674503135,0,0,0,0,0,0,0,0,0.056724110813536,0,0,0,0,0,0.179456008521367,0,0,0,0,0,0.101975793770971,0.0336540505628335,0,0,0,0,0,0,0,0,-0.0573722778862221,0.0559890972908459,-0.00124852660508928,0,0,0,0,0
X000063.SZ,0,0,-3.46944695195361e-18,0,0,0,0.0854086681654292,0,0,0.0192165397373314,0.127197160928515,0.0587549366308068,0.00486254501733594,0.0914342665073952,0,0,0,0.0875139445892542,0,0,0,0,0,0.13112588217875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122585981372048,0,0,0,0,0.0679577116445319,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0.0601015569681894,0.0223419313177076,0,0,0,0.0110104771898278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106268708945268,0,0,0,0,0,0,0,0,0,0,0,0.0463862181778942,0,0,0.120705670045473,0,0,0,0,0.151755056213372,-0.0642207542235678,0,0,0,0,0,0
