,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X002304.SZ,X000651.SZ,X002475.SZ,X600690.SH,X300014.SZ,X600104.SH,X600031.SH,X000725.SZ,X300124.SZ,X002371.SZ,X600703.SH,X000063.SZ,X000338.SZ,X000661.SZ,X000625.SZ,X002129.SZ,X002241.SZ,X003816.SZ,X000596.SZ,X300142.SZ,X000100.SZ,X002049.SZ,X002179.SZ,X600460.SH,X600702.SH,X000799.SZ,X600779.SH,X002074.SZ,X601877.SH,X002007.SZ,X000157.SZ,X600741.SH,X002236.SZ,X600584.SH,X601799.SH,X002414.SZ,X600089.SH,X600183.SH,X300003.SZ,X300146.SZ,X000800.SZ,X600884.SH,X000977.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300014.SZ,0,0,0.0549609868863773,0,0,0,-0.0909250309511005,0,0,0,0,0,0,0,0.344673160100327,0.0857092532533506,0,0,0,0,0.234402352259027,0,0.213866245848474,0,0,-0.0266649935189104,0,0,0,0,0,0.0109109864327324,0,0.0398109406663737,0,0,0,0,0,0,0,0,0.374712777471835,0,0,0,0,0.0232454582828884,0,0.0997600538161497,0,-2.71050543121376e-20,0,0,0,0,0,0,0
X600104.SH,0,0,0,-0.00739698519773399,0,0,0,0,0,-8.67361737988404e-19,0.0294699497550374,0,0.14765654016151,0,0,0.0373366613474065,0,0,0,0,0.0770861535699526,0,0,0,0,0.0829954374045981,0,0,0,0,0,0,0,0,0,0,0,0.132062799326862,0,0,0,0,0,0,0,-0.0412206215920827,-0.0708247179572335,0,0,0,0,0.0508184703023025,0,0,0,0,-0.0182169205413763,0,0
X600031.SH,0,0,0,0,0.04134039701368,0,0.0252449813903089,0,0,0,0,0.0789412230862546,0,0,0.0615438686717124,0,0.112349848747557,0,0,0,0,0,0,0,0.0242762401032022,0.00302792828439952,0,0,0.0250136444162462,-0.079553216409947,0.0328552785375396,0,0,0,0,0,0,0,0,0,0.105615016731915,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0529132230266013,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0765424181672166,0.0295737859108415,0,0,0,0,0,0,0,0,0,0.144800162673283,0,0,0,0,0.0727288064173961,0.0654420911057473,0.44839549261524,0,0,0.0889743023084087,-0.0212189506809349,0,0,0,0,0.0121782240806522,0,0,0,0,0,0.0852981321754838,0,0,0,0,0,0,-0.0487031493408624,0,0,0,-0.00306357532835732,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.269033556760792,0,0,0,0.0683178562067008,0,0.136136964227053,0,0,0,0,0.239420063095202,0,0,0,0.0360052669916792,0,0,0,0,0,0,0,0,0,0.00190697126044433,-0.0204061487539803,0,0,0,0.169773855376682,0,0,0,0,0,0,0,-0.0709492154345559,0,0,0,0,0,0,-0.0640937761611232,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0.0424715207558346,0,0,0,0,0.00578804519041885,0,0,0,0,0,0,0,0,0,-0.0528987015328822,0,0,0,0,0,0,0.0772894027637548,0,0,0,0,0,0,0,-0.047592469500062,0,0,0,0.22823623765992,0,0.200282917761942,0,0,0,0,0,0,0.178152084073688,0,0.0586199762916385,-0.0188222636428557,0,0,0,0,-0.393240999507532,0,0
X600703.SH,0,0,0,0,0,0,0.0787486806836037,0,0.0735441198747288,0,0,0,0.224641155552526,0,0,0.298897877161285,0,0,0,-0.0120534274448315,0,0.101408615061883,0,0,0,0,0,0,0,0.202904313743283,0,0,0,0,0,0.176906039314118,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154158894963253,0,0,0.0759883123693793,0,0,0,0,0,0
X000063.SZ,0,0,0,0.0937518740178611,0,0,0.0279008839658597,0,0,0,0.0663498174329482,0,0,0,0.0228085056956297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411377991179503,0.00957679943567455,0,0,0,0,0,0,0,0,0,0,0.0718692839384416,0,0,0,0.0274401943554441,0,0,0.0326439500565373,0,0,0,0.017642294612403,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0559605546390341,0,0,0,0.123017630402548,0,0,-0.0578962367861696,0,3.46944695195361e-18,0,0,0,-0.0286859368429972,0,-0.0324398772621008,0,0,0,0,0,0.0363922569221366,0,0,0.0648186909744417,0,0.0152255609127902,0.0824374731170086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0402504126028536,0,0
X000661.SZ,0,0,0,0,0,0,-0.0548676019992113,0,0,0,0,0,0,0,0.173999029204617,0,-0.114798086839918,0,0,0,0,0,0,0,0,0.213223490370381,0,0,0,0,0.0263090744249994,0.363488884703812,-0.325225300627849,0,0,0,0,0,0,0,0,0,0.111751146354411,0,0.356635793098742,0,0,0.0331156878233902,0,0,0,0,-0.133570900977515,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,-0.139817514407424,0,0,0,0,0,0.761832718715036,0,0,0.111044030408777,0,0,0,0,0.0877267497112739,0,0.356573424085772,0,0,-0.168513923715607,-0.0362262821989951,0,0,0,0,-0.12280457576961,0,0,0.312161551117671,0,0,0,0,0,0,0,0,0,0,0,-0.0852891105716211,0,0.0658599871208301,0,0,0,-0.0967311716565483,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.0379311672489653,0,0,0,0,0,0,0.0839446318025681,0,0,0.0294745253728722,0,-0.0338218976783108,0,0,0,0,0,0,0,0.129670156829245,0,0,0,0.110670322001651,0.237126096052106,0,0,0,0,0,0,0,0,0.132016992821277,0.156817755775109,-0.0138768539752015,0,0,0.0687937597583768,0,0,0,0.0377410551196299,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0.151010809097726,0,1.38777878078145e-17,0,0,0.317243318666599,-0.213745350799678,0.158570836417544,0,0,0.230626994497989,0,-0.114671900661264,0,0,0,0,0,0,0,0,-0.275486827380349,0,0,0,0,0.0199896188297603,0,0.173705715655259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931853480295221,0,0.110068418714894,-0.197103389646114,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0.0116229953469237,0,0,0,-0.021687804798873,0,0,0,0,-0.0216926198965334,0,0,-0.0352936337008266,0,0,0,0,0,0,0,-0.0155826463115239,0,-0.00968526622101316,-0.0237989833067544,0,0,0,0.0109700571185455,0.0607812280925524,0,-0.0194445759736829,-0.0393081449641808,0,0,0,0,0,0,0,0,0,0.0187419483864717,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.380867860968093,0.0575282386501481,0,0,0,0,0,0,0,0,0,0,0,0,0.0423745772664461,0,0,0,0,0,0.0655506230000123,0,0,0.415105749032484,0,0.0330556541182731,0.392597347013873,0.111211713517588,0,0,0.231130495025241,0,0,0,0,0,0,0,0,0,-0.267486146872187,0,0,0,0,0,0,-0.135525343760213,0,0,0,-0.00273351723512286,0,0
X300142.SZ,0,0,0,0,0,0.118199938653795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0744392441081254,0,0,0.0167309540030468,0,0.216703944779564,0,0,0,0,0,0,0,0.0592059020204258,0.250126322176575,0,0.159938345063698,0,0,0,0,0.162496067645543,0,0,0,0,0,0,0,0,0.348194274324109,0,-0.175647460002881,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0625213489259355,0.440482968206393,-0.0177454224758931,0,0,0,0,0,0,0,0.0895711132264288,0,-0.00673442311121461,0.101055495737053,0,0.0748611025742311,0,-0.0158954747911297,0,0,-0.00981060837587668,0,0,0,0,0,0,0,0,0,0.0627985391582995,0,0,0,0,0,0,0,0,-0.0381403579608276,0,0,0,0,0,0,0
X002049.SZ,0,0,0,-0.0552137343512958,0,0,0,0,0.035614599683729,-0.0576648619306016,0,0,0,0,0.00809002942297855,0.333909382871273,0.127090569317654,0,0,0,0.154073995522811,0,0,0,0,0,0,0,0,0.0299322789785981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.202260281890673,0,0,0.00228788501446671,0,0,0,0,0.0313671313289689,0,0,0,0.382058347950255,0,0,0,0,0,-0.0306678805918971,0,-0.188720983410529,0,0,0,0,0,0,0,0,0,0.086753275025699,0,0,0,0,-0.013679592542211,0.217325858722365,0,0,-0.0788492940476108,-0.0666027863201789,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0.1100362982086,0,0,0,0,0.0172633692576755,0,0.00795013707120741,0,0,0,-0.450643535666599,0.0491862220301269,0,0.429349912815597,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.357082937462212,0,0,0,0,0.401844970883136,0,0,0,-0.563120090559978,0,0,0,0.259891722266823,0,0,0,0,0,0,0,0,0,0,0
X600702.SH,0,0,0,0,-0.288521381129271,0,-0.223709815293322,0,0,0,0,0,0.289975563824448,0,0,-0.0615924228945095,0,0,0,0,0,0,0,0,0.422168806516875,0,0,0,0,-0.0798638032842261,0,0,0.2662872480165,0,-0.157430935043286,0,0,0.45297549288457,0.370832188746379,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.190144929691383,0,-0.111671984015331,0.457062411299993,0,0,0,0,0,0
X000799.SZ,0,0,0,0.555347344984171,0,0,0,0,0,0,0.060855239445673,0,0,0,0,0,0.187908490144468,0.025132407864534,0,0,0,0,-0.0312278472264367,0,0.0358561091493823,0,0,0,0,0,0.0019586019327403,0,0.228122533619727,-0.020014040719976,0,0,0,0,0,0,0,-0.0528176680774074,0,0,0.102024492655509,0.18698630074277,0,0,0.122368502432967,-0.0157544494229695,0,0,0,0,0,0,0,0,0
X600779.SH,0,0,0,0.385978758658756,0,0,-0.199716580083531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23307371347464,0,0,0,0,0,0,0,-0.166708800045916,0.0232525011332006,0.381099214147746,0,0,0,0,0,0,0.285609314722986,0,0,0,0,0,0,0,-0.218452011000734,-0.161023945286933,0,0.0404704294660441,0,-0.123552562161384,-0.0594644660584994,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0.201176313180961,0,0,0,0,0.0312786957600688,0.259246708563174,0,0,0.178251643026182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00388150937688667,0,0,0,0,0,0,0.0177455108415553,0,0,0,0,0,0.0173683035526634,0,0,0,0,0,0,0
X601877.SH,0,0,0.160612678902618,0,0.125350991416893,0,0,0,0,0,0,0,0,0,0.0294819169605217,-0.00882215839532654,0,0,0,0.0875365433028276,0,0,0,0,0,0.0368759453133484,0,0,0,0,0,0.0370751700264502,0,0,0,0,0,0.0264011749027933,0,0,0,0.238023592678107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0.0236130750493622,0,0,0,0,0.196441229401376,0,0,0,0,-0.0347484889174858,0,0,0,0.0958382138987919,0,0,0,0,0,0,0,0,0,0,0.115497177687954,0,0,0,0,0,0,0.0101012760667954,-5.42101086242752e-20,0,0,0,0,0,0,0.0739265905606815,0,0,0,0,0,0,0,0,0.0446083935919028,0,0,-0.0762593261916056,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.04426888265899,0,0,0,0,0,0,0.366273018253332,0,0,0,0,-0.0489695326536559,0,0,0,0,-0.0223101356931365,0,0,0,0,0,0.0107206132409216,0,-0.00235263905742886,0,0,-0.0471378928887637,0,-0.0359744616530046,0,0,0,0.0531554262432134,0,0,0.0861419336749342,0,0,0,0,0.0248321420081692,0,0.0784874417290045,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.243804183120543,0.0572214889406126,0,0,0,0,0.323379755100653,0,0,0.142125089773948,-0.0169754373874566,0,0,0,0,0,0,0,0,0,0.0262721920850094,0,0,0,-0.0148929337977548,0,0,0,0,0.136882796521762,0,0,0,0,0.0971614457837074,0,0,0,0,0,0,0.223118989410837,0,-0.130649696667452,0,0,-0.0265115659170008,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,-0.0830378389389353,0.435799459914618,0,0,-0.184103896856825,-0.0264215570054666,0,0.153021794790464,0,0,0.0495223590453635,0.324296078280645,0,0,0.103910632154715,0,0,0,0,0,0,0,0.0582804036593162,0,0,0,0,0.0297023577417954,0,0,0,0,0,0,0.119122670752729,0,0,0,0,0,0,0.112066949652498,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0.0906426077877101,0,0.195774736044953,0,0,0,0,0,0,0,0.162469453987006,0,0,0,0.167145653638785,0,0,0,0,0,0,0,0,0.00706206204650907,0,0,0.0110114713703564,0,0,0,0,0,0,0,0,0,-0.0929156740661896,0,0,0.0210058167449372,0,0,0,-0.139008126625791,0,0,-0.0768589175517799,0,0,0,0,0,0
X601799.SH,0,0,0,0.148496692632222,0,0,-0.0944362349813366,0,0.136795243785728,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201543177303206,0,0,0.0800447019507272,0,0,0,-0.105093136485127,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0410495538400292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148735481653098,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0285830669261456,0,0.0665130128496462,0,0,0,0,0.108730379034119,0,0,0,0.00802150788518946,0,0.115852345525045,0.202306011183521,0,0,0,0,0,0.0280793628027797,0,0,0,0,0,0.0430893781821681,0,0,0,0,0.0544525061518658,0,0.00584559496208945,0,0,0,-0.023688448257646,-0.0690440898805186,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.0178543666699545,0,0,0,0,0,0,0,0,0,0,0.0100703310912812,0.172987387760125,-0.0375207189849692,0,0,0,0,0,0.0649844839436326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0783984480129722,0,-0.094337395623719,0,0,0.10931963414322,0,0,-0.029205341151083,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,-0.0811705498006073,0,0,0,0,0.0342458009602403,0,0.152823540058596,0,0,0.0178758361846107,0,0,0,-0.0273290773722922,-0.0777568821103489,0.160742916249655,0,0,0.0513925624270209,0,0,0,0,0,0.0210855869986986,0,0,0.0235711887020658,0,0,0,0.0244816027298918,0,0,0,0,0.0338135146478052,0,0,0,0.0619253697561585,0,0,0,0,0,-0.014044062363586,0,0,0,0,0,0
X300003.SZ,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.153074254368753,0,0,0,0,-1.73472347597681e-18,-0.0374254727366381,0,0,0,0,0,0,0,0,0,0.123549860648264,0,0,-0.0192318742423818,0,0.0327164723353916,0.0976540752716109,0.00376780077971061,0.0512260004874443,0,0.0502762512697591,0,0,0,0,0,0,0.0802851628494878,0,0,0,0,-0.158322218527957,0,0,0,0.0195258669276029,0,0,0,0,0.00830988797740894,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0866443248961336,0.22839579623083,0,0,0,0,0,0,0,0,0,0,0,0,0.0959142786209175,0.0925739018729561,-0.0529187725556973,0.198520421395723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244647933383661,0,0,0,0.111624618244634,0,0,0,0.0395009259633461,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05174183608574,0,0,0,0.0566956091098752,-0.0560784503591273,0,0,0,0,0,0,0,0.0552096558971604,0,0,-0.072172834591825,0.0570204761941914,0,0,0,0.158783004578037,0,0,0,0,0,0,0,0,0,0,-0.0616221592089005,0,0,0,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,-0.186121691089254,0,0.339731158029883,0,0,0,0,0,0,-0.0738313801895713,0,-0.10859494189106,0.106408634501817,0,0,0,0,0,0,0,0,0.16308111862149,0,0,-0.381634452395156,0.285337324900464,0,0,0,0,0,0,0,0.0691326279013341,0.0522519550565286,0,0,0,0,0,0,0,0,0.116360285002007,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0.0261679017200555,0,0,0,-0.0701787836196346,-0.0531875744771968,0,0,0,0,0.00909701754580245,0.16397741183035,0,0,0,0,0,0,0,0.00906097565130769,0.0383932020093277,0,0.408161727346057,0.0125279668950066,0,0,0,0,0,0.0235667257600799,0,0,0,0.0189444341378912,0,0,0,0,0.0541040519166712,0.0424726735759583,0,0,0,0.0182840944725896,0,0,0.118924786827126,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0.0858362480633745,0,0,-0.102818832674749,-0.0355365425713065,0,0.0635108987498849,0,0,0,0,0.157825581444928,0,0,0,0,0,0,0.0800281442347936,0.325225384801876,0.0608646110647934,0,-0.0910314281474852,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.259963198803801,0,0.0260078242977777,0,0,0.0553746498550533,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0.00885140164191463,0,0,0,0,0.0643428269971561,0.132710023992874,0,0,0,0,0,0,0,0,0,0,0.0258759394099292,0,0,-0.0524361341826027,0,0,-0.128051875527374,0,0,0,0,0,0,0,0.0609508823508445,0,0,0,0,0,0.0462518272286182,-0.0620778785921593,0.0463782352589123,0,-0.0329418875333407,-0.106068193088772,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0.0940007838504433,0,0,0,0,0,0,-0.0271664509340194,-0.137057312494025,0,0,0,0.419544692892795,0,0,0,0,0,0,0,0,0,-0.0678821324279864,0,0,0,0,0,0,0,0,0.229010789733318,0,0,0,0,0,0,-0.283355369106374,0,0,0,0,0,0.616158201628102,0,0,0,-0.695070636891288,0,0.563949931031378
TED,0,0,0,0,0,0,0.162507573047719,0,-0.0354396156988878,0,0,-0.190205983849478,0,0,-0.0829768498098368,0,0,0,0,0,0.234109297679033,0,-0.215904148938291,0,0,0.218612315025548,0,0,0,0,0.22480721277016,-0.305657856795121,0,0,0,0,0,-0.117680397305457,0,0,-0.0812358804064302,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.611929648933995,0,0,0,0,-0.415810598667111,0,0
RealEstate_excess,0,0.113152609663917,0,0.0140058016116038,0,0.05238951937326,0,0,0,-0.0434570544714038,0.0933541941071601,0,0,0,0,0.0411113979532658,0,0,0,0,-0.00817223778731999,0,0,0,0,-0.0890385070669471,0,0,0,-0.00309493094673187,0,0,0,0.0621893754254517,0,0,0,0,0,-0.0734807572618092,0,0,0.0180251435913114,0,-0.0228769945179373,0,0,0,0,0,-0.00387778592211024,0.00388362036696919,0,0,-0.0811398949537057,0,0,0,0
MKreturn,0,0,0,0,0.0209147202964272,0,0.033786206063725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01168229888784,0,-0.0340309654569367,0,0,-0.0486049896827796,-0.0121908492422086,0,0,0,-0.0106296977564847,0,0,0,0,0.0896568379702415,0,0,0.0410841428458989,0,0,0,0,0,0,0.0407433663140692,0,0.04408583905682,0,-0.00151634775205346,0,0,0,0,0.0514388094211583,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00465419715409325,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.0367673332504172,0,0,0,0,0,0,0,0.0223609378952934,0,0,-0.0299945032648286,0,0.0441471608730601,0,0,0.0320619760717936,0,0,0.186865896966575,0,0,0,-0.0199932079659959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0940419210358883,0,0,0,-0.13027835606128,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00950468958342763,-0.0034521615106203,0,0.00302428761041658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00291694242587487,0,-0.00475567562292391,0,0,0,0,0,-0.00373260016730019,0.00128099992141259,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111551983128566,0,0,0,0,0,0,0,0,-0.00502104191762186,0,0,0,0,0,0,0,-0.00288859765877076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397923611572363,0,0,0,0,0,0,0
