,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000338.SZ,X000568.SZ,X600741.SH,X002475.SZ,X601877.SH,X600703.SH,X600271.SH,X300003.SZ,X002236.SZ,X300124.SZ,X600498.SH,X000100.SZ,X600487.SH,X002008.SZ,X000625.SZ,X002007.SZ,X600809.SH,X000661.SZ,X300142.SZ,X600867.SH,X000157.SZ,X600566.SH,X000596.SZ,X002179.SZ,X600066.SH,X600177.SH,X002506.SZ,X600089.SH,X600522.SH,X300146.SZ,X002456.SZ,X002180.SZ,X600372.SH,X002241.SZ,X600699.SH,X002294.SZ,X600183.SH,X300136.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,1.73472347597681e-18,0,0.161108114316197,0,0,0,0,0,0,0,0,0,0,0.569037496612652,-0.0346812976683142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213628070371703,0,0,0,0,0,0,0,0,0,0,0,0.0268898046358803,0,0.168110290686727,0,0,0,0,-0.109104231418968,0,0,-0.00797470355992249,0.00491417650056414,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,-0.0201073008710505,0,0.0554000060192222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396255969402254,0.0891532272751645,0,0,0,0,0,0,0,0,0.0234911708951318,0,0,0,0.0384598758882598,0,0,0,0,0,0.0265839162374048,0,0,0,0,0,0,0,0.0960733882613314,0,-0.0243806453793884,0.0433476742193823,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0.129535415114581,0.187129052685095,0,0,0,0,0,0,0,0,0.00243771471454842,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.133534734025499,0.399848331462098,0,0,0.0364876493846399,0,0,0,0,0,0,0,0,0,0.100983107162323,0,0,0,0,0,0,0,0,0,0,-0.0248574007375526,0.0418072466207709,0,0,0,0,0,0
X600741.SH,0,0,0,0.0959906673672448,0,0,0.0418713080041465,0,0,0,0.166071712459779,0,0,0,0,0,0,0.055351796153673,0,0,0,0,0,0,0,0,0,0.129936930896394,0,-0.0102864038639989,1.73472347597681e-18,0,0,0,0,0.166427799559355,0,0,0,0,0,0.0717948286021054,0,0,0,0,0,0,0.0207176365323668,0.0894820323206656,0,-0.0137209441706163,0.036727143167641,0,0,0,0,0,0
X002475.SZ,0.0621916970011396,0,0,0,0,0.0717913875591846,0,0,0,0,-0.0884937217585807,0,0.0481894222610853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165600414543886,0,-0.273368287008275,0,0,0,0,0,0,0,0,0,0.109458260684939,0.469881801703959,0,0,0,0,0,0,0.198754324694063,0,0,-0.0134366598196915,0.0870765623819632,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.0194834257332109,0.0935600461661416,0,0,0,0,0,0,0,0,0,0.0863991171273261,0,0,0.0424599951340429,0,0,0.10492194526422,0,0,0.0220344353549887,0.0557853445080449,0,0,0.00115363282707006,0,0,0,0,0,0,0,0,0,0,0,0,0.0845491926599101,0,0,0,8.67361737988404e-19,0,0.00171447635607486,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104406877384069,0,0,0,0,-0.351483866284029,0,0,0,0,0,0,0,0,0.439094993746391,0,0.217664530883763,-0.0784104503238721,0,0,0,0.345240154264336,0,0,0,0,0,0.372729855008741,0,0,0.305886921234132,0,0,0,0,0.0835698008957856,0,0,-0.00469774212530229,0,0.358831041152009,0,0,-0.285262045953783,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146955578423616,0,0,0.109734952067898,0,0,0,0,0.0656700251457328,0.184461656344917,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284012508749391,0,0,0,0,0,0.232073018275864,0.0257238596051769,-0.00227860256875586,-0.115917472858135,0,0,0,0,0,0
X300003.SZ,0,0.0660685028503848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.445007635144971,0,0,0,0,0,0,0,0,0,0.623575653207292,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751068248895039,0,0,0,0,0.0512297762572964,-0.0851633949053664,0,0,0,0,0,0
X002236.SZ,0,0,0.602399634530298,0,0,0.0182305078783335,0.0592206289310285,0,0,0,0,0,0,0,0,0,0,0,0.049327842482759,0,0,0,0,0,0.249490998858392,0,0,0,0.0839571101769858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400431918316967,0,0.0194621606355484,-0.0487194597792712,0,0,0,0.0233622149408441,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.112157718721259,0.0879143013624366,0,0,0,0,0,0,0,0.0507576574226631,0,0,0,0,0,0,0,0.668216601360986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172362619518371,0,0,0,0,0,0,0,-0.122581862231507,0.0974476583508262,0,0.00610702664753346,0,0,0,0,0.09475850732095,0,0
X600498.SH,-0.0630324790622413,0.102360793920766,0,0,0,0,0,0,0,0.340710661109115,0,0,0,0,0,0,0,0,0.0292994702224667,0,0,0,0,0,0,0,0,0,-0.0820211661687859,0,-0.0459613114155522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452061716428819,0,0.0721723532501468,-0.0252987959876224,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.0489237140028232,0,0,0,0,0,0,0,0,0.238624707616926,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.38302521605567,0,0,0,0,0,0,0,0,0,0.0324892736018707,0.0806718460654156,0.111232528308991,0,0,0,0,0,0.0429441883269565,0,0.0130336083124981,-0.0352237106669308,0,0,0,0,0,0
X600487.SH,0.240612287402508,0,0,0,0,0,0,0,0,0.601471308937248,0,0,0,0,0,0,0,0.0432455051029387,0,0,0,0,0,0,0,0,0.297306653642624,0,-0.0382206820766346,0,0,0,0,0,0,0.0167246407933165,0,0,0,0,-0.183185814778418,0,-0.0298268592195382,0,0,0,0,0,0,0,0,-0.0217560634997346,-0.00098196127508203,0,0,0,0,0,0
X002008.SZ,0,0,0.333269723475381,0,0,0,0,0,0,0,0,0,0.0919328657811451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00848189096479342,0,0,0.0842543192783707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0362797890433838,0.0647217344114673,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199056829896486,0,0,0,0,0.193894941149172,0,0.291625151587827,0,-0.055942483232116,0,0,0,-0.0532204042213005,0.11473076963836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399758580041686,0,0,0,0.188616514627027,0,-0.0120699869251957,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110958779801602,0,0,0,0.297404309701312,0,0,0,0,0.55589976897117,0,0,0,0,0,0,0,0,0.305527240524727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00915421088617688,0,0.0344495120275777,-0.0237934213944783,-0.0193492216554183,0,0,0,-0.119055702576694,0,0
X600809.SH,0.0371452709337103,0,0,0,0.55576227210948,0,0.17219478243216,0,0,0,0,0,0,0,0,0,0.0231518597477058,0,0,0,0,0,0,0.0584736220236795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433139850658107,0,0,0,0,0.0473623840193826,0,0.0451884806256371,0.00703784973177256,0,-0.0130769366602937,0,0,0,0,0,0,0
X000661.SZ,0,0,-0.0587155719159508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159585071649718,0,0,0,0,0,0,0.244685945007423,0,0,0,0,0,0,0.0369615839678614,0,0.0188946279205988,0,0,0,0,0,0.271387822845841,0,0,-0.0883155075253929,0,0,0.677661049141553,0,-0.194563105091119,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0.536394922869054,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.298130982439263,0,0,0,0,0,0,0.404656647143361,0,0,0,0,0,0,0,0,0,0.00996657439226596,0,0,-0.0379297336083641,0,0,-0.0220898279702383,-0.0116332304036706,0.0931389725016181,0,0,0,0,0
X600867.SH,0,0,-0.147415942088417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425874594571829,0,0,0,0,0,0.703164113667318,-0.307071906200593,0,0,0.0835679874771109,-0.0766147824077079,0,0,0.163160025041276,0,0,-0.323940333403513,-0.211023498322894,0,0,8.67361737988404e-19,0.0130300512949747,0,0.20496724388465,0,0,0,0.196287230502124,-0.0709745358398517,0,0,0,-0.094399006361627,0.262512582116908,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.384734338647943,0,0.0352156515095661,0,0,0,0,0,0,0,0,0,0,0,0,0.0982627315015989,0.0729313340157876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339205125907575,0.0414916113941916,0,0,0,0,0,0,0.0566738686203593,0,0.00189434306546418,-0.00708778600085991,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0.0320967651681514,0,0,0,-0.173937575220433,0,0,0,0,0,0.0988099028708871,0,0,0,0,0,0,0,0,0,0,0.448692010568118,0,0,-0.00932680854012086,0,0,0,0,0.019753108468305,0,0,0,0,0,-0.14931820714109,0.0438616886205816,0,0,0,0,0.594106141277497,0,0.264143686559718,0,0,0,-0.0293406631771079,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.139831974884275,0,0.437118216459256,0,0,0,0,0,0.0894856752021952,0,-0.0537808292937928,0,0,0.0226658484716139,0.0237140835197369,0,0,0,0,0.129772177156412,0,0,0,0,0.064589241099448,0,0,0,0,0,0,0.168611735623837,0,0,0,0,0,0,-0.000977538352707944,0,0,0,0,0,0,0,0,-0.00178495780420148,0.0729584150981631,0,0.0515634756514881,0,0.064084171732353,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00577492676933716,0,0,0,0.208961710601748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139702985116111,0,0.150905456352286,0,0,0.409175767665624,0,0,0,0,0,-0.0208870131474246,0,0,0,0,-0.294354098582733,0,0
X600066.SH,0.125247373800383,0,0,0,0.0486839938732585,-0.0224324251376619,0,0,0,0,0,0,0,0.579570783459496,-0.0896990641955151,0,0,0,-0.00873877111818442,0,0,0,0,0.0972914871293141,0,0,0,0,0,0.225515102885349,0,0,0,0.122257221950478,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013768340872943,0,0,0,-0.0326246756160343,0.097715555119746,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0.0971700236745021,0.00814027698738314,0.13763117432201,0,0,0,0,0,0,0,0,0,0,0,0,0.0750723162854624,0,0,0,0,0,0,0.0260150792910575,0,0,0,0.142166820279996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129099597526159,0,0,0,0.00504192789859253,0,0,0,-0.00432993998586643,0,0
X002506.SZ,0,0,0.00482834470984246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476871837247764,0,0,0,0,0.0846240672634686,0,0,0.0684290920037181,0,0,0.0335377005408398,0,0,0,0,0,0,0,-0.0505220481394691,0.232285639915729,0,0,0,0,0,0,0.0276172406132714,-0.0784669620169757,-0.0216922074346101,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200347170230441,0,0,0,0,0,0,0,0,0,0,0,0.22716451196462,0,0,0,0,0,0,0,0.027072162719441,0,0.0781076922859305,0.0710397313527207,0,0,0.0678445709353316,0,0,0.0639933247113419,0.0700451820834594,0,-0.00802755436789335,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295694078546742,0,0,0,0.00309473991027892,0,0,0,0.147005847782964,0,0,0,0,0.0562077453001072,0,0,0,0,0,0,0,0,0,0,0,0.00442246998026906,0.0446794910158727,0.13857678057396,0,0,0,0,0,0.105746380608322,0.2722809907649,0,-0.0102353698394227,-0.023054554090096,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301485376484947,0,0,0,0,0,0,0,0,0,0.139276363713029,0,0.194466252914639,0.0427261378625707,0.0199684735341355,0,0,0.305904053336454,0,0,0,0,0,0,0,0,0,0,0,-0.00199342083371889,0,0,0,0,0,0,0,0,0,0,-0.488262110334782,0,0
X002456.SZ,0,0,0,0,0,0,0,0.025594562590808,0,0.280663363577513,0,0,0,0,0.0913998668115262,0,0,0,0,0,0.0615189086220647,0,0,0,0,0,0,0.168327294620229,0,0,0,0.123979551213714,0,0,0,0,0,0,0,0,0,0,0.211359328383658,0,0,0,0,0,0.123094099103845,0,0,0.0309814591668274,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0107249478694634,0,0,0,0,0,0,0,0,0.0949350808574473,0,0,0,0.0398762508031807,0,0,0,0,0,0,0,0,0,0.240357624142814,0.161977500966751,0,0,0,0,0,0,0,0.0180866563156187,0.173965129920554,0,-0.0126786067789903,-0.0268392134005496,0,0,0,0,0,0
X600372.SH,0,0,0.07158462470374,0,0,0,0,0,0,0,0.0236420864761833,0,0,0,0,0,0.0463979289202036,0.118636396884803,0,0,0,0,0.0808248600894801,0.00749959516774067,0,0,0,0,0,0.0193597295533052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128754756846222,0,0,0,0,0,0
X002241.SZ,0,0,0.0110468336855551,0,0,0,0,0.0850705527435033,0,0,0,0,0,0,0,0,0.0646653459561687,0,0,0,0.0900940550116864,0,0,0,0,0.177326798987866,0.00409958996683025,0,0,0.012828597172163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166399065386257,0.0492193598170402,0,-0.00596388695786684,0,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0751482194271285,0,0,0.0970324647380442,0.0730269730777881,0,0,0,0.113210868579866,0,0,0,0,0,0.175648604849929,0,0,0,0,0,0,0,0.0393342017543413,0,0,0,0,-0.0275566107314983,0,0,0,0,0,0,0,0,0.0625360860942114,0.0434371400667138,0,0.00734774724852716,-0.0382079163901272,0,0,0,-0.0272988296487613,0,0
X002294.SZ,0,0,0,0,0,0.149989857749561,0,0,0,0,0,0,0,0,-0.144136099742929,0,0,0,0.298624840695783,0,0,0,0,0,0,0,0,0.211380292957412,0,0,0.210538267973575,0,0.0822914296404253,0,0,0.0147224726653792,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757006280744943,0,0,-0.0498508097102681,0,0,0,0,0,0
X600183.SH,0,0.138185331407017,0.0772054496354022,0,0,0,0,0,0,0,0,0,0,0.16399769403252,0,0,0,0,0,0,0,0.0256100163698976,0,0,0,0,0,0.167598204604496,0,0,0,0,0,0,0,0.0220660562939669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00686954512060078,0,0,0,0,0.0483309740953544,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0.59558037911189,0,0,0,0,0.481616169770745,0,0,0,0,0,0,0.0269447227188227,0,0,0,0,0,0,0,-0.018924302928754,0,0,0,0,0,0.039295904152459,0,0,0,0,0,0.179300172677481,0,0,0,0,0,0,0,0,0.0334561464174032,-0.0185687919587292,0,0,0,0,0,0,0
X000977.SZ,0,0.296643129912482,0,0,0,0,0,0,0.569865057664475,0,0,0,0,0,0,0,0.185596944832119,0.506250178170989,-0.0424737360301931,0,0,0,0,0,0,0,0,0,0,-0.0479447117759203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00509569892228534,0,0,-0.00248143552439265,-1.73472347597681e-18,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.203101673524108,0,0,0,0,0,-0.0320494050959745,-0.00267655429912331,0,0.0990712452927491,0,0,0,0,0,0,0,0,0,0.242027186013236,0,0,0,0,0,0,-0.0897264644829002,0,0,0,0,0,0,0,0,0,0,-0.0284831222059884,0,0,0,0,0,-0.0125565542758637,-0.089744778500043,0,0,0,0,1.08583509178454,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.65720025355148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381119848716766,0.0747886137966075,0,0,0.598929844993742,0,0,0,-3.02373244115906,0,0
TED,0,0,0,0,0,0,0.0556395674909209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562135326327863,0,0,0,0,0,0,0,0,0,-0.329200359343194,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138679291203011,0,-0.799261362490959,0.270542929704002,0,0,-0.00259618610163262,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,-0.0239291577646592,0,0,0,0,0,0,0.128327882330325,0,0,0,-0.0427663585514856,-0.0477086800296375,0,0,0,0,0,-0.0464095778962001,0,0.0750863805282205,0,0,0,0,0,0,0,0,0,0,0.0122611062168857,0.0142148944662204,0,0,0,0,-0.00281129687479055,0,0,0,0,0.00520784865058804,-0.000526158417150708,0,0.161830132146416,0,0.090163264278194,0,0
MKreturn,0,0,0,-0.291067594315928,0,0,0,0,0,-0.0771149411324207,0,0,-3.46944695195361e-18,0,-0.0442990788960546,0,0,0.0458941824877431,-0.088045061043988,0,0,0,0,0,0,0,0,0,0.0872663584300569,0,0.0705724628828674,0,0,0,0.0368335837125816,0.0633306600652329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00305653936298385,-0.0359258005177467,0.119121051916291,0,0,0,0,0
MKvol,-0.0021350176521326,0,0,0,0,0,0,0,0,0.0014128095599354,0,0,0,0,0,0,0.000730079219444922,0,0,0.00642761378726996,-0.00538176677090657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00180460183654711,0,0,0,0,-8.47874909178424e-05,0,0,0,0.00664017512264122,0,-0.0022645786747669,0.00189824010545521,0,0,0,0.00197352643109818,0.0330175558942451,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0.0446047382084422,0,0,0,0,0,0,-0.21857325485334,0,0,0.10765181800258,0,0,0,0,0,0,0,-0.272256805725469,0,0,0,0,0,0,0,0,0,0,0,0,-0.0444125498316301,0,0,0,0,0,0,0.359207120034086,0,0,-0.0436741257483598,-0.112238020394945,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,-0.0128797217335488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0580530128753104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05005487655674,0,0,0,0,-0.0224746407663042,0,0,0,0.0506884349607514,0.0775369376736606,-0.0470720113784041,0.0883823516950022,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00596738579082889,0,0,0,-0.00499973596748116,0.0046452618354328,0,0,0,0,0,0,0,0,0.00436912354211914,-0.0032792465600444,0.00754011868509378,0,0,0.00113070562650701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000650637233297622,0,-0.00740444053600432,0.00182502863496726,0,0,0,0.0121305432337391,0,0
