,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X002475.SZ,X600276.SH,X600690.SH,X600104.SH,X300014.SZ,X000625.SZ,X000651.SZ,X002371.SZ,X300124.SZ,X002129.SZ,X000725.SZ,X002049.SZ,X600031.SH,X003816.SZ,X000596.SZ,X000063.SZ,X002241.SZ,X600703.SH,X000338.SZ,X002179.SZ,X600089.SH,X000661.SZ,X600522.SH,X601877.SH,X002180.SZ,X300142.SZ,X002074.SZ,X000733.SZ,X600460.SH,X600741.SH,X600884.SH,X000100.SZ,X600702.SH,X000157.SZ,X600584.SH,X000799.SZ,X601799.SH,X002236.SZ,X600563.SH,X002414.SZ,X600418.SH,X002176.SZ,X000800.SZ,X600183.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120224228235394,0,0,0,0,0.116551189669919,-0.052909951752815,0,0,0,0,0,0,0,-0.0225381808102452,0.183900481475368,0,0,0,0,0,0,0,0,0,0,0,0.0821602414147252,0.0255724585328858,0,0,-0.14260036453699,0,-0.0626968334085932,0.0323891737748798,0.0823891434521744,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.323516957324981,0,0,0,0.0530196951224291,0,0,-0.121326913058157,0,0.0873458020642539,0,0,0,0,0.0790707391781374,0.158889313468557,0,0,0,0,0.278846918288375,0,0,0,0,0,0,0,0,0,0,0,0,-0.00119511765745759,0.109439920327355,0.259205175009217,0,-0.325310242137379,0,-0.0618459971056455,0,0,0,0.0533603540248997,0,0
X000661.SZ,0,0,0,0,0.132165506576538,0,0,0.286423798383145,0,0,0,0,0,-0.0108247795698736,0,0,0,-0.115726610574062,0,0,0,0,0,0.178896259479676,0,0,0,0,0,0,0,0.107121878541638,0,0,0,0,0,0.0169940353486472,0.244327919719173,0,0,0,0,0,0,0,0,-0.0875744088134948,0,0,0,-0.0241590861556866,0.0609918421541895,0,0,0,0.0134184481958847,0,0
X600522.SH,0,0,0,0,-0.329462826966571,0,0,0,0,0,0.00707649285549344,-0.0420979440458746,0,0,0,0.139031206968926,0,0,0,0,0,0,0,0,0,0,0.0967279664429551,0.214995738149531,0,0.189156217195203,0,0,0.0351893518215276,0,0,0,0.407262182085741,0,0,0,0,0,0,0,0,0,0.0449234380786735,0.0320483636428345,-0.0271439812256834,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000276528878541748,0,0.175582190172461,0,0,0,0,0,0.0634803221131026,0,0,0,0,0.265870881764216,0,0,0,0.063813901202928,0,0.188481245536288,0.0599422835177316,0.057057290624795,0,0,0,0,0,0,0,0.0585735275376434,0,-0.0764232284545696,0,0,0,0,-0.0350652370543333,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0.0244260827347129,0,0,0,0.178112584600498,0,0,0.0448320026857079,0,0,0,0,0,0,0,0,0.0781647095778152,0.200417433763574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268867777883616,0.025424855263981,0,0,0,0.0314738414301429,0,0,0,0,0.039732252164236,0,0
X300142.SZ,0,0,0,0,0,0,0,0.681966319495215,0,0,-0.0518553244593043,0,0,-0.090287243510039,0,-0.236459905993571,0,-0.0757783011299064,0,0,-0.0532088100240956,0,0,0,0,0,0,0.0944853079461915,0,0,0,0,0,0,0,0.0480307422199425,0,0,0,0,0,0,0,0,0,0.221881753897806,-0.0727454855386739,-0.0172497109256169,0,0,0.0469101951761006,0,-0.0182608221149719,0,0,0,0.0113352372972789,0,0
X002074.SZ,0,0,0,0,0,0,-0.128752561613585,0,0,-0.204902694790855,0.0918560476094381,0,0,0,0,0,0,0.0741218938941632,0,0,0.0104436103649177,0.12211122185962,0,0,0,0,0,0.169317028599642,-0.138955367228501,0.532901791896181,0,0,0,0.186029027822798,0,0,0.259311066475264,0,0,0,0,0,0.101047045360786,0,0,0,0.231929503768748,-0.102487023427535,0,0,0,0,0,0,0,0,0.0758563969236832,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0.0129733460374784,0,0,0,0,0,0,0.230059370253193,-0.241853718574588,0,0,0,0,0,0,0.175236170083676,0.187502121377561,0,0,0,0,0,0.000426902711922773,0,0,0,0,0.119579335066124,0,0,0,0,0,0,0,0,0.0134904537824622,-3.46944695195361e-18,0,0,-0.231263356590742,0.00931309389642493,0,0,0,0,3.46944695195361e-18,0,0
X600460.SH,0,0,0.0411701300291088,0,0,0,0,0,0,0,0.0277937370269032,0,0,0.325134640314035,0,0.0233164092084319,0,0,-0.0116564186775413,0,0,0,0,0,0,0.0102649548165281,0,0,0.00181145400849927,0,0,0,0.0375186770746321,0,0,0,0,0,0,0,0.409136849364325,-1.73472347597681e-18,0,0,0.00754994821272557,0,0,0,0,0,0,-0.023801854509383,0.059439983474306,0,0,0,0.0154126835815337,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.356483338100499,0.0482164508907399,0.0255344831246377,0,0,0,0,0,0,0,0,-0.106565937616331,0,0,0,0,0,0,0,0,0.0116973166804585,0,0,0,0,0,0,-6.93889390390723e-18,0.0271600542700871,0,0,0,0,0.0263089041963247,0,0,0,0,0.052872128692045,0.165035218821138,0,0,0,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0.0296798264108526,0,0,0,0.1331357997789,0.0483058252931628,0,0,0.197362321769908,0,0,0,0,0,0,0,0,0,0,0,0.200658712661678,0,0.173742084570815,0,0,0,0.268146836860823,0,0,0,0,0,0,0,0,0,0,0,0.0187938271060226,0,0,0,0.0268194434636767,0,0,0,0,0,0,0,0.00587163476265127,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0203635889919313,0,0,0,0.0583824848039967,0.728091164609023,0,0.149574403739301,0,0,0,0,0,0,0,0,0,0,-0.176978941080018,0,0,0,0,0,0,0.0931766072541359,0,0,0,0,0,0,0,0.0550319910443699,0,0.089161873257082,0,0,0,0,0,0,0,0,0,0.000306613388370475,0,0
X600702.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.122357343304653,0,0,0.16876934877523,0,0,0,0,0,0.0447012374732054,0,0,0,0,0.0489221181104442,0,0,0,0,0,0,0.807017299336875,0,0,0,0,0,0.021997046512845,0,0,0,-0.00977626912902255,0,0,0,0,0.00486508026973704,0,0
X000157.SZ,0,0,0,0,0,0,0.0434765853916617,0.0329886052225623,0.0578076533200707,0,0.0147158541233961,0.0509356229031524,0,-0.0308930442717523,0,0,0,0,0.28737494085793,0,0,0,0,0,0,-0.0160941089706929,0,0,0,0,0,0,0,0,0,-0.143252689665749,0,0.0628523674538459,0,0,0,0,0,0,0.00922267574245371,0,0.0295251458678064,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0
X600584.SH,0,0,0,0,0.106453152424762,0,0.0367611612751293,0.041149779110059,0,0,0,0,0,0,0,0,0,0,0.011372506343236,0,0,0,0,0.187307459155493,0,0,0,0,0.0519708770847869,0.0659911649087201,0,0,0,0,0.0258267519650522,0,0,0,0,0,0,0,0,0,0,0.149506907497369,0,0.0507841627371463,0,0,0,0,0,0,0,0,0.0499111387764458,0,0
X000799.SZ,0,0,0,0,0,0,0,0,0,0,0.0251262174281266,-0.0519331412882626,0,0,0,-0.0146670695580529,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.130651899802765,0,0,0,0,0,0.529375524944339,0,0,0,0,0,0,0.0408264544366784,0.0160700837304567,0,0,0,0,0,0,0,0,0,0.00871313169410051,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0.00164372222830198,0.0530959647406868,0,0,0,0,0,0,0,0,0,0,-0.135398226162399,0,0,0,0,0,0,0,0,0,0.0260436446568636,0,0.183475129435382,0,0,0,-0.0116806672896659,0,0,0,0,0,-0.0332591619000638,0,0.105378300635788,0,0,0,0,-0.136050817919416,-0.00656519872744369,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.320625147593514,0,0.191561965741063,1.38777878078145e-17,0.0034151077497555,0,0.0243117934155849,0,0,0.0309909768120269,0,0,0,0,0.0505782014599309,0,0,0,0,0.000833681951398929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08146023345762,0,0,0,0,0,0,0.00735071666335467,0,0,0,-0.0225599415332217,0,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0183682164115859,0,0,0,0,0,0,0,0,0.0702766034464142,0,0,0,0,0,0,0,0,0.291956601793834,0.0649929722373938,0,0,0,0,0,0.0124121395016072,0,0,0,0,-0.261162185229036,8.67361737988404e-19,0,0,0,0.094079042877603,0,0,0,0,-0.0924118934711755,0,0,0,0,0.00843709934944321,0,0
X002414.SZ,0,0,0,0,0,0,0.0227976423757313,0,0.0945873224087069,0,0,0,0,0,0,0,0,0.112949794156134,0,0,0,0,0,0.017490703889422,0,0,0,0,0.0391728047505502,0,0,0,0,0.22499243267453,0.0907090821759546,0,0.0441975557083944,0,0,0,0,0,0,0,0,0,0,0.0131979602437517,0.0913443130239969,0,0,0.0147150027651537,0,0,0,0,0,0,0
X600418.SH,0,0,0,0,-0.0609060167635735,0,0,0,0,0.1582789906512,0,0.592326941754452,0,0,0,0,0,0,0,0,0.148658082519895,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344847018816446,0.190953650739644,0.357524708022238,0,0,0,0,0,0,0,0,0,0,0.0201256165707872,0,0,0,-0.0308315672569863,0,0,0,0,0.00229977720726428,0,0
X002176.SZ,0,0,0,0,0,0,0,-0.100049753394594,0,0.133348631322159,0,0,0,-0.106411998253162,0,0,0,0,0,0.0854763774165704,0,0,-0.144187344749531,0,0,0.196078784199385,0.420825992561087,0,0,0,0,0.084606124405237,-0.100518742844884,0.262164116303648,0,0,0,0,0,0,0,0,-0.0723919646435399,0,0,0,0,0,0,0,0,0.00185271812603902,0.113620323568535,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0.395129640490515,0.0740949554228291,0,0,0,0,0,0,0.0695228182350353,0,0,-0.0258041077432523,0,0,-0.094103425684555,0,0,0.0946889503497883,0,-0.0298430775784306,0,0,0,0,0,0,0.172463604179306,0,0,-0.00859058221067195,0,0,0,0,0,-0.0306599986685794,0,0.15156959260351,0.123161419363034,0,0,0,0,0,0,0,0,0.0435113328646775,0,0
X600183.SH,0,0,0,0,0,0,0.0811087639652413,0,0,0.0216535124720445,0,0,0,0.0457338959659808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213857371496144,0,0,0,0,0,0.0318341226232669,0,0.00650617084116767,0.0720310687029335,0.0727486674825797,0,0.0606306751941009,0,0,0,0,0,0,0,0,0,0,-0.00666363886607537,0,0,0,0,-0.0272513027683013,0,0
Change_TY3M,0,0,0.394814447249078,0,0,0,0,0,0,0,0,-0.00951126796408123,0,0,0,0,0,-0.11479145275714,-0.10824588923631,0,-0.0932403909345587,0,0,0,0,-0.0993276652362413,0,0,0,0,0,0,0,0,0,0,0,0,0.154455687768363,0,0,0,0,0,0,0,0,-0.0261238245882889,0,0,0,-0.102754715031871,-0.00472231712718083,0,0,0,-0.0739206240995253,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.0692986615513948,0,0,0,0.277155092518724,-0.225831372409284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0880400101749157,-0.0574496559199074,0,0,0,0,0,0,0,-0.122905830927431,0,0,0,0,0,0,0,1.13121088044967,0,0,0,-0.768246459408183,0,0
TED,0,0,0,0,0,0,-0.0576637575464225,0,0,0,0.0979984149505876,0,0,0,0.178953507777513,0,0,-0.205304427016321,0,0,0,0,0,0,0,0,0,0.239150257278829,0,0,0,-0.446649431949168,0,0,0.130434281876644,-0.142106223573515,0,0,0,0,0,0,0,0,-0.156359622109357,0,0,-0.0142412776218766,0,0,0,0.0142582304309179,0,0,0,0,0.249078590401069,0,0
RealEstate_excess,0,0.0790230991405573,0.0790199503719961,0.106530422595362,0,0,0,0,0,-0.0639824288252138,0,0.048853628525129,0,0,0,0,0,0.0488050682824645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0353082486273206,0,0,-0.154011713651188,0.0871729480611615,0,-0.0159524974617524,0,-0.069550925610419,0,0,0,0,0,0,0,-0.0313230439895312,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0.00830208871323982,0.0647295093927354,0,0,0,0,0,0,-0.0839657550398009,0,0,0,0,0,0,0,0,0.0755756715237072,-0.0690228634560321,0,0,0,0,0,0,-0.0608739449712978,0,0,0,0,0,0,0,0,0.0158056129722162,0,-0.0692380758733605,0,0,0,0.0645706879626227,-0.0790323872031275,0,0,0,0,-1.73472347597681e-18,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0.000424627000903244,0,-0.00225371924642549,0,0,0,0,0,0,-0.000617393312122466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000132655934270427,0,0,0,0.00455619386080624,-0.0012764631585289,0.00477906915570846,0,0,0,0.0188725403317446,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158978578434197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196310637065711,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149695103808734,0,0,0,0,-0.567101339088787,0.866781449337732,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,-0.000830435419099423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031505815542151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000664263381496822,0,0,0,0,0.0208765227174298,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134334943352189,0,0
