,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600690.SH,X600276.SH,X000568.SZ,X002475.SZ,X000651.SZ,X003816.SZ,X002371.SZ,X600104.SH,X000725.SZ,X300124.SZ,X000338.SZ,X002304.SZ,X600031.SH,X000596.SZ,X000625.SZ,X000063.SZ,X300014.SZ,X000100.SZ,X002179.SZ,X600089.SH,X000157.SZ,X002463.SZ,X600703.SH,X002241.SZ,X002028.SZ,X600372.SH,X600066.SH,X000921.SZ,X000977.SZ,X002236.SZ,X600741.SH,X600584.SH,X600522.SH,X002049.SZ,X600183.SH,X601877.SH,X002129.SZ,X000661.SZ,X002223.SZ,X002180.SZ,X000800.SZ,X600060.SH,X600177.SH,X600566.SH,X600487.SH,X002156.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0272352601783285,0,0,0.265647701672662,0,0,0,0,0,0,0,0,0.039924180580819,0,0.0282915508424457,0,0,0.0218650739804434,0,0,0,0,0,0,0,0,0,0,0,0.0327721283912044,0.0112588480491226,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.00652424490044074,-0.0178226362011741,0,0,-0.0187639784107681,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.418699506695502,0.0187877435282837,0,0,0,0,0,0,0,0.206925031741376,0,0.0831925431519947,0,0,0,0,0.0125499922876075,0,0,0.0258831201339935,0,0,-0.0378204575929142,0,0,0,0.0125947242030511,0,0,0,0,0,0,0,0,0.0541826402363174,0,0,0,0,0,-0.0375472877274038,0,0,0,0,-0.0147855284137094,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0162534819327106,0.0525754802596654,0,0,0,0,0,0,0,0.194071827339303,0,0,0,0,0.000136355140752278,0,0,0,0,0,0,0,0,0,0,0,0.00564267337356569,0.103720858965192,0,0.0798296017174712,-0.0725923079074641,0.151382683381455,0.0140466257641347,0,0,0,0,0,0.069678392816898,0,0,0,0,0,0,0.0353935741175034,-0.0169368538387479,0,0,0,-0.004917403345641,0,0
X600809.SH,0,0,0,0,0,0,0.110369692190401,0,0,0,0.0284172694857779,0,0,0.068166046462467,0,0,0,0.253153636674919,0,-0.143497578840372,0.0236265699273565,0,0,0,-0.16683836388012,0,0,0,0,0,0.00786250047073572,0,0,0,0,-0.0161744973380592,0,0,0,0,0,0,0,0.145298486087215,0,0,0,0,0,0,0,0,0.00911092006261613,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0.26733511415595,0,0,0,0.00972266257504014,0,0,0,0,0,0,0,0,0,0,-0.0139847310881579,0,-0.0760653445945794,0,0,0,0,-0.0446659343297966,0.321770592126611,0,0,0,0,0,0,0,0,0,0,0,-0.0297753483608484,0,0,0,0,0,0,0,0,0,-0.09802845989447,0,0,0.139128761194618,0,0
X600276.SH,0,0,0,0,-0.151431584924095,0,0,0,-0.339913195663737,0,0,0,0,0,0,0,0,0,0,0,0.211880207971651,0.205871088133554,0.17808554782513,0,0,0,0,0,0.080220671145412,-0.157350884442685,0.197554804719356,0,-0.0277931675824939,0,0,0,0.0942759077376387,0.0933141847846482,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.0151600416458411,-0.219876651716212,0,0,0,0
X000568.SZ,0,1.06647286915174,0,0,0.109209087645939,0.0278046792131675,0,-0.0681217965428405,0,0,0.101532618560388,0,0,0,0,0,0,0.166641028077443,0,0,0.00280486346983281,0,0,-0.0363904993630201,0,-0.125323141005453,0,0,0,0.0806185227039933,0,0,-0.0510136453922638,0,0,0,0,0,-0.0329291159889229,0,-0.00156952114020433,0,0,0,0,0,0,0,-0.135044806048492,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0.047227638719253,0,0,0,0,0,0,0,0.0650993053822532,0,0,0,0,0,0,0,0,0,0.130529033793008,0,0,0,0,0.173344049009248,0,0.229703563890994,0,0,0,0,0,0.061068179117132,0,0.0487410461884321,0,0.00078808457118075,0.066630602409776,0,0.0477857722473571,0,0,0,0,0,0,0,0,0,0,0.141688414889458,0.0108892399681722,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.175327084576799,0,0.0566329877047323,0,0,0,0,0,0,0.130956343505726,0,0,0,0,-0.103555503378672,0,0,0.0235283139567042,0,0.3306888337872,0,0,0,-0.0217671473938536,0,0,0,0.172999608896652,0,0,0,0,0,0,0,0,-0.125157077194445,0,0,0,0,0.0203818580251635,0,0,0,0,0,0,-0.00834246299789687,0.0536205164944914,0,0,-0.0523273034931538,0,0
X003816.SZ,0,0,0,-0.127391358012862,0,-0.053677936518784,-0.19898790794628,0,0,0,0,0,0,0,0,-0.180657782555232,0,0,0,0,0,0,0,0,0.0795140471332498,0.0287893310634751,0,0,0.0751007660562132,0,0,0,0,0,0,-0.0126828905099653,0.0160440330327943,0,0,0,0,0,0,0,0,0,0,0,0,-0.10107845342602,0,0,-0.077215590954345,0,0,0,0,0,0
