,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X002475.SZ,X600104.SH,X000063.SZ,X600031.SH,X002304.SZ,X003816.SZ,X000725.SZ,X000661.SZ,X000568.SZ,X600690.SH,X000338.SZ,X600809.SH,X600703.SH,X002007.SZ,X002371.SZ,X600183.SH,X300003.SZ,X000596.SZ,X300142.SZ,X300014.SZ,X002241.SZ,X600741.SH,X000100.SZ,X000977.SZ,X300124.SZ,X601877.SH,X000157.SZ,X002236.SZ,X000800.SZ,X002129.SZ,X002463.SZ,X000625.SZ,X002456.SZ,X002179.SZ,X600118.SH,X300136.SZ,X600584.SH,X002414.SZ,X002049.SZ,X600498.SH,X002223.SZ,X000066.SZ,X002185.SZ,X600177.SH,X600522.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.248900637182196,0,0,0,0,0,0,0,0,0,0,0,0.0320494959475618,0,0,0,0,0,0,0,0,0.149223241690669,0,-3.46944695195361e-18,0,0,0.0454993360551286,0,0,0.0225335412873381,0,0,0,0,0,0.0465265250379745,0,0,0.0947255272044401,0,0,0,-0.0356526604913501,0,0,0,0,0,0,0,0.00174978945042108,0.00171119587481519,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.0169304934166018,0.0371322200341778,0,0.0631792567052969,0,0,0,0,6.93889390390723e-18,0,0,0.444093203252577,0,0,0,0,0,0.233809507357963,0,0,0.0634493975497337,0,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153447909787684,0,0,0,0.0146589126005946,0.0184417296531654,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0456846617873188,0,0,0,0.155347379046658,0,0,0,0,0.0570453030287368,0,0.00235889185643981,0.00512786591547367,0,0.0166720893723583,0,0.0695859927778179,0,0,0,0,0,0,0,0.00461783667161041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0
X000651.SZ,0,0.106785208707542,0,0,0,0.120748702267942,0,0,0.0898068405240982,0,0,0,0.069802126778221,0,0.384637303234417,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393183456184605,0,0,0,0,0,0,0,0,-0.0624888017477585,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000941319583945845,0.00174517054209061,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.112851392702031,0,0,0,0,0,0,0,0,0,0.160208766794008,0,0,0,0,0,0,0.217390227778247,0,0.0241669323427468,0,0,0,0,0,0,0,0.070457232372931,0,0,0,0,0,0,0,0.0406666711443661,0.0116929525488993,0,0,0.0701451145193281,0,0,0.0355235950301294,0,0,0,0.00689895013645331,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.174662117531057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543762637962736,0,0,0,0,0.131500907059477,0.245613464448814,0.136807610635672,0,0,0,0,0,0,0,0,0,0.0166898562302106,0,0,0,0.148781539066858,0,0,0,0,0,0,0,0,0,0,0.021450341086947,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.0279872863058029,0,0,0,0.0269922723490748,0,0,0,0,0,0,0,0,0,0.422831482120266,0,0.0279235963598342,0,0,0,0,0,0,0,0,0.102890769426209,0,0,0,0,0,0,0,0,0,0.0401218197030585,0,0,0.000247999308766637,0,0,0.0736188640809765,0,0.0179651861215638,0.0488554942715538,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.129389314200773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224027145640128,0,0,0,0.00855889387408296,0,0,0,0,0,0,0,0,0,0,0,0.247468407720157,0,0,0.0514505662694342,0.0366573947218286,0,0.0550784180392452,0,0.232655052839484,0.0819162143115144,0,0,0,-0.0337573242751774,0,0.0233408564830252,0.0158662702333874,0,0,0,0,0,0
X600031.SH,0,0.113254040422172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298674999082674,0,0,0,0,0,0,0,0.0947510426813256,0,0,0,0,0,0,0.541859075114898,0,0,0,0.00154682684666554,0,0,0,0,0,0,0,0.0316798513722934,0,0,0,0,0,0,0,0.0101239082076693,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0.00956264552393167,0,0,0,0,0.309769829992715,0,0.0504681364791834,0,0,0,0,0,0,0,0,0.0242032387321404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00352087138940706,0.0178861624916917,-0.0566166236398344,0,0.0775654225927657,0,0,0,0.0234003456417408,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0.010116107188092,0,-3.46944695195361e-18,0,0,0.0304771112021699,0,0.223091676786315,0.0554856329863128,0,0,0,0,0.00525611784371596,0,0,0,0,0,0.0182483219982629,0,0,0,0.0320015234216392,0,0,0,0,0,0.0703929794000965,0,0,0,0,0,0.00898858486746192,0,0,0,0,0,-0.00269803012573728,0.23820782142742,0,0,0.0637901500701486,0,0.0163394692612777,-0.00889566410968454,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,-0.0157143450801557,0,0,0,0,0,0,0.00731644875541833,0,0,0.0986846034224893,0,0,0,0,2.16840434497101e-19,0.033015906005944,0,0,0,0,0.041799720638214,0.47814017859135,0,0,0,0,0.181179307985275,0,0,0,0,0,0,0.0556282198660851,0,0,0,0,0,0,0,0,0,0,0,-0.00473447702359611,-0.0143865160393139,0,0,0,0,0,0
X000661.SZ,0,0.166503094954133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455963846053953,0,0,0,0,0,0,0,0.217607376767156,0,0,0,0.00165506505012875,0,0.0533812459992152,0,0.0193741206466791,0,0,0,0,0,0,0,0,0,0,0,0.0302582273090449,0,0,0,0,0,0,0
X000568.SZ,0,0.330860617440712,0,0,0,0,0,0,0,0.0763332529229172,0,0,0,0,0,0,0.439004677752912,0,0,0,0,0,0,-0.00840950646005906,0,0,0,0,0,0,0,0,0,0.0273134893813447,0,0,0.0947394006367079,0,0,0,0,0,0,0,0.0150995270066206,0,0,0,0,0,0,-0.0181187981255601,-0.0182536489887086,0,0,0,0,0,0
X600690.SH,0,0.0547672711610199,0,0.329371153662344,0,0,0,0,0,0.131213457865095,0,0,0,0,0,0.152928237292001,0,0,0,0,0,0,0,0,0.029029520843471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230851321070857,0,0,0,0.030949361126595,0,-0.0106598388702039,0.0215355423238084,0,0,0,0,0.0071558874632696,0.0093568210684143,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176890662680119,0,0,0,3.46944695195361e-18,0,0,0.00494588672514998,0,0,0,0,0,0,0,0,0,0,0.0414060232167659,0,0,0,0,0.0374166658880798,0,0,0,0,0,0,0,0,0,0.0383596528336542,0,0,0.165186573206327,0,0.026965172015166,-0.0078767309088159,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,-0.0870309940693317,0,0,0,0.676230107945111,0,0,0,0,0.0816253021349734,0.131860683835058,0,0.00518214221075437,0.145161058454408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114168973439952,0.0923657320588545,-0.0876675898097148,0,0,0,0,0,0.0124399053727753,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155146984441408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0746458760895484,0,0,0,0.595280595039745,0,0,0.0190486684895337,-0.00303692202491975,0,0,0,0,0,-0.00392224028589234,0.00496602956708845,0,0,0,0,0,0
X002007.SZ,0,0,0.18035221865323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0429320587841618,0.0784563801534781,0,0.0103358349881208,0,0,0,0,0.00624051537506082,0,0,0,0,-0.0235592386777016,0,0,0,0,0,0,0,0,0,0,-0.100061927519988,0.205295383227669,0,0,0,0,0.0834943246550756,-0.0393005281090847,-0.0239869226422751,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0.0529277742719161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267849009810026,0,0,0,0,0,0.140610957298266,0,0,0,0,0,0,0.219649097116824,0,0,0,0.0405170614353445,0.0189356292913959,0,0,0,0,0,0
