,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X000651.SZ,X600104.SH,X000568.SZ,X002304.SZ,X600031.SH,X600809.SH,X000725.SZ,X600690.SH,X000063.SZ,X002241.SZ,X300124.SZ,X000661.SZ,X003816.SZ,X000338.SZ,X300014.SZ,X000596.SZ,X600703.SH,X600741.SH,X000100.SZ,X002371.SZ,X000625.SZ,X002007.SZ,X300142.SZ,X002129.SZ,X600584.SH,X002236.SZ,X601877.SH,X002049.SZ,X002179.SZ,X600183.SH,X000157.SZ,X000800.SZ,X002414.SZ,X601799.SH,X300003.SZ,X300136.SZ,X000066.SZ,X002008.SZ,X002456.SZ,X000977.SZ,X002185.SZ,X300146.SZ,X002508.SZ,X600066.SH,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.291197389349004,0,-0.100462665073984,0.0781850948500286,0,0,0,0,0,0.315930317016284,0,0,0,0,0,0,0,0,0,0,0,0,0.00680424696832486,0,0,0,0.038528749343379,-0.037164284339599,0,0,0,0.0483713117662398,0,0,0,0,0,0,0,0.0135828893555615,0,0,0,0,0,0,0,0,-0.00818881092663241,0,0,0.0734251446260282,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.134636407500849,0.118562021401815,0.166206200532064,0,0,0,0,0,0,0,0,0,0,-0.0829510154976594,0,0,0,0,0,0,0,0,0,0.0234142772155988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00577108744554024,0,0,0,0,0,0,0,0,0.0406386851159752,0,0
X600276.SH,0,0,0,0,0,0,0,0.0295870323783991,0.00747857355221437,0,0.142892292265498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307367970750609,0,0,0,0,0,0,0,0.0152497324647812,0,0.125385196263814,0,0,0,0,0,0.0452806720929594,0,0,0,0,-0.00217500765294359,0,0,0,0,-0.0302662145795152,0,0
X002415.SZ,0,0,0,0,0.146883376817341,0,0,0,0,0,0,0,0.0325134193410377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2017655604295,0,0,0.250984917922887,0,0,0,0,0,0,0,0,0,0,0,-0.195244602614499,0,0,0.0222694104962627,0,0,-0.00998930814539857,-0.0234355468927776,0,0,0,0.043531723353944,0,0
X002475.SZ,0,0,0,0,0,0,0,-0.0458196428587608,0,0,0,0,-0.0533644838141691,0,0.514381485706352,0,0,0,0,0,0,0,0,0.128059992121333,0,0,0,0,0,0,0,0.0966607299189882,0,0,0,0,0,0,0,0,0,0,0,0.0112399958467445,0,0.0285379492805051,0,-0.0435411731386004,0,0.0687242937011481,0,0.0221410414058721,-0.00966918674818214,0,0,0,0.0337724388738051,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0716806782039215,0,0,0,0,0,2.16840434497101e-19,0,0.0198496249012247,0.123445492784581,0,0.0575967878046636,0,0,0.0950265391073822,0,0,0.0698351153488682,0,0,0,0.0147512730675186,0,0.0156287198596351,0,0,0,0,0,0,0,0,0,0.00377987522429203,0,-0.0185481036004729,0,0,0,0,-0.0123416137971886,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.135576933290985,-0.131099184474444,0,0,0,0,0,0,0,0.178374882017783,0,0,0.14574217536704,0.143803390414598,0,0.0758346650952792,0.0286286658342979,0,0,0,0,0,0,0,0,0,0,4.94471670059301e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00982322877597288,0,0,0,0,-0.0709187070964805,0,0
X000568.SZ,0,0.43022385808591,0,0,0,0,0,0,0.280673555010492,0,0,0,0,0,0.156032866030161,0,0,0,0,0,0.0548900820345246,0,-0.0799121572387186,0,0,-0.022408852307948,0,0,0,0,-0.127102980887613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227992035211682,0,0,0,0,-1.0842021724855e-19,0.0249829947524716,0,0,0,0.000240033651103238,0,0
X002304.SZ,0,0,0,0,0,0,0,0.239892658263569,0,0,0.0190624437265267,0,0,0,0,0,0,0,-0.071001549124358,0.283111986075065,0,0,0,0,0,0,-0.0212158626933705,-0.0495022726204354,0,0,0,0,0,0,-0.0322513962548785,0,0,0,0,0,0,0,0,0,0,0,0.155810180234453,0,0,0,0,0,3.46944695195361e-18,0,0,0,-0.00350770755485922,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.0254102279479102,0,0,0,0,0,0.326472704221676,0,0.413430155258934,0.0128233704563858,0,0,0.0380557418719506,0,0,0,0,0.0176984576355127,0.0183430527222448,0,0,0,0,0,0,0,0,0,0,0,0.058163436744075,0,0,0,0,0,0.00575723602855514,0,0,0,0,0.0874047788773663,-0.019184089387821,0,0,0,0,0,0
X600809.SH,0.217762249905018,0,0,0,0,0,0,0.400225767589859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123604893154776,0,0,0,0.0857275013140932,0,-0.0296921484421453,0,0,0,0,0,0.206363266172747,0,0,-0.0944817380958057,0,0,0,0,0,0,0,0,0,0,0.0206146289904252,0,0,0,0.0192735714430649,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176903909948082,0,0,0,0.426983166434781,0.0390556998309047,0,0,0,0.157835186101052,0,0,0,0,0,0,0,0,0,-0.141472123719045,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00219232343695205,0,0,0,0.0242302656819696,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112656031245038,0.0196063841481036,0,0,0,0,0.0906928840654629,0,0.163390178691111,-0.135928764241534,0,0,0,0,0.12314847206251,0,0.115057618510092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0819388174114729,0,0.00392618194605046,0,0,0,-0.0284628605246952,0.00187697929556757,0,0,0,0,0,0
