,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X002304.SZ,X000651.SZ,X600031.SH,X002475.SZ,X600104.SH,X000725.SZ,X300124.SZ,X300014.SZ,X000338.SZ,X002371.SZ,X002241.SZ,X000063.SZ,X000625.SZ,X600703.SH,X002129.SZ,X003816.SZ,X002049.SZ,X601877.SH,X300142.SZ,X000596.SZ,X600089.SH,X000661.SZ,X000100.SZ,X002179.SZ,X600741.SH,X600460.SH,X000157.SZ,X000799.SZ,X002074.SZ,X600702.SH,X002236.SZ,X600779.SH,X002414.SZ,X600584.SH,X000800.SZ,X601799.SH,X002007.SZ,X600183.SH,X600884.SH,X000733.SZ,X300003.SZ,X002008.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.248778820803366,0,0,0,0.23831199080388,0.0250591958759825,0,0,0,0,0,0,0.0437231520183072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488227074286219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00241845395886437,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.175120817746334,0.202873399277206,0,0,0,0.132464127558057,0,0,0,0,0.0185157771442434,0,0,0,0,0,0,0.0778397840751704,0,0,0,0,0,0,0,0,0,0,0,0,0.137599994040708,0,0,0,0.164824952607089,-0.115206821769574,0,0,0,0,0,-0.0202118577425925,0,0,0,0.057569338038901,0,0,-0.00250935255574505,0,0,0,0,0,0
X002415.SZ,0,0.130895059852668,0,0,0,0,0.0638681415276113,0,0,0,0,0,0,0,0.100784691351592,0,0,0,0,0,0.131878352675029,0,0,0,0,-8.67361737988404e-19,0.0100481763555324,0,0.0062938548876071,0,0.000411815180017523,0,0,0,0,0,0,0,0,0,0,0,0.136790522791587,0.0733069137661457,0,0.0887652372648794,0,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0.183845758975048,0,0,0,0,0,0,0,0,0,0,0,-0.0989504137906224,0,-0.0193128290716395,0,0,0,0,0.056618342600491,0,0,0,0,0,-0.0572786153373214,0,0.40505377823687,0,0.155815655234932,0,0.109954250410689,0,0,0,0,0,0,0,0.046248093869838,0,0,0,0,-0.0422503945550387,0.0685885760497046,0,0,0,0,0,0
X600276.SH,0,0.272545650520939,0,0,0,0,0,0,0,0,-0.125493599564236,0,0,0.321043893927526,0.239477695435373,0,0,0,0,0,0,0,0,-0.34041615010025,0,0,0,-0.0178333635289798,0.105717757291212,0,-0.0749852364530087,0,0,0,0.00387135195487914,0,0,0,0,0,0,0,0,0,0,0.0132881715755056,0,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0.569187783145341,0,0.0732085361073905,0,0,0,0.0531351961974484,0,-0.00863440513620036,0,0,0,0.0076445448834697,0,0,-0.0535282075186947,0,0,0,0,0,0,0,0,0.0202484925600006,0,0,0,0,0,0,0,0,0,0,0,-0.175980666570575,0.0649751889816879,0,0,0,0,0,0,0,0,0,0.0196887307242903,0,0,-0.0236869793097357,0,0,0,0,0,0,0
X600690.SH,0,0.0703918958122822,0,0,0.248275461389941,0.0755066374233502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0259847934660143,0,0,0,0,0,0,0.049113483255272,0,0,0,0,0.157400763093332,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0283398418285934,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.445428251647084,0,0.191490118760505,0,0,0,0,0,0,0,0.0302698065698684,-0.0523594804775711,0,0,0,0,0,0.114442717091543,0,0,0,0.0887102734202757,0,0,0,0,0,0.0823644045888404,0,0,0,0,0.00305337364368891,-0.0100949803419997,0,0,0,0,0,0,0.133572242822363,0,0,0.0290555098173439,0,0,0,0,-0.128270612662547,0.0984400419819945,0,0,0,0,0,0
X000651.SZ,0,0,0,0.0252204715797534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230254183571674,0,0,0,0,0,0,0,0,0,0.0118234814063758,0,0,0,0,0.101394882197106,0,0,0,0,0.0362644137167376,0,0,0,-0.110957750618319,0,0,0,-0.0154779682048441,0,0,0,0,-0.067124060892426,0.114953821041131,0,0,0,-0.0220102510245705,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.126061865087208,0,0,0.0659114716279219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00572635845779821,0.262081870962654,0,0.0711192765832113,0,0,0,0,0,0,0,0.013686372526397,0,0,0,0,0,0,0,0.0165604743836472,0,0,0,0,0.0798616823800087,0,0
X002475.SZ,0,0,0,0.0246030637779692,0,0,0,0,0,0,0,0,0,0,0,0,0.195135472171538,0.19260250406544,0,0.0327143440182745,0,0,0,0.114487336260617,-0.191703280383783,0,0,-0.137307170492524,0,0,0,0,0.0475988246129515,0,0,0,0,0,0,0,0,0,0.0295171492535836,0,0,0,0,0,-0.0644127781045786,0.0188503007570726,0,0,-0.0289327370047843,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.0455478632596209,0,0,0,0,0,0,0,0,0,0.122498305061043,0,0,0,0,0.0474124993822708,0.0732863512610391,0,0,-0.0634809222604334,0,0.0277656248799133,0.105372818556021,0,0.0858659923651177,0.10125834748867,0,0,0,0,0.00480656447862656,0,0,0,0,0,0.0290942542629355,-0.0815951009188215,0,0,0,0,0,-0.0347088994505953,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407360370851515,0,0,0,0,0,0,0,0,0,0.261460985192205,0,0,0,0,0,0,0,0,-0.0181388128008041,0,0,0.134942578358835,0,0,0,0,0.034163561368856,0,0,0,0,-0.032922155611356,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.162285587438356,0,0,0,0,0,0,0,0,0,0.274404829807862,0.183177880925533,0,-0.291384507002001,0,0,0,0.26591821071355,0,0.17653273055881,0.046533443497472,0,0,-0.0340607998481783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.222337065518834,0,0,0,0,0,0,-0.0641164304604255,0,0,0,0,0,0
X300014.SZ,0,0,0.222051971404552,0,0.068304609038032,0,0,0,0,0,0,0,0,0,0,0,0.238791449879372,0.119205950631069,0,0.0510137165117383,0,0.246121959202828,0,0,0,0,0,0.0629651693140213,0,0,0,0,0,0,0,0.197446183400721,0,0,0.116208948429388,0,0,0,0,0,0,0.0688382596239604,0.106929191845558,0,0,0,0,0,-0.0477141864935639,0,0,0,0,0,0
X000338.SZ,0,0.0621994109571163,0,0.024474992331981,0,0,0,0,0,0.135022566727428,0,0,0,0.097260562199403,0,0,0,-0.0227684925254761,0,-0.0278663299647749,0,0,0,0,0.136909657438722,0,0,-5.42101086242752e-20,0,0.0889078137470028,0,0,0.085464309011092,0,0.0233018280207232,0.0312208012747361,0,0,0,0,0,0,0,0,0,-0.0283298391951047,0,0,0,0,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0.0116255731908433,0,0,0,0,0,0,0,-0.273738099097731,0,0,0.364990188961505,0,0.126587334948397,0,0,0,-0.0787033421145718,0,0,0,0,0,0,0,0.508742614904941,0,0,0,0,0,0,0,0,0,-0.0882517474257406,0,0,0.227574370139951,-0.256293500392793,0,0,0,0,0.0442611631727233,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,-0.242217082661932,0,0,0,0.428814503304471,0,0,0,0,0,-0.122554575853867,0,0,0,0,0,0,0,0,0,-0.207822447187935,-0.00358414997793541,0,0,0,0,0,0,0.196775313105601,0,0,0,0,0,0,0,0,0,0,-0.0155192917891522,0.194734334115554,0,0,0,0,0,-0.0676842465404913,0,0,0,0,0,0
X000063.SZ,0,0,0,0.038025511260275,0,0,0,0,0,0.0510888004489111,0,0,0,0,0,0,0.1551554622955,0,0,0,0,0,0,0,0,0.0906702284730144,0,0,0,0,0,0,0,0,0,0,0,0,-0.106183094946564,0,0,0,0,0.106653478719425,0,0,0,0,0,0.00228047214739285,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,-0.162819102313322,0,0,0,0,0,0.0761186193357825,0,0,0,0,0.294218810079821,0,0,0,0,0,0,0,0,0,0,0.0174140416321807,0,0.0908556932948746,0,0.590887571360404,0,0,0,0,0,0.139245853008139,0,0,0,0.2675724580777,0,0,0,0,0,0,0,0,0,0,0,-0.00759762386387765,-0.0271630211281881,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.0138127469486374,0,0,0,0,0,0.110136250873213,0,0,0.257481568883206,0,0,0,0,0.215114529574691,0,0,0,-0.02152117082453,0.0325237502370577,0,0,0,0,0,0,0,0,0.0330481406211163,0,0,0,0,0.112270197487973,0,0,0,0,0,0.144192344464728,0,0,0,0,-0.0251864239871793,0,0,0,0,0,0,0
X002129.SZ,0.0692622476431648,0,0,0,0,0,0,0,0,0,0,-0.203549426321429,0,-0.0840196316501378,0.328861959761668,0,0.0901260855993224,0,0,0,0.108393591039913,0,0,0,0.165162268212332,0.052178172042771,0,0.120195838929596,0,-0.0231361387359195,0,0,0,0,0,0.136698193036174,0,0,0.00460776525530372,0,0,0,0,0,0,0.0628797416579317,0,0,-0.0890180915111953,0,0,0.0183449266803534,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0.015133423811965,0,0,0,0,0,0,-0.0122629165683254,0,0,0,-0.0212199100627466,0,0,0.0346206735824321,0,0,0,0,0,0,0.00632071030119608,0,0,0,0,0,0.0714591654774283,0,-0.0452466914544248,0,0,0,-0.0407179004533953,0,0.0696957227798329,0,0,0,-0.0248250523713183,0,0,0,0,0,0,-0.0104610928739925,0,0,0,0,0,0
