,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X000651.SZ,X002304.SZ,X600690.SH,X002475.SZ,X002371.SZ,X000063.SZ,X300124.SZ,X600104.SH,X000725.SZ,X003816.SZ,X000596.SZ,X600031.SH,X002129.SZ,X300014.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002049.SZ,X002179.SZ,X600089.SH,X002236.SZ,X000977.SZ,X000100.SZ,X600372.SH,X000661.SZ,X600702.SH,X002241.SZ,X002180.SZ,X600584.SH,X601877.SH,X000157.SZ,X600522.SH,X300142.SZ,X600741.SH,X002074.SZ,X600460.SH,X002463.SZ,X000733.SZ,X300003.SZ,X002007.SZ,X600183.SH,X002294.SZ,X000066.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.130067929707742,0,0,0,0.214875377214866,0,0,0,0,0.0158055329300246,0,0,0,0,0,0,0,0.000246780342993172,0.10953161036629,0,0,0,0,0,0,0,0,0,0,0,0.163677147364447,-0.0319194961419259,0,0,0,0,0,0,0,0.139684072838574,0,0,0,0,0,0,0,-0.0403581872024876,0,0,-0.0212719900592475,0.0203049948478903,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.374658354750382,0,0,0,0,0,0,0,0,0,0.0721650609411313,0,0,0,0,0,0,0,0,0.0482030957945729,0,0,0,0,0.0736120115084062,-0.0202528812172326,0,0,0,0,-0.0165190514800976,0,0,0,0,0,0.0159248308404931,0,0,0,0,0,0,0,-0.0498829295771899,-0.00558334165285571,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.260822747449158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261755471712063,0,0,0.0180417532770392,0,0,0,0,0,0,0,0,0,0,0.329754350654172,0.0592610789056894,0,0,0,0.0563080052317299,0,0,0,-3.46944695195361e-18,0,0,0.103101694006712,0,0,0.0285468072548852,0,0,0.0472087590737613,-0.0802133135638314,0,0,0,0,0,0
X000568.SZ,0,0.483752924522779,0,0,0,0,0,0.156973409196268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111541106484676,0,0,0,0,0,0,0,0,0,0,-0.0171845342580089,0,0,0,0,0,0,0,0,0.00811594145241171,0,0,0.0662539126762349,0,-0.0308324505165615,0,0,0,0,0,0,0
X600276.SH,0,0,0,0.112151127493451,0,0,0,0,0,0,0,0.0188711853469699,0,0,0,0,0,0,0,0,0,0,0.0406975951971626,0,0,0,0.0067766480255505,-0.0553137960882174,0,0,0,0.106686567670795,0,0.0758251215039657,0.150532612837699,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0773002058426636,0,0.016037392412556,0,0,0,0.00706822805816083,0,0,0,0,0,0,0
X600809.SH,0,0.521815202152743,0,0,0,0,0,0,0,0,-0.0612071622024351,0,0,0,0,0,0.0625235136474142,0,0,0,0,0,0.0702386485152084,0,-0.0293753540407644,0,0.00547345093425538,-0.0234286848630346,0,0,0.0480218198941993,0,0,0.129514327602663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137026588595152,0,0,-0.0250564778528559,0,0,0,0,0,0,0
X000651.SZ,0,0.0270484287765065,0,0,0,0,0,0,0.194094036961918,0,0,0.0263326395147994,0,0,0,0,0,0,0,0,0.17885659870065,0,0.0362994219954019,0.0251526481585631,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.00914619409567346,0,0.0240701389840821,0,0,0,0,0,0,0.00455971016530145,0,0,-0.0577602471214073,0,0,0,0,0.0465547140374623,-0.0377324674370553,0,-0.0429303636248825,0,0,0,0,0,0
X002304.SZ,0,0.289751885963194,0,0.344862226864041,0,0,0,0,0.0383881003408369,0,0,-0.029580427222852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136122417253193,0.0695995215725884,0,0,0.0293246477968561,0.0106612807701885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0574714589238694,0.0357701431735198,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0.137436811984973,0.181721615908625,0,0,0,0,0.119559732869147,0,0,0,0,0.159950793044084,0,0,0,0,0,0,0,0,-0.207040057602361,-0.0115125145166913,0,0.0152208651932558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0935694607936338,0,-9.56260324248365e-05,0,0,0.0197447167927777,0,0,0,0,0,0,0
X002475.SZ,0,0,0.0583089573401417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00936525177346805,0.0126254457843601,0,0,0.0833338509696591,0.200848080894464,0,0,0,0,0,0,0,0,0.0195269086298676,0,0,0,0,0,0,0,0,0.0351457853729739,0.159213113650058,0,0,0,0,0,0,0,0,0,0.0566787486583546,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0.186366953991715,0,0,0,0,0,0,0,0,0,0,0.203900416869844,0,0,0,0,0,0,-0.146975903037091,0,0,0,0,0,0,0,-0.115138894803453,0,0,0,0.440589463247732,-0.0501126717686764,0,0,0,0,0,0,0,0,0,0.0323881961004184,0,0,0,0,0,0
X000063.SZ,0,0,0.258426985595571,0,0,0,0,0,0,-0.0566363831156841,0.231217614385729,0,0,0,0,0,0,0,0,0,0,0,0,-0.22544655206496,0,0,0.351812724998237,0.100274070110734,0,-1.73472347597681e-18,0,0,0,0,0,-0.191666554089499,1.73472347597681e-18,0,-0.458254790943225,0,0,0,0,0,0,0.0102410614695453,0.103180515506789,0,0.0304084607953583,0,0.28945642003397,0.0159987641286115,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.259340169864541,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.128066152083434,0,0,0.18664319722619,0,0,-0.0603969581479838,0,0.0683384223148959,0,0,0.0316609179767658,0.00969405979970547,0.160582411318508,0,0.0466546665987588,0,0,-0.013808527425672,0,0,0,0,-0.12062341217496,0,0,0,0,0,0,0,0,0,0.0132869940013448,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,-0.00256333772402292,0,0,0,0,0,0,0,0,0,0.262849763542584,0.000244523224044776,0,0,0,0,0,0.0516590075876135,0,0,-0.0409144790783959,0,0,0,0,0,0,0,0,0.187325758390058,0,0,0,0,0,0,0.0297251702702062,0,0,0.129901186070089,0,-0.00333593355507075,0,0,0,0,0,0,0
