,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000858.SZ,X000651.SZ,X002304.SZ,X000725.SZ,X600690.SH,X002475.SZ,X600703.SH,X600031.SH,X000568.SZ,X000063.SZ,X600741.SH,X000338.SZ,X300003.SZ,X600271.SH,X002236.SZ,X002008.SZ,X601877.SH,X300124.SZ,X002456.SZ,X600867.SH,X600809.SH,X600487.SH,X000596.SZ,X000100.SZ,X000661.SZ,X600566.SH,X000625.SZ,X600498.SH,X000977.SZ,X600066.SH,X002294.SZ,X300136.SZ,X000157.SZ,X002179.SZ,X300142.SZ,X002180.SZ,X002007.SZ,X000981.SZ,X300146.SZ,X002241.SZ,X000050.SZ,X002049.SZ,X600522.SH,X000869.SZ,X600779.SH,X600089.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.366303102720954,0,0,0,0,0,0,0,0.0376080341768787,0,0,0,0.0432997641251843,0,0,0.00523390495939031,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0401309211256178,0.0349463201698968,0,0,0,0,0,0.0644175728090446,0,0,0,0,0,0,0,0.0585840608479403,0,0,0,0,0,0,0,0.00465275222208845,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0.109452833707753,0,0.0253960818997074,0.248041253360738,0.00304787785178271,0,0,0,0.0907585925082109,0,0,0,0,0,0,0,0,0,0,0,-0.0335147400286377,0,0,0,0,0,0,-0.0695248908820617,-0.0725671182304275,0.105208458957982,0,0,0,0,0,-0.0211991082406264,0,0,0,0.0911542202427534,0.0153052885996157,0.0375140017810923,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.190757424414117,0,0,0,0,0,-0.124455540614963,0,0,0,0,0.16461529991066,0.0455359096124896,0,0,0,0,0,0,0.0551490784119426,0,0,0,0,0.183227844387072,0.0290146931181971,0,0,0.0409127742849977,0,0,0,0,0,0,0,0,0,0,0,0,0.041730292037805,0,0,0.0189364653784756,0.0401107995335419,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0313220888171176,0,0,0,0.0387444035679557,0.0340726773198434,0,0,0,0,0,0,0,0.0905885661557825,0,0.378287616562823,0,0,0,0,0,0.231847189678439,0,0,0,0,0,0.0767044469110293,0,0.0497645055069268,0,0,0,0,0,0.0160363758007656,0,0.204324505854909,0.0263027404489754,0.0215479557061465,0,0,0,0,0,0
X000858.SZ,0.214085890874382,0,0,0.0284633848877107,0,0,0.245526606514968,0,0.19197127713113,0,0,0,0.0815713093326477,0,0,0,0,0,0.115018093385073,0,0,0,0,0,0,0,0.0669856536732641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00278026721942463,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.198489209318841,0,0,0,0,0.0137681484933643,0,0.185598447007159,0,0,0,0.15659025930129,0,0.0232521329469707,0,0,0,0,0,0,0,0,0,-0.014220223287539,0,0,0,0,0,0,0,0,-0.0304733741897944,0,0,0,0,0,0,0,0,0,0,0.0122911625399744,0.0230426685685895,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.0854513972394354,0,0,0,0,0,0,0,0.253940870859846,-0.0633169117884636,0,0,0,0,0,0,0,0,0,0,0.138790001138175,0,0,0,0,0,0,0,0,0,0.334888957554282,0,0,0,0,0,0,0,-0.112574397912025,0,0,0,0,0,0.105565845730727,0,0,0.024414835668331,0.0310985067062946,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104334388831718,0,0,0,0,0,0,0,0,0,0,0.365519033660943,0,0,0,0,0.104378411670954,0,0,0,0,0,0.0785143940395537,0,0,0.106434655491692,-0.118737461293474,0,0.00276860905491227,0.0330971900750245,0.224842268937284,0,0,0,0,0,-0.00420870127952705,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.362722222239342,0.126031269875194,0,0,0,0.181029131686947,0,0,0,-0.107388672249914,0,0,0,0,0.059273598328104,0,0,0,0.039069540144683,0.110649912490895,0,0,-0.0035594539705785,0,0,0,0,0,-0.0374129440979594,0,0,0,0,0.180871665149857,0,0,0,0,0,0,0,0,0,0.0340914799544187,-0.0193156620658154,0,0,0.00971821195077601,0.0135259869237145,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.0834777812334293,0,0,0,0,0,0,0,0,0,0.0101841981511538,0,0,0,0,0.00893174767556973,0,0,0.613384389838956,0,0,0,0,0,0,0,0,0,0,0.0555458157703907,0,0.0121206232003901,0,0,0,0,0.141826701658786,0,0.0617040510578933,0,0,0,0,0,0,0,0,0.0120548281222229,0.00212148628145332,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.13807369264313,0.0813455604563689,0,0,0,0,0,0.00386857853939463,0,0,0,0,0,0.0445237701080844,0.0552011765244622,0,0,0.0324586814940024,0,0.266077922432467,0,0,0,0,0,0,0.0689142974253191,0.0329524255766503,0,0,0,0,0.00701137136312709,0,0,0,0,0,0,0,0.00102842332694714,0,0,0,0,0,0
X600031.SH,0,0,0.186985239403768,0,0,0,-0.127114993401831,0,0,0,0,0,0,0,0,0.363148519463174,0,0,0.0868205539916642,0.0109851367081329,0,0,0,-0.0205111365762905,0,0.0992451402540306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.190966298444702,0,-0.0615922259937766,0,0,0,0,0,0,0,0.0696501679237764,0.00405352372127255,-0.00650500863134974,0,0,0,0,0,0
X000568.SZ,0,0,0,0.0876484891194322,0.091100101411532,0,0.0843094587321412,0,0.199064094547157,0,0.118364199582891,0,0,0,0,0.0668910219743782,0,0,0,0,0,0,0,0,0,0,0.278873535077845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00773448963602762,0,0,0,0.00771716304812642,0.0135705759573229,0,0,0,0,0,0
