,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600276.SH,X600690.SH,X002475.SZ,X000651.SZ,X600104.SH,X300014.SZ,X002129.SZ,X000625.SZ,X300124.SZ,X600031.SH,X000725.SZ,X002371.SZ,X003816.SZ,X002049.SZ,X000596.SZ,X000063.SZ,X002241.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X600522.SH,X000661.SZ,X601877.SH,X002180.SZ,X300142.SZ,X002074.SZ,X600460.SH,X600741.SH,X600884.SH,X000733.SZ,X000100.SZ,X600702.SH,X000157.SZ,X000799.SZ,X601799.SH,X600563.SH,X002236.SZ,X600584.SH,X002176.SZ,X600487.SH,X002414.SZ,X000800.SZ,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0475740409545011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203576470034707,0,0,0,0.0558787633819544,0,0,0,0,0,0,0,0.0871112479648301,0,0.17379110658271,0,0,-1.0842021724855e-19,0,0,0,0,0.000971578934576926,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566586658543178,0,0,0,0.119211272943704,0,0,0,0,0.156830100625475,0,0,0.00812062456559673,0,0.0591418555713937,0,0.0961086590891354,0,0,0.0242634185367927,0,0,0,0,0,0,0,0,0.0571856425419846,0,0,0,0,0.12907696500769,0,0,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127463773386612,0,0,0,0.0434269986368498,0,0.0167317049502278,0,0,0,0,0,0.0583703686388197,0,0,0,0,0,0,0.0663579183619712,0,0,0.278637706315988,0.00830652951645815,0.0400448360001743,0,0,0,0,0.168207766444514,0,0,0.149495996704235,0,0,0,0,0,0.0348241569911675,0,0,0,0,0.0872110911132077,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0649019975402558,0,0,0,0,0,0,0,-0.0700133416001163,0.0348226649202739,0,0,0,0,0.341719487192583,0.35529983727143,0,0.0676434977296927,0,0,0,0,0,0,0,0,0,0,0.0755485170537258,0,-0.204918453727727,0.0725491507222497,0,0,0,0,0.125088473634537,0,0
X300124.SZ,0,0,0,0,0.152618141603907,0,0,0,0,0,0,0.118274444699184,0,-0.023088775253807,0,0,0,0,0,0,0,0,0,0,0,0,0.0676764639126384,0.0689055654544108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160166051290165,0,0,0,0.173407988396522,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0268103282230648,0,0
X600031.SH,0,0,0,0,0,0,0.223409272152312,0,0,0,0,0,0.0718600378262261,0,0,0,0,0,0,-0.0670490123784166,0,0,0,0.223251437143195,0,0,0,0,4.33680868994202e-19,-0.0436197302637299,0,0,0,0,0,0,0,0.162800543283334,0,0.310524633949929,0,0,0,0,0,0,0,0,0,0,0,0.0165049788474927,0,0,0,0,0.0375077798796443,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014165094921539,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.100568609081472,0,0,0.298219933657727,0.00770544166984484,0,0.105269882478644,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0255237600875171,0,0,0,0,-0.0103975749481748,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.116451480500785,0,0,0,0,0,0,0,0,0,0,0,0.14200153985498,0,0,0,0,0,0,0,0,0,0,0,0,0.525629412161824,0,0,-0.037115955466379,0,0,0,0,0,0.268648976661713,0,0,0,0,0,-0.0042434698239427,0,0,0.00199749033299422,0,0,0,0,-0.0111633465814027,0,0
X003816.SZ,0,0,0,0,0.028739405462822,0,0,0.132616077306655,0,0,0,0,0,-0.00870401324689525,0,0.117437000747845,0,0,0,0,0,0,0,0,0.0748274044905719,0.0454036357061988,0,0,0,-0.0419227429206219,0,0,0,0,0,0,0,0,0,0,0.000949007195180058,0,0,0,0,0.0376279623606723,0,0,0,0,0,0.0343800206215766,0,0,0,0,0.0104288853355144,0,0
X002049.SZ,0,0,0,0,0,0,0,-0.0367555959019091,0,-0.0409758568959938,0,0,0,0,0,0,0,0,0,0,0,0.0953244123252312,0.1564069107914,0,0,0,-0.0592591127090395,-0.101642212868172,0,0,0,0,0,0,-0.168996933932743,0,0.219128914755093,0,-0.00401912311008613,0,0,0,0,0,0,0.171176167546066,0,0,0.198821145013172,-0.00860924872039188,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0,0.0677719239877607,0.43521202159722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571996868637082,0.105508761595628,0,0,0,0,0,0,0.138867644316351,0,0,0,0,0,0,-0.0246169413181572,0,0
X000063.SZ,0,0,0,0,0,0,0.0226213561773121,0,0.109150519571672,0,0,0.100907057998249,0,0,0,0,0,0,0,0.0490190237278713,0,0,0,0,0,0.158183086234814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122354512962122,0,0,0,0,0,0,-0.0118258749547883,0,0
X002241.SZ,0,0,-0.0480150581856767,0,0,0,0,0,0.42962917884861,0.24768539753918,0,-0.162663584050587,0,0,0,0,0,0.288545086009053,0,0,0,0,0,0,0.492071988142056,0,0.0547407291711657,0.193286132983053,0.269726374342467,0,0,0,-0.0462532066774291,0,-0.131111001727941,0,-0.165364083345382,0,0,0,0,-0.0876460428252008,0,0,0,0,0,0,0,-0.0408611874673293,0,0.0496187401364736,-0.219355703207669,0,0,0,0.191495430223397,0,0
X000338.SZ,0,0,0,0,0,0,0.116508464320549,0,0,0,0,0.102179552354725,0,0.0444602564716842,0,0.250610310028295,0,0.014761170343772,0,0,0,0,0.0096111127028502,0,0,0.0745756406031362,0,0,0,0,0,0,0,0,0,0,0,0.0295979729501479,0,0,0,0,0,0,0,0,0.0181479728929489,0,0.156377583259394,0,0,0.0126787068766223,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00773522738613423,0,0,0,0.0673665501188333,0,0,0,0.307952945303524,0,0.0676730342516147,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186672544452407,0,0,0.0546344083271969,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.0312505803540403,0,0.0772474330274411,0,0.198316840658995,0,0,0.112351306930269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524453870653324,0,0,0,0,0,0,0.266187600125956,0,0.184526181423223,0.00277456840939264,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.0814654033772075,0,0.0729847190406112,0,0,0,0,0,0.0137089115588983,0,0,0,0,-0.242382765194417,0,0,0,0,0,0,0,0,0,0.178646002607767,0,0,0,0,0,0,0,0,0.2794674418529,0,0,0,0,-0.0320057249147914,0,0.0159496738635301,0,0,0,0,0.277999132800557,0,-0.363383120969004,0.0190703406767133,0,0,0,0,0.037555809726693,0,0
X600522.SH,0,0,0,0,0,0,0,0,0.0380164764006679,-0.0785437616516437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249898775592263,0.395087364442675,0,0,0,0,0,0,0,0,0,-0.0189227920660867,0,0
X000661.SZ,0,0,0,0,0.082151245065745,0,0.240664230463962,0,0,0,0,0,0,-0.000510863859312363,0,0,0,0,0,0,0.0907657401277272,0,0,0,0,0.0248571080700446,0,0,0,0,0,0.0962854346384687,0.153042729692616,0,0,0,5.42101086242752e-20,0.0194592044834035,0,0,0.159179086542723,0,0,0,0,0,0,0,0,0.0271798975552232,0,0,0,0,0,0,0.0189873222072236,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.144884545339117,0,0,0,0,0,0,0.0048170251181292,0,0,0.156762416897843,0,0,0,0,0.156057941244611,0,0,0,0,0,0,-2.16840434497101e-19,0.0544423362189471,0,0,0,0,0,0,0.137893450004597,0,0,0,0.0694561485995564,0.0406704092901505,0,0,0,-0.0427472468962873,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0.198060981392451,0.0795372431724132,0.0202395033724069,0,0,0,0,0,0,0,0,0.110277212753076,0,0.0476489223934302,0.141202000026301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0828444257024388,0,0,0,0,0,0.0050669115680654,0,0,0,0,0.0192813129709339,0,0
X300142.SZ,0,-0.110106718093971,0,0,0,0,0.1059743563815,0,0,0,0,0.116882658018108,-0.262425399469028,-0.0205441063902171,0.098897614480746,0,0,0,-0.146497973458474,0,0,0,0,0,0,0,0,0,0.181986318393215,0,0,0,0,0,0,0,0,0,0,0,0.0569594946569291,0,0,0,0,0,0,0,-0.105284478893573,0.278523287749959,0,0.137060419660981,-0.140150907939522,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,-0.120269421430785,0,-0.137828023151673,0.220792458748832,0,0,0,0,0,0,0,0,0.0436621447256942,0.0108512816047466,0,0,0,0.0829652239273272,0,-0.100441442685926,0,0.506323535857185,0,0,0,0.0256617926143567,0,0.336717110044168,0.254069873041643,0.130485660084393,-0.121184419392521,0,0,-1.73472347597681e-18,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.157873608012057,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0.128100340853197,0.0376047482336144,0,0,0,0,0.245783072336702,0,-0.00782495147076847,0,0,0,0,0,0.209680150969141,0,0,0,0,0,0,0,0,0.0153845513003342,0,0,0,0,0,0,1.0660981574443e-05,0.165986761805145,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.00533979969862818,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0.471485818762541,0.0904746008635562,-0.0431885141556013,0.0388549764996495,0,0,0,0,0,0,0,0,0,0,0,-0.00554648207358273,0,0,0,0,0,-0.0721933669795642,0,0,0,0,0,0,0,0,0,0.0839775276133922,0,0,0,0.0047814016228178,0,0,0.10745006773809,0,0,-0.00456517055836613,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.140971404418764,0.166628982976721,0.125288443199637,0,0,0,0,0,0,0,0,0,0,0.0895993926004002,0,0.218160507542383,0,0,0,0,0,0.187201838117955,0,0,0,0,0,0,0,0,0,0.0856121371035684,0,0,0,0.0851543515694508,0,0,0,0,0,0,0,0,0,0.0046625810919552,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0857041581572902,0,0,0,0.226099922988405,0,0,0,0,0,0,0.0815142793994441,0,0,0,0.149158687614777,0,0,0,0,0,0,0,-0.0383799304155483,0,0,0.205000103730686,0,0,0,0,0,0,0,0,-0.0389775403428674,0,-0.00494287035707396,0,0,0,0.0107968185358571,0,0
X000100.SZ,0,0,0,0,0,0,0.0532467604809205,0,0,0,0,0,0.075753682215529,0,0,0.0388987834614852,0.474740285409884,0,0,0,0,0,0,0,0,0,0,0,0,-0.273622259104638,0,0,0,0,0,0.181078110972636,0,0,0,0.336665467531365,0,0,0.017632250879846,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024225815434654,0,0
X600702.SH,0,0,0,0,0,0,0.0307710460798936,0,0,0,0.187658770664058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177916148830323,0,0.0625329229526631,0,0,0,0,0,0,0,0,0,0,0.787717941867741,-0.00761402971715809,0,0,0,0,0,0,0,0,0,0.0271009608541732,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265731206822262,0,0,0,0,0,0,0,0,0,0.103272188284062,0,0,0,0,0,0,0,0,0,0,0,0.128734104016456,0,0,0,0,0,0,0,-0.025327965271759,0.0788723865888615,0,0.0378469413205298,0.0394485161264167,0,0.0259755974476048,0,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0,-0.0951599758123938,0,0,0,0,-0.0536471252623636,0,0,-0.019054905371497,0,0,0,0,0,0,0,0,0,0,0,0.0383317391547787,0,0,0,0,0,0,0.105650228128368,0,0,0,0,0,0.616367380254936,0,0,0.000225869132763144,0,0,0,0,0,0,-0.00937329994652523,-0.0204136827008334,0,0.0365407641214735,0.00583736783937268,0,0,0,0.034999254642965,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0.137591513753201,0,0.0901541051448509,0,0.0699441033027289,0,0,0,0,0,0,-0.0170899555413453,0,0.431890085369975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0386061688454588,0,0,0,0,0,0,0,0,0,0,-0.00123295556824724,0,0,0,0,0.0271435431302066,0,0
X600563.SH,0,0,0,-0.0118835737460875,0,0,0.00676751961314838,0,0,0,0,0,0,-0.143881202144953,0,0,0,0,0,0,0,0,0,0,0.0406573222754649,0.0327017803470098,0.0624298985074664,0,0,0.221959500716812,0.219527061534161,0,0,0,0,0.28419874691942,0,-0.0914490048341989,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371780533041898,0,0,0,0,0.0155533484240104,0,0
X002236.SZ,0,0,0,0,0.533574802362665,0,0,0,0.0182448656615417,0,0,0,0,0,-0.142394784253776,0.0533883137228352,0,0.00258105163617483,0,0,0,0,0,0,0,0.16992437554522,0,0,0,-0.00265152061229048,0,0,0,0,0,0,0,0,0,0,0,0.138114118146833,0,0,0,0,0.0617480175740589,0,0,0,0,0.0512233080448473,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0.11431663790083,0,0,0,0,0.0118735492162362,0,0,0,0.0157991895707628,0,0.0328187596669799,0,0,0,0,0.0817954552651962,0,0,0.298170358801174,0,0,0.0783485792944657,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470903239263722,0,0,0,0,0,0,0,0,0.00997420418328494,0,0,0,0,0,0,0
X002176.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0421472064743455,0,0.0020327292428263,0,0.142374316881014,0,-0.0333649283398811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057578756753326,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.320338931936968,0,0,0.180863131805661,0,0,0,0,0,0,0.0706843556922859,0,0
X600487.SH,0,0,0,0,0,0,0,0,-0.00430486463381474,0,0,0,-0.0296700515573955,0,0,0,0,0.0349597863868338,0,0,0,0,0,0,0,0.0430522699241473,0.0248744873416779,0.461766089998208,0,0,0,0,0.261864111477094,0,0,0,0.045560816846777,0,0,0,0,0,0,0,0,-0.0458462853652083,0,0,0.197497495840757,0.0474929209941364,0,0,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527459690196762,0.00231621399938484,0,0,0,0,0,0,0,0,0.195948128260353,0,0,0,0.14997315515026,0,0.0699604057750764,0,0,0.0773973622903917,0,0,0.23036735039906,0,0,0,0,0,0,0.0785666002402289,0,0,0,0,0.0242554810682493,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0.108184573062051,0.0439349556962354,0,0.0121506554307367,0,0,0,0,0,0.11736608830426,0,0,0,0.098652693257158,0,-0.0828912773503324,0,0,0,0,0,0,0,0,0.234450743141791,0,0,0.181117727054334,0,0,0,4.33680868994202e-19,0,0,0,0.0822863899597199,0,0,0,0,-0.00768269218574353,0.00661816714592192,0,0,0,0,0.0706253016441166,0,0
X002007.SZ,0,0,0,0,-0.0920070189098892,0,0.0414817097170733,0,-0.28099846430107,0,0,0,0,0,0,0,0,0,0,0,0.0795411302334938,-0.214290081180526,0,0,0,0,0,0,0.13600403294042,0,0.0349292432396071,0,0,0,0.11327515633398,0.0916872238249888,0,0,0,0,0,0,0.247623909327277,0,0.0499542401398954,0.0652799948976428,0,0.0294949700547866,0.121742993783152,0,0,0,0,-0.0887970715557322,0,0,-0.0111778353107643,0,0
Change_TY3M,0,0,0.20865223862796,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.0423951677836516,0,-0.111938097679036,0,0,0,-0.0968322064888357,0,0,0,0,-0.0258811195019135,0,0,-0.020488374480429,0,0,0,0,0,0,0,0,0,0,0.165826783220753,0,0,0,0,0,0,-0.106003921833069,0,0,0,-0.052455965736393,0,-0.0496112881897566,-0.14160710582032,-0.160495108928535,0,0,-0.0391389064431978,0,0
Slope,0,0,0,0,0,0,0.109596696554663,0,0,0,0,0,0,0.00488549143718039,0,0,0,0,0,-0.163259982736167,0,-0.115278101517941,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11950195714591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18844271278632,0,0,0,-0.898311922870878,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,-0.0488161607624981,0.0443172222904529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.275968503443478,0,0,0,0.309876003040709,0,0,-0.108289169301019,0,0,-0.154115888484073,0,0,0,0.0443960317598967,0,0,0,-0.0641469380485867,0,0.315761073795879,0,0,0,0,0.321790040422698,0,0
RealEstate_excess,0,0.0226377526523033,0,0.144624594634125,0,0,0,0,0,0,-0.17782743850242,0,0.003933713085619,0.0302882716742604,0,0,0,0,0,0.0327684543451418,0.050773484386163,0,0,0,0,0,0.0549936646079865,0,0,0,0,0,0,0,0,0,0.0736230562776651,0,0.0374197808869917,0,0,0,0.0512273034280715,0,0,0,0,0,0,0,0,0.0226148227179415,0,0,0,0,-0.0543760298962649,0,0
MKreturn,0,0,0,0,0,0,0.139297982971338,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.0198894258255465,0,-0.04478841163162,0,0,0,0,0,-0.113312837522911,0,0,0,0,0,0.162535180462427,0,0.0357707085698914,0,0,0,0,0,0,0,0,0,-0.190535925849555,0,0,-0.0440238465451186,0,0,0.0566748498394426,0.0419720492216844,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0.00046867480235469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00127468873371075,0,0,0,0,0,0,0.000292829844245755,0,0,0,0,0,0.00590443368506212,-0.0074808606666347,0,0,0,0.0132740630422898,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.114550476516222,0,0,0,0,0.239930113427129,0.51301243500603,0,0,0,0,0,0,0,0,-0.0912302945772557,0,0,0,0,0,0,0,-0.164189934434427,0,0,0.0763284853624526,0,0,-0.144103970932068,0,0,0,0,0,0,0.0675888060716826,-0.418822877623157,0,0.199248577877029,-0.114090803046824,0,0,0,0,-0.733427665334405,0.983684447374301,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00318270593751255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0164688305804062,0,0,0,0,0.0282825657278841,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023352745065282,0,0,0,0,0,0,-0.00518273621440802,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000413828268076723,0,0,0,-0.00255114109455802,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148186402847428,0,0,0,0,0.0113284099451904,0,0
