,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002475.SZ,X300014.SZ,X002304.SZ,X600690.SH,X600104.SH,X000651.SZ,X002371.SZ,X600031.SH,X000725.SZ,X002241.SZ,X300124.SZ,X600703.SH,X000063.SZ,X002129.SZ,X003816.SZ,X000338.SZ,X000596.SZ,X000625.SZ,X002049.SZ,X000661.SZ,X601877.SH,X300142.SZ,X002179.SZ,X000100.SZ,X600460.SH,X600089.SH,X002074.SZ,X600741.SH,X002236.SZ,X600702.SH,X000799.SZ,X600779.SH,X601799.SH,X000157.SZ,X600884.SH,X600584.SH,X002414.SZ,X000733.SZ,X600183.SH,X600563.SH,X002180.SZ,X600522.SH,X002007.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.485493038655071,0,0.0213272934476456,0.0783459463724033,0,0,0,0,0,0,0,0,0,-0.119148372861193,0,0,0,0,0,0,0,0,0,0,0,0.0130774535986644,0,0,0,0,0,0,0,0,0.0521689319354746,0,0,0,0,0,0,0,0,0,0.0106656031243263,0,-0.00300887450503798,0,0,0,0,-0.00298584863752177,0,0,0,0,0,0
X000858.SZ,0,0,0,0.329907725136933,0.102070870925341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.144582878432313,0,0,0,0,0.246395459579638,0,0,0,0,0,0.0856748466117526,0,0.0099780741201221,0,0.167045185273506,0,0,0.0367555128570608,0,0,0,0,0,0,-0.0276784581144984,0,0,0,0,0,-0.00635797630680501,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.262910032764035,0,0,0,0.0591744717844793,0,0,0,-0.0546642633597246,0,0,0,-0.0131347158046534,0,0.0391776569957555,0,0,0,0,0,0,0,0,0,0,0.0180822551396666,0.085519215173336,-0.00826733410832847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126032060033094,0,0,0,0,0.00375834250085613,0,0
X600809.SH,0,0.306850421039728,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0179152483216706,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,-0.114951876616657,0,0,0,0,0,0,0.44812929056315,0,0,0,0,0,0,0,0,-0.061956473697616,0,0,0,0,0,-0.012000494619034,-0.0362493913525021,0,0,0,0,0,0
X000568.SZ,0,0.0986495895026488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221958053151553,0,0,0,0,0,0,0,0,0,0,0,0,0.0373270304112627,0.0403715098860356,0.29578179533637,0,0,-0.050855147873302,0,0,-0.15038523907835,0,0,0,-0.0518769896392997,0,0,0,0.0315531440396262,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.198202955382674,0,0,0,0,0,0,-0.130581223289474,0,0,0,0,0,0,0,0,0.0202049800545091,0.0818807937913722,0,-0.186542640635494,0,0,0,0,0.116791580502914,0,0,0.226998437170671,0,0,0,-0.187039736899132,0,-0.0514326565239943,0,0,0,0,0.0860969466674383,0.0422365735179889,0,-0.0158484052654558,0,0.013557457463951,0,0,0,0.009346745728664,0,0
X002475.SZ,0,0.000650295484142624,0,0.0855421367121186,0,0.00569916606555006,0,0,0,0,0,0,0.00607597084167308,0,0,0,0.22818427115721,0.137055126757377,0,0,0,0,0,0,0,0,-0.0615583968640387,0,-0.0793007848471609,0,0,-0.0102920675286856,0,0,0,0,0,0,0,0,0,0,0,-0.0634897846627443,0,0,0,0,0.035533057455,0,0,0.0240131064739142,0,0,0,0,0.128709019780059,0,0
X300014.SZ,0,0,-0.260812070116019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836691199518814,0,0,0,0,0,0,0,0.0627012159139359,0.053745834672603,0.048092994080824,0.00772506448907233,0,0,0,0,0.137863586862314,0,0,0.0963088380490003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0990325284729337,0,0,0,0.15571669705989,0,0
X002304.SZ,0,0.181256510485122,0.0931953607206346,0.225671789701687,0,0,0,0,0,0.147984938336831,0,0,0,0,0,0,0,0,0,0,-0.104245368040744,0,0.0154585739479979,0.0277366035302101,0,0,0,0,0,0,0,0,0,0,0.111326307543337,0,0,0.118245996798176,0,0,2.16840434497101e-19,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0186855476823073,0,0,0,0,-0.0671856789970121,0,0
X600690.SH,0,0.159779161759556,0,0,0,0,0,0,0,0,0,0.00202789266597124,0.0197507624622,0.014000414863734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137417073525048,-0.146633561318899,0.0315548086359246,0,0,0,0,0,2.16840434497101e-19,0,0.0196553442399136,0,0,0,0,0,0.0304048237140501,0,0,0,0,0,-0.00581229448404508,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.00768559594961399,0.0361529006388492,0,0.113534271717182,0.037674844903217,0,0,0,0,0,0,0.0519177636488802,-0.055028354406745,0,0,0,0,0,0,0,0.113388465630611,0,0,0,0,0.0615156696902177,0,0.00457662893681105,0.0140164571423551,0,0,0,0,-0.0504514189751566,0,0,0,0,0,0.0366838431170494,0,0,0,0,-0.0765302799792596,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0.0261317082361743,0,0,0.0608960193913827,0,0,0.128775622138184,0,0,0,0,0,0,0,0,0,0,-0.0948093446878502,-0.0309381440895242,0,0,0,-0.111125887955698,0,0,0,0.230939478675813,0,0,0,0.0870286844449574,0,0,0,-0.0340401495383147,0,0,0,0,0,0,0,0,0.0467629531613317,0,0,0,0,0,0
