,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000063.SZ,X600690.SH,X600031.SH,X600372.SH,X002241.SZ,X000338.SZ,X000157.SZ,X600703.SH,X600741.SH,X600089.SH,X000100.SZ,X002236.SZ,X000581.SZ,X600118.SH,X002475.SZ,X000050.SZ,X000559.SZ,X601877.SH,X000550.SZ,X600839.SH,X002294.SZ,X002129.SZ,X600066.SH,X600271.SH,X000568.SZ,X600435.SH,X002456.SZ,X002292.SZ,X300003.SZ,X000400.SZ,X000869.SZ,X300124.SZ,X000800.SZ,X000623.SZ,X002007.SZ,X000977.SZ,X002038.SZ,X002008.SZ,X002049.SZ,X600177.SH,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.0647694427743362,0,0,0,0,0,0.00110232344153724,0,0,0,0,0,0.392955403805614,0,0,0,0,0,0,0,0,0,0,0,0,0.0497004918612402,0,0,0,0,0,0,0,0,0,0.104131006145523,0,0,0,0,0,0,0.0260723052272934,0,0,0,0,0.000602232956086456,0,0,0,0,0,0
X600519.SH,0,0,0.115640163482842,0,0,0,0,0.257372399521474,0,0,0,0,0,0,0,0,0,0.00716082997653124,0,0,0,0,0,0,0.00796410875370897,0,0,0,0,0,-0.0226402270709056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110218813909191,0,0,0,0.00211380472605124,-0.0349444415341061,0,0,0,-0.0906153417203702,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177185410272137,0.257970250005033,0.0414390655559196,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0641642252941764,0,0,0,0,-0.00915861507614116,0,-0.0907847867220299,0,0,0,0,0,0.0152256432252583,0,0,0,0.0430165864345251,0,1.73472347597681e-18,0,0.0287710322036277,-0.0428427564481495,0,0,0,0,0,0
X000651.SZ,0,0,0.112423298153772,0,0,0,0,-0.0167883655310074,0,0,0.240914226392539,0,0,0,0,0,0.0127656326034742,0,0,0.00113147583451087,0,0,0,0,0,0,0.307264583602357,0.00686274034755761,0.0123664362676468,0,0,0,0,0,0,0,0.0885977735508389,0,0,0,0,0,0,0,0.0639724180696439,0,0,0,0,0,0,0,-0.00631332657836355,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.129384606061599,0,0,0,0.160256866817358,0,0,0,0.160928628094728,0,0,0,0,0,0.0323480568907007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0852311592841295,0.183566313516777,0.157717306235043,0,0,0,-0.031281484713623,0.0384836722463188,0,0,0,0,0,0
X000625.SZ,0.250661977231179,0,0,0,0,0,0,-0.0557131569752012,0,0,0,0,0,0,0,0,0.0775572707518014,0,0,0,0,0,0.0213299697972044,0,0,0.0739661747528731,0,0,0,0,0,0,0,0,0,0.268931004151658,0,0,0,0,0,0.0478708399375117,0,0,0,0,0.11656804578716,0,0,0,0,-0.0177351819625285,-0.00851822093828593,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0988226093953073,0.0509517883290419,0,0,0,0,0.149011191544486,0,0.0430802576085253,0.0218494755430415,0,0,0,0,0.0337250112450216,0,0.0174482008526649,0,0,0,0,0,0.115203912644457,0,0.0884943449615718,0,0,0,0.0037307304830866,0,0,0,0,0,0,0,0.0297503621918992,0,0,0,-0.00567905180685647,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0692107138969362,0,0,0,0,0,0,0,0,0,0,0,0,-0.0330442213053369,0,0.215976561066609,0,0,-0.220879782870076,0,0,0,0.296914724217852,0,0,0,0,0,0.0321885060765437,-0.0054630971043252,0,0,0,0,0.428237084869325,0,0,0,-0.0337016581898519,0,0.00818209864733932,0.0361058727642908,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446673429724349,0,0,0,0,0,0,0,0,0.126789089307548,0,0,-0.0824812838138438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0946524932901107,-0.0431436209450874,0,0,0,0,0,0,0.0111079590135376,0.00963028995811234,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.113580239845969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765114760131245,0,0.041278342355321,0,0.0212787210377142,0,0,0,0,0,-1.73472347597681e-18,0,-8.67361737988404e-19,0,0,0.0923036272155329,0,0.102701744313034,0,0,0,0,0,0.081369143823295,0,0,0.0217378723393234,0,0,0.0201565105977522,0,0.000193366657991983,0,0,0,0,0,0,0
