,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X002236.SZ,X002241.SZ,X000625.SZ,X002475.SZ,X600741.SH,X000338.SZ,X600031.SH,X002456.SZ,X600066.SH,X300124.SZ,X000100.SZ,X600809.SH,X601877.SH,X002008.SZ,X600487.SH,X002085.SZ,X300136.SZ,X002508.SZ,X600522.SH,X600089.SH,X300003.SZ,X600271.SH,X600177.SH,X000157.SZ,X600118.SH,X600699.SH,X600867.SH,X002294.SZ,X300115.SZ,X000050.SZ,X000559.SZ,X002074.SZ,X000981.SZ,X600372.SH,X600566.SH,X600498.SH,X600884.SH,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0.0140217686800856,0,0,0,0,0,0,0.136338460842613,0.0422701098255697,0,0,0.302610582872483,0,0,0,0,0.345383479627179,0,0,0,0,-0.10295726245497,0.0885097999871084,0,0,0,0,-0.240092288092983,0,0,0,0,0,0,0.154680139678515,0,0,0,0,0,0,0,0,-0.149568087163961,0,-0.21352354557203,0.0181205465208922,0.0054329685924419,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.47499630580805,0,0,0,0,0.150143068280793,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504055662073636,0,-0.0402684408681568,0,0,0.108040917286567,0,0,0.0980558241454706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118223501480138,0,0,0.0173218869225238,-0.0524524113123419,0,0,0,0,0,0
X002236.SZ,0,0,0.228657430026071,0,0.0602711883113221,0,0,0,0.097665802354767,0,0.121474497353642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00384769410153225,0,0.0151506166330371,0,0,0,0,0,0,0,0,0,0,0,0,0.228623796151698,0.0191183738942905,0,-0.0471327678883497,0,-0.0933509506324321,0,0,0,0.441230110723628,0,-0.0167761112944074,0.00647541426151549,0,0,0,0,0,0
X002241.SZ,0,0,0.164540557726492,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.144724376775194,0.122426950746379,0,0,0.367219811170968,0,0.248067424862697,0,-0.15778581288839,0,0.0494441470885127,0,0.0651197524857933,0.140734911232605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326079766107877,-0.03816882738615,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.00869356819233426,0,0,0,0.0362623498825014,0,0,0,0,0,0,0,0,0.0184793274128556,0.147036837837503,0,0,0,0,0,0,-0.0119553807987103,0,0,0,0,0,0,0,0,0.194675083336759,0,0,0,0,0,0.0809937294625727,0.0871801798171916,0,0,0,0.0846510919144556,0,0,0.00292173170667385,0,0,-0.00583983404511149,0.0143052421061935,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0.15237873081256,0,0.041069630867774,0,0,0,0,0,0,-0.0517360790531394,-0.0732784285295842,0,0,0.0352102990328075,0,0,0,0.12004268012339,0,0,0.21099806783043,0,0,0,0,0,0,0,0,0,0,0,0.209267306007026,0.0159255012723548,0,0,0,0,0,0,0,0,0,-0.0108916479595911,-0.0650595801773508,0,0,0,0,0,0
X600741.SH,0,0.429219658090058,0,0,0,0,0,0,0,0,0.0901817985301007,0,0,0,0,0,0,0,-0.0417846208939719,0,0,0,-0.211596918561278,-0.0185790873363446,0,0.0180282422943611,0,0,0.117440516531369,0,0,0,0,0,0,0,0,0.0796301917601471,0,0,0,0,0,0.0488455108774139,0,0,0,0,0,0,0,0,0.023967822868706,0,0,0,0,0,0
X000338.SZ,0,0,0,-0.312931943319304,0,0,0,0.174730103685947,0.0668520142403477,0,-0.0435473528903484,0,0,0.0422345642435142,0,0,0,0,0.170377030792838,0,0,0,0,0,0.0981243277154972,0,0,0,0,0,0,0,0,0,0,0,0,0.216343834390524,0,0.042263080933366,0,0.033175683689782,0,0.129514972260891,0,0,0,0,0,0,0,0,0.0151817740989112,0,0,0,0,0,0
X600031.SH,0,0,0,0.034702408530827,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0.0605617186658567,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,-0.0934628186618024,0,0,0,0,0,0,1.07298797817111,0,0,0,0,-0.304048420708568,0,0,0.178031010281328,0,0,0.348932639913302,0,0,0,0,-0.0100742552758439,0,0,0,0,0,0,0
X002456.SZ,0,0.0606051181952992,0,0,0,0,0,0,0,0,0,0,0.179222779192084,0.123734026001568,0,0,0,0,-0.047279869661026,0,0,0.0576752298415335,0,0,0,0.0613522659830765,0.199902385038282,0,0.0215126569553566,-0.176908709604716,0,0,0,0,0,0,0,0,0,0,0.00624440626518121,0.0658835037528321,0,0,0,0,0,0,0,0,0,-0.0109279210382379,0.0384638411717702,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,-0.0888682426489888,0.0465854538694352,0,0,0,0,0,-0.00316179820603636,0,-0.140281826747241,0.0979190895583111,0,0,0.140191010005075,0,0.114252513872788,0,0,-0.0933517702878788,0,0,-0.177728255828125,0,0,0,0,0,0,0,-0.020756182858826,0,0,0,0.0393179637646152,0,0,0,0,0.0450122781043283,0.0610483509251634,0,0,-0.0475773130663304,-0.0229211627673651,0.0212896393707908,0,0,0,0,0,0
X300124.SZ,0,0,0.195997815851681,0,0,0,0,0,0,0,0,0,0,0.0208912638882137,0,0,0,0,0,0,0.0277311774941427,0,0,0.1108261887263,0,0.334572976941098,0,0,0,0,0,0,0,0,0,0,0.0470063013325745,0,0,0,-0.0593678906312497,0,0,0,0,0,0,0,0,0,0,0.0056318805561432,0,0,0,0,0,0,0
X000100.SZ,0,-0.165736811435471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00618590488868029,0,0,0,0,0,0,0,0,-0.00440001686681058,0,0,0.0557567193141761,0,0,0.0504425119977351,0,0,0,0,0,0,0.0408727668073693,0,0,0,0,-0.0148846026617782,0,0.0642567349538263,0,0,-0.0211110741197044,0.0149970362177503,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.150699970385304,0,0,0,0,0,0,0.293752227096316,0,0,0,0,0.108237849647323,0,0,0.109858281490016,0,0,0,0,0,0,0,0,0,-0.0344077479379675,0.309621419463352,0,0,0,0,0,0,0,0,0,0.0907865475635148,0,-0.042894360116219,0,0,0,0,0,-0.0415090295950726,0,0,-0.00226961842155512,-0.039644602486621,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.199060667428747,0,0,0.121428839168908,0,0.000938430914905246,0.0944173460206624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428545753677464,0.158672376754056,0,0,0.0262629606548007,-1.38777878078145e-17,-0.0193097413637238,0,0,0,0,0,0.0794782312956493,0,0,0,0.0225461956329174,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.12014300201181,0.0623921280930222,0,0,0.0454413269491259,0.244447933640049,0,0.00346450458091103,8.67361737988404e-19,0,0,0.103806423371257,0,0,0,0.0470625856169235,0,0,0,-0.0125580312536361,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103625367546709,0,0,0,0,0,0,0,0,0,0,-0.00576388203898798,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.0132236697662425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114730544803927,0,0,0,0,0.468030352834653,0,0.301246382885592,0,0,0,0,0,0,0,0,0,0,0.190149652743546,0,0.0767208355639719,0,0.03280582711991,0.02534887596236,0,0,0,0,0,0,0,0,0,0
X002085.SZ,0,0,0.219278810580855,0,0,0.108573187409561,0,0,0.0580587097949546,0.157494107959639,0,0,0,0.169140607121982,0,0,0,-1.73472347597681e-18,0,0,0,0.0347726979486104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07443850995217,0,0,0.0243404044573254,0,0,0,0,0,0,0,-0.15746819768871,0,0,0.0314792242429498,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0.245137344855337,0,0,0.0755256359144538,0,0,0.400200902057557,0,0,0,0,0,0,0,0,0,0.162360213467275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11601321839041,0,0,0.00950813176267935,0.0619330875324078,0,0,0,0,0,0
X002508.SZ,0,0,0.242890640528951,0.347576103446413,0,0,0,0,0,0.165990404029779,0,0,0,0,0,0,0,0,-0.00896159871405394,0,0,0,0,0,0,-0.222431714362964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00550364279482903,0,-0.0486470921096878,0.00935496954548899,0,0.0987952707313371,0.00749879926638282,-0.0134215983574642,0,0,0,0,0,0
X600522.SH,0,0,0.0235378368468015,0,0,0,0,0,0,0,0,0.0147224525710454,0,0,0,0,0,0,0,0,0,0,0,0.0367671767248239,0,0,0.235011008333783,0,0,0,0,0,0.124146340791668,0,0,0,0,0.112622283383426,0,0,0,0.0504463208132627,0,0.00798121117455722,0,0.112582128838242,0,0,0,0,0,-0.0126739362360257,0.0341446909770332,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0375920282188443,0,0,-0.0557128328300063,0,0.105892203879805,0.0335995332882768,0.0302037070676567,0,0,0.0750113967264098,0.00522083896262425,0,0,0.0910353403221256,0,0,-0.0460397622303957,0,0,0,0,0,0,0,0,0,0,0,0.0804240433697458,0,0,0,0.111192618264556,0,0,0,0,0,-0.0129884402535857,0.0440846326025807,0,0,0,0,0,0
X300003.SZ,0,0,0.337009577613268,0,0,0,0,0,0,0,0,0.0558090791168157,0,0.165992179474415,0,0,0,0,0,0.152520625172018,0,0,0,0,0,0,0.0912107080477833,0,0,0,0,0,0,0.0190737015615486,0,0,0.0225322926323574,-0.34315899970196,0.363229796531256,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181145299410196,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0420476082343206,0,0,0,0,0.0656898650556647,0,0,0.0141868244880005,0,0,0.0896132480640352,0,0,0.149642465744443,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.296507485802953,0,0,0,-0.108845608127307,0.162179012382555,0,0.210087334853748,0,0,0,0.00179237682856648,0.0278871589391516,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0.0396185726490299,0,0.0508086384814551,0,0,0,0,0,0,0,0,0.0179491836373557,0,0,0,0,0,0,0.0444691078694529,0,0,0,0,0,0,0,0,0,0,0.0987613014358799,0,0.0455601605052845,0,0,0,0.0282168324186049,0,0,0,0.0382922291203052,0,0.0733367932149429,0.0650527621865343,0,0,-0.0137744655697904,0.00449892869251061,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.0467436202856951,0,0,0,0,0,0,0,0,0,0,0.0877967390324507,0.270439898914994,0,0,0,0,0.0146730784454531,0,0.0334670284663621,0,-0.0123285083252235,-0.0836456252100608,0,0,0,0,0,0.0133659300900814,0,0,0,0,0,0,0.0931740033877863,0,0,0,0,0,0,0,0,0,-0.00295917621648295,0.0131727194312156,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199459174566531,0,0,0,0,0,0,0,0,0,-0.0405908328734738,0,0,0,0,0,0,0.118500392746012,0.133905760699623,0.0455400852771644,0.214085087513773,0,0,0,0,0,0,0,0,0,0,0,0.209557082332809,0,0,0.0610265539236334,0,0,0,0.0408300035015677,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,-0.00453438422957587,0.16987524591981,0,0,0,0,0,0,0,0,0,0,0,0,-0.0858197751537194,0,0,0,0,0,0.0925164373176477,0,0,0,0,0,0,0,0,0,0,0,-0.0579742892121381,0,0.0716950613866402,0.0691566588573559,0,0,0,0,0,0.30082112490261,0.120116871449981,0,0,-0.0115801799191054,0.0333000312773311,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.0282763684365259,0.00745118816191913,0.072007823946009,-0.0825201122415463,0,0,0,0,0,0,0,0,0,0,0,0,0.273124869351689,0,0,0,0,0,0,0,0,0,-0.0224223407545534,0,0,0,0.0762897000517019,0,0,0,0.00473272341818395,0,0,0,0,0,0,0
X002294.SZ,0,0,-0.114320411712657,0,0,0.190375984083377,0,0,0.128283371556095,0,0,0,0.144498856682676,0,0,0,-0.091090689353546,0,-0.03764463572677,0.134151133750255,0,-0.169716275686558,-0.11049035411527,0,0,0,0.167416510143319,-0.0329514906170549,0,0,0,0,0,0,0,0,0,0,0,0,0.231417394373776,0,0,-0.145025224654664,0,0,0,0,0,0,0,-0.023548776938321,0,0,0,0,0,0,0
X300115.SZ,0,0,0,1.73472347597681e-18,0,0.297893014875708,-0.313100335690922,0.0842617281761784,-0.088418805479284,0,0,0,0,0,0,0.245368963142619,0,0,-0.108272845891733,0,0,-0.0375360340461156,0,0,0,0,0.143311614104424,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.133333667253838,0,0.0768107044269586,0,0,0,0,0,0,0.0318216993759374,0,0,-0.00927561230742175,0.0128914680742486,0.0345442202906674,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0272906718095078,0.210487652010321,0.269881989686741,0,0,0,0,0.104832471233544,0,0,0,0,0,0.0895693244011843,0,0.464767066030905,0,-0.0887678886438808,0.319608383834346,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.419455975074429,0,-0.0196299073940146,0.0180303171626369,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0.0903018823127333,0,0.0285228627075843,0,0,0,0.00916856481565151,0,0,0,0,0,0,0.0109141097953302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0995731613178587,0,0,0,0.0386186212724117,0.0531284756032365,0.0180148431643126,-0.0992314484268493,8.67361737988404e-19,0.0252282930526957,0,0,0,0,0,0
X002074.SZ,-0.034811581654497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467478932893857,0,0.305973099857008,-0.197662860138888,0,0,0,0,-0.0062564168011323,0,0,0,0,0,0,0,-0.000612878025683831,0,0,0,0,0.32730019845883,0,0,0,0.0649497201254486,0,0,0,0,0,0,0.260097451674421,0,0,0.00972363681884005,-0.0168218901123834,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0.168282007025094,0,-0.0327738346237727,0,0,0,0,0,0,0.0868085016471565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0502652783523126,0.0770606549339721,0,-0.042044609683548,-0.0742318813485171,0,0,0.000662939542178081,0,0,0,0,0,0.0592164833009502,0,0.0327635085211421,0,0.0753311089618356,0.02841935325592,-0.0258193053223087,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,-0.05554721880081,0,0,0,0,0,0,0,0,0,0.0638195627804501,-0.0224367880093447,0,0,0,0,0,0,0,0,0,0.0755749596415822,0,0,0,0,0,0.86974764020095,0,0,0,0,0,0.0860653048643552,0,0,0,-0.0235928720837297,0,0.0265356033956918,0,0,0.0286865330195415,-0.0301196613482427,0,0,0,0,0,0
X600566.SH,0,0,0.0210858773753611,0,0,0,0,-0.209753081826998,0,0.289227724089455,0,0,0,0,0,0,0,0,0,0,0.144929291286429,0.0765918746621544,0,0,0,0,0,0,0.0777440564299098,0,0,0,0.0808642010139445,0,0,0,0,0,0,-0.0582333666615281,0,0.00931342926548841,-0.163343910476918,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0042550417649217,0.0668277696098189,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0.00969633519329461,0,0.110038483695836,0,0,0,0,-0.0466493696121027,0,0,-0.0878851547246139,0,0.153909637193643,0,0,0,0,0,0,0,0.195840285908594,0,0,0,0,0,0,0,0,0,0,0,0.0341904459302991,0,0,0,0.0230680364618057,0,0,0.0388857091346883,0,0,0,0,0,0.00166720983333688,0.00821432009568665,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.143577281371536,0,0,0,0,0.127897782085963,0,0,0,0,0,0,0,0,0,0.0265334348633748,0,0,0,0,0,0,0,0,0,0.246300212689545,0,0,0.276453798393507,0.32476858527145,0,0.155630432245897,0,0,0,0,0,-0.427059521434897,0,-0.0434186238913234,0.0759327553206897,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.135889755054107,0,0,0,0,0,0,0,0,0,-0.0310582866265529,0,0,0.112485357399384,0,0,0,0,0,-0.0999695605339636,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111687076238103,0,0,-0.0353387924289888,0,0,0,0,0,0,-0.000678386538886314,0.00638284717723625,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.0217002094566915,0,0.165667784970723,0,0,0,-0.0665960705090438,-0.00420415938345322,0,0,0,0,0,-0.0343957077650011,0.110892841016213,0,0,0.100406396788851,0,0.190841158815799,0,-0.348895447953581,-0.173250862257259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.169268800750983,0,0.00293952565956423,0,0.0412760419865437,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,2.02420194606043,-0.764031136789734,0,0,0,0,0,0,0,0,0.316454445407389,0,0,0,0,0,-1.10820368807841,0,0,0,0,-0.197721601696786,-1.71164253890275,0,0,0,0,0,0,0,0,0,-0.0170190359621868,0,0,0,0.810949895787057,0,0,0.647980236777512,0,1.81038280832597,0,0,0,7.1954683364589,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.255036284264659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.675406541297354,0,0,0,0,0,0,0
RealEstate_excess,0,0,0.0652992020623997,0,0,0,0,0,0,0,0,0,0.0570434414517638,0,0,0,0,0,-0.104127244879881,0,0,0,0,0,0,0,0,0,-0.121440288418212,0,0,0,0,0,0,0,0,0,0,0,0.186550828131099,-0.253678645281082,0,0,0,0,0,0,0,0.0596234174681117,0,-0.00421549477835154,0.0143416260463907,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.178870338765584,0,0,0,0,0,0,0.00241264564153511,-0.0227604881659366,0,0,0,0,0,0,0,0,0,0.00922908155874124,0,0,0,0,-0.0234433431381567,0,0,0,0,0,0,0,0,0,0,0,0.0114850325677751,-0.0460142856362027,0,0,0,0,0,-0.0113530550328147,0,0,0.0302827242787153,-0.00936505885218069,0.00517058838833065,0.0503114908148383,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,-0.00130842630707137,0,0,0,0,0,0,0,0,0,0.00166643944566557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00182692848148195,0.00113519853555548,0,4.8503774380134e-05,0,0,-0.000658145510151054,0,0.000150071885565598,0,0,-0.00113429356853015,0.00123984225862256,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0.0157304931227898,0,0.00792825191856554,-0.00338447360477728,0,0,0,0,0.00541937719410425,0,0,0,0,-0.0064881740943144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105480501568414,0,0,-0.00709776162934659,0,0,0,0,0,0,0,0.0255378938302051,-0.0343483163323128,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,-0.000854075433842379,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01898318301338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00403642771090667,0,0,0,0,0,0,0,0,0,0.0219441718067371,-0.0244183755095834,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00334324780842343,0,0,0,0,0,-0.0110812467191312,0,0,0,0,-0.0032079006672369,0,0,0,0,0,0,0,0,0,0,-0.000966335578255813,-0.0135284780001838,0,0,-0.00982014506325917,-0.00557564802504354,0,0,0,0.0136219449815928,0,0,0,0,0,0
