,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X000651.SZ,X002304.SZ,X600104.SH,X300124.SZ,X003816.SZ,X000725.SZ,X000063.SZ,X000625.SZ,X000596.SZ,X002371.SZ,X600031.SH,X000338.SZ,X300014.SZ,X002179.SZ,X002129.SZ,X600703.SH,X000100.SZ,X600089.SH,X002236.SZ,X600372.SH,X002049.SZ,X002241.SZ,X600741.SH,X000157.SZ,X000661.SZ,X600584.SH,X600522.SH,X601877.SH,X000977.SZ,X601799.SH,X000800.SZ,X002007.SZ,X002074.SZ,X600183.SH,X002463.SZ,X000066.SZ,X002028.SZ,X300142.SZ,X600702.SH,X002180.SZ,X002456.SZ,X000921.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0.145386606343091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932569274548888,0,0,0.0759871808636146,0.15116781210212,0,0,0,0,0,0,0,0,0,0.0215003874636019,0.125088009074542,0,0,0,0,0,0,0,0.00381582943067958,0,0.0804385036345903,0,0,0,0,0,0,0,0,0,0,-0.00579547728945048,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.296328266681289,0,0,0,0,0,-0.0216540407111638,-0.0274933845247285,0,0,0,0.0631417538916578,0.0275383455406721,0,0,0.0168373726162449,0,0,0.044848127455242,0,0,0,0,0.162024110791146,0,0.0783762545461004,0,0,0,0,0,0,0,0,0,0,0,0,0.0668309233889294,0,-0.0401104626477224,0,0,-0.0352860496313969,0.0965494647683705,0.108304150001965,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0.128127016591662,0,0,0,0,0,0,-0.0893814487507229,0,0,0,0,0,0,0,0,0,0.129049367096735,-0.0101473737999942,0,0,0,-0.135113732640807,-0.157853744081335,0,0,0.0700350603988875,0,0,0,0,0,0.0536331460772816,0,0,0,0,-0.0798801371971365,0,0,0,8.67361737988404e-19,-0.00641553989648889,0,0,0,0,0,0
X000725.SZ,0.0971735403480381,0,0.0307698577579819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0681646674626821,0,0,0,0,0,0,0.307095158943741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.0421473537453187,0,0,-0.0199718191172702,0.0173357877641366,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.823449205761569,0,0,0,0,0,0,0,0.222495894423531,0,0,0,0,0,0,0,0,0,-0.175907592267553,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.215334037976422,-0.269693942307497,0,0,0,0,0,0,0,0,0.340102857638558,0,0,0,-0.173021980492284,-0.0568524922030763,-0.0228652877977544,0,0,0,0,0,0
X000625.SZ,0,0.560911092931899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.223421345408343,0,0,0,0,0,0,0,0,0,0.177832182143796,0,0,0,0.184449057604654,0,0,0,-0.0700498893214122,0.854941625217701,1.38777878078145e-17,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0630457329021855,0.0544717524487066,0,-0.0296729879931394,0.00246372222000333,-0.127553093448824,0,0,0,0,0
X000596.SZ,0,0,0,0.590996933936448,0.00652753240786068,0,0,0,0,0,0,0,0,0,0,0,0,0.0307628087327804,0,0,0,0,0,0,0,0,0,0,-0.0212578630849835,0,0,0,0,0,0,0,0.00554046944240518,0.00516442231597795,0,0,0,0,0,0,0,0,0,0,0.0451196695939787,0.0354128514338109,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0.162407256520746,0.119507986862267,0,0,0.0704694100282267,0,0,0,0,0,0,0,0,0.19331481699637,0,0,-0.181206944444836,0,0,0,0,0,0,0,0,0,0.428630880453056,0,0,0,0,0.0954495529815524,0,0,-0.0739937088755434,0,0,0,0,0,-0.00936933769492388,0,0,0,0,0.153075489262297,0.0894661539526871,0,0,-0.0477666664172249,0.018810369272326,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0.152856490736145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178260625793621,0,0,0,0,0.236518806306036,0,0,0,0,0,0,0,0,0,0,0.0301459651638704,0,0,0,0,-0.075961368323884,0,0,0,0.0339978634429807,-0.101388440419591,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.0955536139593525,0.0823859489895561,0,0,0.0824201482433732,0,0,0,0,0,0,0,0.359600232877656,0,0,0,0,0,0,0,0.022272049038528,0,0,0,0,0,0,0,0,0,0,0,0.0241820729919552,0,0,0,0,0,0,0,0.111344280798983,0,0,0,-0.1168706243717,-0.0270598087907813,0,0,0,0,0,0,0
X300014.SZ,0,0,0.109299639966688,0,0,0.0346958308739381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247218504699695,0.0262150421362988,0,0,0,0,0.0628246569161707,0.0496889886970978,0,0,0,0,0,0,0,0,0,0,0.336769039722203,0,0,0,0,0,0,0,-0.0747849867077909,0,0.0137300928782784,0.010342116164927,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,-0.0558169140060302,0,0,0,0,0,0,0,0,0,0,-0.10660355353259,0,0,0,-0.19884860414194,0,0,0,0,0,0,0,0.400503828427059,0,0,0,0,-0.271142428624765,0,0,0,-0.041188955562472,0,0,0,0,0,-8.67361737988404e-19,0,0.233458927378788,0,0,0,0,0,0.0340218209597322,0.00570712968387319,-0.0066685431393182,0.0242075704840007,0,0,0,0,0
X002129.SZ,0,0,0,0,0.115854549049522,0,0,0,-4.33680868994202e-19,0,0,0,-0.0391081566312357,0,0,0,0,0.0660998185070902,0,0,0,0,0,0,0,0.0867685012183115,0,0,0.0972113605643998,0.0458450604270067,0,0,0,0.15611595090149,0.0634856200214743,0,0.0308908738520798,0,0,0,0.384523347785503,0,0,0,0,0,0.0691924372441363,0,0,0,0,0.00078474968235116,-0.028305863672918,0,0,0,0,0,0
X600703.SH,0,0,0.0251595160346295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.172140654562112,0,0,0,0,0,0,0,0,0,0,0,0.0146078909919919,0,0,0.129489872345564,0,0,0,0,0,0.0474060587961009,0.418529721620896,0,0,0.139403745105803,0,0.0272492673523313,0.039954475435039,0,0,-0.0722078018195661,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416344657539553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130247780737974,0,0.155799475015844,0,0,0.136096955447923,0.0379571607230772,0,0,0.090376382553898,0,-0.00835722788724689,-0.0180788023188907,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.0850726128550949,0,0,0,0,-0.0635150270174498,0,0,0,0.232797086589312,0,0,0,0,0,0,0.168826569073293,0,0,0,0.0788898218137463,0,-0.0511876464349908,-0.0651020359737255,0,0,0,0,0,0,0,0,0,0,0,0,-0.0824434685769479,0.0412431388569568,0,0,0,0.0828658653864107,0,0,0,-0.0027099003944491,-0.0393130215964656,0,0,0,0,0,0
X002236.SZ,0,0,0.382103838371544,0,0,0,0,0,0,0,0,0.268787226049994,0,0,0.452882470776674,0.043360062675368,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.179072541360429,0,0,0,0,0,0,0,0.126636001007412,0,0,0,0,0.105885442266952,0,0,0,0,0,0,0,0,0,0,-0.00237495532399906,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0.177369772146389,0.0492355715675678,0.213469679959593,0,0,0,0,0,0,0,0,0,0,0,0,0.0546674368476557,0,0,0.0149938671393197,0,0.00362528131398982,0,0,0,0,0.0443142127202101,0,0,0.0396081140573592,0,0,0.0391170215791052,0,0,0,0.0372667988834096,0,0,0,0,0.0238217180246926,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.194138348940404,0.2234253995642,0,0.0633683143557735,0.387778039236908,0.253170722478094,0,0,0,0.0658475451128234,0,0,0,0.199334241617833,0,0,0,0,0,0,0,0,0,0,0,0.226426820901054,-0.421526685798235,0,0,0,0,0,0,0,0.0388009313748408,-0.0570011048838366,0,0,0,0,0,0
X002241.SZ,0,0,0.0853673622691206,0,0,0,0,0,0,0,0,0,0,0,0,0.175605290578806,0,0,0,0,0.0477149726333854,0,0.0326065589439691,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606690599198315,0,0,0.216590419313382,0,0,0.05541349365014,0.0952112848541009,0,0.199206939973941,0,0,0,0,0,-0.00722759628832528,-0.0186792033790066,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.0316838602164056,0,0,0,0,0,0,0,0,0,0.289177816870808,0.0902892500838698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131622144878869,0,0,0,0,0,0.055877365389387,0,0,0,0.0392376358214541,-0.0322110904024277,0.0970658774978533,0,0,-0.0427205230150987,0,0,-0.0113302208030905,0.00484093379139148,0,0,0,0,0,0,0
X000157.SZ,0,0,0,-0.0453446408812946,0,0,0,0.238885118871989,0,0,0,0,0.174878918784816,0,0,0,0,0,0.338405816046258,0.0756569642055162,0,0,0,0,0,0,0,0,0,0.0366254352172077,0,0,0,-0.0410030087744229,0,0,0.0385674082307211,0,0,0,0,0,0,0,0,0,0,0,-0.0176701535595753,0,-0.0207919155117751,0.0016097642080886,-0.0291380777387472,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.170914125906567,0,-0.0886244919695015,0,0,0,0,0,-0.190729422829577,0,0,0,0,0,0,0,0,-0.158381002135476,0,0,0,0,0.0182041556748538,0,0,0.127077189246117,0,0,0,0.00838664461557022,0,0,-0.0375440546852081,-0.0825922578773134,0,0,0,0,-0.0772762369737272,0,0,0.235935239451714,0.307474443616797,3.46944695195361e-18,0.0731500147359689,0,0,0.0162651465900435,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0.110587679999001,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192181781368156,0,0,0.134569674990057,0,0,0,0,0,0,0,0,0,0,0,0,0.0765207749474031,0.206994417389225,0,0,0,0,0.0295744010209648,-0.00804799517180901,0,0.00278649515349087,0,0,0,0,0,0,0
X600522.SH,0.0675070985852388,0,0,0,-0.0628326419358247,0,-0.0760484653503345,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0947457737987289,0,0,0,0.16450021747272,0,0,0.085808582387455,0,0,0.0577703664449896,0,0,0,0.0209598433952245,0.0986898557400496,0,0,0,0,0.0630593354974523,0,0,0,0,0,0,0,0.00849345847841156,0.0132000021572425,-0.0749253293215819,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.0620730693331713,0,0,0,0,0,0,0,0,0,0,0.340282345316846,-0.107953575389091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00301930223096255,0,0,0,0,0,0.0407311576589034,0,0,0.0646152579098065,0,0,0,0.01968832705828,0,0.00133941379783069,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255220089460444,0,0,0,0,0,0,0,0.414315998487723,0.143263911284406,0,0,0,0,0,0,0,0,0,0.0664962495369569,0,0,0,-0.195043760766652,0,0,0,0,0.545568865856694,0,0,0.200089007566693,0,0.163511725590038,-0.0458946557236447,0,0,0.0405821950067498,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484213063428239,0,0.0693671358184578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23215791237735,0,-0.208861266414332,0,0,0,0,0,0,0,0,0,-0.106090874622877,0.517771829369535,0.0764252536482529,-0.102941953018939,0,0.0537324557304875,-0.0676742331449957,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0311593546215632,0,0,0.0593780125230282,-0.00928373821110982,0,0,0.127298458880581,0,0,-0.00221142099274889,0,0.0157104468356871,0,0,0,0,0,0.212194823901164,0.189006343409597,-0.0173582711836345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842177847840731,0,0,0.00151766230653432,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13058187945102,0.0166005973462482,0,0,0.170075145396221,0,0,0,0,0,0.0841743209999798,0,0,0.0401513284527124,-8.67361737988404e-19,0.0388273151984957,0,0,-0.159992918227637,0,0,0,0,0,0,0,0,0.00869061590189534,-2.16840434497101e-19,0,0,0.110303750675673,0,0,0.0303639237061756,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116980101821029,0,0,0.0622043253573912,0,0.236150650294096,0,0.17001264692844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456634764314086,0,0,0,0,0,0,0.0992384942478417,0,0,0,0.0299419286226935,0,0,0.00213041128384616,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0.140236409529452,0,0,0,0,0.0233811218193064,0,0,0,0,0,0,0,0,0.208678874411989,0,-0.0638672036163679,0,0,0,0,0,0,0,0,0,0.143986254799517,0,0,0,0,0,0.0215657951971398,0.18351819511958,0,-0.0812645629212554,0,0,0.156191085372497,0.105337237918132,0,0.0146433152456217,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27653587513853,0,0,0,0,0,0,0,0,0.119318982097413,0,0,0.302765663759273,0,0,0,0,0,0,0.391248951447378,0,0,0.0891816431755953,0,0,0,0,0,0,0,0,0,0,-0.126033765487184,0,0.182197092868505,0.00806415861270134,-0.0340250583133745,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100197414936826,0,0,0,0,0,0,0,0,0,0,0,0.096054832479703,0,-0.0253113433566701,0,0,0,0,0,0,0,0.188725206014422,0,0,0,0,0.0429878361212057,0,0,0,0,0,0.101470599694385,0.17192525257753,0,0,1.35525271560688e-20,-0.0178925994786488,0,0,0,0,0,0
X002028.SZ,0.109088982890693,0,0,0,0,0,0,0,-0.0345663081202404,0,0,0,0,0,0,-0.0926095754083995,0,0,0,0,0,0,0.200547259148729,0,0,0,0,0,0.0144522509433031,-0.0638038930418088,0.381756490088321,0,0,0.0807013483074012,0,0,0,0,0,0,0.185792711817857,0,0,-0.0190529162215703,0,0,-0.178997775215122,0,0,0,0,0.0910931181284828,-0.0870392663446456,0,0,0,0,0,0
X300142.SZ,0,0.193379920148359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120928899213629,-0.204297685773848,0,0,0,0,-0.135939173378117,0,0,0.255105328916547,0,0,0.34418490718836,0,0,0,-0.0575734699173196,-0.0705554280835936,0,0,0,0,0,0,0,0,0,0,-0.0683255908244966,0,0,0.0118051118519185,0.0118212656575224,0,0,0,0,0,0
X600702.SH,0,0,0,0,0.0840062554506954,0.393736939554046,0,0,0,0,0,0,0,0,0.157196448538507,0,0,0,0.156936348224929,0,0,0,0,0,0.0747558145511555,0,0,0,0.302579313152193,0,0,0,0.0842673164044827,0,0,0,0,-0.0401143299975242,0,0,0,0,-0.0448239167920243,0,0,0.0620220292393668,0,0,0,0,0,0.0319962275763223,-0.0148939632322927,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0.0056036516493116,0,0,0,0,0,0,0,0,0,0,0,-0.220398917382239,0,0,-2.16840434497101e-19,0.0641806798947761,0,0.0120479115198404,0.226685971965865,0,0,0,0,0,0,-0.139980960502779,0,0,0,0,0,0.0141163084237179,0,0,0,0,0,0,0.0864080792651417,0,0.204480019648629,0,0,0.000609874124173148,0,0,-0.0412186453030261,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134952446468654,0.168740909778026,0,0,0,0,0,0,0,0,0,0,0.052835657572039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279705821007161,0.0548912288704785,0,0,-0.0906589604721493,0,0,0,0,-0.0959800360678664,0,0.027761253034894,0,0,0,0,0,0
X000921.SZ,0,0,0,0,0.0302579901270849,0,0,0,0,-0.0191755243404393,0,0,0,0,0,0,-0.152111346077582,0.0392268998833731,0,0,0,0,0,0,0,0,0,0,0.037225070912148,0,0,0,0,0,0,0,0.101465124845089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0357027627386888,-0.00261313090697591,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.187234400888466,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.070515035143416,0,0,0,0,0,0,0,-0.0715727444720333,-0.41657211362311,0,0,-0.0507634876637356,0,0.194818010646404,0,0.0450034957696509,0,0,0,0,0,0,0,0.331701250299963,0,-0.064015107193958,0,0,0,0,-0.05466586257717,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.711307193678315,0,-0.0376755009296754,0,0,-0.433069839825028,0,0,0,0,0,0,0,0.112644524328368,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.214924448648234,0,0,0,1.24339324125942,0,-0.95996027856011,0,0,0,1.53380375370656,0,0,0,0,0,0
TED,0,0,0,0,0,0,0.179569357290989,0,0,0,0,0,0,0,0,0.107857375682568,0,0,0,0,0,0,0,0,-0.0250118254959398,0,0,0,0,0,0,0,0,-0.259706293415343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,-0.227463120393724,0.619431847386546,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0.144507607558047,0,0,0,0,0,0,0,0,0.126914818847069,0,0,0,0,0,-0.0902540698877668,0,0,0,0,-0.155870431607574,0,0,0.127952338908042,0,0.110830791625738,0,0,0,0,0.0974531394104612,0,0,0,0.0590568310043828,-0.173709795653961,0.0299835920063251,0,0,0,0.000995308165336664,0,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.0842301073779438,0,0,0,0,0,0,0,0,0,0,0.0676625493059362,0,0,0,0,0,0,0,0,0,0,-0.0401929599672151,-0.0472320381347952,-0.0111270404485739,0.0169550698318126,0,0,0,0,0,0,-0.0040125015238477,0,0,0,0.0556141701981751,0,-0.0185097795035936,0,0,0,0,0,0,0.00855582977736727,0,-0.0136890810368441,0,0.0216729954343366,0,0,0,0,0
MKvol,0.00398554278653581,0,0,0,0.000161070766356866,0,0,0,0,0,0.000270476779022653,0,0,0,0,0,0,-0.00164607678626235,0,0,0,0,-0.000835327826678814,0,0,0,0,0,0,-0.000422445741783328,0,0,0,0,0,0,0.000918280089327049,0,0,0,0,0,-4.57547609779451e-05,0,0,0,0,0,0,0.000651603908245481,2.71050543121376e-20,0,-0.00132676974465787,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0.00612397923144112,0,-0.0030007329452493,-0.00162138431758519,0,0,-0.00208446850825622,0,0,0,0,-0.00677273813810697,0,-0.000472193361913324,0,0,0,0.00539148326469684,0,0.0033548804675952,0,0,-0.000755004459847916,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.000775418625861644,-0.00112470411271237,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102067810311111,0.00923728406798325,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0.0163441231752608,0.00120812347629114,0.0123375442056241,0,0,0,0,0,0,0,0,0,0,0,0,0.00434064150930143,0,0,0,0,-0.000783741467379694,0,0,0,0,0,0,0,0,0,0,0,-0.000455601304292387,0,-0.0173897245648427,0,0,-0.0160062799648077,0,0,0.0109852440526532,0,0,0,0,0,0.000782775405591015,-0.0237807801814172,0,-0.00232495681832528,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00387230702324679,0,0,0,0,0,0,0,0,0,-0.001695724388381,0,0,-0.00136808174477755,0,-0.0134160477036333,0.00908641541763746,0,0,0,0,0,0
