,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X002304.SZ,X600276.SH,X000858.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600118.SH,X600703.SH,X000559.SZ,X600031.SH,X600271.SH,X000100.SZ,X600066.SH,X600372.SH,X002241.SZ,X000157.SZ,X002236.SZ,X600089.SH,X600741.SH,X002475.SZ,X002292.SZ,X000338.SZ,X300124.SZ,X002465.SZ,X002506.SZ,X600177.SH,X300003.SZ,X000568.SZ,X002074.SZ,X002129.SZ,X600839.SH,X002049.SZ,X000977.SZ,X002294.SZ,X002276.SZ,X600582.SH,X000547.SZ,X300001.SZ,X600867.SH,X002085.SZ,X002180.SZ,X000800.SZ,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000157.SZ,0,0,0,0,0,0,0,0,0.130102626837781,0,0,0.0597401979583467,0,0,0.161792040547264,0.0625886260695735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113738777975223,0,0.0213164480283516,0.183054646641292,0,0,0,0,0,0,0,0,0.0321699358316745,0,0,-0.0199745213512346,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0318796038988387,0,0,0,0,0,0,0,0,0,0,0,0,0.0836551176434144,0,0,0.0747641396033394,0.150176212494064,0,0,0.0867584478674919,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0967170583431192,0,0,0,0,0,0,-0.0303962121014662,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.304462223751769,0,0,0,0.0545132771132051,0.015691068270263,0.0341752240534283,0,0,0,0,0.0449893379922146,0.103526387386194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0856698297367579,0,0,0,0,0,0,0,0,0,0,0,-0.0473457118651909,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.050592741842677,0,0,0.0675714030408538,0.328148590937706,0,0.0717477406533045,0.137916395587288,0,0,0,0,0,0.0634411048547093,0,0,0,0,0,0,0.0113989851929369,0,0,0,0,0,0,0,0,0,0,0.103093069292994,0,0,0,0,0,0,0,0,0,0,0,0,-0.00699858173044223,0,0,0,0,0,0,0
X002475.SZ,0,0,0.0255797873224266,0,0,0.0423346463993484,0,0,0,0,0,0,0,0,0,0,0,0,0.351566705456022,0,0,0,0,0,0,0,0,0.267145720788974,0,0,0,0,0.30157455878381,0,0,0,0,0,0,-0.0536281881713569,0,0,0,0,0,0.280371865042233,-0.29427698281197,0,0,-0.0079776217156132,-0.00785672651823396,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132036638494011,-0.361270022128114,0,0.0485934143247485,0,0,0,0,0,0,0,0,0,0,0,0.184551996846947,0,0,0,0.177411985794059,0,0,0.178926924743438,0,0,0,0,0,0.0779730687743441,0,0,-0.000882313401464586,0,0,0,0,0,0.481312771546699,-0.522811577215802,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.148222841213283,0,0,0,0,0.101635208113466,0,0.0304964726365008,0,0,0.00760086262841833,0.0760061124217597,0,0,0,0,0,0,0,0.0859090658680667,0,0.0200307090693694,0,0,0,0,0.0171866596923191,0,0,0.0479964901564912,0,0,0,0,0,0,0,0,0.152217998053863,0,0,-0.0314422255701732,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207854646221491,0,0.0658259141936131,0,0,0,0,0,0,0,0,0.0261774557607425,0,0.0480851102692043,0,0.157828808135284,0.041079257950904,0,0,0,0,0.197145813591991,0,0,0.06175850550778,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.00784069542415223,0.0504817769761067,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0.234680621543058,0,0,0,0.110583464883677,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.230235494621749,0.0815091147564993,0.0992522498146472,0.0559691042132017,0,0,0.037190111041415,0,0.0121796937989108,0,0,0,0.00754882997936959,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213289310986572,0,0,0,0,0,0,0,0,-0.0106958187204337,0,0,0,0,0,0,0.0998940774349896,0,0,0.131530279818442,0,0.270769701165432,0,0,0,0,0,0,0,0,0,0,0.0101462034198685,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024487186348451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476601730498413,0,0,0,0,0,0.127378507310976,0,0,0.154655904311203,0,0,0,0,0,0,0,0,0.150448643369645,0.10073541879989,0,-0.0473407133074494,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411382915353644,0,0,0,0,-0.0188428862563161,0,0,0,0.0984115120061149,0,0.350110226917326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365338261455993,0,0.0389356828195699,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0.153278907706229,0,0,0.0468383476235571,0,0.0317070263412863,0,0,0,0,0,0,0,0,0.0658184081161686,0.123935005917058,0.0171011993096035,0,0.0159227096839354,0,0.0611923452796977,0.0519781621796438,0,0.105336672734599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0147139486620428,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43744712728542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15121029379795,0,0.00593556804467767,0,0.08202376715342,0,0.0226428665817991,0,0,0,0,0,0,0,-0.0182782856411547,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0973168757967092,0,0,0,0,0,0,0.102826413788321,0,0,0,0,0,0,0,0,0,0,0.0604843656945694,0,0,0,0.0396396273706469,0,0.0388185957453174,0,0.079876339213445,0,0,0,0.0877424743641095,0,0,0,0,0.108844724467064,0,0,-0.0160300851078066,0,0,0,0,0,0,0
X600839.SH,0,-0.0615860013798095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361597923985878,0,0,0,0.133307563225804,0,0,0,0,0.09347184086691,0,0,0,0,0.0942502958200933,0.121006153273197,0.203828669834553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0.190099794790718,0,0,0,0,0,0,0,0,0,0.305302731113655,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0352251247857901,0.0303156478747015,0.223903094041177,0,0,0,0.154748605507999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0721687437996456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0633912237151116,0.0906748094845354,0.148577020833365,0,0,0,0,0.373419551216114,0,0,0,0,0,0,0,0,-0.0503728342086286,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,-3.46944695195361e-18,0,0,0,0,0.0719503126620009,0,0,0,0,0,0,0,0,0.0644772232620015,0,0.013037317037936,0,0.143915718261929,0,0,0.0186898995464865,0,0,0,0,0.0569568155643114,0,0.120459527338363,0,0,0,0.0485691782723052,0,0,0,-0.0258303987583642,0,0,0,0,0,0,0
X002276.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0850220861765266,0,0,0,0.167276036146484,0,0,0,0,0.3028235132268,0,0,0,0,0,0,0,0.0921523666799549,0,0,0,0.121810146203085,0,0,0,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327498331745395,0,0,0,0,0,0,0.0731446777471439,0.111384637455985,0,0,0,0.154902341783957,0.271593109485894,0,0.182580317721429,0.0385017926653144,0,0,0,-0.0042022764735124,0,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0.337750906946852,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104677462002794,0,0,0,0.0879403652551369,0,0,0,0,0.163969636204791,0.0323244237371878,0,0.0452874838712916,0,0.032582171784353,0,0,0.0294518996733081,0,0,0,0,0,0,0.00467907706169585,0,0,0,0,0,0,0
X300001.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605419422743553,0,0,0,0,0,0,0,0,0,0,0,0.0516431902716762,0,0,0,0.176446960614508,0,0,0,0.0111466707432017,0,0.115885123932635,0,3.46944695195361e-18,0,0.0589803492851478,0.198415676587753,0.0901884557848962,0,0,0,0,0.00235158747204107,0,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0.0388340333912852,0,0,0,0,0,0,0.00910068335422203,0,0,0,0,0,0,0,0,0.31215169671974,0,0.0252637799307148,0,0,0,0.0355325396064309,0,0,0.0915508187724333,0,0,0,0,0,0.111624166092679,0,0.0206202497665134,0,0,0,0,-0.0343113642209458,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225987441517938,0,0,0,0,0,0,0,0.106576711068676,0,0,0,0.145796968041709,0,0,-0.00719705595908461,0,0,0,0,0,0,0.173203913754696,0,0.14367744090214,0,-0.114543110957593,0,0,0,0,0,0,0,0,0,-0.00708839335659417,-0.104704839919149,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181175755593576,0,0,0,0,-0.0299841355643018,0,0,0,0,0,0.171663819291239,0,0,0,0,-0.0997779327615979,0,0,0,0,0,0,0,0.0993010823634455,0,0.0754792164313933,0,0,0.207446980180167,0,0,0,0,0,0,-0.0243594743692228,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0800466597639748,0,0.0886162574860946,0,0,0,0,0.0648692236864026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187266124042607,0.393230456179163,0,0,0.0942954147748956,0,0,0,0.0103778169645457,0,0,0.0225654319663056,0,0,0,0,0,0,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0.31380862746454,0,0,0,0,0.0223845272212597,0,0,0,0,0,0.00371756690838222,0,0,0,0,0,0,0.0427551597859636,0.0696161052189062,0,0,0,0,0,0,0.18191028152233,0,0,0.120629604374645,0,0,0,0.0798083633987674,0,0,0,0,0,0,0,-0.0087017004643763,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-0.0109341092167663,0,0,0,0,0,0,-0.0137912651912329,0,0,0,0,0,0,0,0,0.150465733444917,0,0.0470459629973947,0,0,0,0,0,0.0233959369049897,-0.0888055445334637,0,0,0,-0.156166274753606,-0.106303777629014,0,0.107490356573287,0,0.08508886112794,0,0,0,-0.0184593143717034,0,-0.0117283583225639,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.399061946227781,0,0,-0.501160335786142,0.0967390744427918,-0.103289256193863,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.383739916151472,0,0,0,0.46712814853005,0,0,0,0,0,0.839010448885204,0,0,0,0,0,0
TED,0,0.0487056082611142,0,0,0,0,0,0,0,0,0,0,0,0.249954268322193,0,0.549519152856495,0,0,0.0890313924348039,0,0,0,0,0,0,0,0,0,0,-0.0578184118850088,0,0,0,0,0,0,-0.776591713015792,0,0,0,0,0.203780033498758,0,0,0,0,0,0,0,0.410230862135811,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0.0341517531402954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12490108299838,0.0856173318660742,0,0,0,0.264925699127201,0,-0.0873289679335776,0,0,-0.140189184469549,0,0,-0.112916287967772,0,0,0,0,0,0.144739885605005,0.0966835131895711,-0.173032286590159,0,0,0,0.0218910644158442,0,0,0.291863924492346,0,0,0,0
MKreturn,0,0,0,-0.139945736808091,0,0,-0.212201578779047,0,0,0,0.333519829820732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0746181649179742,0.017540012220489,0,0,0,-0.114895572066727,0,0,0,0,0,0.0596799894118873,0,0,0.0332446377718976,0,0,0,0,0,0,-0.0624475450332588,0.0500546410859239,0.329309934799852,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-0.00307440158465821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00241650780357796,0,0.00444209411321561,0,0,0,0,0,-0.00121750946666291,0,0,0,0,-0.00861638547552196,0,0.00374773504073994,0,-0.00180865842085946,0,0,0,0,0.00534665097877222,0.00465136351759113,0,0,0,0.0114091565575598,0,0
CarbonVol_Shenzhen,0,-0.0372193488647334,0,-0.0924387963194174,0,0,0,0,0,0,0,-0.0612113688947639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503309164259025,0,0,0,0,0,0,-0.0958851024044538,0.00122711625916809,0,0,0,0,0,0.0261647583182558,0.031038225988683,0,0,0,0,0.0412125870080871,0.172103862916049,0,-0.0829361493468771,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0.00143660696776785,0,0,-0.000402333503654383,0,0,0.000246148411136829,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,1.0842021724855e-19,-0.00627775416159496,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000435095217860963,0,0,0,0.0043998533202505,0,0,0,0,0,0.0135684269889466,0,0,-0.00668436888846434,0,0.0263610733892527,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00804319826931706,0,0,0,0.00149158353290874,0,0,0,0.000810347385113321,0,0,-0.009226078764286,0,0,0,0,-0.00258343020654681,0,0,-0.00226726956041853,0,0,0,0,-0.0118453857264815,0.0111915471795297,0,0,0,0,0,0
