,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X600690.SH,X600809.SH,X000651.SZ,X002371.SZ,X000568.SZ,X003816.SZ,X600104.SH,X000725.SZ,X000063.SZ,X300124.SZ,X600031.SH,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X000100.SZ,X002241.SZ,X600418.SH,X002179.SZ,X600584.SH,X002463.SZ,X000977.SZ,X600089.SH,X600703.SH,X000066.SZ,X600372.SH,X600839.SH,X000157.SZ,X002028.SZ,X002236.SZ,X002049.SZ,X600522.SH,X600741.SH,X002456.SZ,X600066.SH,X600183.SH,X600460.SH,X601877.SH,X002156.SZ,X000661.SZ,X002129.SZ,X600487.SH,X000800.SZ,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496440804389935,0,0,0,0.48011277796662,-1.73472347597681e-18,0,0,0,-0.0350496839931788,0,0,-0.00701526391837898,0,0,0,0,0,0,0,-0.0591273734551368,0,0,-0.170480477948424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283910472111253,0,0,-0.0889483490319294,0,0
X600104.SH,0,0,0,0,0,0,0,0.0967696135969647,0,0.0963855114825819,0.0845510307289456,0,0,0,0,0,0,0.0099689189462526,0.0494100701522148,0,0.0773797981372506,0,0,-0.0465511125660121,0,0,-0.00777218870433215,0,0.181259164854221,0,0,0,0,0,0,0,0,0.120270301115071,0,0,0.153968237774474,0,-0.00873269002800113,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023374595035734,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0966487430604804,0,0,0,0,0,0.00559595298532964,0.428683586020181,0.0135104806126176,0,0,0,0,0,0,0,-0.0149836087336828,0,0.106453080397057,0,0,0.085293119726962,0,0,0,0,0,0,0.0264044118315684,0,-0.0454046971777735,0,0,0,0,0,0,0,0,0,0,0,0.0225307844378087,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157777553382975,0,0,0,0,0,0,0,0,0,0,0.0440167221312483,0,0.168688309460403,0,0,0.138734156799456,0,0,0,0,0.0560617853512442,0.397304811244964,0,0,0,0,0,-0.110032889560393,0,0,0,0,0,0,0,0,0,0.0681900075852594,0,0,0,3.46944695195361e-18,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481977881443441,0.0134110565395311,-0.0639836821346277,-0.00876902609596054,0.274364570912329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137394404228148,0,0,0,0,0,0,0,0,0,0,0,-0.138253445265561,0,0,0,0,-0.0836620706092078,0,0
X600031.SH,0,0,0,0.0750454643168953,0,0,0,0.385716685162632,0,0.103192843460232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376067772522516,0,0,0,0,0,0.0206759350209725,0.190306363313233,0.050318344225157,0,0,0,0,0,0,0,-0.0165910807615322,0,0,0,0,-0.0103032283859322,0,0,0,0,-0.0255911262973403,0,0,0,-0.0152460810069481,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203005837873658,0,0,0.130883697773185,0,0,0,0,0,0,0,0.026711572073212,0,0,0,-0.0147348736458515,0.212063847794066,0,0,0,0,0.0167999761216047,0.119103184993736,0.0644180058048266,0,-0.0466610734940765,0,0,0,0.0441364479822039,0,0,0,0,0,0.0324262822447617,0,-0.0019541506812061,0,0.0350647589077325,0,0
X002304.SZ,0,0.531384865672284,0,0,0,0,0,0,0,0.0289067815259868,0,0.119208580787023,0,0,0.092825978183732,0,0.0563737753611222,0,0,0,0,0,0,-0.111240753014633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263454946600907,0,0,-0.18224667245809,0,0,0,0,0,0,0,-0.0896647765642992,0,0,0,0,0,0,0
X000338.SZ,0,0.110093832685516,0,0,0,0,0,0,0,0.229860074090789,0.13429552884474,0,0,0,0,0,0,0,0,0,0,0.0566893920162736,0,0,0,0,0,0,0,0,0.00563669738440498,0,0,0.215342521099209,0,0,0,0,0.0315948292095301,0,0.0927746098471662,0,0,0,0,0,0,0,0,0,0,0,0.026843874095337,0,-0.0389942166854288,0,-0.00120373881006925,0,0
X000596.SZ,0,0,0,0,0,0,0.323745678516394,0,0,0.383305862944957,0,0,0,0.103742767961289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311203051919707,0,-0.19752768742929,0,0,0,0,0,0,0.0312618769587128,0,0,0,0.0485565998935794,0,0,0,-0.0307438532634813,0,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0.0763203185351734,0,0,0,0,0,0,0,0.203354779090668,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.249168434031119,0,0,0.130223035522908,0,-0.0358973936027293,0,0,0,0,0.0198830990488517,0,0,0,0.0965153351063664,0,0,0,0,0.131731098363688,0,0,0.690306375608248,0,0.0375913141927018,0,0,-0.0150916254577165,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.00943453887797695,0,0,0.00703794439937139,0,0,0,0,0,0.23558723597406,0,0.223016673349388,0,0,0,0,0,0,0,0,0,0.0280360755120056,0,0.0838317164320017,0,0,0,0,0,0,-8.67361737988404e-19,0,0.150623003454661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.274412190506833,0,0,0,0,0,0,0,0,0,0,0,0.177860685970977,0.094334922302631,0,0,0,0,0,0,0,0.130330910603267,0,0,0,0,0,0.225242007239453,0.0964440755647196,0,0,0,0,0,0,0.0225196189385927,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0607596388658481,0,0,0,0,0
X600418.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0750589331047839,0,0,0,0,0,0,0,0,0,-0.250800986145515,0,0,0,8.67361737988404e-19,0,0.137940275425881,0.513411773048517,0,0,0,0,0,0,0.132798800558826,0.258583625073138,0.0429185470814842,0,0.0983611627386815,0,-0.216661209622,0,0,0,0,0,0,0,0.0153357580599999,0,0,0,0.0663835794726698,0,0
X002179.SZ,0,0.0091444588024918,0,0.0804502330134689,0,0,0,0,0,0,0,0,0,0,0.257830800780108,0,0,0,0,0,0.0783610036417517,0,0,0,0,0,0,0,0,0,0.069308125048782,0.0477418653614813,0,0,0.0439660650335134,0,0,0,0,0.0483432543173073,0,0,0,0,0,-0.0547652773118542,0,0.12311161951649,0,0,0,0,0,0,0,0,0.016871978538635,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219703622399885,0,0,0,0,0,0,0,0,0.154728197155359,0.155165663409494,0,0,0,0,0,0,0.0434265472394392,0,0,0,-0.24868663179594,0,0.133752551531697,0,0,0,0,0,0,0,0.125881188454455,0.00689627204807736,0,0,0,0,0,0,0,-0.0678322731570192,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0.237925847503135,0,0,0,0,0,0,0,-0.149245947648694,0,0,0,0.0401922755255713,0,0,-0.0707538668631221,0,0,0,0.0199248613321705,0,0,0,0,0,0,0,0,0.443404828270544,0,-0.0918496730233755,-0.0218325525639734,0,0.565017457485815,0,0,0,0,0,0,0,0,0,0,-0.0217575965939806,-1.38777878078145e-17,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176309798016091,0,0,0,0,0,0,0,0,0.115806573773654,0,0,0.140127823533948,0,0,0,0.0968606920135426,0,0.0273679330994888,0,0,0,0.124319388661689,0,0,0.0952032345301506,0,0,0.0389128344197269,0,0,0,0.119828864636845,0,0,0,0,0,0,0.0264781414889711,0.0719801296526586,0,0.0937127018029559,0,0
X600089.SH,0,0.0568319195491367,0,0,0,0.214843912966802,0,0,0,0,0,0.040589320687439,0,0,0,0,0.0539464923116272,0.120067913580237,0,0,0.123404128245632,0,0,0,0,0,0,0,0,0,0,0,0,0.0720518205903424,0,0,0,0.122785753366587,0,0.0118539243350261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00912158181322269,0,0,0,0,0.203437003445671,0.0365170033037891,0.0991085415083128,0,0,0.0353467801795743,0,0.0514114332599802,0,0,0,0.158932508641285,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.127069194006502,0,0.160594053706888,0,0,0.020186887892443,0,0,0,0,0,0
X000066.SZ,-0.0590699205702992,0,0,0,0,0,0,0,0,0,0,0,0,0.298466256310721,0,0,0,0,0,0,0,0.423818797548712,0,0,0,0,-0.175906089964334,0,0,0,0,0,0.0194708982117117,0,-0.0608516211312147,0,0,0,0,-0.0128903511178625,0,0.216430602317723,-0.0428330241376689,0,0.303839409880444,0,0,0,0,0,0,-0.0280624565472625,0,0.0756869762580283,0,0,0.308213662705127,0,0
X600372.SH,0,0,0,0,0.0418213842446727,0,0.0992803849515173,0,0,0,0,0,0,0.0294009781075881,0,0,0,0,0,0,0.265168721603045,0,0.0828703860866112,0.158252454980315,0,0,0,0,0,0,0,0,0.0499677905414942,0,0,0,0,0,0,0,0,0,-0.092509617059237,0,0.00484964989493365,0,0,0,0,0,0,0,0.0677549288374782,0,0,0,0.0687444484244427,0,0
X600839.SH,0,0,0,0,0,0,0.172003483969367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220654282958821,0,0,0,0,0,0.322173710153673,0,0,0,0,0,0,0,0,0,0,0,0.132204384159086,0,0,0,0,-0.172839581619197,0,0.144466378415663,0,0,0,0,0,-0.0953462848505846,0,0,0,0.0357608044800131,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.14928889343835,0,0,0,0.0589131749201455,0.118746431079702,0.11741655872202,0.320284238776545,0,0,0.0332252042316151,0,0,0,0,0,0,0,0,0,0,0,0.0525805734576111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472389776760063,0,0,0,0,0,0.0192452583907872,0,0,0,0,0,0
X002028.SZ,0,0.141344151736721,0,0,0.0522439758210417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0256023957438665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242367061470484,0,0,0,0,0,0,0.0571730930106848,0,0,0,0,0.0044927978967757,0.0957952457638062,0,0,0.0357471078449748,0,0
X002236.SZ,0,0,0,0,0,0,0,0.000126967132829331,0,0,0,0,0,0.136564487202425,0.146922213985938,0,0.114084518881113,0,0,0,0.146797680128078,0,0.0747930875011894,0,0.0305611980961959,0,0,0,0,0,0.0132421800418963,0,0.0382321355579469,0.010103108059861,0,0,0,0,0,0.0242671814802738,0,0,-0.0081597098380377,0,0,0,0,0,0,0,0,-0.00662709967094209,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.211650231884429,0,0,0,0,0.0192195615939305,0.0877770840747427,0,0,0,0,0,0,0,0,0,0,0.129435460158241,0,0,0,0.426891933164918,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.108919704806381,0,0,0,0,0,0,0,0,0.136539877317102,0,0.0143165603148899,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302876090174392,0,0,0,0,0,0.0257024262157545,0,0,0,0,-4.33680868994202e-19,0.187029662603612,0,0.115639505217373,0,0,0,0,0,0,0,0,0,0,0.0212809293440884,0,0,0,0,0.0702206384324336,-0.138270563026808,0,0,0,0,0,0,-0.0124057396686558,-0.0703440873278362,0,0,-0.0021245516293481,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00763817597209845,0,0,0,0,0.0248210240851961,0,0,0,0,0,0,0,-0.00448931162133678,0.166071650878046,0,0,0.0126544953052916,0,-0.125463165619654,0,0,0,0,0,0,0,0,0,0,0,0,0.0901715164387619,0,0,0.550481560747477,0,0,0,0,0,0,0,0.0370179597670501,0,0
X002456.SZ,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.372728055968476,0.241445739543269,0,0,0,0,0,0,0.268649490504132,0.350543124051683,0,0,0,0,0,0,-0.101120024666997,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204609969289121,0,-0.036831979992726,0.0929030925896796,0,0,0,0,-0.0947588349531577,0,0,0,0.160325167119888,0,0
X600066.SH,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.121087486943548,0,0.335699655879617,0,0,0.0473890038208565,0,0,0.0857666755622116,0,0,0,0,0,0.15483171058187,0,0,0,-0.194730343702439,0,0,-0.0429544828744924,0,0,0,0.161116115725167,0,0,0,0,-0.0223182376418426,0,0,0,0,0,0,0,0.0580829410669184,0,0,0,-0.00806960443251126,-0.0381955346724579,0,0,0,0.0252213552605156,0,0
X600183.SH,0,0,0,0,0.0375344258458565,0,0,0,0,0,0.0522267641120364,0,0,0,0.0129137966532144,0,0,0,0,0,0.218060898081332,0,0.0628972808159037,0,0,0,0.0796487580303682,0.0694981318908795,0,0,0,0,0.0689856583835518,0.120933042920838,0,0,0,0,0,0.00956498943037697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197356463198654,0,0,0.0887636465381802,0,0,0,0.183652439856475,0,0,-0.0572830940122287,0,0.0634898855308985,0,0,0,0.385255697127033,0,0,0.178500693632899,0,0,0,0,0,0,0.00905040077669514,0,0,0,0,0,0.0250465868807502,0,0,0,0.034882066023504,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0.0602506586814538,0,0,0.0370803586437551,0,0,0,0,0,0.212602579604248,0,0,0,0,0.0192607125630794,0,0,0.026520587169999,0,0,0,0,0.0617576715417329,0,0,0,0.0169629544049732,0,-0.0106677753424318,0.0445191520454551,0,0,0,0,0,0,0.0686820732042888,0,0,0,0,0.0234155464978116,0,0,0,0,0,0
X002156.SZ,0,0,0,0,0,0,0,0,0.171400695462297,0,0,-0.161147996094896,0,0,0.0480882191286026,0,0,0,0,0,0,0,-0.0235272446552535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482363335556451,0,0,0.342754857630779,0,0,0.0776130834156493,0.325854787006798,0,0,0,0,0,0,0,0.179349836001181,0,0.121648063712628,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120602849109189,0,0,0.146286950181507,0.0597905118149298,0,0,0,0,0,0,0,-0.023562369586879,0,0,0,0,0,0,0,0,0,0.144084639012388,0,0.111429165287811,0,-0.0148986991361183,0,0.180558836052755,0,0,0,0.202765735685676,0,0,0,0,-0.165384531264566,0.00892066653577908,0,0,0,0.00261468559941206,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08511772326764,0.0366334425652778,0,0,0.332521774953165,0,0,0,0,0,0,0.0256762695661197,0,0,-0.0662691608478814,0,0.0932023085018715,0,0,0,0.0826689531309295,0.177992254362535,0,0,0,0,0,0,0,0.0959947353494293,0,0,0,0,0,-0.0518154565387134,0,0,0,0,0.094517095662596,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0936805986361527,0,0,0,0,0,0,0,0.0488509674142427,0,0,0,0.0676649710009357,0,0,0,0,0,-0.0161682089981715,0,0.189580404083783,0,0,0.45214186836395,0,0.0403811438220715,0,0,0,0,0,0,0,0,0,0,0,0.0082516901838586,0.0100187262341209,0,0,0,0.0688928917328105,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0.0468863964084644,0.0869740054984352,0,0,0,0,0.123854069435593,0,0,0,0.154898605766243,0,0,0.0255107137855446,0,0,0,0.0277852050506638,0,0,0,0,-0.0199089229622982,0,0,0,0,0,0,0,0.0554706144273652,0,0,0,0,0,0,0,0,0,0,0,-0.00533227213184097,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0.0450094529061468,0,0.0349161106734153,0,0,0,0,0,0,0,0,0,0,0,0.496540965562579,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.0703134686451054,0,0,0.0130533790663128,0,0,0,0,0,0,0.00709391460238724,0,0,0,-0.00582967710499412,0,0
Change_TY3M,0,0,0,0,0,-0.0609090425196098,0,0,-0.0375042639177661,0.0841753829418775,0,0,0.092701869390721,0,0,-0.0498751862718052,0,0,0,0,-0.0729530268824389,0,0.0785063304730989,0,0,0,0,0,0,0,0,0,0.016974755836568,0,-0.0531947990982592,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,-0.0626489592105691,0,0,0,0.0587585892032839,0,0,-0.0111180346743451,0,0
Slope,-0.0958684917552677,0,0.252931458655183,0,0,-0.122478244366568,-0.0673558075785782,0,0,0,-0.466210159007248,-0.218434190114725,0,0,0,0,0,-0.0273052831661927,0,0,0.128415501195109,0,0,0.0567822091911627,0,-0.14425245376837,0,0,0,0,-0.0124024080893683,0,0,0,0.0800301340992583,0,0,0,0,0.0543392532973659,0,0,0,0,0,0,0,0,0,0,0,0,0.202915806766512,0,0,0,-0.27860449467553,0,0
TED,0,0,0,0,0,0,0,0,0,0,-0.0426128577604509,0,0,0,0,0,0,0,0,0.0264847344301567,0.0599158316117141,-0.101789603645315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0877067964210013,0.0747785073067101,0,0.102081921610883,0,0,0.135937371542389,0,0.0464996628516721,0,0,-0.399446528475496,0.470344149985623,0,0,0,0,-0.470504757273032,0,0
RealEstate_excess,0,0,0,0,-0.0240950234937638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234591889036088,0,0,-0.182432859733826,0,0,-0.00974423890886884,-0.269289017150196,0.277020092248564,0,0,0.208512773089586,0,-0.0790850259516242,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.0239305283422851,0,0,0,-4.33680868994202e-19,-0.0306089195612437,0,0,0,-0.000122097256368786,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125761389695155,0,0,0,0.118530933745962,0,0,0,0,0,0,-0.259884977572236,0,0,0,0,0,0.0105007523144743,-0.246390485250674,0,0,0,0,0.367567023789305,0,0,0,0,0,-0.0586157505468536,0,0.0697545068930736,0,0,-0.0387409769062667,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00138579726975024,0,0,0,-0.0527799673046469,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,-0.0942677041465215,0,0,-0.0529632386894644,0,0,0,0,0,0,-0.0827336589873736,0,0,0,0,0,0,0,0,0,0,0.0507058181012,0,0,0,0,0,0,0,0,0,0,-0.781310590067651,0,0,0.444701053683257,0,0,-0.0284267503491117,0,0,-1.18614730813621,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.0115742625506452,0,0,0,0,0,-0.00541664494830825,0,0,0,0,0,0,-0.0343298585983355,0,0,0,0,0,0,0,0,0,0,0,0.0117925188333951,0,0.00817811555143979,0,0,0,0,0,0,0,0,0,0.0162112631035218,0,0.00528043992059977,0,0,0,0,0,0,-0.0891105494959875,0.0835642946592647,0,0,0,-0.066491398301138,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00602651813544865,0,0,0,0,0,0,0,0,0,0,0,0.000847003909369264,0,0,0,0,0,-0.0211809458109349,0,0,0,0.00432299057823348,0,0,0,0,0,0,0,0,0,0,0.0037552321062547,0,0,0,-0.00703318868108492,0,0.00159548791264457,0,0,-0.0155364654903464,0,0
