,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X002475.SZ,X003816.SZ,X600104.SH,X000625.SZ,X002371.SZ,X300124.SZ,X000725.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X000063.SZ,X600031.SH,X000100.SZ,X300014.SZ,X600089.SH,X002179.SZ,X000157.SZ,X000977.SZ,X002236.SZ,X600703.SH,X002463.SZ,X600372.SH,X002049.SZ,X002241.SZ,X600584.SH,X600741.SH,X000661.SZ,X600522.SH,X002129.SZ,X002028.SZ,X601877.SH,X000800.SZ,X600066.SH,X000921.SZ,X600183.SH,X601799.SH,X600418.SH,X002074.SZ,X002007.SZ,X002223.SZ,X600566.SH,X002156.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0.0332323441110484,0,0,0,0,0.0074646468044611,0,0,0,0.0424314794622834,0,0,0,0,0,0.0162712005194975,0,0,0.0311976982055167,0,0,0,0,0,0,0,0,0.03024999316143,0,0.0516621695100483,0,0,0,0,0,0,0.0144417567464891,-0.0287926444441222,0,0.00801432292128628,0,0,0,0,0.025658373482097,0.0543791412282126,0,0,-0.00638555853914448,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.140461499547544,0,0,0,0,0,0,0,0,0.00812485818773295,0,0,0,0,0,0,0,0.135274496219272,0,0,0,0,0,0,0,0,0,0.0788324456983934,0,0,0,0,0,0,0,0,0,0,0.0620764522530674,0.0541130605845532,0.449496587251113,0,0,0,0.119101700803042,0,0,0,-0.017451053191343,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0.0641805275117773,0,0,0,0,0,0,0,0,0,0,0,0,0.223274799357868,0,0,0,0,0,0,0,0,0,0,-0.0202521201983216,0,0,0,0,0,0,0.298303064555395,0.00570783820969044,0,0,-0.0384987342905399,0.0365467556951892,0,0,0,-0.0523352350865553,0,0,0,0,0,0,0.021099404951922,0,0,0,0,0,0
X300124.SZ,0,0,0.079420962393987,0,-0.066571312336442,0,0,0,0,0,0,0,0,0,0,0,0.138320790198022,-0.0329835050130232,0,0,0.354000324567016,0,0,0.0530578859783265,0,0,0,0,0.130623417749858,0,0,0,0,0,0,0,0,0,0,0,-0.08165212036063,0,0.0053328167527777,0.0718353877347965,0.0674205763967089,0,0,0,0.0746266091670561,0,0,0,-0.0594141809235599,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0254596279875744,0,0,0,0,0.0641123024785409,0,0,0.263093552406491,0,0,0,0,0.0678022979552547,0.0926256239301275,0.042294966490241,-0.0587258604077611,0,0,0,0,0,0,0.0105880247094805,-3.46944695195361e-18,0,0,0,0,-0.0738815007375818,0,0,0,0,0,0,0,0,0,-0.000434456852229957,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.408464199241915,0,0,0,0,0,0,0.0304493224479304,0,0,0,0,0.0235379043367797,0,0,0,0.0712987412973645,0,0,0,0,0,0,0,0,0,0,0.000737219039790617,0,0,0.145891295272528,0,0,0,0,0,0,0,-0.0200591630925567,0,0,0,0,0,0.0262705212806035,0,-0.0132887033721095,0,-0.0061945737400169,0,0,0,0,0
X000338.SZ,0,0,0,-0.0145837527904122,0,0,0,0,0,0.0579243323166247,0,0.0256734941140362,0,0,0,0,0,0,0,0,0,0,0,0,0.236702531590545,0,0,-0.14132483295851,0,0,0,0,0,0,0,0,0,0.0387522339619751,0,0,0.0646992526340377,0,0,0,0.162518876528924,0,0,0,0,0,0,-0.0725666756233532,0.0602069118266077,0,-0.0463169459724909,0,0,0,0
X000596.SZ,0,0.166413409356789,0,0,0,0.497467383725326,0,0.152589830178405,0.160994131076853,0,0,0.0849661282327101,0,0,0,0,0,0,-0.0393632856875941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312368904720189,6.93889390390723e-18,0,0,-0.0136598147164076,0,0.00227508357748941,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120989301940935,0,0,0.115800004634827,0,0.276675853311075,0,0.00548302125023227,0,0,0.0806009603208614,0.165071386016762,0,0,0,-0.0898461941977002,0.126077191232679,0,0,0,0,0,0,0,0,0,-0.0087275074724659,-0.00877330002359222,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.00745457093110818,0,0,0,0.0888832758751051,0,0,0,0,0.0911744785926746,0,0,0,0,0,0,0,0,0,0,0,0,0.0202096369857174,0.0856763030177865,0,0,0,0,0,0,0,0,0.0184294206209676,0,0,0,0.0319605456541929,0,0,0,0,-0.034715338592601,0,-0.0137813736725808,0.0132992935894196,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117184166596933,0,0,0,0.0498153830162065,-0.0597783956746967,0,0,0,0,0,0,0,0,0.00610088211430392,0,0,0.0600150546081375,0,0,0,0.157950916135033,0,0,0,0.0780400011313011,0.0871645857826358,0,0.0104843695966358,0,0,0.103958198756611,0,0,0.208695460721032,-0.111256792438429,0,-0.0126373067031171,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0.0851341481146816,0,0.0380736196927706,0,0,0.0328571248396021,0.115052123322665,0,0.094870151561026,0,0,0,0,0,0.00939741994961026,0,0,0,0,0,0,0,-0.0112809397535672,0,0,0,0,0,-6.93889390390723e-18,-0.0147678405047153,0,0,0,0.236936655649962,0,0,0,0,0,0,0,0,0.542534314155572,0,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.0899049043584985,0,0,0.0547758206794559,0,0,0,0,0,0.0910063594909084,0,0,0,0,0.0266525261689839,0,0,0,0,0,0,0,0,0,0,0,0,0.00575045189836188,0.0536498121149619,0,0,0,0,0,0,0,0,0,0,0.0834366584794994,0,0,-0.0129766891774035,0,0,0,0,0,0,0
X002179.SZ,0,0,0.207762486404113,0,0,0,0,-0.0276697477649118,0.0375655033202204,0,0,0,0,0,0.230436711744736,0,0,0,0,0,0,0.0362679604673472,0,0,0,0,0.0134167481154631,0,-0.0231160250711372,0.179036774758368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322397831996049,0,0.0371099884800969,0,0,0,0,-0.0360533811538339,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190979718759345,0,0,0,0,0,0,0.013796852912242,0,0.090835244423166,0,0,0,0,0,0,-0.00526526075816848,0,0,0,0,0,0,0,0.0399953083514749,0.158163815466652,0,0,3.46944695195361e-18,0,0,0,0,-0.040271611323583,0,-0.0575405805577489,0.0364689914481856,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196173567359537,0,0,-0.0105017453711684,0,0,0,0,0.16872503077392,0.604485098140379,0.19454454019502,0.0437747723482253,0.201990032501983,0,0,0,0,0,0,-0.144602580797265,0,0,0,0.267458864519132,0,0,0,0,0,0,0,0,0,0.0550646212947991,-0.0608434766252241,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0523095544246365,0,0,0,0,0,0,0,0,0,0,0.0146924083969027,0,0,0,0,0,0,0.354597083467456,0,0.166211951795934,0,0,0,0,0,0,0.0379553894241558,0,0,0,0,0.185825404340499,-0.0308522003258752,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.06307195039584,0,0,0.0547951648736134,0,0,0.0528589318562318,0,0,0,0,0,0,0.0840777720413776,0,0,0,0,0,0,0.133884532538696,0,0,0,0,0.155435954078207,0,0,0,0,0,0,0.094227536042113,0,0,0,0.0109924581054821,0.286900744351576,0,0,0,0,0,0,0,0,0,0.0108880671977783,0.0450136599241615,0,0,0,0,0
X002463.SZ,0,0,0,-0.245221614036058,0,-0.136048136996395,-0.387252733388451,-0.188452418996895,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0.228339051947965,0,-0.173078819874815,0.27434659392703,0,0,0,0.454871095462268,0,0,0,0,0,0,0,0,0,0,0,0.662372581213305,0,0,0,-0.0996123206080943,0,0,0,0,0,0,0,0.161240198426624,0,1.73472347597681e-18,-0.0594613954760866,0,0,0,0,0,0
X600372.SH,0,0,0,0,0.0303888605536242,0.237223977285911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15661190549406,0,0,0,0.100681881901577,0,0,0,0,0,0,0.0994536477342458,0,0,0.131656436578326,0.0257218141719245,0,0,0,0,0,0,0.223143221399194,0.00598956518175088,0,0,0,0,-0.0338630340327142,0,0.0442732770047182,0,0.0976242246311226,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0.0437855702354723,0,0,0.00700293181655305,0,0,0.0315998370062813,0,0,0,0,0,0,0.110699892794511,0,0,0,0,-3.46944695195361e-18,0,0.0249130660309066,0,0.0513129557236185,0,0,0,0,0,0,0,0,0.261751756185683,0,0,0.109537840639399,0,0,0.135938009021831,0,0.0341147606406868,0,0,0,0,0,0,-0.0342180735370812,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.313727178070464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479047684726352,0,0.0313168669417396,0,0.0560974147290647,0,0.106118797944257,0.137949306467196,-8.67361737988404e-19,0,0,0,0,0,0.062698882154811,0,0,0,0,0,0,0.0105155714549236,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,-0.0967836772395746,0,0,-0.0303679188839074,0,0.130264031524991,0,0,0,0,-0.0518340154432659,0,0,0,0,0,-0.16013846741048,0,0,0,0.471815752598964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137462021522906,0,0,0,0,0.30874455005622,0,0,-4.33680868994202e-19,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0.0524003534254415,0,0,0,0,0,0,0.0275481374550061,0,0.0405607685719119,0,0,0.0482177975735956,0,0,0,0,0,0,0,0.0744421116763685,0,0,0,0,0,0,0,0,0,0.0116874537135428,0,0,0,0,0,0,0,0,0,0.0494237439970795,0.00292540724766118,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.346575285473922,0,0,0,0,0,0,0,0,0,0,0.692057810863795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154872597875465,0,0,0,0,0,0,0,0,0,0.211456209147488,0,-0.0902002856720751,-0.398701803547984,0,-0.0888798085833608,0,0,0.0727789213075499,0.0549921173426266,0,0,-0.0122870958657245,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,-0.16157482538734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013674580502317,0,0,0,0.146972723221166,0.268179672760761,0,0.0222421388853061,0,0,0,0.0811004206980748,0,0,0,0,0.0614801674052747,0,0,0.0600950243457414,0.296163306841861,0,0,0,0,-0.142066762223201,-0.0299649819866341,0.0512730569611492,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,-0.386153221458795,0,0,0,0.0782326763169756,0.281008309004562,0,0,0,0,0,0,0,0,0.161705109086653,0,0,0,0.187627129463421,0,0,0,0,0.1293419280933,0,0,0,0,0,0,0,0.673736760951589,0,0.146224822463234,-0.189668622414555,0,0,0,0,0,0,0,0,0,0.0766788501959372,-0.0579316725126653,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,-0.0165339057831082,0,0,0,0,0,0,0.19255496804487,0,0,0,0,0,0,0.194024263268567,0,-0.0399370481885632,0,0,0,-0.082603630727102,0,0,0,0,0,0,0,0,0,0,-0.162455911778461,0,0,0,0.193063664129328,0.0441527592877129,0,-0.153813557365014,0.106927745649907,0,0,0.0595958989641455,0,0,0,-0.0553262358370091,0.155734137527686,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615242880269409,0,0.00992526554958538,0,0,0.0901246028899296,0,0,0,0,0,0.0677683546745084,0,0,0,0,0,0.133332309804694,0,0.0642541370854849,0,0,0,0,0,0,0,0.0215001107165244,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0.0549525515415647,0,0,0,0.174072784633714,0,0.0768705297476253,-0.0805685090816695,0,0,0,0,0,0,0,0,0,-0.234661100539503,0,0,0,0.326500097309014,0,0,0,0,0,0.0606025566731366,0,0,0,-0.015146907901005,0,0,0,0,0,0,0,0.22123358623367,0,0,0,0,0,0,-0.00993347800028823,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0.218595242017122,0.0407408370438843,0,0,0,0.165836551902235,0,0,0,0,0,0,-0.0399727126109225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272343179693402,0,-0.00598356470403142,0.070395306225855,0,0,0,0.121322358259926,0,0,-0.0324747328395348,0,-0.145555514246143,0,0,0,0,0
X000921.SZ,0,0,0,0,0,-0.0816715852816538,0,0.517573333044282,0,0.023318513166654,0,0,0,0,0,0,0,0,0.0306758584026499,0,0,-0.0323262400787831,0,-0.0404802430355622,0.165476526873383,0,-0.145064646629938,0,0.10072163288178,0,0,0,0,0,0,0,0,0,0,0,-0.00276481608377292,0,0,0,0.0739567707013139,0,0,0.0639794678238748,-3.46944695195361e-18,0,0,0,-0.00426508470500592,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0.186786255976357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624307717849462,0,0.292922381924316,0,0,0,0,0,0.162394878820029,0,0,0,0,0,0,0,0.0146648504140314,0,0,0,0.0874390832670278,0.120444202328201,0,0.0226861130251113,0.0167486881513593,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0.00885372411900011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0355323791018372,0,0,0,-0.0311245681270312,0,0,0,0,0,0,0.138799139758472,0,0,-0.0656055745935215,0,0,0,0,0,0,-0.0299578289635583,0,0.0836216794147605,0,0,0,0,0.0359616247201259,0,0,0.0303970912056206,0,0,0,0,0,0
X600418.SH,0,0,0,0,0,0,0,0,0,0,0,0.303511376513085,0,0,0,0,0,-0.0733326092534747,0,0,0,0,0,0,0,0,0,0,0,0,0.0584059585635084,0,0.158757429398781,0,0,0.262995966909078,0.0665946385000937,0,0,0.348911814669114,0.252642511241641,0,0.0579819355080868,0,0,0,0,0,0,0,0,-0.070245959079246,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,-0.0365266217923765,0,0,0,0,0,0,0,0,0,0,0,0,0.597218374891203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612584527439603,0,0,0,0,0,0,0,0.0845388536427714,0,0,0,-0.0567613957623523,0,0,0,0.023467815362265,0.0794565702906227,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0.0455693114167851,0,0,0.159652854345413,0,0,0,0,0,0.0174234554059165,0.110752254492386,0,0.0656651210114376,0,0,0.0211100950317393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301575705521853,0.0267585927170127,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0.0409881487268402,0,0,0.0295547933360402,0,0,0,0,0,0,0,0,0.0210167692682266,0,0,0,0,0,0.0278259953175351,0,0,0,0,0,0,0,0,0,0,0,0,0.0228445185045021,0,0,0,0,0.128785140661666,0,0,0,0,0.1743305653892,0,0.211020062176727,0,0,-0.00885647086599031,0,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0897694453208159,0,0,0.0591397596935874,0,0,0,0,0,0,0,0,0,0,0.0069759388949805,-4.33680868994202e-19,0.00316157040335865,0,0,0,0.0248681301439939,0.0381554568308527,0.0190090782508063,0,0,0,0,0,0,0,0,0.0246828399536063,0,0,0,0,0,0,0
X002156.SZ,0,0,0,0,0,0,0,0,0.231971007806527,0,0,0.0142844786563807,-0.000708681622374507,0,0,0,0,0.134334307070159,0,-0.117341606169753,0,0.0103272261232112,0,0,0,0,-0.123988189863692,0,0.533079548303576,0,0.0673740608714687,0.0282954848713116,0.167991856067252,0,0,0,0,0,0,0,-0.0904716464555925,-0.0575869780862108,0.118484899673009,0.0480035194807835,0.0269719162096533,0,0,0,0,0,0,0,0.0445947652179917,-0.232247148067587,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.165672832622345,0,0,0,0,0,0.219825111660152,0,0,0,0,0,0,-0.0494125464887899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305025182818858,0,0,0,0,0,0,0,0,0,0,0,0.0669755806949846,0,0,0.144244128359849,-0.310278646939736,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0.392027491184624,0,0,0,0,0,0,0,0,-0.0067020363156845,0,0,0,0,0,0,0,0,0,0,-0.509952494184301,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299209134272763,0,-0.114007608010537,-0.07528326421711,0,1.72036856960729,0,1.45343363387425,0.264080056529171,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108446969875444,0,0,0,0,0,0,0.0394137317519592,0,0,0,0,0,0,0,-0.219860408456426,0,0.0324216361783822,0,0,0,0,-0.0412420937444334,0.639069456915102,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.214271029164792,0,0,0,-0.0620559262720555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.308713434988978,-0.0221391843508353,0,0,-0.0958255600059856,0,8.67361737988404e-19,-0.0413074869336065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351124908643435,-0.0705075725690774,0,0.779921050687802,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.180563830727387,0,0,0,0,0,0,0,0,0,0.00723037594626989,0,0,0,0.00996861328890503,-0.0195158057583739,0,8.67361737988404e-19,0,0.0427253161431079,0,0,-0.0381188566962643,0,0,0,0,-0.0231001779374504,0,0,0,0,0,0,0,0,0,0,0,0.0369956896366657,0.129698342891807,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.000271095772284979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000502657990888201,0,0,0,0,0,-0.00107179959048008,0,-0.000394841316369982,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000815152820698247,0.0022297831161,-0.00190255258596583,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00162740245666538,0,-0.0234756219158483,-0.00913974914013342,0,0,0,0,0,0,0,0,0,-0.0214491372740793,0,0,0,0,0,-0.0254178346895845,0.00643319663923566,0.0271154308153347,0,0,0,0.0310729341188546,-0.019867084068466,0,0,2.16840434497101e-19,0.00463561085234067,0,0,0,0,0.0226636528432462,0.00538923558036363,0,5.39839065136489e-05,0,0,0,-0.000880376273423807,0,0,-0.0143972889331432,0.0340198266774605,0.0187083343092146,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0.00185832071288427,0,0,0,0,0,0,0,-0.00125683239288776,0,0,0,0,0,0,0,0,0,-0.00333647816095471,0,0,0,0,0,0,0,0.00681574627267396,0,-0.00243163327809055,0,0,0,0,0,0,-1.36234361209542e-05,0,0,0,0,0,0,0,0.00403025948866853,-0.00204484538837829,0,0,0,0,0,0
