,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X002236.SZ,X000625.SZ,X000568.SZ,X600741.SH,X002475.SZ,X600031.SH,X002241.SZ,X000338.SZ,X002456.SZ,X600066.SH,X000100.SZ,X601877.SH,X300124.SZ,X002008.SZ,X002508.SZ,X300136.SZ,X300003.SZ,X002085.SZ,X600089.SH,X600177.SH,X002294.SZ,X000157.SZ,X600271.SH,X600522.SH,X600487.SH,X600118.SH,X000050.SZ,X300115.SZ,X000981.SZ,X600809.SH,X600867.SH,X600699.SH,X600566.SH,X002074.SZ,X000559.SZ,X000623.SZ,X000066.SZ,X600372.SH,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0178227513397524,0,0,-0.0481533192117007,0.00483199289957556,0,0,0.0308176284340974,0,0,0.283915420037728,0,0,0,0,-0.0542828747761647,0,0,0,0,0,0,0,0,0,0.0932295565751448,0.150190919262945,0,0,0,-0.127440352831827,0,0.0689096183282455,0,0,0,0,0.247684221394603,0,0,0,0,0,0,0,0,0,0,0,-0.033337457735333,0,0,0,0,0,0
X600104.SH,0,0,0,0.199221277515642,0,0,0,0.0384302324147244,0,0,0,0,0.160874999969016,0,0.386615952205392,0,0,0,0,0,0,0,0,0,0,0,-0.108480938481684,0,0,0,0,0,0,-0.0297571187405209,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150432581708388,0,0,-0.113289500971824,0.033379319273061,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0603563984959434,0,0,0,0,0.341728752112684,0,0.0747429571312576,0.133156111421949,0.065318870307159,0,0,0,0,0,0,0,0,0,0.249657189041088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15815705706365,0,0,0,0,0,0,0,0,-0.0121395507967385,0.0348642418894589,0,0,0,0,0,0
X000651.SZ,0,0.11854681705458,0,0,0.0879894964412318,0,0.0673087996411789,0,0,0,0,0.123417876697861,0,0,0,0,0,0,0,0,0.0114311431351832,0,0,0.0927582682652718,0,0.0270564106373765,0,0,0,-3.46944695195361e-18,0,0,0,0.0282887183796944,0,0,0,-0.0626614713665474,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00269850461889224,-0.0133159788766284,0,0,0,0,0,0
X000858.SZ,0,0,0.0379528833645942,0.0800429563026205,0,0,-1.35525271560688e-20,0,0,0,8.67361737988404e-19,0,0,0.729717810557401,0,0,0,0,0,0,0,0,0.0269898510562125,0,0,0,0,0,0.0194536940785295,0,0,0,0,0,0,0,0,0,0,0,0.0874020788376948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0.0883750535084139,0,0,0,0,0.000841599708944767,-0.0751608920824047,0,0,0,0,0,0.0772959434120863,0,0,2.16840434497101e-19,-0.0566206844674356,0,0,0,0,0,0,0,0,0.21257228754131,0,0,0,0,0,-0.0906571746163781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0713854497528655,0,-0.0512690237685431,0.0161743675018648,-0.0284622963975494,0,0,0,0,0,0
X000725.SZ,0,0,0.0441325353799823,0,0,0,0,0,0,0,0,-0.0150333375083251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175153685675203,0.264523722019584,0,0,0,0.581358003650328,0,0,0,0.322434376973875,0,0,0.148632581007145,0,0,0,-0.166954185829581,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0.179231226741202,0.121952847482631,0,0,0.297440436042954,0,0,0,0,0.102371322953902,0,0,0,0,0,0,0,0,0.0338381674977592,-0.0166528846001021,0,0,0.0700278308210306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100428098587266,0,0.175213896540595,0,0,0,0,0,0,0,0,0,0,0.00188948305977034,-0.0132723809937153,0,0,0,0,0,0
X000063.SZ,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.263286043465234,0,0,0.0820032817550159,0.0303960581400494,0,0,0.205631421898865,0,0,0,0,0,0.000417875282246804,0,0,0,0,0.0916262289354908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0804500554683392,0,0,-0.0519152017333607,0.0878720961800089,0,0,0,-0.0665848689264339,0,0
X600690.SH,0,0.0627111731144766,0,0.278080652481753,0,0,0,0.0366343675351474,0,0,0,0.115824719911419,0.0714437896608982,0,0.213405374260893,0,0,0,0,0,0,0,0,-0.0423379023153391,0,0,-0.100331798466615,0,0,0,0,0.23860717507838,0,0,0,0,0,0,0,0,0,0,0,0.0174423010308185,0,0,0,-0.143165109452176,0,0,0,0.0271401571949314,-0.02275773185799,0,0,0,0,0,0
X600703.SH,0.339354637739963,0,0,0,0,0,0,0,0.107798718284258,0.0657040169685417,0,0.0596330294255363,0,0,0.152922610053793,0,0.135332243703798,0.402904314352437,0,0,0,0,0,0,0,0,0,-0.134512819903012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,-0.155479657270359,0,0,0,-2.16840434497101e-19,0.0663948167152072,0,0,0,0,0,0
X002236.SZ,0,0,0.441283996855753,0,0,0,-0.130405730162046,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274463565144254,0,0,-0.237209582944128,0.16482897282147,0,0,0,0,0,0,0,0,0,0,0,0.0903948696492818,0,0.342749460911718,0,0,0,0.0319347567441206,0.0578086656805815,0.0661394817634617,0,0,0,0,0,0,0.00961067730819857,0,0,0,0,0.194710603290198,0,0
