,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002475.SZ,X600690.SH,X000651.SZ,X002304.SZ,X600104.SH,X300124.SZ,X000725.SZ,X000625.SZ,X003816.SZ,X000596.SZ,X002371.SZ,X600031.SH,X000063.SZ,X000338.SZ,X300014.SZ,X002179.SZ,X000100.SZ,X002129.SZ,X600703.SH,X600089.SH,X002236.SZ,X600372.SH,X002049.SZ,X000661.SZ,X002241.SZ,X000157.SZ,X600741.SH,X600584.SH,X600522.SH,X601877.SH,X000800.SZ,X000977.SZ,X600418.SH,X002007.SZ,X600183.SH,X601799.SH,X002074.SZ,X002028.SZ,X600702.SH,X002463.SZ,X300142.SZ,X002294.SZ,X002456.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421304795740506,0,0,0,0.253505154993425,-0.103660248932206,0,0,0,0,0,0.0871982927070682,0.098036921655124,0.0765379274087111,0.00203356167632581,0.279002783416267,0.154134119352904,0,0.00323526901147688,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,-0.154513702212215,0,0.222292233283725,0,-0.0793655859456253,0.0882550224813747,0,0,0,0,0,0.133785943463915,0.29171949570114,0,0,0,0,0,-0.0199446063266213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0328364853419595,0,0,-0.139930965009992,0.206281185530405,-0.00596323995239404,0,-0.0145514343536196,0,0,0,0,0,0
X002236.SZ,0,0,0.090494342469561,0,0,0,0,0,0,0,0,0.464278785221953,0,0,0,0,0,0,0.530923262003599,0.125785536888149,0,0,0,0,0,0,0,0,0,-0.155600862339245,0,0,0,0,0,0,0,0,0.00323701056423017,0,0,0.205570660493603,0,0,0,0,-0.0725820285495122,0,0,0,0.0923848942476296,0,-0.0186977330614626,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0.0468122239544073,0.28545694729668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103004005258207,0,0.025628058446471,0,0,0,0,0,0,0.118055517700557,0,0.012611808722531,0,0,0,0,0,0,0,0,-0.00688137210783524,0,0,0,-0.00200092860272286,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165976636181698,0.108040365453379,0,0,0,0,0.0543187193382339,0.288869322094727,0,0,0.0943020224440553,0,0,0,0,0,0,0,0,0,0,0,0.122870215885763,0,0,0,0,0,0,0.264916055792263,0,-7.92624688759778e-05,-0.044177921609661,-0.472342508086189,0,0.0409628486808478,-0.0753877746004313,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.0794338475629093,-0.13834055562762,0,0,0,0,0,0,0,0,0,0,0,-0.0329027390072147,0,0,-0.197526025111109,0,0,0,0,0,0,0,0,0.200654931467826,0,0,0,0,0,0,-0.0247198821639907,0,0,0,-0.182502672399613,0,0,0.0827699861507384,0,0.166894926783166,0.171595687614411,0.106887265647621,0,0,0.0358804664182172,-0.0633009170305837,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,-0.0970105348118466,0,0,0,0,0,0,0,0.000263931134585324,0,0,0,0,0,0,0.158369438378248,0,0,0.0254473999524783,0,0,0,0,-6.93889390390723e-18,-0.000756520388956293,0,0,0,0,0,0,0,0.0380941018181995,0.0557730531496807,0,0,0,0,0,0,0.193865084631574,0.186806060013878,0,0.0722924265920623,0.0444820879033353,0,-0.0129821283539042,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0730429083893241,0,0,0,0,0,0,0,0,0,0.373425984933853,0,0.115087493904486,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0335640475634421,0,0,0.227339477306638,0,-0.0474430877742519,0,0,0,0,-0.0223094911859729,0.019547148161677,0,0,0,-0.0140844263240127,0,-0.0470447509689859,0.0101375632427057,-0.0333562064090313,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159070332241497,-1.73472347597681e-18,0,0.11621127404753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0969250440264574,0,0,0.0181888271189137,0,0,0,0.188441166816924,0,0.155578205896296,0,0.0617034127756808,-0.106804209431767,-0.0154642288283529,0,0.0433382464227197,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0.0772158341455743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049029534663943,0,0,0,0.0889219009915825,0,0,0,0,0,0,0.0854259854065351,0.0236797265990255,0,0,0,0,0,0,0.0579630606954463,0,0,-2.16840434497101e-19,0.244131453028793,0,0.00377087766581705,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,-0.162748533647369,0,0,0,0,0,0,0,0,0,0,0.0466767927575776,0,0,0,0,0.0243198436087686,0,0,0,0.0470716235497343,0,0,0,0,0,0,0.151523352894351,0,0,0,0,0.0952033657811264,0,0,0.0775392442548367,0,-0.0163666897759166,0,0.100905655081693,0,-0.0602082447978231,-0.104283755668075,0.0445366947308553,0,0,-0.0117982669020124,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0.0455379206536877,0,0,0,0,0,0,0,0.32649674358134,0,-0.105624183455619,0,0,0,0,0.16873271405563,0,0,0,0,0,-0.000702753010931865,0,0,0.0675220732824317,0,-0.0548824399310358,0,0,0,0,0,0.0127918134912861,0,0,0,0,0,0,0,0,0.0620903758908949,0,-0.0289265334334241,0,0,0,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0.276453786533567,0,0,0.148357618328302,0,0,0,0,0,0.0558520885672963,0,0,0,0,0,0,0,0,0,0,0,0.165526059932609,0,-0.0274776764397294,0,0,0,0,0.113569530321112,0,0,0,0,0,0,0,0,-0.0628087457072549,0,0,0,0,0.029909593336327,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136484684779432,0,0,0,0,0.47544395237209,0.12561346011733,0,0,0,0,0.15278238966838,0,0,0,0.0186317960503771,0,0,0,0,0,0,0,-0.340843538464763,0,0,0.0250979383412995,0.63217237274355,0.0698633251930819,0,-0.0268090049236164,0,0,0.0691413336156559,-0.0837931434687323,0,0,0,0,0,0
X600418.SH,0,0,0,0,0,-0.0590363697701138,0,0,0,0,0,0,0.0812471305990251,0.571730742726092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138282015870864,0,0,0,0,0,0,0,0.213106497347223,0,0,0,0,0.0138820088938048,0,0,0,0,-0.0430340752748485,0,0.250824465488711,-0.0525263101430713,-0.0599431963104475,0.1117782871514,-0.203386535011059,0,0,0,0,0,0
X002007.SZ,-0.0858723612937084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119438998301597,-0.0119777275949204,0.157636932358328,0,0,0,0,0,0,0,-0.0713987564636458,-0.0810712934242974,0.0829612480555354,0,0,0,0,0,0,0,0.0805473238395032,0,0.0315626258509327,0.00982197355408648,0,0,0,0.0891461571263828,0.0042424361671507,0,0,-0.0478908044602637,0,0,-0.00668142885694488,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10735451221732,0,0,0.322663510739356,0,0,0,-0.0285401656540589,0,0,0,0,0,0.0826153570171368,0,0,0,0,0.0263988627645882,0,0,0,0,0,0,0,0.0871474212831908,-0.0779895475721109,0,0.185066667866773,0,0,0.0166741271618319,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0.234859680593402,0,0,0,0,0,0,0,0,0,0,0.189926633992519,-0.127750617554404,0,0,0,0,0,0,0,0,0.214676942545675,0,0,0,0,0,0,0.368771251341768,0.290512399566733,0,0,-0.388532346696977,0.197251234000915,0,0,0,0,0,-0.150483972180917,0,0,-0.102388694574381,0,0,0,0.0952681034398566,-0.12246810840679,-0.341588294254212,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128323385175014,0,0,0,0,0,0,0.175284059858275,0,0,0.194409534202446,0,0.140502795822983,0,0,0,0,0,0,0,0,0,0,0,0,0.0801378683689799,0,0,0,0,0.00883820452522601,0,0,0,0,-0.0399416376867089,0.0333942251672834,0.0301712308109348,0.00962470126147861,0,0,0,0,0,0,0
X002028.SZ,0.251151812641287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0238308296080845,0,0,0.166701725830832,0,0.0285983328861336,0,0,0,0,0.0526059618337775,0,-0.201528019695275,0,0,0,0,0,0,0,0,0,0,0.256262766468082,0.198853102691101,0,0,0,0,0,0,0,0.148079342387175,0.0106397611744526,-0.0124666554382428,0,0,0,0,0,0
X600702.SH,0,0,0,0,0.370614851299712,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330127175148073,0,0,0,0,0.0412654366249936,0,0,0,0,0.310262311105797,0.0504038623941236,0,0,0,0,0,0,0,0,0.093263328140253,0,0,0,0,0,0,0,0,0.204666686421822,0,0,0,0.00863765516144182,-0.00647623051031447,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0.0492667031938369,0,0,0,0,0,0,0,0,0,0,0,0.234034683083209,-0.319657466984238,0,0,0,-0.17095478757693,0,0,0.288833817017591,0,0,0,0,0,0,0.0993092904216339,0.261362112208354,0,0,0.280977232187522,0,0,0.183968833104875,0,0,0,-0.0194004974202351,0,0,0,0.0297778958372712,0,0.0601303868916742,-0.0454897512866078,0.0503197719995433,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116831980062303,0,0,-0.175102055286383,0,0,0.271772014637263,0,0,0.262201653800236,0,0,0,0,-0.0737344104765054,-0.0667909069219228,0,0,0,0,0,0.0511241421148148,-0.035987101226228,0,0,0,0,0,0.000520552655250615,0.0589779755155774,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.469114063157724,0,0,0,0,0,0,0,0,0,0,0,0,0.124564590022365,0,0,0,0,0,0,0,-0.0917603854828389,0,0,0.0606860106668933,-0.115899242362265,0,0,0,0,0,0,0,-0.0080797020887584,0,0,0,0,0,0.0474491615080308,0,0,0,0,0,0,-0.0453378689595198,-0.00545009548034222,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0.0182537254639613,0,0,0,0,0,0,0,0.0199854748585356,0,0,-0.359774247187562,0,0.228991205895123,0,-0.0776583437914454,0,0,0,0,0,0.183416643840137,0,0,0,0.736095164614751,0,0,0,0,0,0,0,0,0,0.0168996305308027,0,0,-0.219451630522673,0,-0.0942987371073659,-0.109907684044103,0,0,0.172143008150979,0,0.0644064299568579,0,0,0.0889208966563774,0,0,0,0
X000066.SZ,0,0,0,-0.124856135727815,-0.0222387290023612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015575532184991,0.166380799958952,0.151641061072574,0,-0.0291637156154385,0,0,0,0,0,0,0,0,0.241315377910634,0.0506913301344266,0,0,0,0,0,0,0,0,0,0.119036265226738,0,0,0.0157429041947545,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0538598601809059,0,0,-0.0325876304020584,-0.0406459954440621,0,0,0,0,0,0,0,0,0.0081377528123043,6.93889390390723e-18,-0.0131240054635833,-0.0464327021014675,-0.333406162179523,0,0,0,0,0,0,0,-0.0292653596555623,0,0,0,0,0.245504592075727,0,0.0798783295776158,0,0,0,0,0,-0.0384670206454741,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.07207147596435,0,0,-0.346147872847566,0,0.215938590527772,0,0,0,0,0,0,0,0,0,0.224448901100756,0,-0.246063603122196,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15877688590817,-0.266970396805408,0,-0.0189394028870729,-0.514857857507447,0,-1.05476353419789,0,1.36438657770286,0,0,0,0,0,0
TED,0,0,0,0,0,0,0.0975374136059458,0,0,0,0,0,0,0.143777038048511,0,0,-0.0910839400506508,0,0,0,0,0,-0.132762227530277,-0.0698360988491243,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,-0.13862799133328,0,0,0,-0.0170410099386892,0,0,0,0,0,0,0,0,0,0,0,-0.204978541059742,0.575949266018166,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0.0335250634202635,-0.121028156998243,0,0,0,0.191991217000826,0,-0.0847401772600958,0,0,0,0,0,0,0.34387679385838,0,0,0,0,0,-0.0407160376195274,0,0,0,0,-0.417404851794141,0,0,0.209845335304635,0,0,0.0868003527303195,0,0,0.0505364127712162,0,0,0,-0.0998336016036463,0,0,0,0,0,0,0.015581354198931,-0.013834593253432,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.0809244691553365,0,0,0,0,0,0,0,0.111471332350486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0153647727416415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00366198451476939,0.0738944531374973,0,0.0446403739947754,0,-0.00804842586234265,0.00437429056158432,0,0,0,0,0,0,0
MKvol,0.00355184233233163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00110588064996868,6.83890064939192e-05,-0.00139601651440574,0,0,0,0,0,0,-0.0006249906319874,0,0,0,0,0,0,0.000777778485479308,-8.33569144501855e-05,0,0,0.000736724633644375,0,0,0,0,0,0,-0.000143587528440667,0.00086598725106511,0,-0.000137618255755107,-0.000908433473629944,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.00404225740094319,0,0,0,0,0,0,0,-0.00487929415461133,0,0,-0.00403012785668214,0,0,0,0,0,0,-0.00368929912551007,0,0,-0.00157040150476085,0,0,0,0,0,0,0,0,0,0,0.00187034573878602,0,0,0,0,0,0,0,0.000622893437188977,0,0,0,0,0,-0.0100806690631554,0.00667441177729702,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.00923470200458144,0,0,0,0,0,0,0,0,0,0,0.000187613520076478,0,0,0,0,0.00796030961444378,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.00434696700317693,0,0,0,0,0,0,0,0.00819966325993726,0,0,0,0,0,0,0.000521739467628998,0,-0.000516327320246417,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00167671485721484,-0.00137092143047139,0,-0.00687315561398562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00249238083826278,0,0,-0.00501199559082074,0,0.00361360140541926,0,0,0,0.00171117348977331,-0.0155466746869951,0.0112585117295848,0,0,0,0,0,0
