,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600690.SH,X002304.SZ,X002475.SZ,X600104.SH,X600276.SH,X000651.SZ,X300124.SZ,X000725.SZ,X600031.SH,X300014.SZ,X003816.SZ,X002129.SZ,X002371.SZ,X002241.SZ,X000063.SZ,X002049.SZ,X000625.SZ,X000596.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X300142.SZ,X601877.SH,X600741.SH,X600460.SH,X000100.SZ,X000661.SZ,X000733.SZ,X600522.SH,X002180.SZ,X002074.SZ,X000157.SZ,X600702.SH,X002236.SZ,X600884.SH,X000799.SZ,X601799.SH,X600584.SH,X000800.SZ,X600372.SH,X002414.SZ,X002176.SZ,X002056.SZ,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000651.SZ,0,0,0,0,0,0.0438240148010444,0.11094870588686,0,0,0,0,0,0,0.165370212491893,0,0.153628827935923,0,0,0,0.0140373205601582,0,0,0.0596493571132437,0,0,0,0.0151850957173036,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00920566992064168,0,0,0.00818822724681417,0.100379304784914,0.0024218905589489,0,0,0,0,0,-0.0429305685801667,0,0,0,0,0,0,0
X300124.SZ,0,0,0.139288366545749,0,0,0,0.117362938730395,0,0,0,0,0,0,0,0,0,0.0433628997824697,0,0,0,0,0,0,0,0,0.0686953936741828,0,0,0,0.0434355085902123,0,0,0,0,0.128422799755468,0,0,0,0,0,0,0.123305086833491,0,0,0,0,0,0,0.0614113427544312,0,-0.0788802691444376,0.0157186536361924,-0.116247866031198,0,0,0,0,0,0
X000725.SZ,0,0,0.00856690175337941,0,0,0,0.0365262876695419,0,0,0,0,0,0,0.0538190210606008,0,0.0695121100939041,0,0,0,0,0,0,0,0.191120135320609,0,0,0,0.0150253456111569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00921389773842755,0.176142058893959,0,0.00659749760894003,0,0.0304588804595679,0,0,0,-0.0473940333510738,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.170476484732128,0.0338695309964499,0,0,0,0,0,0,0,0.0896076950591277,0,-0.073684944092417,0.0133839483231771,0,0.124955565554354,0.024996814177228,0,0,0,0,0,0,0,0,0,0,0,0,0.532531905675029,0,0.0108046190712756,0,0,0.0200729999763757,0,0,0.0142632658124578,0,0,0.0193246143496052,0,0,0.00838128846985755,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205769424367384,0,0,0,0,0,0,0,0.049872009008352,0,0,0.150681259848993,0,0.0320313800208677,0,0,0,0.0165094627433616,0,0.348755158726731,0,0,0,0,0.136475813908328,0.0366182781510175,0,0,0,0,0,0,0,0,0,-0.113593037689094,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0.131153080115267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624195849794364,0,0,0,0,0,0,0,0,0.0365814885865919,0.127998750903149,0,0,-8.67361737988404e-19,0,0,0,-0.0443561345112332,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,-0.0118306361518897,0,0,0,0.20481959572255,0,0,0.0259757365768752,0,0,0,0,0,0.0893125033310828,0.0153190148240591,0,0,0.172320241822669,0,0,-0.0799239647320268,0,-0.112463936373275,0,0,0.0393203955474439,0,0.161037961158934,0,0,0,0,0,0.344904683920679,0,0,0,0,0,0,0,0,0,0,0.0582608785258544,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0.16353669960939,0,0,0,0,0,0,0,0,0,0,0.0370072977789184,0,0,0,0,0,0,0,0,0,0,0.0302348743729847,0.130888527497548,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.381169057610355,0,0,0,0,0,0,0.0286910036540547,-3.46944695195361e-18,0.13349045762117,0,0,0.108271067118746,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.62299051365031,0,0,0,0,0,0.0890942103136836,0,0,0,0.0965803005656486,0,0,-0.059847756112561,0.00736649134002672,0,0,0,0.0947742048065547,0,0,0,0,0.0622647867875932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385690519347408,0,0.0612258473577598,0,0,0,0.049431597109534,-0.0157281771513954,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.295682612079227,0,0,0,0,0,0,0,0,0,0,0,0.0770201522926733,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0999148880673618,0,0,0,0.258902939455795,0,0,0,0,0.179628749018889,0,0,0,0,0,1.73472347597681e-18,-0.0606522374095755,0.105487141191123,0.0105995004420395,0,0.0131333493919798,0,0,0,0,0,0,0
X002049.SZ,0,0,0.114576234345921,0,0,0,0,0,0,0,0,0,0,0,-0.0740307977442691,0,0,0,0,0,0,0.0928322653523208,0,0,0.447670447809793,0,0,0.124953773284124,0,0,0,0,0,0.010212304148822,0.228846076585251,0,0,0,0,0,0,0,0,0,0,0,0,0.0982696884882251,0,0.0366910566974365,0,4.33680868994202e-19,0,-0.0601578042782689,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.0637701309525745,0,0,0,0,0,0,0.0619483158617308,0,0,0,0,0,0,0.285926194628714,0,0,0,0.0417903165428627,0,0,0,0.196439211355986,0,0,0,0.0596390896463478,0,0,0,0,0,0,0,0,0,0,0,0.039858042844221,0,0.119016795448348,0,-0.0992956002904443,0,0,0,0,0,0,0
X000596.SZ,0.0221469612367331,0.220960204791894,0,0,0.126442676201504,0,0.075085226317856,0,0,0,0,0,0,0,0,0,0,-0.0247501972073944,-4.33680868994202e-19,0.289386792751794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.00463897287037234,0.0489676915055836,0,0,0,0,0,0,0,0.0135782643870239,0,0,0.0881157502874927,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.119899001482509,0,0,0.268814312665008,0,0,0,0.258208276304562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0433448070879148,0,0.00199416527612455,0,0,0,0,0.15246302704995,0,0.0852725926721537,0,0,0,0,0,0,0.00111168379944987,0.0847212262962245,0,0,0,0.00573890587287425,-0.0275900458508903,0,0,0,0,0,0
X002179.SZ,0,0,0,0,-0.100322933397356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00533417573763404,0.0861879163386531,0,0,0,-0.0388804242557926,0,-0.0434332294917484,0,0,0,0,0,0.106824078215613,0,0,0,0,0,0,0,0,0.0818212676796007,0,0,0.137034772829352,0,0.0686569086689077,0,0.243017434725166,0,0.0635086388467642,0.0808549676107597,0,0,0,0,0,0
X600703.SH,0,0,0.108790125916739,-0.0552598713491775,-0.0501157449982787,0,0,0,0,0.0845210247786695,0,0,0,0,0,0,0,0.13741394865771,0,0.0530541880463472,0,0,0,0,0.0329291662075036,0,0,0,0.23792908492169,0,0,0,0,0,0.132159508763723,0.0379928454146944,0.281126066216392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149897760977592,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.00844478546558044,0,0,0.124964091131938,0,0.00743573604219232,0.00196930198983695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0843632888097662,0,0,0,0.218611762853575,0,0,0,0,0.0777726762949902,0,0.0143281299948398,-0.00540622710766664,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,-0.0784357640329101,0,0,0,0,-0.256601470006586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976186721092895,0.20674967455105,0.00656886154393943,-0.834229579120443,-0.00781603713364031,-0.0554524462029789,0,0,0,0,0,0
X601877.SH,0,0,0,-0.0226345474284025,0,0,0,0,0,0,0,0,0,0,0.156509529456479,0,0,0,0.126101502115448,0,0,0.00899617848143282,0,0,0,0,0,0,0,0,0,0,0.0581711823040775,0,0.0305087560367739,0,0,0,0,0,0.027886461591353,0,0,0,0,0,0,0,0,0.211501991829392,0,0.0146033835150153,0.0373890459738994,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.169686805268717,0,0,0,0,0,0,0,0,0,0,0.0389471371879816,0,0,0,0.148251769114286,0,0,-0.0304873615649683,0,0,0,-0.0202139628623819,0,0.0172947269708817,0,0,0,0.0374881088062312,0.169304084581098,0,0,0,0,0,0,0.177089466675303,0,0,0,0,0,0,0,0,-0.013019229164689,-0.0401740598309291,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447217726535568,0.0876863012212356,0,0,0,0,0,0,0.0354372072224748,0,-0.0816505327070698,0,0,0,0,0,0,0.012103932292568,0.201607032299358,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139185087593072,0,0.054253993843362,0.0342703886414611,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193575170590582,0.0529977225252653,0,0.0553844057625216,0,0,0,0.0247172698599394,0.0865455650894318,0,0,0,0,0,0,0,0,0,0,0.560730448273921,0,0.144003600940002,0.0323917440302873,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.00997960197102337,-0.0415281938784789,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0.0880690809711592,0,0,0.0687547427350982,0.109141998137789,0.0623842528230941,0,0,0,0.128631399528548,0,0,0,0,0,0,0,0,0.0138883015382189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00615920393007059,0.0454103521745571,0,0.0957103471992907,0,0,0.0427671246392844,-0.0334950873417269,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369343918873765,0,0.0276978224586459,0,0,0,0.072991896607294,0,0,0.152372440348537,0,0,0.0111720288593958,0,0,0,0,0,0,0,0,0,0,0,0.00764468543993267,0,0,0,0.114611631743802,0,0,0.111415853263558,0,0.0208076750010569,-0.0942565756202155,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.262250084000159,0,0,0.138742820820182,0,0,0,0,0,0,0.0496486058257408,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.114093700896697,0,0,0,0,0,0,0.226289412219921,0,-0.0168956650922212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690627172639904,0.101942697462143,0,-0.0847595441349219,0.00043915022551825,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338301143052247,-0.023552772630536,0.0657872800899662,0,0,0,0.201401662960598,0,-0.0325026291125796,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217876553947738,-0.0582151634814164,0,0,-0.124350362371267,0,0,0.0892294115010284,0.305057115682409,0,0.0286912989778237,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308798024874211,0,0,0,0.110383221831467,0,0,0.0082445925163183,0,8.67361737988404e-19,0,0.110211960366835,0,0,0,0,0,0.0812872624416142,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13912225205105,0,0.0205328020626525,0,0.125205949580121,0,0.00164489093583408,-0.0303407701121165,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276457448002385,0,0,0,0.0296211020417432,-0.103535667877389,0,0,0,0,0,0,0,0,0,0,0,0,0.318108306804669,0,0,0,0,0,0,0,0,0.0573431719870953,0,-0.0211196805857331,0,0,0.010101394490308,0.109987610550543,0,0,0,0,-0.000214504787665687,0,0,0,0,0,0,0
X600702.SH,0,0,0.154526335900936,0,0,0,0.0724468275496687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194046819890882,0.0966971360340757,0,0,0,0,0,0,0,0,0,0.000855688639886176,0,0,0,0,0,0,0,0,0.529000325393253,0,0,0,0,0,0,0,0,-0.00890141153797025,0.0299712298664017,-0.0060474690837033,0,0,0,0,0,0
X002236.SZ,0,0,0.60011186781337,0,-0.00381805562929833,0,0,0,0,0,0,0,0,0.04439592131411,0,0,0,0,0,0,-0.187588417062347,0,0,0,0,0,0,0.0332726469309636,0,0,0.102041107967088,0,0,0,0,0,0,0,-0.0647833324630723,0,0,-0.0188933860201309,0,0,0.0682101572421008,0.067168667172899,0.154051956047111,0,0,0.162196446754598,0,0,0.00799620016558291,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0.108632888162992,0,0,0,0,0.220039637821841,0,0.195869924014835,0.0050790778960593,0,0,0,0.0923605989426023,0,0,0,0,0.00799060224659889,0,0,0,0,0,0,0,0,0,0.130643514808184,0,0,0.0666348059458857,0,0.0181179022166098,0,0,0,0.111052309505651,0,0,0,0,0,0,0,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132042378534083,0,0,0,0,0,-0.01636071540041,0,0,0,0,0,0,-0.0606413566636079,0,0,0,0,0,-0.0628662540386776,0,0,0,0,0.712822182184419,0,0,0,0,0,0,0,0,-0.0285730453387771,0,0,0,0.0104478430187799,0.00581121652434281,0,0,0,0,0,0
X601799.SH,0,0,0,0.380709555077399,0,0,0,0,0,0,0,0,0,0,0,-0.0711084727303711,0,0,0,0,0,0,0,0,0.11039497563617,0,-0.125915761162163,0.172707583377384,0,0.411763756830806,0,-0.0168782882094562,0,0.0662914848593029,0,0,0,0,0,0,0,0,0,0,0,0.303096133411147,0,0,0,0,0,0.142971592434108,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0.0400144734317326,0,0,0,0.0403366270504261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419608246952686,0,0,0.0416971051841774,0,0,0,0,0.0348233673874767,0.135362657411949,0,0,0,0.129178093502195,0.0850616882579562,0.256023169252696,0.039346734417858,0,0,0,0,0,0,0,0,0,0,0
X000800.SZ,0,0,0.0581080217770702,0,0,0,0.0327011920005072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101711917223811,0,0.25898693281009,0,0,0,0,0,0,0,0.155192993078269,0,0,0,0,0,0,0,0,0.00429929421594228,0,0,0.0444438607509401,0,0.0398770605172347,0,0,0,0,0,0,-0.0227867498980423,0,0,0,0,0,0
X600372.SH,0,0,0,-0.178358094850631,0,0,0,0,0,-1.73472347597681e-18,0,-6.93889390390723e-18,0,0.00939494611852668,0,0,0,0,0.0118392345443178,0,0,0,0,0,0.156083102042596,0,0,0,0,0,0.279748391094866,-0.026544495447916,0,0,0,0,0,0,0,0,0,0,0.297586468922909,0.284081037610711,-0.0651869850760742,0,0,0.118618921760706,0.0123714226245356,0,0,0,0.0273190499917643,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110609348917592,0.0387986536889826,0,0,0,0,0,0,0.114072421253871,0,0,0,0,0,0,0,0,0,0,0.0978254396829346,0.0667569519197589,0,0,1.38777878078145e-17,0,0,0,0,0,0.0438969635281204,0,0,0.0276140024561014,0,0.0385187871829111,0.282279405287012,0,0,-0.0399255207692625,-0.0507329202510823,0,0,0,0,0,0
X002176.SZ,0,0,0,0,0,0,0.0466386325917211,0,0,0,0,0,0,0,0,0,0,0,0.112786082331202,0,0,0.130067984912497,0,0,0,0,0,0.0367797200573547,0,0.0212296551347993,0,0,0,0,0.0475241205826368,0,0.0924474867717271,0,0.347654685748463,0,0,0,0,0,0,0.0427688628252798,0,0,0.163136804946279,0,0,0.0619196027146554,-0.0698813383242074,0,-0.175633478438888,0,0,0,0
X002056.SZ,0,0,0,0,0.096206694302628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205260471240183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00903167110236109,0,0,0.0670365484844542,0,0,0,0.189600469713984,0,0,0,0.487232935768902,0,0,0,0,-0.0553393429882014,0,0,0,0,0,0,0
X600563.SH,0,0,0,0,-0.0982734859778612,0,0,0,0,0,0,0,0,0,0,0,0,0.0987740798550526,0,0,0,0.0693707053135629,0,0,0,0.050139109363552,0.049536441054024,0,0,0,0.324905823409668,0,0,0,0.0517679122492641,0,0.0222035329281094,0,0,0,0.0626286071808057,0,0.199261550032758,0,0,0,0,0,0,0,0,0.00779028879035661,-0.0970151263079463,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.123178370544548,0,0,0,0,0,0,0,-0.0495425101674177,0,0,0,0,0,0,0,0,0,-0.0978368204817238,0,0,0,-0.0625255941928706,0,0,0,0,0,-0.0017619022260055,0,0,0,0,0,0,0,0,0,0,0.00761947905188235,0,0.121811173667289,0.221210187916696,0,0,-0.0708754658375516,-0.0698135581029095,-0.152530560443045,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78279969259763,0,0,0,0,0,0
TED,0,0,0.0324589121493386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0951420645951339,0,0,0.148909635856863,-0.300927250739893,0,0,-0.0357237751448544,0,0,0,0,0,0,0,0,0.457267377957861,0,0,0,-0.0789237530420672,0,-0.107101158785745,0,0,-0.146763256560005,0.158517720129493,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0400532583880236,0,0,0.0767828417567673,0,0,0.0521634538051348,0,0.0575521384339047,0.0469260816080479,-1.73472347597681e-18,0,0,0,0.010424288372806,0.0758249748207891,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,-0.204985420972332,0.0266919438716215,-0.0922514309334522,-0.0190127110328277,0,0,0.187672645317351,0,0,0,0
MKreturn,0,0,0,0,-0.0453037059019349,0,0,0,0,0.148716100179368,0,0,0,0,0,0,0,-0.0413772791538894,0,0,0,0.110270578207068,0,0,0,0,0,-0.0812573888627381,0,0,0,0,0,0,-0.354177637062743,0.196343670276954,0,0,0,0,0,0,0.0581944533418763,0,0,0,0,0,0,0,0,0.0286057795446412,-0.0197676562809004,0.0442339704727222,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,-6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0,0.00756420096814813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107577900237675,0,0,0,0,0,0,0,0,0,0,-0.00413456068994279,0,0,-0.00496109010778292,0.0200971810300918,-0.0366627503932207,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0.00906409970251059,0,0,0,0,0.023437497722787,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134567522227909,0,0,0,-0.011902329487408,0,0.00759856130051169,0,0,0,0,0,0,0.0166833849301584,0,0,0,-0.0188386373089777,0,0,0,0,0,0,0,0,0,0,0,0,-0.0684158538761389,0.0526820798833015,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,-0.000813989354432702,-0.00485781574032164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0075481924779187,0,0,0,0,0,0.000945066986494126,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0.00329093644203964,0,0,0,0,0,-0.0581299186032944,0.0355883576485715,0,0,0,0,0,0
CarbonVol_Hubei,0,0,-0.0451261833877665,-0.00635917636289904,0,0,0,0,0,-0.0163108309903297,0,0,0,-0.0156628821247452,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.0105596732170046,0,0.0100674139612132,0,0,0,0.00387049264402269,0,0,0,0,0,0,0,0,0,0,0,0,0.0262359013465537,0,0,0,-0.0346536892572731,0.0123018401045107,0,0,0,0,0,0
