,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X000651.SZ,X002304.SZ,X600690.SH,X600031.SH,X600104.SH,X002475.SZ,X000725.SZ,X000661.SZ,X300014.SZ,X300124.SZ,X003816.SZ,X000338.SZ,X000063.SZ,X000625.SZ,X002241.SZ,X000100.SZ,X000596.SZ,X600703.SH,X300142.SZ,X000157.SZ,X002129.SZ,X002371.SZ,X600741.SH,X002049.SZ,X002179.SZ,X002007.SZ,X000799.SZ,X002236.SZ,X601877.SH,X600584.SH,X300003.SZ,X300146.SZ,X002414.SZ,X600183.SH,X000800.SZ,X600779.SH,X600460.SH,X601799.SH,X600702.SH,X600089.SH,X600707.SH,X002074.SZ,X000977.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0426629096609424,0,0.113494659388993,0,0,0,0.0344757471275079,0,0,0,0,0,0.0131134971231777,0,0,0,0,-0.00768219774991036,0,0,0,0,0,0,-0.000274495407298733,0.0149321418543778,0,0.03312335156492,-0.135116909703554,0.100932734383635,0,0,0,0.0318769111439262,0,0,0.0291024780652119,0,0,0,0,0.00737848193694144,0,0
X002475.SZ,0,0,0,0,0,0,0.0497951876580367,0,0,0,0,0,0,0.127237954739504,0,0.170233154750987,0,0,0,0,0.37541425934663,0.0604007737959387,0,0,0,0,0,0.00897678127102594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115121046266023,0,0,0,0,0,0
X000725.SZ,0,0,0.0253529767520919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040232339298272,0.271060791745639,0,0,0.0723900672810866,0,0,0,0,0,0,0.102165840249051,0,0,0,0,0.0196131440147544,0,0,0,0,0,0.078466144267623,0,0,0,0.13174345333126,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.00543486485591131,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0.213041498843006,0.0947645110249673,0,0,0.0491938915866821,0,0,0,0,0,0,0.149395088248108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0778337186627222,0.0309977963646753,0,-0.113978709782266,0,-0.107504463619704,0,0.00186260301733995,0,0,0,0,0,0,0,-0.0494711920594235,0,0
X300014.SZ,0,0,0,0,0.08114857131662,0,0,-0.0494166875256298,0,0,0,0,0,0,0,0.0769736498201435,0,0.255589992104983,0,0,0.329908411493045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.456882824328186,0.340669268678122,0,0.0273817709614557,-0.0910455733799266,0,0,0,0.0437030606723298,0,0,0,0.0192579146106854,0,0
X300124.SZ,0,0,0,0,0.313360831053697,0,0,0,0,0.278804947545901,0,0,0,0,0,0,0,0,0,0.0413582931331667,0,0,0,0,0,0,0,0,0,0,-0.212408307816341,0,0,0,0,0,0,0,0,0,0,0,0.0289492418855733,0,0,0,0,0.261694329724542,0,0,0,-0.0397665165634739,-0.0467494548893295,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,-0.0364192373944885,0,0,0,0,0,0,0,-0.0769469160522458,0,0,0,0,0,0.0121364111764092,0,0,0,0,0,0,0,0,0,-0.0441831096876091,0,0,0,0,0,0,0,0,0,0,0,-0.0476705574494316,0.0285347511626393,-3.46944695195361e-18,0.0435694094646198,0.048778803716025,0.0596987943758658,-0.0445340768158383,0.0270410503781996,0,0,0,0,0,0,0,-0.0209498916402544,0,0
X000338.SZ,0,0,0,0,0,0.0440550314078357,0,0,0,0,0,0,0,0,0.149170786039812,0,0,0,0,0.0796408460161959,0,0,0,0,0,0.00679945089289058,0.0860495187766126,0,0,0,0,0,0,0,0,0,0,0.084676775185136,0,0,0,0,0,0,0,0,0,0.128806136701193,0,0,0,0,0.00153211933576964,0,0,0,-0.00582496520865488,0,0
X000063.SZ,0,0,0,0,0.031425370240763,0,0,0,0,0,0,0.119590412989092,0,0.0883922857870923,0,0.0487835451522305,0,0,0,0.079132121168794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322297860301618,0.0438084228037621,0,0,0,0,0,0.000507721932905825,0,0,0,0,0,0,-0.00252902918406667,0,0
X000625.SZ,0,0,0,-0.588638224888862,0.000872803884516247,0,0,0,-0.108446408401291,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,-0.0205503494049615,0.00818128253222731,0,0,0,0,0,0,0,0,0.387005644692213,0.371063853787077,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0358387852571025,-0.0178383458049996,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0.392441858309753,0.226379686911661,0,0.0743753781213336,-0.0395401352687372,0,0,0,-0.0608206461010716,0,0.0529347830433161,0,0,0,-0.0408909073177649,0,0,0,0,0,-0.059068622604412,0,0.0477503042654,0,0,0,0,0,0,0,0.126830637017099,0.0936262362184237,0,0,0,0,0,0,0,0,0,-0.00853216452964902,0,0,0,-0.00128016257085686,0,0
X000100.SZ,0,0,0,0,0.0409085483735354,0,0,0,0,0,0,0,0.505057752823329,0,0,0.120087055582789,0,0,0,0.112314847758515,0.0650488101060909,0,0,0.0167905852903203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252496326169511,0,0,0,0,0,0.0340587507711861,0,0,0,-0.0179333749784047,0,0
X000596.SZ,0,0,0,0,0,0.602779870465586,0,0,0,0,0,0,0,0,-0.0472102919263421,0,0,0,0,0,0,0,0,0,0.0696526635374614,0,-0.000398643765861148,0,0,-0.269097998486456,0.41046573552572,0,0,0,0,0,0,-0.0471544276826696,0,0,0,0,-0.026101918842382,0,0,-0.0932862119848393,0,0,0,0,0,0,0.00341827885904011,0,0,0,0.02650847948437,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145935233738332,0,0,0.0251431473320241,0.0551015463446854,0,0.260378531365086,0,0,0,0,0,0.107001818807078,0,0,0,0,0,0,0,0,0.0875970943912145,0,0,-0.057184297752904,0,0.0974373437685049,0,0,0,-0.00867534547245935,0,0,0,0,-0.0319500055885766,0,0
X300142.SZ,0,0,0,0,0.00350856097459751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300005475427891,0,0,0,0,0,0,0,0,0.27153613646987,0,-0.26944045217596,0,0,0,0,0,-0.0402221265869284,0,0,0,0,0,0,0.040315791632839,0.165506336075813,0,0.379802959205038,0,0,-0.030931242791989,0,0,0,0.0238043585272225,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.211312061414052,0,0,0,0,0,0,0,0.166948163257399,0,0,0,0,0,0,0,0,0,0.061429439187382,0,0.0391705752509639,0,0,0,0,0,0,0,-0.0154237451626631,0.117814394761478,0,0,0,0,0,0.0745638710713235,0,0.090382473392906,0.227907062106992,0,0,0,0,0,0,0,0,-0.0435543012300729,0,0
X002129.SZ,0,0,0,0,0.225228420629672,0,0,0,-0.0221350327226732,0,0,0.0588463181721922,0,0,0,0,0,0,0,0,0,0,-0.0760452888621791,0,0,0,0,0,0.135239819892899,0,0,0,0,0,0,0,-0.0628509704001491,-0.027333238394239,0,0,0,0.0161012182178672,0,0,0,0.398143573583573,0,0,0,0,0,0,-0.00101026599504382,0,0,0,0.031419729756928,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0330496703821765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.539977696401043,0,0,0,0,0,0,0,-0.0866497210133029,0,0,0,-0.0784060712387578,0,0,0.00246455845944823,0,0,0,0,0,0,0,-0.104607950557239,0,0,0,0,0,0
X600741.SH,0,0.236137776938592,0,0,0.00873022524115993,0.0139346974727514,0.333591131877138,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.0455425692741775,3.46944695195361e-18,0,0,0,-0.235736859286308,0,0,0,0,0.131162325129408,0,0,0.193663207616809,0.156710404807537,0,0,0,0,0,0,0,0,-0.129729980208762,0,0,0,0,0,0,0,0,0,-0.0312093805228736,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0.102881360049853,0,0,0,0,0.244631581354452,0,0,0,0,0.0486346868388232,0.0266719724083996,0,0,0,0.0875874119234239,0,0,0,0,0,0,0,0.0862559167239782,0,0,0.138248142666387,0,0,0,0,0,0,0,0.268712647427232,0,0,0,0,0,0,0,0.0580110503609434,0,0,0,0,0,0,0,0,0,0.0175873501062552,0,0
X002179.SZ,0,0,0,0,0,0.318829811349619,0,0,0.0113560016187638,0.122100288422056,0,0,0,0.0475439974278311,-1.0842021724855e-19,0,0,0.0375341713036487,0,0,-4.33680868994202e-19,0,0.487234630945547,0,-0.0509343932103105,0,0,0.109560392067235,0,0,0,0,0,0.0879653077207686,0,0,0,-0.0975656258591222,0,0,0,-0.0886337299691469,0,0,0,0.1146670293697,-0.0125251943554339,-0.035305447978141,0,0,0,0.0717675311321993,0,0,0,0,0.00625103322962004,0,0
X002007.SZ,-3.46944695195361e-18,0,0.11620587968252,0,-0.0873474822738536,0.253861779906282,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00861290856341487,0,0,0,0,0.109429617437052,0,0,0,0,0,0,0,0.223650598153641,0,0,0,0,0,0,0,0,0.0460829343108183,-0.0534993632862815,0,0,0,0,0.0661435806038318,0,0,0,0,-0.0122095359880098,0,0,0,-0.0175805090340539,0,0
X000799.SZ,0,0.209304849793874,0.178404357078547,0,0.29262021434795,0.0392947668698618,0,0,0.00466887350970371,0,0,0,0,0,0.0166205135687707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139593565636848,0.0636583133225135,0,0.0327392540130031,0,0,0,0,0,0,0.0756454500413471,0,0,0,0,-0.025390017152191,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0520725740903042,0,0,0,0.321116437073153,0.0854015433251307,0,0,0,0,0,0,-0.0739486636441575,0,0.101315806084739,0.0520170508692661,0,0,0,0,0,0,0,0,0.0576531992908695,0,0.158825402911569,0,0,0,-0.25851786092552,0,-0.00248556235293098,0,0.153244715818428,0,0,0,0,0,0,0.0267312433016969,0,0
X601877.SH,0,0,0,0,0,0,0,-0.0192762852202008,0,0,0,0,0.0613382809504928,0.156209089358817,0,0.0219199162066036,0,0,0,0.0217733432579505,0,0,0,0,-0.0324082037712798,0,0,0,0,0,0,0,0,0,0,0,0,0.112027723597114,0.213381138506776,0,0,0,0,0.0586163851063958,0,0,0.0155103323787903,0,0,0,0,0.00854434920817196,0,0,0,0,0.00179666504931071,0,0
X600584.SH,0,0,0,0,0.0715153803594632,0,0,0,0,0.0161835567967028,0,0,0.00786646863500175,0,0,0.0136061135536588,0,0,0,0.0718100879792843,0,0,0,0,0.0175632313440665,0,0,0.087252510116604,0,0.171191470787077,0,0,0,0,0,0,0,0,0.0246711261434384,0.086910766344381,0,0.106556980758372,0.0662587729746972,0,0,0,0,0,0,0,0,0,-0.0257076473603932,0,0,0,0.00892046301425059,0,0
X300003.SZ,0,0,0,0,0,0.00656272201417119,0,0.0437221956357163,0,0,0,0.00289729250824563,0,0,0,0.175710271558461,0,0,0,0,0,0.0781755068500292,0,0,0.159925638770952,0.160513627400212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00617587429323925,0,0,0,0,0,0,0,0,0,-0.0149731535100001,0,0
X300146.SZ,0,0,0.0419101594664694,0,0.119941460862026,0,0,0,0,0,0,0,0,0,0,0.0142629574709281,0,0,0,0.0751189222575525,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.148326566091291,0,0,0,0,0,0.0663263443306457,0,0,0,0.0782577387017246,0,-0.0131580693633569,0,0,0,0,0,-0.0507135897042209,0,0,0,-0.00414149135445878,0,0,0,0,0.021655967005571,0,0
X002414.SZ,0,0,0,0,0,0.0638430849113868,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487164158563628,0,0,0,0,0,0.0838145843579464,0,0,0,0.291496919286382,0,0.112307794788791,0.0559416313683801,0,0,0,0,0,0,0,0,-0.151198573639746,0,0.126745910765394,-0.041039365256629,0,0.0794424494062394,0,0,0,0,4.33680868994202e-19,-0.039920398273871,0,0,0,0.0229903584741346,0,0
X600183.SH,0,0,0,0,0.0589899536509733,0,0,0,0,0.210321728958547,0,0.0640013701373097,0,0,0,0.0149047227238873,0,0,0,0,0.131940411308158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573020233375451,0,0,0,0,0,0,0,0,0.0621090243342519,0,0,0,0,0,0,0,-0.0132098537590097,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0.0503658940706954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104303888307498,0,0,0,0,0.0309846618965191,0,0,0,0,0,0,0,0,0,0.0113177243597253,0,0,0,0,0.00117199312268057,0,0,0,0,0,0,0.0877448355138306,0,0,0,0,0,0,0
X600779.SH,0,0,0,0,0.0640534681013353,0,0,-0.047880932554484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00114328755845992,0,0,0,0,0,0,0.000297790190578483,0.332229056419297,0,0,0,0,0,0,0,0,0,-0.165955897340095,0.213628371997121,0,0,0,0,0,0,0,0,0,0,0,0,0.0155778430559456,0,0
X600460.SH,0,0,0,0,0,0,0,0,0.341662193452533,0,0,0.0999171582985513,0,0,0,0.16801953434283,0,0,0.154649895448278,0,0.271147940811063,0,0,0,0,0,0,0.00624736982780576,0,0,0,0,0.0201606325311792,0,0,0.322463599353724,0,0,0,0,0,0,0,0.0290703467686838,0,0,0,0,0,0,0,0.0348152278372964,0,0,0,0,0.0230132588845602,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0.0204609150206358,0,0.0427125517357107,0,0.165606121962266,0,0,0,0,0.223650183333026,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00417332761592808,0,0,0,0,-0.159263073314575,0,0,0,0.196956185138592,0.0988135995714328,0,0,0,0,0,0,0,0,-0.0258816015439063,0,0,0,0,0.00325293675875695,0,0
X600702.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,-0.0845279975458795,0,0.00687778204556651,0,0,0,0,0,0,0,0,0,0.165416257026733,0,0,0,0,0,0,0,0,-0.0318784983815079,0.393998820809774,0,0,0,0,0.0457763380280632,0,0.00893562895141872,0.191817655987483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124334013239951,0,0,0,-0.0242455204215524,0,0,0,-0.0352417833382276,0,0
X600707.SH,0,0,-0.194406913302437,0,-0.0164309225365265,0,0,0,0,0,0,0,0,-0.209724476680992,0,0,0,0,0,0.291446047679705,0,0.948984845247424,0,0,0,0.651470917867984,0,0,0,0,0,0,0,0,0,0,0,-0.33232766363541,0,-0.416642925982057,0,-0.131330427891742,-0.165023004783677,0.31604534421447,-0.302742488131891,0,0,0.0595404022529961,0,0,0,0.0848172367760693,0,0,0,0,-0.0288782030974985,0,0
X002074.SZ,0,0,0,0,0.115881248156217,0.178114018784317,0,0,0,0,0,0,0,0,0,0,0,0.179716681618088,0,0,0,0,0,0.0299557981958296,0,0,0,0,-0.0695637026391818,0,0,0,0.146950248916849,0,0,0,0,0.182192390425027,0,0,0.0535860510069984,0,0,0,0,0,-0.00486961031407885,0,0,0,0,-0.0641386452398023,0,0,0,0,-0.0260396269606987,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123733777658923,0.108665260590938,0,0,0.018737528820931,0,0.0463899713524608,0,0,0.0978024212910291,0,0,0,0,0,0,0,0,0,-0.468905846003557,0,0,0,0,0.118308424762005,-0.343442631561382,-0.0963332218791917,0,0,0,0,0,0,-0.0190523199446113,0,0,0,0,-0.059102088598652,0,0
X002008.SZ,0,0,0,0,0,0.0150347774760541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222598841849987,0,0.274660528704048,0,0.0514244062059907,0,0,0.0338499505884947,0,0,0,0,0,0.252554324874691,0,0.112435323862029,0,0,0.037469607792183,0,0,0,0,0.0200365108015534,-0.026536830447843,0,0.000198504535711012,0,0,0,0,0,0.0383103492947166,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248567379244673,0,0,0,0,0,-0.139684662412665,-0.41665348607964,0,0,0,0,0,0,0.0503882714257198,0,0,0.190418103532212,0,0,0,0,0,0,0,0.107147533816707,0,0,0,0,0.0335930799015059,0,0,-0.0630211731771129,0,0,0,0,0,-0.00549152406087941,0,0,0,-0.013348051276348,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0370229145302384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.959218257861051,0,0,0,-0.239604138033502,0,0
TED,0,0,0,0,0,-0.0285384133485691,0,0,-0.0433626272691613,0,0,-0.016214757312506,0,0,0,-0.0541991264944788,0,0,0,0,0,0,0,0.077078177022788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.782718955970007,0,0,0,0,0.10955545899656,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0597395441935177,0.0334301739479626,0,0.0120105110536973,0,-0.0276754199543427,0,0,0,0,0.0386231717782598,0.0705954826359942,0,0,0,0,0.0545612879394069,0,0,0,0,0,0,0,0,0,0,0,-0.0262426539714497,-0.00954061055079865,0,0,0,0,0,0.0794660217008804,0,0.0180622067569881,0,0,0,0,-0.00372780278437872,0,0
MKreturn,0,0,0,0,0.00650627898335569,0,0,0,0,0,0,0,0,0,-0.0293120863216123,-0.00322775523551488,0,0,0,0,0,0,0,0,0,-0.00671846399796324,0,0,0,0,0,0,0,0,0,0.0366229379681535,0,0,0,0,0,0,0.0323237774975953,0,0.0245413196032328,0,0,0,0,0,0,0,-0.0256819663352243,0,0,0,-0.0170755052612167,0,0
MKvol,0,0,0,0,0,0,0,0,0.000984156899883748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000331661251525193,0,0,0,0.000404985730992498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000485501406145752,0,-0.00136316045941825,0,0,0,0,0.000997138601704032,0,0,0,0,-0.00232137489660506,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389108472403024,0.0687570994974913,0,0,0,0,0,0,0,0,0,0,0,0,0.00500547691262926,0,0,0,0.0352336576439987,0,0,0,0,-2.62008448526945,3.15746108694263,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022586297757588,0,0,0,0,0.00263121644326702,0,0
CarbonVol_Hubei,0,0,0,-0.00696620760297349,0,0,0,0,0,0,0,0,0,0,-0.00277055883967403,0,0,0,0,-0.00236220821412776,0,0,0,0,0,0,0,0,0,0,-0.00358349564816271,0,0,0,0,0,0,0,0,0,0,0.0114424567105283,0,0,0,0,0,0.00610857566077248,0,0,0,0.0145048571013697,0,0,0,0,-0.0444384236356569,0,0
