,X600104.SH,X600519.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X000063.SZ,X600031.SH,X600690.SH,X600276.SH,X000100.SZ,X000338.SZ,X600372.SH,X000157.SZ,X600741.SH,X002241.SZ,X600703.SH,X600066.SH,X600089.SH,X600271.SH,X600118.SH,X000550.SZ,X601877.SH,X002236.SZ,X002475.SZ,X000581.SZ,X000800.SZ,X000623.SZ,X600582.SH,X000568.SZ,X600177.SH,X000559.SZ,X300124.SZ,X002129.SZ,X600060.SH,X000050.SZ,X002294.SZ,X000400.SZ,X300146.SZ,X000977.SZ,X000869.SZ,X600839.SH,X002456.SZ,X002292.SZ,X002465.SZ,X300003.SZ,X600312.SH,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0.0909368527125861,0,0.0689206358155937,0,0,0,0.00529435539672054,0.11335234401007,0.0159219747429973,0,0,0,0.204016202028382,0.116055378181978,0,0,0,0,0,0,0,0,0,0.0904429323867541,0,0,0,0.130354301212567,0,0,0,0,0.00609322632642752,0,0,0,0,0,0,0,0,-0.02008218471647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.0408009983736883,0,-0.0151610207014411,0,0,0,0,0,0,0,0,0,0.176470654391998,0.266588012116525,0,0.0381025904357777,0,0,0,0,0,0,0,-0.0437313289384956,0.0105947566140721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018106039716233,0.00941495281183024,0,0,0,0.0515657559900097,0,0
X000100.SZ,0.042957863846313,0,0,0,0.092448207305878,0,0,0.062153299183616,0.0123123190373261,0.0998994098901793,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0351342244956736,-0.0196715424980559,0,0.0908822577677237,0,0,0,0,0,0.045366105949543,0,0,0.0909456120188705,0,0,0,0.228476046175307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00643427303329628,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0.186410993946851,0,0,0,0,0.597782084870837,0,0,0,0,0,0.0944667193781968,0,0,0,0,0,0.0361242642690735,0,0.090861894019808,0,0,0,0,0,0,0.000217262421839243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117474874746255,0.0308788300463703,0,0,0,0,0
X600372.SH,0,0,0.146865928645582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161208384543007,0,0,0,0,0,0.0852365706021265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144340041754821,0,0,0,0,-0.0948950141186928,0.0140554071552374,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0178920977793696,0,0.771303293875639,0,0,0,0.00888384205037844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050042698614605,0.0147929856723513,0,0.0199225190390372,0,0.0025495702555684,0.233035224096262,0,0,0,0,0,0.0138981765866699,0,0,0,0,0,0,0,-0.0832304382343643,0,0.143921340743387,0,0,0,0,0
X600741.SH,0.346905101402097,0,0.0575360719725442,0,0,0,0,0,0.0247905772056831,0,0.109678953141963,0,0,0,0,0,0,0,0,0,0.127135486936955,-0.0335131026614299,-0.00417856192676019,0,0,0,0,0,0,0.0261790408338844,0,0,0,0,0.0404417882100991,0,0.0218293405667364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0.16552261512262,0,0.107102157573934,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118782940007682,0,0,0.10073377147719,-0.0652909618273577,0,0.0469998462256893,0,0,0,0,0,0,0,0,-0.039510057764314,0,0,0,0.00145953886131855,0.05674295871393,0,0,0,0,0,0,0,-0.0291193203768652,0.183211159786583,0.0836282631843125,0.0943317279024583,0,0,0,0,1.0842021724855e-19,0,0,-0.0459749681908801,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.0123235070829454,0,0,0,0,0.0628331862368556,0,0,0.291630214119568,0,0,0,0.00906308057348273,0.0410135509063281,0,0.0408088833638975,0,0,0,0.00238117841643655,0,0,0,0,1.73472347597681e-18,0,0.0112954341651606,0.113570007000525,0.0876753073906254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0160698190837119,0,0,0,0,0,0
X600066.SH,0.0491120752099554,0,0,0,0.139229692935431,0,0,0,0,0.124615265647119,0,0,1.73472347597681e-18,0.0390323358037256,0,0,0,0,0,0,0,0,0,0.0846237580049175,0,0,0,0,0.109548600552878,0,0,0,0.0306777678630255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136836015746633,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.158689856612379,0,0,0.0051573113513597,0,0,0.185278005648697,0,0,0.109116224729008,0,0,0,0,0,0,0,0,0,0.0511402581531862,0,0,0,0,0,0,0,0,0,0,0,0,0.180036576873347,0,0,0,0,0,0,0,0,0.194026179895583,0,0,-0.0266820475848899,-0.0181035824536111,0,0,0,0,0,0
X600271.SH,0,0,0,0,0.0413019717631945,0,0,0,0,0,0,0,0,0,0.015152817966574,0,0,0,0,0,0,0,0,0.0823883400951298,0,0,0,0,0.038322039152934,0,0.280024231973971,0,0,0,0.0723548216496853,0,0,0,0,0,0.0408965188538786,0,0,0,0,0,0.234260853055703,0.152694925842264,0,0,0,-0.0745188035376396,-0.022261820932351,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0.019831326924148,0,0,0,0,0,0.462164321292997,0.45883982672149,0,0,0,0,0,-0.0222320714500365,0,0,0,0,0,0,0,0,0.056426461961453,0.00658897660475247,0.0507092790009646,0,0,0,0,0.078808940845177,0,0,0,0,0,0,0,0,0.180305676409993,0,0.112060196743584,0,0,0.0402811548008443,0.00526147925162915,0.135676358788378,0,0,0,0,0
X000550.SZ,0.0569620248710619,0,0,0,0,0,0,0,0,0.106716204818829,0.181922071154808,0,0,0,0,0,0,0,0,0.0226764683286861,0,0,0,0,0,0,0,0.0572971373564114,0,0,0.111658908520068,0,0,0,0,0,0.0461833479575785,0,0,0,0,0,0,0,0,0,0.0295050176018955,0,0.0764281131432315,0,0,-0.0182974573151584,0.00681115869565976,0,0,0,0,0,0
X601877.SH,0.0408248609713832,0.231773689791934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833635315456171,0,0,0,0,0.160124497928546,0,0,0.162361093264341,0,0.0491475412455583,0.0648696567383035,0,0,0,0,0,0,0,0,0,0.0132324852944282,0,0,0,0,0,0,0,-0.00448589086519162,0.289854617187058,0,0,0,0,0
X002236.SZ,0,0,0,0.0796960118659982,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315398388102349,0,0,0,0.294750065538186,-0.0314984902784122,0,0,0,0.283329719664216,0.143730953680303,0,0,0,0,0,0.0997453887460791,0.00309696447042846,0,0,0.00560666180964985,0,0,0.0281947551199115,0,0,0,0.203914059898838,0,0,0,0,0,0,-0.0282101201793146,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0.200555057213043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040513871197164,1.38777878078145e-17,0.0695786482193312,0.0892821433408184,0,0.0666552941029467,0,0,0,0,0,0,0,0.0504235604578607,0,0.0618945710245748,0,0.0664504406709132,0.0830317720652525,0,0,0,0,0,0,0,0,0,0,0,0,-0.0383831535101591,0.00140802325528676,0,0,0,0,0,0
X000581.SZ,0.0238671398410742,0,0.024345080683584,0,0,0,0.0690743218833643,0,0,0.176955664062107,0,0,0,0.112098670538969,0,0,0,0,0.0528624935873508,0.00628502625271932,0,0.16302146121182,0,0,0,0.0969513156931143,0,0,0,0,0,0,0,0.0431596196998629,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0500734619385024,-0.00989830334724157,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215552503038559,0,0.124985629210088,0,0.0800791190662382,0,0,0,0,0,0.178458366341782,0,0,0,0.120446535154432,0,0,0,0.0419401540507418,0,-0.0133685105247971,0,0,0,0,0,0,0.0421896940615418,0.0594774645595745,0,0,0,0.00786151659596819,-0.00643187589781266,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0.198523972971029,0.261484865298469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.181173027420664,0,0,0,0,-0.0462119470448096,0,0,0,0,0.456418597075532,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398435667963511,0,0,0.0215540052799417,0,-0.038381376676143,-0.00617026827837301,0,0,0,0,0,0
X600582.SH,0,0,0,0,0.0693959992144867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212945492390707,0.146897535138123,0,0,0,0,0,0,0.101062923876748,0,0.0806197376948764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00133711169084373,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.226993660351436,0,0,0.170588373942903,0,0,0,0,0,0,0,0.0397065207126351,0,0,-0.0904289728153168,0,0,0,0.0287881172211338,0,0.149617959291615,0,0,0,0,0,0.144778263664463,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022401499094088,0,0,0,0,0,0,0,-0.0023389574057127,0,0,0,0,0,0
X600177.SH,0.0296874091172854,0,0,0,0,0,0,0,0.204190610599713,0,0,0,0,0,0.0958162047207589,0,0,0,0,-3.46944695195361e-18,0,0.0845952607078426,0.0870854563933008,0,0,0,0,0,0,0.456801422907792,0,0,0,0.0914405042654173,0,0,0,0,0,0,0,0,0,-0.0728955016093124,0,0,0,0,0,0,0,-0.015172309834358,-0.0178258358651161,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344220984904299,0,0.214981499048559,0,0,0,0,0,0,0,0,0,0.214166476523845,0.20545728779665,0,0,0,0,0,0,0,0,0,0.0520007841424911,0.205199630365233,0,0,0,0,0,0,0,0,0.109931580656934,0,0,0,0,0.105726538004394,0.022669716014541,0.0922259043893121,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,-0.0287204435857269,0,0,0,0,0,0,0,0,0,0,0,0.065659295762018,0.00580184955167109,0.113311025529666,0,0.34858388574983,0,0,0,0,0,0,0,0,0,0,0.0876506284278381,0.100541502420185,0,0,0.135368198601327,-0.0291659549307866,0,0.0528565718992361,0.0486379340041075,0,0,0,0,0,0,-0.0627314322767886,-0.0339387413374001,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,-0.00388847754680778,0,0,0,-0.0674551184581309,0,0,-0.150663837944029,0,0,0,0,0,0,0,0,0,0,0,0,0.170730646775606,0,0,0,0,0,0.0353822569869652,0,0,0,0.168311449124208,-0.00460390932151395,0,0,0,0,0,0,0.09104212180926,0,0,0,0,0.17447281223134,0,0,0.0108880743082017,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0.329533346797194,0,0,0,0,0,0.197485174031534,0,0,0,0,0,0,0,0,0,0,0,0,0.0709920671587976,0,0,0,0.0609097165737849,0,0,0,0,0.00261676757716458,0,0,0.138149605591082,0,0,0,-0.0803868490703756,0,0.258791966778649,0,0,0,0,0,0,0,0.0072924895163535,-0.0113584215944146,0,0,0,0,0,0
X000050.SZ,0,0,0,-0.0980850712962888,0,-0.0422765950210226,0,0,0,0,0,0,0,0,0,-0.0530023054276309,0,0,0,0,0,0,0,0,0,0,0,0,0.108147714251626,0.202046183898856,0,0,0,0.196815006992205,0.039340353987353,0.309217656734633,0,0,0,0,0,0,0,0.460165556238779,0,0,0,0.0534990774276855,0,0,0,0.0544248015200348,0.0182108318542113,0,0.0778795845352388,0,0,0,0
X002294.SZ,0,0,0,0.15895454027572,0,0,0.0995090238878848,0,0,0,0,0,0,0,0.121920375733421,-0.00584552826042787,0,0,0.0374208273055954,0,0,0,0.0440537242867012,0,0,0,0.0515374358565219,0,0,0,0,0,0,0,0.128796924974635,0,0.0962968626393399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000883022569291351,0.00467640943667093,0,0,0,0,0,0
X000400.SZ,0,0,0,0.153620208413199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137657567176214,0,0,0,0,0.13408705036322,0.0710808837098532,0.0597870495381681,0,0.0530151397227865,0.0699359522378304,0,0.00969648723113925,0.0696183313816836,0,0,0,-0.0417465547792593,0,0,0,0,0,-0.0789151566886532,0,0,0,0,0.0862803037276671,0,0,0,-0.00412515907021964,0,0,0,0,0,0
X300146.SZ,0,0,-0.0588899588363056,0.0690966390090703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0986647833926449,0.20285547864662,0,0,0,0,0,0,0,0,0.132402155862061,0,0.262235120649647,0,0,0,0,0,0,0,0,0,0,0,0,0.216193250379649,0,0,-0.00403287097283,0,0,0,0,0,0
X000977.SZ,0,-0.151121464658392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453950677173974,0,0,0,0,0,0,0,0,0,0.0545824485257296,0,0,0,0,0,0,0,0,0,0,0,0.111277198773091,0,0.0573508626105888,0.0223432417042998,0.00553599841096306,0,-0.123212430039217,-0.022026815799694,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,-0.00412183859563129,0.340905477617597,0.119577544324194,0,0,0,0,0,0,0,0,0,0,-0.00409114814044941,0,0,0,0,0,0,0,0,0,0,-0.0880562685900392,0.191127710771569,0.165260879916724,0,0,0,0,0,0,0,-0.0296401103817575,0,0,0,0,0,0,0,0,-0.00952179301025111,0,0,0,-0.00985505366521238,0,0,0,0,0,0
X600839.SH,5.16719632691157e-05,0,0.218408671979801,0,0,0,0,0,0,0.00307276809760888,0,0,0,0,0,0,0,0,0,0,0,0.203968536140936,0,0,0,0,0,0.0759939079041139,0,0,0,0,0,0,0,0.00685948747999546,0.041325942706477,0,0,0,0,0,0,0,0.0570326025237031,0,0,0,0,0,0,0,-0.0308714246625642,0,0,0,0,0,0
X002456.SZ,0,0,-0.0234730494048676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.221009482428114,0,0,0,0,0,0.409062100317827,0,0.0532368184471592,-1.73472347597681e-18,0,0,0.189528297245962,0,0,0.139088008574094,0,0,0.115651559879327,0,0,0.0308027087381571,0,0,0,0,0,0.138166106499258,0,0.024198380920093,0,0,0,8.67361737988404e-19,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0.148598965535478,0,0,0,0,0,0,0,0,0.0961620829658348,0,0,0,0,0,-0.104922712207218,0,0.0933349184223528,0,0,0,0.0698879045704627,0.123990971477434,0,0,0,0,0,0,0,0.131076869022629,0,0,-0.0616806128973459,0.130874564631964,0,0,0,0,0,0,0,0.105280803746028,0,0,0,0,0,-0.011524243466867,0,0,0,0,0,0
X002465.SZ,0,-0.0110627914751719,0,0,0,0,0,0,0,0,0,0,0,0,0.138599067627045,0,0,0,0,0,0,0.247172239353781,0.00413401555048659,0,0,0,0,0,0.211482838979751,0,0,0,0,0.00690950464205425,0,0.0610689095341345,0,0.0286263760989624,0,0,0,0,0,0,0,0.162772922773015,0,0.229161610589113,0,0.121795831318206,0,2.16840434497101e-19,-0.00618752578522212,0,0.0636371818236571,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,-0.0684973370550593,0,-0.29754602297871,0,0,0,0,0,0,-0.0513773414261427,0,0,0,0,0,0,0,0,0,0.322902051365976,0,0,-0.000953105926904278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212843612742053,0.530057258857633,0,0,0,0,0,-0.000342497787303337,0,0,0,0,0,0
X600312.SH,0,0,-0.0251031574632604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159813179971914,0,0,0.596829918915196,0,0.109269377223996,0.0004698296871441,0,0,0,0,0,0,0,0,0,0,0.0166465109740242,0,0,0,0,0,0,0,0,0,0.0568126244458783,0,0.0950137422484704,0,0,0,0,0,-0.0046292391037535,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,-0.00351341815953614,0,0,0,0,-0.00444825196039647,0,0,0,0,0,0,0,0,0.0981750211639917,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376808313446065,0,0,0,0,0.0933930333854929,0,0,0,0,0,0.0421871226979242,0,0,0,0,-0.0564537359041336,0.00976657048047477,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574462470279663,0,0,0,0,0,-0.0136966794333593,0.0788673717223363,0,0,0,0.0608337695079353,0,0,0.0030173949913551,0,0,0,0,-0.0682208047216629,0,0,0,0,0,0,-0.111857423983814,0,0,0,0,0,0,0,-0.0785884130463455,0,0,0.00710781680028017,-0.065888852527819,0,0,0,0,0
Slope,0,0,0,0,0,0,-0.641390678208611,0,0,0,0,0,0,0,0,-0.593227314105232,0.125151825416431,0,0,0.431097998989295,0,0,0,0,0,0,0,0,0,0,0,0,0.247697441785025,0.0503470218315524,-0.0575050744780658,0,0,0.177009470436538,0,0,0.616985472206738,0,0,0,0,0,0,0,0,0,0,0,-0.17247733132844,0,0,0,-0.286667007802346,0,0
TED,0,0,-0.7442483998574,0,0,0,0,0,0,0,0,0,0,0,0,-0.313864262222111,0,0,0,0.0543393359308247,0,0,0,0,0,0,1.63182284587795,0,0,0,0,0,0,0,-1.93371778932767,0,0,0,0,0,0,-4.69070113855307,0,0,0,0,0,0.91430129919458,0,0,0,-1.91467859094335,0,0,-0.0926557068874307,0,-4.8272473369224,0,0
RealEstate_excess,0,0,-0.475859779226101,0,0,0,-0.167803770947841,0,0,0,0,0,0,0,0,0.0371806286958893,0,0,0,0,0,0,0,0,0,0,0,0,0.055832353916011,0,0,0,0,0.414735830757969,0,0,0,0,0,0,0,0,0,-0.0459515744587995,0,0,0,0,0,0,0,-1.73472347597681e-18,0.012253519294746,0,-0.379076738667291,0,-0.0328746015066591,0,0
MKreturn,0,0,-0.330810270198242,-0.0687005793518462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10006199306134,-0.0641005408643155,0,0,0.0303821652308745,-0.123412755298116,0,0,0,-0.0121026778977413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00414960687116975,-0.0163461881568934,-0.345174979355582,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00883093135623358,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0543181916538389,-0.0254453819599367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212354302560886,-0.0266272023825227,-0.0261112221294899,0,0,0,-0.00511898327849139,0,0.0571669485295396,0,0,0,0,0,0,0,0.0317161096156721,-0.0605726717633531,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000980004245719307,0,0,0,-0.000515456370863181,-0.000445163450083839,0,0,0,0,0,0,0,0,0,0,-5.2700096586763e-05,0,0,0,0,0,0,0,0,0,0,0.0462476780320283,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00330900281562315,0,0,0,0,0,-0.00198561852890051,0.00190954992773773,0,0.00243157680082486,0,0,0,0,0,0,0,0,0.0023842932952952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00254177303318123,0,0,0,0,0,0
