,X600519.SH,X000858.SZ,X002475.SZ,X600276.SH,X002415.SZ,X600690.SH,X000651.SZ,X600809.SH,X002371.SZ,X600104.SH,X003816.SZ,X000568.SZ,X000063.SZ,X000725.SZ,X300124.SZ,X000625.SZ,X600031.SH,X002304.SZ,X000338.SZ,X002241.SZ,X300014.SZ,X000100.SZ,X000596.SZ,X002179.SZ,X600418.SH,X000977.SZ,X002463.SZ,X600584.SH,X600703.SH,X600089.SH,X600183.SH,X000157.SZ,X600372.SH,X002049.SZ,X002236.SZ,X600741.SH,X002028.SZ,X600066.SH,X600522.SH,X000066.SZ,X600839.SH,X601877.SH,X600460.SH,X002156.SZ,X002281.SZ,X600487.SH,X002180.SZ,X002456.SZ,X002085.SZ,X000661.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.102572755452283,0,0,0,0,0,0.191263458516299,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.29250110169688,0,0,0,0,0,0,0,-0.0102791299613259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00445081419517861,0,0,0,0,-0.0654398464340965,0,0
X000858.SZ,0,0,0.0466963498752829,0,0,0,0,0.259637068710725,0,0.0700639829771535,0,0.108490043130366,0,0,0,0.0217871110670648,0,0.351952903213563,0,0,0,0,0,0,0,-0.0369773171091449,0,0,0,0,0,0.058648180972634,0,0,0,0,0,0.046196409507408,0,0,0.00699825974244547,0,0,0,0,0,0,0,0,0,0,-0.00276161859916548,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296434783324483,0,0,0,0,0.380780440581659,0.0829369588079699,0,0,0,0,0,0.00975128679883463,0,0,0,0.0834098214343947,0,0,0,0,0,0,0,0,0,0.0747666767967403,0,0,-0.00284938907127504,0,0,0,0.00726458333887704,0,0,0,-0.0426497883464298,-0.00693881945728332,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.00749464524534017,0,0.134752805848054,0,0.0621659843156712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260755811955775,0.0525344371158802,0.010223853695739,0,0,0,0,0.0389653401441353,0,0,0,0,0,0,0.0632941576396053,0,0,0,0,-0.137492977784842,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0381580625751809,0,0,0,0,0.049041740260324,0,0.0275200615671651,0,0,0,0,0,0.201026900364489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117474361569029,0,0,0.0249339990024856,0,0,0,0.129356851769548,0,0.0203108149293796,0.017357985404243,0,0,0,0,0,0,-0.0404021243757833,0,0
X600690.SH,0,0,0.0865417546820697,0,0,0,0.305777719978922,0.0329041924885011,0,-0.154443992245255,0.03555438613055,0.140955386906316,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.107287539936333,0,0,0,0,0,0,0,0,-0.0242263121448593,0,0,0,-0.0268630941633569,0,0,0,0.0588540387041393,-0.00569959090998701,0,0,0.0110590160678142,0,0,-0.0203037639664549,0,0,0,0
X000651.SZ,0,0,0,0,0,0.258281065555135,0,0,0,0.00623787458669315,0,0,0,0,0.053710563481179,0,0,0.115773961340077,0,0,0,0,0,0,-0.131428101873057,0,0,0,0,0,0,0,0,0,0,0,0,0.274522629197702,0,0,0,0,-0.000785294365914156,-0.0172638620659746,0,0,0,0,0,0,0,-0.0194980928754487,0,0,0,0,0,0,0
X600809.SH,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.480276416541164,0,0,0,0,0,0,0,0,0,0,0.397413072380331,0,0,0,0,-0.0122955062417965,0,0,0,0,0,0,0,0,0,0,0,-0.00643352216699322,0,0,0,0,0,0,0,0,0,0,0,-0.0122173561900235,0,0,0,0,-0.00535374685618846,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,-0.0414778407011398,0,0,0,0.427944365562311,0,0,0,0,0,0,0,0,0,0.0262907078614074,0.260622059380608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075689233947288,0,0,0,-0.0723456190585238,0.117091148534689,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.128687509005029,0,0,0,0,0.174710928324225,0,0,0.00318711466885788,0,0,0,0,0,0,0,0,0.191519777363587,0,-0.139378018792427,0,0,0,0,0,0,-0.455287454267903,0,0.872875461204922,0,0,0,-0.140650050875768,0,0,-0.0615791728380852,0,0,0,0,0,0.12087812338816,0.0689535530672653,0,0,0,0,0,0,0.135142688045782,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429273446503982,0.0387143577216572,0,0,0,0,0,0,0.0614167558500182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106934548816489,0.000786948301720256,0,0,0,-4.33680868994202e-19,0,0,0,0.00640203242131324,0,0,-0.0661951668497347,0,0,0,0,0,0,0
X000568.SZ,0,0.367446100799178,0,0,0,0,0,0.317379140399007,0,0,0,0,0,0,0,0,0,0.0950051208024762,0,0,0,0,0.141539228727415,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,-0.0122673506682323,0,0,0,-0.00798360148776514,0,0,0.0197304440978074,0,0,0,0,-0.00673743148003529,0,0
X000063.SZ,0,-0.00866473467180474,0,0,0,0,0,0,0,0.0557588670942749,0,0,0,0,0.166518381959064,0,0,0,0,0,0,0,0,0.000199832069514216,0.07419730883419,0.244192383967562,0,0.131768734213019,0,0,0,0,0,0.304307971372744,0.140092503865012,0.0519159454007495,0,0,0,0.0761563812880799,-0.0266140572470016,0,-0.241784639872661,-0.0538346869401865,0,0,0,0,0,0,0,-0.0316747247624696,0,0,0,0,-0.0260105100054141,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0490064468660986,0,0,0,0,0,0,0,0,0.0586479413740597,0.410813180546294,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.104512821928594,0,0,0,0,0,0.0893861729450878,0,0.040040892259392,-0.043499093597325,0,0,0,0,0,0,0,-0.0360904642029244,0,0,0,0,0.0232600474070063,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0196739636176116,0,0,0.0679132650291742,0,0.0946017935764916,0,0,0.466789955175907,0,0,0,-0.0294535183651526,0,0,0,0,0,0,0,0,0.0522373508164179,0.0597977549746198,0,0,0,0,0.0424217279371943,0,0,0,0,0.0953387392234347,0,0,0,0.00781552768766741,0,0,-0.0171435951346877,0,0,0,0,-0.0345085913176428,0,0
X000625.SZ,0,0,0.109934891861993,0,0,0,0,0.0124721234279738,0,0.0149086992926137,0,0.142038033763872,0,0,0,0,0,0,0.186150956822131,0,0.0642818961566236,0,0,0,0.00664012914511633,0,0,0,0,0,0,0.116705880241977,0,0,0,0,0,0,0,0,0.0744449476084559,0,0,0,0,0,0,0.0540744499499445,0.00684337779978981,0,0,-0.0586079895712425,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.146145761324715,0,0,0,0,0,0,0.033299549782055,0,0,0,0,0,0.16849906021359,0,0,0,0,0,0,0,0,0,0,0.126425756839909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0466724763518897,0,0,0,-0.0266594915493475,0,0
X002304.SZ,0.0876300509169513,0.244622000732839,0,0,0,0.029899730453396,0,0,0,0,0,0.285112441604404,0,0,0,0.120357638940206,0,0,0.135144790538036,0,0,0,0,0,-0.169004374799151,0,0,0,0,0,0,0,0,0.102083212505996,0,0,0,0,0,0,0,-0.111757438806923,0,-0.0548360798401887,0,0,0,0,0,0,0,-0.0399391036283265,0.0647431690080172,0,0,0,0,0,0
X000338.SZ,0,0.233593424367916,0,0,0,0,0,-1.38777878078145e-17,0,0.0696573797442578,0,0.131195247698224,0,0,0,0.0648207187377716,0,0,0,0,0.00245173789338276,0,0,0,0.0234676572910328,0,0,0,0,0,0,0.235559507432182,0,0,0,0,0,0.116694420352307,0,0.00857852981176706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00506254816049471,0,0
X002241.SZ,0,0,0.410539526608855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.0678221912661597,0,0,0,0,0,0,0.428090460851701,0,0,0,0,0.0363588348174064,0.0634220383977865,0,0,0,0,0,0,0.0438027463977385,-0.0328248331771752,0,0,-0.067824488635886,0,0,0,0,0.0425929350730629,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0.0374247743532098,0,0.293721193353254,0,0,0.430695828978564,0.0248048822949085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243821184658802,0,0.137428911119427,0,0.0463240533725536,0,0,-0.0205957957931636,0,0,0,0,0,0,0
X000100.SZ,0,0.207813540479211,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.277989388781642,0,0,0,0,0,0,0,0,0,0.0696930590633339,0,0,0,0,0,0,0,0,0.024221177242297,0.060072089528433,0,0,0,0,0,0,0.00344270766727906,0,0,0,-0.00593983769962547,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0.497091813033288,0,0.0695289236181302,0,0.149355061839232,-0.0132220821154238,0,0.161036557172299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0643888490493824,0,0,0,0,0,0,0.00593266294141908,-0.00715170223241695,0,0,0,0,0,0
X002179.SZ,0,0,0.0322743550398686,0,0,0,0,0,0,0,0,0,0,0,0.164617608198912,0,0,0,0,0,0.0272504108552536,0,0,0,0.0178186165502438,0,0.0309259907370015,0,0,0,0,0,0.363513291853451,0,0,0,0,0,0,0.0684305030482205,0,0,0,0,0,0.136301859961936,0,0,0,0,0,0,0,0,0,0,-0.011941025076854,0,0
X600418.SH,0,0,0,0,0,0,0,0,0,0.218434455640366,0,0,0,0,0,0,0,0,0,-0.113525028306569,0,0,0,0,0,0.108299852294203,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567540599205542,-0.041786363861286,0,-3.46944695195361e-18,0,0,0,0,0.433841731770049,0,0,0,-0.0851753550762688,0,0,0,0,0.0691772655982913,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.0507798016535788,0,0,0,0.322187158113845,0,0,0,0,0,0,0,0.139415630253037,0,0,0,0.0992924746324092,0,0,0,0.0791445272232863,0,0,0,0,0.075347272590076,0,0,0,0,0,0,0.0451337628287578,0,0.152016444900976,0,0,0,0,0.00842565586950929,0.0302645480873463,0,0,-0.0785405018205662,0,0.168225166635085,0,0,0.0424130654532056,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0.0872010106564112,0,0,-0.37857095267656,0,0,0.322937194183862,0,0,0,0,0,0.127315076907927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092428438675524,0.0717907824134398,-0.0338103388782087,0,0,-6.93889390390723e-18,0.0384219987768578,0.148986121710459,0,0,0,-0.00153232189629246,0,0,0,0,0,0,0,-0.043345511422004,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,-0.0324978846517067,0,0,0,0,0,0,0,0,0,0.0776108209381004,0,0,0,0,0.0278602829474419,0,0,0,0.196448439356951,0,0,0,0,0.0688721042780337,0,-0.0656174906927336,-0.0839291923814089,0,0,0.0656758780065741,0,0,0,0.109964479155127,0,0,0.251759729755731,0.0697351185635222,-0.117909408271108,0,0,0,0,0,0,0,-0.0150220302034353,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051572512855017,0.0900257320776214,0.0138675848738866,0.022108680370523,0,0,0,0,0,0.201877834606688,0,0,0,0,0,0.033565311598438,0,0,0.0301505587647147,0,0.0209698850629753,0,0.0816044668732552,0,0,0,0,0,0,0,0,0,-0.00285588822682904,0,0
X600089.SH,0,-4.33680868994202e-19,0,0,0,0,0,0.0530184444212752,0,0,0,0,0,0,0,0,0,0,0,0,0.187338667032991,0,0,0,0,0,0,0,0,0,0,0.366280400808247,0,0,0,0,0,0,0.06408537497964,0,-0.0455798703700796,0,0,0,0,0,0,0,0,0,0,-0.0231955010508396,0,0,0,0,0,0,0
X600183.SH,0,0,0.176761512588724,0,0,0,0,0,0,0,0,0,0,0,0.0692127997515278,0,0,0,0,0,0.215147937585933,0,0,0,0,0.0280052772681015,0.0473510354084232,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364015599338752,0,0,0,0.0892278763155974,0,0,0,0,0,0,-0.0321085662198276,0.0193682061304994,0,0,0,0.0162559480093033,0,0
