,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002304.SZ,X600690.SH,X000651.SZ,X002475.SZ,X300124.SZ,X600104.SH,X000725.SZ,X000063.SZ,X600031.SH,X003816.SZ,X002129.SZ,X002371.SZ,X000596.SZ,X300014.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002179.SZ,X002049.SZ,X600089.SH,X000661.SZ,X000100.SZ,X002241.SZ,X002180.SZ,X300142.SZ,X601877.SH,X600702.SH,X000157.SZ,X600741.SH,X600522.SH,X002236.SZ,X600584.SH,X000733.SZ,X002074.SZ,X600460.SH,X000977.SZ,X000066.SZ,X000799.SZ,X300003.SZ,X002007.SZ,X600183.SH,X002414.SZ,X002294.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000338.SZ,0,0,0,0,0,0,0,0,0.108917185014804,0,0,0,0,-0.0206558117667234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547726945364282,-0.0220569871592435,0,0,0,0.200021982465842,0,-0.0116145592638767,-0.0311940474675481,0.00691229543605168,0,0,0,0.060239403364318,0,0,0,0,0,0,0,0.0224670918677628,-0.247271287351055,0.0238861778500717,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.131281068896893,0.132792667738612,0,0,0,0,0,0,0,0,0,0,0,0,0.0103626546584889,0.0897139438477446,0,0,0,0.104407162805301,0,0,0.105105741073921,0.0363053125841315,0,0,0,0,0,0,0,0,0.0762477475317055,0,0,0.294140904471047,0,0,0,0,0,0,0,0.0447686132720717,0,0,0.00506948799036546,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0.0741495842402322,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0968491600859854,0.0179324717328812,0,0,0,0.0467636946891824,0.228744413633661,0,0,0.00810294517134551,0.00895864904817074,0,-0.0259214375781112,0,0,0,0,0,0,0.221806556265361,0,0,0.0359035298144249,0.00787846838757696,0,0,0,0,0,0,0,0,0.0295890047426152,-0.03669323664115,0,0,0,0,0,0
X002049.SZ,0,0,0,-0.00702260863610753,0,0,0,0,0,0,0,0,0,0.0419889903332494,-0.116764767232527,0,0,0.099653465882212,0,0,0,0,0,0,0,0,0,0,0.349703588754357,0.0422543013788261,0,-0.219065258586379,0,0,0,0,0,0,0.0724514772768881,0,0,0,0,0,0.38809649734312,0,0,0,0,0,0,-0.05172066904246,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139714375609055,0,0,0.00961036288317384,0,0,0,0,0.0835111434652794,0,0,0,0,0,0.0389554198766389,0.0594991545172227,-0.0325821515905824,0.06986398616582,0,0.12898322753212,0,0,0,0,0,0.00863156910786189,3.46944695195361e-18,-4.33680868994202e-19,0,0,0,0,0,0.130868018301119,0,0.0321246719780258,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0.0173018629910048,0,0.194024744471349,0,0,0,0,0,0,0,0,0,0,0,0.0289348144662599,0.0433838046579999,-0.0223203707050813,0,0,0,0,0,0,0,0,0,0,0,0,0.164029804908561,0,0,0,0,0,0.123371448171444,0,0,0,0,0.0589431563997055,0,0.16897773583307,0,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.10121806406861,0.0717092561946096,0,0,0.0399808846130731,0,0,0,0,0,0.0250683437851942,0,0,0,0,0,0.00389583054841539,0,0,0.0734701375549969,0,0,0,0.00281706108921423,0,0.071187692219982,0,0,1.0842021724855e-19,0.0488101230368342,0,0,0,0,0.0435853626423906,0,0,0,0,0.00707783469494962,0.0264323214745784,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0261259506655681,0,0,0,0,0,0,0.0916924292283228,0,0,0.0984502587356894,0,0,0,0,0,0,0,0.0723415605911481,0,0,0,0.068259117244582,0,0.316161969599299,0.139957998368158,0,0,0,0.0918526495449028,-0.00950700706291458,0,0,0,0,0,0,0,-0.0225810370000529,0,0,0,0,0,0,0
X002180.SZ,0,0,0.139810903437251,0,0,0,0,0,0,0,0,0,0,0.105646155035842,0,0,0,0.140359185218243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120105200932246,0,0,0.0531069445079244,0,0,0,0,0,0,0,0,0.046293024367931,0,0,0,0.120702427341081,0,0,-0.0217940310377994,-0.0586578090693482,0,0,0,0,0,0
X300142.SZ,0,0.0212874779518922,0.0240113154365437,0,0,0.171878619014081,0,0,0,0,0,0,0,0,0,0,0,0.0617126810689486,0,-0.0746827075248397,0,0,0,0,-0.0658767879920238,0,0,0,-0.0893186396461933,-0.0763078711020665,0,0,0,0.214606364774933,0,0,0,0,0.260153152443979,0,0,-0.0386907806131448,0,0,0,0.116428897042231,0,0,0,0,0,0,0.0131750682562797,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0.0482108203129324,0,0,0,0,0,0,0,0,0,-0.0154768422176857,0,0,0,0,0.0985772574538411,0,0,0,0,0,0,-0.0849211334983031,0.204539236991453,0.345174319093439,0.0691663863657716,0,-0.010087727209121,0,0,0,0,-0.000291830237189918,0,0,0,0,0,0,0,0,-0.0265165988579945,0.0414432969906786,0,0,0,0,0,0
X600702.SH,0,0,0,0.0986658911404303,0,0.141827641056675,0,0,0,0,0,0,0,-0.136388365860149,0,0,0,-0.183301331849284,0,0.0176540333698677,0,0,0,0,0,0,0,0,0.0721787240401632,0.054006548666772,0,0,0,0,0,0,0,0,0,0,0,0.0726193933345241,0.0457645291737718,0.413557753155592,-0.175891015130305,0,0,0,0.114220906361084,0,0,0.036063090711062,0.0101619658422124,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.0131313357981438,0,0,0,0,0,0,0,0,0.283773612514201,0,0,0,0,0,0,0.138399256760981,0,0,0,0.223491948894302,0,0,0,0,0,0.0454564845491079,0.00513999400004359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0.0383181284497465,0,0,0,0,0,0,0,0.0245269626416806,0.506302410905596,0,0,0,0,0,0,0,0,0.119055855946159,0,0,0,0,0.163367206984452,-0.00525533443913121,0,0.0249093271814311,0,0,0.0455585605458033,0,0,0,0.0749547444448437,0,0,0,0,0,0.00118798475443457,0,0,0,0,0,0,0,0,0,0.0569045797249338,-0.0477430814508559,0,0,0,0,0,0
X600522.SH,0,0,-0.186240102825581,0,0,-0.491599165320152,0,0,0,0.210179065388988,0,0,0,0.523264134217521,0,0,0.130194081924489,0,0,0.274244423770267,0,0,0,0,0,0.0990880847907607,0,0,0.0132929438951995,-0.0265988762458994,0,0.320293857148483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.284790022563662,-0.0649522708850622,-0.00325477230916391,0,0,0,0,0,0
X002236.SZ,0,0,0.295963471040532,0,0,0.0947393346817293,0,0,0,0,0,0,0,0.269228384376549,0.0324509654713359,0,0,0.0444854575410656,0,0.0138664443384299,0,0,0,0,0,0,0,0,0.0912587910344677,0,0,0,0,0,0,0.0140968752342023,0,0,0,0,0,0,0.0189579607227991,0.11597219839999,0,0,0,0,0,0,0,0.00747484158363086,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0741024171095177,0,0,0,0,0,0,0,0,0,0.233032137797103,0,0,0,0,0,0.18760320630836,0.122751829257819,0,0,0,0.0321787723451191,0,0.0330106819156859,0,0,0,0,0.403527627853635,0.0453817718782867,0.0272879842039258,0,0.0518389067729072,0,0,0,0,0,0,0,-0.0110794034949782,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564313629714475,-0.0199432768792172,0,0,0,0,0,0,0,0.218669173194188,-4.33680868994202e-19,0.0804686442969549,0,0.118139613449974,0,0,0.114701484321478,0.171637805118743,0,0,0,0,-0.0397346539639279,0,0,0,0,0,0,0,0,-0.0377197694393499,0,0,0,-0.325441030593419,0,0,0.079784578902288,-0.0584948820236013,0,0,0,0,0,0
X002074.SZ,0,0,6.93889390390723e-18,0,0,-0.11020167432019,0,0,0,0.0567376127279701,0,0,0,0,0,0,0.0960509985121244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0864589862261954,0,0,0,0,0.0853748050346605,-0.021881283940887,0,0,0,0,0,0,0,0.0138399774119228,0.00802037566972405,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574334311827262,0.229505104638459,-0.204435502688872,0,0,0,0.0444339292758998,0,0,0,0,0,0,0,0,0,0,0,0,0.0100742651583035,0.0624048734204329,0.0514068582725336,0,0,0,0,0,0,0.00642107614544654,0.131969999401379,0.227310940840835,0,0,0,0,0,0.0297443567464938,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0.187152312507596,0,0,0.721541331995349,0,0,0,0,0,-0.166938326230753,-0.861124042708017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126769049254229,0.739825152354453,0,0,0,0,0.0531221672022949,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0.0290953643187412,0,0,0,0,0,0.216910819310726,0,0,0,0.011928373848449,0,0.0594349752920727,0,0,0,0.196494782494501,0,0.013761989721408,0,0,0.0360243618448112,0,0,0,1.0842021724855e-19,0,0.345509307670708,0,0,0,0.1620014619148,0,0,-0.00391717519574009,0,0,0,0,0,0,-0.123132138960374,0.05499482992435,0,0,0,0,0,0
X000799.SZ,0,0.117282371460837,0,0,0.0996230916962353,0,0,0.204773859118992,0,0,0,0,0,0.0397801418294261,0,0,0,0,0,0,0,0,0,0,0,0,0.0709377379241692,0,0,0,0,-1.73472347597681e-18,0.190498429403107,0,0,0,0.136959711162285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00858354271369599,0.00440539356188359,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.294390828380912,0,0,0,0,0,0,0,0,0,0,0,0.0137980617864069,0,-0.0600569280200649,-0.0567796940400374,0,0,0,0,0.0833011118835462,0,0,-0.0709298852216454,0,0,0,-0.352930837690664,0,0,0,0,-8.67361737988404e-19,-0.0546851067204838,0,0,0.227263602882281,0,0,0,0.42330254296334,0,0,0.198726882533404,0,0.00924134669751019,1.0842021724855e-19,0.10372001087244,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.0312187908532306,0,0,0,0.168351691794767,0.23040663144632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0719812377044011,0,0.0489680485917074,-0.162263378604543,0,0,0,-0.0551127943919451,0,0,0,0,0,0,0,0,0.218576547387663,0,0,0,0,0,0,-0.0271809881756849,0.0864885465905557,0,0,0,0,0,0
X600183.SH,0,0.180295199582336,0,0,0,0,0,0,0,0,0,0,0,0.260759296560022,0,0,0.112521384387079,0.103323430825362,0,0,0,0,0,0,0,-0.03071457341731,0,0,0.0118752742166643,0,0,0,0,0,0,0,0,0,0,0,0.0727700484464062,0,0,0,0,0,0,0,0,0,0,0.0157813643060301,0,0,0,0,0,0,0
X002414.SZ,-0.0319899039025883,0,-0.0203611278230401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00543943151999485,0.0353400118107602,0,0.197659717462508,0,0,0.152406280941417,0,0,0.0756298290622083,0,0,0,0,0,0,0.044138238078149,0.0276054864143458,0.0577222221212361,0.175887963324294,0,0,0,0,0,0,0,0,0,0,0,0,0.0122852205171226,0,0,0,0,0,0,0
X002294.SZ,0,0.106093232683032,0,0,0,0.118518087198212,0,0,0,0,0,0,0.00614331976230096,0.0889045794676319,-0.00976746781205612,0,0,0,0,-0.0374527773854921,0,0,0,0,0,0,0.259829641842835,0,0,0.0824111403086896,0,0,0,0,0,0,-0.246993793371632,0,0,0,0,0,-0.0792856112984986,0.043104468841575,0.0623346587979183,0.0629458881554931,0,0,0,0,0,-0.0357848449328004,0.0480124020887598,0,0,0,0,0,0
X000800.SZ,0,0,0.0772239615466025,0,0,0,0,0,0,-0.0825429009374409,0,0,0,0,0,0,0,0.071171839614954,0,0,0.362309211069907,0,0,0,0.0141696553215705,0.183532635246613,0,0,0,0,0,0,0,0,0,0.0396549513691676,0,0,0,0,0,0.0311127301030789,0,0,0.0842991047135178,0,0,0,0,0,0,0,0.0228080849028617,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.0257694122723012,0,0,0,0,0,0.463323697975519,0.184559272058085,0,0,0,0,0,0,0,-0.0513429716974467,-0.239820096002105,0,0,0,-0.39387022254912,0,0,0,0,-0.276026312713583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129064638165991,-0.0458914885723266,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144052038275978,0,0,0,0,0,0,0,0,0,0.145809028563848,0,0,0,0,0,0.363795173856863,0,0,-0.360668137196843,-0.356045896842977,0,0,0,0,0.0580333730438959,0,0,0,0,0.386753323483023,0,0,0,0,0,0.757509113344183,0,0,0,0,0,0
TED,0,0,0,-0.547770915494723,0,0,-0.548319099738672,0,0,0,0.344477467046873,0,0.999980656644425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456407585873366,0,0.456708336896638,0,0,0.621495392012034,0,0,0.196716040920145,-0.908871999377149,-1.38777878078145e-17,0,0,0,-0.288345090173405,-0.231156226607716,0,0,0,0,0.972700565733797,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.0142451996476724,0,-0.0336910991237649,0,0,0,0,0,0,0,-0.0179989170423992,0,0,0,0.217603270491143,0,0,0,0,0,0.0821324006959382,0,-0.0657233942851208,0,0,0.0815744341578508,-0.0356240663711377,0,0,0,0,0,0,0,0,-0.0819750561296499,0,0.00829058535350947,0,0,0,-0.0800011978722922,0,0,0,0,0,0.0256830630059888,-0.000164084100504655,0,0.148213466039617,0,0,0,0
MKreturn,0,0.0539419231928696,0,0.0187669017294929,0,0,0,0,0,0,0,0,0,0,0.0337770252798901,0,0.117490847463762,0,0,0.0516219519740293,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,-0.0972846857534641,-8.67361737988404e-19,-0.0141606665545122,0,0,0,-0.0439375040945492,0,0,0,0.00230886101293262,0,0,0,0,0,0.0182671552650667,0.000756073004805891,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031992245326605,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,-0.0065513435312743,0,0,0,-0.00921276489010823,0,0,0,0,0,0,0.0108626355599678,0,0,0,0,0,0,0,0,0,0,0,0.00426087738520979,0,-2.16840434497101e-19,0,0,0,0,0,0,0.00916394111077965,0,0,0,-0.00739335626045815,0,0,0,0,0,0.0460871573780088,-0.0356740036956806,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000224170009727726,0.00443278357111046,0,0,0,0,0,0,0,0.00175081407617112,0,0,0,0,0,0.00480281981326758,0,0,0,0,0,0,0,0.0320579659084367,-0.0333068027829083,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0.00150334435122483,0,0,0,-0.00588432379518975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000969080707827151,0,0,0,0,0,0,0,0,0,0,0,0,-0.00334400463270992,0,0,0,0,0,0.00524351620373044,-0.0059208278536755,0.00751265057535651,0,0,0,0,0,0
