,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X002475.SZ,X600690.SH,X000651.SZ,X003816.SZ,X000625.SZ,X600104.SH,X002371.SZ,X300124.SZ,X002304.SZ,X000725.SZ,X000338.SZ,X000596.SZ,X000063.SZ,X600031.SH,X000100.SZ,X300014.SZ,X600089.SH,X002179.SZ,X000157.SZ,X600703.SH,X002236.SZ,X002463.SZ,X002241.SZ,X000977.SZ,X002049.SZ,X600372.SH,X600741.SH,X000661.SZ,X002129.SZ,X600584.SH,X600522.SH,X002028.SZ,X601877.SH,X600183.SH,X000800.SZ,X601799.SH,X600066.SH,X600418.SH,X000921.SZ,X002156.SZ,X002074.SZ,X002007.SZ,X600460.SH,X000988.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000625.SZ,0,0,0,0.113057603691517,0.154802339462268,0,0,0,0,0,0,0,0,0.00523239631308791,0,0,0,0,0,0,0,0.058060855990294,0,0,0,0,0,0,0.10368555567308,0,0,0,0,0,0,0,0,0,0,0.0438973623138392,0,0.00891053415360963,0,0.488624940842294,0,0,0,0.0561880423809738,0,0,0,0.0205422077752002,0,0,0,0,0,0,0
X600104.SH,0,0,0,0.121129352218104,0,0,0,0,0.0294189350990442,0,0,0,0.0252190174011469,0,0,0,0,0,0.0693163526286433,0,0,0,0,0,0,0,0.00519078642109642,0,0,0,0,0,0,0,0,0.0523371456830008,0,0,0,0,0,0,-0.0172477368013465,0,0.0460529589111617,0,0,0,0,0,0,-0.00527681614229213,0,0,0,0,0,0,0
X002371.SZ,0,0.0464632477898866,0,0,0,0.0471832769094081,0,0,0,0,0,0,0,0,0,0,0,0,0.226382681164255,0,0,0,0,0,0,0,0,0,0,0.0157059423631842,0,0,0,0.0686035061452758,0.243456153189796,0,0,0,0,0,0,0,0,0,0.0674263905480251,0,0,0,0,0.0398590316319999,0,0,0.0158123401518192,0,0,0,0,0,0
X300124.SZ,0,-0.0891940070464518,0,0,0,0,0,0,0,0,0.0218749586593742,0,0,0,0,0,0,0,0,0,0,-0.0712563373822037,0,0.00756913673297799,0,0,0,0,0.173376489930972,-0.117017592175243,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0799965908931036,-0.0591489532478435,0,0,0,-0.0517794060138824,0,0,0.401426149423823,0,0,-0.00470030194237239,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.473814877940836,0,0,0,0,0,0,0.0343963134230327,0,0,0,0,0,0,0,0,0.0714128492823409,0,0,0,0,0,0,0,0,0,-0.0828946805989554,0,0,0,0,0.135699076083615,0,0,0,0,-0.0290535172144841,0,0,0,0.0165509186495903,0,0,0,0,0,-0.0185310338164719,0,-0.0158852447212523,0,0,0,0,0
X000725.SZ,0,0,0.026945153413881,0,0,0,0,0,0,0,0,0,0.00531698346509096,0,0,0,0,0,0,0,0.112530277184327,0,0,0,0,0.146074478223069,0.179876067275201,-0.0484594714031318,0,0,4.33680868994202e-19,0,0,0,0,0,0.0681118140574997,0,0,0,0,-0.0186084001269559,0,0,-0.0122494597008406,0,0,0,0,0,0,0,-0.0152713018760269,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.00375840925301082,0.0655327509881942,0.0680123012640371,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266677557061942,-0.138478837534257,0,0.0067075870615136,0,0,-0.00687083440023856,0,0,0,0,0,0,0,0,0,0,0,0.0638214518011632,0.138825598874912,0.0259127305681452,0,0,0,0,0,0,-0.0598645224377726,0.0627458963364507,-0.0554692077098497,4.33680868994202e-19,0,0,0,0
X000596.SZ,0,0,0,0,0,0.597025285143786,0.079310362567922,0,0.0286092314180405,0,0.0738912609084421,0,0,0,0,0,0,0,0,0,0,0,0,0.0324276255143667,0,0,0,0,0,0,0,0,0,0,0,0.00936830066005292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0169233938113644,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0423748644468845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128261118219543,0,0.150052320425531,0.221585496144991,0,0,0,0.192741011797041,0,0.0655528893975532,0,0,0,0,0,-0.0981951517565929,0,0.0794089144716453,0,0,0,0,0,0,-0.00994977702714257,0,0,0,0,0,0,0
X600031.SH,0,0,0,0.036364929257507,0,0,0,0,0,0,0,0,0.0799232055850097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271620828933868,0.0784979304456513,0,0.0283378147762419,0,0,0,0,0,0,0,0.0775449357544142,0,0,0,0.0342783618173151,0.0372016609005192,0,-0.0187391800748783,0,0,0,0,0,-0.015595350269132,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0983966862134786,0,0,0,0.0644435653154005,0,-8.67361737988404e-19,0,0,0,0,0,0.133136547056828,0,0,0,0.120356993549879,0,0.166087410667119,0,0,-0.116660780677541,0,0.0855936090346437,0,0.168498713745499,0,-0.0195505705832166,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0.056397297146592,0.194061315066541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115830450309233,0,0,0.148557075959798,0,0.111399457518859,0,0,0,0,0,0,0.00902444206010783,0,0,0.294256048097564,0,0,0,0,0,0,0.00691812958062996,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.166846219305168,0,0,0.015824015484561,0,0,0,0,0,0.0861790967134411,0,0,0,0,0.0208460553232452,0.00961929363284857,0,0,0,0,0,0,0.0915764309977557,0,0,0,0,0,0,0,0,0,0,0,-0.0114909912405434,0,-0.00477973803653356,0.0824829192109966,0,0,0,0.14191520298789,-0.0104578657202917,0.0383904829356169,0,0,0,0,0,0
X002179.SZ,0,0,0.306419551394081,0,0,0,0,0,-0.0735620876264338,0,0,0,0,0,0,0.169995728915479,0,0,0,0,0,0,0,0,0,0,0.059162878515104,-0.0772093897657724,0,0,0,0.258690450740877,0,0,0,0,0.00591731165073792,0.161844021792077,0.177432697044148,0,0,0,0,0.18581527393021,0,0,0,0,0,0,0,-0.00766324111700055,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284220613556285,0,0,0,0,0,0,0,0,0,0,0,0,0.15864770596798,0,0,0,0,0,0,0,0,0,-0.0472160410219383,0,0,0.0292499144864255,0,0.156437536464354,-0.0608965126419489,0,0.00450988877978442,0,0,0,-0.0473316780601185,0.0174279591493299,0,0,0,0,0,0
X600703.SH,0,0,-0.0427411971941793,0,0,0,0.102031726853443,0,0,0,0,0,0.00906853531467784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1107171448346,0.237168896645675,0,0,0,0,0,0,0.0733561579136088,0,0.267946390715477,0,0,0,0,0,0,0,0,0.123899156411601,0,-0.0565326955149245,-0.0077056284715182,0,0.0906357291415869,0,0,0,0,0
X002236.SZ,0,0,0.264384160306447,0,0,0.0779862896853622,-0.0234752568952776,0,0.0726793770319407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309459588234546,0,0,0,0,0,0.191896502679799,0,0,0,0,0.0381373641796126,0,0.0501344081626762,0,0,0,0,0,0,0.113612143337391,0,-0.0240406748056725,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,-0.414799689717371,0,0,-0.340220661153707,0,0,0,0,0,0,0,0,0,0,0,-0.212263347520107,0,0,0,0,0,0.166971016284094,0,0,0,0,0,0,0,0.00400664768724771,0,0,0,0,0,0,0,0,0,-0.0590568772695093,0.263948572674028,0,-0.222229224240563,0,0.808506649530208,0,0.0198042498292955,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.264067407946676,0,0,0,0.0539244689033178,0,0,0,0,0,0,0,0,0,0,0.0154009565054623,0,0,0,0,0,0,0,0,0,0,0,0.107614834737777,0,0.185653171118502,0,0,0,0.0974287242757789,0,0,0,0,0,0,0,0,0,0.173724961729542,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0679896431122906,0,0,0,0.162295469577972,0,0,0,0,0,0,0.53237929451945,0.227476153461957,0.0701406746664734,0,0,0,0.00661345949264913,0,0,0.0345652024016391,0,0,0,0,0,0,0,-0.0211928591992045,0,0.223928114060367,0,0,0,0.164640006233829,0.0332755074994312,0,0.00914865090374991,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0632852292687537,0,0,0,0,0.112256510872609,0,0,0,0,0,0,0,0,0,0,0.255836489686997,0.0260385891355981,0,0,0,0,0.0235616913086502,0,0,0.0213765230072886,0,0,0,0,0.120333241706994,0,0,-0.0170974567533895,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016938288568686,0,0,0,0,0.212304762096145,0,0,0,0,0,0,0,0.126444925266903,0,0,0,0,0.106698478830127,0.20950201828278,0,0,0,-0.0606522415666143,0,0.126342155481176,0,0.163696888467777,0,0,0,0,0,0,0,0,-0.0306579814407822,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0.0276798705772547,0,0,0,0,0,0,0.0348857074362492,0.100526244453513,0,0,0,0,0.0462078123305576,0,0,0,0,0,0.0289563162461591,0,0,0,0,0,0,0,0,0,0,0,0,0.0494685321670195,0.0335824252509139,0.0245987656112771,-0.0525522819076058,0,0.0555969055410286,0,0,0,0.0106855338668033,0.0212637953704329,0.00238527226702421,0,0,0,0,0
X000661.SZ,0,0,0,0,0.291034131917337,0,0,0,0,-0.0382523823428724,0,0,0,0,0.76145688717164,0,0,0,0,0,0,0,0,0,0,0,0,0.0297692294983058,0,0,0.120220281910249,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.301589344884595,0.237443505836783,0,0,0.0345016750373513,-0.188057350320113,0,0,0,0,0,-0.0362837174235459,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,-0.3547309218902,0,0,0,0.304333858362901,0,0,0,0,0,0,0,0,0.326874343353656,0,0,-0.0751381400901641,0,0,0.171398244043161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661509189207599,0,-0.143924333310508,0.115030328384799,0,0,0.562169975396083,0,0,0,-0.0118826263877785,0.0155213101215939,0,0,0,0,0
X600584.SH,0,0,0,0,0,0.0732273128256038,0,0,0,0,0,0,0,0,0,0,-0.188534400253364,0,0,0,0.0380602573240044,0,-0.293333354868374,0,0,0,0.372593167756045,0,0,0.0434541708036666,0,0.0595099911907123,0,0,0,0,0,0,0,0.185396466916111,0,0,0,0.151489547832165,0,0.263041748528963,0,0,0,0.0698520088205092,0,-0.00103218223057872,-0.0164407899775971,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,-0.107652754892597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21063893360657,0,0,0,0,0,0,0,0,0,0,0,0,0.0702810370460503,0,0,0,0,0,0,-0.0145639064086144,0,0,0.00303584964115693,0,0.086704536634064,0,0.347268011390171,0.163574954873352,0,-0.0169951061019654,0.0398706681177322,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,-0.0359538093391473,0,0,0,0,0,0,0.180875174973066,0.0256114178036039,0,0,0,0,0,0,0,-0.0637268195590181,0,0,0,0,0,0,0,-0.0459355620242284,0,0,0,0,-0.157126030206936,0,0,0,0,0,0,-0.102837724985219,0.234936679822738,0.262407517285696,0.135125546361619,0,0,0,0,0,0,-0.115897584350143,0.21136662790797,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707146452826918,0,0,0,0.0640524901608836,0,0,0,0,0.110127516367962,0,0,0,0.041354448310251,0,0,0,0,0.0372009334072399,0,0,0,0,-0.0237446966460782,0.0398639935975302,0,0,0.0595796468640919,0.0576872299283779,0,0,0.0421689573603007,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0.0798728440154336,0,0,0,0,0,0,0.0441651284140786,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00851437879711483,0.183861430611542,0,0.103730906455771,0,0,0,0.199951667676962,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0772007992672939,0.10220972174178,0.224703172387391,0,0,0,0,0,0,0.00372534424547648,0.0386085676693716,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0.0670869376680587,0,0,0,0.093213907165478,0.135162681915709,0,0,0,0,0,0,0,0,0,0.128096048595942,0,-0.2907946333964,0,0,0,0.0669486799951264,0,0,0,0,0,0,0,-0.01611968691169,0.231507388821599,0,0,0,0,0,-0.0159878136149085,0,0.165563316525202,0,0,0,0,0,0,0,0,0.0182207410108535,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179396695282556,0.0216146528394273,0,0,0,0,0,0,0,0.15128185723655,0,0,0,0,0,0,0,0.0594057875854298,0,0.0216606332976297,0,0,0,-0.0949918097200002,0,0,0.0211798329006872,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0.200105894879442,0,0.0555670655683468,0,0,0,0.124108078768657,0.0691475148504182,0,0,0.00214266435080471,0,0,-0.192675544678797,0.100614038231711,0,0,0,0,-0.0339168761621469,-3.46944695195361e-18,0,0,0,0,0,0,0.036589884790941,0,0,0,0,0,0.153044253781072,0.243585075863971,0,0,0,0,6.93889390390723e-18,0,-0.0197715339155598,0,-0.210896334844808,0,0,0,0,0
X600418.SH,0,0,0,-0.120376857948366,-0.16379802909687,0,0,0,0,0,0.221199079953583,0,0,0,0,0,0.0116886374565982,0,0,0,0,0,0,0,0,0,0,0,0.225072528234484,0,0,0,0,0,0.127467955120884,0,0.0159885973822056,0,0,0,0.926421271225722,0,0.228573541661525,0,0,0.0321266460466937,0,0,0,0,0,-0.0340388124607694,0,0,0,0,0,0,0
X000921.SZ,0,0,0,0,0,-0.119752516836244,0,0,0.427406778661679,0.087371513960107,0,0,0,0,0,0,0,0,0.0925244245634358,0,0,0,0,0,0,0,-0.0451443269343914,0.0548109533265196,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0134353179215124,0,0,0,0,0,0,0,0,-0.0122609519261753,0,0,0,0,0,0,0
X002156.SZ,0,0,0,0,0,0,0.271958125855382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364856903383028,0,0,0,0,0,0.553080986296476,0.139917740297989,0,0,0,0,0,0,0.131721000701388,0,0,0,0.124485052233944,0,0,-0.0443729207156478,0,0,0,0,0,0,-0.034866316473119,0,0,0.0276743228857098,-0.152273251165482,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,-0.0962298988844798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.599151122185832,0,0,0,0,0,0,0,0,0,0,0,0,0.0737029965588786,0,0,0,0,0.0524797277878444,0,0,-0.00753539951274402,0.099339702792311,0,0,0,0,0,-0.0267077884532369,0,0,0.0124255607867246,0.102420090364668,0,0,0,0,0
X002007.SZ,0,0,0,0.0136135803325245,0,0,0.0452717806213278,0,0,0,0.074760533112224,0,0,0,0,0,0,0,0.124220596010075,0,0.130430651161783,0,0,0.119223233080385,0,0,0,0,0.0367794793534061,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00660974113465583,0,0,0.021290260442958,0,0,0,0,0,0
X600460.SH,0,0,0,-0.00582290193472488,0,0,-0.0293128629202514,0,0,0,0.0825271444263849,0,0,-0.0916737994704861,0,0,0,0,0,0,0,0,0,0,0,0.151592983968892,0,-0.0145828627066065,0,0.164984958518384,0.102402826516144,0.0691753243823693,0,0,0.16380909960647,0,0.0269584975370275,0,0,0.0161351633088015,0,0,0,0.191592607036324,0,0,0,0,0,0,0,0,-0.00894498823860152,0,0.120985611663715,0,0,0,0
X000988.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282823181119752,0.0956426243294869,0.0872079903850442,0.153262912667103,0,0,0,0,0,0,0.21122480174878,0,0,0.269682744525581,0,0,0,0,0,0,0,0,0,0,0,0,-0.00736480665452142,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.197026299472638,-0.104216183009094,0,0,0.0611929575232128,0.0461541670438576,0,0.10617540030262,0,0,0,0,0,0,0,0,0,0,0.178838824965831,0,0,0,0,0,-0.0862503180939135,0,0,0,-0.0728194281396229,0,-0.0560329625133668,0,0.10151400482974,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178510579291116,-0.290704537054206,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124867390543343,0,-0.40931107875063,0,0,0,0,0,0,0,-0.206262398080088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218590388215094,0,0,0,0,0,-8.67361737988404e-19,1.56759997488467,0,1.35094694958204,0,0,0,0,0,0
TED,0,0,0,0,-0.0198974245391665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685336208566407,0,0,0,0,0,-0.106854807570809,0,0,0,0,0,0,0,0,0.0050568801255228,0,0,0,0,-0.256663574969782,0,0,0.0431515803254268,0,0,0,0,0,-0.069752187314693,0.652220216042698,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.11340490082613,0,0,0,0,-0.111946601702029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24969223188561,0,0,-0.195722422431106,-0.0735724925917147,0,0,0,0,0,0.014658085940107,0,0,-0.0207608988056456,0,0.0845944167636346,0,0.164980037045632,0.00631326984191674,0,0,0,0,0,0,6.93889390390723e-18,0,0.0399450118618973,-0.102891194997837,0,0.686589795661601,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0800482717407331,0,0,0,0,-0.0129838185049692,0,0,0,0,0,0,0.00327779222510874,0,-0.0191362250448065,0,0,0,0,0,0,0,0.0680840553120894,0,0,0,0,0,0,-0.00988418683121949,0.00992589023857236,0,0,0,0,0.12725716416737,-0.184657185455269,-0.0398023899223698,0,0.000820684466293391,0.0758030153186537,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362480934171985,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.000143447577284648,-0.000479346803623332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000830487080301973,0,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,-0.000715069796054325,0,0,0,0,-0.000135277372909927,0,0,0,0,0,0.000900527822014778,0.00164486687401992,-0.000649997442262526,-0.00017294954643254,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.0199896126605864,-0.022517824299402,0,0,0,-0.0421981751847945,0,-0.0163267289103188,0,0,0,0,0,0.0150900190405592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319411996977875,0.0169722482736221,0,0,0,0,0,0,0.0213359383881476,0,0,0,0,0,0,0,-0.00256110765342959,0,-0.00654672558128636,0.000369451927199472,-0.00880073341043357,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0.00193438683432058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00717476170213446,-0.00220828639250872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000739379256022609,0.00197262518173788,0.0035404980731143,-0.000702394130789532,0,0,0,0,0,0
