,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X600276.SH,X000858.SZ,X002304.SZ,X600690.SH,X000725.SZ,X000063.SZ,X600031.SH,X000338.SZ,X600741.SH,X002475.SZ,X000568.SZ,X601877.SH,X600271.SH,X600703.SH,X300124.SZ,X000100.SZ,X002236.SZ,X300003.SZ,X000625.SZ,X600487.SH,X600498.SH,X600809.SH,X000661.SZ,X000596.SZ,X002008.SZ,X002007.SZ,X000157.SZ,X300142.SZ,X002179.SZ,X600566.SH,X600089.SH,X600177.SH,X002180.SZ,X600066.SH,X300146.SZ,X600522.SH,X002456.SZ,X002506.SZ,X600867.SH,X600372.SH,X002508.SZ,X002241.SZ,X600118.SH,X000977.SZ,X002294.SZ,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.082058541192758,0.114195554810022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0781746427059058,0,0.232906267657835,0,0.0612191056742351,0,0,0,0,0,0,0,0,0,0.152596866486239,0.0532235869808398,0,0,0,0,0,0,0,0,0,0,0,0,-0.0498973083970348,0.0344740547079041,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.0378591734391319,0,0,0,0,0,0,0,0,0,0,0.0654997611362896,0,0,0,0.139498317571289,0,0,0,0,0.084441956039747,0,0.0231303104940367,0,0.22143476882621,0,0,0,0,0,0,-0.11124760280545,0,0,0,0,0,0,0.0280716678158133,0,0,0.0588781998726393,0.000526964351006876,-0.0409661223950482,0,-0.0481910934649693,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.154600394943403,0,0,0,0,0,0,0,0,0,0,-0.0505412166819242,0,0,0.745666192152679,0,0,0,0,0,0,0,0,-0.19779198021744,0,0,0,0,0,0,-0.0652273400528715,0,-0.0312719518544402,0,0,0,0,0,0,0.00843357237805811,0,0,0.0287159748506568,0,0,-0.00974584497037077,0,0,0,0,0,0.0104056934618339,0
X000651.SZ,0.320421643455324,0,0,0,0,0,-1.0842021724855e-19,0.197427091248714,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0384329452740772,0,0.116339466067119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00346759071476109,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.099117210807868,0.21694867433383,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28885455433147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254810644711489,0,0,0,0.0737304316744957,0,0,0,0,0,0.189736172143204,0,0,0.0155837044929552,0.0495595070377741,0,0,0,0,0,0
X000858.SZ,0.324349531580241,0,0,0,0,0,0.274713016348194,0,0,0,0,0,0.103611346757323,0,0.11676737383306,0,0,0,0,0,0,0,0,0,0,0.127949002809268,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0.0448049139329435,0,0,0,0,-0.107904658358806,0,0.0156751659068341,0,0.0235520267270348,0,0,0,0,-0.00388430833223369,0.0169794642033625,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,-0.0622572805134561,0,0,0.132078498413186,0,0,0,0,0,0,0,0,0.193093237482767,0,-0.0365820113463983,0,0.188528357901763,0,0.494421714748463,0,0,0,-0.0669934772762484,0,0,0,0,0,0,0.134843976114431,0,0,0,0,0,0,0,0,-0.0734792330450426,0,0,0,-0.0115253123419063,0.0377397918679498,0,0,0,0,0,0
X600690.SH,0,0,0,0.0903134612129387,0,0,0.100854563620593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182476967045369,0,0.0154449864342482,0,0.0931915660554183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414281581306655,0,0,0.000653665654594437,0,0,0,-5.42101086242752e-20,-0.00131704735577351,0,0,0,1.73472347597681e-18,0,0
X000725.SZ,0,0,0.0422178400712437,0,0,0,0,0,0,0.126942243435776,0,0,0,0,0,0,0,0,0,0.0175721276539049,0.047548142316709,0,0.0342051274486784,0.0481299448009039,0,0,0,0,0,0.0195840162323095,0,0,0,0.028117800379655,0,0,0,0,-0.0251102129311587,0,0.0707297659569763,0,0,0.0865141823863492,0,0.00665542086713614,0,0,0.0102531212774406,0.071775393156816,0,-1.0842021724855e-19,0.0185764893624359,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537485074382533,0.000160337339337509,0,0,0,0,0,0.0797431056645203,0.283584484147157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22644647375197,0,0,0,0,0.0533199598842414,0,0,0,0,0,0,0.0212586315905115,-0.0330874496597877,0,0,0,0.112890461891035,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.136482517584451,0,0,0.0966857309068639,0,0,0,0,0,0.0588104113741931,0,0,0,0.0380166761466892,-0.00729890311951625,0.00166795851932916,0,0.0566428912707395,0.0530223718375859,0,0,0.0580983706053743,0,0,0,0.0687898672417706,0,0,0.0978365542808823,0,0,0,0,0,0,0,0,0,0.0217103539324425,0.0133803189918722,0.0113543848133118,0,0,0,0,0,0
X000338.SZ,0,0.021749165257759,0.0139196113250644,0,-0.00217985711812305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105286380385395,0,0.000584183371019821,0.0911443715115786,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0890389576115744,0,0.111065712517466,0,-0.0274725075106053,0,0,0,0,-0.00300850675855151,0.00121776685514903,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0448785965527354,0,0,0,0,0,0.0153071567502865,0.0986988976966961,0,-0.0392349248497227,0.458924910462878,0,-0.14063495117903,0,0,0,0,0,0,-0.0611521654392554,0,0,0,0,0,0.145137820068646,-0.0497529869056462,0.208619363079429,0,0,0,0,0,0,0.00555208833417228,0,0,0,0,0.00891436795090626,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23501238253949,0,-0.0927278635572211,0,0,0,-0.0647998088836245,0,0,0,0,-0.113946153594511,0.20376645799785,0,0.378293314046636,0,0,0,0,-0.0812023659730138,0,0,0,0,0.116115722291917,0.0453118922245532,0,0,0,0,0.053986887291859,0,0,0,0,0.142604121515506,0,-0.0839191241596775,0.00724610939052702,0,0,0,-0.227251051531868,0,0
X000568.SZ,0.173566744001441,0,0,0,0.0583754302666821,0,0.0169857163494301,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0565107888441268,0,0,0,0.366978862082944,0.168238499959217,0,0,0,0,0,0,0,0,0,0,0,0.0453302450348612,0,0.0639906710736442,0,0.03070864500212,0,0,0,0,0,0,0,0,0,0.00966177912474274,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.129570847900193,0,0,0,0,0,0,0,0,0,0,0,0.0477340726454171,0.0388217238956391,2.16840434497101e-19,0,0,0,0,0.014082357131924,0,0,0.05553700832718,0,0.0261966259450399,0,0,0,0,0,0,0.07089899396367,0,0.144916657017769,0,0.0457708412702813,0,0,0,0,0,0,0.00662089661447273,0,0,0,0,0.0133970243427587,0,0
X600271.SH,0,0.454774519514423,0.129387645288886,0,0,0,0,0,0,0.00826861697977591,0,0,0,0,0,0,0,-0.110164572278202,0,0,0,0,0,0.0643926183355535,0,0.0935951336890392,0,0,0,0,0,0.105112025821657,0.458982140928567,-0.187930683731421,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.224496681533301,0,0,0,0,-0.0366592436066962,0,0,0,0.00479501491373194,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.0715633877912551,0,0,0,0,0,0,0,0,0,0,0,-0.393938902643384,0,0,0.0823257198373241,0.194288847450068,0,0.138829312250816,0,0,0,0,0,-0.0497618472718014,0,0,0.0836461748335805,0,0,0,0.568577414860746,0,0,0.208363813087844,0,0,0,0,0,0,0,0.0806919289836921,0,0,0,0,-0.0806033789356665,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.10949644768295,0,0,0,0,0,0,0.0855679008837599,0,0,0,0.0516516957910507,0,0,0,0,0,0,0,0,0,0,0.168078747208193,0,0,0,0,0,0,0,0,0.152178803565487,0,0,0,0,0,0,0,-0.0379684672634228,0,-0.124362779002946,0.0229746502781439,0.0281793335068408,0,0,0,0.22947215249013,0,0
X000100.SZ,0,0,0,0,-0.114068597603998,0,0,0,0.00856333878269297,0,0,0,0,-0.0860464360554155,0.00929135278528098,0,0,0,0,0,0,0.194909610258539,0.321770437709195,-0.0221328662802905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133473782876994,0,0,0,0.0266335665753087,0,0.213148838237398,0.12542388304817,0,0,-0.238814399176713,0.0268190393705351,-0.0799192922926613,0,0,0,0,0,0
