,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600690.SH,X600276.SH,X002475.SZ,X002304.SZ,X600104.SH,X000651.SZ,X000725.SZ,X600031.SH,X003816.SZ,X300124.SZ,X002371.SZ,X300014.SZ,X002129.SZ,X002241.SZ,X000338.SZ,X002049.SZ,X000063.SZ,X000596.SZ,X600703.SH,X300142.SZ,X002179.SZ,X000625.SZ,X600089.SH,X601877.SH,X000100.SZ,X600460.SH,X000661.SZ,X600741.SH,X002180.SZ,X000157.SZ,X000733.SZ,X600884.SH,X600522.SH,X600702.SH,X000799.SZ,X002236.SZ,X002074.SZ,X600584.SH,X000800.SZ,X002414.SZ,X600779.SH,X000977.SZ,X002432.SZ,X600183.SH,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.226439641647895,0,0,0.0149091688064421,0.325280286868638,0,0,0.107035764107019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523300514445292,0,0,0,0,0,0,0,0,-0.0308934303316025,0,0,0,0,0,0,0.0306880108050172,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.00773100113314345,-0.0207882202155528,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.213405715823282,0.149262486978992,0,0,0.142325353740068,0,0,0,0,0,0,0,0,0,0,0,0,0.0828432370420314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394280477114924,0,0.0424520439771052,0,0,0.0413062210888546,0,0,0,0,0,0,0,0,0,-0.00955492301087873,0.0157980785980645,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0855846046697649,0,0,0,0.0240295512626674,0,0,0,0,0,0,0.0158257691070307,0,0.0537897082756746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476162150752141,0,0,0,0,0.144657314839237,0,0,0.0480017058173953,0,0,0,0,0.199543053162943,0.00865021319181853,0,0,0.14266043028488,0,0.0111954965973292,0,0,0,0,0,0
X600809.SH,0,0.205215078541128,0,0,0.442356803199219,0,0,0,0,0,0,0,-0.0203284046756249,0,0,0,0,0.0389451672872407,0,0,0,0,0,0,-0.0167341185607946,0,0,0,0,0,0,0,0,0.0206127387638079,0,0.138784913968588,0,0,0.215956082255413,0,0,0,0,0,0,0,0,-0.0458772828066984,0,0,0,0.0613746764741725,-0.0304993779727941,0,0,0,0,0,0
X000568.SZ,0.258286669493311,0.0508510671289787,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107790824206062,0,0,0,0,0,0,0.192231197698377,0,0.00555111675775406,0,0,0,0,0,0,0,0,0.0974744494668132,0,0,0,0,0.0170281266164576,0,0,0,0,0,0,0,0,0.0257509071354003,0,0,0,0,0.0479848700720017,0,0,0,0,0,0
X600690.SH,0,0.213730563440852,0,0,0,0,0.320743209324618,0,0,0,0,0,0.131951202053575,0,0,0,0,0,0,0.0975790017786817,0,-0.0207002022430847,0.0355121154403229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00938233225646188,0,0.0217837276994717,0,0.157991977484494,0,0,0,0.014045225034082,0,-0.0714506921267571,0,0,0,-0.0233846765975514,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.26550431993338,0,0,0,0,0,0,-0.153046396886257,0,0,0,0,0,0.0397614040412638,0,0,0.17945541683074,0,0,0.0624444854776558,0,0,0,0,0,0,0.00493501289330374,0,0,0,0,0,0.0338634231825011,0,0.091264289823747,0,0,0,0,0,0,0.0360658129194217,0.0600201661061053,0,0,0,0,-0.019232179907208,0,0,0,-0.0736888300137691,0,0
X002475.SZ,0,0,0,-0.0578237281360895,0.177724491996924,0.0405624137882438,0,0,0,0,0,0,0,-0.320526365909097,0,0.192994446976204,0,0,0.361863740915087,0,0,0,0,0,0,0,0,-0.0394890859136042,0,0,0,0,0,0,-0.0182087157784056,0,0,0.124240849041673,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0413999636973991,-0.0103596158840948,0,0,0,0,0,0
X002304.SZ,0.166389543430547,0,0,0.0655145774722291,0.0091722556702395,0,0,0,0,0,0,0,0,0.14029418051034,0.188887099218392,-0.0839047377804232,0,0.0677754896938524,0,0,0,0,0.244315664706633,0,0,0,0,0,0,0,0,0.0119296792762704,0,0,0,0,0,0,0.142191806699676,0.069615869813805,0,0,0,0,0,0,0.043311679878199,0,0,0,0,-0.0352637698372336,0.00697008815899755,0,0,0,0.0412824733682882,0,0
X600104.SH,0,0.0752607278066831,0,0,0,0,0,0,0.0515311695832235,0,0,0,0.0950578699786316,0.100941905865016,0,0,0,0,0,0,0,0.0400081607312225,0,0,0,0,0.150993486412278,0,0,0,0,0,0.0353588450617385,0.0051224093327808,0,0.0174348853792451,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,8.67361737988404e-19,0,0,0,0.056274182891567,-0.016077512964463,0.0206713245911263,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.181478228551627,0,0,0,0.141747191638246,0.0547758224001064,0.0777152557062724,0,-0.0231400644433978,0,0,0,0,0,0,0,0,0,0,0,0,0.0394939794518228,0,0,0.0590373108334252,0,0,0,0,0,0,0,0.00486961954362604,0,0,0.141636247994103,0,0,0,0,0,0,0,0,-0.0306692248934977,0,0,0,-0.0239845897209888,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0378057081310739,0,0,-0.0503137327366437,0,0,0,0.133944516306329,0,0,0,0,0,0,0.17654007224733,0,0,0.233336853778721,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144350405877629,0.0097665914323072,0,0,0.0197185140554935,0,0,0.00640537805920261,1.0842021724855e-19,0.00210341382031772,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120716703762742,0.125392651135177,0,0,0.00212575812609407,0.420283776205582,0,0,0,0,0.000432102963975213,0,0,0,0,0,-8.67361737988404e-19,0.0243774961890647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0776282195221527,0,0,0,0,0.0153999245042584,-0.0304677032853098,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.18214528796999,0,0,0,0,0,0,0,0,0,0,0,0.095878381685848,0.0338621323351075,0,0,0,0,0.0237744534361169,0,0.0907091027871467,0.0181532754667644,0,0,0,0,0,0.00397947316109317,0,0,0,0,0,0,0.327209059150984,0,0,0,-0.0335670762380953,0,0,0.105710559934533,-0.0620852050681995,0.0455373032922469,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0.0400325464399802,0,0,0.0888160516261805,0,0.00275143400739627,0,0,0.179958305066899,0,0,0,0,0,0,0,0.0117296983305026,-0.0287649807095098,-0.0801442459304547,0,0,0,0,0,-0.168088337378948,0,0,0,0,0,0,0,0.241299855754817,0,0,0,0,0.583138682788281,0,0.0138516655379858,-0.0425722821093553,0,0,0,0,-0.0973145335723671,0,0,0,0,0,0
X002371.SZ,0,0,0,8.67361737988404e-19,0.080794537318083,0,0,0.1748993343063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142208437730952,0,0,0,0,0.325408603536695,0,0.345096408429382,0,0,0,-0.272878269054904,0,0,0,0,0.140160114905227,0,0,0,0,0,0,-0.0338452505244811,-0.000376461555039643,0,0,0.0440766954086998,0,-0.0235953611810132,0.14823641417559,-0.443543526166765,0,0.0400574032164123,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0429831012443226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256746790416971,0,0.433723029398856,0,0,0,0,-0.0699412908100528,0,0,0.355974401342802,0.0212595124605782,0.0422001968932025,-0.0174090055184444,0,0,0,0,0,0
X002129.SZ,0,0,0,0.127500637736986,0,0,0,0,0.168178483579886,0,0,0,0,0,0.120125507403867,0,0,0,-0.0444090554307499,0,0.0730495921286649,0,0,0,-0.151330725933063,0,0,0,0,0,0.178495160283353,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138375047436562,0,0,0.0219079455163584,0,0.00175958895717365,0,0,0,0,0,0
X002241.SZ,0,0,0,-0.0673593328986951,0,0,0,0.612615896599455,0,0,0,0,0,0,0,0.151980800194894,0,0,0,0,-0.134187891928171,0.118755855701986,0,0,0,0,0,0,0.0712772436419848,0,0,0,0,0,0,0,0,0.102731388972696,0,0,0,0,0,0,0,0,0.129153701542673,-0.0157777572362511,0,0.0817138505400684,0.143149626638503,0,0.0180771941993828,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.0857753337862235,0,0,0.00249243449388536,0,0,0,0.485874521457205,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0945651130506807,0,0,0,0,0,0,0,0,0,0,0,0.00917017266215809,0,0,0.133307707193378,0,0,0,0,0,0,0,0,0.0943113674822487,-0.00863538191781813,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,-0.0721331894927235,0,-0.0362097495123753,0,0,-3.46944695195361e-18,0,0.167747537146165,0,0,0,0,0,0,0.00658421598288986,0.539947039699166,0,0,0.031274712633993,0,0.164938128143501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0828468674455582,0,0.249315166971287,0,-0.0611823773025792,0,0,0,0,0.0386183416388168,0,0
