,X600519.SH,X000858.SZ,X002415.SZ,X600104.SH,X600276.SH,X000651.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600031.SH,X002475.SZ,X000338.SZ,X000568.SZ,X600741.SH,X600703.SH,X601877.SH,X600271.SH,X000100.SZ,X000596.SZ,X000661.SZ,X002236.SZ,X600809.SH,X300003.SZ,X002008.SZ,X300124.SZ,X000625.SZ,X002456.SZ,X300142.SZ,X002007.SZ,X600487.SH,X000157.SZ,X600498.SH,X600776.SH,X600867.SH,X002241.SZ,X000977.SZ,X002180.SZ,X002371.SZ,X600066.SH,X600177.SH,X300146.SZ,X000050.SZ,X002508.SZ,X002179.SZ,X600522.SH,X600089.SH,X000066.SZ,X600118.SH,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.29884382569691,0,0,0.15695363510087,0,0,0,0.0111079634407488,0,0,0.0518486572804843,0,0,0,-0.110700227132817,0,0,0,0,0.0431501804586835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274165497994001,0,0,0,0,0,0,0,0,0,-0.024631394473842,0.031844742977903,0,0,0,-0.0027079802395046,0,0
X000858.SZ,0.0671533197872083,0,0,0,0,0,0.27329953705981,0,0,0,0,0,0.0616225892797457,0.207015866402413,0,0,0,0,-0.0258694166866301,0.0492952188185023,0,0.0497994825707132,0.159471090213343,0,0,0,0,0,0,0,0,0,0,0,0,0.0133658463585373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109356526736334,-0.016468280832684,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0336784805609167,0,0,0,0.0522567234349302,0,0,0,0.0416587001222699,0,0,0,0,0,0,0.212226665205271,0.019482750499927,0.00549005511781386,0.0848976523738438,0,0,0,0,0,0,0,0.0104534430312447,-3.46944695195361e-18,0.0180925856363561,0.0449417910283617,0,0,0,0,0,0,0,0.109476792783347,0,0,0,0,0,0,0,-0.0385838263506491,0.0524742078293828,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.00377484204465064,0.117609216942595,0,0,0.056537210872725,0.0821860096313547,0.20214549035991,0,0,0.0725134731188436,0,0.0469979561677077,0,0.0984541512378022,0,0.147420966206287,0,0,0,0,0,0.033101311663321,0,0,0,0,0,0,0.0208887760222847,0.0359268287979923,0,0,0,0,0,0,0,0,0,0.0683478091747137,0,0,0,0.00279272482186967,-0.0551817416792553,0,0,0,0.0253598691327134,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0483336377367781,0,0,0.0796521977560329,0,0,0,0.0754292773551243,0.0919668615534639,0,0,0.291398029567106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.11225957425941e-05,0,0,0,0,0,0,0,0,0.023500437922115,0,0,0,0,0,0,0
X000651.SZ,0,0.195930665029005,0,0.21968919724438,0.0410428194883884,0,0.0506818090002823,0,0,0,0,0,0.0390717898403337,0,0,0,0,0,0,0,0,0.0951482068383797,0,-0.0192702872454699,0,0.0145032069513469,0,0,0,0,0,0,0,0.00787547212964954,0,0,0,0,0,0,0,0,-0.0377492794516969,0,0,0,0,-0.0211096645462128,0,0,0,0,0.00657167853983459,0,0,0,0,0,0
X002304.SZ,0,0.00758030395426334,0,0,0,0,0,0,0,0,0.203939810153193,0,0,0.479693530100047,0,0,0,0,-0.0146058763594623,0.041046245787483,0,0,0,0,0,0,0,0,0.00907085824007005,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0306102418783753,0,0,0,0,0,0,0,0,-0.00412761403588049,-0.0033804174081051,0,0,0,-0.0124341882636245,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0597327754893342,0,0.131195738516481,0,0,0,0,0.0508486390202562,0,0.0468645395288924,0.200204615457175,0,0,0.0369420587796683,0,0.055922155748525,0,0,0,0,0.0133265516221604,0.0554655111210259,0,0,0,0,0,0,0,0,0,0,0,0,0.207873816308143,0,0,0,0,0,0,0,0,-0.0535121567363842,0.00591097239046801,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,-0.0758920895318996,0.0180486226829488,0,0,0,0,0,0,0,0.067501281171242,0,0,0,0,0,0,0,0,0,0.0619904886840453,0,0.134694552773513,0,0,0,0,0.614340725195681,0,0,0,0.170428175624242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00924520477842376,0,0,0,0,-0.0663967967240497,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.106278382364328,0,0.0791803567248512,0,0,0,0,0,0,0,0,0,0,0,0.0745982803975748,0.0707623837716379,0,0,0,0,0,0,0,0,0.0509702544269819,0,0,0,0.035302897793588,0,0,0.324098213811416,0,0,0,0,0,0,0,-0.00403185353650656,-0.0255829480144609,0,0,0,-0.0223317186774134,0,0
