,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X000651.SZ,X002304.SZ,X002475.SZ,X600104.SH,X600690.SH,X600031.SH,X000725.SZ,X300014.SZ,X300124.SZ,X000661.SZ,X000063.SZ,X000338.SZ,X002241.SZ,X600703.SH,X003816.SZ,X002371.SZ,X000625.SZ,X000596.SZ,X000100.SZ,X300142.SZ,X002129.SZ,X000799.SZ,X002049.SZ,X002179.SZ,X600741.SH,X000157.SZ,X600702.SH,X600460.SH,X002414.SZ,X002007.SZ,X002236.SZ,X601877.SH,X600584.SH,X600779.SH,X601799.SH,X300146.SZ,X300003.SZ,X000800.SZ,X600183.SH,X002074.SZ,X000977.SZ,X000066.SZ,X002008.SZ,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000661.SZ,0,0,0,0,0,0,0,-0.0481058937213031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00935277533279754,0,0,0.401846151778814,0.160708615761639,0.066210992805971,0,0.504191066449423,0,0,0,0,0,0,0,0,0,0,0,0,0.169537475105744,0,0,0,0,-0.141697647925808,0,0,0,0,-0.123527430236075,0,0,0,0.0248589769668645,0,0
X000063.SZ,0,0,0,0,0,0,0,0.0142619424613949,0.0975541290496411,0,0,0,0,0,0.0136551360007622,0,0,0,0,0.040185588959124,0,0,0.0789654188075767,0,0.0379092650481028,0.0174540215096495,0,0.104115064162241,0,0.0296210706696217,0,0,0,0,0,0,0,0,0,0.0033770987919716,0,0,0,0,0,0,0.0747041978259714,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0.265905976597754,0,0,0,0,0,0,0,0,0,0,0,0.0523364023294088,2.16840434497101e-19,-0.136079199814845,0,0,0,0.0695332363840317,0,0,0.0722917444235556,0.0103822879715837,0,-0.00573130605927139,0,0,0,0,0,0,0,0.00460756029709407,0,0,0,0,0.000882014834228892,0,0,0.1202336710489,0,0,0,0.110541677008657,0,0.0127573323303467,0,0,0,0.0264729547662495,0,0,0,0,4.33680868994202e-19,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.280562506527635,0,0,0,0.253801739202353,0.175489562262743,0,0.0287824369843707,0,0,0,0,0,0,0.0333140747717244,0.00809789541783599,0,0,0.154740180971243,0,0,0,0,0,0,0.123892778422678,0,0,0,0,0,0,0,0,-0.315775288088266,0,0,-0.0309442797335942,0,0.0598507447083183,0,0,0,0,0,0,0,0,0.0111861209473528,0,0
X600703.SH,0,0,0,0,0,0,0,0.198854570171608,0.0905931424964991,0,0,0.0767298741492898,0,0,-0.00364791171878135,0,0,0,0,0,0,0.24122097475192,0,0,0,0,0,-0.0352063730209654,0,0,0,0,0,0.235805663429968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07975965367455,0,0,0,-0.00877537497896384,0,0
X003816.SZ,0,0,0,0,0.0250891747533889,0,0,0,0,0,0,0,0,0.00468832954955846,0.00560066672058825,-0.0573973205914011,0,0,-0.0654099278156644,0,0,0,0.00271342578817573,0,0.029395821486749,0,0,0,0,0,0,0,0.00792493270331211,0,0,0,0,0,0,-0.0176411890596854,0,0,0,0,0,-0.0594906258191227,0,0.0100869343523977,0,0,0,0.017494486132693,0,0,0,0,-0.0316591715670619,0,0
X002371.SZ,0,0,0,0,0,0.22948716297469,0,0,0,0,0,0,0,-0.0353891381543654,0.0277097150272677,0,0,0,0,0.295651240760111,0,0,-0.0140087853575745,0,0,-0.124305332409674,0,0,0.195602302954544,0,0,0,0,0.0677944748460166,0,0,0,0,0.0949768528071342,-0.136775996600772,0,0,0,0,0,0,0,0,0,0,0,-0.0901300769794079,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.305763778845639,1.14851057943836,0,0,0,0.0567337250275366,0,0.0435367119169712,0,0,0.288610557128078,0,0,0,0,-0.19590807200754,0,0,0,0,0,0,0,0,-0.0697172988026388,0,0,0,0,0,0,0,0,-0.369111723009755,0,0,0,0.416635642713604,0,0,0,0,0.0782169212117355,-0.0557005213704181,0,0,0,0,0.0342026308245812,0,0
X000596.SZ,0,0,0,0,0,0.377869831311387,0,0.0244501164853515,0,0,0,0,0,0,-0.220372892070455,0,0,0,0,0,0,0,0,0,0,0,-0.0895959605204921,0.192617070035416,-0.0249300081198152,0.330079786223418,0,0,0.0153915075369799,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368923923935749,0,0.400410336981078,0,0,-0.0612850231647472,-0.0228741843305753,0,0,0,0.0398347971048596,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.570926463124921,0.0507749882293025,0.0558035898374122,0,0,0,0,0,0,0,0.0146639743361481,0,0,0.0928363717294331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0177364965179755,0,0,0,0,0,0.0508641358402766,0,0,0,0,-0.0270532356913638,0,0,0,-0.0472778744446504,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563854739291122,0,0,0,0,0,0,-0.135831985654708,0.487363404612218,0,0,0,0,-0.166499279730959,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151152724654201,0,0,0,0,0,0,0,0,-0.0636222152748645,-0.0166091872428386,0,0,0,0.0415634043716849,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.130010693561739,0,0,0.0829453701306468,0,0,0.101860204896174,0.150744232780808,0,0,0,0,0,0,0,-0.157600511857295,0,0,0,0,0,0,0,0,0.0991864929000984,0,0,0,0,0,0,0.132220296169677,0,0,-0.0642596396583702,0,0.0395094624748308,0.0214372729484894,0,0,0,0,0,0.0996594982956416,0,0,0,0,-0.00532889800168127,0,0
X000799.SZ,0,0,0.134505760560203,0,0.593024667219879,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0277477479388543,0,0,0,0,0,-0.08646172038158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200114306059414,0,0.179525508263408,0,0,0,0,0,-0.000252633886952533,0,0,0,-0.0714328865458996,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0.0996721281993789,0,0,0,0.0449789111862052,0.10327970869927,0,0,0,0,0,0,0,0,0,0,0.131608198274722,0,0.0409498797845268,0.0486223824946193,0,0,0,0,0,0,0,0.0392776399057235,0,0,0.0755919281497734,0.386086828696185,0,0,0,0,0,-0.189123632018638,0,0,0,0,0.211192222071412,0,0,0,0,0,0,0.0296436745843133,0,0,0,0.0180219041039167,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0.414588423864073,0,0,0,0.0875526346269006,0,0,0,0,0,0.00551414808636549,0,0.420762212295342,0,0,0,0,0,0,0,0,0,-0.0227637061564212,0,0,0,0,0,-0.11988539464219,0,-0.261497161961158,0,0,0,-0.0286438622350181,0.0663256177790796,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0530549945535061,0,0
X600741.SH,0,0,0,0,0,3.46944695195361e-18,0,0,0.00891986992202286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266028259040234,0,-0.00859596545599218,0,0,0,0,0,0.188450797967032,0.00614374864267505,-0.127111431831596,0,0,0,0,0,0,0.0755500826225817,0,0,0,0,0,0,-0.0890850703680059,0.116404459857708,0.00191407899794943,0,0,-0.0632306280813876,0,0,0,0.0415952547499669,0,0
X000157.SZ,0,0,0,0,0,0.0895718845158373,0,0.0277601264963757,0,0,0,0.694344707666538,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0400577236664211,0,0,0,0,0.0232812292286856,0,0,0,0,-0.0090064316599738,0.0271075519627061,0,0,0,0,0,-0.0303314953605079,0,0,0.00459161909850888,0,0,0.0168654046303765,0,0.020708969991407,0,0,0,0,0.0335141526498918,0,0,0,-0.0112373654355267,0,0
X600702.SH,0,0,0,-0.247451151456141,0,0,0,0,0,0,0,0,0,0,-0.0653373941345156,0,0,0.157390682268349,-0.271419129404488,0,0,0,0.0112646506014555,0.322729330214909,0,0,0,0.208741731795298,0,0,0,0,0,0,0,0,0.438561798484545,0,0,0,0,0,0,0,0,0,0,-0.42396083844566,0,0,0,0,0.400028509883282,0,0,0,-0.0396371777386255,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0.123598025461612,-0.125864221774693,0,0,1.73472347597681e-18,0,0,0,0.307526924127421,0,0,0,0,0,0,0,0,0.0837702340861941,0.105626284800146,0,0,0,0,0,0,0,0,0,0.845812796187108,0.02167999350049,0,0,0,0,0,0,0,0,0,0,0,0.0537726489635556,0,0,0,0,0.0419613225843288,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0.318767411544287,0,0,0,0,0,0,0,0,0,0,0.0094442024235871,0,0,0,0,0.0570353136533021,0.150750493709003,0,0,0.141269507247347,0,0,0,0,0,0,0.125803006181514,0,0,0,0,0,0,0.019096846653638,0,0,0,0,0,0,-0.0640271527646415,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.0693069019891068,0,0,0,0,0,0,0,0,0.166330614928797,0,0,0,0,0,0,0,0,0.0927542945886032,0,0.151865540183053,0,0,0,0,0,0,0,0,0,0,0,0,0.00933108184724145,0.0815866111058921,0,0,0,0,0,0,0,0,0.0633500634756725,0,0,0,0,0,0,0,0.00625655268088543,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0760612106882904,0.101063544784152,0,0,0,0,0,-0.0396588015463472,0.236413093855597,0,0,0,0,0,0.131595718116776,0,0,0,0.009079767749731,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402417450748019,0,0,0,0,0.0452573728032098,0,0,0,0,0.0704223456746341,0,0
X601877.SH,0,0,0,0.149680040880826,0,-0.0637521576351349,0,-0.0250204320567917,0,0,0.190761943455126,0,0,0,0.0840002138621212,0.00390215092975396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00887124786566591,0,0,0.0602587950919956,0,0,0,0,0.119371425273475,0,0.0121769971275189,0,0,0,0,0,0,0,0,0,-0.00329794239990334,0,0,0,-0.00437647327795294,0,0
X600584.SH,0,0,0,0,0.0240789963582357,0,0,0,0.103898060666448,0,0,0,0,0,0.0239801434857697,0,0,0,0,0.202485429492158,0,0,0.117144150670978,0,0,0,0,0,0,0,0,0,0,0.04926968935774,0,0.0846439992022528,0,0,0,0.0159182033708958,0,0,0,0,0,0.0194338148700024,0,-0.0957055216056383,0,0,0.0805835935845549,-0.0807421934187299,0,0,0,0,0.0425062012983127,0,0
X600779.SH,0,0,0,0,0.505225488571159,0,0,-0.220588024285549,0,0,0,-0.27839993493246,0,0,0,0,0,0,0,0,0,0,0,0.00762591492873528,0,0,-0.00490904558982021,0.319571902943851,0,0,0,0,0,-0.170778456919939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104018423865695,0,0,0,0,-0.00241256521102112,0,0
X601799.SH,0,0,0,0,0,0.0666476957649123,0,-0.159275473919293,0,0,0,0,0,0,0,0,0,0,0.347124224408392,0,0,0,0,0,0.0949976691082196,0.0941116919716654,0,0,0,0,0,-0.0717386477775931,0,-0.014089237454248,0,0,0,0,0,0.0712414457457831,0,0,0,0,0,0,0,0.0374064740536193,0,0,0,-0.166436994800986,0,0,0,0,-0.0470692178351984,0,0
X300146.SZ,0,0,0,0,0,0.0564116908478718,0,0.088034875432888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24562167279321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667247602668367,0,0.0647856908240266,0,0,0,0,0,0,0,0,-0.00342356242964119,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0817099865516447,0,0,0,0,0,0,0.0153515142133624,0,-0.043235019652886,0.0669748901922579,0.112598136067585,0,0.0549845894497183,-1.73472347597681e-18,-0.0572516054877361,0,0.126312419973908,-0.0668378564118778,0.0501415348963583,0,0,0,0,0,0.0871980331830037,0,0,0,0,0,0,0,0,0.0167206639131271,0.157379388545665,0,0.0292655923175386,4.33680868994202e-19,0,0,0,-0.0110585400433944,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0.0560347704489406,0.140211939099385,0,0,0,0,0.0187210569050798,0,0,0,0,0,0,0,0.0389956808639704,-0.0171343227194955,0,0,0,-0.0537013006665759,0,0.013629859274157,0,0,0.0103152062485198,0.0227607094922599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0405006024549484,0,0.0483864537635592,-1.73472347597681e-18,0,0,0,-0.00706028009040476,0,0
X600183.SH,0,0,0,0,0,0,0,0,0.0391115919241803,0,0,0,0,0,0.125545424453896,-0.0560602108692195,0,0,0,0,0,0,-0.00401318154331826,0.0352177882391919,0,0,0,-0.0989149313688108,0,0,0,0.0262409599959783,0.0746551630223174,-0.0406018497763422,0,0,0,0,0,0.0106526328383109,0,0,-0.0527883751052897,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133537604948902,0,0
X002074.SZ,0,0,0,0,0,0.18898301226746,0,0,0,0,0,0,0,0.183112340212778,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25132542792522,0.0801254723853201,0,0,0,0,0,0,0,0,0,0,0.00429948812937051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0509157611790461,0,0
X000977.SZ,0,0,0,0,0,0.264945402801248,0,0,0,0,0,0,0,0,0.020319896577681,0,0,0,0,0,0,0,0,0.110887059566835,0.149395073985367,0,0,-0.060458159547723,0,0.0272619462216317,0,0,-0.0967015131355184,0,-0.0466414716028016,0,0,0,0,0,0,-0.00028424116631238,0,0,0,0,0,0.103133109498935,0,0,0,0,-0.00656870675716175,0,0,0,-0.0122808071554996,0,0
X000066.SZ,0,0,0.105620068730044,0,0,0.0822465588103016,0,0,0,0,0,0,0,0.147668989713277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0955882216312313,0,0,0.023777854855669,0.139643513852375,0.125977077816405,0,0,0,0,0,0,0,0,0,0,0,0.349900547385611,0,0,0,0,-0.0876876695220007,0,0,0,0,0.0277786469115146,0,0
X002008.SZ,0,0,0,0,-0.0268496190459689,0,0,0,0,0,0,0,0,0,0,0,0,0.261458204463864,0,0.0554075891632528,0,0,0,0.225231857519436,0,0.111674741934255,0,0,0,0,1.0842021724855e-19,0,0,0,0.122188475243019,0,0,0,0,0,0.00868737387343695,0,0,0,0,0,0,0.219231512046188,0,0.0128323859112627,0,0,-0.119474441480532,0,0,0,0.0167690951763048,0,0
X002508.SZ,0,0,0,0,0,0,0,0,-0.0347350362426442,0,0,0.20967917294803,0,0.0139219060455285,0,0,0,0,0,0.0549911998141949,0,0,0,0,0,0,0,0.0952407013543346,0,0,0,0.0172437447115554,0.0561181083185448,0,0,0,0.00329573171864329,0,0,-0.0231636070528047,0,0,0,0,0,0,0,0,0,0,0,-0.0062374457467705,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.0387491326283928,0,0,0,0,0,0,-0.050379752320259,0,0,0,0,0,0,-0.0364300746578337,0,0,0,-0.0401699343571356,-0.100243282389273,0.109075931243223,0,0,0,-0.00290784516312932,0,0.163509312037561,0,0,0,0,0,0,0,0,0,0,0.122572443850459,0,0,0.0434611522445849,0,0,0,-0.115280146587597,0,0,0,0.0170074592686403,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.0632615709990562,0,0,0,-0.186808020189764,0,0,-0.0474810269375397,0,0,0,0.0772145094280589,0,0,0.0563639126809057,0,0.00618371579841587,0.101346991282164,0,0,0,0,0,0.244923550674142,0,0,0,0,-0.0101586074237103,0,0,-0.0467344524052904,0,0,0,0,0,0,0,0,0,1.15639742599241,0,0,0,-0.14362927121207,0,0
TED,0,0,0,0,0,0.433592118096096,0,0.0166567809103744,0,-0.378267807930076,0,0,0,0.0387109501782077,0,0,0,0,0,0,0,-0.0262013790110091,0,0,0,0,0,-0.319010682447459,0,0,0,0,0.214129060715451,-0.0226719539629168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411768326550905,0,0,0,0,0.201614753221709,0,0
RealEstate_excess,0,0,0,0,0,0.0238827615630658,0,0,0,0,-0.0627921352771798,0,0,0.0435206022384556,0.0639438456292756,0,0,0,0.0737058629596227,0,0,0.042716151779933,-0.0381310283591605,0,0,0,0,0,0,0,0,-0.0669021425067245,0,-0.052398252409812,0,0,0,0,0,0,0,0,0,0,0,-0.00505634911635046,0,0,0,0,0,0.0382607613764458,0,0,0,0,0.0299885363891544,0,0
MKreturn,0,0,0.0303820661081311,0,0,0,0,0,0,0,0,-0.0121405653068384,0,0,-0.000359239749720895,0,0,0,0,-0.00168046811936511,0,0,0,0,0,0,0,0,0,0,0,-0.0471416363651758,0.0211084717997918,0,0,0,0,0,0,-0.0276823191073989,0.0465512652662792,0,0,0,0,0,0,0,0,0,0,-0.0286818087034347,0.0111395023625871,0,0,0,-0.0153815167061018,0,0
MKvol,0,0,0.000966627276513574,0,0,0,0,0.00421265078399372,0,0,0,0,0,0,0,0,0,0,0,-0.00149455290379257,0,-0.00404956625781999,0.00334154093115886,0,0,0.00208053426414177,0,0,0.00389347861826267,0,0,0,0,0,0,0,0,0,0,0,0,0.00180289706575368,0,0,0,0,0,0,0,0,0,-0.0164681381793902,0.0197130020940899,0,0,0,0.00110085740007785,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132812644928448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00387372942494836,0,0,0.00717987488224052,0,0,0,-0.000170297034720764,0,0,0,0,0,0,0,0,0,0.00214018356402311,0,0,0,0,0,0,0,0.00217760656677168,0,0,0,0,-0.00494746320988837,0,0,0,0,0,0.000965241572090588,0.00159167214109304,0,0,0,0.00700118720969113,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.000493238407752416,0.00506135710299124,0,0,0,0,0,0.00771074052456635,0,0,0,0.0130971010490175,0,0,-0.0139526585349985,0.0125193510413248,0,-0.0321329831593232,0.0189983801858129,-0.0115931323341777,0,0,0,0.0101824592831443,0,0,0.0126699803564337,0,0,0,0,0,0,0,0,0,0,0,-0.00561454715720706,0,0,0,0,0,-0.0532031213845931,0.0748645788388015,0,0,0,-0.0215906291561659,0,0
