,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X002304.SZ,X600276.SH,X000858.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X002292.SZ,X000100.SZ,X600703.SH,X002241.SZ,X600066.SH,X600741.SH,X002506.SZ,X600031.SH,X600118.SH,X002236.SZ,X000559.SZ,X002475.SZ,X002049.SZ,X600372.SH,X000157.SZ,X000338.SZ,X000568.SZ,X002465.SZ,X300124.SZ,X600089.SH,X300003.SZ,X002294.SZ,X002074.SZ,X600867.SH,X600177.SH,X601877.SH,X002007.SZ,X002085.SZ,X002456.SZ,X002180.SZ,X600498.SH,X000550.SZ,X000050.SZ,X000869.SZ,X600582.SH,X300001.SZ,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.0554355327167354,0,0,0,0,0,0,0,0,0,0.0872921665844238,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157798376683994,0.0476986793352662,0,0.184679568309133,0.0244211533412617,0.0136265170383704,0.0208913205125701,0,0.0903462895216302,0,0,0.0867773145040225,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0265014024478698,0,0.0834916681133646,0,0,0,0,0,0.130433716874567,0,0,0,0,0,0,0,0,0,0.217543078282668,0,0,0,0,0,0,0,0,0,0.0529263633040417,0,0.0262220673437654,0,0,0,0,0.00108872928289767,0.194788733470799,0,-0.0154013368026549,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0.10084828259392,0,0,0.0915006224431311,0,0,0,0,0,0.038510576968318,0,0,0,0,0.199931517273866,0.159986533239632,0,0,0,0,0,0,0,0.0945291362035341,0,0.0545876916449523,0,0,0.0576506438900054,0,0,0,0,0,0,0,0,0,0,0,-0.00303377112962995,0,0,0,0,0,0
X600741.SH,0,0.079834972302226,0.114493544189536,0,0,0,0,0,0,0,0,0,0,0,0.0183680953743223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345944219999668,0.00158574279706179,0,0,0.00955466918384562,0.0809709625674858,0,0,0.0234089583983242,0,0,0,0,0,0,-0.00906456958313214,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0446352920086808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0922994108796145,0.020610972634412,0,0,0,0,0,0,0,0,0.186239618013545,0.0786873267218087,0.075159040617413,0,0,0,0,0.157978090674976,0.0294652443047913,0,0.1472680111585,0,0,0,0,0,0,0
X600031.SH,0,0,0,0.0725206660841759,0,0,0,0,0,0,0.0105638527813644,0,0,0,0,0,0,0,0,0.0387754626660929,0,0,0,0,0,0.210633012277674,0.16207440702682,0,0,0,0.313889045904566,0,0,0.00789065295354297,0,0.110111122614637,0,0,0,0,0.0235186040211482,0,0,0,0,0,0,-2.77555756156289e-17,0,0,-0.0145403398806663,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0.112454218657531,0,0,0,0,0,0.0137089137475898,0,0,-0.0273856466099805,0,0,0,0.33909468111549,0,0.0798163432166725,0,0,0,0,0,0,0,0.0846746854628164,0,0,0,0,0,0.106092856395109,0.109367673012347,0,0,0,-0.0564447865237111,0.196479710392462,0,0,0,0.0313665843180451,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0.0633891314835254,0,0,0,0,0,0,0,0,0,0.241407040943175,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410513874830512,0.260355042455818,0,0,0,0.00125978456555921,0.324090828938965,0,0,0,0,0,0,0,-0.00625936038926716,-0.0511068181146911,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0.105424558448686,0,0,0,0,0,0.064388832141717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335034341211764,0,0,0.161250020601622,0,0.0112300747092593,0,0.207488090309731,0.0197612295074836,0,0,0,0,0.18886526094787,0.0336769053783253,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020405214023625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019091544574688,0.0683056180148671,0.113690668152585,0.130682563283093,0,0,0.04939675786267,0,0,0,0.146295270774177,0,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0859600228225506,0,0,0,0,0,-0.059658946068741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200692186045606,-0.128743391139458,0,-0.107943416496302,0.0179214005654525,0,0,0,0,0,0,0,0.426016946010853,0,-0.0959514372125439,0.190321975322634,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0750430031463529,0,0.393004383317772,0,0.00322993428272558,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0982564800510985,0,0,0.0431396737075695,0.136882010989944,0,0.00899579382153775,0,0.00915059480930869,0,0,0,0.0267717993381889,0,0.0321566287326632,0.0216887288954959,0,0,0,0,0,0
X000157.SZ,0,0,0,0.0607069205585647,0,0,0,0,0,0,0,-0.0127842436251891,0,0,0,0.131907462257474,0,0.107951892822478,0.421788094756887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417598855381517,0,0.169135580393583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0458248736641034,0,0,0,0,0,0.0235481660057071,0.251861810875081,0.111846421247155,0,0.015651870700614,0,0,0,0,0,0,0,0,0,0,0,0,0.186567691753438,0,0,0,0,0,0,0.0612994156178127,0,0,0,0,0,0.168281798958367,0,0,-0.0235576776148929,0.0586181417266966,0,0,0,0,0
X000568.SZ,0,0,0,0.0103093380234372,0,0,0,0,0,0.0637955048829054,0,0.00967646177742284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321292352579182,0,0,0.0333864658013947,0,0.0251535491700544,0,0.0642514705898012,0,0,0.145635259766217,0,0.155884567888004,0,0.0910126999780353,0,0,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0692998111448091,0,0,0,0,0,0,0,0,0,-0.586478503124587,0,0,0,0,-0.016144672048196,0,0,0,0,0.0840754260498448,-0.00278590231305614,0,0.261532363899847,0,0,-0.0525014450196761,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505238270147711,0,0.0475882332447076,0.0689282817461813,0,0,0,0,0,0,0,0,0,0,0,0.162362129011772,0,0,0,0.235760254685915,5.42101086242752e-20,0,0.0842551315322864,0.137661241623136,0,0.0446270742886518,0,0,0.0237951694299934,0.0763260238838633,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.155373707470149,0,0,0,0.0239420783105414,0,0,0,0,0,0,0,0,0,0.0288636317777162,0,0,0,0.0385784304074839,0,0,0,0.116578238124016,0,0,0,0,0,0.192211996403339,0,0,0,0.15129018232352,0.0534636160973168,0,0,0,0,0,0,0.0373370247090113,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00878914190977565,0,0.252784492709092,0.0611217545592011,0,0,-0.0435554680503542,0,0,0,0,0,0,0,0,0,0,0,0.120437108857914,0,0,0.109044927517175,0,0,0,4.33680868994202e-19,0.101505702256551,0,0.0362673170924332,0.0389652641751547,0,0,0.0406569106899997,0,0,0,0,0,0.0622515451333866,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0788104387336769,0,0,0.110563747334879,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111005412565715,0.0427627092610064,0.0334169613716224,0.0127331526537384,0,0,0.03964712396815,0,0,0.156730246652956,0,0,0,0.00998089516095702,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.159777741262044,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0650637088711414,0.232351227383728,0,0.0942910566308969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191751603155047,0,0,0,0,0,0.347465036243899,-3.46944695195361e-18,0,0,-0.00690903684679989,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0363948529677236,0,0,0,0,0,0,0.0888323331839759,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244447907319018,0,0,0,0.103851453747062,0,0.0635243685707155,0,0.0630551772029319,0,0.0224361765981502,0,0,0,0,-0.027065138264279,0,0,0,0,0,0
X600177.SH,0,0,0,0.0131117189570281,0,0,0,0,0.159988115342958,0.0794803661206401,0,0,0,0,0,0,0,0,0,0,0.036741527645595,0,0,0,0,0,0,0,0,0,0,0,0,0.13162025390231,0,0,0.0510290848978191,0,0.163540224983252,0,0,0,0,0,0,0,0,0.206505704538153,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0.0679013777653651,0,0,0,0,0.04586555828242,0,0,0,0,0,0.183924124194938,0,0.16908001290819,0,0,0,0,0,0,0,0,0,0.0411684514059261,0,0,0,0.0585828717933347,0,0,0,0,0,0,0.326646206973449,0,0,-0.120359780666985,0,0.190073765712221,0,0,0,-0.0903184778327512,0.148016778662562,0,0,0,0,0,0
X002007.SZ,0,0,0.051586872205352,0,0,0,0,0,0,0,0,0.0210315041457192,0,0,0,0,0,0,0.0546518472385148,0.0501438614143821,0,0.070153672355272,0,0,0,0,0,0,0,0.429805286355292,0,0,0,0,0,0,0,0,0,0.0519200686124937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0.10733188021266,0,0,0.0918635657311531,0,0,0,0,0,0.146676249775461,0,0.0246560850548803,0,0.26698874773736,0,0,0,0,0,0,0,0.170881976687356,0,0,0,0,0,0,0.0227748288972266,0,0,0,0.0137265323209559,0,0,0,0,0,0.00971627390409135,0,0,0.0402615648866541,-0.020355084721936,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117775222254785,0,0,0.0356259000782101,0,0,0,0,0,0,0.400879140693227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451522564517779,0.198339203763788,0,0.178226984816889,0,0,0,0,0,0,-0.0283069621339124,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0.0698142788905913,0.0328836465577814,0,0,0,0,0,0,0,0.301589321032743,0,0,0,0.00407211703743151,0,0,0,0,0,0.332064854510611,0,0,0,0.12514818026067,0,0,-0.0290080639163408,0,0,0.0258314460966518,0,0,0,0.0574181557505901,0,0,0,0,0,0.0342596398046426,0.0290980222282708,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135427515102685,0,0,0.0412452872651393,0.331465402498455,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.154824164716676,0,0.00154321563073998,0,0,0.107351525871985,0,0,0,0,0.144798616328037,0,0,0,0,0.0787710169815437,-0.0364238918741559,0,0,0,0,0,0
X000550.SZ,0,0.330504195410742,0,0,0,0,0,0,0,0,0,0.00289275710789302,0.185214860873228,0,0.0677735449733462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034983725130395,-1.0842021724855e-19,0,0.118149355357822,0,0.114063748617349,0,0,0,0,0,0,0,0,-0.0587472937451589,-0.00657882710617014,0,0,0,0,0,0
X000050.SZ,0,0,0,-0.124932993455112,-0.0596084296757641,0,0,0,0,0,0,0.0953482341919578,0,0,0,0,0,0.205458022942961,0,0,0,0,0,-0.141004771710951,0,0,0,0,0,0.153517161803289,0,0,0,0,0,0,0,0.0983282825084986,0,0.0733153101368184,0,0,0,0,-0.119695700889342,0.222852304400293,0,0.323824497876065,0,0,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.110448782882325,0.114017531228368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.0322967170378236,0.108539673890867,0,0.166433347862408,0,0,0,0,0.0552683953995364,0,0,0,0,0,0.023791385029884,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0.0392941279742548,0,0,0,0,0.027835523935612,0,0,0,0,0.0535352178974988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011694144222422,0,0.130299078249953,0,0.1980100309456,0,0,0,0,0,0.189395965179727,0,0,0.133806733471415,0,0,0,0,0,0,0,0,0,0
X300001.SZ,0,0,0,0,0,0,0,0,0,0,0,0.107187155356307,0,0.114028970560102,0.0284661557423668,0,0,0.247847325487739,0,0.147012436993008,0,0,0,0,0.0813299626012249,0,0,0,0,0,0,0,0,0.108888222548932,0,0,0,0,0,0,0,0,0,0.168379480220257,0,0,0,0,0,0,0.037993256088026,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057904117723664,0,0,0.0790497069022857,0,0,0,0.31115935472995,0,0,0,0,0,0,0,0.0911677628870052,0,0,0,0,0,0,0,0,0,0.258031466025746,0,0,0,0,0,0,0,0,0,0,0.0113167063207987,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-0.128665957147364,0,0,-0.0396871486811758,0,0,0,0.0818047299663584,0,0,0,0.0183145473271819,0,0,0,-0.0113587581663755,0,0,0,0,0.0442441251895993,0,0,0,0,-0.0170845018241429,0.154499012570511,0,0,-0.0443389652588333,0.054058033506686,-0.0195741366061848,-0.0769879372261826,0,0,0,0,0,0,-0.0480516688567466,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0.220897232347451,0,0,0,0,0,0,0,-0.169639953953875,0,-0.275465517484566,0,0,0,0,0,0,0,0,0.598675673856043,0,0,-0.208941889357804,0,0,0,-0.550358165169482,0,0,-0.24289543978278,0.228504493251314,0,0,0,0,0,0,0,0,0.0906607074549545,0,0.0911225624194541,0,0,0,0
TED,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0600037426396548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041274501263006,0,-0.179506898902919,0,0,-0.16575197393914,0,0,0,0,0,-0.0577837645234379,-0.332374303024015,0,0,0,0.353097986840355,0,0,0,0,0,5.89867546424877,0
RealEstate_excess,0,0,0,0.0504802198649326,0.0592418080156693,0,0,0,0,0,0,0,0,0,-0.0553651733993384,0,0,0,0,0,0,0,0,0,0,0,0.0280949913545285,0,0,-0.147866358387081,0,0,0,0,0,0,0.0753427944180296,0,0,0,0,-0.0586825588900596,0,0,0,0,0,0,0,0.00591958801563604,0.0706803009536738,0,0.235783508026148,0,0,0,0
MKreturn,0,0,-0.135646601548478,0,0,0,0,0,0,0,0,0.0154686759279258,-0.0468376395519369,-0.0386815284060387,0,0,0,0.0862156254092316,0,0,0,0,-0.18729453851634,-0.07319122983825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0815179986925942,-0.0597847627475766,0.107931649777331,0,0,0,0,0,0,0,0,0.0666807525448257,-0.0189664721099188,0.836267738164549,0,0,0,0,0
MKvol,0,0,0,0,0.00349234846804691,0,0,0,0,0,0,0,0,0.00422706570430542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0089123450206655,0,0,0,-0.00447712065989155,0.00087486510241305,0,0,0.00533528623879775,0,0,0,0,0,0.00964785649982106,-0.0136910318428218,0,-0.00542102536138128,0,0,0.188166672017534,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00738092027728573,0,0,-0.00160634535749062,0,-0.0179028181361766,0.0204169532301779,0,0,0,0,0,0,0,0,0,0,0,0,0.0145011521576411,0,0,0,0,0.00843634048028894,-0.0108029092802613,0,0,0,-0.00185478726223829,0.000541601076233953,-0.00860499631590394,0,0,0,0.00848048552350719,-0.0284336758299386,0,0,0,0,0.145634227577732,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.00536469780002933,0,0,0,0,0,0,-0.00169618376161421,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00693872236460535,0,0,0,0,0,0,0,0,0,0.00159963056582337,0.00274086293071251,-0.0059725479022481,0,0.00146142568430633,0,0,0,0,0,-6.02776324963543e-05,0.011290964185873,-0.00997044173025689,0,0,0,0,-0.0236508342989595,0
