,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000651.SZ,X000568.SZ,X600031.SH,X600690.SH,X600809.SH,X002475.SZ,X002304.SZ,X600104.SH,X000725.SZ,X000338.SZ,X000661.SZ,X300014.SZ,X300124.SZ,X003816.SZ,X000100.SZ,X000063.SZ,X000157.SZ,X600703.SH,X000596.SZ,X002241.SZ,X002129.SZ,X000625.SZ,X600741.SH,X601877.SH,X002179.SZ,X002007.SZ,X002371.SZ,X300142.SZ,X002236.SZ,X002049.SZ,X002414.SZ,X600584.SH,X300003.SZ,X601799.SH,X600183.SH,X000800.SZ,X002074.SZ,X000799.SZ,X000066.SZ,X600089.SH,X600707.SH,X300146.SZ,X002008.SZ,X000977.SZ,X002294.SZ,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.170357328063225,0,0,0,0.158895549984172,0,0.0615411062965269,0.0259345285896689,0,0.0375862223571044,0,0,0,0,0,0,0,0,0,0.0963391106125384,0,0,0,0,0,0,0,0,0,-0.147379641151459,0,0,0,0,0,0,0.0637540098632927,0,0,0,0.0465303265642964,0,0,0,0,0,0,0,0,0,0.00695284596803577,-0.025286554800768,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.251985306416127,0,0.00435499422270606,0.154229366987142,0,0.136349549108255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495006919814161,0,0,0,0,0,0,0,0,0,0,0,0.0127108137147023,0.129942519967962,0,0,0,0,0,0,0,0,0,-0.00183789346838828,-0.0200607169931149,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0407078755611486,0,0.131636773169405,0.14968405471788,0,0,0,0,0.0202659634475759,0,0,0,0,0,0,0,0,0,0,0,0,0.0340262370519008,0.141444267287816,0,0,0.402079401026752,0,0,0,0,0,0,0,0,0.0235798620493565,0,0,-0.0181013998149397,0.0812135756058145,0,-0.0433543422495622,0,-0.127174789466096,0,0.0136195481229839,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.0405776708581018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190506266570664,0,0,0,0,0,0,0,0,0.0792814342517021,0,0,0,0,0,0,0,-0.149821315874613,0,0,0.123681132068556,0,0,0.00214787379002166,0.0129442853846405,0,0,0,0,0,0
X000651.SZ,0,0.0904667172480958,0,0,0,0,0,0.123388491809075,0,0,0.096697403242441,0,0,0,0,0,0.081473553241039,0,0.0487656133148577,0,0,0,0,0.0086029979290521,0.0287348527829573,0,0,0,0,0,0,0,0,0,0,0,0,-0.129283471775021,0,0,0,0,0,0,0.0257413045035606,0,0,0,0,0,-0.00791311517097784,-0.045407646385212,0.032736688483832,0,0,0,0,0,0
X000568.SZ,0.0193080876271816,0.671559288185363,0,0,0,0,0,0,0,0,0.0202573730440264,0,0,0,0,0,0,0,0,0,0,-0.0163566595539233,0,0,0,0,0,0,0,0.0558833963863494,0,0,0,0,0,0,0,0,0,0,0,0.288896979115994,0,0,0,0,0,-0.0756974836952709,0,0,0,0,-0.0308791811379087,0,0,0,-0.00671265096866832,0,0
X600031.SH,0,0,0.103712323866721,0,0,0,0,0,0.226576192462479,0,0.0500210774623044,0,0,0,0,0,0,0,0,0,0.105099649906993,0.16114818255716,0,0,0,0,0,0,0,0,0,0,0,0.131130136401671,-3.46944695195361e-18,0,0,0,0,0,0.0243763820493585,0,0,0,0,0,0,0,0,0,0,-0.00909766476630076,0,0,0,0,0,0,0
X600690.SH,0,0,0.238741187784161,0,0.00268335178867617,0.0691434846711333,0,0,0.297408656122541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0692361571671955,0,0.184817155711339,0,0.0474869434333667,0,0,0,0,-0.0292206659118206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482647818158403,0,0,0,0.00718995123594062,0,0,0,-0.0662168118829678,0,0
X600809.SH,0,0.10526584802747,0,0.100649724115462,0,0,0.397010524002181,0.0406436063680351,0,0,0,0,0,0,0,0.0549196016740408,0.0460665660471765,0,0,0,0.014111400854497,-0.142096261157711,0.109517241348385,0,0,0,0,0,0,0.151267621035831,-0.0405403675517855,0,0,0,0,0,0,0,0,0,0,0.191975880886905,0,0,0,0,0,0,0,0,0,0,-0.0565194093481005,0,0,0,0,0,0
X002475.SZ,0,0,0.0120836889283798,0,0,0,0,0,0.060592483518964,0,0,0,0.024311216575181,0,0,0,0.00343132834983303,0,0,0,0.10120545032471,0.00327399390224044,0,0.357011097614517,0,0,0,0,0,0.101387608893095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212180724680541,0,0,0,0,0,0,0,0,0,0,0,0.0642444407447757,0,0
X002304.SZ,0,0.245306260114658,0,0,0,0.14429292973202,0,0.0227385079936608,0,0,0,0,0,-0.0851206172782047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0861016913897502,0,0,0,0,0.190590205832686,0,0,0.100757300838052,0.0230161692445671,0,3.46944695195361e-18,0.049156673948936,0,0,0,0,0,0,-0.0365924818461027,0,0,0,0,-0.0419812127349391,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0911944919492109,0,1.73472347597681e-18,0,0,0,0,0,0.00913511286526617,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010060527010398,0.26840277268988,0.255707463334063,-0.12462810637874,-0.0351920070186768,0,0.0985856013916344,0,0,0,0,0,0,0.0129538164540469,0,0,0,0,-0.0661463960629319,0,0
X000725.SZ,0,0,0.0442931785418115,0,0,0,0.0387418401483958,0.0533914676868919,0,0,0,0,0,0,0,0,0,0,0.083440027323549,0,0,0.105312072055804,0,0.129254165464767,0.107147274842531,0,0,0,0,0,0,0,0.12358584705222,0,0,0.0374541268836628,0.142792528698753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00963994307254189,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.0567820200721684,0,0,0,0,0,0,0,0,0,0.120894427716288,0,0,0,0,0.146536761679859,0,0,0.0537183868578093,0,0,0,0,0,0,0.0488627224529194,0.0269569239697614,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0197532891117845,0,0,0.143300496947645,0,0,0,0.000509157610567548,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0.00769355164288823,0,0.085832228977422,0,0,0,0,0,0,0,0,0,0.047531826862517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129960757383557,0,0,0.0816995421525235,0.0758804204607239,0,0.0723877050137943,0,0,0,0,0,0,0,-0.0353619973150637,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0.0053249622936718,0.166818330757543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.514894752266749,0,0,0.0236442135076767,0,0,0,0,0,0,0,0,0.166710952676423,0,0,0.296178651051275,0,0,0,0,0,0,0,0.00612887392642521,4.33680868994202e-19,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0.121110773038874,0,0.0959752820751252,0,0,0.108031227739338,0,0,0,0.255254133414318,0,0,0,0,0,0,0,0,0.0249878276057155,0.100061721990893,0,0,0,0,0,0,0,0,0,0.0555998052762857,0,0.199903451532944,0,0,0,0,0,0,0,0,0,0.0177966951918463,0,0,0,-0.0207565724283321,0,0,0,0,-0.157136543669528,0,0
