,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X002475.SZ,X600741.SH,X000338.SZ,X002236.SZ,X600031.SH,X601877.SH,X300003.SZ,X002008.SZ,X002456.SZ,X300124.SZ,X000625.SZ,X600271.SH,X600066.SH,X600809.SH,X000100.SZ,X600487.SH,X600867.SH,X002241.SZ,X002294.SZ,X600566.SH,X000981.SZ,X000977.SZ,X002180.SZ,X300136.SZ,X600522.SH,X002049.SZ,X000157.SZ,X002179.SZ,X600584.SH,X000050.SZ,X600089.SH,X000661.SZ,X002508.SZ,X600177.SH,X000596.SZ,X300142.SZ,X600699.SH,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002475.SZ,0,0,0,0,0,0,0.0597814289568524,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331366494497352,0,0,0,0,0,0,0,0,0,0,0.0176077726524531,0,0,0,0.00888580618577835,0,0,0,0,0,0,0,0.000219587109831798,0,0,0,0,0,0,0,-0.00152078141686451,0.0238327875595194,0,0,0,0,0,0
X600741.SH,0,0,0,0.121217792786147,0.0536743520332602,0.0850171157567612,0.117606547101072,-6.93889390390723e-18,0,0.00883045659248608,0,0.11165748065132,0,0,0,0,0,0,0.110149171927658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047456760816804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0775935993297188,0,0,0,0,0,0
X000338.SZ,0,0,0,0.0410291971348822,0,0,0,0.263623962785879,0,0,-0.0765787101499378,0.0784795754272761,0,0,0,0.0226083188750319,0.458201997896127,0,0,0,0,0,0,0.20850084206934,0,0,0,0,0,0,0,0,0,-0.0306619742715931,0,0,0,-0.00976246067514065,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.00132554561164231,0.0271485667630786,0,0,0,0,0,0
X002236.SZ,0,0,0.000185919664136266,0.0262541653932754,0.239089394624024,0.143713276482728,0,0,0,0,0,0,0,0,0,0,0,0,0,0.629388652087638,0.421139712853626,0,0,0,0,0.243509541653972,0,0,0,0,0,0,-0.456857195852393,0.0770250321368751,0,6.93889390390723e-18,0,0,0,0,0,-0.0130212369153464,0,0,0,0,0,0,0,0,0,0.0046096014853157,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.238808681489702,0,0,0,0,0,0,0,0,0.270437975563286,0.114256683700548,0,0,0,0,0,0,0,0,0.121851602563746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138508950249443,0,0.0126257567079665,0.0475005987427859,0,0,0,0,0,0
X601877.SH,0,0.140882843199575,0,0,0,0.142287494929362,0,0,0.0448145976307954,0,0,0,0,0,0,0,0.0759014871094617,0,0,0,-0.0552513028804576,0,0,0,0,0,0,0.0332034185086638,0,0,0.0246000881846556,0,0,0,0,0,0,0,0,0,0.0910042353869825,0,0,0,0,0,0,0,0,0.021219561502942,0,0.0686834311884772,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.0588730632273399,0,0.355597109102281,0,0,0.0076282208824708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.203928587981625,0,0,0,0,0,0,0,0,0.154721053757933,0,0,0,0.0847249338704165,0,0,0.0221628319104384,0,0,0,0,0,0,-0.0169072528115038,0,0,0,0,0,0,0
X002008.SZ,0,0,0.0347500876775237,0,0,0,0,0,0,0,0,0.194943415953273,0,0,0,0.0961354850008995,0,0,0,0,0,0.102795614967754,0,0.221565652101361,0,0,0,0.312240690409259,0,0,0.109769246903319,0,0,0.052268240854406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132937260166675,0,0,0.00757566247991943,-0.011615619293524,-0.336748353009134,0,0,0,0,0
X002456.SZ,0,-0.112187171211021,0,0,0,0,0,0,0.0560033431591093,0,0,0,0.224087013215705,0,0,0.0708975711438002,0,0,0,0,0,0,0,0,0,0,0,0,0.192170742400951,0.287068227837331,0,0,0,0,-0.0376527355161776,0.164145791507486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411950110604786,0.0309452640232398,0,0,0,0,0,0
X300124.SZ,0,0,0,0.117839659512414,0,0.141939794940485,0,0,0,0,0,0,0,0,0.152224778319791,0,0,0,0.0203397830855261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100362985480364,0.145010194360466,0,0,0,0,0,0.164246599659879,0,0,-0.0595569854766772,0,0,0,0,0,0.0580781788297426,0,-0.0435818393131534,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.13638643732704,0.220472784779792,0,0,0,0,0,0,0,0,0,0,0,0,0.0914848148717102,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00492885148134255,0,0,0,0,0.0298422483732341,0.0594607759561492,0,0,0,0,0,0,0,0.0784775345552002,0,0,-0.00346119984100491,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0.200819894205314,0,0,0,0,0,0,0.279683831777253,0,0.143169979984047,0,0,0.165741914648954,0,0,0,0,0,-0.162641717929428,0,0,0,0,0,0,0,0.0913596430046308,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0602151531642088,0,0,0,0,0,0,0,-0.0311181590314724,0.115401859276738,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0365503489547054,0.0199671209703896,0,0.141159552050299,0,0,0.00568012382572678,0,0.0544505118203743,0.0519383139983481,0,0,0,0.0324735845164218,0.0450321028493411,0.0701829666597669,0,0,0,0,0,0.131237940063431,0,0,0,-0.139118233173759,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0360829328931068,0.0116730985148635,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.187138211632613,0.0700198799409763,0,0,0,0,0.239824337761678,0,0,0,0,0,0,0.100784750302178,0,0,0,0,-0.0343871784414066,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.139365400847149,0,0,0,0.370231548220919,0,0,0.278217061904315,0,0,0,0,-0.164763541266149,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0427846900551014,0,0,0,0.0828602348523009,0.298092708500303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213823068042088,0,0.043967284683368,0,0,0,0,0,0.0156412910952718,0,-0.0166087820812,0,0,0,0.0642094914709971,0,0,0,0,0,0.00540806962097836,0,-0.0938898182135639,0,0.00255914991899219,0,0,0,0,0,0,0
X600487.SH,0,0,0.0539875544489871,0,0,0,0,0.147398306867082,0.586893109295723,0,0.0255331064966189,0,0,0,0,0,0,0,0.0423100982240533,0.234556664337901,0,0,0,0,0,0.0827223646012406,0,0,0.0309947808397599,0,0,0,0,0,0,0,0,0,0,0,0,0.183339740016921,0.215989110479204,0,0,0,0,0.039113973281279,0,-0.0706341901983479,0,-0.0267593802299359,0.023072298207051,0,0,0,0,0,0
X600867.SH,0,-0.0718182145704136,0,0,0,0,0,0.00996234639993711,0,0,0.321626268841837,0,0,0,0,0,0,0,0,0,0.0478449270584009,0.124374791945505,0,0,0,0,0,0.144638841471798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197247581328743,0,0,0,0,-0.195836668172108,0,0,-0.00219165462727193,0.0711794420572779,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.0710950325931485,0,0,0,0,0.197741378650867,0,0,0,0,0,0,0,-0.137812391533478,0,0,0,0,0,0,0,0,0,0,0,0.0880950720684056,0.0770118038726605,0.0295009322353269,0,0,0,0.205969593498179,0,0,0,0,0,0,0,0.126865930047696,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0.218044098616811,0,0,0.392185843216165,0,0,0,0,-0.0616121635228721,0,0,0,0,0,0,0,0.177815529503923,0.0138131612508683,0,0,0,0,0,-0.187031857344965,0,0.102923265621597,0,0,0,0,0,0,0,0,0,0.0509130761523409,0,0.0717203809288191,0,0,0,0,0.187664024033022,0,0,0,0,0.0132022012493124,0,0,0.0113605485210155,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0.158226686573203,0,0,0.0356229595545588,0,0,0,0,0,0,-0.120343679435231,0,0,0.286644495212768,0,0,0,0,0.123115334544542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753053759456785,0,0,0,0.0460096803567836,0,0,0,0.215807724870425,0,0.191620716997855,0,0.000791059571645694,-0.0775684381960423,0,0,0,0,0,0
X000981.SZ,0,0,0,-0.0704034384795146,0,0,0,0,0,0,0,0,0,0,0,0,0.0942663949932902,0,0,0,0,0,0,0,0,0.00446235684456592,0,0.154575719532651,0,0,0,0,0,0,0.185386312444464,0,0,0,0,0,0,0,0,0,-0.0191917311775805,0,-0.0791264194497117,0,-0.0521382184848595,0,0,-0.0142188216650185,0.0389229481214172,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110227685451118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399296656122529,0,0,0.269989957822573,0,0,0.0437244044861329,0,0,0,0,0,0,0.100735417672262,0,0.312679630243118,0,0,-0.02748865483746,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0669976254508695,0,0,0,0,0.103730068890368,0,0.0353411977136712,0,0,0,0,0,0,-0.0633322548214304,0,0,0.0880993112467055,0,0.0272619698975586,0,0.0167251991648777,0,0,0,0.43405195375939,0,0,0,0,0,0,0,0,0,-0.0176674758242886,0.0364482200400928,0,0,0,0,0,0
X300136.SZ,0,0,0.00201690147303229,0,0,0,0,0,0,0,0,0,0,0,0.34773511495288,0.24503412875316,0,0,0,0,0.868069053312271,0,0.514306572314664,0,0,0.0984368010765272,0,0,0,0,0,0,0,0,0,0,0,-0.382021908852792,0,0,0,0,0,0,0,0,0,0,0,0.0261865255525351,0,-0.01619774472467,0.205638766847107,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.185203781472752,0,0,0.0908420496063925,0,0,0,0,0,0,0.128867810707225,0,0,0,0,0.0682455135105859,0,0,0,0,0,0,0,0,0,0,0.23865672204668,0.0554439955631531,0,0,0,0,0.238746319503019,0,0.245817015702865,0,0,-0.0326587837567286,0.0154306668361779,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.130617717839164,-0.059205017034852,0,0,0,0,0,0,0,0,0,0.0579680031309109,0,0,0,0,0,-0.0601257937102988,0,0.0479257442188187,0,0,0,0,0.321766804637598,0,0,0,0,0,0.372226304127193,0.0739756998194547,0,0,0,0.0186303035693443,-0.0922349419566802,0,0,0.0451143198576881,0,-0.0566212718529328,0.129730435991971,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.130079339721769,0.0033512086441833,0,0.00741116819145765,0,0,0,0.0696757569609189,0,0,0,0.000722075017891907,0,0,0,0,0.0753212386818995,0,0,0.129315419498657,0,0,0,0,0,0,0,0,0,0,0.0116078612371313,0,0,0,0,0.118592729397794,0,0,0,0,0,0,0,0,0.0157699323856991,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.0632488945700522,-0.233195256758774,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245942230513765,0,-0.0581191368542653,0,0,0,0,0,0.1720588036448,0,0.140372605674258,0,0,0,0.070857212925354,0,0,0.0366805199162625,0,0,0.0648649177442482,0.0132249097017619,0,0,0,0,0.0928025412147861,0,-0.0251758937122744,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0.298143712684306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0792015909559738,0,0.224465034153507,0.295795462812134,0,0,0,0,0,0,0,0,0,0,0,0.271393713801131,0,0.00964444218136952,-0.0298641728014355,0,0,0,0,0,0
X000050.SZ,0,0,0,0,-0.0415987613719746,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231942330402995,0,0,0,0,0,0,0.22324874365496,0,0.0237599567333331,0,0,0,0,0,0,0.0767537102044874,0,0,0.101720234321609,0,0,0,0,0,0,0,0.630655650983989,0,0,0.209229378747451,0.164918621035223,0,0.016078241794203,0.0359307730886024,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,-0.0676005284317346,0.232155197796388,0,0,0,0,0,0.0474931248238303,0.139059246788339,0,0.0341590194442146,0.0182684497979838,0,0,0.107956770372743,0,0,0,0,0,0,0,0,0,0,0,0.119675669260028,0,0,0,0,0.0873551448635373,0,0,-1.38777878078145e-17,0.0906784164866624,0,0,0,0,0,0,0,0,0,0,0.00945879288344096,0,0,0,0,0,0
X000661.SZ,0,0,-0.14441067347111,0,0,0.436860895467807,0.0988651946412347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282844644667854,0,0,0.117947078477015,-0.259488395961181,0,-1.38777878078145e-17,0,0,0.162919000565056,0,0,0,0,0,0,0.0154653799038763,0,0,0,0,0,0,0.0511320416120654,0.0238945016339327,0,0,0,0,0,0
X002508.SZ,0,0,0,0.324205415785533,0,0.31550749786582,0.413550980440264,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.342895845032104,0.342461979944833,0,0,0,0,0,0,0,0,0,-0.0778924741240351,0,-0.213276316266042,0.140425093646521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157081250697334,0,0,-0.144749217076914,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,-0.057734354815318,0,0,0,0,0,0,0,-0.0411959973064172,0,0,0,0,0,0,0,0,-0.0727088987698527,0,0,0,-0.10905214267924,0,-0.0118447605472983,0,0,0,0.0425725739426669,0,0,0,0.559561331104964,0,0,-0.0785763088049891,0,0,0,0,0.0467855285291454,0,0.000217833214372116,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.341471328185911,0,0.109839718745859,0,0.0660057819330153,0,0,0.152948906036944,0,0.000128344550794069,-0.0210365726360361,0,0,0,0,0,-0.138977097823478,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.0514510320496733,0,0,0,0,0,0,0,0,0.0424527657706788,0,0,0,0,0,0.0521159694588625,0,0.0541379188482765,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0.109402784586597,0,0,0,0,-0.0156942565759782,0,0.224421033685304,0,0,0,-0.230017169176094,0,0,0,0,0,0.214065177240192,0,0,0,0,0,0,-0.0342454496505436,0,0,0,0.0458609465656274,0,0.0933993815193118,0,0.191405761753986,0,0,0,0,0,0,0,0,0,-0.181019319621112,0,0,0,0,0,0,0.143847209936918,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592156024407975,0,0,0,0,0,0,0,0,0,-0.101219530919284,0,0,-0.0449423933293324,0,0,0,0,0,0,0.0682634260569676,0.186865459140732,0,0,0,0.191714253683319,0,0,0,0,-0.0438339860741657,0,0.100853151896722,0,0.0653053272562331,0,-0.042283416436974,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,-0.134183796036909,0,0,0,0.274247255677383,0,-0.370926890317262,-0.117835604872751,0,0,0,0,0,0,0,0,0.210983559535841,0,0,0,0,0,0,0,-0.716904331811906,0,0,0,0,0,0,0.00104915880367177,0,-0.031051155852453,0,0,0.760071649120699,0,0,0,0,0.0362230321765341,0,0,0,0,0,-0.0280490992752085,0.125177576761624,0,0.260693513081842,0,0,0,0
Change_TY3M,0,0,0,0,0.0117983326937889,0,0,0,-0.00860214324924703,0,0.0982835279290467,0.0393152527052617,0,0,0,0,0,-0.0595367646689587,0,0,0,0,0,0,0,0.0311927286702609,0,0,0,0,-0.114717329601061,-0.0864500301377586,0,0,0,0,0,0,0,0,0.040140855899471,0,0,0,0,-0.0808866991652302,0,0,0,0,0,-0.059284644294219,-0.0173378206504519,0,0,0,0,0,0
Slope,0,-0.272757991620093,0,0,0,0,0.0419473729738027,0,0,0,0,0,0,-0.299406707559903,0,0.135328745302257,0,0,0,0,0,-0.327234831673065,0,0.0997296199305379,0,0,0,0,0,0,0,0,0,0,0,-0.188709085185519,0.173479306001021,0,0,0,0,0,0,0,0,0,0,-0.0891191365042474,0,0,-1.03845800526243,0,0.34649753376909,0,0,0,0,0,0
TED,0,0,0,0,0,0.0897907483283043,0,0,0,-0.104302908993087,0,0,0,0,0,-0.199941896390602,0,0,0,0,0,0,0,0.758737514668242,0,0,0,0,0,-0.128301103784743,0,0,0.394524321739822,0.0434276071433269,-0.296640481376258,0.255863816688695,0,0,0,0,0,0,0,-0.311842069398528,0,0,-0.354782185140178,0,0,0,-0.14919096171712,0.337614160782785,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0.0678873258372288,0,-0.00988904049128575,0,-0.0481239542426931,0.00631667939101841,0,0,0,0,0.00692587571555645,0,0,0,0.0522582567322734,0,-0.00543853853903318,0,0,0,0,0.0859105235462856,0,0,-0.0819628773416676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900411691001642,0,0,-0.0618136356645228,0,8.67361737988404e-19,0,0.0320640854323618,0.0480357654314603,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.00138110290831856,0,0,0,0,0,0,0,0,0.0342253203620632,0.214753914457329,0,0,0,0,0,0,0,0,-0.0762566863702381,0,0,-0.157334337257758,0,0,0,0,0,0,-0.00764439819670385,0,-0.0151710592294954,0,0,-0.0694314183644757,-0.0287696775014367,0,0,0,0,0,0,0,0.0515224311743555,0,0,-0.0518889394492943,0.0799223027847137,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0.00825773086559647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027703513532396,0,0.00138051289283171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00831217693217896,0.0134014858289964,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.0153824855473041,0,0,0,0,0,0,0,0,0.0190558396042661,0,0,0,0,0,0,0,0.0071270313025513,0,0,0,0,0,0,0.0255299510950185,0,0,0,0,-0.0519096303339871,0,-0.00137082979707236,0.00522321632888574,0,0,0,0,0,0,0,0,-0.0128314805284518,0,0,0,0,0,0,-0.00299795866567108,0.0222201751711664,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000871178659154189,-0.0138849739113439,0,0,0,0,0,0,0,0.00692589831353964,0,0,0,0,0,0,0,0,0,-0.00259342204766176,0,0,0,0.0150383813344047,0,0.008419542853853,0,0,0,0.00256318221418949,0,0,0,-0.00463439387190849,0,0.0135034143978011,-0.00801801908141423,0,0,0,0,0,0
CarbonVol_Hubei,0,0,-0.00395677944184305,0,0,0,0,0,0,0,0,0,0,0,-0.000670839109594489,-0.00242977419022312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0175116235711554,0,0.00653485239839072,0,0,0,0,0,0,0,0,-0.0129067576711202,0,0,0,0,-0.00150568569172542,0,0.0204407111025807,0.051828025994996,-0.00877057173438485,0,0,0,0,0
