,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X600690.SH,X003816.SZ,X000651.SZ,X600809.SH,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X000625.SZ,X600031.SH,X000063.SZ,X002304.SZ,X300124.SZ,X000338.SZ,X000596.SZ,X002179.SZ,X300014.SZ,X000100.SZ,X002241.SZ,X600089.SH,X600372.SH,X002463.SZ,X600703.SH,X000157.SZ,X600584.SH,X000977.SZ,X002028.SZ,X600522.SH,X600741.SH,X002236.SZ,X600066.SH,X600183.SH,X002049.SZ,X601877.SH,X600418.SH,X000921.SZ,X000661.SZ,X600460.SH,X000800.SZ,X600487.SH,X002223.SZ,X002180.SZ,X002074.SZ,X601799.SH,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109691219580483,0,0,0,0,0,0,0.439331424438967,0,0,0,-0.172547430504238,0,0,0,0,0.297424204914831,0,0,0,0,0,0,0,0,0,0.0815732633247945,0,0,0.199499367605797,0,0,0,-0.0997368040094737,0,0,0.0215004544337483,0.15218122488972,0,0.16654204596244,0,0,0,-0.0118340219754468,0,0
X600104.SH,0,0,0,0,0,0.00949909968580873,0,0,0,0,0,0,0.0353345367071737,0,0.0699631282873597,0,0,0,0.00854890512780512,0,0,0,0,0,0,0,0,0,0,0.02647387920871,0,0,0,0,0,0,0,0,0,0.0291201132908918,0,0,0,0.00325745136100689,0,0,0,0.0731667636735784,0.030692466040379,0.0253960188037108,0,-0.0462244108923988,0,0,0,0,0.00749931283707717,0,0
X000725.SZ,0,0,0,0,0,0.0537160257143584,0,0,0,0,0,0,0,0,0,0,0,0,-0.0252823576018213,0,0,0,0.737084442180609,0,0,0,0.0213652569058408,0,0,-0.00410981927638118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328723234452851,0,0,0,0,0,0.0190951307287462,0,0,0,-0.00643042223070725,0,0
X000625.SZ,0,0,0,0,0,-0.0322005444805321,0,0,0,0,-0.019540723840112,0,0.104128097854698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153854733594704,0,0,0,0,0,0.00330319237671894,0,0,0.323852048921726,0,0,0,0.0706781386252533,0.05370224776375,-0.0748124539769633,0,0.119952595548245,0.0828438408756315,0,0,0,0,0,0,0,-0.0574743581402513,0,0
X600031.SH,-0.210882956012733,0,0,0,0,0.0475939060580362,0,0,0,0,0,0,0,0,0,0,0,0,0.299134869875579,0,0,0.0319220544594063,0.201761784586917,0,0,0,-0.0990379789492159,0,0.134784835030371,0,0,0,-0.045140810032309,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.241882547354092,0,0,0,0.180817064834613,0,0,0,-0.0405787773689202,0,0,-0.121587339071608,0,-0.000989538229854038,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203852732685798,0,0,0,0,0,0,0.141545095012575,0,0,0,0,0,0,0.0994917173657448,0,-6.93889390390723e-18,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0667930248918441,0.0635831754234981,0,0,0.0679649760183591,-0.0342486578482579,0,0,0.0200561049628471,0,0
X002304.SZ,0,0,0.0188575787687993,0.211799230709195,0,0,0,0,0,0.198080067937786,0,0,0,0,0,0,0,0,0,0.210212038972522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246960371547567,-0.00523289605970819,0,0,0,0,0,0,0.00256683772685334,0,0,0,0,0,0,0.0981037710714199,0,0.05606825919229,0,0,0,0,0.0268226025006373,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,-0.303910009622599,0,0,0.0902633923014557,0,0,0,0,0.0507298826573974,0,0.334708093552308,0.0846990886039558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195824905628435,0,0.0171085741702176,0,-0.16295182320385,0,0.0873342390039077,0,0,0,0.184828587329902,0.138194558325732,0,0.0186698568746891,0,0.0115455294525066,0,0,0,0,-0.0544022189169799,0,0
X000338.SZ,0,0,0,0,-0.21206975321699,0.346956049903344,0,0,0,0,0,0,0,0,0.389500564830806,0,0,0,0,0,0,0,0,0,0,0,-0.0608105756968013,0,0,0,-0.0096504110581562,0.127623714211004,0,0,0,0.00709089952644495,0,0,0,-0.0611712162725576,0,0,0,0,0.11945039832459,0,0,0,0,0,0,0,-0.0967982380510653,0,0,0,-0.0275855454318223,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0.556861710729193,0.129763630566306,0.0893240426438863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.0256271147028447,0.133946519568777,0.18230153841824,0,0,-0.102069097147358,0,0,0.0695789283235949,0.0629161331551311,0.0784326505012972,0,0,0,0,0,0,-0.00598362793758523,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1159972730777,0.141403965131456,0,0,0,-0.0555562716780963,0,0,0,0,0,0.353671579141974,0,0,0,0,0,0,0,0.15295294783661,0.119614557406945,0,0,0,0,-0.0581693911479572,0,0,0.0245261005467382,0,0,0.0620789290196929,0,0,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0.11377299788497,0,0,0,0,0,0,0,0,0,0,-0.0403721720774976,0,0,0,0.123888999474918,0,0.307248582818741,0,0,0,0,0,0,-0.0226105148702907,0,0,0,0,0,0,0,0,0,0.0489862897213132,0,0,0,0,0,0,0,0,0,0,0.194282895750007,0,0,0,0,-0.00301782994095337,0,0,0,-0.0573019682406688,0,0
X000100.SZ,0,0,0,0,0,0.269910357359561,-0.0814553702683044,0,0,-0.112510396838722,0,0,0.254098168623591,0,0.136287991416581,0,0,0,0.00931634707637549,0,0,0.171637423808258,0,0.0501470084628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162901195397188,-0.0458960451954073,0,0.0286896240827024,-0.0443547702697144,0,0,0,0,0
X002241.SZ,0,0,0,0,0.436713839447051,0,0,0,0,0,0,0,0,0,0,0.208471753209867,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842158406016613,0.0445011799958474,0,0,0,0,0,0,0.0182290636366562,0,0,0,0,0,0,0,0,0.0237572409074406,0.0322631691487598,0,0,0,0.0250953714956623,0.0132762871911513,0,0,0,7.68489559326439e-05,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106850891696008,0,0,0,0,0,0,0,0.00593463357446162,0,0.119604808521996,0.0158691276883228,0,0,0,-0.172562279110901,0,0.397478362921976,0,0,0,0.0669336494017432,0,0,0,0,0.123512921759848,0,0,0,0,0.0398615897223411,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,-0.0680763798100994,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154554156129368,0,0,0,0,0,0,0,0,0.0293016207007611,0,0,0,0,0.142981355082049,-0.0206105297395772,0,0.259828471751504,0,-0.0108894073978219,0,0.0453158381260543,0.0035440604690921,0,0,0,0,3.46944695195361e-18,0,0.00391951109641693,0,-0.0138339491378666,0,0,0,0,0.0368217495549117,0,0
X002463.SZ,0,0,0,0,0.227647248794851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14340594113863,0,0,0,0,0,0,0,0,0,0.254662473736432,0.208280960933412,0,0,0,0,0,0.534910613949322,0,0,-0.197794731488469,0.118420731221967,0,0,0,0.249222127003246,0,0,0,0,0,0,0,0,0,0,0,-0.0708916779329959,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13018762041929,0,0,0,0,0,0,0,-0.0395097682579936,0,0.0427630056253371,0,0,0,0,0,0,0.0230201049238137,0,0,0,0,0,0,0.402220652964636,0,0,0,0,0.149128219790477,0,0,0,0,0,0.0188772312535345,0,0,0,0.0289270711835341,0,0,0,-0.0194704296208389,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,-0.00324991875174829,0,0,0,0.207774016511832,0,0,0,0.136871373226971,0,0.0690295308492357,0,0,0,0.0612087388410746,0,0.210662925261489,0,0,0,0,0,0,0,0,0,0,0,0.0638173794863487,0,0.127814452678064,0,-0.146420030037094,0,0,0,0,-0.0378960433866652,0,0,0,0,0,-0.0971205753720148,0,0,0.0191391959399048,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328660882622365,0,0,0.165338526179953,0,0,0,0,0,-0.034128979942624,0,0,0.0448730984980667,0,0,0,-3.46944695195361e-18,0,0,0.360186600461685,0,0,0,0,0,0,0,0,0,0.061159148777067,0,0,0,-0.119459419154663,0,0
X000977.SZ,0,0,-0.0287040338691461,0,0,0,0,0,0,0,0,0,0.180666180361354,0.0211401820687818,0,0.383852655793404,0,0,0,0,0,0,0,0.0324199633917791,0,0,0.299041204010607,0,0,0,0,0,0,0,0,0,0,0,0,0.111370618467593,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-0.025975352378919,0,-0.0428803599572569,0,0,0.0471573308389925,0,0
X002028.SZ,0,0,0.150131976214991,0,0,0,0,0,0.0175115557565068,0,0,0,-0.246841723272241,0,0,0,0,0,0.315328240215072,0,0,0,0,0,0.503889178368202,0,0.0976193662686804,0,0,0,-0.14526025975973,0,0,0,0,0,0,0,0,-0.0066245165040919,0,0,0,0,0,0,0.00652715215980284,0,0.0403864244603577,0,0,0,-0.132898652057619,0,0,0,0.0529107515145595,0,0
X600522.SH,-0.137935561034665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.087177761008907,0,0,0,0,-0.089300937935144,0,0.192542256691416,0,0,0,0,0,0,0.0574965101162065,0,0,0,0.136934639098519,-0.00875584020489751,0,0,0,0,0,0.0863710372819278,0,0.551899658121347,0.18284543998743,-0.0708968688184063,0,0,0,0,0,0,0,0,0,-0.00970488467911621,0,0
X600741.SH,0,0.0214868565448743,0,0,0.170366978637755,0,0,0,0,0,0,0,0,0.0116433492517412,0.0574365149708372,0,0,0,-2.16840434497101e-19,0,0,0.00619735832623324,0,0,0,0,-0.170131208321719,0,0,0,0,0,0,0,0,0,0,0,0,0.0472719729717766,0,0,0,0,0,0.00475961665304988,0,0,0,0,0,0,-0.078719032463573,0,0,0,0.00374596316837937,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278375875394605,0,0,0.0254699458420246,0,0.0141762632106939,0.022490048900796,0,0,0,0.118055375306082,0,0,0,0,0.100858200674531,0,0,0,0,0,0,0.0166479161170573,0,0,0,0,0.0246239951025756,0.0462431952692786,0,0,0.136007015565069,0,0,0.152987553029809,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0.10220354733149,0,-0.13477480398161,0,0,0,0.128249027162705,0,0,0,0,0.145050065955289,0,-0.154855296121136,0,0,0,0,0,0.0203030778179242,0,0,0.0822196300897167,0,0.37767124819725,0,0,0,0,0,0,0,0,0,0,0,0.352852942857147,0.0498879963421684,0,0,0,0,-0.361528173572506,0,0,0,-0.369526265327436,0,0,-0.0547214933223964,0,0
X600183.SH,0,0,0,0.258106489833952,0.0897450200504816,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000301935053161029,0,0,0,0,0,0,0,0.0797878092996191,0,0,0,-0.179340259106121,0.404014092221365,-0.0357010073543992,0,0,0,0,0,0,0,0,-0.144699835411044,0,0,0,0,0,0,0.00664090914284535,-0.0282373118311369,0,0.0158755255260093,0,0.31898150659658,0,0,-0.0595338213177021,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.134690123504752,0,0,0,0,0,0,0,0,0,0.102002747340663,0.168606077530659,0,0,0,0,0.0169436169831497,0.449193128876034,0,0,0.157249989876491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492297055139299,0,0,0,0,0.0401652144772726,0,0,0,0,0.0478331823886029,0,0
X601877.SH,0,0,0,0,0,0.0130506552097785,0,0,0,0,0,0,0,0,0.196062531574106,0,0,0.054165255818384,0,0,0.069122806819479,0.0350648180630707,0,0,0.10519950427786,0,0,0,0,-0.048514366453801,-0.0261467955287096,0,0.150549777378458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406598703983314,0,0,-0.0179055303415146,0,0,0,0.0167142743637147,0,0
X600418.SH,0,0,0,0,0,-0.00104569323568851,0,0,0,-0.226438849999381,0,0,0,0.427871950850092,0,0,0,0,-0.136107655546126,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0881555423774658,0,0,0,0,0,0,0,0,0,0,0,0,-0.116080533121785,0,0,0,0,0.362002186816126,0,0,0,-0.122160239820001,0.149822565723559,0,0,0,-0.0927615004491732,0,0
X000921.SZ,0,0,0,0,0,0.555492733249926,0,0,0,0,0,0,0,0.146183181950107,0,0,0,0,0,0,0,0,0,-0.216190557386198,0,0,0.0958060949031655,0,0.32492952110706,0,0,0,0,0,0,0,0,0,0,0.00500646827362519,0,0,0,0,0,0,-0.099888524408756,0.143840667150348,0,0,-0.0775525581094205,0,-0.170211621622795,0,0,0,0.101320149456541,0,0
X000661.SZ,0,0,0,0,0,0,0.113291710159734,0,0,0.400108883234581,0,0,0,0,0,0,0,0,-0.110305848331,0,0,0,0,0,0,0,-0.0499228900053926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174284733405169,0,0.225447678055766,0,0,0.0985029205909825,-0.114160127399861,0,0,0.0349087412172446,0,0
X600460.SH,0,0,0,0,0,-0.00316440913745582,-0.144331369710187,-0.0702191854432878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.244440917584125,0.453045179469164,0,0.224524844850617,0,0,0.208126746662796,0,0,-0.148918777212576,0,0,0,0,0,0,0,0,0,-0.145525152186522,0,0,0,0,0,0,-0.0179814039077176,0,0,0,0.00689430542546823,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334367323161047,0,0,0,0,0,0,0,0,0,0.0402875346501417,0,0,0,0.106402847988416,0.105590242130431,0,0,0,0,0,0.12184063720139,0.11985011975241,0,0.0473860361488686,0,0.0803826872537396,0.0158768206756733,0.00464200402733907,0,0,0,0,0.0563649805957158,0,0.163553098557389,0,0,0,0,0,0,0,0.018451869106349,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.145804871613509,0.123095097644711,0,0,0.052665597566684,0,0,0,0,0,0.0237230876449625,0,0,0,0,0.445847695009085,0,0,0,0,0,0.113334663527534,0,0,0,0.0168221424470669,0,0,0,0.0191514078816369,0,0,0,0,-0.0604005792017516,0,0,0,0,-0.0244344208343924,0,0
X002223.SZ,0,0,0,0,-0.110813290374589,0,0,0,0,0.245159964826612,0,0,0,0,0,0,0,0,0,0.352798564043443,0,0,0,0,0,0,0,0,0,0,0,-0.0504034537848104,0.276813688010057,0,0,0,0,-0.0659839017737908,0,0.0446818850799835,0.0571244574867411,0,-0.10655501293252,0,0,0,0,0,0,0.126935349466853,-0.182300355106541,0,0,-0.0781678590421653,0,0,-4.33680868994202e-19,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.429357233869599,-0.0102552486082735,-0.126989682360373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381345987258368,0,0,0,0,-0.0271988524314967,0,0,0,0.0855173349602159,0,0,0.0821081715829038,0,0.161641959227811,0,0,0,-0.076648138033759,0.133970530305088,0,0,0,0,0,0,-0.00292718468942059,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.175861329574663,0.105081489541008,0,0,0,0,0.0736686335865727,0.0296436280396591,0,0.14351434311622,0.0801698181287799,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0752889127267068,0,0.0714478805502039,0,0,0,0,0,0.0235285728496913,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0915564646535028,0,0
X601799.SH,0,0,0,0,0,0,0,0,0.0810287811602989,0,0,0,0,0,0,0,0,0,0,0,0.021275439226642,-0.0309749827251086,0,0,0,0,0,0.102647424547798,0,-0.124906781930687,0,0.149356948029968,0,0,0,0,0.149967442179828,0,0,0.0226567257801256,0.0399639311374369,0,0,0.18789667676064,0,0,0,0,0,0,0,0.0572678437243876,0,0,0,0,0.0643074864668792,0,0
X002129.SZ,0,0,0,0,0,0,-0.118731843447662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0724513678549007,0.380573361273851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136794827724144,0.0283050187382822,-0.012214939461078,0.168609987613383,0,0,0,0,0,0,0,0,0,-0.0207693705699285,0,0,0,0,0.0935739250964033,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.212222983408233,0.0835422481715101,0.0447452052588635,0,0,0,0,0,0,0,0,0,-0.144036856525813,0,0,0,0,0,0,0,0.132212931822254,0,0,0,0.0875220834658167,0,0,0,0.136135045790228,-0.229943318446802,0.0645582841237138,0,0,0,0,0,0,0,0.0274385327119772,0,0
Slope,0,0,0,0.0593791239573541,0,0,0,0,0,0,0,0,0,-0.0286966672459657,0,0,0,0,0,0,0,0,-0.278539178277456,0,0,0,0.0538703229809389,0,0,0.19200352918333,0,0,-0.254279693743683,0,0,0,0.193381791206318,0,0,0,0.0372351960562488,0,0,0,0,0,0,0,0,0,0,0,0.861603680624004,0,0,0,-0.108845380267008,0,0
TED,0,0,0,0,0.0626097172257136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0041112014464058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.079010007808304,0,0,-0.00660660835483014,0,0,0,0,0,0,0,-0.173764377403183,0,0,0,0,0.451064337758137,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0591748046797811,0,0,-0.0709109217314301,-0.13307568523527,0,0,0.0078054411353403,0,0,0,0,0,0,0,0,-0.0182912590005128,0,0,0,0,-0.013760578291526,0,0,0,0,0,0,-0.0406233864815632,0,0,-0.192335450098477,0.16682257909615,0,-0.0740928623758862,-0.0504373428671102,0,-0.0127406420904552,-0.0861028406311343,0,0,0,-0.0150542963395001,0,0
MKreturn,0,0,0,0,0,0,-0.130279007208915,0,0,-0.0139068001495146,0,0,0,0,0,0,0,0,0,0,0,0.0236517497948714,0,0,0,0,0,0,-0.0576463446125031,0.0145084558865563,0,0,-0.0587599666867482,0,0,0.063981635067411,0,0,0,0,-0.0745134534139867,0,0.0278545417644699,0,0,0,0,0,0,0,0,0,0,0.0476629651514433,0,0,-0.00872415412011719,0,0
MKvol,0,0,-0.00112450557396459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000722597100476496,0,0,0,0,0,0,-0.00406743443030103,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0.0125493060665981,0,0,0.000275501861987167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00171000362538131,-0.018561991571937,0,0,0,-0.000870240577563348,0,0,0,0,0,0,0.000701332400622572,0,0,-0.00749524020575392,0,0,0,0.00202233742641996,0,0.020101958287861,0,0,0,0,0.00320704974247976,0,0
CarbonVol_Hubei,0,0,0,0,-0.000332945782101296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00583666972510796,0,0,0,0,0,0,0,0,0,0,0,0.00657898231057966,0,0,0,0,-0.00318907086900586,0.0189127659168416,0,0,0.00622874871307578,0,0,0,0,0,0,0,0,0,-0.00846279767088897,-0.0475636548089942,0,0,0,0,0.00417823942972548,0,0
