,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X600276.SH,X600690.SH,X002475.SZ,X002304.SZ,X300124.SZ,X000651.SZ,X600104.SH,X300014.SZ,X003816.SZ,X000625.SZ,X000725.SZ,X002129.SZ,X600031.SH,X000596.SZ,X002371.SZ,X000063.SZ,X002049.SZ,X002179.SZ,X000338.SZ,X600089.SH,X600703.SH,X002180.SZ,X000661.SZ,X300142.SZ,X601877.SH,X002241.SZ,X000733.SZ,X600741.SH,X000100.SZ,X002074.SZ,X600522.SH,X600702.SH,X600460.SH,X000157.SZ,X600584.SH,X600884.SH,X300003.SZ,X000800.SZ,X000799.SZ,X600487.SH,X000066.SZ,X002414.SZ,X002294.SZ,X601799.SH,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000651.SZ,0,0.0358459305936415,0,0,0,0,0.368787572676618,0,0,0,0,0,-0.0690390929858729,0,0,0,0,0.17427229739019,0,0,0,0,0,0,0,0,0,0.059488921548568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136670319769749,0,0,0,0.102811268401124,0,-0.00643845186737246,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.082988247426476,0,0.0377382531044976,0,0,0,0,0,0,0,4.33680868994202e-19,0.0284906154528211,0,-0.00896678789166982,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224774624108085,0.0831459276519153,0,-0.00277136898655941,0,0,0,0,0,0,0,0,0,-0.0346944837198919,0,0,0,0,-0.00271166209868722,-0.0139654885233616,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,-0.113303662980114,0,0,0,0.23048666872036,0,0,0,0,0,0,0,0,-0.0727046328476054,0,0,-0.00865767936593453,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.139967658246193,0,0,0.541869011540534,0.204363835845024,0.0382065009552584,-0.0442366368083911,0,0,0.0186213236546685,0,0,0,0,0,0.199618510860837,0,0,0,0,0,0.0499118476632141,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108815059825575,-0.0781528948003309,0,0,0,0,0.0865511558416024,0.0529569431812529,-0.0261377093669664,0,0,0,-0.0322938781986194,0,0,0.103591103194336,0,0,0.0255509760857736,0,0,0,0.0313856692581505,0,0.0613955442307903,0,0,0,0.0410023578800072,0,-0.165436957752066,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013680248491778,0,0,0,0.101347837090077,0,0,0,0,0.116840115335354,0.0625311403636189,0,0,0,0,0.276841234863763,0,0,0,0,0,0.151397123659155,0,0,0,0,-0.0232237380693847,0.0341367021141951,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163412613663739,0,0,0,0,0,0,0,0,-0.0924197528387824,0.0400182767354694,0,0.0088602230880773,0.0169910286232891,0,0,0.424953715857627,0,0,0.0423293036603674,0,0,0,0,-0.0430325573700628,0,0,-0.0132789868052567,-0.0322718559451987,0,0,-0.00744150259044553,0,0,-0.00244077249348337,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.262175688961893,0,0.092246640713251,0,0,0,0,0,0,0,0,0,0,0,0,0.153980996250979,0,0,0,0,0,0,0,0.047914494656608,0,0,0,0,0,0.120423579200839,0,0,0.0982267088570047,0,0.0943355021159654,0,0.0972373271646806,0.0412630370586397,0,0,-0.167013744589874,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.160398723738422,0,0,0,0,0.382637664015286,0,0,0,0,0.143784056378531,0.02923836483026,0,0,0,0.031216415374565,0,0,0,0,-0.0626485039133679,0,0,0.198264042544214,-0.081659202525925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136683053420126,0,0.0145792644461801,0,0,0,0,0,0,0
X000596.SZ,0,0,0.615963199276483,0,0,0,0,0,0,-0.330399173721782,0,0,0,0,0.114156415940946,0,0,0,0,-0.165114581284293,0,-0.0236959215257043,0,0,0,0,0,0,0,0,0,0,0,-0.0430869898640674,0,0,0,0,0,0,0,-0.0916016936567598,0,0,0,0,0,-0.0438435013640444,0,0,0,-0.0136828685649794,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0.0808055901533005,0,0,0,0,0,0,0,0,0,0,0.200549813755881,0,0,0,-0.647839112944935,0,0,0,0,0.192140475621589,0,0,0.0827689122681028,0.406487651825494,0,0,6.93889390390723e-18,0,0,0.306514090244393,0,0,0,0,0,0,0,0,0,0,0,-0.279245258585633,0,-0.0784963119091738,-0.0165326248673329,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.054932002676163,0,0,0,0,0.38917401369132,0,0,0,0,0,0,0,0,0.0451445583025291,0,0,0,0.0400655514803956,0,0,0,-0.0557511254786758,0,0,0,0,0,0,0,0,0,-0.0166039936075259,0.196830017167667,0.0503276609324351,0.0580758817768952,0,0,0,-0.0196380269372359,0,0.147414938756866,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0.158860220099655,0,0,0,0,0,0,0,0,0,0,-0.0995868649714421,0,0,0,0,0.302035699924263,0,0,0.163332451103624,0,-0.222138196893063,0,0,0.332756564430403,0,0,0,0,0.0339334098055101,0,0,0,0,0,0,0,0.0106433128874765,0,0,0.244389441835014,0,-0.0685449968431264,0,0.0161994709888568,0.0200907978861423,0,0,0,0,0,0
X002179.SZ,0,0,0,-0.0994156961028407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741108965612663,0,0,0,0,0,0,0,0,0,0,0.0270968009662393,0.276711365676025,0,0,0,0.0175727729660742,0,0.0398865323231985,0,0,0,0,0,0,0,0,0,0,0.0324948157273234,0.134912836348757,0,-0.0128168554197045,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170863821665027,0,0,0.283364148519841,0,0,0,0,0,0,0.0887147190067577,0,0,0,0,0,0,0,0,0,0.0197501176997131,0,0,0,0,0,0.0187020767838056,0,0,0.0119824523529808,0,0,0,0,0,0.0780355468666764,0,-0.0270845568612401,0.0180259130692588,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0607458570171376,0,0,0,0.111969226791259,0,0,0,0,0,0,0,0,0,0.0303336088999495,0,0,0.299586091356607,0.0393899296443489,0,0,0.182128963282027,0,0.0036762516341414,0,0,0,0,0.0385948138234774,0,0,0,0,0,0,0,0,0,0,-0.0337794233981817,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,-0.0937860392248905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00963811680730261,0,0,0,0,0,0.0912572146041399,0,0,0,0,0.0868200334214504,0,0,0,0,0,0.193608992407997,0,0,0,0,0.247358328790027,0,0,0.0894582842916282,0.142572186275221,0,0,0,0,-0.0181264000975439,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,-0.0705774564333809,0,0,0,0,0.021295931974162,0,0,0,0,0,0,0,0,0,0,0.272136772676239,0,0,0,0,0,0,0,-0.153034217395645,0,0,0,0,0,0.204946062831983,0.160408434611805,0,0.0565203189722546,0,0,0,0,0,0,0,0.322234135999328,-0.374034190233539,0,0.130072051675962,0,0,-0.0440517135427718,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.323813193092569,0,0,0,0,0,0,0,0,0,0,0.232258754824203,0,1.73472347597681e-18,0,0.182398785692178,0,0,0,0,0,0,0,0,0.0371783337887909,0,0,0,0,0,0,0,0,0,0,-0.345107464119706,0,0,0,0,-0.0349573313321032,0,0,0,-0.0408012018433662,0.297064899212578,0,0.00519978276586467,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.185131267040663,0,0,0,0,0,0,0,0,-0.127244843463597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125871667048292,0,0.0662584542866165,0,0,0,0,0,0,0,0,-0.0471227568731719,0,-0.0927509028361591,0.0223907959231563,0,0.249916360235093,-0.0284404326165147,0.275327404350144,0,0,-0.120697024428007,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.0678527352297769,0,0,0,0.0321333038324267,0,-0.0847789609104332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16278443545586,0,0.0348294447018737,0.216594503816303,0,0,0,0,0,0.295153983810991,0.282849424415047,0,0,0,0,0,-0.112869646980906,0,0,0,0,-1.38777878078145e-17,0,0,0,0,-0.0347838395725163,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.851615338049479,0,0,0,0,0,0,0.0524154951817279,0,0,0,0.465654472805555,0,0,0.253383242070475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.557932585055759,0,-0.251576299780324,0,0,0,0.0508662018177062,0.0740272837552337,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142699360179258,0.153333767058616,0,0.302046366609847,0.21556604630914,0,0,0,0,0.0473364820670517,0.00619849889533099,0,0,0,0,0,0,0.0425533469689237,-0.0676184641076647,0,0,0,0,0,0,0,0,0.0987919374610353,0,0,0,0,0,-0.0253136282081244,0,0,0,0,0,0,0
X600741.SH,0.120208483409032,0,0.044725097235919,0,0,0,0,0,0.0497973331499642,0,0,0,0.138753035536246,0,0.11379691070194,0,0,0.086202405442937,0,0,0,0,0,0,0,0,-0.00127709314717538,0,0,0,0,-0.00351513112653962,0,0,0,0,0.0259907503737813,0,0,0,0,0,0,0.056055091053055,0,0,0.037298709227071,0.0363352078856883,0,0,0,-0.0141272747474679,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387698092842701,0,0,0,0,0,0,0,0,-0.0221850858253486,0,0,0,0.0122812802510903,0,0,0,0,0,-0.0114683728845177,0,0,0,0,0,0,0,0,0,0,-0.0265915530381195,0,0,0,0,0.0224681971546878,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0.171970779347427,0,0,0,0.153707458934903,0,0.236851923766358,0,0,0,0.0785648361791317,0,0,0,0,0,0,0,0.252540525337776,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234144826041715,-0.0692176883490964,0,0,0.00870562194172647,0,0,0,0.161673478599616,0.0805619033973641,0,0,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.146196201830694,0,0,0,0.257990651044076,0,0,0,0,0.500123152581122,0,0,0,0,0.0736488922770188,0,0,0,0,0,0,0,0,0,-0.241066157925229,0,0,-0.194683711205132,0,0.157879187560236,0,0,0.650750060881717,0,0.137285775451159,0,0,0,0,0.0659354792570626,-0.0394598965672513,0,0,0,0,0,0
X600702.SH,0,0,0,0,0.394427803973528,0,0,0,0,0,0,0,0,0,0,0.406272572558296,0,0.0441587763485308,0,0,0,0,0,0,0,0.121397423827282,0,-2.77555756156289e-17,0,0,0,-0.165302499357075,0,0,0,0,0,0,0,0,0,0,0,0.184952019588076,0.0530488489837576,0,0.0425431865806831,0,0,0,0.0923685397491131,-0.0405595881527042,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113979414556015,0,0,0,0,0,0.0717254480878182,0.114483725572325,0,0,0,0.330222828784562,0,0,0,0,0,0,0,0,0.440377371766341,0,0,0,0.0893676945175175,0,0.0943403104551408,0,0,0,0,0.0350983052632925,-0.0139445847255012,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22523488244983,0.00657423435400452,0,0,0,0.0660949150706866,0.0420489462006982,0,0,-0.0351049547316275,0,0.0587867872991091,0,0,0.000143782577166619,0,0,0,0,0,0.097020203267323,0,0,0.0959242736802224,0,0,0,0,0,0,0,0,0,0,-0.0100613067133977,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356935072883795,0.0709907638138886,0.0427120525706392,0,0,0,0.135183096256168,0,0,0,0,0,0,0,0,0,0.0198225675770341,0,0.124696852441808,0,0,0,0.0626304526622065,0,0,0,0.0734411414408336,0.0375432416845929,0.0489705546329254,0,0,0,-0.00784348573808486,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220433002318226,0,0,0,0,0,0,0,0,0.0927725579553294,0.000465234674383587,0.0254773279980849,0,0,0,0,0.00419299373967226,0,0,0,0.0735855875649511,0.0599636136691115,0,0.0244660190963131,0,0,0,0,0,0,0,0,0.107712439341325,0,0,0,0,-0.0267269491644802,0.0572334811118417,0,0,0,0,0,0
X300003.SZ,0,0,0,0,-0.07608334113057,0.428752551200381,0,0,0,0,0,0,0,0,0,0,0,-0.0579934112561886,0,0,0,-0.0835091216727573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268803688259195,-0.152600409375161,0,0.190526388357793,0.11890449480617,0.163320896716128,0,0.0205314928580949,0.0251452643666744,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0292105137901894,0,0,0,0,0,0,0,0,0,0,0.126439027787701,0,0.0640441908575896,0,0,0,0,0.00188489487326093,0,0,0.0349809935035515,0.140765246277977,0,0,0.132069912923752,0,0,0.105929796953444,0,0,0,0,0.0125695820165506,0.0447176189313026,0,0,0.0167580100905641,0,0.00350936036184407,0,0,0,0,0,0,0
X000799.SZ,0.220617540955104,0,0,0,0.0778083485436822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499427717067751,0.0653719779175895,0.132435205841107,0,0,0,0,0,0.350091990029064,0,0,0,0,0,0,0,0,0,0.128890866773952,0.0519883994865308,0,0,0,0.0269714490028304,0,0,0,0,0,0,0
X600487.SH,0,0,-0.0145384253783232,0,-0.0423956917862549,0,0,0,0,0,0,0,0,0,0,0,0,-0.129175398423219,0,0,0,0.216193619978965,0.127982910974862,0,0,-0.212221062290304,0,0,0,0,-0.015033914673469,0,0,0,0.205504119171399,0.521504195131449,0,0,0,0,0,0,0,0,0,0,0,0.0614140093387322,0.0997536608012427,0,0,0.00384248206446834,0,0,0,0,0,0,0
X000066.SZ,0,0,0.0246242056658847,0,0,0,0,0,0,0,0,0,-0.0395575964656026,0,0,0,0,-0.09622335210057,0,0,0.646844183040096,0,0,0,0,0,0.0609337648258589,0,0,0,0.292859024855267,0.230284209512803,0,0,-0.0591302106226891,0,0,0,0,0,-0.171180195031466,0,0,0,0.0598646110060127,0,0.034624060284094,0,-0.110175951522795,0,0,0.0244603920390933,-0.0808480116248029,0,0,0,0,0,0
X002414.SZ,0,0,0,0.0948607196639151,0,0,0,0.0383528832898783,0,0,0,0,0.291979957913256,0,0,0,0,0,0,-0.155681520266126,0,0,0,0,0,0.130485680272639,0,0,0,0,0,0,0,0,0,0,0,0.234950104855713,0,0,0,0.0776682731042623,0,0.0173920306027505,0,0,0,0.206749750153229,0,0,0,-0.0337542462126182,-0.0174083176407225,0,0,0,0,0,0
X002294.SZ,0.0918375765362695,0,0,0,0,0.519266304665299,0,0,0,0,0,0,-0.0192562776638639,0,0,0,0,0,0,-0.0494495046265655,0,0,0,0,0.0303152295460003,0,-0.0260031642736268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791790309623452,0,0,0,0,0.0417939016340874,0,0,0,0,0,0,0,0,0
X601799.SH,0.030121373594082,0,0,0,0,0,0,0,0,0.0743014070101267,0,0,0.221243073090264,0,0,0,0.141140324841833,0,0,-0.00923328257436533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068332181932811,0.0200114426168023,0,0,0,0,0,0.0574062942274895,0,0,0,-0.315742270708693,0,0,0,0,0,-0.0685325349615729,0.018140870822269,0,0,0,0,0,0
X002007.SZ,-0.041989148622083,0,0,0,0,0,0,-0.328641987296386,0,0,0,0,0.13115299546431,0,0,0.426726413208964,0,0,0,0,0,0,0,0,0,0,0,0.500826719181689,0,0,0,0,0,0,0,0.206790951204524,0,0,0,0,0,0,0,0,0,0,0,0.149880012125041,-0.0357617310709677,0,0.115635213553253,0.016843982414463,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0.162717607318669,0,0,0,-0.117850627824812,0,0,0,0,0,0,0,0,0,0,0.0331374039503514,0,0,0,0,0,0,0.12082299123638,0.0742283540623173,0.0250002509120251,0,0,0.0331914710993197,0,-0.211631484966684,0,0,0.0443597361427768,0,0.0678224223794782,0,0,0,0,0,0,0,0,0,0,0,0.0637651768641003,0,0.0412156860808694,-0.262046875613485,0.0840904577537039,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.419736584620181,0,0,0,0,0,0,0,0,2.78932770482686,0,0,0,0,-0.21953394786718,0,0,0.880765333525712,0,0,0.744376689865518,0,0,0,-1.59408119507784,2.76841287073457,0,0,0,-0.895510392142407,0,0,0,-0.566871868642977,0,0,0.198982350213591,0,0,0,0,0,0
TED,0.189864721596698,0,0,0,0.0503332551296708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180588747822184,0,0,0,0,-0.0617299050001703,0,-0.0217425548256634,0,0,0.159956685943458,0,0,0,0.227882583355302,0,-1.05761544269175,0.244018339810079,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0.0468838195538982,0,0,0,-0.221837681579589,0,0,-0.0316024600638488,0,-0.0112463171695255,0,0,0,0,-0.0297689781999476,0,0,0,0,0,0,0,-0.0258470745172729,0,0.0339712466640344,0,0,0,0,0,0,0,0,0,0.0806830674710376,0,0,0.197733297104733,0,-0.0138346892322745,-0.00703244603360724,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0850847840915484,-0.00506575363493159,0,0,0,0,0,0,0,0,0,-0.00552239406107669,0.0159624467210733,0,0,0,0,0,0,0,0.0055625654610848,0,-0.0141636591794426,0,0,0.0982677213416523,-0.126453874693522,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0208559187886417,0.0529838563495958,0,-0.0171918962998731,0.0119662005332974,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,-0.000651143135070317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000185617268679444,0.000465480008494543,0,0,0,0,0,0.00214608166865413,0.00102004413989352,0,0,0,0,0,-0.00159624919616386,0,-0.00355446921420912,0.00067382985481221,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0.0147107957746383,0,-0.016762960604846,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.0184284295491662,0,-0.0470538669456806,0,0,0,0,0,0,0,0.0291462199873022,-0.00816418439891316,-0.0184527801470455,0,0.00404357053378575,0,0,-0.00262710069059577,0,0,0.0226909258385043,0,0,0,0,0,0,0,0,0,-0.0102527306566045,0,0.00623199729064011,0,-0.0125705013946637,0.0221908744854774,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0.00618929464918037,0,0,0,0,0,0,0,-0.0110826623256404,0,0,0,0,0,0,0,0,0,-0.00531201861130617,0,0,0,0,0,0.00638742354202932,0,0,0,0,0,0.00349286235214542,0.00616796393519211,0,0,1.0842021724855e-19,0.00622040107935732,0,-0.00742871159595497,0,-0.00436062454709987,-0.00845077552428242,0,0,0,-0.090644383342944,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110782541399933,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,-0.0110613540236451,0,0,0,0,-0.000101445539187931,0,0,0,0,-0.00447698294109478,0,0,0,0.0161729910888845,-0.0047479377770867,0,0,0,0,0,0
