,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X002415.SZ,X600276.SH,X002304.SZ,X000063.SZ,X000725.SZ,X600690.SH,X600031.SH,X002475.SZ,X000338.SZ,X000568.SZ,X600741.SH,X601877.SH,X000596.SZ,X600703.SH,X600271.SH,X000661.SZ,X002236.SZ,X600809.SH,X000100.SZ,X000625.SZ,X300124.SZ,X300003.SZ,X002008.SZ,X300142.SZ,X600487.SH,X000157.SZ,X002007.SZ,X002456.SZ,X600498.SH,X002506.SZ,X600776.SH,X000977.SZ,X600522.SH,X600066.SH,X000050.SZ,X600867.SH,X002241.SZ,X600177.SH,X002179.SZ,X600566.SH,X600089.SH,X002129.SZ,X002508.SZ,X300146.SZ,X002180.SZ,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0.079612140757786,0,0,0,0,0,0,0.075291258725006,0.211969781039523,0,0,0,0,0,0,0.00879905401273734,0.02658221386137,0,0,0,0,0,0,0,0,0,0.270592241291322,0,0,0,0,0,0,0,0.0393858711363332,0,0,0,0,0.0220282644137684,0,0.0465474869535017,0.0245747244789977,0,0,-0.0431966449057381,0,-0.0142564914676708,0,0,0,0,-0.0371653522633573,0,0
X002475.SZ,0,0,0,0,0,0,0,0.0167745219005489,0,0,0.216027351525691,0,0,0,0,0,0,0.0595011421744548,0,0,0,0,0,0.0338451321478028,0,0,0.0863275691978773,0,0,0,0,0.0006937300083246,0,0,-0.0741993550525864,0,0,0,0,0.0682076323674122,0.214033612135925,0,0,0,0,0.0891071339536162,0,0,0,0,0,0,-0.0103240831056297,0,0,0,-0.0170457707135547,0,0
X000338.SZ,0,0,0,0.263790812999874,0,0,0,-0.0821084987890326,0,0,0.279524636434639,0,0,0.0646504715951185,0.0848295004087929,0,0,0,0,0,0.133067229564966,0.016534925615336,0,0.0335685625948289,0,0,0,0,0,0,0,0,0,-0.179004095476796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0404019638436429,0.105380538772795,0,0,0,0,0,0
X000568.SZ,0,0.159772529768908,0,0,0,0,0.0868299889838578,0,0,0,0,0,0.205704375441144,0,0.0072990307017141,0,0,0.037900492972373,0,0,0,0.121434060857697,0,0,0,0,0,0,0.038640176453328,0,0,0,0,0,0.00897657862374452,0,0,0,0.00355948785481926,0,0,0,0,0,0,0,0,0.152295887461898,0,0,0,-0.0173974105942997,-1.73472347597681e-18,0,0,0,0,0,0
X600741.SH,0,0,0,0.459116653523933,0,0,0,0,0,0,0.116583753638173,0,0,0,0,0,0,0,0,0,0,0,0,0.0745496114817054,0,0,0,0,0.00194988976108568,0,0,0,0,0.0460530205359751,0,0,0,0.0841546045722161,0,0.0546030382985347,0,0,0.149327576043457,0.265661712146151,0,0,0,0,0,0,0,0,0.0826187223509056,0,0,0,0,0,0
X601877.SH,0,0.0608863278183733,0,0,0,0,0,0,0,0,0.0467789615547134,0,0.0481956849481263,0,0,0,0,0,0,0.00436739664489954,0,0,0.0958511214255644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0.0117561066980602,0,0,0,0,0,0,0,-0.0339888917394544,-0.0255285830650017,0,0,0,0.0244078896836763,0,0
X000596.SZ,0,0.246864291209017,0,0,0,0,-8.67361737988404e-19,0.0365485951876845,0,0,0,0.0769573866406826,0,0,0,0,0,0,0,0,0,0.267499394666286,0,0,0.0597596350988968,0,0,0,0,0,0,0,0,-0.0526646153058576,0,0,0,0.0333228627912267,0,0,0,0,0,0,0,0,0,0,0.00408665732104844,0,0,-0.0401368254528031,0,0,0,0,0,0,0
X600703.SH,0,0,-0.138114364137871,0,0,0,0,0,0,0,0,0,0.42785998587218,0.00880059343646609,0,0,0.185174189631157,0,0,0,0,0,0,0,0,0,0,-0.16417955061901,0,0,0,0.797019903444589,0,0,0.135193540436019,0,0,0,0,0,0,0,-0.241104118569612,0,0,0.177594265241108,0,0,0,0,0.252401580509542,0.0304395637856399,0.0373981787946779,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0.201369697501718,0.0861269596764877,0.0458342052847055,0,0,0.0266594998674489,0,0.0572792621187695,0,0,0,0,0,0,0,0,0,0,0.247560597033907,0,0,0,0,0,0,0,0,0,0.0705888011035429,0,0.0380446300085904,0.0303395219279323,0.088576910512388,0,0,0.0203524273395361,0,0,0.0248760218905903,0,0,0,0,0,0.00738178642116417,0.00550728415457225,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.0498974079224902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31149630585664,0,0,0,0.112948724697797,0.060404555582315,0,0,0,0,0.0380282315299725,0,0,-0.0288055240138627,0.0546655938328752,0,-0.0240107106516272,0,0,0,0,0,0.0697536755440476,0,0,0.0246444454440696,0,-0.0916932886400454,0,0.15955303441611,0.0137282104084126,-0.00804763915875942,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.106868080559537,0,0,0,0.0137471483619438,0,0,0,0.0364997080729118,0,0,0,0,0,0,0,0,0,0.0218969889718857,0,0.0841507605351977,0,0,0,0,0,0,0.141901703879764,0,0,0.0362543526374451,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.00849038693294053,0,0,0,0,0,0.00687654817466459,0.00206320449239665,0,0,0,0.0304008695550354,0,0
X600809.SH,0,0.248052543638124,0,0,0,0,0.0759642663137331,0,0,0,0,0,0.13982061713715,0.0825468036651865,0,0,0.249887332879114,0,0,0,0,0,0,0,0,0.0838163332300404,0.0794163501793344,0,0,0,0,0,0,0,-0.0277227566757244,0,0,0,0,0,0,0,0,0,0,0,0,0.00912127825221394,0,0,0,-0.00686633641469382,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.0400275465232566,0,0,0.175012569263531,0,0,0,0.110456542485235,-0.0397736743569322,0,0.156100799441771,0,0,0,0,0.268049550922452,0,0,0,0,0,0,0,0.00537840088632895,0,0.0314433564280637,-0.0110694726850209,0,0,0,0.0238007692258382,-2.16840434497101e-19,0,0.325945009646019,0,0,0,0,0,0,0,0,0,-0.0263221611220325,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.186481247706312,0,0,0,0,0,0.197829395457842,0,0,0,0.310075461315219,0,0,0,0,0,0,0,0,0.128930284150316,0,0,0.0288027931888395,0,0,0.00416738764428502,0,0.0488278851652292,0,0,0,0,0,0,0,0,0,0,0,-0.0624701043736984,0,0,0,0,0,0,0
X300124.SZ,0,0.0931824635126079,0,0,0,0,0,-3.46944695195361e-18,0.111727111664861,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163011859048288,0,0,0,0,0.0942184457332243,0,0,0,0,0,0,0.0888224962405179,0,0,0,-0.0288876846276296,0,0.0185693697532636,0,0,0,0,0,0,0,0,0,0,0,0.0341418903947454,0,0,0,0.0446375812128211,0,0
X300003.SZ,0,0,0,0,0,0.179220294677652,0,0.141825443023226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237980695249067,0,0,0,0.0518284319070697,0,0,0.0243220760020929,0.116623259732163,0,0.00176802608867499,0,0,0,0,0,0,0,0,0,0,0,0,0
X002008.SZ,0,0.185077965618321,0,0,0,0,0,0.0160504979845111,0,0,0,0,0,0,0,0,0,0.0376064123333143,0,0.0111266597201156,0.297204967661006,1.73472347597681e-18,0,0,0.068962109119507,0,0,0,0,0,0,0.00815463361588616,0,0,-0.0316204175429088,0.0731097021337106,0,0.096157847028247,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.256141047296654,0,0,0,0,-0.00437481143416286,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0.012915462423916,0,0,0,0.00855328149370329,0,0,-0.0484371180727744,0,0,0,0,0,0,8.67361737988404e-19,0.043796154497533,0.144424708044847,0,0,0,0,0,0,0,0,-0.0200387312733763,0.0319152244449685,0.07214754991837,0,0,0,0,0,0,0,0,0,0.171717375630265,0,0,0,0,0,0.0010011730595794,0,0,0,0,-4.33680868994202e-19,0,0
X600487.SH,0,0,0,0,0,0,0.0134571418381652,0,0,0,0,0,0,0.0187232049490376,0.0911425980573789,0,0,0,0,0.130347690665144,0,0,0,0,0,0,0,0,0,0,0,0,0.529397582006825,0,0.0258987596931275,0,0.281492827558039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.135193805480253,0.0305676084232734,0,0.0268560801160131,0,0.0452047252022795,0,0,0,0,0,0,0,0,0.152322142700143,0,0.00532194679411352,0,0,0,0,0,0,0,0,0.0675269097706009,0,0,0.00369543879462225,0,0,0,0.0916768966083189,0,0,0,0,0.100400801705816,0,0,0,0,0.00388105736580543,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0.176702638888436,0,0,0,0,0,0,0,0,0.034641515143982,0,0.131263631629411,0,0,0,0,0,0.158586061210595,0.0924013371500662,0,0,0,0,0,0,0,0,0,-0.0824653858751256,0,0,0,0,0.0950675749210449,0,0,0.119824708264216,0.0949052224617662,0,0,0.124978007747986,-0.0256467841612607,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0.128064403708158,0.146094558575305,0,0,0,0,-0.199832295923625,0,0,0,0.21001517995107,0,0,0,0,0.0955527433050234,0,0.21338252177121,0,0,0,0,0,0,0,0,0,0,0.0633737346567256,0,0,0,0,0.00624243303979281,0,0,-0.157451490114742,0,0,0,-1.73472347597681e-18,0,0,0,-0.00178406008294344,0,0,0,0,0,0,0
X600498.SH,0,0.0258910914674417,0,0,0,0,0,0.330390979207963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21479416428725,0,0,0,0,0,0,0,0,0,0.0125169236976661,0,0.0757497506233879,0,0,0,0,0.046190694018207,0,0,0,0,-0.0684273380659498,-0.00744664846273432,0.00565018356369046,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,-0.0775528944580938,0,0,0,0,0,0,0,0,0.22246444264875,0,-0.000572951890072854,0,0,0,-0.0694577600275801,0,0.0993081805801844,0,0,0,0,0,0,0.0437087679725091,0,-0.0525624143506349,0,0,-0.0795703761150308,0.170893854900383,0,0,0.0585232362635879,0.0529638371829697,0.0599304245128974,0,0,0,0,0,0,-0.0372219729333409,0,0,0,-0.0375020228504049,0.0965222190818032,0,0,0,0,0,0
X600776.SH,0,0,0,0,0,0.228196191749893,0,0.334557302555082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137219450017039,0,0,0,0.311144694791764,0,0,0.254388728699784,-0.285990738301105,-0.269621828526489,0,0,0,0,-0.025919002978829,0,0,0,0,0,0.0173076787268457,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0.0506648015869139,0,0,0,0,0,0,0,0,0,0,0.352499437867592,0,0,0,0,0,0.170926393555576,0,0,0,0,0,0,0.276404359462311,0,0.102351020042108,0.126105705773405,0,0.140076420421306,0,0.00517726999994269,0,0,0,0,0,0,0,0,0,0,0,0,-0.0013479804345542,-0.122288184033878,0,0,0,-0.0105614570890879,0,0
X600522.SH,0,0,0,0,0,0.0510896335883902,0,0.139147171209114,0,0,0.073920082486598,0,0,0,0,0,0,0.0407090063637044,0,0,0,0,0.075656100887674,0,0,0,0,0,0.126747225897739,0,0,0,0,0,0.0178564520547981,0.00183511262794535,0,0,0,0,0,0,0,0,0,0,0,0.0823168264536791,0,0,0,0.00224576279686534,0.0136830387586169,0,0,0,0,0,0
X600066.SH,0,0,0,0.10927789934903,0,-0.0608849736216349,0,0,0.349190731419144,0,0,0,0,0,0,0,0,0,0.110511851349612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0714730758331702,0,0,0,0,0,0,0,0,0,-0.0552627680357045,0,0,0,0,0,-0.00917538117292242,0,0,0,0,-0.00567665708127331,0,0
X000050.SZ,0,0,0,0.421771298242881,0,0,0,0,0,0,0,0,0,0,0,0,-0.0246386297711843,0.124368793100517,0,0,0,0,0,0,0,-0.00195145124816599,0,0,-0.165784025134328,0,0,0,0,0.0618754689271901,0.398426120187134,0,-0.0206133941181588,0,0,0,0,0,0,0,-0.0733837186701295,0.189984777546988,0,0,0,0,0,-0.0395549284643261,-0.0218255043540473,0,0,0,0.16922704680468,0,0
X600867.SH,0,-0.207438332570635,0,0,0,0,0,0,0.234766671863936,0,0.0700821205870334,0,0,0,0,0,0,0,0.116263159950228,0,0,0,0.0985885635546555,0.146338439822818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406568746461096,0,0,0,0,0.0405709948444314,0.424597034250857,0.0760677406449622,0,0.0166978606449873,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.033179146676696,0,0.0613922440878265,0,0.0121130841631775,0,0,0,0,0,0,0,0,0,0,0,0,0.0624454568206367,0.0996667105848544,0,0,0,0,0.0969222013608731,0,0,0.145506590656082,0.0718528274525464,0,0,0.093932738220689,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0958043708681353,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,-0.0610024799073001,0,-0.0205283038614153,0,0,0,0,0.135453056933853,0,0.0347276558934775,0,0,0,0.119886736026788,0,0,0,0.200755450921355,0,0,0,0,-0.0841208095119895,0,0,-0.059383440496991,0,0,0,0,0,0,0,0,0.227198717101532,0,0,0,0,0,0,-0.0599315730621736,0,0,0.0656272391582206,0,0.0145008259777817,-0.0323776739827517,0,0,0,-0.0481893309269661,0,0
X002179.SZ,0,0,0,0,0,0,0,0.0714217649034887,0,0,0,0,0,0,0.0761959016630014,0,0,0.20637330099379,0.126760778298475,0,0,0,0,0,0,0,0,-0.0193472343839397,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226840061027464,0,0,0,0,0,0,0,0,0,0,-0.0113378205548918,0,0,0,-0.0100366737512356,0,0
X600566.SH,0,0,0,0,0,0,0,0,0.151783133718499,0,0,0,0,0,0,0,0,0,0,0.128845059029034,0,0,0,0,0,0.394632630156468,0.0192359621095777,0,0,0,0,0,0,0,-0.111415087304307,0,0,0,0,0.086310194809923,0,0,0,0,0,0.0182552130062113,0,0,0,-0.164067594731305,-0.0496019251696718,0,0,0,0,0,0.0246329987741355,0,0
X600089.SH,0,0.0632608391942113,0,0,0,0,0.0285466004178111,0,0.0274449117628889,0,0,0,0,0,0,0,0,0,0.159666908127872,0,0.0460100440729315,0,0,0.159912719583828,0,0,0,0,0,0,0,0,0,0.043714616809662,0.0137325199194421,0,0,0,0,0,0,0,0.0424006690311754,0,0,0.0598086574033732,0,0,0,0,0,0,0,0,0,0,-0.0612206155451665,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000585554476604114,0,0,0,0.411606863093763,0,0,0,0,0,0,0.116248110731446,0.0948729382146444,0,0,0.107234124220941,0,0,-0.00805575024041154,0.105125168454505,0,0,-0.0589711748224355,0.140405692747068,0,0.0438266433488618,0,0,0,0,0,0,0,0,-0.0630040205407902,-0.127414201818445,0,0,0,0,0.101244900347648,0,0
X002508.SZ,0,0,0,0,0,0.0446451899719822,0,0,0,0.316122966306682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00411049805934378,0,0,0,0,0,0,0,-0.0861995698845626,0,0.138777211587709,0,0,0,0,0,0,0,0.0855332469412387,0,0,0,0.0494739737860347,0,0,0,0,0,0,0,0,0.0271523775153615,0,0
X300146.SZ,0,0,0,0,0,0,0.0151069087010328,0,0,0,0,0,0,0,0,0,0,0,0,0.0795861626388648,0,0.057484910295281,0,0,0,0,0.0503883475192472,0,0.0475528550974668,0,0.29569388021199,0,0,0,0,0,0,0,0,0.240962441215708,0,0,0,0,0,0,0.107931259956695,0,0,0,0,0.00835589384134909,0,0,0,0,0,0,0
X002180.SZ,0,0,0,-0.0219608769587922,0,0,0,0,0,0,0,0,-0.0637694007768529,0,0,0,0,0,0.113567298684889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0375583331431575,0,0,0,0,0.0183649093620783,0.0831338966690384,0.179820767522446,0,0,0,0,0.0723745629232913,0,0,0,0,0,-0.0201618847277067,-0.0260048350149801,0,0,0,-0.0191850434745053,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114519098103011,0,0.280082051623739,0,0,0,0.284408117606952,0,0,0,0,0,0,0,0,0,0,0,0.0120816043946624,0.0354166880639459,0,0,0.0188391239791298,0,0,0,0.107071978002756,0,0,0.12413352044178,0,0,0,0,-0.0360560936833387,0,0,0,0,0,0,0,0
Change_TY3M,0,0,-0.0157953143712499,0,0,0,0,0,0,0,0,0,-0.295542814105402,0.207100176586391,0,0,0,0.0565664736958122,0,0,0,0,0,0.0342956382894468,0,0,0,0,0,0,0,-0.0301555201197243,0,0,0,0,0,0,0,0,0,0,-0.14716222866358,0,0,-0.0317501669721835,0,0,0,0.0393846886275591,0,-0.0769438359300062,-0.129788751376018,0,0,0,0.130114902086949,0,0
Slope,0,0,0,0,0,0,-0.359485846270162,0,0,0,0,0,0,0,0,-0.117499448022529,0,0,0,0.18836447287129,0.18125396118266,0,-0.0551977367054744,0,0,-0.218421515991566,0,0,0,0,0,0,0,0,0,0,0,0,0.387316018759777,0.0981225121758166,0,0,0,0,0,0,-0.664802906035034,0.0498797797019095,0,0,0,0,0.541068013666239,0,0,0,1.19435397526331,0,0
TED,-0.395401489360406,0,0,0,0,0,0,0,0,0,0,-0.0547083983728721,0,0,0,0,0,0,0.0224713820229837,0.0710154553456421,0.420330202627235,0,0,0,0,0,0,0,0,0,0,0,0,0.125160979513191,0.134547978805804,0,0,0.178473164792746,0,0,0,0,0,0.0416887166261553,0,0,0,0,0,0,-0.3968896344041,0.296954863964073,0,0.494778037823283,0,0,-0.559090634729603,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0411478612393148,0,0,0,0,0,-0.052832666011857,0,0,0,0.0245093961018002,0,0,0,-0.0545799770782961,0,0,0,0,0,0,-0.0592035022412217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0698638573867818,-0.00214601075573625,0,0,0,-0.025908486468754,0.0466312828913479,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,-0.018840485921634,0,0,0.000420022146830401,0,-0.144806360194164,0,0,0,0,0,0,0,0,0,0,0.0921420450154697,0,0,0,0,0,0,0.0670568055234108,0,0,0,0.0798267903960428,0.104523854891921,-0.212912207636045,0,0,0.0371081442738551,0,0,0,0,0.0149925806494128,0,0.0290769959192794,-0.0170006478577487,0,0,0,0,-0.00689709940434027,0,0
MKvol,0,7.92622671083979e-05,0,0,0,0,0,0,0,0,0,0,0.00182703604451658,0,0,0,0,0,0,3.3881317890172e-21,0,0,0,0,0,0,0,0,0,0,0,-0.000542830959461839,0,0.00201519489136564,-0.00198881974570495,0,-0.00500141617080523,0,0,0,0,0,0,0,0,0,0.00124370207294683,0,0,0,0,0.00076489879101585,0,0,0,0,0.0186149860765736,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0197851460796511,0,0,0,0,0,0,0,0,0,0,0,0,0.172584802494266,-0.134866857665804,0,0,0,0,0,0
CarbonVol_Guangdong,0,0.00584075579750196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,-0.000206032349570084,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00479970689978624,0,0.0121363344289451,-0.00280582481068723,0,-0.0151734153196704,0,0,0.00670715780295158,0,0,0,0,0,-0.0139969863783164,0,0,0,0,0,-0.010476436490042,0.0162602758228197,0,0,0,-0.0239158513666225,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00311975322566199,-0.0050971537183705,0,0,0.00808688369799088,0,0,0,0,0.00682608079174108,0,-0.00443606913043659,0,0,0,0,0,0,0,0,6.7762635780344e-21,-0.00516501111287911,0,0,0.00529013447895513,0,0,0,0,0,0,0,0,0,0,0.00628552190455478,0,0,0.00138886426011568,0.00455184233167757,0,0,0,-0.00111576456048316,0,0
