,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X600031.SH,X000568.SZ,X002475.SZ,X600066.SH,X002241.SZ,X000100.SZ,X000338.SZ,X002236.SZ,X601877.SH,X002456.SZ,X600118.SH,X600271.SH,X002085.SZ,X600177.SH,X000157.SZ,X002007.SZ,X300124.SZ,X600372.SH,X300003.SZ,X600867.SH,X002294.SZ,X000559.SZ,X002292.SZ,X600089.SH,X002180.SZ,X002426.SZ,X002506.SZ,X000623.SZ,X600522.SH,X300136.SZ,X002074.SZ,X002508.SZ,X000536.SZ,X600498.SH,X000981.SZ,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0596520512881457,0,0.278151778172031,0,0,0.0353203804627911,0,0,0,0,0,0,0.0407602988357167,0,0,0,0,0.0579685107949555,0,0,0,0,0,0.0221196513175423,0,0,0,0,0,0,0,0,0,0.0433783712049622,0,0.0203871264377307,0,0,0,0,0,0,0,0,0,0,0.00545391624231556,0,0,0.00153936836029614,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.917525493824317,0,0,0,0,0,0,0,0,0,0.0870513646263868,0,0,-0.0636829846809484,0,0,0,-0.140697480636534,0,0,0,0,0,0,0,0,0,0,-0.0207073270083155,3.46944695195361e-18,-0.0365691569189844,0,0,-0.13867582088013,0,0,0,0,-0.00570072581657431,0,0.0393900904932236,0,0,0,0,0
X000651.SZ,0,0,0,0.136305606055684,0,0,0,0,0,0.607734610886481,0.600491134210159,0,0,0,0,0,0,0,0,0,0,-0.108517773415069,0,0,0,0,0,0.00185662918119414,0,0,0,0,0,0,0,0,0,0.309018057420856,0,0,0.32889222675379,0,-0.0136368374484989,0,0,-0.117315962816944,0,0,-0.188944213394118,-0.117910346184061,0.0524235721430037,-0.0149617597124751,0,0,0,0,0,0.175219617375565
X002415.SZ,0,0,0.103814959777404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0.0476367135297731,0,0,0,0,0,0,0,-0.0423497476991108,0,0.0713528110482606,0,0,0,0,0.0688287734699109,0,0,0,0.298182444515411,0,0,0,0,0,0,0.00222585211002139,0,0,0,0,0,0
X000858.SZ,0,0,-1.38777878078145e-17,0,0,0,0,0,0.173549616870885,0,0,0.0266325658980455,0.085213395382381,0,0.325813885776012,0,0.0629587063026519,0,0,0,0,0.0869230689574691,0,0,0,0.0179927225332219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0404038007652781,0,0,0,0.00680690788880259,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.038539149320083,0,0,-0.0471361255691555,0,0,0,0,0,0,0,0,0,0,0,0.10882922400686,0,0,0,0,0,-0.0599358563185016,0,0,0,0,0,0,0.0689916701023914,0,0,-0.00213355785978655,-0.0647031057140194,0.187019823968644,0.000230567360790947,0,0,0.0109472318484531,0,0,0,0,0,0
X002304.SZ,0,0.39656881776298,0,0,0,0,0,0,0,0,0,0,0,0,0.0228289165037099,0,0.0738690421554038,0.0345459165282444,0,0.0303751441982344,0,0,0,0,0,0.00381261322254193,0,0,0,0.0492957143560536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101776312740607,-0.0125913947250043,0,0.00666065564086461,0,0,0,0,0,0
X000725.SZ,0,0,0.131423162968154,0,0,0,0,0,0,0.0165640800189962,0,0,0,-8.67361737988404e-19,0.0308652333675679,0,0,0.0290884562945009,0,0.0007878264704282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079303008929215,0,0,0.0146081072921596,0,0,0,0,0.31683350972297,-5.42101086242752e-20,0.042290620344861,0,-0.00565737898492162,0,0,0,0,0,0
X000625.SZ,0,0.243383971920289,0.120342244804727,0,0.248679176530098,0,0,0,0,0,0,0,0.00799464111804471,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0641373210312046,-0.0587213631568372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155178928492329,0,0,0,0,0,0.0482685006374962,0,0.0123790345132761,-0.0228712495928434,6.93889390390723e-18,0,0,0,0,0
X000063.SZ,0,0.027349965617264,0.138808798348949,0,0,0,0,0,0,0,0,0,0,0.0677003597821417,0,0,0,0,0,0.23660972156037,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.0295853538603065,0,0,0,0.107682607454852,0,0,0,0,0,0,0.0940153112629417,-4.33680868994202e-19,-0.0793925034546256,0,0,0,0,0,0,0,0,0.0039171284829183,0,0,0,0,0,0
