,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600703.SH,X600690.SH,X000568.SZ,X600741.SH,X002236.SZ,X000625.SZ,X002475.SZ,X002241.SZ,X000338.SZ,X002456.SZ,X600031.SH,X600066.SH,X600809.SH,X300124.SZ,X600487.SH,X601877.SH,X002008.SZ,X002085.SZ,X000100.SZ,X600522.SH,X300136.SZ,X002508.SZ,X300003.SZ,X600089.SH,X600498.SH,X600271.SH,X600177.SH,X000157.SZ,X000559.SZ,X600118.SH,X002294.SZ,X600699.SH,X600867.SH,X000050.SZ,X300115.SZ,X000596.SZ,X600566.SH,X002179.SZ,X000981.SZ,X600372.SH,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.168336679777179,0,0,0.0530065367830549,0,0,0,0.0291524378508498,0,0.00426245279850209,0,0,0,-0.00851119860981851,0,0,0,0,0,0,0,-0.0341346595716662,0,0,0,0,0.0375832138665603,0,0,0,0,0,0,0,0,0.0215757052673755,0,0,0,0.00682512243382103,0.130742659553519,0,0,0,0,0,0,0,-0.00371686373082776,0,0,0,0,0,0
X600104.SH,0,0,0.0290994324764207,0,0,0,0,0,0,0.00774820244876253,0,0.0214650633463515,0.378502956389988,0.0278959692949481,0,0.0046490141923116,0,0,0,0,0,0,0.078556688301071,0,0,0,0,0,0,0,0,0,-0.0321610830121903,0,0,0,0,0,0,0,0,0,0,0,0.047727390182963,0,0,0,0,0,0,-0.0413912837435623,0.035125213189881,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.00708664268516064,0,0.106789173057635,0,0,0.168039138734771,0,0.108652146953251,0.0247972966917632,0,0,0,0,0,0.111430082457243,0,0,0,0,0,0,0,0.0224495452451354,0.119507043957885,0,0,0,0,0,0.0438210162771091,0,0,0,0,0,0.023169976540312,0.0596440312948234,0,0,0,0,0.0332261329630478,0,0.0580479454249355,-0.0169669376613345,0.109145140993404,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,-0.0818920422594615,0,0,0,0.299111040783841,0.071355929360275,0.0049688859160443,0.030995017975146,0,0,0,0,0,0.0834609206446065,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.260764538482536,0,0,0,0,0,0,0,0,0,0,0,-0.0390409824395914,0,0,0,0,0,0,-0.0526447278489779,0,0.0121173371190186,0.00102890718534524,0,0,0,0,0,0
X000858.SZ,0,0,0,0.132058721241993,0,0,0,0,0,0,0,0.388388135833141,0,0,0,0,0,0,0,0,0,0.135603243523994,-0.00332028972203003,0.137353123893121,0,-0.103178661221212,0,0,0,0,0.0420004017668651,0,0,-0.00577341126725207,0,0,0,0,0,0,-0.00306319210795972,0,0,0,0,0,0,0,0,0,0,-0.00190416969697617,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.0778175181387908,0,0.0266945326323568,0,0,0,0,0,0,0,0,0,0,0,0,-0.0562871273539137,0,-0.106141196505861,-0.0564203863872154,0.122365251140563,0,0,0,0,0,0,0.0483940741284172,0,0,0,0,0,0.00990366288685116,-0.0610517042498796,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,-0.00258376992309666,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0192004149211497,0,0,0.124981708264806,0.276565977891396,0,0,0,0,0,0,0,-0.0230205790903214,0,0,0,0,0,0,0,0,0.0567307015948726,0,0,0,0.179453311308131,0,0,0,0.101971494648869,0,0,0,0,0.033656986586748,0,0,0,0,0,0,0,0,-0.0573731821220781,0.0559900782071642,-0.00124199476277683,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0.138919913351333,0.167767355593878,0,0,0,0,0,0,0.146880263696795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16243396970801,0.0809017367676348,0,0,0,0,-0.0710807509536095,0,-0.0389426224429532,0.0172104246780937,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0466237520143307,0.142312585547323,0,0,0,0,0,0,0,0,0,0.043653474518079,0.18927033974148,0.0744996931615253,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292720261669027,0.024575888155488,0,0,0,0.107560178743421,0,0,0,0.0111774639596291,-0.0574495566668432,0,0,0.0500216440400338,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.0847203513577524,0,0,0,0,0,0,0.125824970168245,0,0,0,0,-0.178986785462004,0,0,0,0,0,-0.18099620136732,0,0,0,0,0,0,0,0,0,0.329003599799812,0,0,0,0,0,0.0414947805153227,0,0,-0.0353731421649166,0.113166849913168,0.106003233938533,0,0,0,-0.177897939769709,-0.295691804167739,-0.0332026327207078,0.0391308823610792,0,0,0,0,0,0,0
