,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X000568.SZ,X600104.SH,X002304.SZ,X600031.SH,X000725.SZ,X000661.SZ,X000063.SZ,X600809.SH,X600690.SH,X003816.SZ,X002241.SZ,X000596.SZ,X600703.SH,X000338.SZ,X002007.SZ,X300124.SZ,X300142.SZ,X002371.SZ,X300014.SZ,X000100.SZ,X600741.SH,X002049.SZ,X601877.SH,X300003.SZ,X002236.SZ,X000157.SZ,X600584.SH,X000800.SZ,X002129.SZ,X002414.SZ,X300136.SZ,X000625.SZ,X600183.SH,X002179.SZ,X000066.SZ,X000977.SZ,X002456.SZ,X600118.SH,X601799.SH,X002185.SZ,X000050.SZ,X002008.SZ,X002294.SZ,X000021.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000596.SZ,0,0.150213942216246,0,0,0,0,0,0,0.0134788538996134,0,0,0,0,0.442835102124493,0,0,-0.0362472156402638,0,0,0,0,0.0772145450892181,0.147536884816664,0,0,0,0,0,0,0,0,0,0,-0.0796999346940215,0,0,0,0,0,0,0,0,0,0.0118226764039107,0,0,0,0,0.0621162793149299,0,0,0,-0.0258986244776016,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.00512098234272221,0,0.0496314268866403,0,0.0592272739618962,0,0,0,0,0,0.078418671179188,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125825070887851,0,0.260410770430731,0,0,0,0,0,0.0656563197085822,0,0,0,0.0531562419649784,0,0,0,0,0,0,0,0,0.0393053638901261,0.00863961920041308,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.0613723736931707,0,0.214316850478531,0,0,0,0,0,0,0,0,0,0,0,0.0119238970017459,0,0,0,0,0,0,0,0,0.107080417886422,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0582359647643015,0,0,0,0.0428064063975887,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0.25305187342101,0,0,0,0,0,0,-0.0517325694227211,0,0,0,0.301342318449794,0,0,0,0,0,0.133820821728946,0.141333105595381,0,0,0,0,0,0.0516240464325723,0,0,0,0,0,0,0,0.181542094123396,0,0,0,0,0.104795995278895,0,0,0,-0.0206068464285529,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109370206030246,0,0.218034878132943,0,0,0,0,0.0723122194962353,0,0,0.0024741633299185,0,0,0,0,0,0,0.244784257431005,-3.46944695195361e-18,0,0,0,0.190791873617129,0,0,0,0,0.310144881043609,0,0,0,6.93889390390723e-18,0,0,0.010075384168116,0.0262049488528699,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0.146446978212032,0,0,0,0,0,-0.260696967252977,0,0,0,0,0,0.0705798376476057,0,0.636254943009092,0,0,0,0,-0.252837528813982,0,0,0,0,0,0,0,0.202213925288259,0.0708631935913297,0,0,0,0,0,0.350305322419901,0,0,-0.205931324663185,0,0,0,0,0,0,0,0.10204980470246,-0.0255458524009803,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445066163433157,0,0.200669247532696,0,0.0643414140313176,0,0,0,0.116430448898384,0,0,0.144770107713679,0,0,0,0,0.096723060505925,0.00525849909118703,0.0178183523739412,0,0,1.73472347597681e-18,0,0,0.00778081365821029,0,0.127481103384591,0.0367899845168295,0,0,0,0,0,0,0,0,-0.010955548155136,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0.00961446943863203,0,0,0,0,0.0119591807438071,0,0,0,0,0.00842369210115123,0,0,0,0,0,0,0,0.0153868389438547,0,0,0,0,0.0538279267459816,0,0,0.109091790058298,0,0,0,0.455110353927662,0,0.035356772465889,0,0,0,0,0,0,0,0,-0.0490184800283216,0,0.151277739147426,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.563608545698871,0,0,0,0,0,0.0713246860040892,0,0.0569389009321432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206876170938419,0.0900491594158354,0,0,0,0.00296716464435779,0,0,0,0,0,0
X600741.SH,0,0,0,0.0383623869334167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.153077349442868,0,0,0,0,0,0,4.22983924069374e-05,0,0.0917586357642655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00369881392010862,-0.00770689692467038,0,0,0,0,0,0
X002049.SZ,0,0,0,0.222866586875628,0,0,0,0,0,0,-0.109045268600396,0,0,0,0,0,0,0,0,0,0.0243147442815842,0,0,0,0.282015235717127,0,0,0,0,0,0,0,0.186812202877121,0,0,0.263553721041321,0,-0.0100518301942024,0.110827989771363,0,0,0,0,0,0,0,0,-0.301622875136912,0,0.559481945733795,0,-0.0156204868715284,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0.0367420914109274,0,0,0,0,0,0,0,0,0,0.0396883981218359,0,0,0,0.104849618756253,0,0,0,0.00810812530236001,0.0734733709791127,0,0,0,0.0283944189203203,0,0,0,0.138435581447232,0,0,0,0,0,0.0550536949753885,0,0,0,0,0,0,0.0234070109811261,0.146872173842014,0,0,-0.00864149523550965,-0.0220726247914849,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0.18326953710949,0,0,0,0,0.0377561567434476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170265735338098,0,0,0,0.242636294674286,0.043302471798092,0,0,0.0044720542855182,-0.00340069956951579,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.376378057957022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453095195955873,0,0,0,0,0,0,0,0,0,-0.0576127514254249,0,0,0,0,0,0,0.0590236253786196,0.033348405435135,0.166434196137399,0,0,0,0,0,0,0,0,0,0,0.0218031158941748,-0.0147740388779805,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.131529071625649,0,0,0,0,0,0,0,0,0,0,0,0.064069046723347,0,0,0.0106131222767627,0.0691491314840632,0.0232246450648379,0,0,0,0,0,0,0.00541968081565918,0,0,0.152300855652239,0,0,0,0.0281575663618805,0,0,0,0,0,0,0.0439074699677928,0,0,0,0.00260277663243026,-0.00181270607258314,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365048935097067,0,0,0.296675035076259,0,0,0,0,0,0,0,-0.0513478712005418,0,0,0.221955667780259,0.126644266406686,0,0,0.0385966068352591,0,0,0,0,0,0,0.459580010922624,0,0,0,0,0,0.0403041708340797,0.0372651902872223,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0316144109132931,0,0,0,0,0,0,0,0,0,0,0,0,0.152328344653619,0,0.401106023637362,0,0,0.221305080634315,0,0.0176352313883223,0,0,0,0,0,0,0,0,-0.0122704200487387,-0.00606423484665949,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0.049421097182754,0,0.184461187738523,0,0,0,0.481348233875964,1.38777878078145e-17,0,0,0,0,-0.0786999930082749,0,0,0,0,0,0,0.317112436038939,0.126254077620278,-0.224548047178562,0,0,0,0,0.184451544877653,0,0.16019184772179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023916350209416,0.0175936789724317,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367447189812294,-0.0730009654818907,0,0,0,0.366800740260683,0,0,0,0,0,0,-0.219610475769142,0,0.0289962235663834,0,0,0,-3.46944695195361e-18,0,0.163773645717828,0,0,0.160268638819847,0,0,0.277396585130183,0,0,0,-0.00489367763952016,0,0,0,0,0,0
X300136.SZ,0,0,0,0.016689206494434,0,0,0,0,0,0,0,0,0.00205732659539027,0,0,0,0.401750318464946,0,0,0,-0.189126835015753,0,0,0,5.42101086242752e-20,0,0,0.374368794776073,0,0,0,0,0,0,0,0.0938405055376979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0395745832709448,-0.0484634471303396,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.0926573964458943,0,0,0,0,0,0,-0.0443452555274617,0,0,0,0,0,0,0,0,0.21204523068211,0,0,0.144755292912725,0,0,0,0.0907332971778735,0,0,0.252171163335069,0,0,0,0,0.0762098415308071,0,0.07778199640119,0,0.0844059790001481,0,0,0,-3.46944695195361e-18,0,0.0107820690555874,0.0924848751532597,0,-0.0556793533983338,-0.0166356650272308,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,-0.118993739998342,0,0.130437292974025,0,0,0,0,0,0,0,0.167063664292946,0,0.0143523347473433,0,0,0,0.0508629476088585,0,0,0.0521614262113589,0,0,0.114993823789906,0,0.0817128262362909,0,0,0,0,0,0,0,0.193812538957575,0.0801150639772141,0,0,0,0,0,0,-0.10699743165306,0,0,0.0248865216429562,-0.00901440951780568,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284862910429576,0,0,0,0.0978277735191025,0.0457828054230374,0,0,0,0,0.0635208354775516,0,0,0,0,0,0,0,0.000627005933767705,0,0,0,0,0,0,0,0.104523259151595,0,0,0.240214229211448,0,0,0,0,0.0124782867837257,-0.0189344582518787,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125794985718609,0,0,0,0.150686078749241,0,0,0,0,0,0,0.384636093745146,0,0.136956504431544,0,0,0.0303590804434765,0,0,0,0,0.0358076912981034,0,0,0,0,0,0,0.108201638303745,0.0558125787871235,0,0,0,0,0.24155210396108,0,0,0,0.00612439636235903,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0173618658593599,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0539802979914882,0,0,0,0,0,0,0,0,0,0,0,-0.0418941852726113,0.0480529818553807,0,0.363970517142577,0,-1.35525271560688e-20,0,0,0.0391823323469043,0,0,0,0,0.436451881389875,0.0946651412067242,0,-0.0325663250212777,0.0251127666237838,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,-0.0143897625218427,0,0,0,0,0,0,0,0.271268706164375,0,0,0,0,0,-0.0229581192102053,0,0,0,0,0,0,0,0,0,0.0651988477373325,0,0,0,0,0.132012059239636,0,0,0.237912791093048,0,0,0.0582124285453503,0,0.238149978634487,0,0,0.0496708530633293,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899907071439269,0,0,0,0,0.0440190425335461,0.0331035473310756,0.130976761535308,0,0.354704869766309,0,0,0,0,0,0,0,0.0601834562953038,0,-0.0949704473108124,0,0,0.23895769444473,0,0,0,0,0,0,0,0,0,0,-0.0185655249620614,0.0710371270816168,-0.0102688669605924,0,0,0,0,0,0
X601799.SH,0,0,0,0.155208113379704,0,0,0,0,0,0,-0.0856901361746717,0.112229868587252,0,0,0,0,0,0.170118234742393,0,0,0,0.113448572713125,0.0267092059716443,0,0,-0.0218672494309319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0422818952475582,-0.0439992891620756,0,0,0,0,0.0232683588320583,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0892915771381873,0,0,0.0630913882504362,0,0,0,-0.165920304363593,0,0.00720496146363155,0.0210614911463526,0.0386550316214754,0,0,0,0.311618290738832,0,0,0,0,0,0,0,0.240023388176021,0,0.267455040481941,0,0,0,0,0,0.00810116146071538,0,0,-0.0134135994669794,-0.0142808988936442,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0.263636414175073,0,0,0,0,0,0,0,0,0,0,0.0849937931774799,-0.0297107571661701,0.25348650775817,0,0,0,0,0,0,0.00793074968004752,0,0,0,0,0,0,0.03110614671823,0,0,0,0,0.0717495558224471,0,0,0,0,0,0,0,0,0.0274502027345789,-0.00645458502434594,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171103595126642,0.149224382849129,0,0,0,0,0,0,0,0,0,0,0,0.24901191875654,0,0,0,0,0,0,0.323462065755872,0,0,0,0,0,0,0,0,0,0,0,0.049577250498794,0,0,0,-0.0255424354610767,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0.335226470318683,0,0,0,0,0,0,0.106431080774558,0,0.105376783663212,0,0.0225419379986622,0,0,0,0,0,0,0,0,0,0.070087180229969,0,0.0653910839155677,0,0,0.0833628723864731,0,0,0,0.312684388980802,0.014362504085422,0.0232894076111165,0,0,0,-0.0361832943291813,0,0,0,0,-0.00481631014135609,0,0,0,0,0,0
X000021.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116832787219248,0,0,0,0,0,0,0,0,0,0,0.136412205902234,0,0.0705549176126419,0,0,0,0,0.311047032807494,0,0,0,0,0.176733679757529,0,-0.196974132750036,0,0,0,0,0,0,0,0,0,0,0.064248737725176,-0.0133305509341152,-0.00503963837558197,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.0141451782034133,0,0,0,0,0,0,0,0,-0.0161949877979621,0,0,0,0,0,0,0,0,0,0.0337716102490282,0,0,0,0,0,0,0,0,0,-0.0903551793379923,0,-0.0619114656764976,0,0,0.0214755155378778,0,-0.161154038890677,0,0,0,0,-0.0678551850208799,0,0,0,0,0.361859504110857,0,-0.0460715515339166,-0.0085387304664666,0,0,0,-0.0208055789960667,0,0
Slope,0,0,0,0,0,0,-0.307515537934317,0,0,-0.616325595669859,0,0,0,0,0,0,0,-0.177177102715861,0,0,-0.0954012642051568,0,0,0.499426232051665,0,0,0,0.395420670357808,-0.166455127636336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0746606828758065,-0.145238324626966,0,0,0,-0.288222625715628,0,0,0,-0.150626065577611,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,-0.0317995832912967,0,-1.74185654019233,0,0,0,0,0,0,1.98554396487739,-0.403396285672152,0,0,0,0,0,0,0,0.211037892542335,0,0,0,0,0,-0.485861993997464,-0.152750591500379,6.93889390390723e-18,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.409645718784212,-2.98219659671534,-0.27835723069345,0,0,0,0,-6.93043249698751,0,0
RealEstate_excess,0,0,0,0,0,0,0.0208255244550449,0,0,0,0,0,0,0,0,0,0,0,-0.000635298607034928,0,0,0,0,0,0,-0.111428458016184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00808777466594473,0,-0.0324926744828594,0,-0.00522015896885653,-0.0110165848273365,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.0062995749346581,0,0,0,0,0,0,0,0,0,0,0,-0.147684743578973,0,0,0,-0.0959870457358582,0,0,0.00663842221771955,0,0,0,0,0,0,0,0,0.160968177651041,0,0.0869426091677586,0,0.0229704197159046,0.0260807923233589,0,0,-0.160481470872718,0,0,0,0,0,0,0,0,0,0,0.0423429348794161,-0.000903338926484244,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00190788617007989,0,0,0,0,0.00510083363424781,0,-0.00405498369777625,0,0,-0.00171962123603684,0,0,0,-0.00186458454870593,-0.000356253444718077,0,-0.00415068855201713,0,0,0,0,0,0,0.0131689820537163,0,0,0,0,0,0,0,0,0.00294045694922008,-0.0153289927585548,0.00380400555693016,0,0,0,-0.0269026210940281,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00796488953146017,-0.0605830467230914,0,0.172420059073547,0,-0.0848541717655212,0,0,0.0110169943932472,0,0,0,-0.130133121283106,0,0,0,-0.00887162729571216,0,0.0340440955823776,0,0.0405675215676272,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.0550218646134793,-0.0328736911871293,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0.00129079909228147,0,-0.00174423969424871,0,0,0,-0.00596241742568852,0,0,0,0,0,0,0,0,0.00507820608306894,0,0,0.00259750151644691,0,0.00323725861748838,0,-0.00144737964340623,-0.00588409041324702,-0.00133218931162034,0,0,0,0,0,0,0,0,-0.002092043276788,0,0,0,0,0,0,0,0,0,0,0,0,0.00662205108006039,-0.000164254664136209,0.0027302592481906,0,0,0,0.00833724949734594,0,0
CarbonVol_Hubei,0,0,0,0,0,0,-0.0301462586157081,0,0,0,-0.0163787949691465,0,0,0,0,0,0,0,0,0,0.00264731442516746,0,0,0,0.0359110501170829,0,-0.00805503921837005,0,0,0,0.00770081158954104,0,0,0,0,0,-0.0193885743329202,-0.00297391213598436,0,0.00119295509231001,0.0335538654802416,0,0,0.0124650025037389,0,0,0,0,0,0,0,0.0104892132170196,-0.00403283268781545,0,0,0,0.149115073018849,0,0
