,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X600690.SH,X002304.SZ,X002475.SZ,X600276.SH,X000651.SZ,X300014.SZ,X600104.SH,X002371.SZ,X300124.SZ,X002129.SZ,X000596.SZ,X003816.SZ,X000625.SZ,X000725.SZ,X002049.SZ,X600031.SH,X000063.SZ,X002179.SZ,X002241.SZ,X000338.SZ,X600089.SH,X600703.SH,X600522.SH,X000733.SZ,X002180.SZ,X000661.SZ,X601877.SH,X002074.SZ,X300142.SZ,X600741.SH,X600884.SH,X000100.SZ,X000157.SZ,X600460.SH,X600702.SH,X601799.SH,X600487.SH,X002236.SZ,X000799.SZ,X600584.SH,X600563.SH,X002414.SZ,X600372.SH,X600418.SH,X300003.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.026320671917007,0.261482586957551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134782480654224,-0.0125654731552636,-0.0233081303594628,0.0926783295431447,0.0188320971333548,0,0.00967473565890014,0,0,0,0,0,0.0815170634424611,0,-0.0247957708160641,0,0,0,0,0,0,0,-0.0561190055812263,0,0,0.0122389651940534,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.169248881261522,0,0,0,0,0,0.00393667210945733,0,0,0.0186428024546932,0,0.00135649973321015,0,0,0,0,0,0,0,0,0.0321946294976583,0,0,0,0,0,0.0125255626251258,0,0,0,0,0,0,0.369513095188719,0,0,0,0,0,0,0,0,-0.00564770864487537,0,0,0.0566865930596749,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0.0417931300581038,0,0,0,0,0,0,0,0.19957786447826,0,0,0,-0.0276821212167372,0,0,0,0,0,0,0,0,0,0,0.0780260867876791,0,0.0526561746233422,0,0,0,0,0,0,0,-0.144618174540087,0,0,0,0,0,0,0,-0.115471678991834,0,0.278279993690196,0,-0.028889862078194,-0.0214784940514895,0,0,0,0,0
X000568.SZ,0,0,0.165888630857442,0,0,-8.67361737988404e-19,0,0,0,0,0.00479123798302319,0,0,0,0,0.0522349018348931,0,0,0,0,5.42101086242752e-20,0,-0.00731298018960311,0,0,0,0,0,0,-0.00743615847359571,0,0,0,0,0,0,0,0,0,0.258855620488935,0,0,0,0.200492415930921,0,0,0,0,-0.00142552255051482,0,0,-0.0278683748272039,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,-0.0169200898819086,0,0,-0.0718679782939091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0382164087861693,0,0.0717506052589172,0,0.0533455107774902,0,0.107709352469064,0,0,0,0,0,0,0.581706752100595,0,0.153472824182563,-0.14598845353248,0,0,-0.0764261221432746,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.00128209214766705,0,0,0,0,0,0.131416063364578,0,0,0,0,0,0.0631710635001745,0,0,0,0,0,0,0,0,0,0.103986326233671,0,0,0,0,0,-0.157730142053966,0.0203190637316617,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0496413313956056,0,-0.13813493804671,0.249481455592963,0,0,-0.00271706248573636,-0.0553412899087467,0,0,0,0,0
X002304.SZ,0,0.22073181199163,0,0,0,0,0,0.0144023050203248,0,0,0,0,0,0.0392703050351515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158231898110719,0,0,0.0102227449139409,0,0,0,0,0,0,0.110758101097219,0,-0.0344865121852866,0,0,0,0,-0.0590047592040143,0,0,0,0,0,0.0505277773737263,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00546000680511976,0.399897806958538,0,-0.0310976396693964,0,0,0,0,0,0,-0.0160057534941755,0.0435718116200107,0,-0.0346637261768784,0,0,-0.232036247990839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0672390210122615,0,0.074245581362786,0,0,-0.135871458991449,-0.00941057053525995,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,-0.0708116211339723,0,0,0,0,0,0,0.00263291764155355,0,-0.0262168082467819,0,0,0,0,0,0,0.0298544121513315,0,0,0,0,0,0,0,0,0.0278981543543679,0,0,0,0,0,0,0,0,-0.217549347021561,0.0668561737158977,0,0,0,0,0,0,0,-0.218658547851716,0.165109837651316,0,0.0573768078430974,-0.0525774583800295,0,0,0,0,0,0
X000651.SZ,0,0,0,0.025879354838942,0,0.414648319086903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118924152517605,0.0816609288886465,0,0,0.0263708296128442,0,0.0106973330739904,0,0,0,-0.0309449803766011,0,0,0.0554258208115197,0,0,0,0,0,0,0,0,0,0.070612249101603,0,0,0,0,-0.0556240891058091,0.0332580250503388,0,0,0,0,0,0,0.0522211605843889,0,0
X300014.SZ,0,0,0,0,0,0,0,0.184475692129454,0,0,0,0,0,0,0,0,0,0.168967707513542,0,0,0,0,0,0,0,0.0494837617098864,0,0,0,0,0,0,0.15309013390244,0,0,0,0,0,0,0,0.0986826268628148,0.0868043082286817,0,0,0,0.0164078490079485,0.11006026590057,0,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.0396226404047258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0810106413117628,0.0652980553929637,0,0,0,0,0.431416323176959,0,0.200375874095899,0,0,0.0492014805941369,0,0,0,0,0,-0.0108033768631648,0,0,0.074504927312639,0,0,0,0,0,0,0,-0.0789441263762422,0,0
X002371.SZ,0,0,0,0,0,0,0,0.127679375725451,0,-0.0494663363938725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101904565679586,0.17411716531032,0,0,0,0.0657824524136936,0,-0.0111046985504964,0.22986866264179,0,0,0,0,0.726488623546541,0,0,0,0,0,0,0.0160448271995286,0,0,0,0,0,0,-0.0284298782328474,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0.164756202993833,0,0,0.075060917546927,0,0,0,0,0,0,0.112254206344645,0,0,0,0,0,0.0896790251651953,0,0.0979205224415838,0,0,0,0,0,0,0,-0.0917899007167328,0,0.00482541619967167,0,0,0,0.0459908644267628,0,-0.036439971348747,0,0,0,0,0,0.447129719690887,0,-0.0704408771200016,0,-0.0570997662120122,0.0671362569475373,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0.151425435170259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101901078989025,0,0,0,0,0.178891822802425,0,0,0,0.0495473444178725,0,0,0,0,0,0,0,0,0.229013900938906,0.0517549370354104,0,0.111114638768473,0,0,0,-0.0352254622406623,0,0,0,0,0,0
X000596.SZ,0,0,0.184570263078323,0,0,0,0.149934233661472,-0.0998559895358062,0,0,0.147396526318019,0,0.0021838628092213,0,0,0,0,0,0,0.0137506216143228,0,0,0.211708801093565,0,0,0,0,-0.0350896904069727,0,-0.0220825072491284,0,0,0,-0.087032107443529,-0.324327406109027,0,0,0,0,0.312349272414382,-0.0460300198855395,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.000127891100348629,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0.123626310490344,0,0,0,0,0,0,-0.0827819938858372,0,-0.049228386582653,-0.104075070350125,0,0,0,0,0.201557815389373,0,0,0,0,0.0639828540768396,0,0,0.0633328137795864,-0.0965101274357319,0,0,0,0.0108925486768305,0,0,0,0,0,0.0793401289897471,0,0,0,0,0,-0.0322436065410037,0,0,0.0181158133657421,0,0,0.0502859260366278,0.0196364259942642,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.0406808982754309,0,0,0.30112494693098,0,0,0,-0.157566225603513,0,0,0,0,-0.0418942022597642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14659984931287,0.396952781570837,0,0,-0.138808906497645,0,0,0,0,0,0,0,0,0,0.0550191396522742,0,-0.107849737614328,0.0184298341578136,-0.0428061325047323,0,0,0,-0.0552230659259222,0,0
X000725.SZ,0,0,0,0,0,0,0,0.00547422172701177,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789891887135923,0,0,0.278925980917245,0.00604806543789483,0,0,0,-0.0702875734945927,0,0.0134764165356161,0.0142333866659609,0,0.0121043670819941,0,0.0553044482249802,0,0,0,-0.011687840175268,-0.00356282737366734,0,0.0430469988992129,0.0733429033771316,0,0,0,0,0,0,0,0.0198798125102034,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.192751255447886,0,0,0.116843091472235,0,0,0,0,0,0,0.0106138301908599,0,0,0,0,0,0,0,0,0,0.157134365044603,0,0,0,0,0,0,0,-0.0675367533738107,0,0,0,0,0.175704392074102,0.163039817131307,0,0,0,0,0,0.0414090702761525,0,0,0,0,0,0
