,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600118.SH,X600031.SH,X600703.SH,X000100.SZ,X600372.SH,X000157.SZ,X600271.SH,X600066.SH,X002236.SZ,X000559.SZ,X002292.SZ,X000338.SZ,X600089.SH,X002475.SZ,X600741.SH,X000016.SZ,X002241.SZ,X600839.SH,X000568.SZ,X002465.SZ,X300124.SZ,X600177.SH,X002129.SZ,X000066.SZ,X000800.SZ,X300003.SZ,X600006.SH,X002294.SZ,X000869.SZ,X000547.SZ,X600312.SH,X600435.SH,X600582.SH,X000581.SZ,X600867.SH,X002074.SZ,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0,0,0.125498836600226,0,0,0,0.138168538154394,0,0,0,0,0,0.106806929007278,0,0.407791478035772,0,0,0.00781001093694352,0,0,0,0,0.0853699563389237,0,0,0,0.0568953710732788,0,0,0,0,0,0.0447809921508339,0,0,0,0,0,0,0,0,0.0469571999106568,0,0,-0.0177729516077967,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.137767154562606,0,0,0,0.0923931609286608,0,0,0,0,0,0,0,0,0.228195059813906,0,0,0.023403210243218,0,0,0,0,0,0,0.203035147339118,0,0,0.0412229314861992,0,0,0,0,0,0,0,0.0812159591969489,0,0,0,-0.0418613467649641,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0.258890086521855,0,0,0,0,0,0,0,0,0.326961449677542,0,0,0,0,0,0,0,0,0,0.01409033751739,0,0,0.0670982064271154,0,0.0243254138025813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280789982479941,0,0,0,0,0,0
X000157.SZ,0,0,0,0.0201863720431181,0,0,0,0,0,0,0,0,0.117473956554699,0,0.0254824543301706,0,0,0,0,0,0,0,0.140829419787324,0,0,0.333300429059687,0,0,0,0.0832752944239917,0,0,0,0,0,0.105348772482803,0,0,0,0,0,0,0,0,0,0,0.0607799300739554,0,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.129430729347943,0,0,0,0,0,0,0.0957975189296547,0,0,0,0,0.109140045491204,0,0,0.0607957913621044,-0.0170068935909147,0,0,0,0,0,0.182345996025603,0,0,0,0,0,0,0,0,0,0,0,0.233853483451182,0,0,0,0,0,0,0,-8.470329472543e-22,0,0,0,0,0,0
X600066.SH,0,0.135194739032097,0,0,0,0,0.293257236519523,0.0443432968830477,0.05283348087832,0.0917628006204244,0,0,0,0,0.0817215016078589,0,0,0,0,0,0,0,0,0.0215700277786599,0,0,0,0,0.0134945003828221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221026070306618,-0.0614551241589242,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.102617188697108,0,0,0,0,0,0,0,0,0,0,0,0,0.0646023743619004,0,0,0,0,0,0,0.240555918325058,0,0,0,0,-0.0327502971632592,0,0,0,0,0,0,0.22873845515397,0,0,0,0,0,0,0.0279262459490437,0,0,0,0.0158293799143681,0,0.00999983944422356,-0.0206090405329588,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0385008246076229,-3.46944695195361e-18,0,0.0850545185328216,0.0404907339948661,0,0,0,0,0,0,0,0,0.00704235807133092,0,0,0,0.138289110046275,0,0,0,0,0,0,0.216108437936973,0,0,0,0,0.174814577032805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0.0390108839802096,0,0,0,0,0,0,0,0,0,0,-0.10518146858403,0,-0.382019465206522,0,0,0.0890175374659192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0747390573965478,0,0,0,0,0,0,0,0,0,0.0284747701796392,0.0662130232856021,0,0.0989801133174172,-0.0702812651571313,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.0329787124752206,0,0,0,0,0,0,0,0,0,0.205161147418775,0.377306956966065,0.0102385481789516,0,0,0.0584583465211985,0,0,0,0,0,0,0,0,0.0188820139223665,0.0184275801797439,0.00540727414575955,0,0,0,0.055754509528298,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000356327822173322,0.0160651153801064,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.337196955759281,0,0,0.102712022250871,0,0,0.0395933386200311,0,0,0.0358074497523094,0,0,0,0,0,0,0,0.00527937365313731,0,0,0,0.026605950360266,0,0,0,0,0,0.119912762743966,0,0,0,0.0346285312311212,0,0,0,0,0,0,0,0,0,-0.0015866836942817,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0.0266174537935136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00593871865218731,0.160544545211713,0,0,0,0,0,0,0,0,0,0,0.00816657987188518,0,0,0,0,0,0,0.479799039599045,0,0,0,0,0,0,-0.0621320622453735,0,0,0,0,0,-0.06564221385358,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.190158296805286,0,0,0.139729566069268,0,0,0,0,0.109459811177431,0,0.139038033371165,0,0,0,0,0,0,0,0.00854017536646225,0,0,0,0,0,0,0.0521213976933792,0,0,0,0.220541392929376,0,0,0.062226328541666,0,0,0,0,0,0,0,0,0,0,-0.00688912881949001,0,0,0,0,0,0,0
X000016.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.0890011386899027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362463616964385,0,0,0,0,0,0,0.188871573656337,0.216560380187177,0,0.060683691421837,0,0,0.12312458040679,0,0,0,0.074567846520588,0,0.0467789280854093,0,0,0,0,0,0,0.0346758573773599,0.0132099740338547,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0.115609304401353,0,2.71050543121376e-20,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0197119815546533,0,0,0,0.0899326896940381,0,0,0.112904387309335,0,0.0157306791244036,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0.0792698582305175,0,-0.114878212891266,0,0,0,0,0.0788075557484792,0,0.126500441114082,0,0,0,0,0,0,0,0,0,0,0.155183862453611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176756583607774,0,0.0536948687434615,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.0668399340406002,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,-0.0771385175107626,0,0.068004253792452,0,0,0.363451330102052,0,-0.0514784242144929,0,0,0,0.0537460319185764,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0733765229942944,0,0,0,0.0876005097591969,0,0.0673989860278866,0,0,0,0.0844405327145771,0,0,0.0207086566187097,0,0,0,0,0,0.00968526788673207,0,-0.107241984895918,0.0180365744561009,-0.0191761175976512,-0.0346739671135713,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.118971852300092,0,0,0,0.041022255068989,0,0.0642984506074103,0,0,0.146430427273891,0,0,0,-5.42101086242752e-20,0.0191279590575012,0,0,0,0,0,0,0,0,0,0,0.01159640120833,0,0,0,0,0,0.0455034116259479,0,0,0,0,1.0842021724855e-19,0,-0.0585335826392865,0.0666261647580704,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.00671350329112876,0,0,0,0.0112966207993643,0,0,0,0.224358267586419,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.0811668363907191,0,0,0,0,0,0.237445741871107,0.0564662923343558,0,0,0.0593229802509207,0,0,0,0,0,0,0,0,0,0,-0.0101004829908087,0,0,0,0,0,0
X002129.SZ,0,0,0,-0.186721500620129,0,0,0,0,0,0,0,0,0,0,0,0.120560850273643,0,0,0,0,0.0250357822098577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317985048615669,0,0,0,0,0.259819302103183,0,0,0,0,0,0.0454474167530434,0,0,0.0110207632983238,-0.0212788744705561,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0.0989320044228497,0,0,0,0,0,0,0,0,-0.123849131906143,0,-0.0245823843446327,0,0,0,0,-0.0476751227381132,0,0,0.0401411409810174,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569695850471226,0,0,-0.00502431439389023,0,0,0,0,0,0,0,0,-0.123487843347617,0.10552874045124,0,-0.0099566567743791,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1624379823172,0.200603508221955,0,0,0,0.0165884636521135,0,0,0,0.0712263718792335,0.051322468041965,0,0,0.044694298083968,0,0,0,0,0,0,0,0,0.14382572838599,0,0,0,0,0,0,0,0,0.147471672221352,0,0,0.0115522891204303,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.0978037083812256,0,0,0,0.246547274086102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149391075629747,0,0,0,0.121539917567342,0,0,0,0,0,0.152437508612914,0.00348278724699454,0,0,0,0,0.00386673812167065,0,0,0,0.0534696331998463,0,0,-0.0263554258210266,0,0,0,0,0,0
X600006.SH,0,0,0,0,0,0,0,0,0,0,0,0.158772943764715,0,0,0,0.108066382402877,0,0,0,0,0.144402001857307,0,0,0,0,0,0,0,0.0705102781194816,0,8.67361737988404e-19,0.144227612820895,0,0,0,0.42822699293952,0,0,0,0,0,0,0,0.006110651864223,0,0,0,0,0,0.0292967291519828,0.0148547419411209,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0.276481097512886,0,0,0.173420314159781,0,0,0,0.155282748084149,0,0,0,0,0,0,0,0.121653643283339,0,0,0,0,0,0,0,0,0,0,0.0505674055869659,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125862048803514,4.33680868994202e-19,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0.136385830858407,0,0,0.0140159621744423,0,0.133958832000129,0,0,0,0,0.0294277265694055,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.196321023177965,0,0.0828202984437708,0,0,0,0,0,0.137803399061668,0.017886590082528,0,0,0,0,0,0,0,0,0,0,0,-0.0215385450237608,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0481807119919903,0,0,0,0.104304565349184,0,0,0,0,0.159893133738428,0,0,0,0,0,0,0,0.0447278769702757,0,0,0,0,0.0451939195957117,0,0,0,0,0,0,0,0,0.185215130492964,0.0567137149196261,0,0,0.0312823969164036,0,0,-0.00434139416738852,0,0,0,0,0,0,0
X600312.SH,0,0,0.353153474735595,0,-0.0465448405113851,0,0,0,0,0,0,0,0,-0.0415385052461159,0,0,0,0,0,0,0.0570715611357852,0.0271162220491252,0,0,0,0,0,0,0.00370262751954514,0,0,0,-0.00293608945603319,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000789716198442862,0,0,-0.0825454299841004,0.0386111234482757,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0,0,0,0.304184039024261,0,0,0,0,0,0,0,0,0.10624964608425,0,0,0,0,0,0,0,0.0655241690560604,0,0,0.0123826162506436,0,0,0,0.000732091328259985,0,0,0,0,0.0854712645255951,0,0,0.0566058788630793,0,0,0,0,0,0.0117192978426182,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101872091791573,0.0422731247112375,0.166467631245599,0,0,0,0,0,0,0.038797167807096,0,0,0,0,0,0,0,0,0,0,0,0.246341950387606,0,0.0280495253105802,0,0,0.106551995319822,0,0.213984683126943,0,0,0.0123804622659596,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,0,0,0.0867891245980453,0.00581728235723658,0,0,0,0.0381202718646814,0,0,0,0,0,0,0,0,0,0.149703181881072,0,0,0,0,0,0,0.00833824175694506,0,0,0.0182058803844759,0,0.311094778129141,0,2.16840434497101e-19,0,2.71050543121376e-20,0,0,0,0,0,0,0,0.0350198755986466,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.209552081324339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00475819329131913,0,0,0,0.0324037622682343,0,0,0,0,0,0.0953834324207536,0,0,0,0,0.111829261801456,0,0,0.244696626316411,0,0,-0.00521103454062629,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244810109915709,0,0,0,0,0,0,0,0.163665882035194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0169526051974482,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.113773471267004,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.325333510018555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228173568294811,0.0146187416328837,0,0,0,0,0,0.069550753713609,0.0953803874161769,0,0,0.0127139243323676,0,0,-0.0314319186241601,-0.00319106253601659,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-0.0906612182329178,0,0,0,0,0,0,0,0.0821543706783832,0,0,0,0,0,0,-0.244711340235173,-0.0773759813787446,-0.0485904541234268,0,0,0,0,-0.0935921678490948,0,0.117802368013195,0,8.67361737988404e-19,0,0,1.73472347597681e-18,0,0,0,0,0.039703630641038,-0.044635538694367,0,0,0.0257895827409802,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.248514850141294,0,0,0,0,0,0.0895371939618348,0,0,-0.151200653229029,0,0,0,0.215107640716675,0,0,0,-0.0605993836849314,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16901437700935,0,0,0,0.821521937073422,0,0,0,0,0,0
TED,0,0,0,0,0,0,0.293662103347294,0,0,0,0,0,0,0,0,0,0,0.228552749853246,0,0.231080844934057,0,0,0,-0.0725988165892446,0,0,0,0,-0.357717118081341,0,0,0,0,0.106412387158436,0,-0.184827819007515,0,0,0,0,0,0,0,0,0,0,0,-0.272032575854176,0,0.336029156481279,0,0,0,0,0,0,0
RealEstate_excess,0,-0.35800877199871,0,0.138897683168717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.045854642618573,0,0,0,0,0,0,-0.0266425612375376,0.236678902799883,0,0,0.137346942512872,0,0,-0.273774593658907,0,0,0,0,0,0,0,0,0,0.240473875976106,0.0163429105639106,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.342053878301818,0,0,0,0,0,0,0,0,0.126869706692487,0,0.0488377334187827,0,0,0,0,0,0,0,0,0,0,0.0134015524658951,0,0.0783157986501191,0,0,0.191243906459365,0,0,0,-0.118397242741039,0,0,0.0752169367468238,0,-0.0525193864471957,0,0,0,0,0,0,0.0109046049827612,0,0.194187821518338,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00156421218949944,0,-0.000732842957577348,0.00490219473060707,0,0,0,0,0,-0.00262099659985604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305296567358677,0.0177707032770519,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.000844769030796664,0,0.0206602715794017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129744456397154,0,0,0,0,0,0,-0.0197496008495259,-0.0306289753921972,0,0,0,0,0,0,0,-0.0297370234550629,0,0,0,0,-0.0947987987118852,0.0600011693764074,0,0,0,0,0,0
CarbonVol_Guangdong,-0.00864830864988329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0091055380064874,0,0,0,0,0,0.00921002749325909,0,0,0,0,0,0,0.00312418690826323,0,0,0,0,0,0,0,0,-0.0057759068317338,0,0,0,0,0.00413078684981113,0,0,0,0,0,0,0.01594551882023,0.020112095446473,0.00932778418889622,-1.73472347597681e-18,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00106093925808238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00325302530372207,0,0,0,0,0,0,0,0,0,0.00444436423784004,0,-0.00752319527246169,-0.00638560697113765,-8.46945184515153e-05,0,0,0,0,0,0
