,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X600741.SH,X600066.SH,X600271.SH,X000568.SZ,X002292.SZ,X600118.SH,X000100.SZ,X002241.SZ,X002236.SZ,X600031.SH,X600372.SH,X600177.SH,X000559.SZ,X002074.SZ,X002506.SZ,X002475.SZ,X300003.SZ,X000157.SZ,X002456.SZ,X000338.SZ,X002007.SZ,X300124.SZ,X000050.SZ,X002085.SZ,X002426.SZ,X002508.SZ,X002294.SZ,X000869.SZ,X002180.SZ,X600867.SH,X600089.SH,X002249.SZ,X000981.SZ,X600498.SH,X601877.SH,X002465.SZ,X600522.SH,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00752980620274879,0,0,0,0,0,0,0,0.0890223365527,0,0.0924231782408792,0,0,0,0,0,0,0,0,-0.0530526708906192,0.0192574159668528,0,0.0978574406596465,0,0,0,-0.00185161512385635,0,0,0,0,0,0,0,0,0,0,-0.0367106614055109,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.143230803436195,0,0,0,0,0,0,0,0.0168315707886491,0.012884237660865,0.0762563022899804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152308991497112,0,-0.00621078744936475,0,0.162495948649225,0,0,0,0,0,0.0392768081610621,0,0,0,0.182481892947205,0,4.33680868994202e-19,0,0,0,0,0,-0.00482517171758694,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872350911233767,0,0,0.015934142519448,0,0.109982248965467,0,0,0,0,0,0.16888668127141,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.287372196670999,0,0,0,0,0,0,-0.0353832424199096,0,0,0,0,0.00823001709230714,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279120794833252,0.157333227130325,0,0,0,0.238225162168464,0.0997107296271898,0,0.0905111782296705,0,0,0,0,0,0,0,0.0201620227977636,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.014744017160817,0,0,0,0,0,-0.0812656106599985,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.202968034480213,0,0,0,-0.0372038987763647,0,-0.205544085750145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410546089049894,0,0,0,0,0,0.0512274028167487,0,0,0,0.0956578198841654,0,0.175784236282231,-0.119058154045544,0.22898526664882,0,0,0.0117421628473779,0.030374402463122,0,0,0,0,0,0
X002292.SZ,0,0,0,0.165771479152957,0,0,0,0,0,0.279120439339483,0,0,0,0,0,0,0,0,0.0891271403824475,0.133121729595871,0,0,0,0.21987319937286,0,0.129347164578759,0,0,0,0,0,0,0,0.219577398875706,0,0,0,0,0,-1.73472347597681e-18,0,0,0.225664828129818,0.017106079643763,0,0,0.0266566825918449,0,0,0,0,0.128492481151017,0,0,0,0,0,0
X600118.SH,0,0,0,0.022916657453657,0,0,0,0.245717601505488,0,0,0,0,0,0,0,0.0438248209630876,0,0,0,0,1.38777878078145e-17,0.201547314485921,0,0,0,0.11217096819548,0,0,0,0,0,0,0.041598456705221,0,0,0,0,0,0.04513755147726,0,0,0,0.221413790099956,0,0,0,0.0170659546066247,0,0,0,0.0215688015587951,3.46944695195361e-18,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.31225757023845,0,0.0739481644270363,0,0,0,0,0.00933438834092775,0,0.00264885607911478,0.0791026420555025,0,0.0161264393802567,0,1.73472347597681e-18,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.000419406473471314,0,0,0,0,0,0,0,0,0,0.0553550970342746,0,0,0,0,0.0425992138578853,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.0397977255824829,0,0,0,0,0,0.252665579267307,0,0.152085836977799,0,0,0,0.055650322143621,0,0,0,0.0218583318915465,0.0639304022431165,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.235925854613364,0,0,0,0.0258802824421855,0,0,0,0.0302120266433523,0,0,0,0,0,0,0,0.0239309850851772,0,0,0,0.0881062860800553,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0.0521724567933218,0,0,0.113557232892196,0,0.22942532921388,0,0,0,0,0,0,0,0,0,-0.0270935136021755,0.0227340880149856,0,0,0.0622944290099103,0,0.0200720964442951,0,0,0,0.00161727785714727,-5.42101086242752e-20,0,0,0,0,0,0.187848784040626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184044060273612,0,0.0455766366810928,0.058344634523342,0,0,0,0,0.0949102385886155,0,0.0352117456582497,0,0.061031046520421,0,0,0,0,0.195979659426142,0,0,0,0,0,0,0,0,0.0201565553307511,0,0,0,0.0337396636300836,0,0.110828612289187,0.14719083803551,0.0362743999787269,0,0,0.0119469066252761,0,0,0,0,0,0,0
X600372.SH,0,0,0.228633018141358,0,0,0,0,0,0,0,0,0,0,0.182380988518464,0.0938340269236066,0,0.346598080830562,0,0,0,0,0,0,0,0,0,-0.243414638725705,0,0,0,0,0.0377926307140419,0,-0.0827617878118493,0.350739733825739,0,-0.0860747182984274,0,0,0,0.0861997887592295,0,0,-3.46944695195361e-18,0,0,0,0,0,0,1.73472347597681e-18,0.0975240235412617,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123803412808182,0.0595408741472586,0,0,0,0,0,0,0,0.0930477775451149,0,0,0,0,0,0,0,0.124851755024386,0,0,0,0.0440869614996346,0,0,0,0.0250594377647266,0,0,0,0.0168357610847137,0,0,0,0.0580734703733087,0.100009946687891,0,-0.00331193244650428,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120775272532476,0,0,0.118602015311518,0,0,0,0,0,0.102601114737859,0,0,0.0393486693214876,0,0,0,0,0.157001350419607,0.102851090331916,0,0,0,0,0,0,0,0,0,0.0517285386383914,0,0.258727212802535,0,0,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0.0439083051549358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126791121086879,0,0,0,-0.0564325450349409,0,0.143489750200922,0.855944739793648,0.0322267596108996,0,0.0497486512477777,0,0,0,-0.0153208546693029,0,0,0,0,0,0,0,0,0.0192796620388824,0,0.0166390812265812,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0.0755847898365822,0,0,0,0,0,-0.1327743264616,-0.141132795291856,0.189880478642213,0,0,0,0,0,0,0,0,0.0412139733862317,0,0,0,0,0,0,0,0.291922833327452,0,0,0.00371457449994793,0,0,0,0.132859145602687,0,0,0.289786037465518,0,0,0.125351263393821,0,0,0,0,0,-0.0865994186910985,0,0,0,0,0,0
X002475.SZ,0,0,0.0322221493100704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113245443453572,0,0,0,0,0,0,0,0,0,0.376826780389795,0,0,0,0,0,0,0,0,0,0,0,0.0752984895969594,0,0,0,0.0915695235682496,0,0,0,0,0,0,0.0572435926165399,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0.197065880411342,0,0,0,0,0,0,0.1137139264698,0,0,-0.13500873213841,0,0.260248370410191,0,0,0,0,0,0,0,0,0.247851901795094,-0.0740283340199999,-0.00283980732604962,0,0.0563965462800178,0,0,0.101549234532949,0,0,0.0023390305111648,0,0,0,0,-0.0569745372769119,0,0,-0.0250973071147601,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159211824645348,0.133760800130006,0,0,0.03250064229164,0.0139980931170467,0.00968771762138823,0,0,0,0,0,0.0403164974396387,0,0,0,0.0385816056850307,0,0,0,0,0,0,0,0,0,0,0.0390696163091797,0,0,0.0355130468265186,0,0,0,0,-0.0460213430044996,0.0117885078838902,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,-0.0157515901112505,0,0,0,0.0538435354678573,0,0,0,0.146876080420398,0,0,0.100945407277116,0,0.175552867637813,0.0558719421636018,0,0,0,0,0,0,0,0,0.212915365016811,0.108202737246635,0,0,0,0,0.0919864377995493,0,0,0,0,0,0,0,-0.0667497784614136,0,0,-0.0234555503262977,0.079041301253719,0,0,0,0,0,0
X000338.SZ,0.0138007571413054,0,0,0,0,0,0,0,0,0,0,0,0,0.0498518403545865,0,0.0800830901484833,0.0969571646302542,0,0,0,0.121398561565727,0,0,0.00922366747873526,0,0,0,0,0,0.0430428000703247,0,0,0,0,0,0,0.0814264520414496,0,0,0,0,0,0,0.108075056956058,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.155182437239624,0,0,0,0.480424502188623,0,-0.106380851622995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464660341488713,0.0206198920442904,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0966170408986016,0,0,0,-0.0682481107594485,0.459396578639557,0,-0.00452940211742042,0,0,0,0,0,0,0
X300124.SZ,0.0140321029963337,0,0,0,0.0847907713069515,0,0,0,0,0,0,0,0,0.0581302854717152,0,0.139626971646948,0,0,0,0,0,0,0,0,0.103166419301571,0.0927820496090799,0,0.117873571108804,0,0,0,0,0,0.0934482031857703,0,0.054830231210413,0,0,0,0.121760335495381,0,0,0,0.0278575086492985,0,0,0,0.0893349848311116,0,0,0,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335028426698603,0,0.187346131003218,0,0,0.0498838663190577,0,0,0,0,0.391473915792354,0,0,0,0,0,0.234513111194727,0,0.0821797055664821,0,0,0.211187153284679,0,0,0,0,0.00118455366799418,0,0,0,0.00694647722143685,0,0,0,0.107475899056714,0,0,-0.0169826862280985,0,0,0,0,0,0,0
X002085.SZ,0.0351066041474887,0,0,0,0,0,0,0,-0.112783530514024,0,0.114528971228011,0,0,0.145582982149028,0,0.116017326444457,0,0,0,0,0,0,0,0,0.0544069194848325,-0.0313326763510437,0,0,0,0,0,0,0,0.0416603094190858,0,0,-0.223651748379522,0,0,-0.0616781456984612,0,0,0,0,0,0,0,0.0343643344946652,0,0,0,0.0423496784520055,0,0,0,0,0,0
X002426.SZ,0,0,0,0.089190186317299,0,0,0,0,0.087901664113094,0,0,0,0,0,0,0,0,0,0.0565833450604913,0.100536621245422,0,0,0,0,0.206445491207502,6.93889390390723e-18,0.0532447471277382,0,0,0,0,0,0.0740561500074241,0,0,0,0,0,0,-0.0573900393940639,0,0,0,0,0,0,0,0,0.184319177693703,0,-0.161185297176837,-0.190452181273648,0,0,0,0,0,0
X002508.SZ,0.141529561048206,0,0,0,0,0,0,0,0.192019488516651,0,0,0,0,0,0,0,0,0,0,0.14637900721246,0,0,0,0,0.14430161852315,0,0.0178208926161102,0,0,0,0,0,-0.327672810017341,0,0,0,0,0,0,0,0,0,0,-0.0538910705662095,0,0,0,0,0.223709517484956,-0.334131832692618,-0.004056922279632,0,0,0,0,0,0,0
X002294.SZ,0.0377644546244214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161771959480129,0,0,0,0,0,0.0454412428314178,0.138393417311836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595126536235299,0,0,0,0,0.159104407270716,-0.0344090712034567,0,0,0,0,0.125249918700922,0,0
X000869.SZ,0,0,0,0.364915201393419,0,0,0,0,0,0,0,0,0,0,0,0.0245937859942746,0,0,0,0,0,0,0,0,0.000596248568035247,0.134218984276111,0,0,0,0,0,0,0,0.0659422235402458,0,0,0.00625735833651881,0,0,0.0312067911507335,0,0,0,0,0,0,0,0,0.121096200659955,0,0,0.0897895119421773,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,-0.75537443031206,0,0,0,0,0.209561793407008,0,0,0,-0.120761721882377,0,0,0,0,0,0,0,0,0,0,0,0.211872428892311,0,-0.157459129536781,0.4805222883671,0.0907661580160465,0,0,0.0507439342099406,0,0,0,0,0,0,0,0,-0.394455191083445,0,0,0,0,-0.0209085979035256,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657733449022276,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0185868077654423,0,0,0,0,0,0.142800957046297,0,0.0210647613275126,0,0,0.0237150063283803,0,0.0564385346138345,0,0,0,0,0.024485132853526,0,0,0,0,0,0,0.0357797673119646,0.0269572052251836,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.0427276698962925,0.00960253058352003,0,0,0,0,0,0.051995148765029,0.091938780753815,0,0,0,0,0,0,0.049510895827151,0,0,0,0.0748258456316106,0,0.0114451884611741,0.0227933087089886,0,0,0,0,0,0,0,0,0.00847791263606411,0,0,0,0.110075496352953,0.0259812707656466,0,0,0,0,0,-0.00893661679512178,0.0612758258213633,0,0,0,0,0,0
X002249.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208013257499117,0,0.0427760621731883,0,0,0,0,0,0,0,0,0.0973105110987881,0.124815835716148,0,0.0259305754014643,0,0,0,0,0,0.0229147290457055,-0.039592750750007,0,0,0,0,0.0392653462991384,0,0,0,0,0,0,0.218533974384746,0,0,0,-0.0323439344413975,0.0309123135102563,0,0,0,0,0,0
X000981.SZ,-0.127139542614368,0,0,0,0,0,0,0,0,0,0,0,0,0.212285630633707,0,0.25940280552165,0,0,-6.93889390390723e-18,0,0,0.196409193548119,0,0.22557455260968,-0.0268370665434791,0,0,0,0,0.0354563062771556,0,0.0416528656211959,0,0.0364610489535267,0,0,0,0,0,0.089794260273512,0,0,0,0,0,0,0,0,0,0,-0.0166763605429338,-0.127647004195741,0,0,0,0,0,0
X600498.SH,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0756875555963877,0,0.0573176342634937,0.278497337431205,0,0.0100802465785377,0,0,0.0102774883885876,0,0,8.67361737988404e-19,0.0285654790324102,0,0,0,0,0,0,0,0,0,0.0892495294098842,0,0,0,0,0,0,0,0.0337283570553949,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00724989016250075,0,0,0,0.205090127952693,0,0,0.185755033527081,0,0.139216811305582,0,0.0197385035971603,0,0,0,0.133197717531348,0,0.0286241139564409,0,0.0164853233883209,0,0,0.0765253137696101,0,0,0,0,0,0,0,0,0,0,0,-0.00841592426890485,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0.0923196458691722,0,0,0,0,0,0,0,0,0.0990125929516022,0.0259299993454365,0,0,0,0,0,0,0.0732607788430657,0.0300751287577113,0.12848923172394,0,0.00125753295572645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226889097057917,0,0,0,0,0,-0.0507465172261368,0,-0.0176600215777885,0.080041930895428,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109567853616808,0,0,0,0,0.0194640054025713,0,0,0.200029535753137,0,0.0772447062095598,0,0,0,0,0,0,0,0,0.0971110458304648,0.0820061256242386,0,0,0,0.0400063705845655,0,0,0,0,0,0,0,0,0.0723046241347505,0,0.101869002709737,-0.0452665719914589,0,0,0,0,0,0
X002179.SZ,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.17981212395317,0,0,0,0,0,0,0,0,0,0,0.053650726484268,0,0,0,0,0.127910098372272,0,-0.0531682636254117,0.00915926899689775,0.0657720899056445,0,0.129773903427242,0,0,0.222422205210386,-0.0157319123856964,0,0,0,0,0,0,0,-0.122187924604642,0,0,0.0219182922469811,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.0025730372894997,0,0,0,0,0,0,0.00745120860527442,0,0.105887290223423,0,0,0,-0.0812552789979565,0,0,0.047687610879875,0,0,0,0,0.0324263725900558,8.67361737988404e-19,0,0,0,0,0.0331103623478775,0,0,0,0,-0.088118811928107,0,0,-0.0107141515351761,0,0,0,0,0,0,0,-0.0513809576026222,0,0,-0.00837070530136806,-0.0259803818879358,0,0,0,0,0,0
Slope,0,0,-0.23145285495933,-0.0724533888096451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102743459450562,0,0,0.243368849194313,0,-0.00183485552617056,0,0,-0.0147054227779179,0,0,0,-0.0790150809660165,0,0,0,0,0,-0.0206299107678589,0,0,0,-0.0849701189376032,0,0,0,-0.0827923788077629,0,0,0,1.02582323592087,0,0,0,-3.87820413597272,0,0
TED,0,0,0,0,0.0263078820971115,0,0,0,0,0,0,0,0,-0.0448277995967979,0,0,0,0,0,0,0,0.273960146622267,0,0,0,0,0,0,0,0.115549517395308,0,-0.0341447776108849,0,0.157479287116934,0,-0.0264248749233797,0.0371854109988795,0,0,0,0,0,0,0,0,0,0,-0.221484156179149,0,-0.300058915748893,0.329874667106877,0,0,0,0,1.25584918055921,0,0
RealEstate_excess,-0.0774969079470732,0,0,0,0,0,0,0,0,0,0,0,0,0.228933142258098,0,0,0,0,0,0,0,0,0,0,0.0826026533279359,0,0,0,0,0,0,0,0,-0.0862674843051188,0,0.0169470700745745,0,0,-0.147635642649824,-0.0972983458290732,0,0,0,-0.0647312058076788,0,0,0,0,0,0,-0.0228418945387559,-0.0408786976445706,0,0.12107957856098,0,0,0,0
MKreturn,0,0,0,0,-0.0435639065183188,0,0,0,0,0,0,0,0,0.106225191319032,-0.21667310811378,0,0,0,0,0,0,0,0,0,0.00113858106676256,0,0.0615276582950351,0.0255040059744263,0,0.0165771367707733,0,0,0,-0.0404843935869011,0,0.0143525863535347,-0.114402390459637,0.0892881598354963,0,-0.0913057290869074,0,0,0.0391454939444848,0.0265813251065307,0,0,0,0.0681515016455286,0,0,0,0.106172256054696,0.329063587163689,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,-1.24707048096793e-05,0,0,0,0,0,0,0.000905522557913926,-0.00110716804906706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000812302371672703,0,0,0,0,0,0,0,0,0,0.000765542352569254,0,0,0,0,0,0,0.00190906501573971,0,0,0,0,-0.0227626359779546,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,-0.022895581108966,0,0,-0.00240279072606999,0.0140942187548429,0,0,0,0,0,0,-0.00127901144996008,0,0,0.00956967367631584,0,0,0,0,0,0,-0.00243708744189787,0,0,0,0,0,0,0,0,0,0,0,-0.0163048027806463,0,0,0,0,0,0,-0.0705971234387015,0.0688284301725317,0,0,0,0,-0.137220357114348,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0061856207430083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00738668019066515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00745802802428848,0,0,0,0,-0.261024374307926,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.00165862295753856,0,0,0.0166375768419156,0,0,0,0.00214617987693245,0,0,0,-0.0113987027371748,0,0,-0.0113604987432468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167020279029523,0,0,0,0,-0.0621041989326727,0.0350549774203281,0,0,0,0,0,0
