,X600519.SH,X600104.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600031.SH,X600276.SH,X000100.SZ,X600118.SH,X600703.SH,X600372.SH,X000157.SZ,X600271.SH,X000338.SZ,X000559.SZ,X600741.SH,X002241.SZ,X002129.SZ,X600839.SH,X600089.SH,X002292.SZ,X600066.SH,X000568.SZ,X002475.SZ,X600177.SH,X000800.SZ,X300124.SZ,X002236.SZ,X600582.SH,X601877.SH,X000727.SZ,X002276.SZ,X002223.SZ,X002456.SZ,X000550.SZ,X600435.SH,X300003.SZ,X002465.SZ,X600060.SH,X000016.SZ,X000581.SZ,X600198.SH,X600166.SH,X002049.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0.141886684674927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220559244980371,0,0,1.38777878078145e-17,0.342203051089236,0,0,0,0,0,0,0,0,0,0,0.024971777633049,0,0,0,0,0,0.164338263804114,0,0,0,0,0.0558273547124144,0,0.0857769606157488,0,0,0,0.00697240209330665,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.11992286263011,0,0,0,0.0307832041937221,0,0,0,0,0.0329628448829441,0,0.0716717154379649,0,0,0,0,0,0.2286296001814,0,0.0793843055808178,0,0,0,0,0,0.00714944973220467,0,0,0,0.0977045851083644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00438691765242179,0.0205335684336748,0,0,0,0,0,0
X000100.SZ,0,0,0.0262519201857937,0,0,0,0,0,0.120949061639446,0,0,0,0,0,0,0.0597623212203457,0.113037804991615,-4.33680868994202e-19,0,0,0.0237079720692606,0,0,0.0934601381589936,0.173165815570614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0031543883630905,-0.00643264435638179,0,0,0,0,0,0
X600118.SH,0,0,0.250022339575248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0703845233375402,0.0259188626347098,0,0,0,0,0,0,0,-0.146506777237956,0.0331351958030309,0,0,0,0,0,0,0.368170164415137,0,0.0735855590839783,0,0,0,0.00633926782412608,0.0288244071034079,0.338252164934964,0,0,0.00415994691438292,0.00235323852715539,0,0,0,0,0,0
X600703.SH,0,0,0,-0.0515773623873763,0,0,0,0,0,0,0.041593768616023,0,0,0.0213520575097679,0,0,0.166286774622342,0,0,0,0,0,0,0.190014876075359,0,0,0,0,0,0,0,0.163571487839386,-0.0675002611098263,0.0122506839138594,0,0,-0.0537445020407034,0,0,0,0.047860924387821,0,0,0,0,0,0.214469669934443,0,0.0472192169152802,0,0,-0.0411248919710235,-0.0195603088839534,0,0,0,0,0,0
X600372.SH,0,0,0,0,-3.46944695195361e-18,0,0,0.0281784444433969,0,0,0,0,0.0287732872799533,0,0,0,0,0.0874331460404073,0,0,0,0,0,0,0.155757630743841,0,0,0.0216153750525311,0,0,0,0,0,0,0,0,0.102240092788613,0,0,0,0.152679316712992,0,0.128506393413568,0.0607198799619312,0,0,0,0,0,0,0,-0.00539410626423925,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.409674668924674,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.264882054205683,0,0,0,0,0,0,-0.0167757837496566,0,0,0,0,0.0341080250074841,0,0.0485307687154068,0,0,0,0,0.0360664582555979,0,0,0.00890379692682267,0,0,0,0,0.000411370385648248,0.0197292358645439,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264691175166619,0,0,0,0,0,0,0,0,0.033202130020489,0,-0.0614693054293716,0.0194761227057273,0.264322297313833,0,0,0,0,0,0,0,0,0,0.0355171444557983,0,0,0,0,0,0,0,0,-0.0244509917394914,-0.00898702495331146,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.0551869293264839,0.124621309229822,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0506669582892127,0,0,0.069500996536304,0,0,0,0,0.117511602321809,0,0,0.00710771538353058,0,0,0,0,0,0,0,0,0,0,0.00468832955074062,0,0,0,0.025399009545696,0.0612998214271174,0,0,0.0766298085654546,0,0,0,0,0,-0.00228576938718809,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0804947851227863,0,0,0,0.00730856381067266,0.108823904301775,0,0,0.108101200239892,0,0,0,0,0.102974839633499,0.0130374326010241,0.140087579987372,0,0,0.149609631880114,0.124139695921185,0,0,0,-0.00393638895228157,0,0,0,0,0,0,0
X600741.SH,0.0693644490941446,0,0,0,0.13140667557665,0,0,0,0,0,0,0,0,-0.0565652022204948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173538384788833,0.252671442048753,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1044947166942,0,0,0,0,0,0,-0.000418799153440397,-8.67361737988404e-19,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.0781100263959096,0,0,0,0.144932479935267,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0234205587097684,0,0.0520480160813337,3.46944695195361e-18,0,0,0,0,0,0,0.0185935046140174,0,0.048943525045955,0,0,0,0,0,0,0,0.0893856067005121,0,0.171039541125985,0,0,0,0,0,0.0393083347920163,0,0,-0.00283980041639016,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262047193051561,0,0,0,0.000443094208567007,0,0,0,0,0,0.273205224885738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081744180479336,0,-0.0472648143057845,-0.031306246287991,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.212613198980499,0.161439782195171,0,0,0,0.0817144520614477,0,0.151332311534819,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789913590752861,0,0,0,0,0,0.0508106371414242,0,0,0,0.0813943128731618,0,0,0,0.155367337940585,0,0,0,-0.0346674026937102,-0.0305353110264679,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.0202887211346399,0,0,0,0.147176557228746,0,1.73472347597681e-18,0,0,0,0,0.209982868607544,0.0739233456478796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649996053743952,0.0416756664654091,0,0.00776209093187557,0,0,0,0,6.93889390390723e-18,0,0,0.00832922534016313,0,0,0,0,-0.00970650294671878,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0.077347888174494,0,0,0,0,0,0,0,-0.0318852403322001,0,0,0,0,0,0,0,0,-0.0381080851452674,0,0,0,0,0,0,0,0,0,0,0,0,0.0511739129224142,0.025681783888186,0,0,0.0308134238185385,0,0,0,0,0,0,0,0.0421338029193702,0,0,0,0,0.0175034930637231,-0.0374625154867455,0,0,0,0,0,0
X600066.SH,0,0,0.0797020702974339,-0.0609559445534352,0,0,0,0,0,0,-0.0252496073750485,0,0.177481820090799,0,0,0,0,0.126186753533515,0,0,0,0,0.0573730715575044,0,0,0,0,0,0,0,0.0168797789500146,0,0,0.111017044231702,0,0,0.0332413309737555,-0.0327882199619026,0,0,-1.73472347597681e-18,-0.00926981647182104,0,0,0,0,-0.0265716450362503,0,0,0,0,-0.00639226088380172,-0.00397064528170973,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0.080668601899815,0,0,0,0,0,0,0.0181387329230402,0.163963770881621,0.0869213951797566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281872423525352,0.0521947777338366,0,-6.93889390390723e-18,0.0575076706522474,0,0.0623874369335699,0,0,0,0,0.0162164191036565,0,0,0.00563602604611426,0,0,0,0,0.00320734606537623,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103493614437891,0,0,0,0.00691904946553856,0,0,0,0,0,0,0,0.0127469022071749,0,0,0,0,0,0.097493685805481,0,0.182771812084673,0,0,0.0054658304380576,0,0,0,0,0.0158452026382238,0.109308518017285,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0
X600177.SH,0.0126315271145476,0,0,0,0.165278418741373,0,0.0788136593467386,0,0.112232541317292,0,0,0.245563899532832,0,0,0,0,0,0,0,0.0963403080886862,0,0,0,0,0,0,0,0,0,0,0,-0.0790994035281928,0,0,0,0,0.00516277182575669,0,0,0,0,0.0612214849232352,0,0.0729037347566678,0,0,0,0,0,0,0,-0.00744811293569499,-0.00927984418005957,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0.0711569092576823,0,0,0,0,0.151315631320933,0,0,0,0,0.377980305889761,0,0,0,0.228370640758192,0,0,0,0,0,0,-0.146686552818801,0,0,0,0,0,0,0,0,0,0,0,0.104301217828291,0,0,0,0,0,0,0,0.00387324962755616,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177208667600303,0.112141278344549,0,0,0.0210140652760045,0,0.083982763703067,0,0.182504228089833,0,0,0,0,0,0,0,0,-0.117467607078609,0,0,0,0,0,0,0,0.010634911507145,0,0,0.198035081159522,0,0,0.0918937607523375,0,0,0,0.0723590556688455,0,0,-0.0257254803213338,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.235643288583602,0,0,0,0,0,0,0,0,0,0,0,0,0.217962720480663,0,0.143346480255276,0,0,0,0,0,0,0,0,0,0,0,0.0716075019872617,0,0,0,0,0,0,0,0,0.0368117904334532,0.0349783213818673,0,0,0,0,0,0,0,0,0,0.0174538371468292,0.0256985512308293,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133733706636445,0,0,0,0,0,0.0413979603513938,0,0,0.139030075306663,0,0,0,0,0,0.406980107618923,0,0,0,0,0,0,0.0720089619750377,0.0864513334928297,0,0,0,0,0.0212020415973458,0,0,0,0,0,0.0603287638869793,0,0,0,-0.00322296463200732,0,0,0,0,0,0,0
X601877.SH,0,0,0,-0.0185735520551023,0,0,0,0,0,0,0.0176289535641988,0,0,0,0.0623581324028636,0.0403787847964392,0.00325178000898688,0,0,0,0,0,0,0,0,0.165605307862719,0,0,0,0,0,0,0,0,0,0,0.066443396664824,0,0,0,0,0,0,0.0414132052757943,0,0,0,0,0,0,0,0.0279013368111914,-0.0130513104857943,0,0,0,0,0,0
X000727.SZ,0,0,0,0,0.076877853972917,0,0,0,0,0,0.0258628729529451,0,0.0236770985330659,0.02283710770359,0,0,0.00727123786722367,0,0.247839709932709,0.180819240699781,0,0,0,0,0,0,0,0,0.178421168141599,0,0,0.0156930346243513,0,0.0180920781766829,0,0,0,0,0,0,0,0,0,0,0,0,0.00701799332668265,0.0734139854098287,0,0,0,-0.00734558958277194,-0.0114848340483879,0,0,0,0,0,0
X002276.SZ,0,0.201656377666829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0173225982402662,0,0,0,0,0.262310008262681,0,0,0,0,0.3173594264104,0,0.00653197519239771,-0.150632698205522,0,0.00202406231455521,0,0,0,0,0,0,0.154906439150595,0,0.19842336787665,0,0,0,0,0.0680345031311762,0,0,0,0,-0.0139323304823871,0,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0231640216134905,0,0,0,0,0,0,0,0,0,0,0,0,0.012587982191827,0,0,0,0,0,0,0,0,0,0,-0.0359945812524009,0,0,0,-0.092814211042224,0.633279467332765,0,0,0,0,0,0,0,0.0199608101928807,0.0536054335552217,-4.33680868994202e-19,0.0109122558605828,0,0,0,0,0,0
X002456.SZ,0,0,0,0.179298059742049,0,0,0,0,0,0,0,0,0,0,0.0297290125225309,0,0.230673156927323,0,0,0,0,0,-0.0265204392175476,-0.0657354202606043,0,0,0,0,0,0.406241043534708,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.0463674620028898,-0.081584097514049,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0.00614551845592784,0,0,0.0708008696149398,0,0,0,0.00936369672059368,0,0.137802691464249,0,0,0,0,0,0,0,0,0.0937664267929092,0,0,0,0,0,0.091692336506025,0,0,0.169677514082878,0.0162199274615476,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0717221297666513,0,0,0,0,0,0,0,0,0.00519156394362823,0,0,0,0,0,0
X600435.SH,0,0,0,-0.0720126736125952,0,0,0,0,0,0,0,0,0,0.0953681159013466,0,0.191587485100118,0,0,0,0,0,0,0.108776863594498,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0516762819246175,0,0.0320833607745445,0,0,0,0,0,0,0.105127914787358,0.0264433995155993,0,0,0,0,0.151036226334486,0,0,-0.00318938567520567,0.00506996577094836,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.0286192065168274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00112686994810995,0,0,0.0802467941504977,0,0,0.252676663437895,0,0,0.0811847276874228,0,0.0903092502890397,0,0,0.0118890887672177,0.348822063277111,0.0916929592911979,0,0.0665029635237399,0,0,0.0571897350709187,0,0,0.172768987130192,0,0.0301301494272129,0,0,0.00499291672858103,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171932111848096,0,0.175313743164573,0,0.103056663208903,0,0,0,0.057992743214789,0,0.0370293965242203,0,0,0,0,0,0,0.0144195412198968,0,0,0,0,0,0,0,0,0,0.204950371844878,0,0,0,0,0,0.0343354655786839,0,0,0,0,-0.0134313824427108,0,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0,0.214361274108494,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130555517627757,0.0925864508797467,0,0.179683615288045,0,0,0,0,0,0,0.137713397918616,0,0,0,0,0.0096925156696498,0,0,0.0710395617323033,0,0,0,0,0,0.124006715128275,0,0,0,0,-2.16840434497101e-19,0.012590813632738,0,0,0,0,0,0
X000016.SZ,0,0,0,0,0,0,0,-0.212323994506291,0,0,0,0,0,0.0135360871701579,0,0,0,0,0,0,0,0.101311779747988,0,0.203243589528506,0,0.0237859444940039,0,0,0.278080265228703,0,0,0,-0.0335796657261424,0,0,-0.0190727348925708,0,-0.113617665818358,-0.0382673251299254,0,0,0,0,0,0,0,0,0,0,0,0,-0.0179174545980164,-0.023082189850729,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0.0891806756174215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172754631482984,0,0,0,0,0,-0.0598901126676944,0,0,0,0,0,0,0,0.105453730145072,0,0,0,0,0,0,0,0.0511330445292058,0.141866177148116,0,0,0,0,0,0,0,0,-0.00240662924617138,0,0,0,0,0,0,0
X600198.SH,0,0,0,0,0.148375059860585,0,0,0,0,0,0,0,0,0,0.0376665447303274,0,-0.034304750931492,0,0,0,0,0.0682349675590985,0.26158913180029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183404782019844,0,0,0.300059873076754,0,0,0,0,0,0,0.0386913957893507,0.0074294229961174,0,-0.0179113123143647,0,0,0,0,0,0,0
X600166.SH,0,0,0,0,0,0,0,0,0,0,0.0973513659084867,0,0,0.0267334784734038,0,-0.0138447020790606,0,0,0,0.152029242258807,0,0,0,0.130062800318455,0,0,0,0,0,0,-0.0672882670845868,0,0,0.0578805139409215,0,0.154275439427983,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172077888118754,0,-0.0144099704304808,0.013040308887832,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.0451384634076212,0,0,0,0,0,0,0,0,0,0,0,0,0.344007005292162,0,0,0,0,0,0,0.024729889675346,0,0,0,0.0709386221712877,0,0,0,0,0.0793302270321651,0,0,0.280250563086309,0.0483914480899092,0,0,0.188424668030876,0,0,0,0,0,0,0.0110564993172482,0.0196657212573646,0,0,0,0,0,0
X002008.SZ,0,0,0.129287112080776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0980245314582122,0,0.0351047504781334,0,0,0,0.175255743175367,0,0.0301773565199065,0,0,0,0,0.120081112853147,0,0,0,0,0,0,0,0,-0.0277124260723519,0,0.148776183185004,0.119855798206876,0,0,0,-0.00330527373541177,-1.73472347597681e-18,0,0,0,0,0,0
Change_TY3M,0.00896976418104887,0,0,0,0,0,0,0.150695062655463,0,0,0,0,0,0,0.0617030026152988,0,0,-0.0457302029874251,0,0,0.0104751469555423,0,0,0,0,0,0,0,0,0,0.218645203481778,0,-0.00141570296389684,0,0,0,0,0.188922859364744,0,0,0,0,0,-0.152293079911697,-0.0263335168666175,0,-0.000179321624156676,0,0.0323089773133638,0,0,-0.0284192673485257,-0.0309089590565462,-0.123873123820127,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.06897236478545,-0.252862171497789,0,0,0,0,0.170953132753204,0,0,0,0,0,-0.276646070669935,0,0,0,0,0,0,0,0,0,-0.842868246132931,0,0,0,-1.35153692028217,0,0,0,0,0,0.511405027269474,2.01490583424302,0,0,-0.291329119260306,0,-1.33067034169026,0,0,0,0,0,0
TED,0,0,-3.46944695195361e-18,0,0,0,0,0,1.0264060311553,0,0,0,0,0,-0.629769625211612,0,0,-0.670373501444341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.620059711114875,0,0,0,-0.142397352026824,0,0,0,-0.421232231203966,0,-0.0108869833468697,0.117819045248207,-0.630531092574784,0,0,-0.584096372981553,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.158568952863331,0,-0.049672073144815,0,0,-0.154263920657291,0,0,0,0,0,0,-0.134986073901615,0.115773418810758,0,0,0,0,0,0.119383129797714,0,-0.0970181270375279,0,0,0,0,0,0,0,0,-0.0345159040287003,0,0,0,0,0,0,0,0,0,0,-0.153490230960311,0,0.210963365183765,0,0.0103033868174828,0,0,-0.0089549668023359,-0.00784363944163896,0,0,0,0,0,0
MKreturn,-0.0237894692487798,0,0.043855435472589,-0.0392834905350649,0,0,0,0,0,0,0,-0.200914507838815,0,0,-0.156965752625553,0,0,-0.157125281773153,0,0.0659079130923821,0,-0.153031112820954,0,0.0659244187990898,0,0,0,0,0,0,0,0,0,0,0,0.115070447971911,0,0,0,0,0,0,0,0.0395103498486844,0,0,0,0,0,0,-0.0597999646319113,-0.00787737705053034,0.0143913439633567,0,0,0,0,0,0
MKvol,0,0,0,0,-0.000779592702818183,0,0,0,0,0,0,0,0,-0.00221389605362867,2.16840434497101e-19,0,0,-0.000208667407373289,0,0,0,0,0,0,0,-0.00459917892262319,0,0,0,0,0.00441003785769626,-0.00582683941907,0,0,0,0,0,0,0,0,-0.00183216460670181,0,0,-0.00100391670630484,0,0,0,0,0,0,0.0096884571129493,0.00181725975832367,0.00285020652316966,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.00672837279967842,0,0,0,0,0,0,0,0,-0.0111688525572279,0,0,0,-0.00779937683206217,0,0,0,0,0,0,0,0,-0.0143436982169787,0,0,0,0.0114873316317347,0,0,0,0,0,0.00616175979014113,0,-0.0106016509625974,0,-0.0033749329415761,0,0,-0.0080739835221619,0.00360638980449018,0,-0.0148661987329052,0,0,0,0.0239016696716759,0.00446151379608767,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0.0107839666705684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134152990034125,0,0,0,0,0,0,0.0137380218844169,0.00501310622459244,0,0,0,0,0,0.00138365734982131,0,0,-2.16840434497101e-19,-0.00605818880479193,0,-0.000221137909630085,0,0.0153517532904756,0.0016927143069279,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00190479265640448,-0.00126410713275713,0,0,0,0,0,0
