,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X000725.SZ,X002304.SZ,X000063.SZ,X600031.SH,X600690.SH,X000568.SZ,X000338.SZ,X000661.SZ,X600703.SH,X600741.SH,X600809.SH,X002241.SZ,X000596.SZ,X000100.SZ,X300003.SZ,X601877.SH,X002236.SZ,X600183.SH,X300014.SZ,X300124.SZ,X000066.SZ,X000157.SZ,X300142.SZ,X002007.SZ,X002456.SZ,X002371.SZ,X000625.SZ,X300136.SZ,X000977.SZ,X002179.SZ,X002463.SZ,X002008.SZ,X600271.SH,X600584.SH,X002180.SZ,X600177.SH,X000050.SZ,X600066.SH,X002129.SZ,X002049.SZ,X600498.SH,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300014.SZ,0,0,0,0,0,0,0.178495282674819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667953277328558,0.164471630420342,0,0,-0.1152335137733,0,0,0,0,0,0,0,-0.256656465654533,0,0,0.0315674963123131,0.153076743831348,0,0,0,0,0,0,0,-0.143319693260202,-0.451894707347071,0,0,0,0,0.0851335529208866,0.034022886868408,0,0,0,-0.256339033316014,0,0
X300124.SZ,0,0,0,0,0,0,-0.0698194534100364,0,0,0,0,0,0,0,0,0,0,0,-0.114233101618174,0,0,0,0,0,0,0.220550977814754,0,0,0,0,0,0,0.176642951015629,0,0.0691098690320782,0,0,0,0,0,0,0,0,0,0,0,0.123068383958407,0,0,0,0,-0.0142505796201336,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0.11735461224205,0,0,0,0,0,-0.106033606480562,0,0.251244527534841,0,0,0,0,0.204560926410263,0,0,0,0,0,0,0.264300054736217,0,0,0,0,0,0,0.213418752348536,0,0,0,0,0.299443199625881,0,0,0,0,0,0,0,0.0309636326313873,0,0,0,0,-0.0914991661203748,0.0537326360863906,0,0,0,0,0,0
X000157.SZ,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0909684548078106,0,0,0,0,0,0,0,0.046620048760598,0,0.073720968967655,0,0,-0.0347852388591496,0.0130010654544909,0,0,0,0,0.171633654851789,-0.0160460480469868,0,0,-0.037257869802511,0,0,0,0,0,0,0,0,0.13253613007755,0,0,0,0,0.116398571782142,0,0,0,0,0,0,0,0,0
X300142.SZ,0,0,0,3.46944695195361e-18,0,0,0.22589276883533,0,0,0,0,0,0,0.0373044990947378,0,0,-0.0408691368772959,0,0,0.0672509718751797,0,0,0,0,0,0,0.0695747007141727,0,0.0685556094962112,0,0,0,0,0,0.167050271694764,0,0.0228074041047555,0,0,0.112914991244567,0,0,0.00190680165324251,0,0,0,0.0248709402490838,0,0,0,0,0,0.0339000271973492,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214012831485371,0.0107482100850195,-0.16441654511127,0.0407361692567538,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.281530813876159,0,1.73472347597681e-18,0,0,0,0,0,0.133551966485206,0,0,0,0,0,0,0,0,0,0,0,0,-0.026113754360393,-0.00853488962825838,0,0,0,0.00955549955064037,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112393998399734,-4.33680868994202e-19,0,0.420849220286957,0,0,0,0,0,0,0.0278419026396664,0,0.129824122004261,0,0,0,0,0,0.182909802149334,0,0,0,0,0,0,0,0,0,0,0,0,0.204553516767096,0,0,0,-0.116035312661896,0.0806575770257199,0,0,0,0,0,0
X002371.SZ,0,0,0,0.321464235289302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608102950859677,0,0.189242338529783,0,0,0,0,0,0.4418454908294,0,0,0,-0.0201884786742243,0,0,0,0,0,0,0,0,0.0972580882183734,0,0,0,0,0,0.049345330453292,0,0,0,-0.138318490192843,-0.0412756799569945,0,0,0,-0.0651113172081315,0,0
X000625.SZ,0,0,0,0,0,0,-0.086471720036871,0,0,0,0,0,0.218234227812655,0.0515846388618368,0,0,0,0,0,0,0,0,0,0.1398043822912,0,0,0.0550602374605062,0,0,0,0,0,0.0964224352389826,-0.0104580297459393,0,0,0.208643555168523,0,0.0992614372807429,0,0,-0.104474318822223,0,0,0.143820362852118,0,0,0,0,0,0,-0.00893038451419081,-0.0927781963509871,0,0,0,0,0,0
X300136.SZ,0,0,0.107857241185246,0,0,0,0,0.168094672110317,0,0,0,0,0,0,0,0,0,0,0,0.195879715584539,0,0,-0.337323492230488,0,0,1.73472347597681e-18,0,0,0.112893250316581,-0.263268634674457,0.0358213987776671,0,0.236134359934651,0,0,0,0.0941943801126973,0,0,0,0,0.0889914618680505,0,0,0,0,0.102071388230437,0,0,0,0,-0.0436124684146816,0.0046238723806625,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0.245888380301975,0,0,0,0.129201383913573,0,0.257712197136,0.240647495490814,0,0,0,0,0.0728101838274214,0,0,-0.0733140773630799,0.0469437345505853,0,0,0,0.232528649672359,0,0,0,0.272135374558598,0,0,0.114970251107132,0,0,0,0,0,0,0.148068157797861,0,0,0,0,0,0,0,-0.0464607946241244,0,0,0,-0.0293841871448937,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0749452558478912,0,0,0,0,0,0,0.20429975923304,0,0,0,0,0,0,-0.124482589745593,0.0756313301499334,0.170360694673964,0.0142495751639944,0,0.046131603991085,0,0,0,0,0.102475603526854,0.0472729395616354,0,0,0,0,0.144668100904187,0.0936079672787448,0,0,0,0,0,0,-0.185396387778368,0,0,-0.0188058839185371,0,0,0,0,0,0
X002463.SZ,0,0,-0.0893836804004863,0,0,0,0,0,0,0,0,0,0,-0.189719743063009,0,0,0,0,0,0,0,0,0,0,0,0.239926323172096,0.106179970621658,0,0.287996487358787,0,0,0.0405359360691606,0,0,0,0,0,0,0,0,0.112538395052059,0.116672643358849,0.0245603186019117,0,0,0,0.239435519657713,0,0,0,0,0.028897543560227,0.0577051454920866,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0.228258466677501,0,0,0,0,0,0,0,0,0,0.0436980213120046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127216721427131,0,0,0,0.0138883167834585,0,0.142290435398027,0,0,0,0,0,0.0231412765322626,0,0,0.00918705199710655,0,0,0,0,-0.0551462677492936,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00752397444304807,0,0,0,0.048591632683466,0,0,0.116174471380344,0.051994152397565,0,0,0,0,0,0.0702774870176348,0.0148688237012991,0,0,0,0,0.0893669458543973,0,0,0,0,0.183751193811533,0,0.0145854129522773,0.0649680026813184,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277746623764523,0,0,0,0,0,0,0,0,0.0267949994792866,0,0,0,0,0,0,0,0.183049861349674,0,0.003978031218328,0,0.240539620738466,0.0784379309579997,0,0,0,0.43436683093173,0,0,0,0,0.233974813410297,0,0,0,0,-0.0337640148047792,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0.107321010468849,0,0,0,0,0,0,0,0.164781174311361,0.142012020710404,0,0,0,0,0,0,0,0,0,0,0,0.00834930272224195,0,0,0,0.30893840040906,0,0,0.0456134134857991,0,0,0.234501717550682,0,0,0,0,0,0,0.0346213972726409,0,0,0,0,0,-0.12214604172612,0.0309255895131415,0,0,0,0,0,0
X600177.SH,0,0,0.041041226374176,0,0,0,0,0,0,0,0.049880108284541,0,0,0,0.0971937169449753,0,0.0129980244275948,0,0,0,0,0,0,0,0,0,0,0,-0.0328857418629717,0.0516030494586804,-0.113600679592754,0.101841817526543,0.0494195224135882,0.0866524771389888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223014807587825,-0.0369638197732511,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0.0779018440416979,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215307300579929,0,0,0,0,0,0,0,0,0,0,0,0,0.0443646362103093,0,0.0673225432545362,0,0.0887430934799545,-4.33680868994202e-19,0.015828593420038,0,0,0,0,0,0.0395372902052737,0.156058669945029,0,0.177580299470807,0,0.0146496748570675,0.00764828495815613,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11558137238981,0,0,0,0,-0.0737346712235017,-0.0545808883553282,0,0.120664195832934,0,0,0,0,0.00728881464255902,0.0802468440705527,0,0.0408935878746143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10238004780545,0.0560673371280493,0,0,0,0,0,0
X002129.SZ,0,0,0.226034147629274,0,0,0.0719283781278101,-0.126519210140034,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0767780359069064,0,0,0,0,0.025999435221486,0,0,0,0.0335870570289253,0,0,0.238806424418901,0.070928408538491,0,0,0,0.0669889427509472,0,0,0,0,0,0,0.0236956063205605,0.147984618699365,0.199470996340241,0,-0.0163493291418808,0,0,0,0,-0.0412314672284352,0,0
X002049.SZ,0,0,0.0562096247233999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115379801250121,0,0,0.0242502732120883,0,-0.17728770738044,0,0,0.0303545522572923,0,0,0,0,0.148087216770535,0.201308907140876,0,0.397750946041176,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0358120684963345,0.0282669159383613,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0287450413982195,0,0,0,0,0,0,0,0.154203080452816,0,0,-0.0145272148096054,0,0,0.043975445807947,0,0,0,0,0.0155108426671447,0,0,0,0,0.0737869970342946,0,0.0418370821189832,0.0135799714242003,0,0,0,0,0.211127799363764,0,0,0,0,0.0139049344448274,0,0,0,0,-0.00507012507809729,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0.0203540704812533,0,0.102475669281176,0,0,0,0.0573574416922655,0,0,0,0,0,0.0107894472188074,0,0,0,0,0,0,0.00935780649727161,0,0,0,0,0,0,0.0500447084621033,0,-4.33680868994202e-19,0,0,0.00280785149748055,0.0766794987092538,0,0.0929245823322375,0,0,0,0,0,0,0,0.00838496663477349,0,0,0,8.67361737988404e-19,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432411553935511,0.0983781327371278,0,0,0,0,0,0,0,0,0,0,0,0,-0.0087684571301087,0,0.00472322051285126,0,0,0,-0.152649284326294,0,-0.0438261862215023,0,0,0,-0.0317246126566606,0,0,0,0,0,0,0,0,-0.0162770294542861,-0.0738337247095289,0,0,0,-0.0840537951910509,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179594216540271,0,0,0.0484399890889223,0,-0.125950741416877,0,0,0,0,0.374954878608878,0,0,0,0,0,0.0686275203130353,0,0,0,0.196900772591924,0,-0.431075216371279,0,0,0,0.0192679485630203,0,0,0.0651086198918361,0,-0.300585365336848,0,0,0,0,0,0,0,0,-0.200115430326546,0,0
TED,0,0,-0.100834375483239,0,0,0,0,0,0,0,0,0,-0.100319122593349,0,0,0,-0.194608910205465,0,0,-0.0866794904080433,0,0,0,0,0,0.496564165547476,0,0,0.0929687630209188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0743450022725268,0,0,0,0,0,-0.17080069178821,-0.419955613536387,-6.93889390390723e-18,0,0,0,0,-1.33782948518087,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0175649110644549,0,0,0,0,0,0,0,0,0,0,0,0,-0.0546104497190861,0.0168205686636051,-0.0195641015846137,0,-0.0577359102642886,0,0,0.0030397838345043,0,0,0,0.0325229263172917,0,0,0.0590881829335468,0,0,0,0,-0.00277134813422033,0,0,0,0,-0.0353634607231899,-0.0267403677886739,0,0,0,0,0,-0.0429208259139783,-0.0149393193258375,0.0134070047039848,0,0,0,-0.0171258017077921,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00527322379346469,0,-0.0302124718320532,0,-0.0388902299609569,-0.0479497946184484,0,0,0,0,-0.0357479758271403,0,0.0583365572577073,0,0.085321989608897,0,0,0,-0.030502305237794,0,0,0.0782355476592288,0,0,0,0,0,0,0,0,0,-0.026384315193504,0.0324489600913172,0,0,0,0,0,0,0,0,0,0,0,0
MKvol,0,0,0.000121996455279132,0,0,0,0,0,0,0,0,0,0.000463554957973139,0,0,0.00197071216511178,0,0,-0.00041398133545074,0,0,0.00102696578838918,0,0,0,0.000404705883566099,0,0,0,0,0,0,0,0,-0.000753822823454529,2.14336191692157e-05,0,0,0,0,0,-0.00118215489280703,0.000930564358930465,0,0,-0.000688880122274984,0,0,0,0,0,-0.000179202560087608,-0.00427702356975713,0,0,0,0.00457753624287763,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.0256928809593739,0,0,0,0,0,0,0,-0.08053390221816,0,0,0,0,0,-0.0803711076464774,0,0,0,0,0.23331100798117,0,0,0.167707565983981,0,0,0,0,0,0,0,0,0,0.0132136311918525,0,0,0,-0.0874766300243619,0,0,0,-0.0491674578415805,-0.0236651262069446,0,0,0,0.0662033197117886,-0.624967740222625,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101240870079956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00857620592019397,0,0
CarbonVol_Hubei,0,0,0.00116810214686495,0,0,0,0,0,-0.0020265944814434,0,0,0,0,0,0,0,0,0,0,0,0.00147814754064149,0,0,0,0,0,0,0,0,0,0,0,0.00526958734795382,0,0,0,0,0,0,0,0,0,0,-0.00422620858991108,0,0,0,0.00181934974715286,0,0,0,-0.00195073410690426,0.0127423200284369,0,0,0,0.00601175677539662,0,0
