,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X002475.SZ,X600690.SH,X000651.SZ,X003816.SZ,X600104.SH,X300124.SZ,X000625.SZ,X002304.SZ,X000725.SZ,X002371.SZ,X000338.SZ,X000063.SZ,X600031.SH,X000596.SZ,X000100.SZ,X300014.SZ,X600089.SH,X002179.SZ,X600703.SH,X002241.SZ,X000157.SZ,X002129.SZ,X600372.SH,X002236.SZ,X600741.SH,X000661.SZ,X002049.SZ,X000977.SZ,X600584.SH,X601877.SH,X002028.SZ,X600522.SH,X002463.SZ,X600183.SH,X601799.SH,X000800.SZ,X002074.SZ,X600066.SH,X002007.SZ,X600460.SH,X000921.SZ,X002223.SZ,X300142.SZ,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.258157323019961,0.192244203273574,0.0781170943287491,0,0,0,0,0,0.0305465250524377,0,0,0,0,0,0,0,0,0.0229434125413124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156026823676283,0,0,0,0,0,0,0.0415373457355334,0,0,0,-0.0103277225366567,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.447991933536253,0,0.0879853471305823,0,0,-0.0454292289829198,0,-0.007797842557878,0,0,0,0,0,0.0605244895997895,0,0,0.136304588844158,0,-0.0118120460011001,0,0,0,0,0,0,0,0,0,0.0234873173697603,0,0,0,0,0,0,0,0,0,-0.0551208710129263,0,0,0.0495541794810072,0,0,0,0.0419433485957933,-2.16840434497101e-19,-0.00154537139481927,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.148412090041751,-8.67361737988404e-19,0,0,0,0,0,0,0.36719347174829,-0.0352645652292233,0,0,0.102001952247781,0,0.163319152855984,0,0,0,0,0,0,0,0,0,0,0.0280591661228694,0,0,0,0,0,0,-0.042117688493717,0,0,0.0100437344779845,0,0,0,0,0,0.0027076300860211,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,-0.0226660074706151,0,0,0,0,0,0,0,0.182902832722086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352391320147754,0,-0.0278175722682938,0,0,0,0.029195315601885,0.00980852690202827,0,0,0,0,0.163148237739269,0.178490086764077,0,0,0.0679691929816294,0,0,0,-0.0268086954691193,0.00055075959403546,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.42739956602382,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419187553396148,0.0760593934007254,0.0770185007009368,0,0,0,0,0,0.0755978146694338,0,0,0,0,0,0,0,0,0,0,0,-0.161976097186388,0.0413234623677986,-0.0527920007836123,0,0,0,0,0,0,0,0,0,-0.02024900630898,3.46944695195361e-18,0.0650023635125919,0,0,-0.0412202440277834,0,0
X000568.SZ,0.174357694833828,0.875276814577546,0,-0.0186810368883948,0.020490597743755,0,0,0,0,0,0.115002177572738,0,0.0426029962117726,0,0,0,0,0,0,0,0,0,0,-0.159398585604906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,-0.070393156193722,0,0.0556049783977902,0,0,0.0170203654232697,-0.0101768414368016,0,0,0,-0.0144852980467928,0,0
X002475.SZ,0.0870249722566332,0,0,0,0,0,0,0,0,0,0,0,0.0397526175862805,0,0,0,0,0,0.0625034637437504,0,0.0715371363276416,0.0359933082829699,0,0,0,0.211925786656661,0,0,0,0,0,0,0,-0.111846558401386,0,0,0,0.128838762802622,0,0.0910465177966111,0,0,0,0,0,0,0,0,0.0879281481878113,0,0,-0.0657157762187268,0.0209813728104339,0,0,0,0,0,0
X600690.SH,0,0.0521944077598,0,0.0384115909763591,0,0.282765756198766,0,0,0.0815262149805761,0,-0.0269171880690108,0,0,0,0,0,0.0624912778474555,0,0,0,0,0,0,0,0,-0.0423887513448937,0,0,0,0,0,0.0269497087007242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568821548081547,0,0,0,0.0219603936737449,0,0.0263588837401487,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.499979946377468,0,0,0,0,0.00688377532198595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149111041569301,0,0,0,0,0,0.0779979218716306,0.135833846969309,0,0,0,0,0,0.181846666896682,0,0,0,0,0.0336491201087964,-0.0173622061414443,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0350620712783218,0,0,0,0,0,0,0,0,-0.00178284014339565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0341283539485748,0,0,0,0,0.0276976315789532,0,0
X600104.SH,0,0,0,0,0,0.111853512550346,0,0,0,0,0,0.169148478117944,0.0668590145411006,0,-0.0870847141918885,0,0,0,0,0,0,0,0,0,0,0,0.0506326776321769,0,0,0,0,0,0,0,0,0,0,0.0774704997262431,0,0,0,0.00778953093687192,0,-0.0240855841613427,0,0,0.0310197530653562,0,0.0422406510730447,-0.0806617074169269,0,0,0.0236076656396668,0,0,0,0,0,0
X300124.SZ,0,0,0.186107356831903,0,0,0,0,0,0,0,0,0,0.129247339663546,0,0,0,0,0,0,0,0,-0.334329772371171,0,0,0,0.154947556208952,0,0,0,0,0,0,0,0.0314900707538491,0,0,0,0,0,0,0.256709451558745,0,-0.0341406568079306,-0.0211104371432622,0,0,-0.0877161909573453,0,0.141109640200691,0,-0.0339979606959058,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,3.46944695195361e-18,0.180934347745373,0,0,0,0,0,0.0453171111964391,0,0,0,0,0.299826397485926,0,0,0,0,0.14981120954652,0,0.0139111376324117,0,0,0,0.162485627383763,0,0,0,-0.137821915243819,0,0,0,0,0,0,0,0,0,0.102038830214259,0,0,0,-0.291291224223106,0,0,0,0.242191775506874,0,0,-0.00824948862056555,0.180271719714083,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.302316358474238,0,0,0,0,0,0,0.0739527133335804,0,0,0,0,0,0,0,0,0.027598170007142,0,0,0,0.00781821440421676,0,0.172080600005879,0,0,0,0,0.0581784087761822,0.0379648370913094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00459622695350353,0,0,0,-0.073161147183619,0,0
X000725.SZ,-0.260611644821182,0,0,0,0,0,0,0,0,0,0,-0.10642403492713,0,0,0,0,0,0,0,0,0.718718480363169,0,0,0.160950180816759,0,0,0.161470596684402,-0.11486839175496,0,0.145641836415134,0,0,0,0.0438496137463649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290256147409236,0,0,-0.010936406747684,0.00828929112057413,0.0335894394933538,0,0,-0.0471210505430921,0,0
X002371.SZ,0,0,0,0,0,0,0.122465543753205,0,0,0,0,0,0.0783892355006735,0,0,0,0,0.208261746323104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235288336688397,0,0.0531084632317686,0,-0.014374309960636,0,-0.0304713240892222,0,0,0,0,-0.0627999326236817,0,0,0,0,0,0,0,0.0364765684298496,-0.00796705090121839,0,0,0,0,0,0
X000338.SZ,0,0,0,0.163698230067474,0,0,0,0.260186350109003,0,0,0,0,0.347737292240991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.201321466602941,0,0,0,-0.0651191354893762,0,0,0,0,0,0,0,0,0.00724301896298388,-0.0517647378189018,0,0,0,0,0.0297305734127546,0,0.143410369234098,-1.35525271560688e-20,0.0409966670349301,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13603163327206,0,0.124938429236785,0,0,0,0,0,0.433959216126051,0,-0.11027737229134,0.24084187354988,-6.93889390390723e-18,0,0,0,0.0139656373613655,0,0,0,0.0821632921438194,-6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.0589449589999237,0,0,0,0,0.111827071756101,0,0
X600031.SH,0,0.0541160794773534,0,-0.127352337977161,0,0,0.111065625857659,0,0,0,0,0,0,0.0605379273776118,0,0,0,0,0,0,0,0.075659615546267,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0754032261342048,0,0,0,0.0529718408746301,0,0,-0.0321523372365292,0.205442339556179,0,0,0,0,0,0,0,0,0,-0.0335616047272652,0.04914088925602,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.295053058491507,0.253062299376271,0,0,0,0,0,0,0.0431221103756355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0413101875088459,0,0.219589741641769,0,0,0.313950813359952,0,0,-0.124606455540218,0,0.0291531856604822,0,0.00916547929021688,0,0,0,-0.0982604126084734,0,0,0,0,0.0605850998708495,0.0119064713535323,-0.00795436654691201,0,0,0,0,0,0
X000100.SZ,0,0,-0.00320292082159007,0,0,0,0,0,0,0,0,0,0.168029800070973,0,0.615484587702676,0,0,0,0,0,0,0,0,0,0,0,0,0.0284989948847819,0,0,0,0,0,0,0,0,0,0.0222401956235635,0.0160328237303254,0,-0.186138690082093,-0.0333145906765756,0,0,0.00426701343836813,0,0,0,0.00327891083130984,0.130338718419025,0,0,0.0202953632514041,0,0,0,0,0,0
X300014.SZ,0.0659528328569084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135341806762991,0,0.220538045420121,0.08832758004854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151522691236314,0.0300204467782103,0,0,0,0,0.152831606567971,0,0,-0.0034881558022018,-4.33680868994202e-19,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,-0.100163644400135,0,0,0,0,0.0517616527639828,0,0,0,0,0,0.201089798592803,0,0,0,0,0,0,0,0,0,0.0544804601313365,0,-0.0430547388772146,0,0,0,-1.0842021724855e-19,0,0.399628283827336,0,0,0,0,0,0,0,0,0,0.0474107138680621,0.109831174847094,0,0,0,0,-0.00367087774447351,0,0,0,0,0.0862887684022227,0,0
X002179.SZ,0,0,0,0,-0.345510779284117,0,0,-0.0772788155120799,0,0,0,0,0.215098235710508,0,0,0,0,0,0,0,0,0.074214418206238,0,0,0,0,0.125167580963326,0,0,0,-0.430017608317206,0,0,-0.0540911203456038,0,0,0,0,-0.214075794008199,0,0.360244021974211,0,0,0,0,0,0,0,0,0,0,-0.0128300589187129,3.46944695195361e-18,0,0,0,-0.142713847435053,0,0
X600703.SH,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0046831185558142,0,0,0.00366016803551999,0,0.031558552840023,0,0,0.0501815266912858,0,0,0,0,0.159756241536252,0,0.131319864674202,0,0.0536335703502307,0,0,0,0.0960030149243218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276617232359464,0,-0.135584392748189,-0.0391337887624206,0.0372388219817434,0,0,0,0.227137474383163,0,0
