,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X600031.SH,X000063.SZ,X600276.SH,X600690.SH,X600372.SH,X000338.SZ,X000157.SZ,X600741.SH,X002241.SZ,X600089.SH,X000100.SZ,X600703.SH,X600118.SH,X601877.SH,X000623.SZ,X000559.SZ,X000581.SZ,X000568.SZ,X002236.SZ,X000550.SZ,X600066.SH,X600271.SH,X000050.SZ,X002475.SZ,X600177.SH,X002294.SZ,X300124.SZ,X600839.SH,X000869.SZ,X000800.SZ,X002456.SZ,X002129.SZ,X002465.SZ,X000400.SZ,X002007.SZ,X002292.SZ,X300003.SZ,X600435.SH,X600252.SH,X002038.SZ,X300146.SZ,X600809.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.17154161934458,0,0,0.121001904392517,0,0,0,0,0,0,0.268202403104733,0,0,0,0,0,0,0,0,0,0,0,0,0.192351726848534,0,0,0,0.03517601879411,0,0,0.0478733377483162,0,0,0,0,0.00786251692642247,0,0,0,0,0,0,0,0,0,0,-0.0122887266662285,0,0,0,0,0,0,0
X600519.SH,0,0,0.0833878606298093,0,0,0,0.17044122079967,0.25871304649842,0,0,0,0.133247103826769,0,0,0,0.117466804788914,0,0,0,0.0165376876309433,0.0398824874532942,0,0,0,0,0,0,0,0,0,0,0,0.0469949518427726,0,0,0,0,0,0,0,0,0.0321214571024695,0,0,0,0,0,0,0,0,0,0.00932770290618617,-0.055445888861108,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0.0180708766476811,0,0,0,0,0,0,0,0,0,0,0,0,0.478560677701083,0,0.0428884058164036,0,0,0,0,0,0,0,0,0.221746242724996,-0.100221732550594,0,0.33162216196692,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,-0.0144419207373875,-0.00823297038402393,0,0,0,-0.0429505543111887,0,0
X000651.SZ,0.0957097399018248,0,0.167275470338919,0,0,0,0,0,0,0,0,0.129637476200553,0,0.134096681184155,0,0,0.331289378062679,0,0,0,0,0.17462127041389,0.0615318876823107,0,0,0,0,0,0,0,0,0,0.0164088481532467,0,0,0,0,0,0,0,0,0,0.040269980107599,0,0,0,0,0.035136239495443,0,0,0,-0.0131027030705505,0,0,0,0,0,0,0
X002415.SZ,0.0363821022608732,0,0,0.0524879405645051,0,0.0338562679291593,0,0,0,0,0,0,0,0,0,0,0,0.158733192395038,0,0,0,0,0,8.67361737988404e-19,0,0,0.244160516382344,0,0,0,0.0270985155055114,0,0,0,0,0,0.211822120797116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0550226291753925,-8.67361737988404e-19,0,0,0,0,0,0
X000625.SZ,0.317435754457923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687472300572842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156620522907803,0,0,0,0,0,0,0,0,0,0,-0.0228282254773293,0,0,0,0,0,0,0
X000858.SZ,0,0.0253422476055541,0,0.00342967360233797,0,0,0,0.0351233604715675,0,0,0,0.092156635518789,0,0,0,0.129726778435526,0,0,0.0487483238608517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303897127633468,0.127903752068467,0,-0.000413724681345012,0.0246212300798153,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147887783531603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167619768190614,0,0.290510898332201,0,0.00837413456584417,0.0229781086376953,0,0,0,0,0,0
X600031.SH,0.171765687800358,0,0,0,0,0,0,0,0,0,0,0.13391987928629,0,0,0.110872869739211,0,0,0,0,0,0,0,0.121226217989811,0,0,0,0,0,0.185770324661519,0,0,0,0,0.0220098240362381,0,0,0,0,0,0,0,0,0,0.0448516716846361,0,0,0,0,0,0,0,0.00613065552031443,-0.0286855376217071,0,0,0,0,0,0
X000063.SZ,0.221831845669972,0,0,0,0,0,0,0,0.0517408415888717,0,0,0,0,0,0,0,0,0,0,0.192748429754853,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0911546704436628,0,0,0,0,0,0,0,0,0,0.048854994006165,0,0.00446304159383043,0,0,0,0,0,0,-0.00164834882371435,0.00728414112386676,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0694382498752678,0,0,0,0,0,0,0,0,0.0229753451823903,-0.0665161186333909,0.00624059231988389,0,0,0,0,0,0,0,0,0,0,0,0,0.127324578306147,0,0,0.190377060342863,0,0,0.12157453875861,0,0.0515576730954835,0,0,0,0,0,0,0.00986715071748482,0.0601785466210928,0,0,0,-0.15258841727431,0,0
X600690.SH,0.0140771285460423,0.161379876966611,0,0,0,0,0,0.0446591062427529,0.0723383226935665,0,0,0,0,0,0,0.0908559860356879,0,0.182384615967251,0.290969803429294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.040902387725898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186084653318964,0,0.00455365125591321,0.0844405913426569,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0.0817529954466065,0,0,0,0,0,0,0,0,0,0.260501987807592,0,0,0,0,0,0,0.219408686570643,0,0,0,0,0,0,0,0,0,0,-0.0310360398739425,0.062465424774624,0,-0.209504987015987,0,0,0.235707767968141,0,0,-0.00637318032936625,0,0,0.153027627624038,0,0,0,0.114066569701241,0,-0.0152102753231908,0.0185329969731648,0,0,0,0,0,0
X000338.SZ,0,0,0,0.117675397663838,0,0,0,0,0,0,0,0.118362556228928,0,0,0,0,0,0,0,0,0,0,0,-0.0295535729962056,0,0.0569103392294916,0,0,0,0,0,0,0,0.0430020883515166,0,0.0709284070910237,0,0,0,0,0,0,0,0,-0.0643343178566058,-0.11429976509903,0,0,-0.0393131874714374,0,0,0.00126694301882763,-0.0252533590148074,0,0,0,-0.0308171465302685,0,0
X000157.SZ,0,0,0,0.135417923978367,0,0,0,0,0.0374369920377384,0,0,0,0,0,0,0.0444017207523561,0,0,0.00023179716736894,0,0,0,0,0,0,0,0.0498098960328978,0,0,0.150576068561273,0,0,0,0,0,0.0777761568196651,0,0,0.00818302118937515,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.00997550838251814,0,0,0,0,0,0
X600741.SH,0.111024626122531,0,0,0,0,0,0,0,0,0,0,0.0522044056783846,0,0,0.0941370219436292,0,0,0.189321153084946,0,0,0,0,0.0802559516581236,0.0869556609321972,0,0,0,0.0308224160379615,0,0,0.0202706785683881,0,0.0175355001940653,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952662505492561,0,0,0,0,-0.00816730914475312,-0.00137997319094821,0,0,0,-0.0555675567923742,0,0
X002241.SZ,0,0,0,0.0367262793327328,0.0587701582990857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104769223853507,0,0,0,0,0,0,0.0596018295647806,0.0868044415958016,0.0270160299396868,0,0,0,0.0668271567020435,0,0,0.112881224784694,0,0,0,0,0.0775697584974942,0,0,0,0,0,-0.0116172486258673,0,0,-0.0394959841797286,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211771625051971,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.179278589673912,0,0,0,0,0,0,0,0,0,0,0,0.0760719323569971,0.0430281755344723,0,0,0,0,0,0,0,0,0,0.0832622755387566,0,-0.00190469746810746,-0.0240454873599977,0,0,0,0,0,0
X000100.SZ,0,0,0.184704818931734,0,0,0,0,0,0.0604654560964199,0,0,0,0,0.121353698562318,0,0,0,0,0,0,0,0,0.0116945353646723,0.166434749058552,0,0,0,0,0.114635924223215,0,0,0,0,0,0.0929637213982946,0,0,0,0,0,0.0730510860716354,0,0,0.0821477145199917,-0.00837436438860171,0,0,0,0,0,0,0.0282015738045241,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0972416140714266,0,0,0,0,0,0.023762042806375,0.00191511317143559,0.0173072820619151,0,0,0,0.0307684515160466,0,0,0,0,0,0.0711320995318978,0.0615624563444206,0,0,0,0,0.0941552134672854,0,0,0.0669316593742817,0.0724254148670085,0,0,0,0,0,0,0,3.14794158259529e-05,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.25414416654572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193180428134867,0,0,0,0,0,0,0,0,0,0.0754478086611754,0.0471572182733025,0,0,0.270283793694575,0,0.192917463780849,0,0,0,0.015700316652758,0,0.00525702168853778,-0.00393328439408603,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.127905297657524,0,0,-0.136664261754683,-0.130231707355838,0,0,0,0,0,0,0,0.0851644969593603,0,0,0,0,0,0,0.030882875237532,0,0,0,0,0,0.0357724387323741,0,0.042551322181544,0.134643275904878,0,0,0,0,-0.178417966566327,0.0174887474705442,0.0812995270690018,0,0,0,0.0242092869128081,0.0538570705114415,0,0,0,0,0,0,0,-0.0146966386209561,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0.080915167070183,0,0,0,0,0,0,0,-0.355010944131497,0,0,0,0,0,0,-0.225797324495605,0,0,0,0,0,0.111624720089384,0,0.175561462067935,0.616260628913311,0,0,0,0,0.0715304244607982,0,0,0,0,0.125796748824532,0,0.000567734542612422,0.107681716529317,0.143207064657545,0,0,0,0,0.0183370692642772,-0.0275135655802517,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.182289769175953,0,0,0,0,0,0.0294205186389682,0.310712663758608,0,0,0.00228744959264083,0,0,0,0.0695716528874498,0,0,0,0,0,0,0,0,0,0.0221941441350951,0,0,0,0,0,0.13862410360465,0,0,0,0,0,0.190700534730675,0,0,0,0,0,0,0,0,0,0
X000581.SZ,0,0.0660449786849572,0,0,0,0,0,0,0.0775543774507128,0,0,0,0,0,0,0,0,0,-0.0628726349648688,0,0,0,-0.0205073123696142,0.176158955075534,0,0,0,0,0,0,0,0,0,0.188909897363652,0,-0.0389114376126284,0,0,0,0,0,0.0610274718132829,0,0.0366426234999227,0.00541267345813653,0,0.0850653580827074,0,0,0.169372933919629,0,0,-0.0569336454107902,0,0,0,-0.0164134714244959,0,0
X000568.SZ,0,0,3.46944695195361e-18,0.0357277469842089,0,0,0.0432664424624577,0,0,0,0,0,0,0.0122335849989647,0,0,0,0,0.0292200155499831,0,0.16703629015727,0,0,0,0,0,0,0,0,0.151579306701244,0,0,0.113685803046087,0,0.0328346472450886,0,0,0,0,0,0,0,0,0,-0.0568499076188433,0,0,0,0,0.166908284955544,0,-0.00154104525124312,0.0411936838047492,0,0,0,0,0,0
X002236.SZ,0,0,-0.0835476747663939,0,0.138779286529148,0,0,0,0,0,0,0,0,0,0,0.0121157506208725,0,0.104490840748031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0825849080942048,0,0,0,0.280218245046405,0.0355756204231336,0,0,0.0324424243134037,0.135064582449036,0.0349938530679406,-0.0100858263318508,0,0,0,0.0488892535745885,0,0,-0.0378575727472287,0,0,0,0,0,0
