,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X002304.SZ,X600276.SH,X600690.SH,X002475.SZ,X300014.SZ,X300124.SZ,X000651.SZ,X600104.SH,X000596.SZ,X600031.SH,X003816.SZ,X000725.SZ,X000625.SZ,X002371.SZ,X002129.SZ,X000063.SZ,X002049.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X002180.SZ,X000661.SZ,X300142.SZ,X002241.SZ,X601877.SH,X000733.SZ,X002074.SZ,X600741.SH,X000100.SZ,X600702.SH,X600460.SH,X600522.SH,X000157.SZ,X000799.SZ,X600584.SH,X300003.SZ,X600884.SH,X002007.SZ,X000800.SZ,X300146.SZ,X601799.SH,X600779.SH,X002414.SZ,X002236.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.110042557647966,0.272282493965269,0,0.11767824066086,0,0,0,0,0.0946345200041476,0,0,0,0,0,0,0,0,0,0,0,-0.145665636827361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0896063648779667,0,0,0,0,0,0,0,0.0118384768702736,0,0,0,-0.0233350427666133,0.016619630171017,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.620433086962666,0,0,0,0,-0.0962445613735849,0,0.100489036461862,0,0,0.00599161130583208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0582680651814872,0,0,0,0,0,-0.0145262215059259,0,0,0,0.0428379849185226,0,0,0.0104053682006269,0,0,0,0,0,0,-0.00794953638327935,-0.0175471296847039,0,0,0,0,0,0
X600809.SH,0.352782488460247,0,0,0,0.371736389596857,0,0,0,0,0.0112358514533694,0,0,0,0,0,0,0,0,0,0,0,-0.0907088011860061,0,0,0,0,0,0,0,0,0,-0.0717601640413272,0,0,0,0.0133603327434092,-0.035176803055749,0,0,0.106619327329996,0,0,0,0,-0.0307929113497329,0,0,0.150245786715448,0,0,0,0.00939827494322724,0,0,0,0,0,0,0
X002415.SZ,0,0.0288836638428945,0,0,0.0289447134086188,0,0,0.0421002930561239,0,0,0,0,0,0,0,0,0,0.0632467491182899,0,0,0,0,0,0,0.0439422966121827,0,0,0.0137579742223507,0,0.188091451684221,0,0,0,0,0,0,0,0,0,0.0219723708823037,0,0,0,0.171613957864127,0,0.0577129635533607,0,0,0,0.0690921991464157,0,-0.0063021239486337,0.00540281184261272,0,0,0,0,0,0
X000568.SZ,0.339282400567555,0.244711536759981,0.596994769754128,0,0,0,0,0.0360573065096997,0,-0.00969872181641118,0,0,0,0.00176562255180184,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114986715549731,0,0,0.0460648051685915,0,0,0,0,0,0,0.106020750720715,0,0,0,-0.196198148475119,0,0,0.0185078489037462,0,0,0,0,0,0,-0.0107223859565797,0.0463840967966097,0,0,0,0,0,0
X002304.SZ,0.0265132892794686,0,0.0323662059862458,0.0287521633122486,0.403712294868523,0,0,0,0.163814416045924,0,0,0,0,0,0,0,0,0.0292627809437035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0238529314983761,0,0,0,0,0,0,0,0,0.0260916457843762,0,0,0,0,-0.0168136188494844,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172129192353493,0,0,0,0,0,0.172514228563018,0,0,-0.177504789433488,0.0122216395117654,0,0.116271813973751,0,0,0.0496089852039307,-0.199957775371693,0,0,0,0,0,0,0,0,0,0.109940860424063,0,1.0842021724855e-19,0,0.013698556177824,-0.00233066866173204,0,0,0,0,0,0
X600690.SH,0.178027012381857,0,0,0,0.239561516873728,0,0,0,0,-0.0635377324016607,0,0.193897790988564,0,0,0.0471845058191789,0,0,0,0,0.0770160481921327,0,0,0,0,0,0,-0.0205702705386734,0,0.0329195088993712,0,0,0,0,0,0,0,0,0.0193365682358898,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000472174628151003,-0.0324561432482699,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0.0279618749103554,0,0,0.156859699573718,0,0,0,0,0,0,0,0,0.0405876438710206,0,0,0,0,0,0,0,0,0,0,0.212617639133407,0.0745892199815983,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255246010281092,0,0.0440122376734997,0,0.110511733983688,0,0,-0.000625558769665155,-0.0026954843722158,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,-0.0486540277998232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.144712584665605,0,0,0,0.0914447324460873,0,0,0,0,0,0,0.5488233407442,0,0,0.0173128749491844,0,0.223420512055792,0,0,0,0,0,0,0,-0.200129506670876,0,0,0.243811803111146,0,0,-0.0196244919196819,0.0601651561072703,0,0,0,0,0,0
