,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X002304.SZ,X000568.SZ,X600031.SH,X600809.SH,X000725.SZ,X000063.SZ,X600690.SH,X003816.SZ,X002241.SZ,X000661.SZ,X000338.SZ,X300124.SZ,X000596.SZ,X600703.SH,X300014.SZ,X002007.SZ,X600741.SH,X000625.SZ,X000100.SZ,X002371.SZ,X300142.SZ,X002129.SZ,X601877.SH,X002049.SZ,X000157.SZ,X002236.SZ,X002179.SZ,X300003.SZ,X600584.SH,X000800.SZ,X002414.SZ,X600183.SH,X300136.SZ,X000066.SZ,X000977.SZ,X601799.SH,X002456.SZ,X600118.SH,X002185.SZ,X600066.SH,X002008.SZ,X000050.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0422999201377724,0.0953369458500247,0,0.0333246805387427,0,0,0,0.246163053718102,0,0.158764287180472,0,0,0,0,0,0,0,0,0,0.0104305481751976,0,0,0,0,0.0759813540329774,0,0,0,0,0,0,0.03322870822893,0.0195010863585361,0,0,0,0.0124789160609497,0,0,0,0,0.0507728587136476,0,0,0,0,0,0,0,0,0,0.00451645925138388,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.17995127615429,0,0,0.347461388623663,0,0,0,0,0.0768951004279818,-3.46944695195361e-18,0,0.0573479815929695,0.0752119972588606,0,0,0,0,0,0,0,-0.0116310005401892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295977717108204,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.0439665842845081,0,0,0.0190994625026444,0.0148421423491644,0,0.142330924024956,0,0,0,0,0,0,-0.0729827248722657,0,0,0.0512907547711744,0,0.0251431478976679,0,0,0,0,0,0,0,0,0,0.179985319436173,0,0,0,0,0,0,0.0718890130328761,0,0,0,0,0,0,0,0,0,0,0,0,-0.0230161935814117,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333728843050417,0,0,0,0,0,0,0,0,0,0.108933745040088,-2.16840434497101e-19,0,0.00907972739364512,0,0,0,0,0,0,0.0638182099901495,0,0,0,0,0,0,0.0461043121156036,0,0,0,0,0.115940547627931,0.137982686984467,0,0,0,-0.0111782216548698,0,0,0,0,0,0
X002415.SZ,0,0,0,0.172702264511362,0,0,0,0.0290532978553116,0,0,0.00276425255127627,0,0,0.0506120861379907,0,0,0,-0.0358782727494864,-0.00544635592223228,0,0,0,0,-0.0165952782030876,0,0,0,0,0,0,0.0835900539962936,0,0.181661855874191,0,0,0,0,0,0,0.0671378781857336,0,0,0,0,0,-0.0694214186345497,0,0,0,0,0,0,-0.0184717069949172,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00921762679908044,0,0,0,0,0,0,0.032933319155194,0,0.0514640217407593,0,0,0,0,0,0.0182113413215516,0.0434710828764495,0.0312633300844852,0,0.0286662278973388,0,0,0,0,0,0,0,0.0107059069061478,0,0.216873799162319,0,-0.0777543696134528,0,-0.0222455618953232,-0.0345332277824409,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.136287849973517,0,0,0,0,0,-0.0277750075714451,0,0.136405385032029,0,0,0.056991811281946,0,0,0.102630739378243,0,0,0.00210785428203064,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881963969341401,0,0,0,0,0,0.0881733407945583,0,0,0.0265791288975394,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0.15284270096992,0,0,0.0436564193088461,0,0,0,0.335773078274327,0,0.00960097690830906,0,0,0,0,0,0,0,0,0,0,0.132627999519379,-0.0867000435754099,0,-0.0108910986847129,0,0,0,0,0,0,0,0.022422433835651,0.0884733328491636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0850436043301026,0,-0.011647285276549,0,0,0,0,0,0,0
X000568.SZ,0,0.0293639502408484,0,0,0,0,0,0.532798846712264,0,0,0,0,0,0,0,0.144473411530343,0,0,0,0.106792664265424,0,1.38777878078145e-17,0.0259116042980043,-0.0493210176475092,-0.185420080121779,0,0,0,0,0,0,0,-0.119629875706191,0,0,0,0,0,0.179159771050923,0,0,0,0,0,0,0,0,0,0,0,0,0.0124420452302104,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107566728595818,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463799526942377,0,0,0,0,0,0,0,0.00715868554844231,-0.0578335861522121,0,0.0745556697229278,0,0,0,0,-0.0240649795143782,0,0,0,0.0831525103882214,-0.00934404667687474,0,0,0,0,0,0
X600809.SH,0.0741174561409442,0.16972984257704,0.126941386275772,0,0,0,0,0,0.259155600683008,0,0,0,0,0,0,0,0,-0.0599781707929244,0,0,0,0,0.131834517802872,0,0,0,0,0.0174466017795721,0,0,-0.0651947840681826,0,0.0763706085675109,0,0,0,0,0,-0.07716439591831,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375407375108947,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,-0.0488806066548374,0,0,0,0,0,-0.0134943934052665,0,0,-0.0460072762785531,0,0.1099969244578,-0.0627595950101942,0,-0.0157956861127351,0.511213209329071,0,0,0.0668973027338161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361595825142052,0,0,0,0.0211134020846447,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.268564333655327,0,0.00871580359495815,0,0,0,0,0,-0.155549265211255,1.73472347597681e-18,0,0.107625109578303,0,-0.00181388759171175,0.146990475317895,0,0,0,0,0,0,0,0,0,0,0,-0.113855196412581,0,0,0,0.0323358173481411,-0.0595023303251385,0,0.0739125060994261,0.0596091813804039,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.0679445093837878,0,0,0,0,0,0,0,0,0,0,0,0.0405858682893705,0,0,0,0.198750622152249,0,0,0,0.119271436541229,0.0232753380186645,-0.078081434278339,0,0.0351682200363478,0.0462455324684673,0,0,0,0.0382060795849389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0758126584747457,0,0,0,-0.0236535258358774,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0.0140845378748457,0,0,0,0,0,0.0331819705819619,0.0574668243075987,0,0,0,0,0,0,-0.00765104913113123,0,0,0,0,0,0,0,-0.0326793714275517,0,0,0,0,0,-0.0157924669317784,0,0,0,0,0,0,0.0735888338343008,0,0,0,0.139264801409591,0,0,0.0229268790741948,0,0.0335357148303587,0,0,-0.00189553579030645,0,0,0,0,0,0
X002241.SZ,0,0,0,0.308245706879642,0,0,0,0,0.0313673499142163,0,0,0,0,0,0,0,0,0,0,0.025679687377988,0.192605459190621,0.136225704814094,0.213645699862074,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0543408984461242,0.0692319737841657,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0.413066832329458,0,0,0,0,0,0,0,0,0,0.375455787904263,-0.224753198232049,-0.347467785328293,0,0,0,1.73472347597681e-18,0.0494538397000884,0.387303385135389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,-0.0556705494849837,2.16840434497101e-19,0,0,0.21246717634625,0,0,0,0,0,0.016578154002427,0,0,0.0581169623174855,0,-4.33680868994202e-19,0,0,0,0,8.67361737988404e-19,0,-0.00242543154499919,0,0,-0.00228434126820872,0,0,0,-0.0211395655064375,0,0.193933092592465,0,0,0,0,0,0,0,-0.0553691244280839,0,0.0777107014031367,0.0649217222489285,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,-0.0271078331622267,0,0,0,0,0,0.131076202218455,0,0,0,0.169249654119564,0,0.0173200529758688,0,0,0,0,0,-0.0592973714900563,0.103024286977081,0,0,0,0.0793714307305253,0,0.0733962926622781,0.0881717843424202,0,0,0,0,0,0,0,0,0.210149748221947,0,0.102746193469846,0,0.0113357885451753,0,0,0,0,-0.0396013184143448,0,0,0,0,0,0,0
X000596.SZ,0,0.107065211506186,0,0,0,0,0,0,0.666035439834889,0,0,0,0,0,0,0,0,0,0.257907867674806,0,0,0,0,0,0,-0.0294128754541491,0,0.061156689826909,0,0,0,0,0,0,0,0,0,-0.0903204713472519,0,0,0,0,0,0.0129500515763204,0,0,0,0,0,0,0,0,0.0186431534959188,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212719549711114,0.094907875101604,0,0.107858395136538,0,0.0610532670577502,0,0.1651996061073,0,0,0,0,0,0,0,0,0,0,0.0106374577874777,0.146967027848757,0,0,0,0,0,0,0,0.0606552906584433,0,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0.188062955920402,0,0,0.213883102369164,0.0947636101545878,0,0.062226515976672,0,0.101754743056811,0,0,0,0,-0.0180743720178605,0,0,0,0,0,0.0822917594117384,0.00380769942038458,0.278537770261268,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00622399688018643,0,0,0,0.0684619531297998,0,0,0,0,-0.0219839093092082,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0.207312248265657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387872590912072,0,0.228282926083113,0,0,0,0,0.173742488428163,0,0.179484209206231,0,0,0.238206853796142,0,0,-0.0196332155648138,0,0.237715459591298,0,0,0,0,0.093387881685142,0,0.00629146304447663,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,-0.0430920342649877,0,0,0.06626146505098,0,0,0,0,0,0,0,0,2.16840434497101e-19,-0.0169313194785044,0,0,0.226855261334263,0.0559855044356724,0,0,0,0.0110361435807824,0,0,0.0762976819253484,0,0,0,0,0,0,0,0.124779631026193,0,0,0,0,0,0.00307647428150764,0,0,0.132325012690419,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0.0308449205697301,0,0,0.362015381318149,-0.00342662761764334,0,0,0,0,0,-0.0556568743915944,0,0.16547954341565,0,0,0,0,0,2.16840434497101e-19,0,0.201869722479314,0,0,0,0,0,0.157126493504864,-0.0176893535290185,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.090264888723328,0,0,0,0,0,0.0988923122097154,-0.0608916096643486,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0725629418580488,0,0,0,0,0,0,0,0.384868596815495,0,0,0,0,0.0262842187852463,0,0,0.107001107103795,0.0751078102611717,0,0,0,0,0,0,0,0,0,0.0971408223801515,0.112044384909405,0,0,0,0,0,0,0.00990128179106924,0,0,0,0,0,0,0,0,0.257463365509213,0,0,0,-1.73472347597681e-18,-0.00430604449331943,0,0,0,0,0,0
