,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600276.SH,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X600104.SH,X300014.SZ,X000596.SZ,X000725.SZ,X600031.SH,X003816.SZ,X002129.SZ,X000625.SZ,X000063.SZ,X002371.SZ,X002049.SZ,X000338.SZ,X600703.SH,X002179.SZ,X000661.SZ,X600089.SH,X002180.SZ,X601877.SH,X000100.SZ,X300142.SZ,X002241.SZ,X600702.SH,X000733.SZ,X600522.SH,X600741.SH,X002074.SZ,X000157.SZ,X000799.SZ,X600460.SH,X600584.SH,X300003.SZ,X600779.SH,X600884.SH,X002007.SZ,X300146.SZ,X002294.SZ,X600487.SH,X601799.SH,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.309592224565855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232470394608704,0,0,0,0,0,0,0,0,0,0.0270545465582525,0.104971600944286,-0.0727827469829541,0,0,0,0,0.114361392716153,0,0,0,0.0952021799656199,0,0,0,0,0,0,0,0,-0.0240643739241044,0.030207222166546,0,0,0,0,0,0
X000858.SZ,0,0,0.214741390999012,0.326406609366093,0,0.0386429714252779,0,0,0,0,0,0,0,0.0255848660014886,0,0.191583990043754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0563490009737613,0,-0.00640119439472423,0.0097884876241956,0,0,0,0,0,0
X600809.SH,0.324466154990206,0,0,0.495393991791116,0,0,0,0,0,0,0,0,0.00822716219239475,0,0,0,0,0,-0.0481282929958998,0,0,-0.078618291098592,0,0,0,0,0,0,0,0,0,-0.00387585757190059,0.0574697139462595,-0.0692087161317674,0,0,0,0,0,0,0,0,0.0526145988899837,0,0,0,0,-0.0681224178912296,0,0,0,-0.0024217811489254,0.00765503258802411,0,0,0,0,0,0
X000568.SZ,0.16935461343489,0.400272504345807,0.491728939061377,0,0,0,0,0,0,0,0,0,0,0.0273644286917057,0,0,0,0,0,0,0,0,0,0,0,0.184814528266395,0,0,0,0,0,0,0,0,0.0796497079091361,0,0,0,0.0750903346701183,0,-0.0303264568772022,0,0,0,-0.0609251954331267,0,0,0,0,-0.0272259018775005,0,-0.0122114842435923,0.0087875058958093,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0336011252099116,0,0,0,0,0,0.131975763283075,0,0,-0.00864289098509929,0,0.18905030543977,0,0,0,0,0,0,0,0.039524381776969,0,0,-0.0258299832408524,0,0,0,0.060585943683219,0,0,0,0,0,0.0765135508483123,6.93889390390723e-18,0,-0.00526047782374034,0,0,0,-0.0221726707687663,-0.00626549159189407,0,0,0,0,0,0
X002304.SZ,0,0,0,0.343183244281843,0,0,0,0.121673628327144,0,0,0,0,0,0.0348088580438877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0420463411042569,0.0644081826398501,0,-0.0208270222763788,0,0,0,0,0,0,0,0.0811691407527488,0,0,0.129334838093422,0,0,0,0,0,-1.0842021724855e-19,0.0153048222177268,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26937379260329,0,0,-0.228107320562698,0,0,0.0367428594363497,0,0,-0.102977402615986,0.110881858529325,0,0,0,0.0376914332103308,0,0,0,0,0,0,0,0,0,0.106319116050137,-0.0706364362257737,-0.00449546629729182,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.000126458605397232,0,0.114146412163635,0,0,0.0408858309935935,0.305133883656464,0,0,0,0.205031234866049,0,0.239834403905667,0,0.000233332289503271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671581293176922,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759009197992307,-0.075127136855253,0,-0.02498167597231,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.204372212449392,0,0.0619036626308256,0.149448859029458,0,0,0,0,0,0,0.152791462562572,0,0,0,0,0,0,0,0.263063836577982,0,0,0.276362418718529,0,0,0,0,0,0,0,0,0,0,0,0.093365871518416,0,0,0,0,0,0.232042465318792,0.069318761913216,-0.00633655454428239,-0.0727116763427836,0,0,0,0,0,0
X000651.SZ,0,0,0,0.11297048358731,0,0,-0.0233324666629603,0.0725546374965735,-0.0196486353323901,0,0,0,0,0,0,0.0866597697871491,0,0,0,0,0,0,0,0,0,0.159019904042195,0,-0.171415400723336,0,0,0,0,0.0261432623151781,0,0,0,0,0,0,0,0,0,0,0,0.0325398363279117,0,0,0,0,-0.054892153964841,0,-0.0183832258969001,0.00988182168079388,0,0,0,0,0,0
