,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X000063.SZ,X000725.SZ,X003816.SZ,X002304.SZ,X600031.SH,X600703.SH,X600690.SH,X000568.SZ,X000338.SZ,X000100.SZ,X000661.SZ,X600741.SH,X002241.SZ,X002371.SZ,X300014.SZ,X600183.SH,X600809.SH,X300003.SZ,X002236.SZ,X000596.SZ,X000977.SZ,X002129.SZ,X002456.SZ,X601877.SH,X002007.SZ,X600584.SH,X300124.SZ,X000625.SZ,X300136.SZ,X002463.SZ,X002180.SZ,X000157.SZ,X002414.SZ,X000066.SZ,X600118.SH,X300142.SZ,X002185.SZ,X002008.SZ,X002179.SZ,X600271.SH,X002049.SZ,X600699.SH,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002304.SZ,0,0.262917574065244,0,0,0,0,0,0,0,0,0,0,0,0,0.1514021363058,0.087172658589345,0.0650587828690437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454090534659564,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.11179976865396,0,0,0,0,0.0174018493735591,0.08356983596156,0,0,0.0495002178277997,0,0,0,0,0,0,0.141931562763462,0,0,0,0,0,0,0,0,0,0,0,0.433511392568381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486859896276839,0,0,0.173893923297178,0.00915746833990227,0.0514450390621824,0,0,0,0,0,0,0.0477222443136682,0.304713619726681,0,0,0.121596649204908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0820447402550363,0,0,0.0104045789186318,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0.291065433203005,0,0,0,0,0,0,0,0,0,0.0314173214567929,0,0,0,0,0.173739735610545,0,0,0,0,0,0,0,0.0302166479985465,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360954540317903,0,0,4.33680868994202e-19,-0.0191888923125004,0,0,0,0,0,0
X000568.SZ,0,0.355003546176789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492081263403153,0,0,0.38102658272793,0,0,0,0,0,0.0790580414954096,0,0,0,0,0,0,0,0,0,0,0.00175621322752611,-0.0344563770938027,0,0,0,0,0,0,0,0,0.0409470820899428,0,0,0,0,0,0.0141292607420224,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.10379580916801,0,0.019822390769283,0.480865976110476,0,0,0,0,0,0,0,0,0.0289083731093887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111981086259636,0,0,0,0,0,0,0,0,0,0,0,0,-0.047422326173085,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.37965094426182,0,0,0,0.000714510506469324,0,0,0,0,0,0,0,0.098936666940819,0,0,0,0,0,0,0,0.0800542089840624,0,0,0,0,0,-0.11490290154942,0,0,0,0,0.0514321868634482,0.226515088298915,0,0,0,0,0,0,0,0.00387391287958962,0.182875806351311,0,0.0298133917300954,-0.0031857579340199,0,0,0,0,0,0
X000661.SZ,0.210335251318518,0,0.291312852731035,0,0,0,0,0.04539190533101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0582771180782487,0,0,0.193500566578202,0,0,0,0,0,0,0,0.0461636651571441,0,0,0,0,0,0,0,0,0,0,0,0,0.107986654444348,0.117545304522264,0,0,0,0.00510296726719347,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.254737667622862,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0461252470902189,0,0,0,0,0,0,3.46944695195361e-18,0,-0.00571110184125782,0,0,0,0,0.204476714041037,0,0,0,0,-0.0134957869406975,0,-0.0234330786744746,0,0,0.00362110480038849,0,0,-0.0449673271970783,0,0,0,0.0173124184987236,0,0,0,0,0.00970889734005801,0,0
X002241.SZ,0,0,0,0,0,0,0.688504146138669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717731089246678,0.00921929959114125,0,0,0,0,0,0,0.155383034816199,0,0.0316242574021837,0,0,0,0,0,0,0.0383325186740712,0,0,0,0,0,0,0,-0.0315669729859086,0,0,0,-0.0668755098908,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542766027885209,0,-0.0111890562045115,-8.67361737988404e-19,0,0,0,0,0,0.250216846296066,0.316638389154928,0,0,0,0,0,0,0.0888192145360936,0,0,0.0117527048785736,0.18884502376258,0,0,0,0,0,0,0,-0.00525863802545049,0,0,-0.026292240436136,1.73472347597681e-18,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0.141850930400811,0,0,0,0,0,0,0.363344935729303,0,0,0.292026838323776,-0.171899697642787,0,0,0,0,-0.399513244284341,0,0,0,0,0,0,0.0799006570059108,0,0.0432497204777365,0,0,0,-0.027195076812748,0,0.438268406138303,0,0,0,0,0,0,0,0,0,0,0.0703276992025508,0,0,0.0226727704312803,0.00918113753718624,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0612309214291061,0,0,0,0,0,0,0.168219650304352,-0.0607271058803121,0,0,0,0,0,0,0,0,0,0,0.199258127428687,0,0,0.124222521271771,0.432474420639147,0,0,0,0,0,0,0,0,0,0,0,0.0856557423955523,0,0.0399865460311205,0.0450368975764468,0,0,0,0,0.0677042712052959,0,0
X600809.SH,0,0,0.0893055595110886,0,0,0,0,0,0,0.000509761384091985,0,0,0.0722160610197922,0,0.565617873391878,0,0,0.0418679497998312,0,0,0,0,0,0,0,0,0.136244321392648,0,0,0.0249696224830571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051016031653047,0.0060938117343763,-0.00597949359288352,0,0,0,0,0,0
X300003.SZ,0,0,0.232870202660602,0,0,0,0,0,0,0,0.0927083816111725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292469234085931,0,0,0,0.308314150841576,0,0.00358362058672428,0,0,-0.0614352121343118,0,-0.251590067344176,0,0,0.354879778079062,-0.138792311374011,0,0,0,0,0,0,0,0,0,0.0173988755633921,0.0195621348653705,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0.116112097833389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00804705923977314,0,0,0,0,0,0.138137631232748,0,0,0,0.00816691267216897,0,0,0,0,0.0728284293640828,0,0,0.177536512243291,0,0.0181776136879014,0,0,0.163998775103505,0,0.150954469746761,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0,0,0.297429314951133,0,0,0,0,0,0.0915803628268303,0,0,-0.0114273244505546,0.085777097137346,0,0.312044839419092,0,0,0,-0.0117832013123342,0,0,0,0,0,0,0,0,0,0,0,-0.0806856005152514,0,0,0,0,0,0,0,0,0,0,0,0.0227018266487771,-0.023385823892716,0,0,0,0.0497921723871345,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154769564361774,0,0.215271244143007,0,0,0,0,0,0,0,0,0,0.00369189381822815,0,0,0.0427495612019052,0,0,0,0.0989583779918423,0,0,0.00759547094799207,0,0,0,0.597045814513696,0,-0.0090931302128758,0,0,-0.0198381469366737,0.0813093805598532,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0.0374471024559413,0,0,0,0,0,0,0,0,0,0.264507017643411,0,0,0,-3.46944695195361e-18,0.041771863035012,0,0,0,0,0,0,0,0,0,0,0,0,0.0274460711988224,0.0359891125021785,0.17543728699574,0,0,0,0,0,0,0.0534098199289531,0,0,0,0.0575070834166743,0.0514269818481026,0,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0.00699428206966553,0,0,0,0,0.321666219670018,0,0,0,0,0,0,0,0,0.154368948942227,0.195008610804897,0,0,0,0,0,0,0,0,0.261791048102775,0.0293279319159799,0,0,0,0.10637546997975,0,0,0,0,0,0,0,0.0109412438151948,0,0,0,0,0.0444325159750781,0,0.0274603066245466,-0.0445533295271425,0,0,0,0,0,0
X601877.SH,0,0.0750297939383505,0,0,0,0,0,0,0,0,0.0395282265478701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171807395716942,0.017781922846298,0.153978266096043,0,0,0,0,0,0,0,0,0.107074906982383,0,0,0,0,0,0,0,0,0,0,0.0392860196735024,0,0,-0.0261679375069767,0.0810598531526483,0,0,0,0.112037046027722,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11348923964462,0,0,-0.0437958974387034,0.12218932366984,0.0333034240460472,-0.114577144062534,0,0,0,0,0,0,0,0.0333828847226448,0,0,0,0,0.0733321650535208,0,0,0,0,0,0,0.24884226146155,0.29132269592983,0,0,0,0,0,-0.207559965082464,0,0,0,-0.109458969997709,0,0,0,-0.122415853398319,0,0
X600584.SH,0,0,0,0,0,-0.0397428154916182,0,0,0,0,0,0,0.33211631084716,0,0,-0.234781386621323,-0.0479440469708419,0,0,0,0.0802402270583751,0,0.263870979914588,0,0,0.0259676558192339,0,0,0,0.123926983198168,0,0,0,0,0,0,0.0717515619239973,0.212574111075928,0,0,0,0,0,0.0875895988146253,0,0,0,0,-0.0144663611707399,0,0,-0.0717915322769058,0.105456456211299,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0.186795340689228,0,0,0,0,0,0,0.0146708321193757,0,0,0,0.0940115169334212,0,0,0,0.0852662760090908,0,0,0.1307202774743,0,0,0,0,0,0.122091622081028,0,0.00795763117490792,0,0,0,0,0,0.0316662635666372,0,0,0,0,0,0.09651463721093,0,0,0,-0.00539125046787329,0,0,0,0.0451812504059915,0,0
X000625.SZ,0,0,0,0,0,0,0,0.0479635954255246,0,0,0,0,0,0.0453949254929211,0,0,0,0.0839021484656889,0,0,-0.18157953016981,0,0,0,0,0,0,0.0793841455297365,0.00816079548295665,0,0,0,0,0,0,0,0.32972978139388,0,0,0,0,0,0,0,0,0,0,0,0.182495537499765,0.165431492052344,0,0.0110118503936129,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0.251370030076149,0.259612591252251,0,0,0,0,0,0,0,0,0,0,0,0.0472164119630281,0.00317735255019271,0.16139555175409,0,0,0,0,0,0,0.0596531441594687,0,0,0,0,0,0,0,0.000887583063994206,0,0,0,0,0,0.0351409279022488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386268747171976,0.0632348151456065,0,0,0,0,0,0.152443696841367,0,0,0.1302228572947,0,0,0.0365593825414026,0,0,0,0,0.0579001273046198,0,0,0.015266504782925,0,0,0,0,0,0,0.0999443620311847,0.0224766852019173,-0.0108499607139742,0,0,0,-0.0172252048012677,0,0
X002180.SZ,0,0,0,0,0.0267597375021518,0,0.0202896787186695,0,0,0,0.00281875929857197,0,0,0,0,0.0767720779039455,0,0,0,0,0.122778697344501,0.12832760278293,0,0,0,0.0410533041151348,0,0,0,0,0,0,0,0,0,0,0.200908748214531,0,0,0,0,0,0,0.1031743131462,0,0,0,0,0.0158834801688926,0,0,0,0,0,0,0,0.0174565939508786,0,0
X000157.SZ,0,0,0,0,0.0819540795627165,0,0,0.00303256175693872,0,0,0,0.312721201929687,0,0,0.127427036759556,0.0934783851126548,0.0694128023985539,0,0,0,0,0.0295474340184659,0,0,0,0,0,0,0,0,0,0,0,0,0.144380967018515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318958125026089,0.0980759101950601,0,0,0.288270730890059,-0.150088053467484,0,0,0,0,-0.036017667800888,0,0,0,0,0,0,0,0.187594994063696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224881037088023,-0.0673221812718924,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19276140275931,0,0,0.0180600032999165,0,0,0,0,0,0,0,0,0.110096549200039,0,0,0,0,0,0,0,0.00344903827218549,0,0,0,0.185434372238838,0,0.200354948178098,0,0,0,0,0,0,0.03445230697446,0,0
X600118.SH,0,0,0,0,0,0,0,0,0.0971326990596808,0,0,0,0,0,0,0,0.107859988679891,0,0,0,0,0,0,0,0,0,0,0,0,0.0103846046177549,0,0.0115540796817678,0,0,0.0479163909943037,0,0.0242520191412342,-0.0850795890244995,0,0,0,0,0.229360732015227,0,0,0,0,0,0.0113722363155137,0,0,-0.188313815465992,0.107088121287364,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192956139625568,0,0,0.353123149397047,0,0,-0.0382194807839613,0,-0.0447423101667871,0,0.154365518784523,0,-0.0217803454000659,0.0709978240269138,0,0,0,0.0416204918367924,0,0,0,0,0,0,0,0,0,0,0,0.0179502019358088,0,0,0,0,0,0,0,0.00490214288665754,-0.081978470023811,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,-0.101680245814556,0,0,0,0.395178435746484,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0.188754954608776,0,0,0.196059346475779,0,0,0,0.071866076419787,0,0,0.0605823090389167,0,0,0.0997472599168833,0.0049884672711165,0,0,-0.0478592211439153,0,-0.100655478430251,0,0,0,0,0,0,0,0,0,-0.00256534427825744,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0.0778753491096478,0,0.104667556267766,0,0,0.267088139061756,0,0,0,0.0937281227648485,0,0,0,0.102404694561781,0,0,0,-0.00899825807574187,0,0,0,0,0,0,0,0,0,0,0,0.192319367694636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0131161615291685,0,0,0,-0.063391372581127,0,0
X002179.SZ,0,0,0,0,0,0,0.013694035948597,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014915337119457,0,0,0,0,0.294192595010674,0,-0.0516023561904646,0,0.0337806574878549,0,0.0168245984785666,0.0687189273258241,0,0,0,0,0,0,0,0,-0.00966906316083999,0.0695907210825029,0.0153168283602483,0,0,0,0,0,0,0,0.03313508259565,-0.0222096721122101,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0.0416842456670674,0.00575018781113596,0,0,0.0179710249968885,0,0.11634155277659,0,0,0,0,0,0,0,0,0,0.0891986457388111,0,0,0,0,0,0.0566831864164255,0,0,0,0,0,0.186537560780772,0,0.266954254150059,0,0.035979653293509,0.0156369105469706,0.00935194127245541,0,0,0,0,0,0,0,0,0,0,0,0.0213063775009401,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138732614253856,0.0535994206367712,0.0350329742501517,0,0,0,1.73472347597681e-18,0.0273726595821528,0,0,0,0,0,0,0,0,0,0.0137008327190643,0,0,0,0,0.160534509410575,0,0,0.220077246125075,0,0,0.00621023684390775,0,0,0.172253740252427,0,0,0,0,0,-0.0047384551985961,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0.0571493475451762,0,0,0,0,0.105866301615468,0,0,0,0,0,0,0,0,0.0151020560893515,0,0,0.24155415843251,0,-0.00180034018764077,0,0,0,0.0311260107982644,0,0,0,0,0,0,0.0848814425763723,0,0.0238703495798059,0,0,0.140581047064499,0,0,0,0,0,-0.0672126532757994,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0.221342236578502,0.0986477648512817,0,0,0,0,0,0,0.0640890561982004,0,0,0,0,0,0,0,0,0,0,0,0.0885653425710516,0,0.000766309981464912,0,0,0,0,0,0.173167113063729,0,0,-0.0403707917097328,0.141732819205961,0,0,0,0.04674851196725,0,0,0,0,0,0.099629304913068,0,0,0,0,0,8.67361737988404e-19,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223274037313814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00605765546820326,-0.136002453964483,-0.0465486801724905,0,0,-0.0746780412935598,0,0,0,0,0.15725073854706,-0.238509788222908,0,0.416189627391643,0,-0.00353936760517004,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0407332737279212,0,0,0,0,0,0,0,0,0,-0.0477330858101444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486379917940571,0,0.641411681565366,0,0,0,-0.452636479190709,0,0
TED,0,0,0,0,0,-0.181019182699479,0,0,-0.0410997377226021,0,0,0,0,0,0,0,0,0,0,0,0.0030334596091566,0,0,0,0,0,0,0,0,0,0,0,0.063584241094223,0,-0.0810348124182284,-0.179539917556053,0,0,0,-0.0575635148583227,0,0,0,-0.488487769704211,-0.0249256710688936,0,0,0,0,0,-0.347718812400638,0.61058756854424,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0.0791479271335568,0,0,0,0,0,0,-0.0297332329581238,0,0,0,0,0,0,0,-0.048692899468246,0,0,0.04590163903066,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00276515898329148,0,-0.0467816022878908,0,0,0,0,0,0,0,0,-0.00799010146713163,0,0.0316521968096879,0.0129885612689316,-0.0170953032956881,0,0.0330422631367763,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.0597923412453278,0,0,0,0,0,0,0,0,0,0,0,0,-0.0296961336744022,0,0,0,0,0,0.0850424274461105,-0.0755326830665447,0,0,0,0,0,0,0,0,0.150293758007203,0,0,0,0.0361841375745326,-0.015613687391664,0,0,0,0,0,0,0,0,0.346785391534405,0,-0.00200053914140561,0,0,0,0.0158176736430891,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000528714948249657,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.144779803101794,0.0256460699849223,0,0,0,0,0,0,0,0,0,0,0,-0.131939869074838,0,0,0,0,0,0.146264091842919,-0.220560799936631,0,0,0,0,0,0,0.296003591577552,0,0,0,0,0,0.535372230512224,-0.279253566246116,0,0,0,0,0,0,0,0,-0.324849935186903,-0.463336512524744,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000725296020145314,0,0,-0.00223726155762659,0,0,0,0,0,0,0,0,0,0,0,0,0.000538716919125894,0.00511405906928087,0,0,0,-0.000299042160182616,0,0,0,0,0,0,0,0,0,0,0,0,-0.000482308020279533,0,0,0,0.0265900148936694,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00456855442019141,0,0,0,0,0,0,0,-0.00180784335554648,-0.0103909530019027,0,0,0,-0.00108149279471109,0,0,0,0,0,0,0,0,0,-0.00377011225200751,0,0,0,0,0,0,0,-0.00514123838484335,0,0,0,-0.0439270550317554,0,0
