,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000858.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600703.SH,X600118.SH,X600271.SH,X000559.SZ,X600031.SH,X002241.SZ,X000100.SZ,X600066.SH,X600372.SH,X002236.SZ,X002292.SZ,X002475.SZ,X600741.SH,X000157.SZ,X000338.SZ,X600089.SH,X002465.SZ,X002049.SZ,X600177.SH,X300124.SZ,X002506.SZ,X300003.SZ,X601877.SH,X000568.SZ,X002294.SZ,X600582.SH,X002074.SZ,X002129.SZ,X000869.SZ,X000547.SZ,X002085.SZ,X300001.SZ,X600867.SH,X600839.SH,X002489.SZ,X600498.SH,X002426.SZ,X600252.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.131436346344258,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.0777283772061365,0,0,0,0,0,0,0,0.0754492660051072,0,0,0,0,0,0,0,0.0817505816348598,0,0.0422531481158952,0,0,0,0,0,0,0,0,0.00604611907667506,0,0,0,0,-0.0356144937317295,0,0,0,0,-0.0356559901027882,0.0401387694825809,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.302946929812654,0.313457096697551,0.135110540174208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649479347719031,-0.0483986871951287,0.00262484646154791,0,0,0,-0.00789316044174145,0,0,0,0,0,0,0,0,0,0,0,0,-0.077973093795456,0,0,0.0746820411201312,0,0.0100993491789934,0.00706154805409535,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.024660469522402,0,0,-0.0581601029947026,0.0119813797806261,0,0,0,0,0.0749940792620772,0.0413988639481151,0,0,0,0,0,0.0214276785883007,0,0.299331613070918,0.0711459997716864,0,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.0346598965344237,0,0,0,0.161580626764303,0,0,-0.0558169283226422,0,0,0,-0.0312894414586405,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0223989373834746,0,0,0,0,0,0,0,0,0,0.143243407348119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569076308484859,0,0,0,-3.46944695195361e-18,0.0288873646648767,0.00241526587658576,0,0.0405003370580584,0.021097638474293,0,0,0.0517554022962246,0,-0.0243793269377711,0.0326734863852155,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0195283040019878,0,0,0,0,0,0.0169909242869795,0,0,0,0,0,0,0,0,0,0,0.0218751653895702,0,0,0.0563290801269846,0.0310222955449663,0,0.0483921703585894,0,0,0,0,0,0,0.107536637238976,0,0.0655149114704144,0,0,0,0.143650586348335,0,0,0,0,0,-0.0060046297068139,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.00724541370320696,0,0,0,0,0,0,0,-0.18104535410881,0,0,0,0,0,0,0,0,0,0,0,0,0.296732857486528,0,-0.0359961904861159,0,0,0,0,0,0,0,0,0.0347232790526272,0.0107593018735659,-0.0566206993767487,0,0,0.113975083879492,0.0373617611445012,0,0,-0.0773506120460962,-0.059703849732972,0.0592170318298588,0,0,0,0,0,0
X002304.SZ,0,0.15692323450374,0,0,0,0,0,0,0,0,0,0,0.015799507537254,0,0,0,0,0,0,0.0712822371763063,0,0.0769072381398316,0,0,0,0,0,0,0,0,0,0,0.177888067423993,0,0,0,0,0,0,0,0,0,0,0,0,-0.138493275256778,0,0,0,0,0,0.00272390257824607,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107918058611497,0,0,0,0,0,0,0,0.071713378973678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241332275317305,0,0,0.0870620073486703,0,0,0,0,0.00408999268961782,0,0,0,0,0.0257767665413145,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0056849015549835,0,0,0,0,0.0643523315570703,0,0.0893274566742549,0,0,0,0,0,0,0,0.0442271621004955,0.220059715091003,0,0,0,0,0,0,0,0.126930686024812,0,0,-1.0842021724855e-19,0,0,0,0.00604578895959432,0,0,0,0,0.0101894361266826,0,0,0,0,0,0,0
X000625.SZ,0,0.0485956641263635,0,0,0,0,0,0,0,0,0,0,0,0,0.101506553960449,0,0,0,0,-1.38777878078145e-17,0,0,0.0829434911847279,0.335095978566104,0,0,0,0,0,0.0594376172929258,0,0,0,0,0,0,0,0,0.118851498618231,0,0.107923011023153,0,0,0,0,-0.044696657120171,0,0,0,0,-0.00682049386228452,0,0,0,0,0,0,0
