,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X000063.SZ,X002475.SZ,X000725.SZ,X003816.SZ,X600031.SH,X002304.SZ,X000568.SZ,X600690.SH,X000338.SZ,X000661.SZ,X600703.SH,X600741.SH,X000100.SZ,X600809.SH,X600183.SH,X300003.SZ,X300014.SZ,X002241.SZ,X002371.SZ,X000596.SZ,X002007.SZ,X002236.SZ,X601877.SH,X000977.SZ,X000625.SZ,X002463.SZ,X300124.SZ,X000157.SZ,X002456.SZ,X300142.SZ,X002129.SZ,X300136.SZ,X600118.SH,X600498.SH,X600271.SH,X002414.SZ,X000066.SZ,X002180.SZ,X002179.SZ,X600584.SH,X002008.SZ,X600487.SH,X002185.SZ,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600741.SH,0,0,0,0,0,0,0.0485656901420837,0.210365489877365,0,0,0,0,0,0,0,0,0.047735521251064,0,-0.0175501281919772,0,0.033463260565743,0,0,0,0,0,0,0,0,-0.0591016483388236,0.179074053728793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205519929068158,0,0,0.0187494380199237,0,0,0,0,0.0823714421263978,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.534600206101519,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0867900770364629,0.0481248023411271,0.202067899625776,0,0,0,0,0,-0.0952561288741973,0,0,-0.018229326974307,0,0,0,0.0122849149155561,0.0879498587101944,0,0,0,0.112776422435367,0,0,0,0,0,0.0370671859108016,0,0,0,-0.00598858525103703,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.0142201976777476,0,0,0,0,0,0,0.497650882685354,0,0,0,0.0291953338769897,0,0,0,0,0,0,0,0,0.16103041359313,0.0290797874653375,0,0,0,0,0,0,0,0.111915272541185,0,0,0,0,0,0,0,0.0253637326275902,0,0,0,0,0,0.00180367856854567,0.019618113381497,0.0195674161136807,0,0.012597332234341,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173073077060425,0,0,0,0,0,0,0,0,0,0,0.119413782698725,0,0,0,0,0.0646555640268313,0.0533948975290158,0.34080440071862,0,0,0,0,0,0.0910477945429178,0,0.229053711980809,0,0,0,0,0,0.153904499664115,0,0,0,0,0,0.00714053761266346,0.0109474196140985,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.145730174476412,0,0,0,0,0,0.14679001065372,-0.0246850578771664,0.0496735631293785,0.119632135142988,0,0,0,0,0,0,0.0738224500591789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0290481288728987,0,0,0,0,0,0,0,0.019643952510139,0.00191192072495868,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0.162319577947811,0,0,0,0,0,0.346984589593042,0,0,0,0,0.0871927135802432,0,0,0.368060423075336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232074656966419,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284440975747258,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.0924447469317989,0,0,0,0,0,0,0,0,0,0,0.0312830496172625,0,0,0.110383767661567,0.116970933197731,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0745296382450781,0,0,0,0,0,0,0,0.128222125708735,0.142864979980752,0,0.0921144881522066,0,0,-0.0233130599531608,0.0128012782125903,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469621229375683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166050093861891,0.0655015885512978,0,0.306144818596392,0.428369019387456,0,0,0,0,-0.0483839008502294,0.0569145769513435,0,0,0,0,0,0,0,0,0.0296916717492403,0,0,0,0.0307483623245874,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0.0540773342923122,0,0.189807878496546,0,0,0,0,0.0641179108842934,0,0,0,0.236795735467809,0,0,0.0469086296177654,0,0,0,0,0,0,0,0,0,0,0.124843793878607,0,0,0,0,0,0,0,-0.0660680617845998,0,0,0,0,0,0,0,0,0,0,-0.0157374030179913,0,0,0,0.0156035865594847,0,0
X002007.SZ,0,0,0.0761503417101292,0,0,0,0,0,0,0,0,0,0,0,0.466494234959458,0,0,0,0.0923372373734241,0,0,0.180974893031819,-0.106141895565104,0.0291122542842015,0,0,0,0,0,-0.134721398290324,0,0,0,0,0,0,0,0,0,0.0118721143095761,0,0,0,0,0,0,0,0,0,0,0,-0.0162567519801674,-0.0470805137130119,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0.0389821004222743,0.10625499725187,0,0.0606385813617243,0,0.0676645483146859,0,0.00283725620252435,0,0,0,0,0,0,0,0.0396829710006888,0,0,0.0169118817594076,0,0,0,0.09969297434886,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.167719501294988,0.0743108381304145,0.190281446826108,0,-0.0133655948889718,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282833034469195,0,0,0,0.473318342186985,0,0,0.0658127152674208,0,0.0567769537072054,0,0,0,0,0,0,0,0,0,0,0,0.00400449013018694,0,0,0,0,0,0,0.0134433677756035,0,0,0,0,0,0,0,-0.0277191661553823,0.0458320119434886,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170023999900231,0.139024960766222,0,0,0.15619014589961,0,0,0.0149083068229491,0,0,0,0,0,0,0,0,0,0.0164928755824311,0.047959123534405,0,0.411405499857034,0.05135173931841,0.11596331178155,0,0,0.0218032331237847,0,-6.93889390390723e-18,0,0,0,0,0.0672153245873867,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0.0530525730395325,0.0405022557101547,0,0,0,0,0,0,0,0,0.0700983478018501,0,0.345996389813033,0,0,0,0,0,0,-0.159542027758448,0,0,0,0,0.151272643060919,0,0.24004734395167,0,0,0,0,0,0,0,0,0,0.0481890441324391,0.095107720740356,0,0,0,0,0,0.168256997605334,0,0,0,-0.00676428427384007,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0364538779041112,0,0,0,0,0,0.375025484879299,0,0,0,-0.00621384391114937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162327086010293,0,0.212115309158785,0,0.35039985491658,0,0,0.0871811283895377,0,-0.010312755809816,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.0566596235748323,0,0,0.0727123383477225,0,0,0,0.0100693974964413,0,0,0.0293289596113372,0,0,0,0.124504403045836,0,0,0,0,0,0,0,0.134612993064894,0,0,0.0888443128466092,0,0,0.111273650906724,0,0,0.104853140949926,0,0,0,0,0,0,0,0,0,0,0,0,0.00352449333406066,0,0,0,0.0840756012087154,0,0
X000157.SZ,0,0,0,0,0.0998373418349235,0,0,0,0,0,0.328101376729781,0,0.0674698889450919,0,0.117615335539293,0,0,0,0.0359010454181506,0,0,0,0,0,0,0,0,0,0,0,0.174338624143525,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0.00336742014670903,0,0,0,0,0,0,0
X002456.SZ,-0.0781634121616339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0302811670780174,0.183498284660866,-0.0168689903574172,0.159026831730439,0.206611964977533,0,0,0.228992414657756,0,0,0,0,0.0444947907631519,0,0,0,0,0,0,0,0,0,0,0.057055790314773,0,0,0.324540836590626,0.0640734726775808,0.157135470378204,0,0,0,-1.73472347597681e-18,-0.0331835399781338,0,0,0,0.0467428200107313,0,0
X300142.SZ,0.0540912177971095,0.0636640023329843,0,0,0,0,0,0,0,0,0,0,0.213728900497063,0,0,0.125649309100826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111256911218256,0,0,0,0,0,0,0,0,0,0,0,0.0350012169224315,-0.100623478689263,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0.152889196865146,0,0,0,0,-0.079768144103777,0,0,0,0,0.257824228495428,0,0.163852606113121,0,0,0,0.0483419303658003,0,0.128295767543601,0.0288499225229583,0,0,0.27304155711841,0,0.115974718071046,0,0,0,-0.0294985736814592,0,0,0,0,0,0,0.0387044015027197,0,0,0,0,-0.303617410792832,0,0.227749881994682,0,0,-8.67361737988404e-19,-0.0185595811336512,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0.0463189289474741,2.16840434497101e-19,0.241472160387935,0,0,0,0,0,0,0,0,0,0,0,0.139968870772057,0,0.0122132583862875,0,0.065020522881498,0,0,0,0,0,0.0378117395307914,0,0,0,0.0314897422080913,0,0,0,0,0,0,0,0,0,0,0,0.117558229986116,0,0.174004992124788,0,0,0.00270730104132604,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0.0149857735419308,0,0,0,0.123528290913321,0,0,0,0.0144781533585192,0.127706453716017,0,0.0996417921799077,0,0.0721782635941049,0,0.138428832052719,0,0,0,0,0,0.111028117712995,0.046345849060414,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.278729711916963,0,0,0,0,0,0,0,-0.115226427045101,0.0397206528040647,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0.110790548030013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267536381546206,0,0,0,0,0,0,0,0,0,0,0.0789623852526728,0.0188127553725426,0,0,0,0.059275234612936,0,0,0,0,0,0.124358894607982,0,0,0,0,0,0.110294856742345,0.038630828362732,0.0857116829042166,0,-0.0503868461406487,0,0,0,0.00400412320138189,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0156016879918873,0,0.01381949901924,0,0,0,0.119679578249248,0.0447828648954563,0,0,0,0,0.0286626889936187,0,0,0,0,0,0,0,0,0.330398963337469,0,0,0,0,0,0,0,0,0.156414654875334,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00649455670425325,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21208877531721,0,0,0,0,0,-0.0955501445507304,0,0,0,0.057609021383272,-0.109473257881372,0,0,0,0,0,0,0,0,0,0,0.258186427508946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.057020103515345,0,0,0,-0.0143346043256319,0,0
X000066.SZ,0,0,0,0,0,0,-0.121939714754465,-0.058375463934928,0,0,0,0,0.0942872960380711,0,0,0,0,0,0.0644612618806148,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.154677900588693,0,0,0,0,0,0,-0.0446897183431838,0,0,0,0,0,0.40861194709031,0,0.186574682445533,0,0,0.0467991966325751,0,0,0,0.0397193590397397,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505542018792968,0,0,0,0,0,0,0,0.189173857896825,0.1148244978416,0.136600949791524,0,0,0,0,0,0,0.0807354614133671,0,0,0.0639990194660585,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0867517633163479,0,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0.00908815675892483,0,0,0.0789968172702915,0.142401577380755,0,0,0,8.67361737988404e-19,0,0,0.0140408310048831,0,0,0,0,0,0,0.0161936178166573,0,0.101145439424538,0.0141690971775234,0,0.0519078799153209,0,0,0,0,0,0,0,0,0,0.0148332418315658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00399425291411436,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.041603162029594,0,0,0.299170213606974,0,0,0,0.0363982024905393,0,0,0,0.020433721129161,0,0,0,0,0,0,0.228548770400223,0,0,0,0,0,0,0,0,0,0,0,0.12535010871189,0,0,0,0,0.147574999716384,0,0,-0.0768949179748582,0.0913601113512203,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0.0312264109078687,0,0,0.131119638426924,0,0,0,0,0,0,0.0431994494147361,0,0,0,0,0,0,0,0.109056152857721,0,0,0.04395009442846,0,0.0484860333993517,0,0,0.169842361207666,0,0,0,0,0,0,0.112670303825593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484338682614961,0,0,0,0,0.0794408530087381,0,0.0429898524826958,0.0764670687007793,0.143119564252706,0,0,0.0190595709053279,0,0,0.1133765155043,0,0.0911087051784228,0,0,0.264161480150851,0.0502926138785431,0,0,0,0,0,0,0,0,-0.015385249814525,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286040209044785,0,0,0,0.0987277714917467,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0558776239229053,0,0,0,0,0.0535386635658156,0,0,0,0,0,0,0,0,0.108186047880147,0,0.207259393189677,0,0,0,0,0,-0.0323433817366181,0.0209327343255012,0,0,0,0.0794019866588375,0,0
X002049.SZ,0,0,0,0,0,0,0,0.135674784741317,0,0,0,0,0,0,0,0,0,0,0.235001045402038,0,0.271289655477136,0,0,0,0,0,0,0.023146302025968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103194059335879,0,0,0.023371641484883,0,0,0,0,0,-0.066382251927321,0.0593697532603018,0,0,0,0.0365613700392191,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374046874949607,0,0,0,0.135307547119755,0,-0.0825008990609824,0,0,-0.0476760001158895,0,0,0,-0.0592625012762777,0,0,-0.0740695470329037,0,0,-0.251167939220682,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259088119166906,0,0.002973561020418,-0.0900708758959037,0,0.554605621577335,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126140306292291,0,0,0,-0.0740160011507946,0.0888529437093029,0,0,0,0,0,0,0,-0.106328843863586,0.0873795373877386,0,0,0,0,0,0,0,0,0,0,0,0,0.465597571460723,0,0.608714337320718,0,-1.06357296156597,0,0
TED,0,0,0,0,0,0,0,0,-0.105550667792051,0,0,0,0,0,0,0,0,0,-0.113922531005449,0.115783487260796,0,-0.458447965445925,0.0717296774792185,0,0.241001213478205,0,0,0,0,0.128613057072138,0,0,0,0,0,0,0.150294812776153,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.321403264687089,1.00119367049391,0,0,0,0,1.14162913975715,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169676826292555,0,0,-0.0197809013862181,0,-0.0346176546193092,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0250497338568904,0,0,-0.0518394765756343,0,0,0,0,0,0,0.035234203130782,0.0308638936822597,0.0501808492998377,0.000347155750246297,0.00544983904951637,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.281576950208781,0,0,0,-0.0417924569067662,0,0,0,0,0,0,0,0,0.206274622740059,0,0,0,0,0.0398695655969065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682356548857305,0,0.312959695584446,0.0547125402376409,0,0,0,0,0.1754073523574,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000640961902397946,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0354068725865815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0451586167062129,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0.00526922499333742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.470329472543e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00125668406877514,0,0,0,0,0,0,-0.00115342446720277,0,0.00858685073982431,-0.00539495777487391,0,0,0,0.0325183553163554,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00510240249840947,0,0,0,0.000531859300856113,0,-0.00842480602379024,0,0,0,0,0,-0.000159873454826275,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00180681942246298,0,0,0,-0.00565696399380235,0,0,0,-0.0466446620460529,0,0
