,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X000100.SZ,X002241.SZ,X600066.SH,X600741.SH,X002292.SZ,X002506.SZ,X600118.SH,X600031.SH,X002236.SZ,X002475.SZ,X002049.SZ,X600372.SH,X000559.SZ,X000157.SZ,X002465.SZ,X300124.SZ,X000568.SZ,X600867.SH,X000338.SZ,X600089.SH,X002294.SZ,X002007.SZ,X300003.SZ,X600177.SH,X002074.SZ,X002456.SZ,X002085.SZ,X601877.SH,X600498.SH,X000050.SZ,X002008.SZ,X300146.SZ,X600582.SH,X000869.SZ,X002129.SZ,X600584.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600741.SH,0,0,0,0.302748081596044,0,0,0,0,0.00805926728110286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141222254255635,0,0,0,0,0,0,0,0,0,0,0.238799072265835,0,0,0,0.026142550899489,0,0.0302526478295017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117079143576877,0,0,0,0,0,0.0557972955144806,0,0,0,0,0,0,0,0,0,0,0,0,0.163918891289516,0.223730165545587,-0.215267778215449,0,-0.0282349885221089,0.401732446372174,0,0,0,0,0,0,-0.121647024111335,0,-0.118718329762241,0,0.0637887101416121,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141667999136877,0,0.164071522565718,0,0,0,-0.0506028435621209,0,0,0,0,0,0,0.146190363996749,0,0,0.148698517082264,0,0,0,0,0.157694729040457,0,0,0,0,0,0,0.229681931406305,0,0,0,0,0,0.0281013125051732,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463954200819595,0,0,0.0757265250794935,0.0991142059835484,0,0,-0.0953950104256193,0,0,0.154770161675083,0,0,0,0,0,0.0599908212472481,0.0411144462393839,0,0,0,0,0.110109830495772,0,0.232852486611452,0,0,0,0,0,0.111404362505582,0,0,0,-0.0349829390397322,0,0,0.00040748810258574,0,0,0,0,0,0
X600031.SH,0,0,0.0289358789478963,0,0,0,0,0,0,0,0.011587665289846,0,0,0,0,0,0,0,0.0176153032951868,0,0,0,0,0,0,0.291459604903358,0,0,0,0,0.211510758236155,0.145541810093039,0,0,0,0.171763226085569,0.0254003141216476,0.0350578927515138,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122433406816696,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827597725502299,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.164963742913701,0,0.139878844380294,0.203753459419993,0.14135069394376,0,0,0,0,0,0.101393719957022,0,0,0,-0.0257487712694401,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367652241242944,0,0,0,0,0,0,0,0,0,0,0.0558500856773508,0,0,0,0,0,0,0,0,0.0752571921863334,0,0,0.032857371297269,0,0.176297992139256,0.0610287053200339,0.0103635081970939,0,-8.67361737988404e-19,0,0.0807878614397536,0,0,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.278336306358435,0,0,0,0.0225988688617889,0,0,0,-0.0316583057978787,0.061005039331017,0,0,0,0,0,0,0,0,0.165232342826887,0,0,0,0.0617773862022968,0,0,0,0,-0.512453905362235,0.140128853023541,0.0201541960486271,0,-0.0536491999218286,0,0,0,0,0,0,0,0.464927717981049,0,-0.108720577870139,0.141080959000026,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240147729276903,0.0959066555579815,0.505251906572161,0,0.0341693603423981,0,0,0,0.127852380940511,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0828387732777547,0,6.11278766794172e-05,0,0,0.0411371439969389,0,0,0,0,0,0.0417993013584914,0.0239479407243673,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149433712813952,0.106124201241922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0911037025534615,0,6.92582656615665e-05,0,0,0,0.138592059851334,0.114001429298688,0.234152315683892,0,0,0,0,0,-0.00046414760255421,0.0195630503997759,0,0,0,0,0,0
X000157.SZ,0,0,0.0583118732138743,0,0,0,0,0,0,0,0,0,0,0,0.202157375828286,0,-0.0482373697105953,0,0,0.318111709762522,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153027723763894,0,0.0149972711549985,-6.93889390390723e-18,0,0,0,0,0.0167405070121579,0,0,0,0.100396201748352,0.160247983018021,0,0,0,-0.0213641274242864,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312195397596226,0.045269957176668,0,0,0.0513287156357614,0,0.136902710501236,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.445116738644825,0.112508538747478,0,0,0,0.192244327086626,0,0,0.0537223417416551,0,-0.0483140184458652,0,-0.135700182872367,-0.1786097882695,0.00583814530927512,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.135344316744562,0,0,0,0,0,0,0,0.065992523993427,0,0,0,0,-0.146108108819045,0,0.337502841838351,0,0,0,0,0,0,0,0,0,0,0,0,0.0880367138421002,0,0,0.072257835091118,0,0.264149523757704,0,0,0,0,0,0,0,0.0547644999231123,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0.123710438872325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680185795167806,0,0.005397155686867,0,0,0.163119246788794,0.0291064541562648,0,0,0,0.107561772815272,0,0,0,-0.0117768485142445,0,0,0,0,0,0
X600867.SH,0,0,0,0.282041896834346,0,0,0,0,0,0,0,0,0,0,0,0,0.0370060122009578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.00657324009182008,0.197127432506033,0,0.0368122335130697,0,0,0.109598629312768,0,0,0,-0.00582763588718545,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337019255401348,0,0.171865230772195,0.206152292041364,0,0,0,0,0.0258695203891967,0,0,0,0,0.166455241006561,0,0,0,0,0,0,0,0.0803189338950124,0,0,0.042452689107335,0,0,0,0,0,0.0415259294915637,0,0,-0.0215579484436749,-0.0338283426942363,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.108816040883791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0580566474757192,0.0693183187767271,0,0.0886143122504724,0,0,0,0,0,0,0,0.0766890420599583,0.00361023516849601,0.125681818000967,0,0,0,0,0.0166236621757482,0.0867702604124841,0,0,0.138221689594251,0,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101697652557357,0,0,0.00948933844134661,0,0,0,0,0,0,0,0,0,0,0,0,0.213331445483596,0,0.0305685867208721,0,0.0758274071981834,0,0,0,0.0282393528238532,0,0.134693711350947,0,0,0,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0.00396307523382083,0,0,0,0,0,0,0,0,0,0.0298108406482193,0,0,0,0,0,0,0,0,0,0,0.0345053940672589,0,0,0.1563668475996,0,0,0,0,0,0,0,0.382718832705361,0,0.0948484985675452,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0421825540092314,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0.218256429451188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0811981210395048,0,0,0,0,0.089117733638976,0.110260944728761,0,0,0,0,0.0460033759394731,0,0,0.0983762270016113,0,0.0926793642860628,0,0,0,0,0,0.0325322131459689,0,-0.0318972804556876,0,0,0,0,0
X600177.SH,0,0,0.0438506707625546,0,0,0,0,0,0,0.0599699890100733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900354395805916,0,0,0,0,0,0,0,0,0,0,0,0,0.122041212779932,0.085795156100145,0.0267119809608776,0,0,0,0,0,0,0.332231738772471,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0324082611026014,0,0,0.121544562876209,0,0,0,0,0,0.149275725447658,0.0615846728364078,0.164528172673882,0,0,0,0,0,0,0,0,0,0,0,0,0.010250761085461,0,0,0,0.401495335716574,0,0,0,0.0800364291578839,0,0,0,0.0332873575308916,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309816376517873,0,0,0.0175690003302133,0.178726033986083,0,0,0,0,0,0.294441085023978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483626271921763,0.260063799564029,0,0,0,0,1.38777878078145e-17,0,0,0,-0.0228455356675972,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0.0825058467441632,0,0,0,0,0,0,0,0.0574282400119623,0.152836198454017,0.0688305579529782,0,0,0,0,0,0.114533184571336,0,0,0.113690092087732,0,0,0,0,0,0.129672146554512,0,0,0,0,0,0.0381102935641271,0,0.0880202254115865,0,0,0,0,0,0,0,0.0203619382237997,-0.0435771247955829,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0.124442905964195,0,0,0,0,0,0,0,0.146035781167675,0.339176687690176,0,0.0864699962403863,0,0,0,0.185954768902362,0,0.214531665672063,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,-0.0364741223358507,0,0,0,0,0.0942089365737342,0,0,0,0,0,0,0.13780148181901,0,0.175227762270129,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109809457526574,0,0,0.107546988796915,0.210483900740167,0,0,0,0,0,0.16626559896039,0,0,0,0.0693025856306815,0,0.205331857620604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157103194099334,-0.0803489285219856,0,0,0,0,0,0
X000050.SZ,0,0,-0.252261155871759,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0473520034968844,0.182483752377755,0,0,0,0,-0.119120256576478,0,0.246172980578098,0,0.159201890524861,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.107042172531577,0.229252279363685,-0.0512266507604552,0,-0.0240149437689934,0,0,0,0.238668952909513,0,0.150561116868519,0,0,0,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.153884887616142,0,0,0.0142780433137545,0,0,0,0,0.163994410227743,0,0,0,0,0,0,0,0.00700835482754109,0,0,0.189976302685728,0,0,0,0,0,0,0,0,0,0.0715086835206912,0.141990381752738,0,0.100023887011454,0.0507021605959043,0,0.0753823426459165,0,0,0.0108884038890943,0,0,0,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0.252180710213318,0,0,0,0,0,0,0,0.0278577109749906,0,0,0,0,-0.0455125472969773,0,0,0,0,0.170443688095451,0,0,0,0,0,0,0,0.312587765400872,0,0.104715208590269,0,0.0568749010594287,0.0119054870669331,0,0,0,0,0,0,0,0,-0.00565888639563656,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,9.3132268230762e-05,0,0,0,0,0,0.0554871277551433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175120181783279,0.0268541059078541,0.182209575027484,0.11459027193639,0,0,0,0,0.218080026112176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0101751891150489,0,0.150263121503314,0,0,0,0,0,0,0,0,0,0.0601060238813846,0,0,0,0,0,0,0,0,0,0,0,0.0147371372572525,0,0,0.0446866884801091,0.0673923832036882,0,0.168413664103507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131329319987511,0.0463178847982046,0,0,0,0,0,0,0.163446368317125,0,0,0.0516570548545163,0,0,0,0,0,0,0,0,0,0.282674224407135,0,0,0.0341833852950742,0,0.0826186789853811,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190070416233189,0,0,0,0,0,0.162862849284765,0,-0.0389800847304307,0.0718354518787265,0,0,0,0,0,0,0,0,0,0,0.207553235427527,0,0,0,0,0,-0.216096236944293,0,0,0.206027599373256,0,0,0,0,0,0,0,0.0504892431677906,0,0.0565508550456336,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.108855213414921,0,0,0,0,-0.0764677021794409,0,0,0,0,0.237607403733642,-0.00157165659227498,-0.124436689131957,0,0,0,0.0661203469239414,0,-0.0164321079065201,0,0,0,0,0,0,0.0766243935242075,0,0,-0.122576299506176,0.135684842095618,-0.129361091843098,0,0,0,0,-0.055874311624744,0,0,0.0186558896493784,-0.0104192632729229,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199928573503929,0,0,0,0,-0.0246644291007524,0,0.185182302374755,0,0.577616033164559,0,-0.179451331539898,0,0,0,0,0,0,0,0,-0.225723984771314,0,0,0,0.111086501546351,0.409210951739318,0,0.388410650456605,0,0,-0.889760171054939,0,0,0,0,-0.554459015600833,0,0.021908454188151,0,0.179280103489795,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136473542580739,0.0708833444031855,0,0,0,0,-0.134751933906275,0,0,-0.0404086094971792,0,0,0,0,0,0,0,0,0.0927515318453659,0,0,0,0,0,0,0,0,0,0,-0.808349966986578,0,0,0,0.177413382635601,0,0,-0.0249907624022406,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00157871413952202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100061088539178,-0.0177737537400092,0,-0.100785426772092,0,-0.0421769265642953,0,0,0,0,0.0298285785064663,0,0,0.244150709618836,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,-0.481853838218878,0,0,0,0.0813984891467839,0.0695593598443625,0,0,-0.0180700260391099,0,-0.0172857894502628,0,0,0,0,0,0,0.0672892451134132,0,0,0,0,0,0,0,-0.0852659579588198,-0.00170027434852161,0.0886615331841144,0.0303603216605468,0,0,0,0,0,0,0.0887935198491986,0,0,0,0.751550305136763,0,0,0,0,0
MKvol,0,0,0,0,0,0.000154165701830077,0,0,0,0,0,0.000275512626197307,0,0,0,0,-0.00321458187970515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00642168104728736,0,-2.16840434497101e-19,0,0,0.00186204433512495,0.00467190824667959,0,0,0,0,0,0,0,0.00970309092385351,-0.0156240673986832,0,-0.00599781980901504,0,0,0.200600529709088,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00691811878700968,2.16840434497101e-19,0.00928500250022385,0,0,0,0,0,0,0.0128173929824417,-0.0164531678643534,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0.00385877468901377,0,0,0,0,0,0,0,0,0,0,0,0,0.000811093768292026,0,0,0,0.00289083840605841,0,0,0,0,0,0.0079125914892372,0,0,0,0,0,0,0,0,0.00523949017611312,0,0,0,0,0,0,0,0,0,0,-0.00854222309974558,0,-0.0046111915689775,0.0134901046384975,-0.0137982152124939,0,0,0,0,0,0
