,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X000568.SZ,X000625.SZ,X002236.SZ,X002475.SZ,X002241.SZ,X600031.SH,X000338.SZ,X600066.SH,X002456.SZ,X000100.SZ,X601877.SH,X300124.SZ,X002508.SZ,X300136.SZ,X600089.SH,X300003.SZ,X600177.SH,X002294.SZ,X600271.SH,X600522.SH,X002085.SZ,X002008.SZ,X000157.SZ,X002007.SZ,X600118.SH,X600487.SH,X600867.SH,X000981.SZ,X600699.SH,X600566.SH,X600809.SH,X600372.SH,X002074.SZ,X000559.SZ,X300115.SZ,X000623.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002236.SZ,0,0,0.470152803564923,0,0,-0.385018301795251,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0908415138964119,0,0,0,0.0520438153940482,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198711281756625,0,0.04567105201111,0,0,0,0,0,0,0,0,0.0873045817047386,0,0.459181761986937,0,0,0,0.0136110861393177,-0.00964435690982016,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0945804356486998,0,0.0798911223795766,0,0,-0.0204338401652237,0,0,0,0,0,0.0828789199895048,0,0,0,0,0.0703306153123447,0.0167608029735303,0,0.329339101352324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286675991861968,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349777583562419,0,0,0.0450712106157228,0.0597550908774377,0,-0.339248337656476,0,0,0.154081699093404,0.12768065394521,-0.378587685299827,0.0138007003297163,0.194071829057,0,0,0,0,0.0654175933125738,0,0,0,0,0,0,0.152660998262047,0.196105153561017,0.190228858288399,0,0,0.0069712743779685,0.0242174205902235,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0.19781707453491,0,0,0.121054950373357,0,0,0,0,0,0,0,-0.0591664472507018,0,0,0,-0.000350319438902266,0,0.141810485455149,0,0.0712267292573264,0,0,0,-0.00326967524841762,0.387468622136496,0,0,0,0,0,0.212721315302199,0,0,0,0,0,0,0,0.126276244045541,0,-0.00738857374772263,-0.00277001148318147,-0.0482556141876915,0,0,0,0,0
X000338.SZ,0,-0.0345712626367078,0,0,0,0.237964484922074,0,0.0348365726586805,0,0,0,0,0,0,0,0,0,0.301137073005178,0,0,0,0,0.0669872028104525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0505337051489388,0,0,0.214243951970153,0.00599552243512412,0,0,0,0,0,-0.00621279354012513,0,0,0,0,0,0
X600066.SH,0,0,0,0.059369965088787,0,0,0,0,0,0,0.152018480637208,0,0,0,0.0814347097284011,-0.442368920835111,0,0,0,0,0,0,0,0,0.0858883140584171,0,-0.138796001589676,0,0,0,0,0.0180308614698992,-0.179785143558026,0,0,0,0,0,-0.0336310347528863,0.125507130521412,0,0,0,0,0.19751835532143,0,-0.0578939685664152,0,0,0,0.0148126567628061,-8.67361737988404e-19,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0.130129428701498,0,0,0.175340766093597,0,0,0,0.0943560203189131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378334983513897,0,0,0,0.144185241833257,0,0,0,0,0,0,-0.0136896794389248,0,0,0,0,0,0,0.023260276683505,0,0,0,0,0,0
X000100.SZ,0,0,0,0.00938943278317044,0,0,0,0,0,0.104740827111485,0,0,-0.042148107245395,0,0,0,0,0.0901035568445431,0,0,0,0,0,0,0,0.143227929510678,0,0,0,0,0,0.109091480421388,0,0.0251721706044671,0,0,0,0,0,0,0,0.0385473263866664,0,0,0,0,0,0,0.143792510172403,0,0,-0.0181606938517913,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112339014888231,0,0,0.332792219604751,0,0,0,0,0,0,0,0.128017700130068,0,0,0,0.0157694349426282,0,0,0,0,0,0,0.14666804856719,0,0,0,0.107337108823841,0,0,0.120757173508201,0,0,0,0.00707073781061678,0,-0.0107666580816227,0.019579405458023,0,0,0,0,0,0
X300124.SZ,0,0,0,0.393538226594427,0,0,0,0,0,0,0,0,0,0.0939227546192102,-0.0942408526019348,0,0,0,0.115373812185541,0,0,0,0,0,-0.198487372827367,0.0535331976107794,0.132056222652417,0.0371115747801967,0,0,0.089737646522258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0351934695365068,0.0188268756866122,0,0,0,0,0,0
X002508.SZ,0,0,0,0.378205825493257,0,-0.0114228793941514,0,0,0,0,0,0,0.122972402756632,0,0,0.186114100749679,0,0,0,0.119741556251048,0,0,0,0,0,0,0,0,0,0,0,0.00812736261879518,0,0.311443855139184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0151783039277427,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0.186372816929757,0,0,0,0,0,0,0.0354099604062182,0,0.0392917414264679,0,0,0,0,0,-0.0619324495524263,0,0,0,0,0,0,0,0,0,0,-0.0396183226975575,0,0.0422139883565204,0,0.39755979724616,0,0,0,0.151447983463744,0,0,0,0.0663723339065511,0,-0.103012074072472,0.012859504319628,0,0.0994644960143795,0,0,0,-8.67361737988404e-19,0.00966831519427898,0,0,0,0,0,0
X600089.SH,0.444028429029044,0.0608848193553536,0,0,0,0,0,0,0,0,0.410447985985631,-0.227529827096714,0,0,0,-0.176159652311158,0,0,0,-0.0480331961531958,0,0,0,0,0,0,0,-0.0793753466655797,0,0,0.266259529711482,0,0,0,0,0,0,0.29542095898865,0,0,0,0,0,0.235135915769485,0,0,0,0,0,0,-0.0245342937836215,-0.0171752802619416,0.0453972238159892,0,0,0,0,0
X300003.SZ,0,0,0,0,0.0520607487542109,0.0130305354827486,0,0,0.0650650809214586,0,0,0.276022606827298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017240956268398,0.178869259685428,0,0,0,0,0,-0.201623215180782,0,0.0254577841821324,0,0,0,0,0,0
X600177.SH,0,0,-0.060814560591319,0,0,0.114705314348024,0,-0.0581988443134859,0,0,0,0,-0.0229182683457431,0,-0.000266064552199748,0,0,0,0,0,0,0,0,0,0,-0.0084113850168231,-0.0465032069721389,0,0,0,0,0.0647617718684339,-0.0208823369782239,0,0,0,0,0.104090986949238,0,0,0,0,-0.0570303219499977,0,0,0,0,0,0,0,0.0279954598438738,-0.0059686408433007,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.0523202319091896,0.0967877000604294,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0301707986225351,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275586482418195,-0.00765164906200943,0,0,0,0.131793493536361,0,0,0,0.0206749229170268,0,-0.245267869471887,-0.0022088968564364,0,0,0,0,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,8.67361737988404e-19,0,0,0.254755968666399,0,0,0,0,0,-0.0221021206268366,0,0,0,0,0,0,0,0,0,0,0.00768988105607746,0.1349703876576,0,0,0.312521228848905,0,-0.0614030495512842,0,0,0,0,0,0,0,0,0,0,0,0,0.0214965528800665,0,0.138225326462776,0,0.0506145996131338,-0.136392221755583,0,0,0,-0.0162369362480931,0.00502033587167305,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0461489079639405,0,3.46944695195361e-18,0,0,0,0.171856132218669,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.0262015541420987,0,0,0,0,0.0481943033351573,0,0.471686409640243,0,0,0,0,0,0,0,0.00495504332553153,0,-0.0113702416215779,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0.321188185625225,0,0,0,0,-0.163468808059453,0,0,0,0,0.0926210002339593,0,0,0,0,0,0,0,-0.346120318399346,0,0,-0.114858321039455,0,0,0,0,-0.193842417749345,0,0,-0.176173624809856,0,0,0,0,0,0,0,0,0,-0.474751277699715,0.167325989755494,0,0,0,0,-0.0252680664815274,0.0056018716657055,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0.243443184257549,0,0,0,0.0742371328553754,0.217301217059395,0.124528982927715,-0.0583520316251849,0,0,0,0,0,0,0,0.115689755919694,0,0,0,-0.192328115048219,0,0,0,0,0,0,0,0,0,0,0,-0.0183420289508578,0,0,0,0,0.16112914092545,0,0,0,-0.00321298396769238,-0.0213254001442992,0,0,0,0,0,0
X000157.SZ,0,0,0,-0.0237971704527347,0,0.00360519319749432,0,0,0,0,0,0,0,0,0,0,0,0.38602189696181,0,0,0,0.0904365135879837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103408270842418,0.0686237001614318,-0.0232765345508177,0.0290370107921365,0.127398024066396,0.0421947660567242,1.73472347597681e-18,0,0,0,0,-0.0147605871568331,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0.00411527363045858,0,0,0,0.268657829756471,0,0,0,0,0,0.131004872509256,0,-0.0534069592036205,0,0,0,-0.0130477159790173,0,0,0,0,0,-0.0497062767211637,0.0155955515282785,0,0,0,0,0,0,0,-0.0682283028886037,0.0967986323416726,0,0,0,0,0,0,0,-0.0230661075568425,0.0161376919449558,0,0,0,0,0,0
X600118.SH,0,0,0.0146625204683712,-0.037649286047996,0,0,0,0,0,0,0,0,0,0,0.0625081760965312,0,0.0809345453400562,0,0,0,0,0,0.0849814993014947,0,0,0,0,0,0,0,0.0795363044207629,0,0,0,0,0,0,0,0,0,0,0,-0.028024910364705,0.400505285768442,0,0,0,0,0,0,-0.012348640182955,0.0200432925782636,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332714007444781,0,0.0866110456325413,0,0,0,0,0.108189099068812,0.252129134909763,0,0,0,0,0,0,0,-0.072817248673295,0,0,0,0,0,0.138846204155399,0,0,0,-0.0684276719111845,0,0.554117066900371,0,0,0,-0.000341126881428245,-0.0102521943792777,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0.00502174079428237,0,0,0,0,0,0,0,0,0,0,-0.0434063162197698,0,0,0,0,0,0,0.03200201601444,0,-0.029726570560131,-0.0173804735228471,0.035696071247717,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272426896816395,0,0,0,0,0,0,0.50871885624861,-0.0658480976006322,0.0141773320616874,0.0050522448613917,0,0,0,-0.133533653146639,0,0
X000981.SZ,0,0,0,-0.0441332758201432,0,0,0,0,-0.0309950500822153,0,0.0281616429699261,0,0,0,0,0,0,0,0,0.0640531612918808,-0.03580548256002,0,0,0,0,0,0,0.025617275558115,0,0,0.00873102331141616,0,0,0,0,0,0,0,0,0,0,0,0.0250092768073134,0.0146806878803903,0,0,0,0,0,0,0.0423280000349085,-0.00221338210724806,0,0,0,0,0,0
X600699.SH,0,0,0,-0.0191970039810341,0,0,0,-0.174933238697066,0.148025929946385,0,0,-0.060130029091266,0,0,0,0,0,0,0,0,0,0,0,-0.0979770417272896,0,0,0.00953834747897071,0,0,0,0,0.226282505461277,0,0,0.142389415154467,0,0,0,0,0,0,0,-0.0351133309498359,0.352178313236458,0,0.0581217261266205,0,0,0.0245244839820856,0,-0.0111876836514218,-5.42101086242752e-20,0,0,0,0,0,0
X600566.SH,0,0,0,0.178240030739706,0,0,0,0,0,0.111627130929394,0,0,0,0,0,0,1.73472347597681e-18,0.0660052938407868,0,0,0,0.285853042996224,0,0,0,0.108290519528589,0.0612366709331511,0,0,0,0,0,0.0285759710829234,-0.134116128860343,0,0,0,0,0,0,0,0,0,0,0.165522797876937,0.0539829822175295,-0.00344278987258554,0,0,0,0.0170414025259019,0,0,0,0,0,0,0
X600809.SH,0,0,-0.0594854724099622,0,0.394717804790763,0,0,0,0,0,0,0,0.114784534805444,0,-0.0319675452495669,-0.0183609670777456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125356605626478,0,0,0,0,0.0543334530268312,0,0.00135344152887859,0,0,0,0,0,0,0
X600372.SH,0,0,-0.239130955750732,0,0,0.0171963855323232,0,-0.068850631244418,0.0964015611997357,0,0,0.100470110001421,0,0,0,0,0,0,0,0,0,0,0,0.16040496983915,0,0,0.168341534629084,0,0,0,0,0,0,0,0,0,0.648946630987726,0,0,0,0.0848504905026619,0,0,0,0,0,0,0,0.083906225238199,0,-0.0400095278605862,0.0368577513370966,0,0,0,0,0,0
X002074.SZ,0,0,0,0,-0.0820908039469058,0,0,0,0,0,0,0.0181861380109046,0,0.222261595624226,0.0748324163446191,0.142473380588586,0,0,-0.326032528379095,0,-0.145088278554615,0,0.134154613040837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0534941177482432,-0.0202489616495561,0,0,0,0,0,0
X000559.SZ,0,0,0,-0.317536339974602,0,0,0,0,0,0,0,0,0,0,0,0,0.0827703059807942,0.0400795389505557,0,0,0,0,0,0,-0.0403902777169147,0,0,0,0,0,0,0,0.526497107695276,0,0.42592992974923,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474607538687139,0,0,-0.0173922855994011,0.10545629753356,0,0,0,0,0
X300115.SZ,0,-0.0230510620758758,0,0,-0.182806398332986,-0.0356174508328654,0,0,0,0,-0.45944050246515,-0.0297381951545281,0,0,0.481194399123119,0,0,-0.082706698839719,0,0,0,0,0,0,0,0.212779670699597,0,0,0,0,0,0,0,0.0169063310660858,0,0,0,0.335565055808772,0,0,0,0,0.143799108288878,-0.00780135393860104,0,0,0,0,0,0,-0.0139467502094174,0,0,0,0,0,0,0
X000623.SZ,0,0,-0.0565222309486754,0,0,0,0,0.0429712238925468,0,0,0,0,0,0,0,0,0,0,0,0,0.0982732811517315,0,0,0,0,0,0,0,0,0,0,0,0,0.0509393721057576,0,0,0,0.061155160769143,0,0,0,0,0.0134933886181608,0,0.131051508490487,0,0,0,0.031510249190474,0,0,-0.012110087070995,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,-0.0250012699368758,0,0,0,0,0,0,0.211685337455157,0,-0.153521062327163,0,0,0,0,0,0,0.0822516576811153,0,0,0,0,0,0,0,0,0,0,-0.1533159724018,0.712262305729991,0,0,0,0.0236521364432062,0,0.181300334096154,0.385493508616495,0,0,0,0.704103444228801,0,0.0131942246696839,0,0,0,0.191122923670096,0,0
Change_TY3M,0,0,-0.0645533899025217,0,0,0,0,0,0.0305804839458096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0018957316534002,0.00570925531910954,0,0,0,-0.0171557386305504,0,0,0.0290039844364644,0,0.0302019881736435,0,0,0,-0.0584488887074226,0,0,0,0.0330890288550249,0,0.0011376629499741,0,0,0,0.132051400681432,0,0.00513340681496261,-0.00926687550797534,-0.0967598532588726,0,0,0,0,0
Slope,0,0.832778902307569,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0.239942069248797,0,0,0,0,0,0,0,0,0,0.485613610077981,0,0,0,0,0,0,0,-0.869146005713939,0,0,0,0,-0.236058778164088,0,0,0,0,1.1707845777351,-0.460537448280683,-0.417966322862924,0,-0.141326218226147,0,0,0,0,1.13638243199968,0,0,0,0,0,0
TED,0,0,0.0934949281256375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0606879339675621,0,0,0,0,0,0,0,0,0,0,0,-0.131758993867978,-8.67361737988404e-19,0,0,0,0,0,-0.0716282113414096,0.26613157661139,0,0,0,0,1.87216347778496,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,-0.0203753647031918,0,0,0,0,0,-0.0578899099595861,0,-0.12634264419273,0,0,0,0.0643427920917061,0,0.0468564787774944,0,0,0,-0.0689511573619598,0,-0.0314991618328168,0,0,0,0,-0.10769660924314,0,0,0,-3.46944695195361e-18,-0.00475303180458051,0,0,0,0,0,0.0571402703859798,0,-0.0345155682772773,0.0238555034013948,0,0,0,0,0,0
MKreturn,0,0,0,-0.0180938632264463,0,0.0591440052395878,0,0,0,0,0,0,0,0,0,-0.00795754632627544,0,0,0,0,-0.0391237109944834,0,-0.0417277447634021,0,0,-0.0158474554936831,-0.00207614289819118,0,0,0,0,0,0,-0.0310507692321912,0,0,0,-0.021975057586424,0,0,0,0,0,-0.0171550605777906,0,0.0333969807770063,0,0,0,-0.0227205446930403,-0.000738737031491943,-0.00314605766821251,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.000208939516241644,0,0.00343220148450241,0,0,0,0,0,0.000414230880845825,-0.00164522583852385,0,0.000990712192817719,0,0,0,-0.00330595377492845,0.000175372011422608,0,0,0,0,0,0,0,0,0,0,0,-0.000322414310733086,0,0,0,0.000351174227054961,0,0,0,0,0,0,0,0,-0.000265058657316011,-0.00247334539707592,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,-0.081308095920494,0,0,0,0,0,0,0,0,0,0,0,0.0515013144585665,0,0,0,0,0,0.0183005282880246,0,0,0,0.0349246767296021,0,0,0,0,0,0,0,-0.0600951560912228,0,0,0,0,0,0,0,-0.0965532519322335,0,0.0278203172497186,0,-0.0470710129164287,0.0407760519810537,0,0,0.00898831179974688,0,-0.0722395217287794,0.0849034233284054,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.000398965550869437,0,-0.0068919592253635,0,0.00682598718465411,0,0.00439314338349247,0,0,0,0,0.00371829400082014,-0.00571757007735677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00878780064099016,0,0,0,0,0,0,0,0,0.00230216368759515,0,0,0,0,0,0,-0.00536464547524898,0,-0.0160130509969953,0.0230964028556955,0,0,0,0.0897854997586323,0,0
CarbonVol_Hubei,0,0.00278037759481654,0,0,0,0,0,0,0,0,0,0,0,0,-0.0385493521932986,0,0,0,-0.0194911209389317,0,0,0,0,0.0527785699546953,0,0,0,0,0,0,0,0,0.103762152883215,0,0,0,0,0,0,0,-0.0163232362787221,0,0,0,-0.0148083434101299,0,0,0,0,0,0.0266219575456168,0.0102299280955319,0,0,0,0,0,0
