,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X002236.SZ,X000568.SZ,X000625.SZ,X002475.SZ,X600031.SH,X002241.SZ,X000338.SZ,X002456.SZ,X600066.SH,X601877.SH,X000100.SZ,X300124.SZ,X002508.SZ,X002008.SZ,X300136.SZ,X300003.SZ,X002085.SZ,X600089.SH,X600177.SH,X600271.SH,X600522.SH,X002294.SZ,X000157.SZ,X600487.SH,X600118.SH,X000981.SZ,X600867.SH,X600566.SH,X600699.SH,X002074.SZ,X600809.SH,X600372.SH,X300115.SZ,X000050.SZ,X000559.SZ,X002007.SZ,X000066.SZ,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0.0337199663853267,0,0,0,0,0,0.233104308625267,0,0,0,0,0,0,0,0,0,-0.158331394027433,0.0506027492863789,0,0,0,0.0669474712357223,0.10933492063731,0,0,0,0,0,0.0597637483352656,0,0,0,0,0,0,0.276094237881996,0,0.0578948107221057,0,0,0,0,0,0,0.0131777962539099,-0.069142833101724,0,0,0,0,0,0
X600104.SH,0,0,0,0.220285485134045,0,0,0,0.0123859613847292,0,0,0,0.432715670076217,0,0,0.15775291140474,0,0,0,0,0,0,0.00870653587909984,0,0,0,0,-0.0672756394332553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0584226357709225,0,0,0,-0.185297959042215,0,-0.0793341752227928,0.0353448510689201,0.00279361867631617,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0347127453851281,0,0,0,0,0,0.130737869690943,0.388136705631591,0.0716053806674057,0,0,0,0,0,0,0,0,0,0,0.27881577598711,0,0.0531677738933766,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162023861577407,0,0,0,0,0,0,0,-0.0153399108130297,0,0,-0.0161103102126574,0.0467928975187595,0,0,0,0,0,0
X000651.SZ,0,0.0472436431834103,0,0,0.188519031270657,0.0354862393224082,0,0,0,0.0589214618244786,0,0,0,0,0.115086581017487,-0.00194573094757212,0,0,0,0,0.155161274135093,0,0,0.145476024647257,0.0848631913891548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0621769724773,0,0,0,0,0,-0.0183295703038281,0,0,0,0,0,-9.17046793783184e-05,0,0,0,0,0,0,0
X000858.SZ,0,0,0.0316538938776118,0.0992846909509917,0,0,0,0,0,0,0,0,0,0.74038913611399,0,0,0,0,0,0,0,0.0438684165672911,0,0,0.0104001504126874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547453961062324,0,0,0,0,0,0,0,0,0,0.00814172553882749,0,0,0,0,0,0
X000725.SZ,0,0,0.118375891881001,0,0,0,0,0,0.130869086358298,0,0,0,0,0.013120645125569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291657978286251,0.250078572636984,0,0.584422839911392,0,0,0,0,0,0,0.251828922045971,0,0,-0.0856085649301524,0,0,0,0.0332997380249761,0,0,0,0,0,-0.00346193501314854,0.064386097004874,0,0,0,0,0,0
X600276.SH,0,0,0.0742217290730359,0,0,0,0,0,-0.0346913013502727,0,0,0.20051406888455,0,0,0,0,0,-0.00333181209331943,-0.0962335023059968,0,0,0,0,0,0,0,0,0.160566939323981,0,0,0,-0.0589696019825717,0,0,0,0,0,0,0,0,0,0,0,-0.0591820501700402,0,-0.0468007562927443,-0.0983089735252654,0,0,0,0,0.0138138981642459,0,0,0,0,0,0,0
X002304.SZ,0.160261769116553,0.10831040902415,0,0,0.312156328049088,0,0,0,0,0.0866700224155514,0,0,0,0,0,0,0.0386246300811145,0,0,0,0,0.0500976464901545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208139558504281,0,-0.102706707837771,0,0,0,0,0,0,0,-0.0144494350438336,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0.21649354025081,0,0,0.161769437587981,0,0,0,0.0436931798218377,0,0.209350141718978,0,0,0,0.10186180674736,0,0.173439419863118,0.0316236924054843,0,0.0130478350429348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0297052358213045,0.00446289186133875,0,0,0,-0.0249494173779662,0,0
X600690.SH,0,0.159999380932263,0,0.334810568372866,0,0.0239849924308372,0,0.00955662173240695,0,0,0,0.191149648738357,0.0994908308700683,0,0,0,0,0,0,0,0,0,0,-0.0478609073553868,0,0,-0.0796261381692217,0,0,0,0,0,0,0.270032933261223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197179771378749,-0.117324608113417,0,0,0.0184535684842556,-0.00490637728506291,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.134455725687402,0.113793127588298,0,0,0.0557265421758088,0.0717673381553382,0,0,0,0.406609088621678,0,0,0,0,0,0,0,0,0,0,0.0813847688943066,0,0,0,0,0,0,0.11225326644391,0,0,-0.13535020773653,0,0,-0.0661134352884392,0,0,0,0,0,0,0,0,0,0.0300088598377459,-0.0208400305824263,0,0,0,0,0,0
X600741.SH,0,0.567327449219062,0.0100584177598422,0,0,0,0,0.0122827473679463,0.119836658130468,0.0714961184809896,0,0,0.0653625903478134,0,0,0,-0.166022507429828,0,0,0,0,0,0,0,0,0,0,0,-0.0522111115359523,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103766492342409,0,0,0,0,0,-0.0687604412911152,0,0,0,0.0168683921451861,0,0,0,0,0,0
X002236.SZ,0,0,0.435598044315135,0,0,-0.223137035127793,0,0,0,0,0,0,0,0,0,0.0146897891991393,0,0,0,0.086183631352934,0.0253442564877237,0,0,-0.285995936263662,0.0166143088789829,0.207452278557056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656743971725399,0,0,0.382830714102677,0,0,0,0,0,0,0,0.039597007548762,0,0,0,0.000569250727584481,0,0
X000568.SZ,0,0,0,0.0229817344835138,0.68667418734221,0,0,0,0,-0.0959301237859251,0,0,-0.0423035597297397,0,0,0.106886072366675,-0.00396811056260754,0,0,0,0,0,0,0,0.083805941561742,0,0.0517956124904696,0,0.0123004266645597,0,0,0,0.0117598548675136,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.00527410745935991,0,0,0,0,0,0,0
X000625.SZ,0,0.00350863713732732,0,0.0993255209915311,0,0,0,0,0,0.111489720728305,0,0.293216759470247,0,0,0,0,0,0,0,-0.137401179401773,0,0,0,0,0,-0.136736341214284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272262741739936,0,0,0,-0.0572736949933164,0,0,0,0,0,-0.00328206566912176,-0.00450038210387601,0,0,0,0,0,0
X002475.SZ,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.105291526434384,0,0,0,0,0.10812572141306,0,0,-0.0290633988250123,0,0,0,0,0.323177324621317,0.198417697030928,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0278428835400984,0.0234805675743281,0,0,0,0,0,0,0,0,0,0.0129663438108873,-0.0413870446481289,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.260748115661719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.263536405369797,0,0,0,0,0,0,0.177629638610192,0,0,0.357776664240831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148415373324703,-0.011487536993254,0.0129885647529275,0,0,0,-0.0554942160372623,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453534700495081,0,0.190280941585627,0.234110789338273,-0.00309384957492674,0,0,-0.114413656479528,0.413789273018514,0,0,0,0,0,0,0.0982825929736189,0,0.0525105701746611,-0.0143582591419925,0,0,0,0,0,-0.0735680666796095,0,0.0192349745646651,-0.0560814194153921,0,0,0,0,0,0
X000338.SZ,0,0,0,-0.159204022156786,0,0.0974415296774156,0,0,0,0,0,0,0,0,0,0,0.564097116620099,0,0,0,0,0.106845220424851,0,0,0,0.141029023706267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122954572320491,0,0,0,0,0,0.14858662932883,0,0,-0.00805101183753454,0,0,0,0,-0.0371453117993088,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0.0252128505842391,0,0.143788342962338,0,0,0,0,0,0.0845711008668121,0,0,0,0.0713394571154342,0,0,0,0,0.10417076108917,0,0,0,0,0,0,0,0,0,0.171282791725682,0,0,0,0,0,0,0.0403177118469105,-0.109337149604992,0.232265769759898,0,0,0,0,0,0,-0.00545009375501274,0.0669495256176221,0,0,0,0,0,0
X600066.SH,0,0,0,0.10152893614731,0,-0.0448248637179783,0,0,0,0,0,0,0.0799989345226986,0,0,-0.488589805334164,0,0,0,0,0,0,0,0.0840519992900869,0.0321054786513531,0,0,0,-0.00784026040680323,0,0,0,0,0,0,0,0,0,0,0,0,0.205989521673668,0,-0.0363212479361903,-0.0929039766225061,0,0,0,0,0,0,0.0316557161440628,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219558984443872,0,0.233887313039265,0,0,0,0,0,0,0,0.0503401237894162,0,0,0,0,0.121080557344957,0,0,0,0,0,0,0,0,0,0.174570622976044,0.0393873330350328,0,0,0.121033336366359,0,0,0,0,0,0.0217495816947345,-0.125331728611925,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,-0.0221185127144233,0.07031136697913,0,0.0278039472598774,0,0,0,0,0,0,-0.0543845477108676,0.0169508393485943,0,0,0,0,-0.08026648699217,0,0.140348631635025,0,0,0,0,0,0,0,0.231729883308719,0,0,0,0,0.0239787745669128,0,0,0,0.0137885409654889,0.00850541612244891,0,0,0,0,0.0325487024705136,0.0691658799265307,0.00558273916587582,-0.0336950087530205,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,-0.0268331518231589,0.249128648746131,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0294500109502252,0.0222017763644393,0,0,-0.0156431350612973,0.190237871490525,0,0.0144105424264127,-0.0535525592824725,0,0,0,0,0,0,0,0,0.0798370381800463,0,0,0,0,0.181323651174383,0,0,0,0,0,-0.108387544698466,0,0,0,0,0,0
X002508.SZ,0,0,0,0.493005725545375,0,-0.126232125526449,0,0,0,0,0,0,0.228039213791813,0.25105089306077,0,0.0929071661592603,0,0,-0.106576267952161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688781174444385,0,0,0,0,0,0,0,0,0,-0.0118431104157947,0.00689552923782752,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0.00889308047071164,0.043141131483903,0,0.210116034251269,0,0.0211928321622223,0,0,0.291948132872604,0,0.100589485720697,0,0,0,0,0,0,0,0,0.0950653566026034,0,0,0,0,0,0,-0.12462655526827,0,0,0,0,0,0,0,0,0,-0.0817387774901538,0.159460521526399,0.0184452616534167,0,0,0,0,0,-0.00842184587616304,0,0,0,0,0,0,0
