,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X600276.SH,X600690.SH,X002304.SZ,X002475.SZ,X300124.SZ,X000651.SZ,X600104.SH,X300014.SZ,X003816.SZ,X000725.SZ,X600031.SH,X000625.SZ,X002129.SZ,X000596.SZ,X000063.SZ,X002371.SZ,X002049.SZ,X000338.SZ,X002179.SZ,X600089.SH,X600703.SH,X002180.SZ,X000661.SZ,X300142.SZ,X002241.SZ,X601877.SH,X600741.SH,X000733.SZ,X000100.SZ,X002074.SZ,X600522.SH,X600702.SH,X000157.SZ,X600460.SH,X600584.SH,X600884.SH,X300003.SZ,X000800.SZ,X600487.SH,X000799.SZ,X000066.SZ,X002414.SZ,X002007.SZ,X002236.SZ,X601799.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0211903091805309,0,0,0.23839652835442,0.160313159572459,0,0,0,0,0,0,0,0.0839246014162078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097843494363221,0,0.0875399547718483,0,0.00400162099626137,0,0,0.0253375257443932,0,0,0,-0.0179626222450903,0.0226385123144194,0,0,0,0,0,0
X002179.SZ,0,0,0,-0.104337317865676,0,0,0,0,0,0.0370626838571741,0,0,0,0,0,0.0152719726966308,0,0,0,0,0.100934697419879,0,0,0,0,0,0,0,0,0.011736837347196,0,0,0.300062825212755,0,0,0.0140321975142459,0,0,0.0117989593735391,0,0,0,0,0,0,0,0,0.134561532975497,0,0.0286162340570933,0,-0.0120122751651999,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0.0239937415168072,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.011681814269169,0.206848268311847,0,0,-0.0445757065283545,0,0.143110134914322,0,0,0.0594477824790968,0,0,0,0,0.118621274936685,0,0.033476320063637,0.0589565824545795,0.12564831244651,0.135444339256124,0,0,0,0,0,0,0.0377089132841171,0.0162478753318842,0,0,0,0.00428764583567692,0,0,0,-0.0143347870446812,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,-0.110574643069857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126781041973805,0,0,0.0323206032440318,0.049696240017183,0,0.111598512601363,0.130611073018836,0,0,0,0,0.201493170212628,0,0,0,0.289107213004944,0,0,0.0875750738911576,0,0,0,0,0.00256078561584652,-0.02364076916025,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166820360367046,0.0699224833546528,0,0,0.00986934364585175,0,0.0810598146179124,0,0,0,0,0,0,0.190796321622164,0,0,0.0308083093087667,0,0,0.00237290525741439,0,0,0.0694673552518459,0,0.1700409938941,0,0.382418931972343,0,0,0,0,0,-0.00279129455880746,0.0393108712917574,0,0,0,0,0,0
X000661.SZ,0,0.272944855942267,0,0,0.197269237783529,0,0,0,0,0,0,0,0,0,0.101768533509684,0,0,0,0,0,0.160394927129048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.205271783010056,0,0,0,0,0,-0.0201397690832258,0,0.331033832650953,0,-0.125704317033306,0,0.00617228037972989,1.73472347597681e-18,0,0,0,0,0,0
X300142.SZ,0,0,-1.73472347597681e-18,0.0683158462005149,0,0.391720086440445,0,0,0,0,0,0,0,0,0,0,-0.0412390295858793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287369831257995,4.33680868994202e-19,0,-0.0804710676926269,0,0,0,0,0,0,-0.202831748445309,1.73472347597681e-18,0.0320856850208424,0,0,0.310738440287816,0,0,0,-0.0068345980278687,-0.117130562800596,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.314053083560771,0,0,0,0,0,0,0,0,0,-0.063079684895688,0,0.845232495743051,0,0,0.48479481778883,0,0,-0.103868557248912,0,0,0,0,0,0,0,0,0,-0.363506901444315,0.160787679946513,-0.148961693232978,-0.120170487945506,0,0,0,0,0,0,0,0,0.390950725679065,0,0,0,0,0,0.036567864550628,0.24634920139087,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.010629446342719,0,0,0,0,0,-0.0855555444530644,0,0.0659847702228759,0,0,0,0,0,0,0,0,0,0,0,0,0.0814986877839534,0,3.46944695195361e-18,0.179147411684842,0,0,0,0,0.0363854364607271,0.239516102705622,0.297503308122827,0,0,0,0,0,-0.110606079619926,0,0,0.109998136382463,0,-1.73472347597681e-18,0,0,0,0,-0.0345534396887721,0,0,0,0,0,0,0
X600741.SH,0.14594898258796,0,0.0595230265030352,0,0,0,0,0,0,0,0,0,0.10132086522996,0,0,0,0.149841329821265,0,0,0,0,0,0.157420253054244,0,0.00936900572618509,0,0,0,0,0,0.0210087797276828,0,0,0,0,0,0.046771420424051,0,0,0,0,0,0.00790540354780297,0,0,0,0.0234163190529097,0,0,0.0260876168530366,0,-0.011739501148284,0,0,0,0,0,0,0
X000733.SZ,0,0,-0.00883807151494339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0925841228559088,0,0.163756882747219,0.279417690932036,0,0.200870796138612,0,0,0,0,0.0869006013057513,0,0,0,0,0,0,0.0581622701380835,-0.103877847358048,0,0,0,0,0,0,0,0,0.0942847983524351,0,0,0,0,0,-0.0154280853638874,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359472532906736,0,0,0,0,0,0,0,0,0,0,-0.0610404518526724,0,0,0.0179889513375182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246009694317104,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.384823486703988,0,0,0,0.258848374562334,0,0.0890144952580289,0,0,0,0,0,0,-0.0701288884942584,0,0,0.106070492538439,0.0269600836805971,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605323258594716,0.0772471370077162,0,0.0587384399759292,0,0,0.0178834248902929,0,-0.00489302040970039,0.0330664710795987,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.104950254287452,0,0,0,0,0,0,0,0.144728137939068,0,0,0,0,0.278154280122635,0,0,0,0.34246548018987,0,0,0,0,0.0527314414656086,0,0,0,0,0,0,0,0,0,-0.271300255000719,0,0,0,0,0.123717554602268,0,0.715831146805398,0,0,0,0,0,0,0,0.0772883343745147,-0.0700589706302555,0,0,0,0,0,0
X600702.SH,0,0,0,0,0.442868023775801,0,0,0,0,0,0,0,0.102069998632262,0,0.363578733139896,0,0,0,-0.111715489787553,-0.0834571023296161,0,0,0,0,0,0.0491926819762352,0,6.93889390390723e-18,0,0,0,0,-0.147458900955051,0,0,0,0,0,0,0,0,0,0,0.0463678546817006,0.310324658239847,0,0,0,0.0222702015423344,0,0.138156999784167,-0.0300435036823587,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,-0.00526676809989703,0,0,0,0,0,0.25720636880747,0.0196439385206,0,0.0272271361827315,0,0,0,0.0477911600664187,0,0.00230389826278074,0,-0.00873391949914262,0,0.0713411971048962,0,0,0,0.0732479385721696,0,0,0,0,0,0.0678646507931666,0,0.0761589480081086,0,0,0,0,0,0,0,0,0,0,-0.00820782277760596,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0978083664144127,0,0,0,0,0.0562659649663692,0.184214227573858,0,0,0.305242660433146,0,0,0,0,0,0,0,0,0,0.514384724785904,0,0,0,0,0.0590033969890265,0,0,0,0,0,0.0302572304606702,-0.0188429267816661,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0829849088973049,0,0,0,0.133550884747929,0,0,0,0,0,0,0.00180260644473001,0,0,0,-0.0113049393145199,0,0.129990438373426,0,0,0.075414093035208,0,0,0,0.13503024809476,0.121658471151466,0.0203940297307968,0,-0.0110761163577646,0,-0.00308820671758521,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263959077224854,0,0,0,0,0,0.0310569295449389,0,0.0178036869058929,0,0,0.0134033198321189,0.00233322253497001,0.0310386358359671,0,0,0,0.222998035663071,0.108663342082521,0.0478486756590731,0,0,0.00543111423566992,0,0,0,0,0,0,0,0,0.00094506509672196,0,0,0,-0.0236591012195764,0.0575580780877103,0,0,0,0,0,0
X300003.SZ,0,0,0,0,-0.0232647773981362,0.29510620925502,0,0,0,0,0,0,0.0390721647479256,0,0,0,0,0,0,0,0,-0.138938534058226,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0686223960365477,0,0,0,0,0,-0.0940002044475795,0,0.202107669566717,0,0.0902464055736065,0,0.0205831780148664,0.00907799579471867,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0764471235073112,0,0,0.0461336975417443,0.0551705832306459,0,0,0,0,0,0.380146242603414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123188377395198,0,0,-0.0215645909849792,0,0,0,0.0468267874073916,0.0599558003248543,0,0,0,0,0.00828741320917667,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,-0.0661844527619737,0,0,0,0,0,0,0,0,0,0,-0.0780506800598316,0,0,0,0,0,0.268430234539235,0,0.0383688564041115,0,-0.222409333518469,0,0,0,-0.0225643962897993,0,0,0,0,0.181024069548819,0.534025258226065,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126008761040263,0,-0.000961527706357182,0,0,0,0,0,0,0
X000799.SZ,0.297693904105234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0340514784869271,0,0,0,0,0,0,0.0533145712713517,0.0680365145211984,0.137922486116716,0,0,0,0,0,0,0.416936794840632,0,0,0,0,0,0,0,0,0,0.0717998138990295,0,0,0,0.0285851120100947,0.0127411137064676,0.0379776133683173,0,0,0,0,0,0
X000066.SZ,0,0.0811935345356293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453468865023938,0,0,0,0,0,0,0,0.0472868658095876,0,0.253221817985186,0,0,0.171188682626171,-4.33680868994202e-19,-0.113737203059142,0,0,0,0,0,0,0,0.0743695190585376,0,-0.126786723091325,0,0,0,0.0452831057229081,-0.0139576510655605,0,0.0492544457239358,-0.0370132165831517,0,0,0,0,0,0
X002414.SZ,0,0,0,0.117209670665508,0,0,0,0,0,0,0,0,0.186380719307151,0,0,0,0.106393250432336,0,0,0.0226742969616418,-0.16873451740904,0,0,0,0,0.186983679766939,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0893010151393428,0,0.294751293926038,0,0,0.0576839566317622,0,0,0,0,0,0.0918968777667268,0,0,0,-0.0344737555067244,-0.00548466382036277,0,0,0,0,0,0
X002007.SZ,0,0,-0.0534918690826281,0,0,0,0,0,-0.251200022227163,0,0.260466107463085,0,0.221402325337972,0,0.330391982823774,0,0,0,0,0,0,0,0,0,0,0,0,0.454281499189962,0,0,0,0,0,0,0,0.176789117651179,0,0,0,0,0,0.104507869364408,0,0,0,0,0,0,0.0160977617410249,-0.118946774609306,0.126535963422096,0.0271879967221612,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.141709600362894,0,0,0,0,0,0,0,0,0,0,0.177735817339121,0,0,0,0,0.116885360933255,0,0.189457948244559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245759348851356,0,0,0,0,0.0985855986376614,0.135285200254753,0.0586182054548864,0,0,0,-0.0180622699566404,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0.0282271843265644,0,0,0,0,0,0,0,0,0.223846425385536,0,0,-0.125091324592244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170633107329103,0,0.224206867033265,0,0,-0.185272502718597,0,0,0,0,0,-0.041394508929856,0.0611714443605583,0,0,0,0,0,0
Change_TY3M,0,0,0,0.142589674736145,0,0,0,0,-0.162238778535801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564561186191286,0.101688617845613,0.0572728778641725,0,0.0811036263943266,0,-0.187876706873161,0,0,0,0.0191348918063694,0,0,0.0507264976489178,0,0,0,0,0,0,0,0,0.0464594452905673,0,0,0,0.038667297293132,-0.260701364556094,0,0,0,0,0,0
Slope,0,0,0.150173215301469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.164551445322758,0,0,0,0,0,0,1.27156507605292,0.573747347055398,1.18631092230287,0,-0.711744388451496,0,0,0,1.88007489540942,0,0,0,0,0,0,-1.13804346976145,2.905894804809,0,0,0,0,0,-1.58016538650002,0,0,0,0,0.315504124587392,1.3924380742267,0,0,0,0,0
TED,0.238901593485873,0,0,0,0.0342289061075829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139425235956953,0,0,0,0,0,0.0244937955494632,0,0,0,0,-0.0537355380803706,0,0,0,0.154483920175567,0,0,0,0,0,0.22213107527709,-1.08529251861324,0.241882171307594,0,0,0,0,0,0,0
RealEstate_excess,-0.140834402796269,0,-0.0299058355953155,0,0,0,0,0,0,0,0,0,0.00248030988368468,0,0,0,0,-0.133451830887273,0,0,-0.0878376000982108,0,0,0,0,0,0,0,0,0,0,0,-0.00780788119716176,0,0,0,0.148304926339337,0,0,0,0,0,0,0,0,0,0.0216496372016778,0.110379757352111,0,0,0,-0.00151889016769589,-0.0101395748569965,0,0,0,0,0,0
MKreturn,0,0,-0.0510402015165253,0,0,0,0,-0.0814427072061747,0,-0.0198300449482267,0,0,-0.0844964091497128,0,0,-4.33680868994202e-19,0,0,0,0.00589996940320935,-0.00648921253632391,0,0,0,0,0,0,0,0,-0.000882178884819486,0,0,0,0.131247449784711,-0.0104074652944166,0,0,0,0,0,0,0,0,0,0,0,0,0.0652239527440798,0,0.00898882467764653,0,-0.0167229163462181,0.0165522397817747,0,0,0,0,0,0
MKvol,0,0,0,0,-6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003083984546593,0.000509754681518372,0,0,0,0,-0.000372660484154635,0,0,0,0,0,0,0,0,0,-0.00326215926270922,0.000983872119280312,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0149266917493202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0379343328474559,0,-0.0265476946771778,0,0,0,0,0.00966282167458403,-0.0131118381957408,0,-0.00689176440039475,0,0,0,0,0,0,0,0.0299122934422143,0,0,0,0,-0.00333574443124959,0,0,8.67361737988404e-19,0.0119637353170054,0,0,0,-0.0134485993369763,0.0231617249855561,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.000878542928091092,0,0,0,0,0.0113815818378641,0,0,0,0,-0.00422575976466495,0,-0.00141533578084721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134567719840654,0,0,0,0,0,0.000923812653594142,0,0.00106134051099194,0,0,-0.00621449949986327,0,0,0,-0.00414865330090894,-0.0067200443732161,0,0,0,-0.114113774066484,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00321263349212113,0,0,0,0,0,0,0,0,0,-0.00836407888093784,0,0,0,0,-0.000352890981898129,0,0,0,0,-0.00369486658147514,0,0,0.0156918284857829,-0.0051492142829417,-0.0130217785681694,0,0,0,0,0
