,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X000651.SZ,X002304.SZ,X600104.SH,X000625.SZ,X300124.SZ,X000725.SZ,X003816.SZ,X000596.SZ,X002371.SZ,X000063.SZ,X000338.SZ,X600031.SH,X300014.SZ,X002179.SZ,X000100.SZ,X002129.SZ,X600703.SH,X600089.SH,X002236.SZ,X600372.SH,X002049.SZ,X002241.SZ,X000661.SZ,X000157.SZ,X600584.SH,X600741.SH,X000977.SZ,X601877.SH,X600522.SH,X000800.SZ,X002007.SZ,X002074.SZ,X600183.SH,X601799.SH,X002463.SZ,X600418.SH,X002180.SZ,X300142.SZ,X000733.SZ,X000066.SZ,X002028.SZ,X600702.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0.0857500801779145,0,0,0,0,0,0,0.0598837765893672,0,0,0,0.165574386456622,0.0195641075332771,0,0,0,0,-0.0349129295914127,0.122820220859502,0,0,0,0,0,0,0,0,0,0,0.0406444906612878,0,0,-0.0817796570074925,0,0,0,0,0.0762017126080366,0,0.0593652087102829,0,0.019768518215839,-0.0160071408181511,0.0249066349311181,0,0,0,0,0,0,0,0.00814159363940549,-0.00229535855960738,0,0,0,0,0,0
X000625.SZ,0,0.158922434946182,0,0,0,0,0,0,0,0.080019433133722,0,0,0,-0.0737192843702604,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0369822151076416,0,0,0.62224697755918,0,0,0,0,0,0,0,0.415262209093067,0,0,0,0,0,0,0,-0.0104458017089309,0.0155101032261429,-0.308751714450624,0,0,0,0,0
X300124.SZ,0,0,0,0,-1.73472347597681e-18,0,0.0394771820842409,0,0,0,0,0,0,0,0,0,-0.259176310830148,0,0.255780223354248,0,0,0,0,0.0563879568328999,0,0,0.0128673025944183,0,0,0,0,0,0,0,0,0,0,-0.00909344207570091,0,0,0,0,0.000378341890507427,-0.0290471419767694,0.103770012646876,0,0,0,0,0,0,-0.00166040977150455,0,0.0852486250388117,0,0,0,0,0
X000725.SZ,-0.0584096289483071,0,0,0,0,0,0.0764343483082648,0,0,0,0,0,0,0,0,0,0.0780334458209415,0,0,0,0,0.133339007877645,0.438092957411489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269741427235066,0,0,0,-0.00674011756344426,0.0273910815563287,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0773481984001403,0.0222345606161538,0.00900661656850722,0,0,0,0,0,0.0485404832718809,0,0,-0.0398769586726977,-0.0863112119186348,-0.150239159842001,0,0,0,0.0142788656084555,0,0,0.0939630553346034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00250623444190006,0,0,0,0,0,0
X000596.SZ,0,0,0,0.348224914270164,0,0,0,0,0,0,0,0,-0.00322848012039375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00575511197508976,0,0.137147163056449,0,0,0,0.0553582910645358,0,0,0,0.0482108552484856,0,0,0,0,0,-0.0398203176942781,0,0,0,0,0.0297220126056817,0,0,-0.0053386487301312,0,0,0,-0.0018892827085503,0,0
X002371.SZ,0,0,0,0,0,0,0.106768732865588,0,0,0,0,0.0447689852282452,0,0,0,0,0,0,0,0,0,0,0.0606527057185557,0,0,0,0,0,0.345416889310209,0,0,0,0.289619306875438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152401405600022,-0.0233086591096879,0,-0.108926998249276,0,0,-0.0704641514228837,0,0
X000063.SZ,0,0,0,0,0,0,0.0467563031798905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243149155843601,0,0,0.0077327604027376,-0.344846630557092,0,0,0,0.327116091337088,0,0,0.138152620336661,0,0,0,0,0,0,0,0,0,0.00232422933508896,0,0.190941787392844,0,0.0175852942468297,0,0,0,0,0.294012256906601,0,0
X000338.SZ,0,0,0,0,0,0,0.0191967574987792,0,0.223892069711195,0,0,0.0467302795483593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125142884622883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0785711062286326,0,0,0,-0.0191890909055962,-0.0121274750360363,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000158308524610592,0,0,0,0,0,0,0,0,0,0,0.663865746335996,0,0,0,0,0.153749797994289,0.0324875753941404,0,0,0,0,0,0.0559534350220486,0,0,0,0,0,0,0,0,-0.0144397219977964,-0.0324788256365856,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0.139213219954144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330043094578119,0,0,0,0,6.93889390390723e-18,0.0879329478666308,0,0,0,0,0.0361901419870004,0,0,0,0,0.0266355192962916,0,0.0527811746042589,0,0,0,0,0,0,0,0,0,0.0205753328365958,-0.0437076832397123,0,0,0,0,0,0
X002179.SZ,-0.039058562338039,0,0,0,-0.0641498270693482,0,0,0,0,0,0,0,0,0.339117691868797,0,0,0,0,-0.113961338209392,0,0,0,0,0,0,0,0.0812654515230089,0,0.0507011122199722,0,0,0,-0.128141902215429,0,-0.0348960352257104,0,-0.0483102488557398,0,0,0,0,0,-0.0437887677566759,0,0,0,0.26337834307603,0,0,0,0,-0.000297235870883426,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.570750031030245,0,0,0,0,0,0.193028828531028,0,0,0,0,0.0164485781046744,0,0,0,0,0,0,0,0,0,0,0,0,-0.0754558411878693,0,0,0,-0.0633415874807714,0.120016448648646,0.022650346181811,0,0,0,0,0,0.0963946430378807,0.00496372907665591,-0.0258777606731687,0.0216944090135662,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0870862662419852,0.00891155887059624,0,0,0,0,0,0,0,0,0,0,0.0679608547923416,0,0,0,0.250567860614887,0.00521598928529518,0.0374748012498577,0,0,0,0,0.473602334449789,0,0.0685561475365623,0,-0.0517590367855548,-1.73472347597681e-18,0.209391457525054,0.0210458798725928,0,0,0,0,0.00250456118190475,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,-0.371077849002429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222852475591867,0,0.033562970318846,0,0.470230937543403,0,0,0,0,0,0,0,0.0275234233817758,0.0515101364483645,0,0.10114762159081,0,0.397124799293804,0,0,0,0.0121190398202471,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,-0.100782717698682,0,0,0,0,0.160560616326409,0,0,0,0,0.0669752219850207,0,0,0,0,0,0,0.171208309738732,0,0,0,0,0,-0.0854247246490283,0,0,0,0,0.0934535148823264,0,0.0501817916561497,0,0,0,0,0,0,0,0.104141793087336,0,0,0.125571465193677,0,0,0,-0.0048648340491271,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0.0975732076490275,-3.46944695195361e-18,0,0,0,0,0.331077052383642,0,0,0,0,0.744405940489113,0.101942167078841,0,0,0,0,0,-0.0249385921303503,0,0,0,0,0,0,0,0,0,-0.104513273137171,0,0,0,0,0,0,0.0687421246009325,0,0,0,-0.0404586989853664,0.177909304959578,0,0,0,0,0,-0.0209701549794099,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0087242888932951,0,0,0,0,0,0,0,0,0.0698088192750105,0,0,0,0,0,0.0266905213275707,2.16840434497101e-19,0,0,0,0,0.0679027547338237,0,0,0,0,0,0,0,0.0380427407005347,0,0.10801448566755,0,0,0.0217183088817009,0,0.0311944418982761,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,-0.11759424555203,0,0,0,0,0,0,0,0,0,0.0993693998982507,0,0,0,0,0,0.146956089943867,0.299536955165946,0,0,0,0.0786657313458465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118017910586745,0.218462426793789,0,0,0.151423514594413,-0.38387497295607,0,0,-0.0334135704841734,0,-0.0381572215645194,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0929827512669943,0,0,0,0,0,0,0,0,0.0876893777299645,0,0,0,0,0,0.00434539006347341,0,0.010925322118035,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21302181822171,0.0556296716075548,0,0.0835795553939985,0,0,0,0,0,-0.0114460110982006,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0081804893326279,-0.0332982888687094,0,0,0,0,-0.0103856070967484,0,0,0,-0.159634286368513,0,0,3.46944695195361e-18,0,-0.0212975959011787,0,0,0,0,0,0,0,0,0,0,-0.144001379171233,0,0,0,0,-0.0748208018586713,0,0,0.395420363861779,0,0.224226634072993,0,0.115901568158681,0,0.0161075951053643,0,0,0,0,0,0,0
X000157.SZ,-0.0750804328889661,0,0,0,0,0,0,0,0.0551372581743478,0,0,0,0.039914693065677,0,0,0,0,0,0,0.447153569786546,0,0,0,0,0,0,0,0,0,0,0,0,-0.0639826708533665,0,-0.000339999712035673,0,0,0.0796493739873927,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000561992490916942,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197417748858006,0,0,0,0,0.0788319479409989,0,0,0,0.198419046012984,0,0.0264309963645583,0,0,0,0,0.0306171931121674,0,0,0,0,0,0,0,0,0,0.0216013918365573,0,0.0377082016894948,0,0.151430761600575,0,0,0,-0.0123596555809775,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,-0.0321917416897466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701347622796673,0,0,0,-0.0181574230491931,0,0,-0.00183532614016698,0,0,0,0,0.0792538649735131,0,0,0,0,0,0,0,0.367280516909907,0,0,0.150641529007536,0,-0.0657757249611138,0.00746263487903785,0,0,0,0,0.0627505755827482,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326048532585435,0,0,0,0,0,0.107761356099374,0.0747816723693223,0,0,0,0,0,0.0473665075238121,0,0,0,0,0,0,0,0,0,0,-0.0838348533889619,0.53019340398598,-0.0907994670600075,0.148124902876304,0,0.0505766188370257,0.0358783641484942,0,0.259240833849627,0,-0.024043392118282,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.100364543495214,0,0,0,0,0,0,0.278345346969806,0,0,0,0,0,0,0,0,0.0228979755858802,0,0,0.038291535659579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148300176703104,0,0,0,0.0123862138173597,0.107879066555063,0.0238824769226499,0,0,0,0,0,0,0,0,0,0,0,0,0
X600522.SH,0,0,-0.0478916933394053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023001859205815,0,0.354574674084053,0.0133911296001801,-0.141150952783818,0.0842472884925199,0.0878220063421203,0.0723483634263839,0,0,0,0.0192571227404193,0,0.101046299349159,0,0,0,0.0687259395329393,0,0,0,0,0,0,0,0,0.0951986586380452,0,0,0,0,0,-0.134089914797525,0,0.0154451188313807,0,0.0324416002201379,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0.138237249591614,0.0160583303909859,0,0,0,0,0,0,0.0761424759866391,0,0,0,0,0,-0.0292951351191461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00773349547649812,0.182786405711986,0,0,0,0,0,0,0,0,0.0468250571350837,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171749904934687,0,0,0,0,0,0.147508864902878,0,0.207272864944024,0,0,0,0,0.254221204387368,-0.0616445953972041,0,-0.0151433269772641,0,0,0,0,0,0,0,0,0,0.0328610811205292,0.0592254686735235,0.0645972617717809,-0.100850783913951,0,0,-0.0709848422978459,0,0,-0.0569327351684375,0,0,-0.0444335364541276,0,0,0,-0.178454367195965,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.15739383893808,0,0,0,0,0,0,0,0,0.127302685892884,0,-1.73472347597681e-18,0.209490228387059,0,0.142961560741756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01583768253154,0,0.0222278206769706,0,0,0,0,0,0,0,0.00901470154615091,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232734486858588,0.00359530591096485,0,0,-0.0129481942599801,0,0.00268962607994752,0.0138886794492041,0.0558342246936778,0,0,0,0,0,0,0,0,0,0,0,0.0384565432441026,0,0,0.125395408163972,0,0.0782184985122795,0,0.0531393238855315,0,0,-0.0149293869064637,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245374466918663,0,0,0,0.00958600011085363,-0.107165080941166,0,0,0,0,0,0,0,0.0229424063082849,0,0,0.13262326944495,0,0,0,0,0,0.51975938863151,0,0,0,-0.0716121272028621,0,0,0,-0.00368657450042172,0,0.234856959317746,0,0,0.035483087113188,-0.0179010735884098,0,0,0,0.125070957508375,0,0
X002463.SZ,0,0,0,0,0,0,0.200078639167987,0,0,0,0,0,0,0,0,0,0.0765903513439341,0,-0.221513575106365,0,0,0,0,0,0,0,0.250952134073103,0,0,0,0.043546833646577,0,0.184049703142461,0,0.448900634469872,0,0,0,0.110387040833321,0,0.0424489772286109,0,0,0,0,0,0,0,0,0,0,-0.0224275117693997,0.0646548058510501,0,0,0,0,0,0
X600418.SH,0,0,0,0,-0.322861114262098,0,0,0,0,0,0,0.345372991717648,0,0,0,0,0,0,0,0.223733711725532,0,0,0,0.257017479192489,0,0,0,0,0,0,0,0,0,0,0.00504809677778245,0,0,0.916626071672174,0,0,0,0.073952433040919,-0.0290247074201067,0,0,0,0,-0.0610245348689185,0,0,0,0.0448995566310033,-0.0289844951342225,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294646525922929,0,0,0,0.137952750158247,0,0,0,0,0,0,0,0,-0.0215054538133508,0.0267662215842893,0,0,0,0,0,0,0,0,-0.0132006408545659,0,0,-0.139143588898234,0,-0.131768181214503,-0.00173123039089916,0,-0.00779829915931891,-0.0271882665870555,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,-0.0541393102934761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135983498190606,0,0.206460481268865,0,0,-0.178311003222511,0,0,0.0893504258102358,0.161025119485073,0,0,0.475285622201713,-0.0389137957820594,0,0,0,0,0,0,0,-0.062685566389285,-0.217654809947114,0,0,0,0,0,0.110472627013666,-0.0296866474207096,-0.0122338674173391,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.058297050836623,0,0,0,0,0,0,0,0,0,0.712913239411404,0,0,0,0,0.0213077120301493,0,0,0,0,0,0.167439686281581,0,0,0,0.362804647559245,0,0,0,0,0,-0.0309419130153047,-0.100681018011122,0,-0.0537314977087364,0,0,0,0.0417013241125368,0.0401841593237713,0.0265193888379548,-0.0778995935676794,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0.329333115384783,0,0,0,0,0,0,0,0,0,0,0,0,0.138688353218951,0,0.121844747106669,0,-0.097418729316553,0,0,0,0,0,0.0872226183396434,0,0,-0.102063524565077,0,0,0,0,0.0855208654658374,0,0,0,0,0,0,0,0,0.035778171315822,-0.052932225226282,0,0,0,-0.137194442017555,0,0
X002028.SZ,0.263175531735548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0368799935622172,0,0,0,0.21151516322374,0,0.115988857373115,0,0,0,0,0,-0.18495326639079,0,0,0,0,0,0,0,0,0,0.0744496915895029,0,0.109369424560162,0,0,0,0,0,0,0,0,0.0448185862126032,0.00251966296630259,0,0,0,0,0,0,0
X600702.SH,0,0.464429995681778,0,0,0,0.0177743805559753,0,0,0,0,0,0,0,0,0,0,-0.0171541074558652,0.0327392185121471,0,0,0,0,-8.67361737988404e-19,0.0513902473143538,0,0,0,0,0.206287924313541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11600385198404,0,0.106046324582048,0.138737457134692,0,0,0,0,0,-0.0198227050203475,0,0,0,0,0,0
Change_TY3M,0,-0.079113439844879,0,0,0.003031261101985,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0802469668130503,-0.327032453596368,0,0,-0.00917569277703731,0,0,0,0,0,0,0,0,0,0.0876295730774527,0,-0.0180694629188234,0,0,0,0.309521478805496,0,0,-0.0238390761112565,0,0,0,0,-0.0548915145037815,0,0
Slope,0,0,0,0,0,0,0,0,0.16889292521466,0,0,-0.241886916198169,0.601339912829212,-0.177610117568709,0,0,0,0,-0.123920122059591,0,0,0,0,-2.77555756156289e-17,-0.256735158310161,0,0,0,0,-0.0203528859518377,0,0,0,0,0,0,0,0,0,0,-0.0338418886959591,0,0,0,0,0,0,-0.311477896124488,0,0.813969387278193,0,0,1.22936625973867,0.414872682265379,0,0,-1.71572046960942,0,0
TED,0,0,0,0,0,0,0.0848664738458506,0,0,0,0,0.0458698194747942,0,0,0,-0.334630330836456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.185638498877199,0,0,0,0,0,0,0,-0.0325446972836252,0,0.153386494391522,-0.0677254646720501,0,0,0,0,0,0,-0.301135697706946,0.553672988846743,0,0,0,0,0.294808646514516,0,0
RealEstate_excess,0.186098197215768,0,0,0,0.147373708644992,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.121587055728391,0,0,0,0.0233590144901821,0,0,0,0,-0.0729590430824613,0,0,0,0,-0.221786780963979,0,0,0.035060098067524,0,0,0,0,0,0,0,0,0,0.100211924965021,0,0.0349364780374943,0,0,-0.306774784433414,0,-0.0107939588874175,-0.00869397983823713,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0.16239260483423,0.137339156831223,0,0,0,0,-0.0585426908944333,0,0,0,0,0,0,0,0.127359305586753,0,0.0572889212874468,0,0,0.022731385940741,0,0,0,0,-0.0228445571024333,0,0,0,0,0,0,0,-0.0938377176277446,0,-0.0219459450713985,0,0,0,0,-0.0655196784315883,0,-0.00898381552932159,0,0,0,0,0,0,0
MKvol,0.00188087589092682,0,0,0,0,0,0,0,0,0,0,0,-0.000816006973810053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000546779433802898,0,0.000291489751901481,0,0,0,0,0,0,0.000725839545634014,0,0,0,0,0.000553893516516636,0,0,0,-5.67974125210428e-05,0,0,0,0,0.000420024656383069,-0.001525306802005,0,0,0,-0.00625921508976817,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00572282595935033,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.000101785677340316,0,0,0,-0.00600318947480704,0,0,0,0,0.00644057275200775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00125656127743122,0,0,0,0,0.0101650822975564,0,0,0,0,0.00639023054592073,0,0,0,-0.00662420444224527,0,0,-0.000421707296659985,0.000490023302771613,0,0,0,0.0287158930549399,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00677103772082122,0,-0.00015276035207282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148907869400132,0.00778339757809711,0,0,0,0,0,0
