,X600519.SH,X000858.SZ,X002475.SZ,X002415.SZ,X600276.SH,X003816.SZ,X600690.SH,X600809.SH,X000651.SZ,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X000625.SZ,X600031.SH,X000063.SZ,X300124.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X002179.SZ,X300014.SZ,X002241.SZ,X000100.SZ,X600089.SH,X002463.SZ,X600372.SH,X600584.SH,X600703.SH,X000157.SZ,X000977.SZ,X600522.SH,X002028.SZ,X600066.SH,X600741.SH,X002236.SZ,X600183.SH,X002049.SZ,X600418.SH,X601877.SH,X000921.SZ,X600487.SH,X000800.SZ,X002180.SZ,X002223.SZ,X000661.SZ,X600460.SH,X601799.SH,X002074.SZ,X002156.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.118459572402048,0,0,0,0,0,0.118465148692318,0,0.158473803150744,0,0,0,0,0,0,0,0,0,0.0348832207975872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0188534170388502,0,0,0,-0.0377899399295903,0,-0.0135152178854692,0,0,0,0,0,0.0235052638397336,0,0,-0.0992258332612927,0,0,0,0.0177729051860611,0,0
X000858.SZ,0.0716402592036552,0,0,0,0,0,0,0,0,0.378378166267361,0,0,0,0,0,0,0,0,0,0.0155127826953731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107002499737951,0,0,0,0,0,0,0,0,0,0.0796641074006678,0.00612603324501424,0,0,0.0476928599275616,0.0534923862732598,0,-0.0119495289786428,0,0,0,0,0.0305941962787965,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0899008267751959,0,0,0,0,0,0,-0.00631807064288146,0.149334823309444,0.504898943542316,0,0,0,0,-6.93889390390723e-18,0,0,-1.38777878078145e-17,0,0.0201462801256023,0.0130669309093249,0,0,0,1.38777878078145e-17,0,0,0,0,0,-0.0163507035487527,0,0,-0.0153553413406585,0,0,0,0,0.0192665391379568,0.0955977425286289,0,0,0,-0.0437462974461017,0,0
X002415.SZ,0,0,-0.0750436157097139,0,0,0,0.164530927479572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103354346756066,0.0669203206673898,0.158986350834613,0,0,0,0,0,0,0.070129995307209,0,0,0,0,0,0,0.0612766904723142,0,-0.0593092010911731,0,0,0.0163989248665363,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276764915570243,0,0,0,0,0,0.0744846180118333,0,0.0864237611682845,0.0678611519899232,0,0,0,0,0,0,0,-0.0473491654710252,0,0,0,0,0,0,0,0.0201920506011175,0,0.0236106829054274,0,0,0,0,0,0.172543277691187,0,0,-0.0291130334839031,0,0,-0.00985069255566434,0,0,0,0.00119385892308355,0,0
X003816.SZ,0.0117355419191424,0,0,0,0,0,0,-0.22143701770149,0,0,0,0,0,0,0,0,-0.150349318105026,0,-0.102530369718937,0,0,0,0,0,0,-0.108359293290774,0,0,0,0,0,0,0,0.111869821598138,-0.17631206569841,0,0,0,0,0,0,0,0,0,0,0,-0.0923269571723558,0.0643946846634421,0,0,0,0.0109437307708319,-0.0268466256100799,0,0,0,-0.0299568166079389,0,0
X600690.SH,0,0,0,0,0,0,0,0,0.639682556454673,-0.146134388494588,0,0,0.0550444477350563,0,0.0282294071223566,0,0,0,0.0469721283077227,0,0,-0.0346523623716948,0,0,0,0,0,0,0,0,0,0,0.0564033627170905,0,0,0,0.0514103436092535,0,0,0,0.155565519981599,0,0,0,0,-0.1119525628173,0,0,0,0,0,0,-0.0262335707803871,-0.134810897716169,0,0,-0.0191676035290809,0,0
X600809.SH,0.0903072153380017,0,0,0,0,0,0.153518705132237,0,0,0,0,0,0,0,0,0,0,0,0,0.438871948237061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02661047385169,0.129135827743477,0,0,0,0,0.0543275837154996,0,0.0177513019943696,0,0.0370500783517015,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.200840610899014,0.0895672849635134,0,0,0,0,0,0,0.166479013347437,0,0,0,0,0,-0.0111703393796691,0,0,0.000772080428639506,0,0,0,-0.0122107382285425,0,0.087737456585006,-0.00810686329924753,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0749548050425739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0482345470560471,0,0
X000568.SZ,0.203547900652459,0.564306179968612,0,0,0,0,0,0,0,0,0.0684359213925023,0,0,0,0,0,0,0,0,0.0999445792696628,0,0,0,-0.00166905923483287,0,0,0,0,0,0,0,0,0,0,0,0,-0.00575747418819745,0,-0.00517062825756878,0,0,-0.0252090606447321,0,0,0,0,0,0,0,0,0,-0.0523331796008248,-0.00496553377688809,0,0,0,0.0138824941525306,0,0
